year,month,day,hour,coal,gas,nuclear,oil,other,solar,hydro,wind,datetime,month_date,weekday,date,unit
2020,3,28,3,44174.44017,102161.0515,83800.88249,1570.980199,6183.003524,-15.79476866,24213.27811,55578.45903,2020-03-28 03:00:00,03-28,Saturday,2020-03-28,Mwh
2020,3,28,4,43691.99881,102554.9267,83905.6574,1566.696695,6227.354305,-23.00000004,25295.1616,54454.58906,2020-03-28 04:00:00,03-28,Saturday,2020-03-28,Mwh
2020,3,28,5,43430.88278,106233.6226,83971.38974,1672.400941,6231.608396,-22.92166086,26396.74241,53129.96749,2020-03-28 05:00:00,03-28,Saturday,2020-03-28,Mwh
2020,3,28,6,43958.51963,108938.9268,83950.50672,1821.573578,6199.920671,527.2661449,29181.44761,53784.93307,2020-03-28 06:00:00,03-28,Saturday,2020-03-28,Mwh
2020,3,28,7,44086.80803,109539.4013,84001.84398,1972.713177,6198.064922,5149.002715,30472.75513,55550.83523,2020-03-28 07:00:00,03-28,Saturday,2020-03-28,Mwh
2020,3,28,8,44699.779,113023.169,83921.02053,2104.085334,6182.686155,13308.15812,30669.87344,55655.09999,2020-03-28 08:00:00,03-28,Saturday,2020-03-28,Mwh
2020,3,28,9,46334.18338,117759.2778,83829.1908,2284.841139,6168.50666,19557.72321,31102.63539,56344.96766,2020-03-28 09:00:00,03-28,Saturday,2020-03-28,Mwh
2020,3,28,10,49454.83355,123496.8281,83772.85354,2491.846096,6231.34921,22102.3161,32399.36163,56124.23813,2020-03-28 10:00:00,03-28,Saturday,2020-03-28,Mwh
2020,3,28,11,51547.0014,128812.9645,83705.75134,2646.65255,6281.59318,23514.6827,32229.44211,56396.59446,2020-03-28 11:00:00,03-28,Saturday,2020-03-28,Mwh
2020,3,28,12,54266.1486,134769.2776,83677.73849,2743.352824,6350.959194,23573.14382,32117.53121,56512.77126,2020-03-28 12:00:00,03-28,Saturday,2020-03-28,Mwh
2020,3,28,13,54291.45013,138550.012,83698.61603,2763.276804,6525.539602,23923.79637,31999.28755,56295.62601,2020-03-28 13:00:00,03-28,Saturday,2020-03-28,Mwh
2020,3,28,14,55653.92806,141829.8022,83654.50533,2784.91435,6658.219541,23945.92911,32020.08617,55594.55287,2020-03-28 14:00:00,03-28,Saturday,2020-03-28,Mwh
2020,3,28,15,57095.11289,145976.0654,83558.11136,2796.072982,6876.249021,22032.50519,32618.0535,55348.36739,2020-03-28 15:00:00,03-28,Saturday,2020-03-28,Mwh
2020,3,28,16,58347.11874,149237.2802,83579.735,2818.197363,6985.008957,19365.04932,34279.28906,55264.17587,2020-03-28 16:00:00,03-28,Saturday,2020-03-28,Mwh
2020,3,28,17,58705.54483,156109.4276,83721.45057,2769.581983,6994.349515,13048.63658,36889.74946,56260.74256,2020-03-28 17:00:00,03-28,Saturday,2020-03-28,Mwh
2020,3,28,18,59704.63388,159453.7901,83944.02435,2666.411591,6893.769246,6013.792628,39267.7797,55156.6338,2020-03-28 18:00:00,03-28,Saturday,2020-03-28,Mwh
2020,3,28,19,62089.22075,163314.2753,84100.20577,2687.036382,6932.761298,1003.887679,41091.55137,50636.29896,2020-03-28 19:00:00,03-28,Saturday,2020-03-28,Mwh
2020,3,28,20,61600.30365,161531.4753,84186.69983,2644.786084,6953.413266,144.2189005,39884.48245,48164.13337,2020-03-28 20:00:00,03-28,Saturday,2020-03-28,Mwh
2020,3,28,21,57431.96064,150899.9653,84144.24111,2408.292261,6910.504975,139.0671538,36350.59621,48414.45063,2020-03-28 21:00:00,03-28,Saturday,2020-03-28,Mwh
2020,3,28,22,53869.80443,139054.8434,84054.76565,2061.396443,6892.200942,130.0,31767.41604,46843.79071,2020-03-28 22:00:00,03-28,Saturday,2020-03-28,Mwh
2020,3,28,23,50040.52386,130034.7988,84039.93674,1750.776932,6732.742236,109.0,28543.19095,45515.57262,2020-03-28 23:00:00,03-28,Saturday,2020-03-28,Mwh
2020,3,29,0,46144.76188,118006.2854,84333.32024,1461.148917,6541.545073,8.861922386,27260.38871,45350.96746,2020-03-29 00:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,1,44549.21374,111488.1628,84269.54013,1201.137508,6331.343657,5.13807759,26366.03996,43317.5828,2020-03-29 01:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,2,44057.59976,107179.662,84351.2195,1146.255334,6319.697046,-1.2e-08,24541.93369,41952.15445,2020-03-29 02:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,3,43430.40587,104277.2729,85391.55104,1148.435006,6510.680613,4.861922386,24809.21216,43030.05805,2020-03-29 03:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,4,43184.3892,102940.1135,85101.23914,1140.678924,6414.674536,3.13807759,25607.16405,42513.88704,2020-03-29 04:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,5,43440.78899,104989.7377,83903.9402,1155.262787,6240.112218,-0.843315744,25949.37374,41865.8362,2020-03-29 05:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,6,44619.68379,108725.1481,84024.76639,1275.337363,6257.101828,544.4262637,27208.03029,41744.05525,2020-03-29 06:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,7,45148.75552,111428.38,84209.65663,1338.534411,6276.144218,5206.730215,27877.12451,41675.31899,2020-03-29 07:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,8,45495.15338,116662.9364,83997.38345,1360.967656,6196.627009,11647.34059,27965.51328,41210.39823,2020-03-29 08:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,9,47108.58685,125671.2543,83693.52111,1425.032953,6500.445908,16444.33769,28960.66628,39609.05824,2020-03-29 09:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,10,49018.70902,131885.8,83390.41805,1464.873645,6546.434414,19187.24542,30266.5799,39906.2873,2020-03-29 10:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,11,49685.31917,136610.6652,83453.32832,1549.352047,6626.525807,20752.9678,31706.17902,41160.47953,2020-03-29 11:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,12,51734.38227,140554.0335,83770.01379,1610.139904,6750.494017,21362.51416,31286.7648,42417.56543,2020-03-29 12:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,13,52974.91763,142658.9763,83888.68595,1690.377302,6761.748145,21940.78592,31306.38347,43651.29327,2020-03-29 13:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,14,53374.13109,144069.7162,83890.68365,1805.822685,6796.392727,20886.84659,30759.52144,44874.75182,2020-03-29 14:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,15,54000.11663,148383.5174,83713.59656,1895.175752,6924.667008,19139.7718,30885.74571,45592.86402,2020-03-29 15:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,16,55930.39417,151649.9742,83926.44316,1908.707595,6992.739873,16441.53641,32108.25361,46528.89306,2020-03-29 16:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,17,57120.52018,155065.3775,84114.14654,1961.046843,7068.491339,11446.02726,35157.24623,47238.82337,2020-03-29 17:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,18,57157.53868,158017.636,84234.1587,1979.0652,7037.316621,4670.911494,38730.10068,46306.74711,2020-03-29 18:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,19,61031.92779,160817.7517,84336.34522,2012.021746,7074.512312,850.4560397,40090.45723,43343.62856,2020-03-29 19:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,20,61663.16655,157402.9137,84149.10432,1975.634449,7107.666041,162.8675079,38707.45257,45695.36032,2020-03-29 20:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,21,55943.46922,143196.8026,80196.70822,1797.087005,6105.7392,261.2052314,31725.58054,48965.68881,2020-03-29 21:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,22,50916.07853,129040.1643,80226.61158,1630.988545,6085.717239,142.0,27551.14574,49983.11593,2020-03-29 22:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,29,23,47414.07576,118250.4663,80423.53913,1448.428537,6056.158048,126.0,24380.48923,50755.14208,2020-03-29 23:00:00,03-29,Sunday,2020-03-29,Mwh
2020,3,30,0,45301.7854,110492.8574,83966.70987,1311.063597,6445.044004,112.0,24888.60111,52145.63332,2020-03-30 00:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,1,44170.87858,104853.5688,84247.70847,1256.146187,6073.445245,14.0,23690.97846,50740.01811,2020-03-30 01:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,2,43615.50513,101200.3672,84443.18221,1327.078997,5889.815269,13.0,23368.27558,48632.48117,2020-03-30 02:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,3,43987.32067,102162.3019,84821.38053,1564.563857,6050.365218,12.0,23810.89509,45355.26973,2020-03-30 03:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,4,44757.10052,106328.6557,85141.37118,1798.597809,6174.311458,9.067153781,25300.43704,44330.93695,2020-03-30 04:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,5,47352.3468,117083.6376,85309.26092,2235.865042,6424.596832,11.12311034,27772.66975,43521.44313,2020-03-30 05:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,6,50954.73518,130317.3319,85386.84301,3003.96626,6609.331196,696.6916603,32660.82821,41421.11194,2020-03-30 06:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,7,54574.35815,136741.1659,85463.15943,3454.625376,6775.814897,6518.151618,35237.21033,40345.81869,2020-03-30 07:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,8,56286.21907,138296.825,85542.65459,3688.772244,6651.744068,14416.7752,35254.00352,40304.52776,2020-03-30 08:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,9,57312.01428,140854.1736,85549.00675,3815.42957,6671.197622,20152.73638,33707.37465,38772.40138,2020-03-30 09:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,10,58255.93042,143714.9323,85598.20308,3822.664345,6630.664653,22778.24382,32793.67933,39554.69101,2020-03-30 10:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,11,59184.16296,146099.8387,85540.50146,3865.344943,6575.043564,23660.54361,32057.98882,40817.35761,2020-03-30 11:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,12,60619.92746,149712.4986,85512.84516,3851.606762,6661.742067,24050.90993,32278.11336,39986.74475,2020-03-30 12:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,13,60819.12249,151324.8524,85543.92235,3843.118621,6718.948082,25377.52522,32100.75057,40814.21936,2020-03-30 13:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,14,60035.40762,153640.8756,85554.36287,3831.695071,7034.002868,24275.99211,31859.93001,41914.98408,2020-03-30 14:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,15,59189.19887,156048.9006,85530.13945,3768.682246,7434.526449,22073.92261,32207.91655,44600.42715,2020-03-30 15:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,16,57546.25593,156715.9947,85553.35655,3742.830975,7582.597853,19565.80233,34536.8879,46614.4725,2020-03-30 16:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,17,58738.86254,161317.6754,85563.37466,3779.364978,7770.59358,13443.68031,37383.25083,46561.48557,2020-03-30 17:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,18,59418.46004,166816.6505,85505.84238,3800.798959,7810.059464,5220.922978,40719.63163,44053.64867,2020-03-30 18:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,19,62985.088,171363.0953,85519.39229,3816.998185,7557.41468,947.3111156,42400.28186,40146.00728,2020-03-30 19:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,20,63919.12934,169374.7815,85559.77618,3825.808419,7487.088556,145.205309,39962.55193,38672.93611,2020-03-30 20:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,21,60506.22663,161422.6199,85661.08219,3252.747639,7146.753775,124.7909986,36813.994,36262.45725,2020-03-30 21:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,22,58225.76181,153481.7884,85729.00026,2675.236782,6950.806349,124.2761552,32531.97157,34373.09668,2020-03-30 22:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,30,23,55701.37898,134455.8874,85707.96201,2458.428051,6456.682203,102.6715378,29591.45332,33421.32956,2020-03-30 23:00:00,03-30,Monday,2020-03-30,Mwh
2020,3,31,0,54070.28788,132511.8433,85859.27395,2200.012691,6236.298069,68.86192238,26285.02119,29665.50133,2020-03-31 00:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,1,51841.31815,127139.6511,85854.0129,1955.879385,6047.848762,-23.85461572,25151.02802,28940.85077,2020-03-31 01:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,2,49994.62172,124116.6822,85836.91925,1755.189343,6002.22006,-27.07092386,24718.65599,29127.21735,2020-03-31 02:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,3,49703.52156,121988.6555,85955.91809,1750.523716,6213.06009,-14.60061401,24878.19917,29846.08668,2020-03-31 03:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,4,49215.67903,124863.3084,86003.94799,1809.95299,6254.412501,-19.93284624,25403.46908,31088.48939,2020-03-31 04:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,5,50151.40135,133786.219,86072.42456,2248.288906,6310.763782,-17.65306347,29226.92426,31827.43412,2020-03-31 05:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,6,52963.47373,145373.4757,86077.21884,2744.189498,6407.608627,462.8030853,35092.68218,31545.14241,2020-03-31 06:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,7,56842.55936,152528.9259,86190.58707,3180.600557,6509.712485,4811.79286,37240.89761,29616.77154,2020-03-31 07:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,8,59458.76123,157291.8966,86276.32861,3516.515048,6613.800037,11992.56712,37827.34336,25929.89388,2020-03-31 08:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,9,61236.75609,160346.0611,86283.13149,3755.275194,6824.166601,17216.69527,36824.60442,22376.55247,2020-03-31 09:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,10,62949.84577,161737.8607,86275.19807,4516.385642,6189.576207,19708.48844,35069.20233,23003.71909,2020-03-31 10:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,11,64327.24864,162850.5298,86236.48638,4544.326799,6136.405334,20917.91786,34955.54091,23331.3312,2020-03-31 11:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,12,65839.90131,164822.1308,86193.10207,3750.443485,6824.443277,21490.92752,32619.15463,23373.4773,2020-03-31 12:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,13,67192.18536,164187.2879,86255.79846,3792.13054,7122.210809,23135.37254,32148.45861,23472.45924,2020-03-31 13:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,14,65487.72303,165005.8358,86364.35084,3712.836592,7365.703381,19853.75442,31945.22618,24760.62121,2020-03-31 14:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,15,64259.84475,198714.8372,86482.52199,3561.481333,7424.215588,17337.79429,31748.77121,26719.40303,2020-03-31 15:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,16,64502.84929,167919.095,86579.55097,3511.91783,7526.730902,15403.91497,32571.86151,28962.95866,2020-03-31 16:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,17,63376.17943,171571.1932,86699.52496,3526.562014,7575.370574,10723.12773,35557.65109,30378.48294,2020-03-31 17:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,18,60435.27824,174121.6759,85348.957,4674.329555,7072.339975,4334.932217,39478.2539,32430.39179,2020-03-31 18:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,19,60969.97428,174329.8296,86702.18521,4271.930512,6757.312377,699.8503583,42349.79007,36076.83412,2020-03-31 19:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,20,59197.6487,170524.9511,86540.64493,3996.109284,6558.162974,32.22586216,39645.02777,43073.12677,2020-03-31 20:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,21,55367.55767,158191.1851,86128.48433,3252.033516,6650.889915,30.99999997,36079.86171,49060.46604,2020-03-31 21:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,22,51596.73111,145218.1503,85737.52575,2005.403065,7222.861438,23.06441894,31278.64362,51921.12682,2020-03-31 22:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,3,31,23,46931.0881,131172.0782,85451.02571,1679.34529,6321.639618,-2.000000035,28868.79964,52028.79192,2020-03-31 23:00:00,03-31,Tuesday,2020-03-31,Mwh
2020,4,1,0,46680.49301,125135.0439,84697.30525,1591.523711,6484.367554,-7.064419012,27071.60126,52363.82081,2020-04-01 00:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,1,45273.09601,119897.2773,84524.87825,1508.578493,6401.033092,4.355810196,26443.10564,51434.8072,2020-04-01 01:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,2,43976.02186,117868.408,84520.68593,1470.597548,6351.371828,6.999999976,26053.81512,50294.52544,2020-04-01 02:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,3,44246.5328,116755.507,84664.09291,1482.090385,6495.222995,11.06441895,26435.04386,49219.21357,2020-04-01 03:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,4,45379.52602,119013.1998,84779.39266,1498.125097,6504.912068,18.06441895,27455.06868,48549.26881,2020-04-01 04:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,5,48165.26102,128009.9839,85042.97127,1761.168277,6661.949858,22.18569947,30482.26255,48762.14138,2020-04-01 05:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,6,52192.26829,137722.1581,85050.83877,1973.201154,6998.513831,573.3283526,36926.49229,49391.68853,2020-04-01 06:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,7,54782.49899,140940.9709,84873.22468,2137.416174,7287.852737,6192.010575,39779.29753,49690.19111,2020-04-01 07:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,8,57130.56051,141002.7063,84573.97102,2919.950296,7158.798771,14286.02996,40008.77959,47873.97983,2020-04-01 08:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,9,56641.95274,138518.3718,84182.34441,3041.337769,7427.348966,18707.2998,38351.64608,47003.39583,2020-04-01 09:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,10,56143.35609,135895.8276,84247.98908,2258.739411,7998.959044,20243.18944,37010.99182,48955.9768,2020-04-01 10:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,11,55251.44623,134853.8368,83910.45745,2181.522333,7834.085089,21146.78836,35853.57558,50541.26551,2020-04-01 11:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,12,55251.23261,134080.659,83761.25917,2079.660407,7842.597385,21600.39288,34060.53113,51092.97693,2020-04-01 12:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,13,54417.01923,133708.3443,83760.46789,2034.927082,7670.001713,20005.97243,32634.12163,51217.7335,2020-04-01 13:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,14,52796.63544,132751.7319,83780.45242,1963.44024,7678.379127,20774.71382,31978.14618,52018.98911,2020-04-01 14:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,15,51975.37079,135558.9168,83716.15756,1887.691475,7696.148322,19851.20258,31609.59719,52239.34227,2020-04-01 15:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,16,51617.57013,139067.4675,83034.00755,1921.005083,7767.893611,18406.4551,32580.35475,52955.36779,2020-04-01 16:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,17,51681.13067,144790.6268,82435.00796,2669.153103,7246.238061,13595.87532,35910.56898,54613.28201,2020-04-01 17:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,18,52559.16375,149136.8632,82509.77489,2701.591792,7361.116831,5642.586634,39159.79147,55363.86965,2020-04-01 18:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,19,53869.22455,153197.8158,82517.74577,2764.276078,7589.064238,948.1061952,43172.79272,55917.82609,2020-04-01 19:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,20,54545.63525,152411.0001,82567.0752,2788.954642,7660.592668,192.7984948,42778.49229,57601.35104,2020-04-01 20:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,21,53318.02456,143119.4393,82580.34714,2642.526623,7640.600097,180.9118737,38032.00712,58192.53335,2020-04-01 21:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,22,50479.31081,133045.5812,82652.24406,2442.491017,7383.634748,178.1525452,33913.17371,57036.71528,2020-04-01 22:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,1,23,49066.47445,125571.227,82682.74519,1644.850414,7971.018959,179.8474548,30505.64705,55227.25293,2020-04-01 23:00:00,04-01,Wednesday,2020-04-01,Mwh
2020,4,2,0,47324.73867,116277.3251,82606.45049,1582.218395,7040.093795,156.1525452,27249.23786,55418.80061,2020-04-02 00:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,1,46145.39106,111724.7553,82511.08685,1407.670373,6842.426578,72.99999997,26052.06766,55572.07671,2020-04-02 01:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,2,45628.35424,111311.0669,82484.57086,1339.122861,6653.949128,64.91187373,24945.90257,54706.68467,2020-04-02 02:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,3,45768.41937,112093.4739,82545.41536,1286.993315,6445.212292,61.21696417,25084.83505,53842.23232,2020-04-02 03:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,4,47595.74297,116130.9601,82707.77374,1287.904272,6754.348177,58.69490953,25962.81921,52885.63591,2020-04-02 04:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,5,50677.81488,123975.7975,82888.22712,1416.514364,6995.690277,35.12389659,30822.65204,52513.40295,2020-04-02 05:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,6,53705.07471,132053.8869,82894.95319,1650.713822,7233.574257,1034.09926,38704.80715,52702.44848,2020-04-02 06:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,7,54881.399,135198.5607,82892.07114,2395.331525,6711.106265,8319.734725,42154.62385,53071.5843,2020-04-02 07:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,8,55086.42322,135316.8521,82912.7868,2546.978131,6633.83389,15969.10186,40372.09028,51124.9045,2020-04-02 08:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,9,55383.92569,132335.675,82878.2727,2007.573796,7365.402021,21475.32072,37545.38608,48458.78189,2020-04-02 09:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,10,53816.66862,132251.4259,82805.20008,1972.708234,7023.536549,25063.52627,34787.61682,48530.61535,2020-04-02 10:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,11,53152.54266,133482.0379,82739.66862,1924.292605,6780.519414,26373.90869,32920.3961,47966.75021,2020-04-02 11:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,12,54181.95777,133317.6366,82577.86349,1973.652865,6763.08508,26886.73903,31303.81592,46524.98241,2020-04-02 12:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,13,55311.51992,133106.3923,82725.31919,1953.737729,6655.382187,26425.91969,30421.44855,45288.7377,2020-04-02 13:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,14,55418.97394,131940.4176,82715.38224,1817.467961,6767.461445,26274.18421,29473.92197,46093.40553,2020-04-02 14:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,15,53813.93919,132751.0436,82703.23034,1791.588739,6820.316981,24701.11668,29191.20781,47561.51752,2020-04-02 15:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,16,53086.6087,137295.8069,82731.29621,1889.889883,7010.980873,22674.90634,30063.50549,48518.5497,2020-04-02 16:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,17,53205.00205,143555.6289,82719.32056,2555.963957,6867.95182,17325.40335,33677.93875,49034.2097,2020-04-02 17:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,18,53746.60457,148869.8941,82733.67057,2700.984655,6993.095279,7343.532085,37074.33941,50121.80882,2020-04-02 18:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,19,55843.81021,157316.8898,82754.14165,2287.031017,7441.217914,1291.12145,38521.8414,50196.69895,2020-04-02 19:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,20,57305.40648,156467.0993,82854.2596,2284.316368,7278.75412,133.5347276,37691.50629,51567.74465,2020-04-02 20:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,21,54751.83105,146431.19,82783.27711,2114.985298,7005.729467,113.0,34857.64176,53160.11899,2020-04-02 21:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,22,51763.88547,135042.5254,82731.9719,1922.901136,6591.377737,93.99999996,30501.7618,53010.27822,2020-04-02 22:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,2,23,49142.66332,123607.103,82783.54749,1765.107605,6437.458925,87.99999996,27707.59784,53175.79745,2020-04-02 23:00:00,04-02,Thursday,2020-04-02,Mwh
2020,4,3,0,46776.46231,116273.4357,82862.28925,1593.096053,6512.647915,86.99999996,25015.62713,53465.28009,2020-04-03 00:00:00,04-03,Friday,2020-04-03,Mwh
2020,4,3,1,45164.59656,112233.4148,82768.37783,1285.685433,6465.650307,71.455976,23872.62438,52932.4308,2020-04-03 01:00:00,04-03,Friday,2020-04-03,Mwh
2020,4,3,2,44295.16907,111192.4045,82740.46965,1213.035492,6395.035776,-20.90845513,23301.1125,51882.39737,2020-04-03 02:00:00,04-03,Friday,2020-04-03,Mwh
2020,4,3,3,44431.84116,113029.9437,82797.7952,1199.829279,6244.368497,-33.93558106,23169.9244,50336.50636,2020-04-03 03:00:00,04-03,Friday,2020-04-03,Mwh
2020,4,3,4,45510.79557,116447.6784,82894.1142,1329.452828,6282.322666,-35.93558106,24700.08493,49155.338,2020-04-03 04:00:00,04-03,Friday,2020-04-03,Mwh
2020,4,3,5,48421.79519,125831.4093,83063.83588,1533.634446,6750.361748,-37.01060924,28329.18423,47718.89198,2020-04-03 05:00:00,04-03,Friday,2020-04-03,Mwh
2020,4,3,6,51623.23518,135586.0629,83140.4816,1863.917025,6944.555879,1054.621138,33305.94427,48025.76902,2020-04-03 06:00:00,04-03,Friday,2020-04-03,Mwh
2020,4,3,7,55165.84334,139696.7211,83178.45288,1987.533246,6994.893278,8236.304248,35656.00076,47200.1147,2020-04-03 07:00:00,04-03,Friday,2020-04-03,Mwh
2020,4,3,8,56669.19823,138875.3771,83204.52082,2207.664407,6925.473039,16795.51667,35640.9346,45602.36145,2020-04-03 08:00:00,04-03,Friday,2020-04-03,Mwh
2020,4,3,9,78045.81015,137533.3746,83177.86681,2314.487117,6883.43807,21785.49936,33296.85941,45813.00958,2020-04-03 09:00:00,04-03,Friday,2020-04-03,Mwh
2020,4,3,10,57000.67791,137842.0945,83161.66754,2410.131646,6793.284375,23962.98411,30188.45042,45715.76783,2020-04-03 10:00:00,04-03,Friday,2020-04-03,Mwh
2020,4,3,11,57487.99972,138940.4226,83139.24291,2447.778749,6857.009886,24615.85337,29552.61848,45094.27585,2020-04-03 11:00:00,04-03,Friday,2020-04-03,Mwh
