"date","year","month","month_date","weekday","coal","gas","oil","nuclear","hydro","wind","solar","other","fossil","low.carbon","total.prod","total.demand","unit","coal.perc","gas.perc","oil.perc","nuclear.perc","hydro.perc","wind.perc","solar.perc","other.perc","fossil.perc","low.carbon.perc"
2018-12-17,2018,12,"12_17","Monday",986.124453979142,1113.65810347404,146.946442546814,218.852,123.768,26.6205,107.1676,30.2794,2246.729,506.6875,2753.4165,2753.394,"GWh",0.358145763265072,0.404464091601849,0.0533687666020793,0.0794837976746344,0.0449507003390152,0.00966817043480345,0.0389216814818971,0.0109970286006494,0.815978621469,0.184021378531
2018-12-18,2018,12,"12_18","Tuesday",971.185960822567,1096.78764266113,144.720396516305,219.09,157.089,43.7145,127.4142,29.4644,2212.694,576.7721,2789.4661,2789.435,"GWh",0.348161951429547,0.393189091869992,0.0518810379220255,0.0785419116582919,0.0563150776415602,0.0156712784571929,0.0456769128687386,0.0105627381526522,0.793232081221564,0.206767918778436
2018-12-19,2018,12,"12_19","Wednesday",970.17250465396,1095.64311808299,144.569377263052,218.92,157.083,38.2878,130.0714,29.8384,2210.385,574.2006,2784.5856,2784.558,"GWh",0.348408217242077,0.393467206784014,0.0519177349990792,0.0786185204721306,0.0564116254856737,0.0137499095017944,0.0467112233863452,0.0107155621288855,0.793793159025171,0.206206840974829
2018-12-20,2018,12,"12_20","Thursday",980.889068453312,1107.74563523322,146.166296313468,219.15,153.02,36.4849,83.249,29.5374,2234.801,521.4413,2756.2423,2756.235,"GWh",0.355879114275734,0.401904301096177,0.0530310039554463,0.0795104262059979,0.0555176154142907,0.0132371889075209,0.0302038031997405,0.0107165469450926,0.810814419327357,0.189185580672643
2018-12-21,2018,12,"12_21","Friday",945.181088116799,1067.41960792502,140.845303958184,219.145,147.898,22.2269,122.9478,30.3904,2153.446,542.6081,2696.0541,2696.039,"GWh",0.350579422021539,0.395919209456894,0.0522412751132049,0.0812836062896512,0.0548572077986121,0.00824423367468776,0.0456028682807218,0.0112721773646901,0.798739906591637,0.201260093408363
2018-12-22,2018,12,"12_22","Saturday",870.540853292805,983.126289752517,129.722856954677,219.185,140.46,11.0009,72.7103,31.9354,1983.39,475.2916,2458.6816,2458.674,"GWh",0.354068153148747,0.399859131720235,0.0527611452229835,0.089147370688421,0.0571281779633443,0.00447430850745375,0.0295728816614563,0.01298883108736,0.806688430091965,0.193311569908035
2018-12-23,2018,12,"12_23","Sunday",807.017473314404,911.387548676228,120.256978009368,219.163,126.612,14.2465,49.8145,29.8604,1838.662,439.6964,2278.3584,2278.296,"GWh",0.354210063401089,0.400019394962719,0.0527822918507327,0.0961933820420879,0.055571590492523,0.00625296704855566,0.0218642071414225,0.0131061030608705,0.80701175021454,0.19298824978546
2018-12-24,2018,12,"12_24","Monday",851.994034816993,962.180845588847,126.95911959416,219.136,128.201,45.8913,134.6024,30.6884,1941.134,558.5191,2499.6531,2499.621,"GWh",0.340844909566449,0.384925750532683,0.0507906955545791,0.0876665646125056,0.0512875166558111,0.0183590675042069,0.0538484320084255,0.0122770635653403,0.77656135565371,0.223438644346289
2018-12-25,2018,12,"12_25","Tuesday",972.325385774365,1098.07442733192,144.890186893716,218.908,140.882,20.7,145.6655,30.9154,2215.29,557.0709,2772.3609,2772.357,"GWh",0.350721071623238,0.39607917833927,0.0522623829003345,0.0789608596773963,0.0508166162637772,0.0074665603601609,0.0525420409730927,0.0111512898627304,0.799062632862843,0.200937367137157
2018-12-26,2018,12,"12_26","Wednesday",987.467974694649,1115.17537923571,147.14664606964,219.151,168.505,32.6478,74.9073,32.0074,2249.79,527.2185,2777.0085,2777.017,"GWh",0.355586947139214,0.401574348524936,0.0529874669341633,0.0789162150565978,0.0606786043326839,0.0117564638350945,0.0269740982067574,0.0115258559705525,0.810148762598314,0.189851237401686
2018-12-27,2018,12,"12_27","Thursday",923.31562863153,1042.72632905571,137.587042312763,219.182,152.305,50.796,128.4148,32.2344,2103.629,582.9322,2686.5612,2686.525,"GWh",0.343679358069911,0.388126773012171,0.0512130683316513,0.0815845922289059,0.0566914314105333,0.0189074419745212,0.0477989483358875,0.0119983866364183,0.783019199413734,0.216980800586266
2018-12-28,2018,12,"12_28","Friday",944.937489947212,1067.14450565526,140.809004397528,219.26,168.807,56.5876,111.3438,32.5424,2152.891,588.5408,2741.4318,2741.435,"GWh",0.344687578931277,0.38926538521048,0.0513633074503359,0.0799801038274963,0.0615762172161277,0.020641622381414,0.0406151996923651,0.011870585290504,0.785316271592093,0.214683728407907
2018-12-29,2018,12,"12_29","Saturday",870.737926406579,983.348849967149,129.752223626271,219.387,128.41,54.5447,111.8073,33.5184,1983.839,547.6674,2531.5064,2531.533,"GWh",0.34396038912111,0.388444149288799,0.0512549459192643,0.0866626290180424,0.0507247384403215,0.0215463409454545,0.0441663114104709,0.0132404958565382,0.783659484329173,0.216340515670827
2018-12-30,2018,12,"12_30","Sunday",808.755140257459,913.349944867158,120.515914875382,219.382,114.417,42.2442,121.231,32.2014,1842.621,529.4756,2372.0966,2372.072,"GWh",0.340945280330261,0.385039102061509,0.0508056522130602,0.0924844291754392,0.0482345449169313,0.017808802558884,0.0511071092130059,0.0135750795309095,0.77679003460483,0.22320996539517
2018-12-31,2018,12,"12_31","Monday",785.151574913514,886.693774127152,116.998650959334,219.442,112.636,24.9532,110.789,29.4284,1788.844,497.2486,2286.0926,2286.09,"GWh",0.343446969258163,0.387864329785745,0.0511784391233031,0.095989987457201,0.049270095183371,0.0109152183949154,0.0484621664056828,0.0128727943916183,0.782489738167212,0.217510261832788
