DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2019/8/21,1:00,259,259,56,
2019/8/21,2:00,271,271,58,
2019/8/21,3:00,283,284,61,
2019/8/21,4:00,287,292,62,
2019/8/21,5:00,279,285,60,
2019/8/21,6:00,283,290,61,
2019/8/21,7:00,300,306,65,
2019/8/21,8:00,336,341,72,
2019/8/21,9:00,360,366,78,
2019/8/21,10:00,367,369,79,
2019/8/21,11:00,366,371,79,
2019/8/21,12:00,341,351,73,
2019/8/21,13:00,359,370,77,
2019/8/21,14:00,361,373,78,
2019/8/21,15:00,359,375,77,
2019/8/21,16:00,363,379,78,
2019/8/21,17:00,354,369,76,
2019/8/21,18:00,359,366,77,
2019/8/21,19:00,356,365,77,
2019/8/21,20:00,333,341,72,
2019/8/21,21:00,316,316,68,
2019/8/21,22:00,296,296,64,
2019/8/21,23:00,281,286,61,
2019/7/28,0:00,278,279,63,
2019/7/28,1:00,273,273,62,
2019/7/28,2:00,280,280,64,
2019/7/28,3:00,294,294,67,
2019/7/28,4:00,290,293,66,
2019/7/28,5:00,282,280,64,
2019/7/28,6:00,275,270,62,
2019/7/28,7:00,274,280,62,
2019/7/28,8:00,288,290,65,
2019/7/28,9:00,308,305,70,
2019/7/28,10:00,319,315,73,
2019/7/28,11:00,331,320,75,
2019/7/28,12:00,323,320,74,
2019/7/28,13:00,320,319,73,
2019/7/28,14:00,318,319,72,
2019/7/28,15:00,326,319,74,
2019/7/28,16:00,343,324,78,
2019/7/28,17:00,350,324,80,
2019/7/28,18:00,347,333,79,
2019/7/28,19:00,359,343,82,
2019/7/28,20:00,345,318,78,
2019/7/28,21:00,324,299,74,
2019/7/28,22:00,303,284,69,
2019/7/28,23:00,288,274,65,
2019/1/24,0:00,451,446,77,
2019/1/24,1:00,470,464,80,
2019/1/24,2:00,479,474,82,
2019/1/24,3:00,488,482,83,
2019/1/24,4:00,492,487,84,
2019/1/24,5:00,489,483,83,
2019/1/24,6:00,488,483,83,
2019/1/24,7:00,473,467,80,
2019/1/24,8:00,493,487,84,
2019/1/24,9:00,500,494,85,
2019/1/24,10:00,485,479,83,
2019/1/24,11:00,471,465,80,
2019/1/24,12:00,445,431,76,
2019/1/24,13:00,461,480,78,
2019/1/24,14:00,465,482,79,
2019/1/24,15:00,475,482,81,
2019/1/24,16:00,471,484,80,
2019/1/24,17:00,483,485,82,
2019/1/24,18:00,477,477,81,
2019/1/24,19:00,465,466,79,
2019/1/24,20:00,456,470,78,
2019/1/24,21:00,448,461,76,
2019/1/24,22:00,431,446,73,
2019/1/24,23:00,446,455,76,
2020/10/21,0:00,267,267,79,336.0
2020/10/21,1:00,270,268,80,337.0
2020/10/21,2:00,285,283,81,350.0
2020/10/21,3:00,303,299,85,358.0
2020/10/21,4:00,311,309,84,370.0
2020/10/21,5:00,308,304,85,363.0
2020/10/21,6:00,303,301,85,355.0
2020/10/21,7:00,299,294,81,368.0
2020/10/21,8:00,314,304,81,386.0
2020/10/21,9:00,331,322,83,397.0
2020/10/21,10:00,330,333,83,396.0
2020/10/21,11:00,330,335,83,397.0
2020/10/21,12:00,309,320,78,395.0
2020/10/21,13:00,327,335,82,400.0
2020/10/21,14:00,336,335,86,392.0
2020/10/21,15:00,343,345,83,414.0
2020/10/21,16:00,355,359,85,419.0
2020/10/21,17:00,368,369,87,421.0
2020/10/21,18:00,357,358,86,414.0
2020/10/21,19:00,342,344,84,409.0
2020/10/21,20:00,323,325,84,384.0
2020/10/21,21:00,304,307,83,367.0
2020/10/21,22:00,283,289,80,352.0
2020/10/21,23:00,276,278,80,345.0
2020/8/14,0:00,246,247,75,327.0
2020/8/14,1:00,240,242,74,327.0
2020/8/14,2:00,248,250,75,331.0
2020/8/14,3:00,266,268,76,350.0
2020/8/14,4:00,264,266,75,350.0
2020/8/14,5:00,250,251,73,341.0
2020/8/14,6:00,244,245,71,342.0
2020/8/14,7:00,256,257,71,361.0
2020/8/14,8:00,284,285,69,408.0
2020/8/14,9:00,294,295,69,427.0
2020/8/14,10:00,306,307,71,433.0
2020/8/14,11:00,302,303,69,438.0
2020/8/14,12:00,289,291,70,415.0
2020/8/14,13:00,288,290,71,404.0
2020/8/14,14:00,280,282,70,401.0
2020/8/14,15:00,284,309,71,402.0
2020/8/14,16:00,294,302,75,394.0
2020/8/14,17:00,302,313,76,395.0
2020/8/14,18:00,314,316,78,404.0
2020/8/14,19:00,309,325,77,399.0
2020/8/14,20:00,291,309,76,382.0
2020/8/14,21:00,276,291,77,358.0
2020/8/14,22:00,260,272,77,338.0
2020/8/14,23:00,247,263,73,337.0
2021/9/28,0:00,248,247,78,320.0
2021/9/28,1:00,249,243,78,320.0
2021/9/28,2:00,261,253,81,323.0
2021/9/28,3:00,277,271,81,343.0
2021/9/28,4:00,283,279,80,354.0
2021/9/28,5:00,272,270,79,343.0
2021/9/28,6:00,272,266,77,354.0
2021/9/28,7:00,276,269,76,362.0
2021/9/28,8:00,304,291,80,377.0
2021/9/28,9:00,313,314,78,403.0
2021/9/28,10:00,317,318,78,409.0
2021/9/28,11:00,315,320,75,419.0
2021/9/28,12:00,304,307,77,393.0
2021/9/28,13:00,323,321,82,393.0
2021/9/28,14:00,321,321,81,396.0
2021/9/28,15:00,325,316,85,383.0
2021/9/28,16:00,335,333,88,382.0
2021/9/28,17:00,345,346,89,385.0
2021/9/28,18:00,342,345,88,386.0
2021/9/28,19:00,326,331,85,384.0
2021/9/28,20:00,305,309,81,378.0
2021/9/28,21:00,286,292,78,365.0
2021/9/28,22:00,270,277,76,355.0
2021/9/28,23:00,265,266,77,345.0
2020/1/21,0:00,410,414,82,500.0
2020/1/21,1:00,430,432,85,504.0
2020/1/21,2:00,450,453,85,529.0
2020/1/21,3:00,462,467,85,544.0
2020/1/21,4:00,465,473,84,555.0
2020/1/21,5:00,461,473,83,556.0
2020/1/21,6:00,473,477,85,559.0
2020/1/21,7:00,467,463,87,540.0
2020/1/21,8:00,484,477,86,561.0
2020/1/21,9:00,481,483,86,558.0
2020/1/21,10:00,457,461,82,561.0
2020/1/21,11:00,441,454,80,553.0
2020/1/21,12:00,410,434,76,538.0
2020/1/21,13:00,427,449,79,538.0
2020/1/21,14:00,436,453,82,533.0
2020/1/21,15:00,453,458,84,537.0
2020/1/21,16:00,466,463,86,545.0
2020/1/21,17:00,473,473,85,555.0
2020/1/21,18:00,467,473,84,556.0
2020/1/21,19:00,454,458,85,537.0
2020/1/21,20:00,443,441,86,516.0
2020/1/21,21:00,432,424,86,503.0
2020/1/21,22:00,407,402,82,495.0
2020/1/21,23:00,415,414,83,499.0
2021/3/17,0:00,341,343,78,439.0
2021/3/17,1:00,355,359,81,441.0
2021/3/17,2:00,365,372,80,456.0
2021/3/17,3:00,377,381,81,466.0
2021/3/17,4:00,386,391,79,488.0
2021/3/17,5:00,384,388,80,477.0
2021/3/17,6:00,385,380,80,483.0
2021/3/17,7:00,378,368,79,480.0
2021/3/17,8:00,380,384,74,512.0
2021/3/17,9:00,385,397,72,533.0
2021/3/17,10:00,383,392,73,524.0
2021/3/17,11:00,392,386,75,522.0
2021/3/17,12:00,372,369,74,503.0
2021/3/17,13:00,383,380,74,516.0
2021/3/17,14:00,384,379,77,496.0
2021/3/17,15:00,384,386,80,482.0
2021/3/17,16:00,394,390,81,486.0
2021/3/17,17:00,404,398,83,488.0
2021/3/17,18:00,414,409,87,475.0
2021/3/17,19:00,400,394,86,465.0
2021/3/17,20:00,386,376,87,446.0
2021/3/17,21:00,378,369,87,437.0
2021/3/17,22:00,359,356,85,422.0
2021/3/17,23:00,371,366,85,436.0
2020/1/10,0:00,407,406,82,497.0
2020/1/10,1:00,426,426,83,513.0
2020/1/10,2:00,441,440,84,526.0
2020/1/10,3:00,452,451,84,539.0
2020/1/10,4:00,453,452,83,545.0
2020/1/10,5:00,450,450,84,536.0
2020/1/10,6:00,459,458,84,546.0
2020/1/10,7:00,446,445,84,532.0
2020/1/10,8:00,447,446,83,541.0
2020/1/10,9:00,437,437,82,534.0
2020/1/10,10:00,418,417,79,530.0
2020/1/10,11:00,404,403,77,526.0
2020/1/10,12:00,376,376,72,522.0
2020/1/10,13:00,388,388,74,522.0
2020/1/10,14:00,398,438,76,526.0
2020/1/10,15:00,426,424,79,541.0
2020/1/10,16:00,455,453,85,539.0
2020/1/10,17:00,462,451,84,548.0
2020/1/10,18:00,454,443,84,542.0
2020/1/10,19:00,441,433,83,529.0
2020/1/10,20:00,432,428,83,518.0
2020/1/10,21:00,419,418,83,505.0
2020/1/10,22:00,402,400,82,492.0
2020/1/10,23:00,417,411,84,498.0
2021/7/13,0:00,261,253,76,343.0
2021/7/13,1:00,261,251,77,337.0
2021/7/13,2:00,273,262,79,345.0
2021/7/13,3:00,286,277,79,362.0
2021/7/13,4:00,285,276,80,357.0
2021/7/13,5:00,278,268,80,350.0
2021/7/13,6:00,281,270,80,351.0
2021/7/13,7:00,294,294,80,369.0
2021/7/13,8:00,325,329,79,412.0
2021/7/13,9:00,347,357,80,431.0
2021/7/13,10:00,354,363,81,438.0
2021/7/13,11:00,355,368,80,445.0
2021/7/13,12:00,342,354,80,428.0
2021/7/13,13:00,358,370,80,447.0
2021/7/13,14:00,360,373,80,450.0
2021/7/13,15:00,365,369,82,446.0
2021/7/13,16:00,373,365,85,441.0
2021/7/13,17:00,365,358,84,433.0
2021/7/13,18:00,349,341,85,412.0
2021/7/13,19:00,348,342,84,414.0
2021/7/13,20:00,331,323,85,390.0
2021/7/13,21:00,310,302,85,366.0
2021/7/13,22:00,291,284,85,344.0
2021/7/13,23:00,279,274,83,338.0
2019/3/1,0:00,378,378,70,
2019/3/1,1:00,395,393,73,
2019/3/1,2:00,404,408,75,
2019/3/1,3:00,415,418,77,
2019/3/1,4:00,420,421,77,
2019/3/1,5:00,415,420,77,
2019/3/1,6:00,411,418,76,
2019/3/1,7:00,385,398,71,
2019/3/1,8:00,380,394,70,
2019/3/1,9:00,372,385,69,
2019/3/1,10:00,359,370,66,
2019/3/1,11:00,351,360,65,
2019/3/1,12:00,327,340,60,
2019/3/1,13:00,345,355,64,
2019/3/1,14:00,356,355,66,
2019/3/1,15:00,368,364,68,
2019/3/1,16:00,385,384,71,
2019/3/1,17:00,403,413,74,
2019/3/1,18:00,407,423,75,
2019/3/1,19:00,400,413,74,
2019/3/1,20:00,386,403,71,
2019/3/1,21:00,375,393,69,
2019/3/1,22:00,362,373,67,
2019/3/1,23:00,372,383,69,
2020/8/19,0:00,265,266,80,331.0
2020/8/19,1:00,259,260,78,332.0
2020/8/19,2:00,269,269,78,343.0
2020/8/19,3:00,286,286,80,357.0
2020/8/19,4:00,291,292,82,356.0
2020/8/19,5:00,279,279,79,354.0
2020/8/19,6:00,278,279,78,358.0
2020/8/19,7:00,303,305,76,397.0
2020/8/19,8:00,333,335,76,435.0
2020/8/19,9:00,364,365,78,464.0
2020/8/19,10:00,383,384,81,473.0
2020/8/19,11:00,396,397,83,478.0
2020/8/19,12:00,384,386,82,469.0
2020/8/19,13:00,407,409,88,460.0
2020/8/19,14:00,412,415,90,459.0
2020/8/19,15:00,411,415,91,452.0
2020/8/19,16:00,421,425,95,441.0
2020/8/19,17:00,405,402,95,429.0
2020/8/19,18:00,398,398,94,424.0
2020/8/19,19:00,391,392,93,418.0
2020/8/19,20:00,362,372,89,407.0
2020/8/19,21:00,340,345,90,376.0
2020/8/19,22:00,316,321,90,351.0
2020/8/19,23:00,299,306,87,345.0
2019/12/29,0:00,404,410,84,483.0
2019/12/29,1:00,417,423,83,503.0
2019/12/29,2:00,430,435,83,521.0
2019/12/29,3:00,438,445,85,513.0
2019/12/29,4:00,438,449,85,513.0
2019/12/29,5:00,428,434,83,514.0
2019/12/29,6:00,414,421,83,502.0
2019/12/29,7:00,388,391,84,463.0
2019/12/29,8:00,376,385,84,449.0
2019/12/29,9:00,364,378,80,456.0
2019/12/29,10:00,350,355,74,472.0
2019/12/29,11:00,337,344,73,460.0
2019/12/29,12:00,325,339,71,455.0
2019/12/29,13:00,325,347,71,456.0
2019/12/29,14:00,339,358,77,441.0
2019/12/29,15:00,371,391,81,459.0
2019/12/29,16:00,402,411,83,487.0
2019/12/29,17:00,426,423,85,503.0
2019/12/29,18:00,430,426,85,505.0
2019/12/29,19:00,429,419,86,498.0
2019/12/29,20:00,427,415,87,493.0
2019/12/29,21:00,419,407,86,484.0
2019/12/29,22:00,398,398,84,473.0
2019/12/29,23:00,414,405,86,478.0
2020/6/16,0:00,245,249,66,370.0
2020/6/16,1:00,249,251,67,370.0
2020/6/16,2:00,259,264,67,387.0
2020/6/16,3:00,273,278,72,382.0
2020/6/16,4:00,270,273,71,380.0
2020/6/16,5:00,260,261,65,402.0
2020/6/16,6:00,263,267,65,402.0
2020/6/16,7:00,277,277,66,418.0
2020/6/16,8:00,307,304,71,434.0
2020/6/16,9:00,328,333,71,462.0
2020/6/16,10:00,331,342,69,478.0
2020/6/16,11:00,326,339,68,477.0
2020/6/16,12:00,293,327,63,464.0
2020/6/16,13:00,326,344,69,470.0
2020/6/16,14:00,321,339,69,462.0
2020/6/16,15:00,321,335,70,459.0
2020/6/16,16:00,328,338,72,456.0
2020/6/16,17:00,325,336,71,454.0
2020/6/16,18:00,318,321,72,442.0
2020/6/16,19:00,319,322,71,447.0
2020/6/16,20:00,304,308,70,431.0
2020/6/16,21:00,283,284,68,414.0
2020/6/16,22:00,261,264,68,385.0
2020/6/16,23:00,253,259,67,381.0
2019/3/13,0:00,359,360,66,
2019/3/13,1:00,371,372,68,
2019/3/13,2:00,382,382,70,
2019/3/13,3:00,394,394,72,
2019/3/13,4:00,401,401,73,
2019/3/13,5:00,399,399,73,
2019/3/13,6:00,389,390,71,
2019/3/13,7:00,370,371,68,
2019/3/13,8:00,380,380,70,
2019/3/13,9:00,393,393,72,
2019/3/13,10:00,388,388,71,
2019/3/13,11:00,382,382,70,
2019/3/13,12:00,365,365,67,
2019/3/13,13:00,396,385,73,
2019/3/13,14:00,409,389,75,
2019/3/13,15:00,403,389,74,
2019/3/13,16:00,398,398,73,
2019/3/13,17:00,410,413,75,
2019/3/13,18:00,420,418,77,
2019/3/13,19:00,408,413,75,
2019/3/13,20:00,393,388,72,
2019/3/13,21:00,377,374,69,
2019/3/13,22:00,361,364,66,
2019/3/13,23:00,376,374,69,
2019/4/13,0:00,311,314,70,
2019/4/13,1:00,321,322,73,
2019/4/13,2:00,335,337,76,
2019/4/13,3:00,340,342,77,
2019/4/13,4:00,344,346,78,
2019/4/13,5:00,331,333,75,
2019/4/13,6:00,316,316,72,
2019/4/13,7:00,288,289,65,
2019/4/13,8:00,289,291,66,
2019/4/13,9:00,296,298,67,
2019/4/13,10:00,297,300,67,
2019/4/13,11:00,298,300,68,
2019/4/13,12:00,283,290,64,
2019/4/13,13:00,281,295,64,
2019/4/13,14:00,273,294,62,
2019/4/13,15:00,276,299,63,
2019/4/13,16:00,294,318,67,
2019/4/13,17:00,306,337,69,
2019/4/13,18:00,330,357,75,
2019/4/13,19:00,333,352,75,
2019/4/13,20:00,321,342,73,
2019/4/13,21:00,308,327,70,
2019/4/13,22:00,296,312,67,
2019/4/13,23:00,304,317,69,
2021/5/28,0:00,258,256,70,371.0
2021/5/28,1:00,265,261,72,367.0
2021/5/28,2:00,278,274,74,377.0
2021/5/28,3:00,288,284,76,378.0
2021/5/28,4:00,288,277,77,374.0
2021/5/28,5:00,287,270,77,375.0
2021/5/28,6:00,285,273,75,378.0
2021/5/28,7:00,288,287,72,399.0
2021/5/28,8:00,313,316,72,432.0
2021/5/28,9:00,328,335,72,457.0
2021/5/28,10:00,328,345,70,469.0
2021/5/28,11:00,318,349,67,473.0
2021/5/28,12:00,307,323,68,449.0
2021/5/28,13:00,329,336,73,451.0
2021/5/28,14:00,340,331,78,436.0
2021/5/28,15:00,326,328,76,428.0
2021/5/28,16:00,326,334,76,427.0
2021/5/28,17:00,318,325,77,414.0
2021/5/28,18:00,317,323,77,413.0
2021/5/28,19:00,317,325,75,425.0
2021/5/28,20:00,298,305,71,419.0
2021/5/28,21:00,285,288,68,418.0
2021/5/28,22:00,270,276,69,389.0
2021/5/28,23:00,265,271,72,366.0
2022/4/23,0:00,291,282,83,346.0
2022/4/23,1:00,295,288,82,356.0
2022/4/23,2:00,304,304,79,380.0
2022/4/23,3:00,316,315,81,387.0
2022/4/23,4:00,315,314,81,387.0
2022/4/23,5:00,302,303,80,374.0
2022/4/23,6:00,294,296,80,365.0
2022/4/23,7:00,280,285,79,353.0
2022/4/23,8:00,287,299,76,373.0
2022/4/23,9:00,304,303,77,393.0
2022/4/23,10:00,310,308,70,438.0
2022/4/23,11:00,313,314,70,447.0
2022/4/23,12:00,302,306,67,448.0
2022/4/23,13:00,296,302,69,426.0
2022/4/23,14:00,287,291,71,401.0
2022/4/23,15:00,287,289,78,367.0
2022/4/23,16:00,292,291,79,368.0
2022/4/23,17:00,302,304,81,372.0
2022/4/23,18:00,320,322,83,385.0
2022/4/23,19:00,326,320,85,382.0
2022/4/23,20:00,312,307,84,371.0
2022/4/23,21:00,298,295,82,362.0
2022/4/23,22:00,289,285,81,355.0
2022/4/23,23:00,290,286,82,350.0
2022/2/17,0:00,401,412,81,494.0
2022/2/17,1:00,419,432,81,517.0
2022/2/17,2:00,434,448,81,537.0
2022/2/17,3:00,446,461,81,552.0
2022/2/17,4:00,451,466,81,559.0
2022/2/17,5:00,450,460,81,556.0
2022/2/17,6:00,450,458,80,562.0
2022/2/17,7:00,445,444,82,545.0
2022/2/17,8:00,460,459,82,563.0
2022/2/17,9:00,458,464,80,570.0
2022/2/17,10:00,432,454,76,568.0
2022/2/17,11:00,412,443,71,578.0
2022/2/17,12:00,384,413,71,541.0
2022/2/17,13:00,396,409,72,549.0
2022/2/17,14:00,399,405,72,556.0
2022/2/17,15:00,414,415,73,568.0
2022/2/17,16:00,430,424,79,544.0
2022/2/17,17:00,451,452,83,546.0
2022/2/17,18:00,453,458,83,549.0
2022/2/17,19:00,440,443,80,549.0
2022/2/17,20:00,424,431,78,541.0
2022/2/17,21:00,417,421,79,531.0
2022/2/17,22:00,403,401,77,525.0
2022/2/17,23:00,413,407,77,536.0
2019/7/30,0:00,299,294,62,
2019/7/30,1:00,293,289,60,
2019/7/30,2:00,300,299,62,
2019/7/30,3:00,315,309,65,
2019/7/30,4:00,316,309,65,
2019/7/30,5:00,305,299,63,
2019/7/30,6:00,315,309,65,
2019/7/30,7:00,336,324,69,
2019/7/30,8:00,372,368,77,
2019/7/30,9:00,396,398,82,
2019/7/30,10:00,403,412,83,
2019/7/30,11:00,414,417,85,
2019/7/30,12:00,402,398,83,
2019/7/30,13:00,418,417,86,
2019/7/30,14:00,414,417,85,
2019/7/30,15:00,421,421,87,
2019/7/30,16:00,433,426,89,
2019/7/30,17:00,425,421,88,
2019/7/30,18:00,415,406,86,
2019/7/30,19:00,417,411,86,
2019/7/30,20:00,392,381,81,
2019/7/30,21:00,362,357,75,
2019/7/30,22:00,340,333,70,
2019/7/30,23:00,326,313,67,
2020/12/19,0:00,422,421,86,490.0
2020/12/19,1:00,443,442,86,516.0
2020/12/19,2:00,455,454,85,532.0
2020/12/19,3:00,469,468,88,531.0
2020/12/19,4:00,468,468,85,549.0
2020/12/19,5:00,459,456,86,535.0
2020/12/19,6:00,449,449,85,527.0
2020/12/19,7:00,431,431,86,501.0
2020/12/19,8:00,440,433,86,510.0
2020/12/19,9:00,438,433,80,545.0
2020/12/19,10:00,422,432,74,570.0
2020/12/19,11:00,422,427,74,569.0
2020/12/19,12:00,419,411,74,565.0
2020/12/19,13:00,423,424,76,554.0
2020/12/19,14:00,437,428,83,528.0
2020/12/19,15:00,451,442,88,515.0
2020/12/19,16:00,457,456,86,530.0
2020/12/19,17:00,467,451,89,525.0
2020/12/19,18:00,471,446,91,516.0
2020/12/19,19:00,459,441,90,512.0
2020/12/19,20:00,452,434,90,503.0
2020/12/19,21:00,445,422,89,500.0
2020/12/19,22:00,438,407,87,504.0
2020/12/19,23:00,446,418,83,535.0
2019/11/29,0:00,380,381,87,437.0
2019/11/29,1:00,388,369,87,446.0
2019/11/29,2:00,404,403,88,461.0
2019/11/29,3:00,417,414,87,480.0
2019/11/29,4:00,425,423,88,485.0
2019/11/29,5:00,424,423,88,481.0
2019/11/29,6:00,429,419,89,480.0
2019/11/29,7:00,415,409,86,484.0
2019/11/29,8:00,423,414,84,501.0
2019/11/29,9:00,423,419,83,510.0
2019/11/29,10:00,409,415,77,533.0
2019/11/29,11:00,404,410,76,535.0
2019/11/29,12:00,386,390,73,527.0
2019/11/29,13:00,409,405,79,520.0
2019/11/29,14:00,424,415,83,512.0
2019/11/29,15:00,439,434,87,505.0
2019/11/29,16:00,456,453,89,514.0
2019/11/29,17:00,451,449,86,527.0
2019/11/29,18:00,438,439,85,515.0
2019/11/29,19:00,425,429,85,501.0
2019/11/29,20:00,410,419,83,493.0
2019/11/29,21:00,393,404,83,475.0
2019/11/29,22:00,385,389,83,463.0
2019/11/29,23:00,399,389,84,474.0
2020/7/13,0:00,241,240,59,407.0
2020/7/13,1:00,242,250,59,411.0
2020/7/13,2:00,254,260,60,422.0
2020/7/13,3:00,272,274,63,429.0
2020/7/13,4:00,271,270,63,429.0
2020/7/13,5:00,264,256,62,428.0
2020/7/13,6:00,270,270,63,430.0
2020/7/13,7:00,283,279,66,429.0
2020/7/13,8:00,317,308,74,431.0
2020/7/13,9:00,334,333,73,459.0
2020/7/13,10:00,338,338,72,470.0
2020/7/13,11:00,345,342,72,476.0
2020/7/13,12:00,333,322,71,468.0
2020/7/13,13:00,351,342,76,460.0
2020/7/13,14:00,352,348,80,441.0
2020/7/13,15:00,345,348,79,437.0
2020/7/13,16:00,346,359,79,440.0
2020/7/13,17:00,336,356,76,444.0
2020/7/13,18:00,332,343,75,442.0
2020/7/13,19:00,334,347,78,426.0
2020/7/13,20:00,318,327,75,424.0
2020/7/13,21:00,299,307,73,413.0
2020/7/13,22:00,276,283,69,403.0
2020/7/13,23:00,264,268,72,366.0
2020/1/13,0:00,396,397,81,490.0
2020/1/13,1:00,409,410,80,512.0
2020/1/13,2:00,421,422,79,533.0
2020/1/13,3:00,434,435,80,542.0
2020/1/13,4:00,435,436,80,543.0
2020/1/13,5:00,433,434,81,532.0
2020/1/13,6:00,428,429,84,507.0
2020/1/13,7:00,411,412,83,495.0
2020/1/13,8:00,410,404,83,492.0
2020/1/13,9:00,395,395,81,486.0
2020/1/13,10:00,375,375,76,494.0
2020/1/13,11:00,364,361,72,505.0
2020/1/13,12:00,355,350,72,494.0
2020/1/13,13:00,362,354,75,485.0
2020/1/13,14:00,374,369,79,475.0
2020/1/13,15:00,397,388,83,479.0
2020/1/13,16:00,419,409,83,505.0
2020/1/13,17:00,438,421,84,521.0
2020/1/13,18:00,438,424,84,524.0
2020/1/13,19:00,430,417,83,516.0
2020/1/13,20:00,425,413,83,511.0
2020/1/13,21:00,412,403,83,497.0
2020/1/13,22:00,393,383,80,489.0
2020/1/13,23:00,401,391,81,492.0
2019/7/16,0:00,249,250,53,
2019/7/16,1:00,248,248,53,
2019/7/16,2:00,262,263,56,
2019/7/16,3:00,276,277,59,
2019/7/16,4:00,275,276,59,
2019/7/16,5:00,271,272,58,
2019/7/16,6:00,278,278,59,
2019/7/16,7:00,294,294,63,
2019/7/16,8:00,322,323,69,
2019/7/16,9:00,336,337,72,
2019/7/16,10:00,351,344,75,
2019/7/16,11:00,356,344,76,
2019/7/16,12:00,332,332,71,
2019/7/16,13:00,341,342,73,
2019/7/16,14:00,341,342,73,
2019/7/16,15:00,339,344,73,
2019/7/16,16:00,346,352,74,
2019/7/16,17:00,342,346,73,
2019/7/16,18:00,341,335,73,
2019/7/16,19:00,346,339,74,
2019/7/16,20:00,330,324,71,
2019/7/16,21:00,305,302,65,
2019/7/16,22:00,284,287,61,
2019/7/16,23:00,278,275,59,
2020/4/23,0:00,300,298,82,365.0
2020/4/23,1:00,307,306,81,376.0
2020/4/23,2:00,324,319,83,389.0
2020/4/23,3:00,334,327,84,400.0
2020/4/23,4:00,337,333,81,416.0
2020/4/23,5:00,327,325,82,400.0
2020/4/23,6:00,314,320,79,397.0
2020/4/23,7:00,307,316,77,400.0
2020/4/23,8:00,332,332,77,429.0
2020/4/23,9:00,345,349,78,443.0
2020/4/23,10:00,345,344,74,465.0
2020/4/23,11:00,359,338,78,461.0
2020/4/23,12:00,334,319,73,456.0
2020/4/23,13:00,344,334,79,434.0
2020/4/23,14:00,341,341,81,422.0
2020/4/23,15:00,343,348,80,427.0
2020/4/23,16:00,352,352,81,434.0
2020/4/23,17:00,357,352,81,441.0
2020/4/23,18:00,366,357,86,428.0
2020/4/23,19:00,360,347,83,432.0
2020/4/23,20:00,344,327,85,407.0
2020/4/23,21:00,328,315,82,398.0
2020/4/23,22:00,307,292,81,381.0
2020/4/23,23:00,314,295,84,374.0
2020/3/17,0:00,367,368,86,428.0
2020/3/17,1:00,382,382,83,461.0
2020/3/17,2:00,391,391,83,472.0
2020/3/17,3:00,402,402,84,478.0
2020/3/17,4:00,412,410,83,497.0
2020/3/17,5:00,404,405,83,487.0
2020/3/17,6:00,398,407,81,491.0
2020/3/17,7:00,373,400,78,476.0
2020/3/17,8:00,362,385,78,462.0
2020/3/17,9:00,378,376,77,489.0
2020/3/17,10:00,379,366,74,510.0
2020/3/17,11:00,377,361,75,503.0
2020/3/17,12:00,361,341,72,501.0
2020/3/17,13:00,367,356,76,486.0
2020/3/17,14:00,359,361,75,476.0
2020/3/17,15:00,367,365,81,454.0
2020/3/17,16:00,381,375,83,459.0
2020/3/17,17:00,391,395,81,480.0
2020/3/17,18:00,405,410,86,473.0
2020/3/17,19:00,393,395,82,477.0
2020/3/17,20:00,380,375,84,453.0
2020/3/17,21:00,369,360,82,449.0
2020/3/17,22:00,346,350,81,425.0
2020/3/17,23:00,355,360,82,435.0
2019/7/21,0:00,266,260,56,
2019/7/21,1:00,263,261,55,
2019/7/21,2:00,269,273,57,
2019/7/21,3:00,288,286,61,
2019/7/21,4:00,285,281,60,
2019/7/21,5:00,274,272,58,
2019/7/21,6:00,270,266,57,
2019/7/21,7:00,273,275,57,
2019/7/21,8:00,281,295,59,
2019/7/21,9:00,295,303,62,
2019/7/21,10:00,298,315,63,
2019/7/21,11:00,299,320,63,
2019/7/21,12:00,293,315,62,
2019/7/21,13:00,294,310,62,
2019/7/21,14:00,290,305,61,
2019/7/21,15:00,292,304,61,
2019/7/21,16:00,302,318,63,
2019/7/21,17:00,314,328,66,
2019/7/21,18:00,316,333,66,
2019/7/21,19:00,324,338,68,
2019/7/21,20:00,308,327,65,
2019/7/21,21:00,289,308,61,
2019/7/21,22:00,273,289,57,
2019/7/21,23:00,263,275,55,
2020/1/23,0:00,387,386,87,445.0
2020/1/23,1:00,402,401,89,450.0
2020/1/23,2:00,414,412,86,479.0
2020/1/23,3:00,429,427,86,497.0
2020/1/23,4:00,434,433,85,508.0
2020/1/23,5:00,434,433,87,500.0
2020/1/23,6:00,439,438,85,516.0
2020/1/23,7:00,425,424,83,509.0
2020/1/23,8:00,421,420,81,518.0
2020/1/23,9:00,409,408,79,519.0
2020/1/23,10:00,390,389,77,505.0
2020/1/23,11:00,379,377,75,506.0
2020/1/23,12:00,354,376,67,525.0
2020/1/23,13:00,373,382,71,522.0
2020/1/23,14:00,382,400,76,501.0
2020/1/23,15:00,407,424,81,504.0
2020/1/23,16:00,435,449,84,517.0
2020/1/23,17:00,452,463,89,507.0
2020/1/23,18:00,449,456,86,524.0
2020/1/23,19:00,439,442,88,497.0
2020/1/23,20:00,428,429,88,486.0
2020/1/23,21:00,416,416,88,474.0
2020/1/23,22:00,396,397,85,466.0
2020/1/23,23:00,405,404,86,469.0
