coal,hydro,nuclear,gas_naptha_diesel,res,total,date,year,month,month_date,weekday,unit
2280.0,539.0,116.0,138.0,207.0,3280.0,2019-10-06,2019,10,10-06,Sunday,MU
2296.0,528.0,116.0,132.0,202.0,3274.0,2019-10-07,2019,10,10-07,Monday,MU
2114.0,556.0,117.0,133.0,209.0,3129.0,2019-10-08,2019,10,10-08,Tuesday,MU
2263.0,590.0,117.0,139.0,204.0,3313.0,2019-10-09,2019,10,10-09,Wednesday,MU
2393.0,590.0,117.0,144.0,195.0,3439.0,2019-10-10,2019,10,10-10,Thursday,MU
2451.0,581.0,117.0,140.0,184.0,3473.0,2019-10-11,2019,10,10-11,Friday,MU
2472.0,534.0,116.0,139.0,194.0,3455.0,2019-10-12,2019,10,10-12,Saturday,MU
2393.0,509.0,116.0,140.0,200.0,3358.0,2019-10-13,2019,10,10-13,Sunday,MU
2496.0,529.0,113.0,144.0,213.0,3495.0,2019-10-14,2019,10,10-14,Monday,MU
2561.0,525.0,93.0,144.0,213.0,3536.0,2019-10-15,2019,10,10-15,Tuesday,MU
2589.0,494.0,93.0,140.0,214.0,3530.0,2019-10-16,2019,10,10-16,Wednesday,MU
2575.0,494.0,109.0,139.0,202.0,3519.0,2019-10-17,2019,10,10-17,Thursday,MU
2533.0,460.0,116.0,139.0,215.0,3463.0,2019-10-18,2019,10,10-18,Friday,MU
2468.0,421.0,103.0,134.0,243.0,3369.0,2019-10-19,2019,10,10-19,Saturday,MU
2341.0,407.0,103.0,128.0,215.0,3194.0,2019-10-20,2019,10,10-20,Sunday,MU
2306.0,457.0,103.0,130.0,206.0,3202.0,2019-10-21,2019,10,10-21,Monday,MU
2327.0,476.0,106.0,131.0,199.0,3239.0,2019-10-22,2019,10,10-22,Tuesday,MU
2290.0,454.0,115.0,134.0,227.0,3220.0,2019-10-23,2019,10,10-23,Wednesday,MU
2220.0,438.0,117.0,120.0,263.0,3158.0,2019-10-24,2019,10,10-24,Thursday,MU
2194.0,439.0,114.0,103.0,285.0,3135.0,2019-10-25,2019,10,10-25,Friday,MU
2057.0,435.0,112.0,96.0,305.0,3005.0,2019-10-26,2019,10,10-26,Saturday,MU
1920.0,416.0,113.0,94.0,222.0,2765.0,2019-10-27,2019,10,10-27,Sunday,MU
1855.0,431.0,117.0,95.0,200.0,2698.0,2019-10-28,2019,10,10-28,Monday,MU
1959.0,431.0,119.0,96.0,215.0,2820.0,2019-10-29,2019,10,10-29,Tuesday,MU
2025.0,448.0,123.0,97.0,229.0,2922.0,2019-10-30,2019,10,10-30,Wednesday,MU
2107.0,450.0,121.0,99.0,237.0,3014.0,2019-10-31,2019,10,10-31,Thursday,MU
2159.0,454.0,109.0,102.0,223.0,3047.0,2019-11-01,2019,11,11-01,Friday,MU
2221.0,450.0,102.0,103.0,191.0,3067.0,2019-11-02,2019,11,11-02,Saturday,MU
2171.0,430.0,111.0,96.0,168.0,2976.0,2019-11-03,2019,11,11-03,Sunday,MU
2313.0,438.0,111.0,113.0,188.0,3163.0,2019-11-04,2019,11,11-04,Monday,MU
2404.0,420.0,109.0,116.0,196.0,3245.0,2019-11-05,2019,11,11-05,Tuesday,MU
2467.0,392.0,106.0,109.0,196.0,3270.0,2019-11-06,2019,11,11-06,Wednesday,MU
2385.0,363.0,106.0,100.0,225.0,3179.0,2019-11-07,2019,11,11-07,Thursday,MU
2302.0,360.0,100.0,102.0,292.0,3156.0,2019-11-08,2019,11,11-08,Friday,MU
2244.0,397.0,107.0,106.0,278.0,3132.0,2019-11-09,2019,11,11-09,Saturday,MU
2208.0,362.0,107.0,101.0,246.0,3024.0,2019-11-10,2019,11,11-10,Sunday,MU
2369.0,382.0,107.0,113.0,231.0,3202.0,2019-11-11,2019,11,11-11,Monday,MU
2418.0,369.0,107.0,125.0,238.0,3257.0,2019-11-12,2019,11,11-12,Tuesday,MU
2455.0,346.0,108.0,118.0,249.0,3276.0,2019-11-13,2019,11,11-13,Wednesday,MU
2455.0,343.0,111.0,122.0,239.0,3270.0,2019-11-14,2019,11,11-14,Thursday,MU
2472.0,333.0,111.0,116.0,230.0,3262.0,2019-11-15,2019,11,11-15,Friday,MU
2464.0,323.0,111.0,124.0,252.0,3274.0,2019-11-16,2019,11,11-16,Saturday,MU
2456.0,311.0,113.0,123.0,309.0,3312.0,2019-11-17,2019,11,11-17,Sunday,MU
2337.0,303.0,113.0,106.0,297.0,3156.0,2019-11-18,2019,11,11-18,Monday,MU
2478.0,331.0,113.0,113.0,267.0,3302.0,2019-11-19,2019,11,11-19,Tuesday,MU
2508.0,328.0,111.0,123.0,278.0,3348.0,2019-11-20,2019,11,11-20,Wednesday,MU
2513.0,318.0,111.0,139.0,268.0,3349.0,2019-11-21,2019,11,11-21,Thursday,MU
2566.0,336.0,111.0,95.0,246.0,3354.0,2019-11-22,2019,11,11-22,Friday,MU
2544.0,347.0,111.0,119.0,214.0,3335.0,2019-11-23,2019,11,11-23,Saturday,MU
2411.0,284.0,137.0,85.0,293.0,3210.0,2019-11-24,2019,11,11-24,Sunday,MU
2492.0,316.0,111.0,120.0,303.0,3342.0,2019-11-25,2019,11,11-25,Monday,MU
2508.0,304.0,112.0,110.0,331.0,3365.0,2019-11-26,2019,11,11-26,Tuesday,MU
2482.0,310.0,112.0,102.0,335.0,3341.0,2019-11-27,2019,11,11-27,Wednesday,MU
2418.0,316.0,116.0,104.0,338.0,3292.0,2019-11-28,2019,11,11-28,Thursday,MU
2420.0,325.0,117.0,110.0,337.0,3309.0,2019-11-29,2019,11,11-29,Friday,MU
2407.0,320.0,110.0,107.0,328.0,3272.0,2019-11-30,2019,11,11-30,Saturday,MU
2312.0,291.0,102.0,98.0,265.0,3068.0,2019-12-01,2019,12,12-01,Sunday,MU
2376.0,327.0,96.0,105.0,287.0,3191.0,2019-12-02,2019,12,12-02,Monday,MU
2385.0,303.0,100.0,115.0,319.0,3222.0,2019-12-03,2019,12,12-03,Tuesday,MU
2422.0,296.0,103.0,114.0,333.0,3268.0,2019-12-04,2019,12,12-04,Wednesday,MU
2443.0,316.0,99.0,113.0,358.0,3329.0,2019-12-05,2019,12,12-05,Thursday,MU
2451.0,324.0,110.0,113.0,324.0,3322.0,2019-12-06,2019,12,12-06,Friday,MU
2426.0,332.0,108.0,105.0,335.0,3306.0,2019-12-07,2019,12,12-07,Saturday,MU
2366.0,314.0,104.0,101.0,302.0,3187.0,2019-12-08,2019,12,12-08,Sunday,MU
2455.0,350.0,104.0,113.0,301.0,3323.0,2019-12-09,2019,12,12-09,Monday,MU
2605.0,328.0,106.0,109.0,259.0,3407.0,2019-12-10,2019,12,12-10,Tuesday,MU
2677.0,315.0,105.0,108.0,234.0,3439.0,2019-12-11,2019,12,12-11,Wednesday,MU
2635.0,288.0,105.0,97.0,252.0,3377.0,2019-12-12,2019,12,12-12,Thursday,MU
2430.0,291.0,106.0,90.0,262.0,3179.0,2019-12-13,2019,12,12-13,Friday,MU
2466.0,307.0,111.0,90.0,266.0,3240.0,2019-12-14,2019,12,12-14,Saturday,MU
2329.0,279.0,104.0,84.0,334.0,3130.0,2019-12-15,2019,12,12-15,Sunday,MU
2383.0,300.0,104.0,94.0,369.0,3250.0,2019-12-16,2019,12,12-16,Monday,MU
2456.0,287.0,99.0,100.0,389.0,3331.0,2019-12-17,2019,12,12-17,Tuesday,MU
2541.0,300.0,101.0,104.0,331.0,3377.0,2019-12-18,2019,12,12-18,Wednesday,MU
2607.0,289.0,102.0,104.0,311.0,3413.0,2019-12-19,2019,12,12-19,Thursday,MU
2699.0,309.0,102.0,103.0,253.0,3466.0,2019-12-20,2019,12,12-20,Friday,MU
2640.0,290.0,102.0,103.0,313.0,3448.0,2019-12-21,2019,12,12-21,Saturday,MU
2506.0,272.0,101.0,96.0,378.0,3353.0,2019-12-22,2019,12,12-22,Sunday,MU
2625.0,320.0,101.0,102.0,335.0,3483.0,2019-12-23,2019,12,12-23,Monday,MU
2702.0,309.0,101.0,104.0,318.0,3534.0,2019-12-24,2019,12,12-24,Tuesday,MU
2691.0,288.0,100.0,105.0,313.0,3497.0,2019-12-25,2019,12,12-25,Wednesday,MU
2779.0,281.0,99.0,121.0,265.0,3545.0,2019-12-26,2019,12,12-26,Thursday,MU
2741.0,286.0,101.0,112.0,315.0,3555.0,2019-12-27,2019,12,12-27,Friday,MU
2695.0,275.0,101.0,98.0,348.0,3517.0,2019-12-28,2019,12,12-28,Saturday,MU
2626.0,277.0,100.0,100.0,330.0,3433.0,2019-12-29,2019,12,12-29,Sunday,MU
2740.0,297.0,100.0,99.0,317.0,3553.0,2019-12-30,2019,12,12-30,Monday,MU
2761.0,303.0,106.0,108.0,290.0,3568.0,2019-12-31,2019,12,12-31,Tuesday,MU
