coal,hydro,nuclear,gas_naptha_diesel,res,total,date,year,month,month_date,weekday,unit
2763.0,594.0,129.0,156.0,283.0,3925.0,2021-10-06,2021,10,10-06,Wednesday,MU
2777.0,599.0,131.0,148.0,307.0,3962.0,2021-10-07,2021,10,10-07,Thursday,MU
2793.0,579.0,120.0,156.0,329.0,3977.0,2021-10-08,2021,10,10-08,Friday,MU
2727.0,576.0,124.0,133.0,353.0,3913.0,2021-10-09,2021,10,10-09,Saturday,MU
2660.0,551.0,132.0,119.0,392.0,3854.0,2021-10-10,2021,10,10-10,Sunday,MU
2776.0,570.0,132.0,123.0,358.0,3959.0,2021-10-11,2021,10,10-11,Monday,MU
2805.0,576.0,132.0,128.0,354.0,3995.0,2021-10-12,2021,10,10-12,Tuesday,MU
2820.0,554.0,133.0,118.0,353.0,3978.0,2021-10-13,2021,10,10-13,Wednesday,MU
2784.0,519.0,132.0,115.0,352.0,3902.0,2021-10-14,2021,10,10-14,Thursday,MU
2710.0,484.0,129.0,105.0,326.0,3754.0,2021-10-15,2021,10,10-15,Friday,MU
2784.0,506.0,121.0,91.0,289.0,3791.0,2021-10-16,2021,10,10-16,Saturday,MU
2574.0,509.0,123.0,81.0,361.0,3648.0,2021-10-17,2021,10,10-17,Sunday,MU
2436.0,529.0,123.0,76.0,462.0,3626.0,2021-10-18,2021,10,10-18,Monday,MU
2563.0,570.0,123.0,71.0,333.0,3660.0,2021-10-19,2021,10,10-19,Tuesday,MU
2653.0,571.0,123.0,81.0,300.0,3728.0,2021-10-20,2021,10,10-20,Wednesday,MU
2623.0,569.0,124.0,80.0,329.0,3725.0,2021-10-21,2021,10,10-21,Thursday,MU
2637.0,563.0,127.0,78.0,358.0,3763.0,2021-10-22,2021,10,10-22,Friday,MU
2599.0,544.0,128.0,89.0,339.0,3699.0,2021-10-23,2021,10,10-23,Saturday,MU
2493.0,518.0,133.0,73.0,291.0,3508.0,2021-10-24,2021,10,10-24,Sunday,MU
2601.0,510.0,134.0,86.0,286.0,3617.0,2021-10-25,2021,10,10-25,Monday,MU
2666.0,516.0,133.0,80.0,301.0,3696.0,2021-10-26,2021,10,10-26,Tuesday,MU
2642.0,502.0,133.0,68.0,341.0,3686.0,2021-10-27,2021,10,10-27,Wednesday,MU
2614.0,507.0,133.0,67.0,338.0,3659.0,2021-10-28,2021,10,10-28,Thursday,MU
2642.0,502.0,134.0,69.0,292.0,3639.0,2021-10-29,2021,10,10-29,Friday,MU
2587.0,482.0,134.0,66.0,310.0,3579.0,2021-10-30,2021,10,10-30,Saturday,MU
2525.0,460.0,134.0,64.0,278.0,3461.0,2021-10-31,2021,10,10-31,Sunday,MU
2595.0,433.0,134.0,67.0,281.0,3510.0,2021-11-01,2021,11,11-01,Monday,MU
2625.0,419.0,134.0,68.0,299.0,3545.0,2021-11-02,2021,11,11-02,Tuesday,MU
2559.0,416.0,134.0,64.0,300.0,3473.0,2021-11-03,2021,11,11-03,Wednesday,MU
2286.0,386.0,134.0,64.0,284.0,3154.0,2021-11-04,2021,11,11-04,Thursday,MU
2138.0,395.0,133.0,61.0,296.0,3023.0,2021-11-05,2021,11,11-05,Friday,MU
2240.0,407.0,129.0,63.0,316.0,3155.0,2021-11-06,2021,11,11-06,Saturday,MU
2302.0,406.0,129.0,64.0,288.0,3189.0,2021-11-07,2021,11,11-07,Sunday,MU
2455.0,410.0,129.0,66.0,304.0,3364.0,2021-11-08,2021,11,11-08,Monday,MU
2568.0,388.0,129.0,67.0,306.0,3458.0,2021-11-09,2021,11,11-09,Tuesday,MU
2632.0,393.0,129.0,66.0,277.0,3497.0,2021-11-10,2021,11,11-10,Wednesday,MU
2573.0,378.0,124.0,59.0,317.0,3451.0,2021-11-11,2021,11,11-11,Thursday,MU
2598.0,375.0,125.0,57.0,344.0,3499.0,2021-11-12,2021,11,11-12,Friday,MU
2639.0,366.0,128.0,64.0,312.0,3509.0,2021-11-13,2021,11,11-13,Saturday,MU
2594.0,337.0,129.0,64.0,303.0,3427.0,2021-11-14,2021,11,11-14,Sunday,MU
2649.0,351.0,130.0,66.0,329.0,3525.0,2021-11-15,2021,11,11-15,Monday,MU
2646.0,335.0,129.0,65.0,381.0,3556.0,2021-11-16,2021,11,11-16,Tuesday,MU
2682.0,350.0,114.0,66.0,338.0,3550.0,2021-11-17,2021,11,11-17,Wednesday,MU
2699.0,361.0,105.0,67.0,279.0,3511.0,2021-11-18,2021,11,11-18,Thursday,MU
2611.0,314.0,104.0,68.0,330.0,3427.0,2021-11-19,2021,11,11-19,Friday,MU
2605.0,317.0,102.0,67.0,347.0,3438.0,2021-11-20,2021,11,11-20,Saturday,MU
2491.0,308.0,103.0,66.0,335.0,3303.0,2021-11-21,2021,11,11-21,Sunday,MU
2649.0,321.0,103.0,59.0,313.0,3445.0,2021-11-22,2021,11,11-22,Monday,MU
2765.0,325.0,103.0,62.0,268.0,3523.0,2021-11-23,2021,11,11-23,Tuesday,MU
2796.0,320.0,110.0,64.0,271.0,3561.0,2021-11-24,2021,11,11-24,Wednesday,MU
2779.0,312.0,120.0,71.0,294.0,3576.0,2021-11-25,2021,11,11-25,Thursday,MU
2780.0,322.0,125.0,74.0,288.0,3589.0,2021-11-26,2021,11,11-26,Friday,MU
2745.0,315.0,126.0,72.0,284.0,3542.0,2021-11-27,2021,11,11-27,Saturday,MU
2596.0,294.0,125.0,78.0,304.0,3397.0,2021-11-28,2021,11,11-28,Sunday,MU
2638.0,311.0,125.0,77.0,325.0,3476.0,2021-11-29,2021,11,11-29,Monday,MU
2650.0,313.0,125.0,75.0,343.0,3506.0,2021-11-30,2021,11,11-30,Tuesday,MU
2622.0,306.0,125.0,65.0,325.0,3443.0,2021-12-01,2021,12,12-01,Wednesday,MU
2571.0,308.0,126.0,63.0,302.0,3370.0,2021-12-02,2021,12,12-02,Thursday,MU
2607.0,320.0,83.0,64.0,307.0,3381.0,2021-12-03,2021,12,12-03,Friday,MU
2657.0,316.0,125.0,60.0,287.0,3445.0,2021-12-04,2021,12,12-04,Saturday,MU
2617.0,291.0,125.0,63.0,290.0,3386.0,2021-12-05,2021,12,12-05,Sunday,MU
2707.0,299.0,125.0,61.0,325.0,3517.0,2021-12-06,2021,12,12-06,Monday,MU
2762.0,284.0,125.0,61.0,361.0,3593.0,2021-12-07,2021,12,12-07,Tuesday,MU
2789.0,296.0,124.0,60.0,362.0,3631.0,2021-12-08,2021,12,12-08,Wednesday,MU
2815.0,303.0,125.0,61.0,350.0,3654.0,2021-12-09,2021,12,12-09,Thursday,MU
2764.0,298.0,125.0,63.0,401.0,3651.0,2021-12-10,2021,12,12-10,Friday,MU
2768.0,296.0,129.0,63.0,374.0,3630.0,2021-12-11,2021,12,12-11,Saturday,MU
2682.0,264.0,130.0,63.0,358.0,3497.0,2021-12-12,2021,12,12-12,Sunday,MU
2797.0,288.0,129.0,64.0,337.0,3615.0,2021-12-13,2021,12,12-13,Monday,MU
2846.0,289.0,130.0,65.0,343.0,3673.0,2021-12-14,2021,12,12-14,Tuesday,MU
2847.0,286.0,130.0,63.0,367.0,3693.0,2021-12-15,2021,12,12-15,Wednesday,MU
2863.0,271.0,130.0,65.0,390.0,3719.0,2021-12-16,2021,12,12-16,Thursday,MU
2845.0,268.0,130.0,64.0,430.0,3737.0,2021-12-17,2021,12,12-17,Friday,MU
2830.0,242.0,130.0,60.0,449.0,3711.0,2021-12-18,2021,12,12-18,Saturday,MU
2702.0,241.0,135.0,62.0,424.0,3564.0,2021-12-19,2021,12,12-19,Sunday,MU
2905.0,263.0,136.0,61.0,352.0,3717.0,2021-12-20,2021,12,12-20,Monday,MU
3018.0,283.0,135.0,63.0,295.0,3794.0,2021-12-21,2021,12,12-21,Tuesday,MU
3077.0,270.0,135.0,62.0,281.0,3825.0,2021-12-22,2021,12,12-22,Wednesday,MU
3108.0,277.0,135.0,61.0,268.0,3849.0,2021-12-23,2021,12,12-23,Thursday,MU
3133.0,269.0,136.0,62.0,284.0,3884.0,2021-12-24,2021,12,12-24,Friday,MU
3081.0,266.0,136.0,58.0,283.0,3824.0,2021-12-25,2021,12,12-25,Saturday,MU
2978.0,250.0,136.0,57.0,263.0,3684.0,2021-12-26,2021,12,12-26,Sunday,MU
2989.0,262.0,135.0,56.0,319.0,3761.0,2021-12-27,2021,12,12-27,Monday,MU
2924.0,253.0,130.0,59.0,345.0,3711.0,2021-12-28,2021,12,12-28,Tuesday,MU
2843.0,257.0,131.0,55.0,366.0,3652.0,2021-12-29,2021,12,12-29,Wednesday,MU
2816.0,246.0,131.0,58.0,465.0,3716.0,2021-12-30,2021,12,12-30,Thursday,MU
2888.0,258.0,130.0,63.0,428.0,3767.0,2021-12-31,2021,12,12-31,Friday,MU
