coal,hydro,nuclear,gas_naptha_diesel,res,total,date,year,month,month_date,weekday,unit
2828.0,493.0,71.0,212.0,242.0,3846.0,2018-10-06,2018,10,10-06,Saturday,MU
2786.0,464.0,69.0,200.0,238.0,3757.0,2018-10-07,2018,10,10-07,Sunday,MU
2866.0,488.0,69.0,220.0,219.0,3862.0,2018-10-08,2018,10,10-08,Monday,MU
2857.0,493.0,64.0,216.0,229.0,3859.0,2018-10-09,2018,10,10-09,Tuesday,MU
2909.0,466.0,64.0,213.0,214.0,3866.0,2018-10-10,2018,10,10-10,Wednesday,MU
2877.0,418.0,69.0,213.0,241.0,3818.0,2018-10-11,2018,10,10-11,Thursday,MU
2875.0,450.0,78.0,164.0,238.0,3805.0,2018-10-12,2018,10,10-12,Friday,MU
2869.0,429.0,87.0,119.0,249.0,3753.0,2018-10-13,2018,10,10-13,Saturday,MU
2825.0,418.0,86.0,131.0,215.0,3675.0,2018-10-14,2018,10,10-14,Sunday,MU
2925.0,412.0,83.0,148.0,203.0,3771.0,2018-10-15,2018,10,10-15,Monday,MU
2917.0,407.0,84.0,168.0,203.0,3779.0,2018-10-16,2018,10,10-16,Tuesday,MU
2900.0,385.0,85.0,158.0,190.0,3718.0,2018-10-17,2018,10,10-17,Wednesday,MU
2790.0,361.0,74.0,137.0,216.0,3578.0,2018-10-18,2018,10,10-18,Thursday,MU
2766.0,360.0,74.0,125.0,208.0,3533.0,2018-10-19,2018,10,10-19,Friday,MU
2819.0,385.0,74.0,128.0,231.0,3637.0,2018-10-20,2018,10,10-20,Saturday,MU
2784.0,365.0,75.0,143.0,236.0,3603.0,2018-10-21,2018,10,10-21,Sunday,MU
2834.0,408.0,86.0,154.0,216.0,3698.0,2018-10-22,2018,10,10-22,Monday,MU
2920.0,384.0,94.0,139.0,208.0,3745.0,2018-10-23,2018,10,10-23,Tuesday,MU
2857.0,376.0,97.0,188.0,212.0,3730.0,2018-10-24,2018,10,10-24,Wednesday,MU
2871.0,364.0,97.0,190.0,220.0,3742.0,2018-10-25,2018,10,10-25,Thursday,MU
2840.0,339.0,97.0,174.0,261.0,3711.0,2018-10-26,2018,10,10-26,Friday,MU
2828.0,345.0,97.0,158.0,258.0,3686.0,2018-10-27,2018,10,10-27,Saturday,MU
2719.0,316.0,97.0,144.0,273.0,3549.0,2018-10-28,2018,10,10-28,Sunday,MU
2761.0,344.0,98.0,159.0,267.0,3629.0,2018-10-29,2018,10,10-29,Monday,MU
2739.0,369.0,98.0,194.0,250.0,3650.0,2018-10-30,2018,10,10-30,Tuesday,MU
2796.0,352.0,97.0,189.0,252.0,3686.0,2018-10-31,2018,10,10-31,Wednesday,MU
2816.0,320.0,94.0,162.0,227.0,3619.0,2018-11-01,2018,11,11-01,Thursday,MU
2826.0,322.0,92.0,177.0,209.0,3626.0,2018-11-02,2018,11,11-02,Friday,MU
2810.0,333.0,94.0,152.0,219.0,3608.0,2018-11-03,2018,11,11-03,Saturday,MU
2674.0,338.0,95.0,130.0,267.0,3504.0,2018-11-04,2018,11,11-04,Sunday,MU
2785.0,335.0,95.0,131.0,240.0,3586.0,2018-11-05,2018,11,11-05,Monday,MU
2735.0,311.0,95.0,127.0,225.0,3493.0,2018-11-06,2018,11,11-06,Tuesday,MU
2540.0,261.0,96.0,116.0,228.0,3241.0,2018-11-07,2018,11,11-07,Wednesday,MU
2436.0,274.0,96.0,106.0,219.0,3131.0,2018-11-08,2018,11,11-08,Thursday,MU
2530.0,295.0,96.0,107.0,213.0,3241.0,2018-11-09,2018,11,11-09,Friday,MU
2621.0,303.0,96.0,108.0,209.0,3337.0,2018-11-10,2018,11,11-10,Saturday,MU
2637.0,276.0,96.0,106.0,209.0,3324.0,2018-11-11,2018,11,11-11,Sunday,MU
2712.0,306.0,96.0,124.0,204.0,3442.0,2018-11-12,2018,11,11-12,Monday,MU
2742.0,302.0,95.0,143.0,197.0,3479.0,2018-11-13,2018,11,11-13,Tuesday,MU
2770.0,298.0,95.0,111.0,196.0,3470.0,2018-11-14,2018,11,11-14,Wednesday,MU
2724.0,292.0,95.0,120.0,254.0,3485.0,2018-11-15,2018,11,11-15,Thursday,MU
2665.0,279.0,94.0,122.0,263.0,3423.0,2018-11-16,2018,11,11-16,Friday,MU
2729.0,285.0,94.0,123.0,202.0,3433.0,2018-11-17,2018,11,11-17,Saturday,MU
2680.0,255.0,89.0,119.0,208.0,3351.0,2018-11-18,2018,11,11-18,Sunday,MU
2749.0,272.0,83.0,118.0,213.0,3435.0,2018-11-19,2018,11,11-19,Monday,MU
2727.0,260.0,81.0,123.0,241.0,3432.0,2018-11-20,2018,11,11-20,Tuesday,MU
2749.0,263.0,78.0,125.0,244.0,3459.0,2018-11-21,2018,11,11-21,Wednesday,MU
2700.0,249.0,79.0,122.0,265.0,3415.0,2018-11-22,2018,11,11-22,Thursday,MU
2662.0,259.0,79.0,119.0,270.0,3389.0,2018-11-23,2018,11,11-23,Friday,MU
2667.0,275.0,79.0,123.0,236.0,3380.0,2018-11-24,2018,11,11-24,Saturday,MU
2629.0,243.0,80.0,119.0,216.0,3287.0,2018-11-25,2018,11,11-25,Sunday,MU
2687.0,253.0,80.0,113.0,237.0,3370.0,2018-11-26,2018,11,11-26,Monday,MU
2687.0,253.0,80.0,126.0,248.0,3394.0,2018-11-27,2018,11,11-27,Tuesday,MU
2705.0,249.0,79.0,124.0,283.0,3440.0,2018-11-28,2018,11,11-28,Wednesday,MU
2727.0,266.0,80.0,120.0,249.0,3442.0,2018-11-29,2018,11,11-29,Thursday,MU
2709.0,260.0,80.0,120.0,257.0,3426.0,2018-11-30,2018,11,11-30,Friday,MU
2694.0,250.0,79.0,114.0,251.0,3388.0,2018-12-01,2018,12,12-01,Saturday,MU
2598.0,219.0,80.0,113.0,249.0,3259.0,2018-12-02,2018,12,12-02,Sunday,MU
2663.0,250.0,80.0,116.0,266.0,3375.0,2018-12-03,2018,12,12-03,Monday,MU
2672.0,252.0,80.0,114.0,254.0,3372.0,2018-12-04,2018,12,12-04,Tuesday,MU
2748.0,270.0,80.0,116.0,209.0,3423.0,2018-12-05,2018,12,12-05,Wednesday,MU
2764.0,266.0,83.0,116.0,216.0,3445.0,2018-12-06,2018,12,12-06,Thursday,MU
2734.0,253.0,84.0,123.0,240.0,3434.0,2018-12-07,2018,12,12-07,Friday,MU
2729.0,258.0,85.0,117.0,247.0,3436.0,2018-12-08,2018,12,12-08,Saturday,MU
2639.0,239.0,85.0,117.0,244.0,3324.0,2018-12-09,2018,12,12-09,Sunday,MU
2720.0,257.0,85.0,121.0,213.0,3396.0,2018-12-10,2018,12,12-10,Monday,MU
2697.0,270.0,85.0,119.0,222.0,3393.0,2018-12-11,2018,12,12-11,Tuesday,MU
2657.0,315.0,85.0,116.0,240.0,3413.0,2018-12-12,2018,12,12-12,Wednesday,MU
2693.0,255.0,85.0,118.0,264.0,3415.0,2018-12-13,2018,12,12-13,Thursday,MU
2637.0,241.0,84.0,116.0,322.0,3400.0,2018-12-14,2018,12,12-14,Friday,MU
2560.0,254.0,84.0,119.0,367.0,3384.0,2018-12-15,2018,12,12-15,Saturday,MU
2504.0,232.0,85.0,116.0,321.0,3258.0,2018-12-16,2018,12,12-16,Sunday,MU
2563.0,250.0,83.0,119.0,283.0,3298.0,2018-12-17,2018,12,12-17,Monday,MU
2598.0,256.0,80.0,110.0,262.0,3306.0,2018-12-18,2018,12,12-18,Tuesday,MU
2623.0,285.0,80.0,121.0,247.0,3356.0,2018-12-19,2018,12,12-19,Wednesday,MU
2661.0,291.0,80.0,120.0,248.0,3400.0,2018-12-20,2018,12,12-20,Thursday,MU
2723.0,288.0,80.0,123.0,229.0,3443.0,2018-12-21,2018,12,12-21,Friday,MU
2739.0,269.0,79.0,115.0,234.0,3436.0,2018-12-22,2018,12,12-22,Saturday,MU
2637.0,226.0,80.0,119.0,255.0,3317.0,2018-12-23,2018,12,12-23,Sunday,MU
2674.0,260.0,80.0,115.0,274.0,3403.0,2018-12-24,2018,12,12-24,Monday,MU
2702.0,267.0,81.0,115.0,259.0,3424.0,2018-12-25,2018,12,12-25,Tuesday,MU
2766.0,272.0,80.0,118.0,244.0,3480.0,2018-12-26,2018,12,12-26,Wednesday,MU
2808.0,262.0,78.0,120.0,232.0,3500.0,2018-12-27,2018,12,12-27,Thursday,MU
2810.0,256.0,81.0,118.0,247.0,3512.0,2018-12-28,2018,12,12-28,Friday,MU
2726.0,251.0,73.0,121.0,269.0,3440.0,2018-12-29,2018,12,12-29,Saturday,MU
2613.0,233.0,74.0,122.0,284.0,3326.0,2018-12-30,2018,12,12-30,Sunday,MU
2679.0,254.0,80.0,125.0,273.0,3411.0,2018-12-31,2018,12,12-31,Monday,MU
