2022/6/7 11:44 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1222,14:00～15:00,6/7,11:16,21,83

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2022/6/7,0:15,745,0
2022/6/7,0:20,751,0
2022/6/7,0:25,741,0
2022/6/7,0:30,737,0
2022/6/7,0:35,735,0
2022/6/7,0:40,720,0
2022/6/7,0:45,730,0
2022/6/7,0:50,729,0
2022/6/7,0:55,723,0
2022/6/7,1:00,723,0
2022/6/7,1:05,724,0
2022/6/7,1:10,720,0
2022/6/7,1:15,719,0
2022/6/7,1:20,716,0
2022/6/7,1:25,711,0
2022/6/7,1:30,710,0
2022/6/7,1:35,716,0
2022/6/7,1:40,711,0
2022/6/7,1:45,723,0
2022/6/7,1:50,711,0
2022/6/7,1:55,718,0
2022/6/7,2:00,723,0
2022/6/7,2:05,729,0
2022/6/7,2:10,732,0
2022/6/7,2:15,719,0
2022/6/7,2:20,725,0
2022/6/7,2:25,732,0
2022/6/7,2:30,745,0
2022/6/7,2:35,743,0
2022/6/7,2:40,746,0
2022/6/7,2:45,750,0
2022/6/7,2:50,758,0
2022/6/7,2:55,754,0
2022/6/7,3:00,752,0
2022/6/7,3:05,768,0
2022/6/7,3:10,776,0
2022/6/7,3:15,778,0
2022/6/7,3:20,792,0
2022/6/7,3:25,790,0
2022/6/7,3:30,797,0
2022/6/7,3:35,801,0
2022/6/7,3:40,816,0
2022/6/7,3:45,813,0
2022/6/7,3:50,811,0
2022/6/7,3:55,813,0
2022/6/7,4:00,824,0
2022/6/7,4:05,825,0
2022/6/7,4:10,826,0
2022/6/7,4:15,820,0
2022/6/7,4:20,837,0
2022/6/7,4:25,842,0
2022/6/7,4:30,851,0
2022/6/7,4:35,837,0
2022/6/7,4:40,842,0
2022/6/7,4:45,848,0
2022/6/7,4:50,850,0
2022/6/7,4:55,854,0
2022/6/7,5:00,854,0
2022/6/7,5:05,859,0
2022/6/7,5:10,850,0
2022/6/7,5:15,852,1
2022/6/7,5:20,846,2
2022/6/7,5:25,844,5
2022/6/7,5:30,836,9
2022/6/7,5:35,841,15
2022/6/7,5:40,834,22
2022/6/7,5:45,835,28
2022/6/7,5:50,824,37
2022/6/7,5:55,828,45
2022/6/7,6:00,824,57
2022/6/7,6:05,834,69
2022/6/7,6:10,824,80
2022/6/7,6:15,827,92
2022/6/7,6:20,823,102
2022/6/7,6:25,830,114
2022/6/7,6:30,809,122
2022/6/7,6:35,805,128
2022/6/7,6:40,799,142
2022/6/7,6:45,813,156
2022/6/7,6:50,806,174
2022/6/7,6:55,807,189
2022/6/7,7:00,804,204
2022/6/7,7:05,807,213
2022/6/7,7:10,810,229
2022/6/7,7:15,807,250
2022/6/7,7:20,806,266
2022/6/7,7:25,808,284
2022/6/7,7:30,801,293
2022/6/7,7:35,804,302
2022/6/7,7:40,794,315
2022/6/7,7:45,801,328
2022/6/7,7:50,812,334
2022/6/7,7:55,818,354
2022/6/7,8:00,827,372
2022/6/7,8:05,828,380
2022/6/7,8:10,833,386
2022/6/7,8:15,833,397
2022/6/7,8:20,838,412
2022/6/7,8:25,850,429
2022/6/7,8:30,862,450
2022/6/7,8:35,867,454
2022/6/7,8:40,875,448
2022/6/7,8:45,869,457
2022/6/7,8:50,881,471
2022/6/7,8:55,893,489
2022/6/7,9:00,894,491
2022/6/7,9:05,929,512
2022/6/7,9:10,919,512
2022/6/7,9:15,921,507
2022/6/7,9:20,917,517
2022/6/7,9:25,918,525
2022/6/7,9:30,919,527
2022/6/7,9:35,930,537
2022/6/7,9:40,923,545
2022/6/7,9:45,919,552
2022/6/7,9:50,927,554
2022/6/7,9:55,935,572
2022/6/7,10:00,958,599
2022/6/7,10:05,936,606
2022/6/7,10:10,962,616
2022/6/7,10:15,967,609
2022/6/7,10:20,973,626
2022/6/7,10:25,987,643
2022/6/7,10:30,960,631
2022/6/7,10:35,970,627
2022/6/7,10:40,970,635
2022/6/7,10:45,957,639
2022/6/7,10:50,962,661
2022/6/7,10:55,986,680
2022/6/7,11:00,985,673
2022/6/7,11:05,1002,695
2022/6/7,11:10,1007,706
2022/6/7,11:15,988,700
2022/6/7,11:20,989,707
2022/6/7,11:25,1015,732
2022/6/7,11:30,1016,745
2022/6/7,11:35,1006,749
2022/6/7,11:40,1022,776
2022/6/7,11:45,,
2022/6/7,11:50,,
2022/6/7,11:55,,
2022/6/7,12:00,,
2022/6/7,12:05,,
2022/6/7,12:10,,
2022/6/7,12:15,,
2022/6/7,12:20,,
2022/6/7,12:25,,
2022/6/7,12:30,,
2022/6/7,12:35,,
2022/6/7,12:40,,
2022/6/7,12:45,,
2022/6/7,12:50,,
2022/6/7,12:55,,
2022/6/7,13:00,,
2022/6/7,13:05,,
2022/6/7,13:10,,
2022/6/7,13:15,,
2022/6/7,13:20,,
2022/6/7,13:25,,
2022/6/7,13:30,,
2022/6/7,13:35,,
2022/6/7,13:40,,
2022/6/7,13:45,,
2022/6/7,13:50,,
2022/6/7,13:55,,
2022/6/7,14:00,,
2022/6/7,14:05,,
2022/6/7,14:10,,
2022/6/7,14:15,,
2022/6/7,14:20,,
2022/6/7,14:25,,
2022/6/7,14:30,,
2022/6/7,14:35,,
2022/6/7,14:40,,
2022/6/7,14:45,,
2022/6/7,14:50,,
2022/6/7,14:55,,
2022/6/7,15:00,,
2022/6/7,15:05,,
2022/6/7,15:10,,
2022/6/7,15:15,,
2022/6/7,15:20,,
2022/6/7,15:25,,
2022/6/7,15:30,,
2022/6/7,15:35,,
2022/6/7,15:40,,
2022/6/7,15:45,,
2022/6/7,15:50,,
2022/6/7,15:55,,
2022/6/7,16:00,,
2022/6/7,16:05,,
2022/6/7,16:10,,
2022/6/7,16:15,,
2022/6/7,16:20,,
2022/6/7,16:25,,
2022/6/7,16:30,,
2022/6/7,16:35,,
2022/6/7,16:40,,
2022/6/7,16:45,,
2022/6/7,16:50,,
2022/6/7,16:55,,
2022/6/7,17:00,,
2022/6/7,17:05,,
2022/6/7,17:10,,
2022/6/7,17:15,,
2022/6/7,17:20,,
2022/6/7,17:25,,
2022/6/7,17:30,,
2022/6/7,17:35,,
2022/6/7,17:40,,
2022/6/7,17:45,,
2022/6/7,17:50,,
2022/6/7,17:55,,
2022/6/7,18:00,,
2022/6/7,18:05,,
2022/6/7,18:10,,
2022/6/7,18:15,,
2022/6/7,18:20,,
2022/6/7,18:25,,
2022/6/7,18:30,,
2022/6/7,18:35,,
2022/6/7,18:40,,
2022/6/7,18:45,,
2022/6/7,18:50,,
2022/6/7,18:55,,
2022/6/7,19:00,,
2022/6/7,19:05,,
2022/6/7,19:10,,
2022/6/7,19:15,,
2022/6/7,19:20,,
2022/6/7,19:25,,
2022/6/7,19:30,,
2022/6/7,19:35,,
2022/6/7,19:40,,
2022/6/7,19:45,,
2022/6/7,19:50,,
2022/6/7,19:55,,
2022/6/7,20:00,,
2022/6/7,20:05,,
2022/6/7,20:10,,
2022/6/7,20:15,,
2022/6/7,20:20,,
2022/6/7,20:25,,
2022/6/7,20:30,,
2022/6/7,20:35,,
2022/6/7,20:40,,
2022/6/7,20:45,,
2022/6/7,20:50,,
2022/6/7,20:55,,
2022/6/7,21:00,,
2022/6/7,21:05,,
2022/6/7,21:10,,
2022/6/7,21:15,,
2022/6/7,21:20,,
2022/6/7,21:25,,
2022/6/7,21:30,,
2022/6/7,21:35,,
2022/6/7,21:40,,
2022/6/7,21:45,,
2022/6/7,21:50,,
2022/6/7,21:55,,
2022/6/7,22:00,,
2022/6/7,22:05,,
2022/6/7,22:10,,
2022/6/7,22:15,,
2022/6/7,22:20,,
2022/6/7,22:25,,
2022/6/7,22:30,,
2022/6/7,22:35,,
2022/6/7,22:40,,
2022/6/7,22:45,,
2022/6/7,22:50,,
2022/6/7,22:55,,
2022/6/7,23:00,,
2022/6/7,23:05,,
2022/6/7,23:10,,
2022/6/7,23:15,,
2022/6/7,23:20,,
2022/6/7,23:25,,
2022/6/7,23:30,,
2022/6/7,23:35,,
2022/6/7,23:40,,
2022/6/7,23:45,,
2022/6/7,23:50,,
2022/6/7,23:55,,

