datetime,coal,wind,hydro,solar,other,nuclear,gas,oil,year,month,month_date,weekday,hour,date,unit
2019-04-11 07:00:00,88387.0,58265.0,40225.0,17549.0,8429.0,87523.0,124681.0,3449.0,2019,4,04-11,Thursday,7,2019-04-11,Mwh
2019-04-11 08:00:00,87440.0,59663.0,38665.0,21061.0,8264.0,87509.0,128226.0,3694.0,2019,4,04-11,Thursday,8,2019-04-11,Mwh
2019-04-11 09:00:00,87391.0,61132.0,36778.0,21937.0,8477.0,87525.0,132834.0,3851.0,2019,4,04-11,Thursday,9,2019-04-11,Mwh
2019-04-11 10:00:00,88520.0,62117.0,38143.0,21493.0,8320.0,87525.0,137048.0,3838.0,2019,4,04-11,Thursday,10,2019-04-11,Mwh
2019-04-11 11:00:00,89908.0,62225.0,40267.0,19386.0,8566.0,87542.0,140195.0,3955.0,2019,4,04-11,Thursday,11,2019-04-11,Mwh
2019-04-11 12:00:00,91837.0,61005.0,41976.0,17786.0,8539.0,87595.0,142939.0,3942.0,2019,4,04-11,Thursday,12,2019-04-11,Mwh
2019-04-11 13:00:00,93719.0,59920.0,44662.0,16454.0,8545.0,87732.0,143446.0,3985.0,2019,4,04-11,Thursday,13,2019-04-11,Mwh
2019-04-11 14:00:00,94264.0,59988.0,44738.0,15362.0,7917.0,87651.0,140716.0,3929.0,2019,4,04-11,Thursday,14,2019-04-11,Mwh
2019-04-11 15:00:00,92792.0,60773.0,42169.0,13388.0,7556.0,87196.0,136815.0,3970.0,2019,4,04-11,Thursday,15,2019-04-11,Mwh
2019-04-11 16:00:00,88333.0,61768.0,40872.0,10935.0,7427.0,87283.0,129305.0,3704.0,2019,4,04-11,Thursday,16,2019-04-11,Mwh
2019-04-11 17:00:00,84379.0,59154.0,41934.0,5393.0,6944.0,87892.0,120564.0,3292.0,2019,4,04-11,Thursday,17,2019-04-11,Mwh
2019-04-11 18:00:00,79625.0,61733.0,40659.0,596.0,6971.0,87533.0,111884.0,2952.0,2019,4,04-11,Thursday,18,2019-04-11,Mwh
2019-04-11 19:00:00,76069.0,60512.0,38986.0,62.0,7125.0,87729.0,105014.0,2461.0,2019,4,04-11,Thursday,19,2019-04-11,Mwh
2019-04-11 20:00:00,72874.0,59047.0,36834.0,54.0,7094.0,87966.0,98338.0,2374.0,2019,4,04-11,Thursday,20,2019-04-11,Mwh
2019-04-11 21:00:00,69826.0,58418.0,34561.0,69.0,7057.0,88103.0,93795.0,2176.0,2019,4,04-11,Thursday,21,2019-04-11,Mwh
2019-04-11 22:00:00,67292.0,58066.0,32948.0,58.0,7129.0,88486.0,93171.0,2032.0,2019,4,04-11,Thursday,22,2019-04-11,Mwh
2019-04-11 23:00:00,68643.0,57085.0,35440.0,41.0,7190.0,88935.0,99204.0,2129.0,2019,4,04-11,Thursday,23,2019-04-11,Mwh
2019-04-12 00:00:00,73672.0,56558.0,38397.0,175.0,7255.0,89026.0,106717.0,2414.0,2019,4,04-12,Friday,0,2019-04-12,Mwh
2019-04-12 01:00:00,79905.0,56275.0,38752.0,965.0,7221.0,89180.0,112828.0,3287.0,2019,4,04-12,Friday,1,2019-04-12,Mwh
2019-04-12 02:00:00,85213.0,55380.0,37666.0,2435.0,7242.0,89338.0,116602.0,3328.0,2019,4,04-12,Friday,2,2019-04-12,Mwh
2019-04-12 03:00:00,87873.0,53087.0,38000.0,4355.0,7518.0,89393.0,120027.0,3422.0,2019,4,04-12,Friday,3,2019-04-12,Mwh
2019-04-12 04:00:00,89227.0,51657.0,39766.0,6448.0,7716.0,89561.0,122972.0,3395.0,2019,4,04-12,Friday,4,2019-04-12,Mwh
2019-04-12 05:00:00,89062.0,50855.0,41063.0,8522.0,7842.0,89485.0,130131.0,3424.0,2019,4,04-12,Friday,5,2019-04-12,Mwh
2019-04-12 06:00:00,88313.0,51929.0,42331.0,11571.0,7942.0,89391.0,132532.0,3445.0,2019,4,04-12,Friday,6,2019-04-12,Mwh
2019-04-12 07:00:00,88478.0,52407.0,40541.0,17702.0,8031.0,89305.0,132699.0,3418.0,2019,4,04-12,Friday,7,2019-04-12,Mwh
2019-04-12 08:00:00,87983.0,51925.0,39092.0,19428.0,8030.0,89537.0,135980.0,3535.0,2019,4,04-12,Friday,8,2019-04-12,Mwh
2019-04-12 09:00:00,86431.0,52107.0,39556.0,21253.0,8027.0,89749.0,138447.0,3575.0,2019,4,04-12,Friday,9,2019-04-12,Mwh
2019-04-12 10:00:00,87507.0,52340.0,40783.0,19921.0,7943.0,89811.0,140856.0,3412.0,2019,4,04-12,Friday,10,2019-04-12,Mwh
2019-04-12 11:00:00,89528.0,50971.0,42532.0,17364.0,8039.0,89717.0,142364.0,3457.0,2019,4,04-12,Friday,11,2019-04-12,Mwh
2019-04-12 12:00:00,90298.0,49570.0,44431.0,15706.0,8180.0,89646.0,143748.0,3484.0,2019,4,04-12,Friday,12,2019-04-12,Mwh
2019-04-12 13:00:00,92564.0,48512.0,45812.0,13820.0,7757.0,89612.0,145933.0,3429.0,2019,4,04-12,Friday,13,2019-04-12,Mwh
2019-04-12 14:00:00,92376.0,48947.0,45406.0,10357.0,7690.0,89625.0,144267.0,3381.0,2019,4,04-12,Friday,14,2019-04-12,Mwh
2019-04-12 15:00:00,92715.0,46501.0,43371.0,7948.0,7782.0,89503.0,142340.0,3560.0,2019,4,04-12,Friday,15,2019-04-12,Mwh
2019-04-12 16:00:00,89755.0,43956.0,41966.0,6063.0,7200.0,89374.0,136650.0,3616.0,2019,4,04-12,Friday,16,2019-04-12,Mwh
2019-04-12 17:00:00,87072.0,42076.0,42131.0,3566.0,7169.0,88612.0,129723.0,3284.0,2019,4,04-12,Friday,17,2019-04-12,Mwh
2019-04-12 18:00:00,83045.0,41591.0,40841.0,531.0,7149.0,89198.0,122058.0,2769.0,2019,4,04-12,Friday,18,2019-04-12,Mwh
2019-04-12 19:00:00,79536.0,40121.0,39865.0,187.0,7039.0,89127.0,114957.0,2321.0,2019,4,04-12,Friday,19,2019-04-12,Mwh
2019-04-12 20:00:00,74157.0,41509.0,37966.0,38.0,7062.0,89090.0,107310.0,2123.0,2019,4,04-12,Friday,20,2019-04-12,Mwh
2019-04-12 21:00:00,72443.0,40406.0,35353.0,21.0,6894.0,89102.0,103184.0,2058.0,2019,4,04-12,Friday,21,2019-04-12,Mwh
2019-04-12 22:00:00,72064.0,40015.0,33209.0,22.0,6950.0,89156.0,102706.0,2054.0,2019,4,04-12,Friday,22,2019-04-12,Mwh
2019-04-12 23:00:00,75468.0,39834.0,33572.0,26.0,7107.0,89415.0,106311.0,2139.0,2019,4,04-12,Friday,23,2019-04-12,Mwh
2019-04-13 00:00:00,81108.0,41383.0,35525.0,105.0,7235.0,89567.0,113673.0,2617.0,2019,4,04-13,Saturday,0,2019-04-13,Mwh
2019-04-13 01:00:00,86429.0,41330.0,36841.0,570.0,7417.0,89578.0,122074.0,3057.0,2019,4,04-13,Saturday,1,2019-04-13,Mwh
2019-04-13 02:00:00,89929.0,42352.0,37982.0,1638.0,7825.0,89581.0,127032.0,3263.0,2019,4,04-13,Saturday,2,2019-04-13,Mwh
2019-04-13 03:00:00,92229.0,43756.0,37703.0,2726.0,7889.0,89502.0,131268.0,3296.0,2019,4,04-13,Saturday,3,2019-04-13,Mwh
2019-04-13 04:00:00,92860.0,42389.0,41559.0,4274.0,7993.0,89478.0,135739.0,3168.0,2019,4,04-13,Saturday,4,2019-04-13,Mwh
2019-04-13 05:00:00,93672.0,41115.0,43961.0,5812.0,8108.0,89443.0,139170.0,2862.0,2019,4,04-13,Saturday,5,2019-04-13,Mwh
2019-04-13 06:00:00,93096.0,40729.0,44272.0,7870.0,7970.0,89395.0,143281.0,2928.0,2019,4,04-13,Saturday,6,2019-04-13,Mwh
2019-04-13 07:00:00,93146.0,39478.0,42555.0,13140.0,8039.0,89423.0,141631.0,3128.0,2019,4,04-13,Saturday,7,2019-04-13,Mwh
2019-04-13 08:00:00,91362.0,38712.0,40885.0,16964.0,8063.0,89451.0,140510.0,3162.0,2019,4,04-13,Saturday,8,2019-04-13,Mwh
2019-04-13 09:00:00,90246.0,39046.0,39769.0,18305.0,8158.0,89426.0,141481.0,3434.0,2019,4,04-13,Saturday,9,2019-04-13,Mwh
2019-04-13 10:00:00,89532.0,39258.0,39166.0,18312.0,8104.0,89158.0,141546.0,3475.0,2019,4,04-13,Saturday,10,2019-04-13,Mwh
2019-04-13 11:00:00,89548.0,39683.0,38449.0,17686.0,8093.0,88833.0,141128.0,3285.0,2019,4,04-13,Saturday,11,2019-04-13,Mwh
2019-04-13 12:00:00,88368.0,40132.0,39247.0,16528.0,8136.0,88477.0,140661.0,3235.0,2019,4,04-13,Saturday,12,2019-04-13,Mwh
2019-04-13 13:00:00,88094.0,39632.0,40024.0,14992.0,8018.0,88254.0,138996.0,3189.0,2019,4,04-13,Saturday,13,2019-04-13,Mwh
2019-04-13 14:00:00,88711.0,38849.0,40253.0,13618.0,7984.0,88106.0,137187.0,3176.0,2019,4,04-13,Saturday,14,2019-04-13,Mwh
2019-04-13 15:00:00,89426.0,37521.0,38780.0,12687.0,7879.0,87635.0,134408.0,3361.0,2019,4,04-13,Saturday,15,2019-04-13,Mwh
2019-04-13 16:00:00,88451.0,38177.0,38043.0,11189.0,7746.0,87393.0,128138.0,3025.0,2019,4,04-13,Saturday,16,2019-04-13,Mwh
2019-04-13 17:00:00,84702.0,43865.0,38485.0,5616.0,7468.0,88397.0,120468.0,2903.0,2019,4,04-13,Saturday,17,2019-04-13,Mwh
2019-04-13 18:00:00,82719.0,44355.0,37754.0,612.0,6642.0,87398.0,114844.0,2695.0,2019,4,04-13,Saturday,18,2019-04-13,Mwh
2019-04-13 19:00:00,79169.0,45242.0,37836.0,372.0,6690.0,86984.0,108750.0,2499.0,2019,4,04-13,Saturday,19,2019-04-13,Mwh
2019-04-13 20:00:00,74792.0,44958.0,36803.0,42.0,6653.0,87016.0,102320.0,2323.0,2019,4,04-13,Saturday,20,2019-04-13,Mwh
2019-04-13 21:00:00,72394.0,43731.0,34864.0,48.0,6522.0,87010.0,99082.0,2174.0,2019,4,04-13,Saturday,21,2019-04-13,Mwh
2019-04-13 22:00:00,71730.0,40900.0,33362.0,40.0,6487.0,86977.0,97589.0,2174.0,2019,4,04-13,Saturday,22,2019-04-13,Mwh
2019-04-13 23:00:00,71774.0,40371.0,32338.0,34.0,6693.0,87145.0,97998.0,2185.0,2019,4,04-13,Saturday,23,2019-04-13,Mwh
2019-04-14 00:00:00,73730.0,39239.0,31273.0,44.0,6908.0,87284.0,101347.0,2282.0,2019,4,04-14,Sunday,0,2019-04-14,Mwh
2019-04-14 01:00:00,76643.0,38634.0,31273.0,232.0,7072.0,87984.0,105590.0,2525.0,2019,4,04-14,Sunday,1,2019-04-14,Mwh
2019-04-14 02:00:00,81395.0,36189.0,32949.0,970.0,7428.0,87547.0,111974.0,2927.0,2019,4,04-14,Sunday,2,2019-04-14,Mwh
2019-04-14 03:00:00,84402.0,35760.0,35377.0,2023.0,7081.0,87459.0,117524.0,4086.0,2019,4,04-14,Sunday,3,2019-04-14,Mwh
2019-04-14 04:00:00,86844.0,35736.0,38185.0,3027.0,7184.0,87458.0,121113.0,4248.0,2019,4,04-14,Sunday,4,2019-04-14,Mwh
2019-04-14 05:00:00,89381.0,35462.0,38718.0,4463.0,7211.0,87371.0,124503.0,4351.0,2019,4,04-14,Sunday,5,2019-04-14,Mwh
2019-04-14 06:00:00,89223.0,37931.0,37994.0,8701.0,8148.0,87394.0,125135.0,3536.0,2019,4,04-14,Sunday,6,2019-04-14,Mwh
2019-04-14 07:00:00,87077.0,38471.0,37141.0,15707.0,8086.0,87556.0,122958.0,3394.0,2019,4,04-14,Sunday,7,2019-04-14,Mwh
2019-04-14 08:00:00,86333.0,39456.0,36345.0,18826.0,8046.0,87593.0,121933.0,3296.0,2019,4,04-14,Sunday,8,2019-04-14,Mwh
2019-04-14 09:00:00,85022.0,40470.0,35822.0,19732.0,8099.0,87665.0,122431.0,3229.0,2019,4,04-14,Sunday,9,2019-04-14,Mwh
2019-04-14 10:00:00,83830.0,41020.0,36414.0,19610.0,8132.0,87692.0,122960.0,3229.0,2019,4,04-14,Sunday,10,2019-04-14,Mwh
2019-04-14 11:00:00,84217.0,40922.0,35719.0,19099.0,8085.0,87749.0,123776.0,3335.0,2019,4,04-14,Sunday,11,2019-04-14,Mwh
2019-04-14 12:00:00,84304.0,41020.0,36375.0,17960.0,8087.0,87758.0,123556.0,3551.0,2019,4,04-14,Sunday,12,2019-04-14,Mwh
2019-04-14 13:00:00,84837.0,40883.0,38535.0,16931.0,8028.0,87796.0,124231.0,3673.0,2019,4,04-14,Sunday,13,2019-04-14,Mwh
2019-04-14 14:00:00,84675.0,40642.0,39632.0,15612.0,7200.0,87801.0,124418.0,4508.0,2019,4,04-14,Sunday,14,2019-04-14,Mwh
2019-04-14 15:00:00,83591.0,40828.0,39655.0,14120.0,7082.0,87762.0,122554.0,4694.0,2019,4,04-14,Sunday,15,2019-04-14,Mwh
2019-04-14 16:00:00,83073.0,38968.0,37879.0,11039.0,6903.0,87543.0,120398.0,4483.0,2019,4,04-14,Sunday,16,2019-04-14,Mwh
2019-04-14 17:00:00,83810.0,38349.0,36987.0,5229.0,6626.0,87196.0,117036.0,3867.0,2019,4,04-14,Sunday,17,2019-04-14,Mwh
2019-04-14 18:00:00,79893.0,38307.0,36983.0,800.0,6632.0,87578.0,115801.0,2914.0,2019,4,04-14,Sunday,18,2019-04-14,Mwh
2019-04-14 19:00:00,76266.0,37499.0,36037.0,598.0,6503.0,87504.0,112218.0,2646.0,2019,4,04-14,Sunday,19,2019-04-14,Mwh
2019-04-14 20:00:00,74037.0,36564.0,35071.0,231.0,6577.0,87577.0,107440.0,2344.0,2019,4,04-14,Sunday,20,2019-04-14,Mwh
2019-04-14 21:00:00,72576.0,36221.0,32807.0,234.0,6555.0,87569.0,103948.0,2234.0,2019,4,04-14,Sunday,21,2019-04-14,Mwh
2019-04-14 22:00:00,71153.0,36391.0,31295.0,229.0,6616.0,86827.0,100620.0,2219.0,2019,4,04-14,Sunday,22,2019-04-14,Mwh
2019-04-14 23:00:00,71759.0,37949.0,29990.0,68.0,6660.0,86483.0,97758.0,2141.0,2019,4,04-14,Sunday,23,2019-04-14,Mwh
2019-04-15 00:00:00,72271.0,38262.0,30855.0,71.0,6647.0,86515.0,99060.0,2240.0,2019,4,04-15,Monday,0,2019-04-15,Mwh
2019-04-15 01:00:00,73430.0,38755.0,30697.0,411.0,6829.0,86803.0,103335.0,2318.0,2019,4,04-15,Monday,1,2019-04-15,Mwh
2019-04-15 02:00:00,76721.0,38852.0,31640.0,1125.0,7330.0,86835.0,109142.0,2363.0,2019,4,04-15,Monday,2,2019-04-15,Mwh
2019-04-15 03:00:00,81476.0,38305.0,32601.0,2129.0,7717.0,86801.0,114158.0,2696.0,2019,4,04-15,Monday,3,2019-04-15,Mwh
2019-04-15 04:00:00,85043.0,36503.0,34316.0,3639.0,7908.0,86768.0,120464.0,2826.0,2019,4,04-15,Monday,4,2019-04-15,Mwh
2019-04-15 05:00:00,87852.0,34113.0,36054.0,5692.0,7938.0,86748.0,124847.0,2965.0,2019,4,04-15,Monday,5,2019-04-15,Mwh
2019-04-15 06:00:00,87966.0,32651.0,37205.0,9274.0,7781.0,86772.0,125134.0,3065.0,2019,4,04-15,Monday,6,2019-04-15,Mwh
2019-04-15 07:00:00,87689.0,31998.0,37022.0,14399.0,7750.0,86953.0,123741.0,3084.0,2019,4,04-15,Monday,7,2019-04-15,Mwh
2019-04-15 08:00:00,87429.0,33612.0,35923.0,17018.0,7946.0,87054.0,126037.0,3016.0,2019,4,04-15,Monday,8,2019-04-15,Mwh
2019-04-15 09:00:00,86473.0,35771.0,35700.0,16537.0,7973.0,87001.0,124296.0,2868.0,2019,4,04-15,Monday,9,2019-04-15,Mwh
2019-04-15 10:00:00,86162.0,36915.0,35399.0,16816.0,7898.0,86801.0,125616.0,2776.0,2019,4,04-15,Monday,10,2019-04-15,Mwh
2019-04-15 11:00:00,85465.0,38414.0,35789.0,16187.0,7784.0,86674.0,126233.0,2862.0,2019,4,04-15,Monday,11,2019-04-15,Mwh
2019-04-15 12:00:00,85011.0,40016.0,37708.0,15003.0,7810.0,86699.0,127157.0,3011.0,2019,4,04-15,Monday,12,2019-04-15,Mwh
2019-04-15 13:00:00,86341.0,39798.0,39751.0,14283.0,7693.0,86681.0,128083.0,3264.0,2019,4,04-15,Monday,13,2019-04-15,Mwh
2019-04-15 14:00:00,88600.0,38668.0,40499.0,13307.0,7536.0,86131.0,129162.0,3370.0,2019,4,04-15,Monday,14,2019-04-15,Mwh
2019-04-15 15:00:00,89686.0,38645.0,38479.0,12003.0,7461.0,86224.0,126852.0,3396.0,2019,4,04-15,Monday,15,2019-04-15,Mwh
2019-04-15 16:00:00,86816.0,44609.0,37146.0,9131.0,7246.0,86293.0,121216.0,3135.0,2019,4,04-15,Monday,16,2019-04-15,Mwh
2019-04-15 17:00:00,80095.0,48042.0,37504.0,4967.0,6366.0,87278.0,112194.0,3659.0,2019,4,04-15,Monday,17,2019-04-15,Mwh
2019-04-15 18:00:00,76693.0,53196.0,37437.0,818.0,5877.0,86160.0,107668.0,3353.0,2019,4,04-15,Monday,18,2019-04-15,Mwh
2019-04-15 19:00:00,72797.0,52966.0,36893.0,581.0,6578.0,86207.0,104038.0,2213.0,2019,4,04-15,Monday,19,2019-04-15,Mwh
2019-04-15 20:00:00,69925.0,52476.0,35589.0,88.0,6501.0,86226.0,98372.0,2065.0,2019,4,04-15,Monday,20,2019-04-15,Mwh
2019-04-15 21:00:00,68125.0,51281.0,33366.0,81.0,6494.0,86159.0,95960.0,2078.0,2019,4,04-15,Monday,21,2019-04-15,Mwh
2019-04-15 22:00:00,67476.0,50818.0,31773.0,89.0,6552.0,86315.0,95545.0,2077.0,2019,4,04-15,Monday,22,2019-04-15,Mwh
2019-04-15 23:00:00,70210.0,51408.0,33410.0,96.0,6986.0,86533.0,99547.0,2253.0,2019,4,04-15,Monday,23,2019-04-15,Mwh
2019-04-16 00:00:00,75822.0,51928.0,35988.0,165.0,7350.0,86561.0,109176.0,2686.0,2019,4,04-16,Tuesday,0,2019-04-16,Mwh
2019-04-16 01:00:00,80089.0,53291.0,38835.0,981.0,7655.0,86573.0,118439.0,3278.0,2019,4,04-16,Tuesday,1,2019-04-16,Mwh
2019-04-16 02:00:00,83477.0,54067.0,40588.0,2578.0,7745.0,86676.0,125108.0,3591.0,2019,4,04-16,Tuesday,2,2019-04-16,Mwh
2019-04-16 03:00:00,85816.0,52439.0,40905.0,4761.0,7976.0,86742.0,128298.0,3628.0,2019,4,04-16,Tuesday,3,2019-04-16,Mwh
2019-04-16 04:00:00,87369.0,49519.0,43315.0,7031.0,7952.0,86776.0,130356.0,3632.0,2019,4,04-16,Tuesday,4,2019-04-16,Mwh
2019-04-16 05:00:00,88381.0,46331.0,45207.0,9102.0,7119.0,86796.0,131812.0,4360.0,2019,4,04-16,Tuesday,5,2019-04-16,Mwh
2019-04-16 06:00:00,88524.0,44519.0,45705.0,12284.0,7176.0,86895.0,131433.0,4258.0,2019,4,04-16,Tuesday,6,2019-04-16,Mwh
2019-04-16 07:00:00,88248.0,43976.0,40693.0,17098.0,7283.0,86893.0,130276.0,4227.0,2019,4,04-16,Tuesday,7,2019-04-16,Mwh
2019-04-16 08:00:00,87373.0,45105.0,39105.0,20693.0,7338.0,86840.0,128570.0,4169.0,2019,4,04-16,Tuesday,8,2019-04-16,Mwh
2019-04-16 09:00:00,85833.0,47153.0,37367.0,21996.0,8239.0,86918.0,128653.0,3323.0,2019,4,04-16,Tuesday,9,2019-04-16,Mwh
2019-04-16 10:00:00,85216.0,47673.0,37048.0,21155.0,8197.0,86925.0,130167.0,3374.0,2019,4,04-16,Tuesday,10,2019-04-16,Mwh
2019-04-16 11:00:00,86209.0,48578.0,37233.0,19868.0,8283.0,86954.0,131937.0,3469.0,2019,4,04-16,Tuesday,11,2019-04-16,Mwh
2019-04-16 12:00:00,87046.0,48773.0,38984.0,17986.0,8357.0,87017.0,133487.0,3387.0,2019,4,04-16,Tuesday,12,2019-04-16,Mwh
2019-04-16 13:00:00,88212.0,49995.0,41970.0,15597.0,8232.0,87029.0,133864.0,3453.0,2019,4,04-16,Tuesday,13,2019-04-16,Mwh
2019-04-16 14:00:00,89826.0,50640.0,42652.0,13942.0,8112.0,87029.0,135289.0,3484.0,2019,4,04-16,Tuesday,14,2019-04-16,Mwh
2019-04-16 15:00:00,90452.0,52598.0,41309.0,10855.0,7610.0,87012.0,131465.0,3515.0,2019,4,04-16,Tuesday,15,2019-04-16,Mwh
2019-04-16 16:00:00,87591.0,54535.0,41289.0,6919.0,7409.0,86973.0,125566.0,3074.0,2019,4,04-16,Tuesday,16,2019-04-16,Mwh
2019-04-16 17:00:00,84284.0,53148.0,41519.0,3309.0,6752.0,86829.0,117468.0,2420.0,2019,4,04-16,Tuesday,17,2019-04-16,Mwh
2019-04-16 18:00:00,79762.0,51977.0,41242.0,354.0,6964.0,87007.0,112235.0,2192.0,2019,4,04-16,Tuesday,18,2019-04-16,Mwh
2019-04-16 19:00:00,74246.0,50230.0,40334.0,248.0,6962.0,86898.0,108437.0,2068.0,2019,4,04-16,Tuesday,19,2019-04-16,Mwh
2019-04-16 20:00:00,71309.0,48713.0,38349.0,89.0,6940.0,86881.0,105365.0,2023.0,2019,4,04-16,Tuesday,20,2019-04-16,Mwh
2019-04-16 21:00:00,70358.0,46752.0,36205.0,101.0,6820.0,86848.0,101634.0,2031.0,2019,4,04-16,Tuesday,21,2019-04-16,Mwh
2019-04-16 22:00:00,71487.0,45454.0,34592.0,96.0,7070.0,86892.0,101330.0,2046.0,2019,4,04-16,Tuesday,22,2019-04-16,Mwh
2019-04-16 23:00:00,73984.0,45543.0,37503.0,103.0,7555.0,87059.0,102921.0,2134.0,2019,4,04-16,Tuesday,23,2019-04-16,Mwh
2019-04-17 00:00:00,78656.0,45544.0,39904.0,284.0,7836.0,87073.0,111939.0,2629.0,2019,4,04-17,Wednesday,0,2019-04-17,Mwh
2019-04-17 01:00:00,83323.0,45474.0,42629.0,1195.0,7879.0,87069.0,119314.0,3311.0,2019,4,04-17,Wednesday,1,2019-04-17,Mwh
2019-04-17 02:00:00,87295.0,46290.0,40601.0,3125.0,7913.0,87019.0,121938.0,3572.0,2019,4,04-17,Wednesday,2,2019-04-17,Mwh
2019-04-17 03:00:00,87704.0,45271.0,39665.0,5400.0,7676.0,86969.0,123061.0,3756.0,2019,4,04-17,Wednesday,3,2019-04-17,Mwh
2019-04-17 04:00:00,88843.0,43006.0,42044.0,7184.0,7435.0,86932.0,123985.0,3974.0,2019,4,04-17,Wednesday,4,2019-04-17,Mwh
2019-04-17 05:00:00,88095.0,42227.0,44759.0,8475.0,6622.0,86639.0,125202.0,4541.0,2019,4,04-17,Wednesday,5,2019-04-17,Mwh
2019-04-17 06:00:00,87834.0,41213.0,44927.0,10983.0,6716.0,86506.0,127359.0,4571.0,2019,4,04-17,Wednesday,6,2019-04-17,Mwh
2019-04-17 07:00:00,88430.0,41436.0,42461.0,15016.0,6780.0,86445.0,128122.0,4492.0,2019,4,04-17,Wednesday,7,2019-04-17,Mwh
2019-04-17 08:00:00,88397.0,42237.0,39997.0,17710.0,6873.0,86382.0,130069.0,4506.0,2019,4,04-17,Wednesday,8,2019-04-17,Mwh
2019-04-17 09:00:00,90128.0,43044.0,38672.0,18894.0,7740.0,86322.0,132758.0,3698.0,2019,4,04-17,Wednesday,9,2019-04-17,Mwh
2019-04-17 10:00:00,92032.0,42958.0,38546.0,18493.0,7017.0,86302.0,134683.0,4500.0,2019,4,04-17,Wednesday,10,2019-04-17,Mwh
2019-04-17 11:00:00,92857.0,45017.0,39092.0,16516.0,7002.0,86300.0,135874.0,4800.0,2019,4,04-17,Wednesday,11,2019-04-17,Mwh
2019-04-17 12:00:00,93745.0,46000.0,41489.0,13302.0,7082.0,86327.0,137386.0,4802.0,2019,4,04-17,Wednesday,12,2019-04-17,Mwh
2019-04-17 13:00:00,95130.0,45123.0,43230.0,11401.0,7207.0,86334.0,138166.0,4698.0,2019,4,04-17,Wednesday,13,2019-04-17,Mwh
2019-04-17 14:00:00,94240.0,47168.0,43272.0,9434.0,8239.0,86276.0,138032.0,3686.0,2019,4,04-17,Wednesday,14,2019-04-17,Mwh
2019-04-17 15:00:00,91431.0,50089.0,39829.0,8976.0,7982.0,86379.0,133151.0,3706.0,2019,4,04-17,Wednesday,15,2019-04-17,Mwh
2019-04-17 16:00:00,85691.0,54313.0,39206.0,7717.0,7781.0,86312.0,125165.0,3185.0,2019,4,04-17,Wednesday,16,2019-04-17,Mwh
2019-04-17 17:00:00,79602.0,59578.0,38762.0,4546.0,7539.0,86691.0,117278.0,2455.0,2019,4,04-17,Wednesday,17,2019-04-17,Mwh
2019-04-17 18:00:00,74188.0,56798.0,39204.0,450.0,7580.0,86808.0,110790.0,2374.0,2019,4,04-17,Wednesday,18,2019-04-17,Mwh
2019-04-17 19:00:00,69797.0,56969.0,38329.0,236.0,7423.0,87039.0,103471.0,1931.0,2019,4,04-17,Wednesday,19,2019-04-17,Mwh
2019-04-17 20:00:00,65043.0,55586.0,36844.0,28.0,7134.0,87142.0,98514.0,1775.0,2019,4,04-17,Wednesday,20,2019-04-17,Mwh
2019-04-17 21:00:00,63451.0,54159.0,34640.0,31.0,7168.0,87167.0,95928.0,1696.0,2019,4,04-17,Wednesday,21,2019-04-17,Mwh
2019-04-17 22:00:00,62752.0,52584.0,31954.0,10.0,7035.0,87334.0,94378.0,1752.0,2019,4,04-17,Wednesday,22,2019-04-17,Mwh
2019-04-17 23:00:00,66669.0,50836.0,33556.0,14.0,7452.0,87573.0,99017.0,1853.0,2019,4,04-17,Wednesday,23,2019-04-17,Mwh
2019-04-18 00:00:00,72602.0,50112.0,36031.0,159.0,7879.0,87567.0,106206.0,2040.0,2019,4,04-18,Thursday,0,2019-04-18,Mwh
2019-04-18 01:00:00,78046.0,48856.0,37586.0,994.0,8110.0,87584.0,113744.0,2655.0,2019,4,04-18,Thursday,1,2019-04-18,Mwh
2019-04-18 02:00:00,83821.0,47058.0,36943.0,2627.0,8162.0,87554.0,119640.0,3096.0,2019,4,04-18,Thursday,2,2019-04-18,Mwh
2019-04-18 03:00:00,86646.0,45991.0,38301.0,4343.0,7109.0,89149.0,122332.0,4218.0,2019,4,04-18,Thursday,3,2019-04-18,Mwh
2019-04-18 04:00:00,87899.0,44816.0,40643.0,6430.0,7190.0,89091.0,124864.0,4266.0,2019,4,04-18,Thursday,4,2019-04-18,Mwh
2019-04-18 05:00:00,89190.0,43919.0,43807.0,8553.0,7249.0,88938.0,127943.0,4506.0,2019,4,04-18,Thursday,5,2019-04-18,Mwh
2019-04-18 06:00:00,89062.0,42923.0,43354.0,12428.0,7983.0,87462.0,128506.0,3519.0,2019,4,04-18,Thursday,6,2019-04-18,Mwh
2019-04-18 07:00:00,88835.0,43724.0,40787.0,19059.0,8002.0,87456.0,128634.0,3453.0,2019,4,04-18,Thursday,7,2019-04-18,Mwh
2019-04-18 08:00:00,89310.0,44900.0,35927.0,22301.0,7183.0,87420.0,130144.0,4445.0,2019,4,04-18,Thursday,8,2019-04-18,Mwh
2019-04-18 09:00:00,89712.0,44947.0,34857.0,23022.0,8072.0,87483.0,133219.0,3692.0,2019,4,04-18,Thursday,9,2019-04-18,Mwh
2019-04-18 10:00:00,89126.0,47235.0,32814.0,22240.0,7139.0,87570.0,135648.0,4685.0,2019,4,04-18,Thursday,10,2019-04-18,Mwh
