datetime,type,data
2022-06-30 10:00:00,solar,500.69693548387096
2022-06-30 10:00:00,wind,223.9903870967742
2022-06-30 11:00:00,coal,4656.747368421053
2022-06-30 11:00:00,gas,159.79247837837838
2022-06-30 11:00:00,hydro,654.5810416666667
2022-06-30 11:00:00,oil,0.0
2022-06-30 11:00:00,other,86.10652631578948
2022-06-30 11:00:00,solar,607.5977419354838
2022-06-30 11:00:00,wind,213.2952241935484
2022-06-30 12:00:00,coal,4573.542105263158
2022-06-30 12:00:00,gas,143.7038837837838
2022-06-30 12:00:00,hydro,633.9833333333333
2022-06-30 12:00:00,oil,0.0
2022-06-30 12:00:00,other,86.24205263157894
2022-06-30 12:00:00,solar,631.2767741935485
2022-06-30 12:00:00,wind,210.8762741935484
2022-06-30 13:00:00,coal,4505.078947368421
2022-06-30 13:00:00,gas,147.8592216216216
2022-06-30 13:00:00,hydro,711.6489583333333
2022-06-30 13:00:00,oil,0.0
2022-06-30 13:00:00,other,59.45073684210527
2022-06-30 13:00:00,solar,616.4354838709677
2022-06-30 13:00:00,wind,193.63532258064515
2022-06-30 14:00:00,coal,4661.1578947368425
2022-06-30 14:00:00,gas,168.8184783783784
2022-06-30 14:00:00,hydro,782.54625
2022-06-30 14:00:00,oil,0.0
2022-06-30 14:00:00,other,9.694973684210526
2022-06-30 14:00:00,solar,522.621935483871
2022-06-30 14:00:00,wind,197.8993387096774
2022-06-30 15:00:00,coal,4871.831578947368
2022-06-30 15:00:00,gas,203.63388378378377
2022-06-30 15:00:00,hydro,803.7358333333333
2022-06-30 15:00:00,oil,0.0
2022-06-30 15:00:00,other,9.358894736842103
2022-06-30 15:00:00,solar,438.63370967741935
2022-06-30 15:00:00,wind,238.5966129032258
2022-06-30 16:00:00,coal,5261.0447368421055
2022-06-30 16:00:00,gas,301.9532756756756
2022-06-30 16:00:00,hydro,872.7937499999999
2022-06-30 16:00:00,oil,17.467285714285715
2022-06-30 16:00:00,other,9.478157894736842
2022-06-30 16:00:00,solar,207.6422580645161
2022-06-30 16:00:00,wind,246.83451612903227
2022-06-30 17:00:00,coal,5455.118421052632
2022-06-30 17:00:00,gas,453.2185554054054
2022-06-30 17:00:00,hydro,1040.2958333333331
2022-06-30 17:00:00,oil,47.07
2022-06-30 17:00:00,other,9.840789473684213
2022-06-30 17:00:00,solar,18.5371670967742
2022-06-30 17:00:00,wind,298.45258064516133
2022-06-30 18:00:00,coal,5348.11052631579
2022-06-30 18:00:00,gas,494.4470270270271
2022-06-30 18:00:00,hydro,1084.6125
2022-06-30 18:00:00,oil,49.89714285714285
2022-06-30 18:00:00,other,10.773157894736842
2022-06-30 18:00:00,solar,0.0703019354838709
2022-06-30 18:00:00,wind,357.7048387096774
2022-06-30 19:00:00,coal,5260.6815789473685
2022-06-30 19:00:00,gas,471.24175675675673
2022-06-30 19:00:00,hydro,1109.9520833333331
2022-06-30 19:00:00,oil,39.598
2022-06-30 19:00:00,other,10.009473684210526
2022-06-30 19:00:00,solar,0.0098503225806451
2022-06-30 19:00:00,wind,416.0338709677419
2022-06-30 20:00:00,coal,5214.644736842105
2022-06-30 20:00:00,gas,447.5691216216216
2022-06-30 20:00:00,hydro,1006.8020833333334
2022-06-30 20:00:00,oil,41.45578571428571
2022-06-30 20:00:00,other,9.095263157894736
2022-06-30 20:00:00,solar,0.0
2022-06-30 20:00:00,wind,448.0951612903226
2022-06-30 21:00:00,coal,5198.765789473684
2022-06-30 21:00:00,gas,390.4116891891892
2022-06-30 21:00:00,hydro,790.4250000000001
2022-06-30 21:00:00,oil,45.10428571428572
2022-06-30 21:00:00,other,8.856052631578947
2022-06-30 21:00:00,solar,0.0
2022-06-30 21:00:00,wind,479.6467741935484
2022-06-30 22:00:00,coal,4979.518421052632
2022-06-30 22:00:00,gas,306.2492986486487
2022-06-30 22:00:00,hydro,723.0854166666667
2022-06-30 22:00:00,oil,12.87742857142857
2022-06-30 22:00:00,other,9.906842105263156
2022-06-30 22:00:00,solar,0.0
2022-06-30 22:00:00,wind,514.7903225806451
2022-06-30 23:00:00,coal,4901.965789473685
2022-06-30 23:00:00,gas,252.09330945945948
2022-06-30 23:00:00,hydro,603.80625
2022-06-30 23:00:00,oil,13.817285714285717
2022-06-30 23:00:00,other,9.613947368421051
2022-06-30 23:00:00,solar,0.0
2022-06-30 23:00:00,wind,544.4935483870968
2022-07-01 00:00:00,coal,4717.726315789474
2022-07-01 00:00:00,gas,228.93955945945945
2022-07-01 00:00:00,hydro,524.9777083333333
2022-07-01 00:00:00,oil,2.387857142857143
2022-07-01 00:00:00,other,10.07
2022-07-01 00:00:00,solar,0.0
2022-07-01 00:00:00,wind,531.7304838709678
2022-07-01 01:00:00,coal,4550.526315789473
2022-07-01 01:00:00,gas,202.29915405405404
2022-07-01 01:00:00,hydro,490.7745833333333
2022-07-01 01:00:00,oil,0.0
2022-07-01 01:00:00,other,27.27131578947368
2022-07-01 01:00:00,solar,0.0
2022-07-01 01:00:00,wind,508.0058064516129
2022-07-01 02:00:00,coal,4471.873684210526
2022-07-01 02:00:00,gas,197.9484783783784
2022-07-01 02:00:00,hydro,455.3358333333333
2022-07-01 02:00:00,oil,0.0252499999999999
2022-07-01 02:00:00,other,195.2976315789473
2022-07-01 02:00:00,solar,0.0
2022-07-01 02:00:00,wind,501.1519354838709
2022-07-01 03:00:00,coal,4413.4078947368425
2022-07-01 03:00:00,gas,202.0151
2022-07-01 03:00:00,hydro,375.98083333333335
2022-07-01 03:00:00,oil,0.0
2022-07-01 03:00:00,other,244.4144736842105
2022-07-01 03:00:00,solar,0.0
2022-07-01 03:00:00,wind,502.9941935483871
2022-07-01 04:00:00,coal,4478.8421052631575
2022-07-01 04:00:00,gas,194.3382081081081
2022-07-01 04:00:00,hydro,418.09479166666665
2022-07-01 04:00:00,oil,0.0
2022-07-01 04:00:00,other,229.74973684210525
2022-07-01 04:00:00,solar,0.0
2022-07-01 04:00:00,wind,466.0696774193548
2022-07-01 05:00:00,coal,4637.413157894737
2022-07-01 05:00:00,gas,201.68327567567567
2022-07-01 05:00:00,hydro,538.124375
2022-07-01 05:00:00,oil,0.2142857142857142
2022-07-01 05:00:00,other,130.14815789473684
2022-07-01 05:00:00,solar,0.0
2022-07-01 05:00:00,wind,413.9579032258064
2022-07-01 06:00:00,coal,4976.16052631579
2022-07-01 06:00:00,gas,234.2826
2022-07-01 06:00:00,hydro,683.2479166666667
2022-07-01 06:00:00,oil,7.887857142857143
2022-07-01 06:00:00,other,20.00078947368421
2022-07-01 06:00:00,solar,0.0115277419354838
2022-07-01 06:00:00,wind,420.2540322580645
2022-07-01 07:00:00,coal,5227.58947368421
2022-07-01 07:00:00,gas,363.9294445945946
2022-07-01 07:00:00,hydro,760.4104166666666
2022-07-01 07:00:00,oil,27.34528571428572
2022-07-01 07:00:00,other,9.490263157894736
2022-07-01 07:00:00,solar,10.2036
2022-07-01 07:00:00,wind,435.4125806451613
2022-07-01 08:00:00,coal,5313.400000000001
2022-07-01 08:00:00,gas,406.9606081081081
2022-07-01 08:00:00,hydro,802.0854166666667
2022-07-01 08:00:00,oil,47.98
2022-07-01 08:00:00,other,9.855
2022-07-01 08:00:00,solar,130.3556451612903
2022-07-01 08:00:00,wind,450.9683870967742
2022-07-01 09:00:00,coal,5222.981578947368
2022-07-01 09:00:00,gas,389.6693243243243
2022-07-01 09:00:00,hydro,733.0597916666667
2022-07-01 09:00:00,oil,42.295
2022-07-01 09:00:00,other,8.925526315789474
2022-07-01 09:00:00,solar,341.26774193548385
2022-07-01 09:00:00,wind,402.1104838709677
2022-07-01 10:00:00,coal,5131.213157894737
2022-07-01 10:00:00,gas,329.88655405405405
2022-07-01 10:00:00,hydro,768.6625
2022-07-01 10:00:00,oil,19.041642857142858
2022-07-01 10:00:00,other,10.02815789473684
2022-07-01 10:00:00,solar,418.488064516129
2022-07-01 10:00:00,wind,372.283064516129
2022-07-01 11:00:00,coal,5147.192105263158
2022-07-01 11:00:00,gas,248.25810810810808
2022-07-01 11:00:00,hydro,845.225
2022-07-01 11:00:00,oil,3.435714285714286
2022-07-01 11:00:00,other,9.661315789473685
2022-07-01 11:00:00,solar,442.75903225806456
2022-07-01 11:00:00,wind,409.2301290322581
2022-07-01 12:00:00,coal,5163.555263157895
2022-07-01 12:00:00,gas,228.7204729729729
2022-07-01 12:00:00,hydro,839.3416666666667
2022-07-01 12:00:00,oil,0.0
2022-07-01 12:00:00,other,9.909473684210528
2022-07-01 12:00:00,solar,459.8567741935484
2022-07-01 12:00:00,wind,373.4475161290322
2022-07-01 13:00:00,coal,5205.923684210527
2022-07-01 13:00:00,gas,227.41081081081083
2022-07-01 13:00:00,hydro,856.1145833333334
2022-07-01 13:00:00,oil,0.0
2022-07-01 13:00:00,other,10.043684210526315
2022-07-01 13:00:00,solar,452.6535483870968
2022-07-01 13:00:00,wind,326.4351935483871
2022-07-01 14:00:00,coal,5236.394736842105
2022-07-01 14:00:00,gas,268.84250000000003
2022-07-01 14:00:00,hydro,800.0791666666668
2022-07-01 14:00:00,oil,1.5142857142857142
2022-07-01 14:00:00,other,9.71921052631579
2022-07-01 14:00:00,solar,409.5424193548387
2022-07-01 14:00:00,wind,329.2574193548387
2022-07-01 15:00:00,coal,5300.752631578947
2022-07-01 15:00:00,gas,313.73445945945946
2022-07-01 15:00:00,hydro,835.2416666666667
2022-07-01 15:00:00,oil,14.389285714285714
2022-07-01 15:00:00,other,9.73157894736842
2022-07-01 15:00:00,solar,328.0508064516129
2022-07-01 15:00:00,wind,326.03741935483873
2022-07-01 16:00:00,coal,5491.355263157895
2022-07-01 16:00:00,gas,416.40614864864864
2022-07-01 16:00:00,hydro,885.5145833333332
2022-07-01 16:00:00,oil,41.79857142857143
2022-07-01 16:00:00,other,9.303947368421053
2022-07-01 16:00:00,solar,160.63830645161292
2022-07-01 16:00:00,wind,332.8428870967742
2022-07-01 17:00:00,coal,5577.323684210526
2022-07-01 17:00:00,gas,524.0877364864865
2022-07-01 17:00:00,hydro,948.7583333333332
2022-07-01 17:00:00,oil,65.85285714285715
2022-07-01 17:00:00,other,9.67421052631579
2022-07-01 17:00:00,solar,14.58328064516129
2022-07-01 17:00:00,wind,375.19490322580646
2022-07-01 18:00:00,coal,5492.086842105263
2022-07-01 18:00:00,gas,509.32824324324326
2022-07-01 18:00:00,hydro,1013.8375
2022-07-01 18:00:00,oil,67.62428571428572
2022-07-01 18:00:00,other,9.882631578947368
2022-07-01 18:00:00,solar,0.0490741935483871
2022-07-01 18:00:00,wind,403.6276290322581
2022-07-01 19:00:00,coal,5435.873684210526
2022-07-01 19:00:00,gas,488.0483108108108
2022-07-01 19:00:00,hydro,956.3979166666668
2022-07-01 19:00:00,oil,67.83142857142857
2022-07-01 19:00:00,other,9.121052631578948
2022-07-01 19:00:00,solar,0.0234451612903225
2022-07-01 19:00:00,wind,421.36725806451614
2022-07-01 20:00:00,coal,5504.36052631579
2022-07-01 20:00:00,gas,433.0875675675676
2022-07-01 20:00:00,hydro,859.6
2022-07-01 20:00:00,oil,52.21928571428572
2022-07-01 20:00:00,other,8.511315789473684
2022-07-01 20:00:00,solar,5.806451612903213e-05
2022-07-01 20:00:00,wind,434.96806451612906
2022-07-01 21:00:00,coal,5373.371052631579
2022-07-01 21:00:00,gas,362.5546945945946
2022-07-01 21:00:00,hydro,805.3104166666667
2022-07-01 21:00:00,oil,47.97857142857144
2022-07-01 21:00:00,other,8.906315789473684
2022-07-01 21:00:00,solar,0.0
2022-07-01 21:00:00,wind,417.6359677419355
2022-07-01 22:00:00,coal,5191.218421052631
2022-07-01 22:00:00,gas,312.5314189189189
2022-07-01 22:00:00,hydro,755.9660416666667
2022-07-01 22:00:00,oil,47.92714285714286
2022-07-01 22:00:00,other,10.03763157894737
2022-07-01 22:00:00,solar,0.0194129032258064
2022-07-01 22:00:00,wind,385.73661290322576
2022-07-01 23:00:00,coal,5020.134210526316
2022-07-01 23:00:00,gas,277.52592972972974
2022-07-01 23:00:00,hydro,726.578125
2022-07-01 23:00:00,oil,47.955714285714286
2022-07-01 23:00:00,other,9.463684210526315
2022-07-01 23:00:00,solar,0.0071548387096774
2022-07-01 23:00:00,wind,360.0953225806452
2022-07-02 00:00:00,coal,4840.173684210527
2022-07-02 00:00:00,gas,238.51543783783785
2022-07-02 00:00:00,hydro,690.2077083333334
2022-07-02 00:00:00,oil,47.95357142857143
2022-07-02 00:00:00,other,9.237631578947369
2022-07-02 00:00:00,solar,0.0181225806451612
2022-07-02 00:00:00,wind,353.39935483870966
2022-07-02 01:00:00,coal,4649.547368421052
2022-07-02 01:00:00,gas,190.4386135135135
2022-07-02 01:00:00,hydro,657.0772916666666
2022-07-02 01:00:00,oil,47.89214285714286
2022-07-02 01:00:00,other,9.88578947368421
2022-07-02 01:00:00,solar,0.0009935483870967
2022-07-02 01:00:00,wind,362.973870967742
2022-07-02 02:00:00,coal,4459.392105263158
2022-07-02 02:00:00,gas,160.86165405405404
2022-07-02 02:00:00,hydro,641.915625
2022-07-02 02:00:00,oil,47.48571428571428
2022-07-02 02:00:00,other,26.199736842105263
2022-07-02 02:00:00,solar,0.0
2022-07-02 02:00:00,wind,358.4743548387097
2022-07-02 03:00:00,coal,4397.715789473685
2022-07-02 03:00:00,gas,157.66830608108108
2022-07-02 03:00:00,hydro,613.650625
2022-07-02 03:00:00,oil,46.521428571428565
2022-07-02 03:00:00,other,79.77631578947368
2022-07-02 03:00:00,solar,0.0
2022-07-02 03:00:00,wind,336.1317741935484
2022-07-02 04:00:00,coal,4438.005263157895
2022-07-02 04:00:00,gas,145.08895675675677
2022-07-02 04:00:00,hydro,519.4054166666666
2022-07-02 04:00:00,oil,41.169285714285714
2022-07-02 04:00:00,other,81.23263157894738
2022-07-02 04:00:00,solar,0.0
2022-07-02 04:00:00,wind,336.7988709677419
2022-07-02 05:00:00,coal,4434.463157894737
2022-07-02 05:00:00,gas,148.99875405405405
2022-07-02 05:00:00,hydro,552.705
2022-07-02 05:00:00,oil,41.05785714285714
2022-07-02 05:00:00,other,40.29210526315789
2022-07-02 05:00:00,solar,0.0
2022-07-02 05:00:00,wind,341.7253225806452
2022-07-02 06:00:00,coal,4505.634210526316
2022-07-02 06:00:00,gas,185.6682925675676
2022-07-02 06:00:00,hydro,618.97375
2022-07-02 06:00:00,oil,44.660714285714285
2022-07-02 06:00:00,other,9.529473684210526
2022-07-02 06:00:00,solar,0.0
2022-07-02 06:00:00,wind,367.6127419354839
2022-07-02 07:00:00,coal,4714.142105263158
2022-07-02 07:00:00,gas,224.7643297297297
2022-07-02 07:00:00,hydro,772.96875
2022-07-02 07:00:00,oil,46.035714285714285
2022-07-02 07:00:00,other,9.33421052631579
2022-07-02 07:00:00,solar,5.424933870967742
2022-07-02 07:00:00,wind,387.85967741935485
2022-07-02 08:00:00,coal,4884.7947368421055
2022-07-02 08:00:00,gas,230.6766763513513
2022-07-02 08:00:00,hydro,955.7916666666666
2022-07-02 08:00:00,oil,45.888571428571424
2022-07-02 08:00:00,other,9.742105263157894
2022-07-02 08:00:00,solar,118.17390322580646
2022-07-02 08:00:00,wind,414.5767741935484
2022-07-02 09:00:00,coal,4793.834210526316
2022-07-02 09:00:00,gas,242.13945945945943
2022-07-02 09:00:00,hydro,913.1625
2022-07-02 09:00:00,oil,39.37285714285714
2022-07-02 09:00:00,other,7.686131578947368
2022-07-02 09:00:00,solar,312.2245161290322
2022-07-02 09:00:00,wind,441.98725806451614
2022-07-02 10:00:00,coal,4718.463157894737
2022-07-02 10:00:00,gas,225.8493243243243
2022-07-02 10:00:00,hydro,809.1520833333334
2022-07-02 10:00:00,oil,0.8857142857142856
2022-07-02 10:00:00,other,8.130210526315789
2022-07-02 10:00:00,solar,437.2285483870968
2022-07-02 10:00:00,wind,422.1291935483871
2022-07-02 11:00:00,coal,4568.13947368421
2022-07-02 11:00:00,gas,196.4279054054054
2022-07-02 11:00:00,hydro,680.4895833333334
2022-07-02 11:00:00,oil,0.0
2022-07-02 11:00:00,other,7.743157894736842
2022-07-02 11:00:00,solar,505.81370967741935
2022-07-02 11:00:00,wind,439.9353225806452
2022-07-02 12:00:00,coal,4505.031578947369
2022-07-02 12:00:00,gas,192.63861351351352
2022-07-02 12:00:00,hydro,548.1935416666666
2022-07-02 12:00:00,oil,0.0
2022-07-02 12:00:00,other,7.396315789473684
2022-07-02 12:00:00,solar,516.8796774193548
2022-07-02 12:00:00,wind,467.4485483870968
2022-07-02 13:00:00,coal,4405.057894736842
2022-07-02 13:00:00,gas,201.6218567567568
2022-07-02 13:00:00,hydro,547.1352083333334
2022-07-02 13:00:00,oil,0.0
2022-07-02 13:00:00,other,7.536052631578947
2022-07-02 13:00:00,solar,519.5332258064516
2022-07-02 13:00:00,wind,488.0582258064516
2022-07-02 14:00:00,coal,4505.818421052632
2022-07-02 14:00:00,gas,217.15624864864867
2022-07-02 14:00:00,hydro,536.45875
2022-07-02 14:00:00,oil,0.0
2022-07-02 14:00:00,other,7.738684210526316
2022-07-02 14:00:00,solar,475.08161290322585
2022-07-02 14:00:00,wind,471.385
2022-07-02 15:00:00,coal,4692.2
2022-07-02 15:00:00,gas,244.71564054054053
2022-07-02 15:00:00,hydro,625.1258333333334
2022-07-02 15:00:00,oil,3.011428571428571
2022-07-02 15:00:00,other,8.927105263157895
2022-07-02 15:00:00,solar,386.146935483871
2022-07-02 15:00:00,wind,454.5616129032258
2022-07-02 16:00:00,coal,5015.765789473684
2022-07-02 16:00:00,gas,308.87776081081086
2022-07-02 16:00:00,hydro,708.2279166666667
2022-07-02 16:00:00,oil,38.09657142857143
2022-07-02 16:00:00,other,8.668684210526317
2022-07-02 16:00:00,solar,213.0736774193548
2022-07-02 16:00:00,wind,480.4429032258065
2022-07-02 17:00:00,coal,5263.284210526315
2022-07-02 17:00:00,gas,406.47635135135135
2022-07-02 17:00:00,hydro,909.09
2022-07-02 17:00:00,oil,45.8
2022-07-02 17:00:00,other,4.11421052631579
2022-07-02 17:00:00,solar,18.946088870967746
2022-07-02 17:00:00,wind,510.8809677419355
2022-07-02 18:00:00,coal,5253.989473684211
2022-07-02 18:00:00,gas,417.8962162162162
2022-07-02 18:00:00,hydro,990.0791666666668
2022-07-02 18:00:00,oil,45.75428571428571
2022-07-02 18:00:00,other,3.431842105263158
2022-07-02 18:00:00,solar,0.0619116129032258
2022-07-02 18:00:00,wind,560.0770967741935
2022-07-02 19:00:00,coal,5090.539473684211
2022-07-02 19:00:00,gas,378.0691891891892
2022-07-02 19:00:00,hydro,934.1895833333332
2022-07-02 19:00:00,oil,45.8
2022-07-02 19:00:00,other,3.4021052631578947
2022-07-02 19:00:00,solar,0.0220083870967741
2022-07-02 19:00:00,wind,610.3832258064516
2022-07-02 20:00:00,coal,4945.892105263158
2022-07-02 20:00:00,gas,349.89864864864865
2022-07-02 20:00:00,hydro,878.7270833333333
2022-07-02 20:00:00,oil,45.82
2022-07-02 20:00:00,other,3.473684210526316
2022-07-02 20:00:00,solar,0.0191051612903225
2022-07-02 20:00:00,wind,637.9359677419354
2022-07-02 21:00:00,coal,4877.0763157894735
2022-07-02 21:00:00,gas,311.3679729729729
2022-07-02 21:00:00,hydro,788.9020833333334
2022-07-02 21:00:00,oil,39.88857142857143
2022-07-02 21:00:00,other,3.5426315789473684
2022-07-02 21:00:00,solar,0.0197503225806451
2022-07-02 21:00:00,wind,625.7604838709677
2022-07-02 22:00:00,coal,4773.442105263158
2022-07-02 22:00:00,gas,270.8527891891892
2022-07-02 22:00:00,hydro,655.005
2022-07-02 22:00:00,oil,33.86214285714286
2022-07-02 22:00:00,other,3.4557894736842103
2022-07-02 22:00:00,solar,0.0028148387096774
2022-07-02 22:00:00,wind,639.2120967741936
2022-07-02 23:00:00,coal,4715.997368421053
2022-07-02 23:00:00,gas,224.83333513513512
2022-07-02 23:00:00,hydro,583.1416666666667
2022-07-02 23:00:00,oil,8.131571428571428
2022-07-02 23:00:00,other,3.5097368421052635
2022-07-02 23:00:00,solar,0.0
2022-07-02 23:00:00,wind,648.7546774193548
2022-07-03 00:00:00,coal,4466.086842105263
2022-07-03 00:00:00,gas,205.606645945946
2022-07-03 00:00:00,hydro,522.115625
2022-07-03 00:00:00,oil,0.0
2022-07-03 00:00:00,other,3.5755263157894737
2022-07-03 00:00:00,solar,0.0
2022-07-03 00:00:00,wind,669.9483870967742
2022-07-03 01:00:00,coal,4325.1894736842105
2022-07-03 01:00:00,gas,159.93705675675673
2022-07-03 01:00:00,hydro,481.05125
2022-07-03 01:00:00,oil,0.0
2022-07-03 01:00:00,other,22.702105263157897
2022-07-03 01:00:00,solar,0.0
2022-07-03 01:00:00,wind,685.7019354838709
2022-07-03 02:00:00,coal,4279.786842105263
2022-07-03 02:00:00,gas,123.03863783783784
2022-07-03 02:00:00,hydro,422.555
2022-07-03 02:00:00,oil,0.0
2022-07-03 02:00:00,other,80.03947368421052
2022-07-03 02:00:00,solar,0.0
2022-07-03 02:00:00,wind,665.4430645161291
2022-07-03 03:00:00,coal,4185.623684210526
2022-07-03 03:00:00,gas,109.56444864864864
2022-07-03 03:00:00,hydro,417.6872916666667
2022-07-03 03:00:00,oil,0.0
2022-07-03 03:00:00,other,146.60736842105263
2022-07-03 03:00:00,solar,0.0
2022-07-03 03:00:00,wind,683.4169354838709
2022-07-03 04:00:00,coal,4115.75
2022-07-03 04:00:00,gas,105.28046216216217
2022-07-03 04:00:00,hydro,426.838125
2022-07-03 04:00:00,oil,0.0
2022-07-03 04:00:00,other,153.265
2022-07-03 04:00:00,solar,0.0
2022-07-03 04:00:00,wind,698.3498387096774
2022-07-03 05:00:00,coal,4117.671052631579
2022-07-03 05:00:00,gas,108.3453945945946
2022-07-03 05:00:00,hydro,433.870625
2022-07-03 05:00:00,oil,0.0
2022-07-03 05:00:00,other,142.99394736842106
2022-07-03 05:00:00,solar,0.0
2022-07-03 05:00:00,wind,729.515806451613
2022-07-03 06:00:00,coal,4239.789473684211
2022-07-03 06:00:00,gas,117.69566486486488
2022-07-03 06:00:00,hydro,455.956875
2022-07-03 06:00:00,oil,0.0
2022-07-03 06:00:00,other,117.7957894736842
2022-07-03 06:00:00,solar,0.0014833870967741
2022-07-03 06:00:00,wind,798.7795967741936
2022-07-03 07:00:00,coal,4321.413157894737
2022-07-03 07:00:00,gas,146.3368135135135
2022-07-03 07:00:00,hydro,497.5760416666667
2022-07-03 07:00:00,oil,0.0
2022-07-03 07:00:00,other,25.33026315789473
2022-07-03 07:00:00,solar,13.275667741935484
2022-07-03 07:00:00,wind,806.2661919354839
2022-07-03 08:00:00,coal,4422.357894736842
2022-07-03 08:00:00,gas,158.66634054054057
2022-07-03 08:00:00,hydro,563.8156250000001
2022-07-03 08:00:00,oil,0.0
2022-07-03 08:00:00,other,4.953947368421052
2022-07-03 08:00:00,solar,145.6489193548387
2022-07-03 08:00:00,wind,778.8007258064515
2022-07-03 09:00:00,coal,4308.073684210526
2022-07-03 09:00:00,gas,148.07181351351352
2022-07-03 09:00:00,hydro,561.4585416666666
2022-07-03 09:00:00,oil,0.0
2022-07-03 09:00:00,other,2.073157894736842
2022-07-03 09:00:00,solar,395.11161290322576
2022-07-03 09:00:00,wind,720.7962903225807
2022-07-03 10:00:00,coal,4156.368421052632
2022-07-03 10:00:00,gas,101.47316486486486
2022-07-03 10:00:00,hydro,512.2877083333334
2022-07-03 10:00:00,oil,0.0
2022-07-03 10:00:00,other,31.989210526315787
2022-07-03 10:00:00,solar,525.2458064516129
2022-07-03 10:00:00,wind,722.6525806451613
2022-07-03 11:00:00,coal,4046.760526315789
2022-07-03 11:00:00,gas,94.4930972972973
2022-07-03 11:00:00,hydro,464.81708333333336
2022-07-03 11:00:00,oil,0.0
2022-07-03 11:00:00,other,125.01631578947368
2022-07-03 11:00:00,solar,571.7864516129033
2022-07-03 11:00:00,wind,697.706935483871
2022-07-03 12:00:00,coal,3993.876315789473
2022-07-03 12:00:00,gas,89.9541108108108
2022-07-03 12:00:00,hydro,360.110625
2022-07-03 12:00:00,oil,0.0
2022-07-03 12:00:00,other,135.2655263157895
2022-07-03 12:00:00,solar,615.6003225806452
2022-07-03 12:00:00,wind,699.6482258064517
2022-07-03 13:00:00,coal,4044.7631578947367
2022-07-03 13:00:00,gas,91.3558
2022-07-03 13:00:00,hydro,352.04354166666667
2022-07-03 13:00:00,oil,0.0
2022-07-03 13:00:00,other,122.9157894736842
2022-07-03 13:00:00,solar,576.9679032258065
2022-07-03 13:00:00,wind,716.2482258064516
2022-07-03 14:00:00,coal,4226.58947368421
2022-07-03 14:00:00,gas,93.77884054054054
2022-07-03 14:00:00,hydro,360.22583333333336
2022-07-03 14:00:00,oil,0.0
2022-07-03 14:00:00,other,5.09
2022-07-03 14:00:00,solar,501.793870967742
2022-07-03 14:00:00,wind,698.4135483870967
2022-07-03 15:00:00,coal,4529.355263157895
2022-07-03 15:00:00,gas,115.04382432432432
2022-07-03 15:00:00,hydro,488.5783333333333
2022-07-03 15:00:00,oil,0.0
2022-07-03 15:00:00,other,0.0489473684210526
2022-07-03 15:00:00,solar,421.2909677419355
2022-07-03 15:00:00,wind,701.1846629032258
2022-07-03 16:00:00,coal,4972.1578947368425
2022-07-03 16:00:00,gas,177.9236756756757
2022-07-03 16:00:00,hydro,728.6062499999999
2022-07-03 16:00:00,oil,5.628
2022-07-03 16:00:00,other,0.0571052631578947
2022-07-03 16:00:00,solar,226.0247741935484
2022-07-03 16:00:00,wind,694.6152467741935
2022-07-03 17:00:00,coal,5281.86052631579
2022-07-03 17:00:00,gas,301.6739189189189
2022-07-03 17:00:00,hydro,905.96875
2022-07-03 17:00:00,oil,32.413714285714285
2022-07-03 17:00:00,other,0.0689473684210526
2022-07-03 17:00:00,solar,21.09254338709677
2022-07-03 17:00:00,wind,736.8667419354838
2022-07-03 18:00:00,coal,5321.7210526315785
2022-07-03 18:00:00,gas,366.4175
2022-07-03 18:00:00,hydro,910.6875
2022-07-03 18:00:00,oil,11.856428571428571
2022-07-03 18:00:00,other,0.0642105263157894
2022-07-03 18:00:00,solar,0.0426864516129032
2022-07-03 18:00:00,wind,777.5327774193548
2022-07-03 19:00:00,coal,5269.868421052632
2022-07-03 19:00:00,gas,346.44270270270266
2022-07-03 19:00:00,hydro,723.1754166666666
2022-07-03 19:00:00,oil,0.0
2022-07-03 19:00:00,other,0.0657894736842105
2022-07-03 19:00:00,solar,0.0
2022-07-03 19:00:00,wind,847.7910967741935
2022-07-03 20:00:00,coal,5145.494736842105
2022-07-03 20:00:00,gas,309.5546621621621
2022-07-03 20:00:00,hydro,696.4747916666666
2022-07-03 20:00:00,oil,0.0
2022-07-03 20:00:00,other,0.0668421052631578
2022-07-03 20:00:00,solar,0.0
2022-07-03 20:00:00,wind,871.2117741935483
2022-07-03 21:00:00,coal,4954.223684210527
2022-07-03 21:00:00,gas,264.1583783783784
2022-07-03 21:00:00,hydro,607.67
2022-07-03 21:00:00,oil,0.0
2022-07-03 21:00:00,other,0.0934210526315789
2022-07-03 21:00:00,solar,0.0
2022-07-03 21:00:00,wind,874.2141935483871
2022-07-03 22:00:00,coal,4822.5
2022-07-03 22:00:00,gas,247.0070833333333
2022-07-03 22:00:00,hydro,490.40875
2022-07-03 22:00:00,oil,0.0
2022-07-03 22:00:00,other,0.0
2022-07-03 22:00:00,solar,0.0
2022-07-03 22:00:00,wind,884.1448333333334
2022-07-03 23:00:00,coal,4681.388888888889
2022-07-03 23:00:00,gas,216.78416666666664
2022-07-03 23:00:00,hydro,432.31145833333335
2022-07-03 23:00:00,oil,0.0
2022-07-03 23:00:00,other,0.0
2022-07-03 23:00:00,solar,0.0
2022-07-03 23:00:00,wind,865.6433333333333
2022-07-04 00:00:00,coal,4540.190476190476
2022-07-04 00:00:00,gas,180.6544047619048
