INTERVAL,M_DATE,P_AES,P_GES,P_TES,P_BS,P_REN
10,2015-02-24T00:00:00+03:00,25119.0,16402.208984375,43164.3017578125,7821.98486328125,
11,2015-02-24T00:00:00+03:00,25132.0,15622.24609375,43256.0390625,7819.98486328125,
12,2015-02-24T00:00:00+03:00,25137.0,15533.7275390625,43095.873046875,7828.98486328125,
13,2015-02-24T00:00:00+03:00,25153.0,16387.4404296875,43351.7861328125,7821.98486328125,
14,2015-02-24T00:00:00+03:00,25161.0,17157.83935546875,43392.8017578125,7799.18505859375,
15,2015-02-24T00:00:00+03:00,25172.0,17013.37548828125,43214.0107421875,7808.5849609375,
16,2015-02-24T00:00:00+03:00,25184.0,17210.05126953125,43125.431640625,7727.5849609375,
17,2015-02-24T00:00:00+03:00,25199.0,18885.400390625,43196.54296875,7716.0849609375,
18,2015-02-24T00:00:00+03:00,25216.0,19330.5458984375,43075.947265625,7753.78515625,
19,2015-02-24T00:00:00+03:00,25221.0,17390.7265625,43178.6015625,7755.5849609375,
20,2015-02-24T00:00:00+03:00,25216.0,16041.46435546875,42473.4765625,7756.5849609375,
21,2015-02-24T00:00:00+03:00,25223.0,14228.09619140625,42252.6328125,7711.5849609375,
22,2015-02-24T00:00:00+03:00,25252.0,12024.90966796875,41364.62109375,7692.48486328125,
23,2015-02-24T00:00:00+03:00,25217.0,9412.8642578125,41550.0849609375,7692.28515625,
0,2015-02-25T00:00:00+03:00,25160.0,8964.585815429688,39058.6396484375,7650.529052734375,
1,2015-02-25T00:00:00+03:00,25169.0,8666.554077148438,38243.0625,7650.529052734375,
2,2015-02-25T00:00:00+03:00,25093.0,9060.864135742188,37799.478515625,7650.529052734375,
3,2015-02-25T00:00:00+03:00,25093.0,9862.719604492188,37586.76953125,7650.529052734375,
4,2015-02-25T00:00:00+03:00,25098.0,10409.918823242188,38855.228515625,7717.529052734375,
5,2015-02-25T00:00:00+03:00,25023.0,11720.349853515625,40203.21484375,7718.529052734375,
6,2015-02-25T00:00:00+03:00,25023.0,13668.4814453125,41512.083984375,7764.828857421875,
7,2015-02-25T00:00:00+03:00,25022.0,14762.23486328125,42281.5537109375,7791.729248046875,
8,2015-02-25T00:00:00+03:00,25057.0,16827.482421875,42512.169921875,7729.828857421875,
9,2015-02-25T00:00:00+03:00,25056.0,17106.76025390625,42570.216796875,7734.328857421875,
10,2015-02-25T00:00:00+03:00,25053.0,16224.1845703125,42586.34375,7711.328857421875,
11,2015-02-25T00:00:00+03:00,25053.0,15290.34521484375,42642.1591796875,7709.328857421875,
12,2015-02-25T00:00:00+03:00,25056.0,15120.86669921875,42291.0859375,7715.529052734375,
13,2015-02-25T00:00:00+03:00,25059.0,15928.6982421875,42578.943359375,7722.629150390625,
14,2015-02-25T00:00:00+03:00,25052.0,16208.986328125,42245.111328125,7725.629150390625,
15,2015-02-25T00:00:00+03:00,25052.0,16237.51904296875,42091.029296875,7736.029052734375,
16,2015-02-25T00:00:00+03:00,25054.0,16638.96875,41415.056640625,7738.328857421875,
17,2015-02-25T00:00:00+03:00,25054.0,18984.7421875,41755.7255859375,7726.828857421875,
18,2015-02-25T00:00:00+03:00,25059.0,19405.3203125,41847.3505859375,7784.328857421875,
19,2015-02-25T00:00:00+03:00,25059.0,17212.52734375,41746.095703125,7785.328857421875,
20,2015-02-25T00:00:00+03:00,25055.0,14652.96142578125,41674.9248046875,7736.328857421875,
21,2015-02-25T00:00:00+03:00,25055.0,13487.38134765625,41552.984375,7693.328857421875,
22,2015-02-25T00:00:00+03:00,25070.0,11014.929931640625,40483.34228515625,7674.229248046875,
23,2015-02-25T00:00:00+03:00,25072.0,9302.10693359375,40026.6337890625,7674.029052734375,
0,2015-02-26T00:00:00+03:00,25018.0,8708.318115234375,39574.455078125,7694.6639404296875,
1,2015-02-26T00:00:00+03:00,25018.0,8534.294189453125,38851.58984375,7692.6639404296875,
2,2015-02-26T00:00:00+03:00,25023.0,9152.251220703125,38396.712890625,7607.6639404296875,
3,2015-02-26T00:00:00+03:00,24991.904296875,9885.961181640625,38412.9501953125,7607.6639404296875,
4,2015-02-26T00:00:00+03:00,25023.0,10524.094360351562,39418.1259765625,7606.1639404296875,
5,2015-02-26T00:00:00+03:00,25023.0,11535.784790039062,40487.236328125,7602.6639404296875,
6,2015-02-26T00:00:00+03:00,25021.0,13832.6708984375,41532.2109375,7650.4642333984375,
7,2015-02-26T00:00:00+03:00,25021.0,14876.14892578125,42203.3916015625,7653.6839599609375,
8,2015-02-26T00:00:00+03:00,25060.0,16632.2236328125,42650.5810546875,7639.6942138671875,
9,2015-02-26T00:00:00+03:00,25060.0,17073.9560546875,42815.505859375,7633.4940185546875,
10,2015-02-26T00:00:00+03:00,25058.0,16422.23046875,42595.2978515625,7651.4739990234375,
11,2015-02-26T00:00:00+03:00,25058.0,15260.11474609375,42685.00390625,7649.4739990234375,
12,2015-02-26T00:00:00+03:00,25055.0,14587.24072265625,42624.263671875,7673.4739990234375,
13,2015-02-26T00:00:00+03:00,25056.0,15515.42138671875,42911.923828125,7676.4739990234375,
14,2015-02-26T00:00:00+03:00,25048.0,15974.35009765625,42866.869140625,7683.6741943359375,
15,2015-02-26T00:00:00+03:00,25048.0,16045.04296875,42844.9423828125,7695.0042724609375,
16,2015-02-26T00:00:00+03:00,25043.0,16131.671875,42353.79296875,7696.4041748046875,
17,2015-02-26T00:00:00+03:00,25046.0,18444.220703125,42573.2158203125,7772.5042724609375,
18,2015-02-26T00:00:00+03:00,25051.0,18644.12109375,42887.548828125,7783.0042724609375,
19,2015-02-26T00:00:00+03:00,25051.0,16682.34326171875,42851.9033203125,7788.0042724609375,
20,2015-02-26T00:00:00+03:00,25046.0,14674.8291015625,41954.25732421875,7785.0042724609375,
21,2015-02-26T00:00:00+03:00,25040.0,12182.9072265625,41640.2666015625,7742.0042724609375,
22,2015-02-26T00:00:00+03:00,25046.0,10703.560791015625,40763.9169921875,7728.9041748046875,
23,2015-02-26T00:00:00+03:00,25047.0,9217.55615234375,40079.39208984375,7728.9041748046875,
0,2015-02-27T00:00:00+03:00,25011.0,8603.570190429688,39408.5693359375,7766.1158447265625,
1,2015-02-27T00:00:00+03:00,25011.0,8367.568237304688,38890.72265625,7766.1158447265625,
2,2015-02-27T00:00:00+03:00,25011.0,8975.023803710938,38239.4091796875,7766.1158447265625,
3,2015-02-27T00:00:00+03:00,25011.0,9875.097534179688,38057.1708984375,7766.1158447265625,
4,2015-02-27T00:00:00+03:00,25011.0,10356.389526367188,39297.0498046875,7774.1158447265625,
5,2015-02-27T00:00:00+03:00,25011.0,11332.863159179688,40813.07421875,7769.1158447265625,
6,2015-02-27T00:00:00+03:00,25011.0,13886.3232421875,41764.8818359375,7765.4361572265625,
7,2015-02-27T00:00:00+03:00,25011.0,14770.76171875,42389.2998046875,7798.5362548828125,
8,2015-02-27T00:00:00+03:00,25048.0,16473.27001953125,42514.029296875,7723.6358642578125,
9,2015-02-27T00:00:00+03:00,25048.0,17007.07275390625,42588.876953125,7719.8360595703125,
10,2015-02-27T00:00:00+03:00,25051.0,15887.67724609375,42671.7890625,7714.3282470703125,
11,2015-02-27T00:00:00+03:00,25051.0,14859.60498046875,42661.3388671875,7712.3282470703125,
12,2015-02-27T00:00:00+03:00,25040.0,14830.91796875,42655.9267578125,7680.3282470703125,
13,2015-02-27T00:00:00+03:00,25040.0,15448.8447265625,42996.458984375,7683.3282470703125,
14,2015-02-27T00:00:00+03:00,25034.521484375,15931.55126953125,42944.072265625,7685.3282470703125,
15,2015-02-27T00:00:00+03:00,25030.0,16327.740234375,42847.2216796875,7690.5279541015625,
16,2015-02-27T00:00:00+03:00,25040.0,16538.18994140625,42567.1884765625,7725.1978759765625,
17,2015-02-27T00:00:00+03:00,25042.0,18418.607421875,42521.861328125,7718.1978759765625,
18,2015-02-27T00:00:00+03:00,25028.0,18832.5625,42308.326171875,7719.6978759765625,
19,2015-02-27T00:00:00+03:00,25026.0,16756.43603515625,42194.43603515625,7713.0982666015625,
20,2015-02-27T00:00:00+03:00,24918.0,14971.33984375,40991.85400390625,7704.0982666015625,
21,2015-02-27T00:00:00+03:00,24918.0,13487.81201171875,40600.541015625,7660.9981689453125,
22,2015-02-27T00:00:00+03:00,24922.0,11510.861328125,39683.919921875,7657.4058837890625,
23,2015-02-27T00:00:00+03:00,24928.0,10213.24609375,39274.32177734375,7657.4058837890625,
0,2015-02-28T00:00:00+03:00,24862.0,9011.82080078125,39391.1123046875,7644.9859619140625,
1,2015-02-28T00:00:00+03:00,24862.0,8654.88623046875,39087.9140625,7644.9859619140625,
2,2015-02-28T00:00:00+03:00,24877.0,9001.8740234375,38109.7783203125,7636.9859619140625,
3,2015-02-28T00:00:00+03:00,24877.0,9524.32177734375,38128.9140625,7603.9859619140625,
4,2015-02-28T00:00:00+03:00,24877.0,10130.9091796875,38587.9140625,7601.4942626953125,
5,2015-02-28T00:00:00+03:00,24877.0,10751.8974609375,39224.4384765625,7601.4942626953125,
6,2015-02-28T00:00:00+03:00,24872.0,11686.761474609375,39676.3134765625,7606.9942626953125,
7,2015-02-28T00:00:00+03:00,24862.0,12931.679931640625,39814.95703125,7615.0137939453125,
8,2015-02-28T00:00:00+03:00,24867.0,13050.001220703125,40839.271484375,7615.6138916015625,
9,2015-02-28T00:00:00+03:00,24867.0,13988.5263671875,41170.6416015625,7614.4141845703125,
10,2015-02-28T00:00:00+03:00,24867.0,14074.43408203125,41291.9404296875,7611.4141845703125,
11,2015-02-28T00:00:00+03:00,24857.0,13773.80908203125,41324.0693359375,7609.4141845703125,
12,2015-02-28T00:00:00+03:00,24867.0,13294.6708984375,41445.009765625,7609.4141845703125,
13,2015-02-28T00:00:00+03:00,24867.0,13475.396728515625,41495.9765625,7612.3839111328125,
14,2015-02-28T00:00:00+03:00,25172.0,14230.65576171875,41350.2548828125,7618.4942626953125,
15,2015-02-28T00:00:00+03:00,25182.0,14345.64599609375,41596.099609375,7626.0738525390625,
16,2015-02-28T00:00:00+03:00,25192.0,15867.77880859375,41451.994140625,7665.0738525390625,
17,2015-02-28T00:00:00+03:00,25202.0,17549.04736328125,41754.3291015625,7669.8741455078125,
18,2015-02-28T00:00:00+03:00,25212.0,18379.81640625,41786.10546875,7673.3658447265625,
19,2015-02-28T00:00:00+03:00,25222.0,16764.4638671875,41639.17919921875,7703.7662353515625,
20,2015-02-28T00:00:00+03:00,25242.0,14736.90234375,41232.74072265625,7711.7662353515625,
21,2015-02-28T00:00:00+03:00,25250.0,12818.2041015625,40474.05419921875,7712.6661376953125,
22,2015-02-28T00:00:00+03:00,25258.0,12025.40283203125,39376.943359375,7699.5660400390625,
23,2015-02-28T00:00:00+03:00,25272.0,10642.59619140625,38292.3544921875,7699.5660400390625,
0,2015-03-01T00:00:00+03:00,25302.0,9108.260131835938,38272.1845703125,7846.921142578125,
1,2015-03-01T00:00:00+03:00,25249.0,8838.744018554688,37365.0205078125,7846.921142578125,
2,2015-03-01T00:00:00+03:00,25282.0,9068.751831054688,36371.4921875,7846.921142578125,
3,2015-03-01T00:00:00+03:00,25292.0,9604.291870117188,36101.06005859375,7846.921142578125,
4,2015-03-01T00:00:00+03:00,25302.0,10034.084594726562,36302.6083984375,7852.921142578125,
5,2015-03-01T00:00:00+03:00,25312.0,10594.637329101562,36543.61474609375,7851.421142578125,
6,2015-03-01T00:00:00+03:00,25362.0,11249.828369140625,37149.68701171875,7848.421142578125,
7,2015-03-01T00:00:00+03:00,25376.0,12526.65283203125,37544.64208984375,7856.250732421875,
8,2015-03-01T00:00:00+03:00,25374.0,12727.869873046875,38914.8603515625,7856.850830078125,
9,2015-03-01T00:00:00+03:00,25382.0,13399.79248046875,39633.3662109375,7855.350830078125,
10,2015-03-01T00:00:00+03:00,25373.0,13563.0380859375,39855.01806640625,7874.350830078125,
11,2015-03-01T00:00:00+03:00,25373.0,13467.462890625,39811.3193359375,7872.350830078125,
12,2015-03-01T00:00:00+03:00,25353.0,13873.96240234375,39397.291015625,7867.350830078125,
13,2015-03-01T00:00:00+03:00,25351.0,14310.1044921875,39358.78369140625,7867.350830078125,
14,2015-03-01T00:00:00+03:00,25353.0,14987.5166015625,39516.9189453125,7877.350830078125,
15,2015-03-01T00:00:00+03:00,25353.0,15853.3486328125,39586.19775390625,7884.551025390625,
16,2015-03-01T00:00:00+03:00,25372.0,17142.2236328125,39693.59912109375,7884.651123046875,
17,2015-03-01T00:00:00+03:00,25360.0,18635.591796875,40056.2275390625,7884.651123046875,
18,2015-03-01T00:00:00+03:00,25351.640625,18936.7470703125,39843.44482421875,7885.651123046875,
19,2015-03-01T00:00:00+03:00,25350.0,17419.2529296875,39543.35791015625,7886.450927734375,
20,2015-03-01T00:00:00+03:00,25361.0,16107.4169921875,39569.06494140625,7887.450927734375,
21,2015-03-01T00:00:00+03:00,25357.0,13973.8486328125,39343.97509765625,7888.350830078125,
22,2015-03-01T00:00:00+03:00,25362.0,11648.10888671875,39008.0478515625,7877.350830078125,
23,2015-03-01T00:00:00+03:00,25348.0,9819.159423828125,38426.9208984375,7877.350830078125,
0,2015-03-02T00:00:00+03:00,25362.0,9430.829956054688,38180.1279296875,7859.359130859375,
1,2015-03-02T00:00:00+03:00,25362.0,9178.829956054688,37380.3017578125,7859.359130859375,
2,2015-03-02T00:00:00+03:00,25353.0,9715.829956054688,36797.28759765625,7859.359130859375,
3,2015-03-02T00:00:00+03:00,25309.0,11012.747924804688,36496.697265625,7859.359130859375,
4,2015-03-02T00:00:00+03:00,25362.0,11053.763549804688,37717.98046875,7858.359130859375,
5,2015-03-02T00:00:00+03:00,25362.0,11357.484619140625,39413.162109375,7855.859130859375,
6,2015-03-02T00:00:00+03:00,25562.0,13365.15380859375,40665.224609375,7894.828857421875,
7,2015-03-02T00:00:00+03:00,25762.0,14476.77099609375,40896.9326171875,7920.299072265625,
8,2015-03-02T00:00:00+03:00,25922.0,15902.8740234375,41496.212890625,7888.498779296875,
9,2015-03-02T00:00:00+03:00,25922.0,16548.05029296875,41584.7216796875,7880.698974609375,
10,2015-03-02T00:00:00+03:00,25922.0,15995.3701171875,41587.4716796875,7872.698974609375,
11,2015-03-02T00:00:00+03:00,25922.0,14935.83837890625,41695.9326171875,7865.899169921875,
12,2015-03-02T00:00:00+03:00,25918.0,14439.33349609375,41667.4794921875,7866.899169921875,
13,2015-03-02T00:00:00+03:00,25918.0,14742.3408203125,41552.009765625,7883.819091796875,
14,2015-03-02T00:00:00+03:00,25918.0,15647.39208984375,41906.021484375,7883.819091796875,
15,2015-03-02T00:00:00+03:00,25918.0,16176.3896484375,41665.091796875,7884.018798828125,
16,2015-03-02T00:00:00+03:00,25918.0,16298.6708984375,41489.9931640625,7889.118896484375,
17,2015-03-02T00:00:00+03:00,25918.0,18219.66796875,41468.79296875,7908.718994140625,
18,2015-03-02T00:00:00+03:00,25923.0,18173.5380859375,41593.3583984375,7898.218994140625,
19,2015-03-02T00:00:00+03:00,25923.0,16321.8642578125,41517.6435546875,7892.118896484375,
20,2015-03-02T00:00:00+03:00,25921.0,14570.05126953125,40378.0595703125,7855.118896484375,
21,2015-03-02T00:00:00+03:00,25919.0,12916.5302734375,39791.44970703125,7800.218994140625,
22,2015-03-02T00:00:00+03:00,25917.0,11685.60009765625,39429.37060546875,7786.218994140625,
23,2015-03-02T00:00:00+03:00,25917.0,9996.199951171875,38524.6787109375,7786.218994140625,
0,2015-03-03T00:00:00+03:00,25832.0,9409.829956054688,36876.0419921875,7713.1710205078125,
1,2015-03-03T00:00:00+03:00,25838.0,9112.829956054688,36416.3369140625,7703.1710205078125,
2,2015-03-03T00:00:00+03:00,25844.0,9659.829956054688,36259.982421875,7703.1710205078125,
3,2015-03-03T00:00:00+03:00,25836.0,10221.829956054688,36176.541015625,7703.1710205078125,
4,2015-03-03T00:00:00+03:00,25891.0,10421.829956054688,37107.8828125,7666.1710205078125,
5,2015-03-03T00:00:00+03:00,25891.0,11228.259033203125,39263.51171875,7647.1710205078125,
6,2015-03-03T00:00:00+03:00,25771.0,13426.87744140625,40018.3310546875,7697.9708251953125,
7,2015-03-03T00:00:00+03:00,25662.0,14377.5625,40865.1005859375,7725.8712158203125,
8,2015-03-03T00:00:00+03:00,25703.0,16093.02197265625,41146.140625,7787.1109619140625,
9,2015-03-03T00:00:00+03:00,25703.0,17126.048828125,41142.4228515625,7754.6109619140625,
10,2015-03-03T00:00:00+03:00,25702.0,16465.43408203125,41235.359375,7753.6109619140625,
11,2015-03-03T00:00:00+03:00,25702.0,15292.3837890625,41298.1552734375,7776.8111572265625,
12,2015-03-03T00:00:00+03:00,25704.0,14838.19775390625,41273.45703125,7811.8111572265625,
13,2015-03-03T00:00:00+03:00,25700.0,14902.58984375,41310.431640625,7820.8111572265625,
14,2015-03-03T00:00:00+03:00,25701.0,15527.35888671875,41349.666015625,7846.3028564453125,
15,2015-03-03T00:00:00+03:00,25701.0,15932.4365234375,41500.1923828125,7846.5030517578125,
16,2015-03-03T00:00:00+03:00,25856.0,15775.60009765625,41185.958984375,7852.0030517578125,
17,2015-03-03T00:00:00+03:00,25851.0,17951.1396484375,41478.7900390625,7858.9029541015625,
18,2015-03-03T00:00:00+03:00,25881.0,18002.0439453125,41750.8876953125,7868.4332275390625,
19,2015-03-03T00:00:00+03:00,25880.1328125,16167.42578125,41625.9775390625,7863.6329345703125,
20,2015-03-03T00:00:00+03:00,25867.0,14201.63037109375,40661.052734375,7873.6329345703125,
21,2015-03-03T00:00:00+03:00,25866.0,12410.26611328125,39999.4091796875,7828.5328369140625,
22,2015-03-03T00:00:00+03:00,25879.0,11679.77685546875,39269.43994140625,7837.0411376953125,
23,2015-03-03T00:00:00+03:00,25881.0,10029.623046875,38403.30126953125,7837.0411376953125,
0,2015-03-04T00:00:00+03:00,25777.0,9424.829956054688,37823.7763671875,7837.90185546875,
1,2015-03-04T00:00:00+03:00,25826.0,9121.829956054688,37300.7529296875,7837.90185546875,
2,2015-03-04T00:00:00+03:00,25829.0,9892.22998046875,36960.8701171875,7848.35107421875,
3,2015-03-04T00:00:00+03:00,25829.0,10654.72998046875,36760.2021484375,7847.7509765625,
4,2015-03-04T00:00:00+03:00,25828.0,10666.72998046875,37695.2265625,7847.0517578125,
5,2015-03-04T00:00:00+03:00,25829.0,11263.16845703125,40106.7451171875,7847.85107421875,
6,2015-03-04T00:00:00+03:00,25829.0,12554.7607421875,40752.8369140625,7918.5517578125,
7,2015-03-04T00:00:00+03:00,25832.0,14103.75146484375,41251.705078125,7958.55078125,
8,2015-03-04T00:00:00+03:00,25872.0,16071.61328125,41849.53125,7968.453125,
9,2015-03-04T00:00:00+03:00,25872.0,16662.53662109375,41811.2138671875,7964.751953125,
10,2015-03-04T00:00:00+03:00,25901.0,15791.11669921875,42065.1552734375,7926.0517578125,
11,2015-03-04T00:00:00+03:00,25901.0,14731.92529296875,42102.103515625,7925.251953125,
12,2015-03-04T00:00:00+03:00,25891.0,14556.11865234375,41791.478515625,7926.251953125,
13,2015-03-04T00:00:00+03:00,25891.0,14715.28466796875,41830.322265625,7939.14208984375,
14,2015-03-04T00:00:00+03:00,25933.0,15228.5791015625,41753.447265625,7955.14208984375,
15,2015-03-04T00:00:00+03:00,25933.0,15526.6298828125,41752.345703125,7956.341796875,
16,2015-03-04T00:00:00+03:00,25927.0,15927.7783203125,41508.19921875,7962.14208984375,
17,2015-03-04T00:00:00+03:00,25927.0,18029.06640625,41678.0517578125,7968.7421875,
18,2015-03-04T00:00:00+03:00,25933.0,18627.80078125,41637.3955078125,7983.2421875,
19,2015-03-04T00:00:00+03:00,25932.0,16659.888671875,41339.7802734375,8001.341796875,
20,2015-03-04T00:00:00+03:00,25926.0,14243.6005859375,40810.5615234375,7997.341796875,
21,2015-03-04T00:00:00+03:00,25931.0,13492.3994140625,40303.35546875,7942.2421875,
22,2015-03-04T00:00:00+03:00,25934.0,11665.037353515625,39111.36279296875,7962.75,
23,2015-03-04T00:00:00+03:00,25934.0,10128.7626953125,38089.8134765625,7962.75,
0,2015-03-05T00:00:00+03:00,25758.0,9498.22998046875,37300.1689453125,7895.9208984375,
1,2015-03-05T00:00:00+03:00,25699.0,9175.22998046875,37273.470703125,7895.9208984375,
2,2015-03-05T00:00:00+03:00,25582.0,9944.22998046875,37185.6328125,7936.12109375,
3,2015-03-05T00:00:00+03:00,25582.0,10544.22998046875,37196.5732421875,7936.12109375,
4,2015-03-05T00:00:00+03:00,25582.0,10544.22998046875,38963.1494140625,7978.61279296875,
5,2015-03-05T00:00:00+03:00,25582.0,11174.43017578125,40557.4345703125,7979.81298828125,
6,2015-03-05T00:00:00+03:00,25582.0,12944.8857421875,40978.8798828125,8025.01220703125,
7,2015-03-05T00:00:00+03:00,25582.0,14467.42333984375,41236.28125,8053.2119140625,
8,2015-03-05T00:00:00+03:00,25622.0,15691.98779296875,41804.21484375,8047.98095703125,
9,2015-03-05T00:00:00+03:00,25622.0,16213.21044921875,41774.09375,8044.412109375,
10,2015-03-05T00:00:00+03:00,25622.0,15413.21728515625,41814.328125,8036.01318359375,
11,2015-03-05T00:00:00+03:00,25622.0,14420.5859375,41828.8212890625,8034.212890625,
12,2015-03-05T00:00:00+03:00,25617.0,14577.62646484375,42198.0791015625,8035.7109375,
13,2015-03-05T00:00:00+03:00,25615.0,14980.1279296875,42085.80859375,8041.81201171875,
14,2015-03-05T00:00:00+03:00,25617.0,15484.86279296875,42012.9892578125,8049.412109375,
15,2015-03-05T00:00:00+03:00,25617.0,15755.00244140625,42114.84765625,8049.11376953125,
16,2015-03-05T00:00:00+03:00,25617.0,15665.45947265625,41925.681640625,8059.40380859375,
17,2015-03-05T00:00:00+03:00,25617.0,17780.8564453125,41908.216796875,8071.18505859375,
18,2015-03-05T00:00:00+03:00,25611.0,18747.8818359375,41727.169921875,8077.9697265625,
19,2015-03-05T00:00:00+03:00,25611.0,16834.9853515625,41659.5029296875,8072.8701171875,
20,2015-03-05T00:00:00+03:00,25614.0,14888.33837890625,41027.8544921875,8068.8701171875,
21,2015-03-05T00:00:00+03:00,25607.0,13289.81689453125,40768.32421875,8014.77001953125,
22,2015-03-05T00:00:00+03:00,25617.0,11528.80078125,39712.34765625,7997.27783203125,
23,2015-03-05T00:00:00+03:00,25617.0,10262.399169921875,39153.24951171875,8007.27783203125,
0,2015-03-06T00:00:00+03:00,25518.0,9653.930053710938,38806.99951171875,7927.5718994140625,
1,2015-03-06T00:00:00+03:00,25522.0,9362.930053710938,38100.001953125,7927.5718994140625,
2,2015-03-06T00:00:00+03:00,25522.0,10139.930053710938,37344.6123046875,7953.5718994140625,
3,2015-03-06T00:00:00+03:00,25522.0,10772.130004882812,37797.52734375,7953.5718994140625,
4,2015-03-06T00:00:00+03:00,24679.0,10819.130004882812,39928.822265625,7953.5718994140625,
5,2015-03-06T00:00:00+03:00,24704.0,11351.92041015625,41254.9716796875,7957.0640869140625,
6,2015-03-06T00:00:00+03:00,24729.0,12907.3583984375,42256.044921875,7993.1719970703125,
7,2015-03-06T00:00:00+03:00,24729.0,14960.93408203125,42604.818359375,8017.1719970703125,
8,2015-03-06T00:00:00+03:00,24796.0,16324.39892578125,42738.9228515625,8007.2720947265625,
9,2015-03-06T00:00:00+03:00,24796.0,16864.87939453125,42736.55078125,8008.2720947265625,
10,2015-03-06T00:00:00+03:00,24796.0,16020.88623046875,42600.970703125,8002.0640869140625,
11,2015-03-06T00:00:00+03:00,24796.0,15131.5419921875,42636.5830078125,8000.2637939453125,
12,2015-03-06T00:00:00+03:00,24788.0,14854.09765625,42402.0205078125,8000.2637939453125,
13,2015-03-06T00:00:00+03:00,24788.0,14990.5751953125,42425.3251953125,8009.2637939453125,
14,2015-03-06T00:00:00+03:00,24779.0,15197.6875,42292.58984375,8016.2637939453125,
15,2015-03-06T00:00:00+03:00,24779.0,15113.3115234375,42136.5126953125,8011.1641845703125,
16,2015-03-06T00:00:00+03:00,24806.0,15105.39453125,41482.45703125,8016.1641845703125,
17,2015-03-06T00:00:00+03:00,24814.0,16916.2587890625,41569.5244140625,8019.7637939453125,
18,2015-03-06T00:00:00+03:00,24812.0,18286.95703125,41522.0830078125,8015.8638916015625,
19,2015-03-06T00:00:00+03:00,24811.0,16811.1650390625,41353.3662109375,8006.2637939453125,
20,2015-03-06T00:00:00+03:00,24799.0,14596.6435546875,40755.53515625,8002.2637939453125,
21,2015-03-06T00:00:00+03:00,24803.0,13106.3427734375,40574.21142578125,7947.2637939453125,
22,2015-03-06T00:00:00+03:00,24822.0,11287.60009765625,40682.25,7932.7720947265625,
23,2015-03-06T00:00:00+03:00,24824.0,10527.199951171875,39281.52734375,7889.7720947265625,
0,2015-03-07T00:00:00+03:00,24773.0,9236.053833007812,39116.466796875,7960.714111328125,
1,2015-03-07T00:00:00+03:00,24773.0,9239.587036132812,38695.9765625,7960.714111328125,
2,2015-03-07T00:00:00+03:00,24776.0,9688.058227539062,38253.994140625,7958.221923828125,
3,2015-03-07T00:00:00+03:00,24776.0,10196.587036132812,38136.3671875,7929.221923828125,
4,2015-03-07T00:00:00+03:00,24711.0,10497.412231445312,38719.955078125,7935.729736328125,
5,2015-03-07T00:00:00+03:00,24711.0,11020.390747070312,39707.09375,7938.221923828125,
6,2015-03-07T00:00:00+03:00,24711.0,11902.265625,40158.3740234375,7950.645751953125,
7,2015-03-07T00:00:00+03:00,24705.0,13131.89111328125,40154.111328125,7974.845947265625,
8,2015-03-07T00:00:00+03:00,24711.0,13431.50439453125,40878.431640625,7978.937744140625,
9,2015-03-07T00:00:00+03:00,24711.0,14411.3935546875,41219.431640625,7978.238037109375,
10,2015-03-07T00:00:00+03:00,24728.0,14705.4208984375,41280.5087890625,7975.238037109375,
11,2015-03-07T00:00:00+03:00,24728.0,13895.845703125,41408.6259765625,7973.238037109375,
12,2015-03-07T00:00:00+03:00,24726.0,13555.62646484375,41443.837890625,7973.238037109375,
13,2015-03-07T00:00:00+03:00,24721.0,13457.8544921875,41477.50390625,7975.727783203125,
14,2015-03-07T00:00:00+03:00,24723.0,13810.12548828125,41383.56640625,7935.657958984375,
15,2015-03-07T00:00:00+03:00,24723.0,14421.06201171875,41352.7685546875,7940.557861328125,
16,2015-03-07T00:00:00+03:00,24721.0,15892.33154296875,41180.9765625,7943.657958984375,
17,2015-03-07T00:00:00+03:00,24721.0,17608.744140625,41464.80078125,7944.657958984375,
18,2015-03-07T00:00:00+03:00,24723.0,18263.9912109375,41582.1953125,7945.657958984375,
19,2015-03-07T00:00:00+03:00,24723.0,16878.37890625,41623.0849609375,7945.657958984375,
20,2015-03-07T00:00:00+03:00,24720.0,15324.72705078125,41089.9404296875,7946.657958984375,
21,2015-03-07T00:00:00+03:00,24719.0,13735.0771484375,41088.28125,7947.657958984375,
22,2015-03-07T00:00:00+03:00,24722.0,12276.98388671875,40170.4716796875,7974.165771484375,
23,2015-03-07T00:00:00+03:00,24732.0,10588.391845703125,39577.869140625,7974.165771484375,
0,2015-03-08T00:00:00+03:00,24555.0,9040.72998046875,39475.17578125,7952.6649169921875,
1,2015-03-08T00:00:00+03:00,24553.0,8951.72998046875,39051.09765625,7952.6649169921875,
2,2015-03-08T00:00:00+03:00,24555.0,9492.72998046875,38246.23828125,7959.6649169921875,
3,2015-03-08T00:00:00+03:00,24555.0,10120.84521484375,37922.70703125,7959.6649169921875,
4,2015-03-08T00:00:00+03:00,24555.0,10342.72509765625,38660.2236328125,7959.6649169921875,
5,2015-03-08T00:00:00+03:00,24555.0,10805.87841796875,39309.40625,7962.1571044921875,
6,2015-03-08T00:00:00+03:00,24555.0,11425.07177734375,39933.58203125,7963.1571044921875,
7,2015-03-08T00:00:00+03:00,24555.0,12608.464111328125,40021.0322265625,7968.4569091796875,
