date,BATI AKDENİZ YTM,BATI ANADOLU YTM,DOĞU AKDENİZ YTM,DOĞU ANADOLU YTM,GÜNEY DOĞU ANADOLU YTM,KUZEY BATI ANADOLU YTM,ORTA ANADOLU YTM,ORTA KARADENİZ YTM,TRAKYA YTM
2019-02-25,2493.28,5800.39,2909.96,1395.86,5239.62,8959.8,3865.07,1909.11,7081.7
2019-02-26,2544.88,5401.22,3030.82,1386.46,5470.9,8818.31,4075.38,1918.88,6737.09
2019-02-27,2623.57,5797.75,2961.74,1356.78,5383.59,8936.88,4186.6,1952.34,6832.34
2019-02-28,2664.73,5453.18,3150.96,1381.45,5554.23,8825.68,4072.98,1963.74,6845.92
2019-03-01,2519.02,5134.87,3230.19,1374.02,5399.13,8329.54,3903.6,1896.12,6543.55
2019-03-02,2433.96,4929.16,3131.8,1363.33,5299.91,7721.96,3682.98,1868.1,5609.93
2019-03-03,2311.62,4763.94,2905.84,1376.6,5214.69,6587.11,3392.55,1838.62,4529.21
2019-03-04,2586.01,5141.55,3040.66,1351.91,5508.89,8547.83,3825.47,1884.32,6632.97
2019-03-05,2519.7,5211.43,3105.22,1349.27,5314.87,8388.41,3765.6,1870.11,6396.46
2019-03-06,2513.58,4927.05,3131.09,1340.74,5308.37,8471.06,3815.31,1888.63,6395.65
2019-03-07,2412.23,4910.66,3040.4,1386.26,5291.59,8168.87,3741.52,1944.35,6248.76
2019-03-08,2367.73,4760.06,3095.08,1347.23,5235.48,7944.49,3726.2,1870.58,5943.51
2019-03-09,2317.55,4714.25,3042.54,1371.52,5028.73,7057.4,3502.99,1843.93,5236.78
2019-03-10,2152.87,4415.7,2967.88,1371.09,4934.21,6313.47,3316.54,1803.29,4063.07
2019-03-11,2407.9,4771.23,3045.57,1354.52,5035.05,7630.77,3663.24,1839.43,5752.9
2019-03-12,2453.02,5057.35,3058.33,1335.3,5018.21,7874.05,3722.97,1810.72,6238.63
2019-03-13,2534.86,5054.83,2981.73,1340.61,5099.53,8349.32,3758.61,1898.78,6549.15
2019-03-14,2406.81,5352.6,3013.59,1342.38,5313.42,8421.2,3749.14,1918.45,6532.93
2019-03-15,2523.61,5209.49,3054.54,1316.29,5283.54,8502.7,3767.56,1925.91,6413.79
2019-03-16,2425.51,4883.87,3208.47,1346.86,5212.15,7700.53,3615.5,1839.6,5508.88
2019-03-17,2179.06,4469.07,2939.9,1332.86,4968.9,6377.55,3393.32,1747.89,4043.53
2019-03-18,2348.8,4764.51,3026.74,1364.77,5224.55,7832.99,3653.36,1809.1,5873.88
2019-03-19,2377.29,4953.21,3039.8,1378.16,5170.64,7520.06,3648.3,1805.26,5812.18
2019-03-20,2391.63,4872.64,2963.13,1370.72,5102.45,7917.62,3700.24,1812.52,6094.94
2019-03-21,2332.36,5045.94,2879.68,1364.43,4941.67,8045.27,3710.35,1838.87,6193.02
2019-03-22,2267.76,5161.53,2817.97,1350.36,4880.37,8216.74,3748.14,1827.87,6127.79
2019-03-23,2215.28,4896.36,2712.26,1349.86,4774.13,7541.88,3540.46,1816.05,5448.16
2019-03-24,2199.57,4928.44,2805.22,1347.81,5123.09,6497.3,3467.12,1784.15,4287.6
2019-03-25,2382.52,5030.52,3084.93,1347.94,5424.22,7921.17,3795.65,1853.16,6099.95
2019-03-26,2405.22,5119.69,2990.15,1350.91,5235.77,7876.11,3777.9,1866.81,6055.72
2019-03-27,2387.34,5190.89,2918.32,1355.57,5379.5,8117.7,3775.0,1833.38,6174.38
2019-03-28,2410.86,5266.97,2931.43,1333.32,5240.78,8164.34,3820.44,1922.53,6092.77
2019-03-29,2549.42,5136.15,3189.51,1378.53,5484.56,8227.47,4089.02,1869.08,6200.01
2019-03-30,2404.11,4884.45,3176.6,1367.89,5313.98,7492.8,3611.86,1800.83,5562.85
2019-03-31,2157.28,4625.17,2890.47,1275.43,4853.28,6248.02,3253.18,1652.8,4059.52
2019-04-01,2482.47,5269.44,3155.3,1396.14,5238.88,8339.6,3783.48,1855.26,6265.64
2019-04-02,2422.67,4981.45,3001.21,1375.19,5261.87,7927.19,3755.67,1900.73,6152.36
2019-04-03,2485.47,5176.38,3082.34,1357.83,5278.29,8201.05,3764.18,1920.06,6142.02
2019-04-04,2470.7,5141.56,2941.01,1357.23,5156.62,8172.54,3746.49,1959.87,6177.33
2019-04-05,2411.04,5000.9,2955.18,1312.02,5121.49,7890.94,3737.44,1886.84,6090.2
2019-04-06,2423.32,5064.89,2812.69,1310.02,4802.98,7368.37,3518.94,1822.8,5365.86
2019-04-07,2170.45,4798.7,2614.43,1343.58,4640.86,6184.79,3373.77,1891.04,4000.83
2019-04-08,2389.42,5096.24,2689.99,1319.35,4935.77,7937.62,3766.78,1872.95,5774.66
2019-04-09,2416.84,5180.15,2834.07,1309.01,4668.45,7822.47,3765.0,1816.49,5789.46
2019-04-10,2516.99,5291.95,2832.46,1308.83,4738.1,8200.68,3819.18,1887.63,5977.93
2019-04-11,2443.13,4898.45,2885.56,1268.58,4695.32,8308.44,3842.79,1867.31,6017.83
2019-04-12,2374.57,4856.18,2783.52,1305.3,4476.63,8009.68,3826.14,1869.38,5875.23
2019-04-13,2333.26,4513.06,2660.08,1234.35,4190.57,7442.69,3674.01,1819.6,5218.53
2019-04-14,2175.33,4566.11,2607.8,1285.93,3949.64,6345.46,3446.11,1816.41,4065.51
2019-04-15,2435.66,5060.16,2784.12,1278.45,4374.6,7880.79,3834.42,1905.97,6118.6
2019-04-16,2466.91,5103.46,3097.76,1259.55,4797.11,8193.47,3829.1,1943.16,6086.04
2019-04-17,2461.52,5162.9,3023.91,1282.35,4989.48,8244.55,3834.47,1942.61,6020.78
2019-04-18,2493.89,5269.97,3077.85,1305.37,4948.05,8191.19,3855.62,1964.32,6127.83
2019-04-19,2447.67,5120.27,3104.85,1334.08,5056.97,8588.31,3805.95,1987.43,6224.19
2019-04-20,2501.97,5358.79,3185.83,1325.34,4975.66,7842.07,3704.72,1909.32,5552.62
2019-04-21,2395.05,4960.96,3003.26,1353.93,5092.0,6497.88,3451.99,1924.88,4172.32
2019-04-22,2446.38,5073.11,3054.38,1347.07,5283.1,7584.63,3765.57,1989.81,5679.95
2019-04-23,2405.22,4917.16,2796.57,1350.11,4944.49,6563.57,3591.76,1802.45,4943.86
2019-04-24,2515.7,4991.43,2924.07,1332.98,4788.39,7968.69,3884.1,1940.91,5874.99
2019-04-25,2466.37,4833.01,2704.49,1319.15,4565.59,7670.74,3856.59,1918.32,5708.46
2019-04-26,2454.75,4940.3,2739.57,1292.23,4446.4,7793.1,3766.51,1871.15,5738.03
2019-04-27,2390.07,4727.17,2775.5,1291.84,4246.18,7191.66,3568.26,1808.25,5027.69
2019-04-28,2237.66,4579.84,2583.63,1310.21,4074.76,6073.45,3390.41,1834.44,3796.88
2019-04-29,2478.77,4932.39,2788.01,1301.3,4395.76,7554.74,3870.17,1915.64,5549.44
2019-04-30,2465.97,4923.77,2837.75,1287.6,4257.75,7462.15,3756.21,1801.42,5575.61
2019-05-01,2381.58,4354.58,2578.05,1297.16,4053.14,6123.15,3557.59,1790.13,4518.67
2019-05-02,2502.61,4843.54,2745.35,1192.19,4012.3,7612.52,3759.75,1745.48,5481.05
2019-05-03,2501.13,4954.07,2764.09,1235.15,4041.22,7656.5,3812.84,1811.42,5641.23
2019-05-04,2461.18,4708.0,2702.23,1276.52,4387.8,7179.63,3743.43,1804.58,5045.1
2019-05-05,2278.21,4535.95,2609.09,1330.33,4105.12,6152.91,3524.52,1833.27,3848.12
2019-05-06,2448.52,4855.48,2712.94,1262.31,4250.97,7434.16,3654.1,1796.48,5450.1
2019-05-07,2438.17,4905.39,2688.61,1263.4,4154.3,7604.0,3732.21,1779.82,5505.92
2019-05-08,2450.2,4751.18,2740.69,1252.89,4321.43,7847.42,3931.95,1820.74,5640.3
2019-05-09,2455.25,4890.11,2687.19,1259.13,4494.75,7619.96,3948.89,1885.04,5504.46
2019-05-10,2420.52,4889.65,2707.82,1189.58,4664.86,7789.03,3931.46,1872.31,5642.51
2019-05-11,2366.1,4638.49,2756.08,1195.29,4810.85,7269.13,3672.94,1793.88,4915.0
2019-05-12,2157.74,4514.84,2532.54,1216.74,4640.53,5966.79,3508.49,1802.84,3871.76
2019-05-13,2420.47,4854.23,2751.76,1169.52,5005.85,7381.8,3860.81,1744.54,5412.84
2019-05-14,2446.76,4955.89,2953.82,1137.57,5183.94,7314.21,3832.63,1742.41,5562.53
2019-05-15,2488.41,4976.24,2938.39,1124.21,5367.01,7586.41,3898.63,1764.13,5574.6
2019-05-16,2533.8,4894.38,3068.54,1126.94,5451.84,7530.04,3927.02,1805.58,5531.41
2019-05-17,2454.51,4784.09,3083.13,1111.37,5638.08,7612.54,3933.54,1691.07,5556.53
2019-05-18,2381.73,4877.13,2824.66,1099.05,5444.97,7117.23,3774.54,1705.77,4841.62
2019-05-19,2222.64,4430.04,2513.54,1159.86,5278.16,5866.53,3591.72,1734.47,3875.85
2019-05-20,2520.38,4805.22,2803.94,1214.55,5595.72,7688.12,4044.33,1791.13,5555.28
2019-05-21,2503.93,4976.57,2928.6,1172.31,5497.35,7733.41,4005.24,1725.57,5733.17
2019-05-22,2598.28,4944.38,2917.46,1192.79,5555.87,7900.23,4062.63,1806.83,5675.52
2019-05-23,2555.01,4956.92,2969.32,1162.03,5659.69,7813.32,4023.02,1759.81,5705.29
2019-05-24,2576.07,5017.53,3169.09,1144.46,5692.02,7606.09,3904.5,1744.4,5538.0
2019-05-25,2519.71,4924.12,2809.42,1165.95,5429.11,7088.04,3892.29,1657.21,4918.57
2019-05-26,2360.14,4466.11,2721.57,1184.25,5339.98,6162.27,3761.09,1693.63,3982.9
2019-05-27,2651.08,5157.07,2913.92,1148.43,5593.67,7699.23,4124.63,1683.62,5744.95
2019-05-28,2675.57,5004.61,3086.61,1164.81,5580.9,8157.95,4172.36,1732.47,5992.4
2019-05-29,2798.28,5120.51,3267.58,1132.25,5585.03,8091.08,4225.3,1817.59,5950.02
2019-05-30,2834.88,4964.72,3370.17,1134.42,5621.99,7926.98,4237.44,1815.74,6008.19
2019-05-31,2769.43,5097.36,3345.54,1128.02,5565.09,7865.54,4090.85,1774.94,5948.75
2019-06-01,2691.6,4959.19,3088.69,1119.43,5523.07,6918.9,3926.26,1730.65,4561.54
2019-06-02,2462.13,4480.15,2731.04,1122.22,5235.27,5695.66,3750.22,1750.1,3622.17
2019-06-03,2316.35,4192.28,2558.91,1172.34,4566.64,5162.01,3490.53,1694.1,3324.58
2019-06-04,2046.42,3709.1,2207.39,977.5,3747.37,4433.41,2942.62,1527.48,2836.74
2019-06-05,2139.58,3749.09,2218.56,1006.94,3960.8,4603.92,3241.72,1582.49,2936.55
2019-06-06,2162.7,4070.9,2387.7,1028.36,4157.8,5029.77,3419.67,1657.25,3112.47
2019-06-07,2436.98,4946.79,2765.92,1073.58,4792.27,5927.26,3790.71,1672.24,3916.11
2019-06-08,2442.4,4797.16,2827.16,1063.88,4800.23,6068.62,3902.46,1772.23,3968.21
2019-06-09,2452.45,4698.8,2849.62,1117.11,4828.48,5663.89,3627.11,1734.0,3709.15
2019-06-10,2716.56,5517.14,3108.15,1070.99,4721.84,7769.12,4005.03,1795.54,5849.56
2019-06-11,2640.03,5296.08,3075.56,1108.77,5077.8,7663.59,3903.31,1814.68,6018.85
2019-06-12,2669.21,5231.68,3114.33,1145.39,5133.64,7938.04,3921.73,1738.77,6088.22
2019-06-13,2654.13,5558.07,3153.09,1134.03,5126.42,8119.69,3891.04,1788.15,6483.09
2019-06-14,2790.08,5539.77,3078.13,1073.43,4884.56,7919.46,3815.94,1713.88,6416.38
2019-06-15,2665.42,5262.1,2915.03,1093.51,5145.44,7519.75,3638.41,1668.82,5525.15
2019-06-16,2491.28,4764.68,2782.47,1103.9,4849.23,6149.42,3427.27,1742.38,4264.57
2019-06-17,2734.43,5340.36,3108.54,1092.69,5291.74,8556.69,3808.58,1803.62,6662.18
2019-06-18,2730.19,5592.62,3058.93,1069.64,5200.15,8467.31,3817.87,1766.87,6696.17
2019-06-19,2676.75,5286.12,3097.48,1104.44,5390.59,8456.92,3742.4,1771.65,6575.52
2019-06-20,2729.25,5471.92,2923.41,1068.97,5250.42,8158.73,3738.61,1791.41,6413.89
2019-06-21,2698.62,5681.7,3082.46,1052.85,5420.3,8205.94,3693.08,1782.23,6503.67
2019-06-22,2725.09,5500.57,2912.62,1033.92,5475.4,7877.82,3561.72,1724.35,5812.61
2019-06-23,2667.97,5336.14,3003.42,1057.22,5424.02,6589.54,3459.21,1750.02,4399.4
2019-06-24,3047.18,6041.43,3334.57,1078.05,5794.38,8612.84,4050.56,1882.86,6723.0
2019-06-25,3209.92,6408.18,3571.94,1053.41,6087.83,8761.16,4278.28,1883.77,6856.78
2019-06-26,3234.51,6463.15,3479.91,1062.7,6220.32,8894.96,4460.01,1799.03,6853.6
2019-06-27,3332.5,6375.26,3572.52,1065.83,6381.36,8587.21,4567.45,1869.98,6821.74
2019-06-28,3093.44,6112.88,3473.38,1032.3,6303.04,8320.41,4443.47,1831.4,6861.15
2019-06-29,3196.89,5719.4,3333.26,1080.59,6191.96,7575.75,4257.89,1760.74,5551.09
2019-06-30,2842.73,5007.07,3071.07,1025.72,5738.99,6251.07,4049.67,1692.05,4005.84
2019-07-01,3125.92,5693.31,3021.43,1061.5,6069.82,8084.45,4475.77,1790.84,6345.96
2019-07-02,3160.91,5763.23,3289.59,1085.67,6252.26,8428.39,4637.14,1768.65,6477.77
2019-07-03,3241.73,6016.46,3334.47,1091.12,6360.14,8615.69,4739.52,1862.5,6630.96
2019-07-04,3256.03,6504.71,3387.19,1100.63,6518.75,8588.3,4750.83,1761.91,6654.23
2019-07-05,3338.72,6250.99,3469.7,1104.32,6594.74,8565.6,4706.09,1760.83,6637.33
2019-07-06,3341.18,5941.78,3316.36,1095.1,6607.99,7813.22,4532.26,1741.55,5683.54
2019-07-07,3136.25,5695.23,3093.74,1092.98,6168.9,6493.04,4287.6,1805.21,4296.99
2019-07-08,3440.65,6126.22,3451.39,1108.75,6564.24,8384.14,4732.62,1909.97,6831.9
2019-07-09,3500.77,6347.37,3544.64,1141.65,6547.62,8917.28,4869.41,1886.35,6848.23
2019-07-10,3525.53,6527.11,3591.61,1157.52,6644.25,8659.83,4858.36,1925.3,6466.82
2019-07-11,3383.28,5685.11,3610.45,1143.86,6743.31,7932.21,4580.57,1819.69,5945.3
2019-07-12,3318.56,5482.61,3512.07,1134.67,6478.93,7920.6,4642.16,1756.83,6065.05
2019-07-13,3199.02,5220.74,3149.61,1148.18,6322.74,7226.78,4453.42,1775.73,5291.85
2019-07-14,2786.81,4777.05,2850.51,1119.82,6158.78,5894.98,4159.74,1727.26,3872.72
2019-07-15,2966.73,5102.5,2934.42,1132.18,6201.71,6195.95,4243.05,1729.37,4740.8
2019-07-16,3154.9,5614.55,3209.96,1166.32,6307.4,8088.57,4690.5,1847.74,6010.61
2019-07-17,2948.01,5586.21,3179.48,1194.2,6513.3,7979.62,4507.99,1823.95,6111.17
2019-07-18,2991.15,5647.69,3158.32,1178.88,6482.77,7950.05,4401.29,1766.71,6216.92
2019-07-19,3069.73,5757.34,3272.33,1124.9,6508.16,8085.7,4462.05,1817.14,6341.19
2019-07-20,3104.34,5905.07,3118.07,1177.55,6689.57,7683.92,4407.5,1813.76,5601.91
2019-07-21,3024.39,5493.2,3034.85,1168.97,6473.63,6301.24,4205.38,1755.11,4223.66
2019-07-22,3395.09,6080.83,3276.27,1175.29,6759.68,8264.24,4587.21,1861.57,6422.89
2019-07-23,3431.76,6205.84,3477.01,1161.21,6767.35,8481.18,4748.23,1911.49,6584.51
2019-07-24,3391.7,6202.54,3519.29,1181.73,6693.63,8080.38,4735.65,1883.65,6212.08
2019-07-25,3412.06,6182.07,3483.77,1158.17,6766.41,8252.22,4772.33,1841.94,6308.01
2019-07-26,3423.0,6122.64,3454.3,1158.46,6725.49,8203.17,4787.81,1889.04,6468.5
2019-07-27,3382.84,5922.59,3333.54,1135.34,6807.06,7569.39,4577.84,1867.86,5645.78
2019-07-28,3197.57,5588.88,3227.59,1143.48,6641.13,6471.33,4449.04,1802.6,4305.35
2019-07-29,3509.08,6322.41,3557.31,1166.44,6797.14,8528.15,4914.24,1930.56,6744.57
2019-07-30,3461.62,6494.61,3600.11,1169.13,6947.27,8697.92,4986.6,1965.79,6647.85
2019-07-31,3442.15,6501.58,3613.35,1177.25,7087.93,8647.68,4967.59,1899.26,6804.75
2019-08-01,3445.26,6568.95,3563.29,1197.67,7155.4,8645.91,4976.03,1861.93,6852.29
2019-08-02,3482.53,6578.07,3669.07,1172.96,7060.52,8679.82,4867.33,1847.46,6839.82
2019-08-03,3483.73,6250.2,3403.92,1135.34,7007.9,7718.24,4717.31,1876.51,5894.66
2019-08-04,3230.33,5884.81,3323.53,1176.48,6735.19,6217.43,4372.05,1754.14,4274.25
2019-08-05,3475.63,6193.4,3712.92,1157.42,7027.05,7986.59,4715.13,1809.33,6281.06
2019-08-06,3495.55,6099.44,3565.84,1166.32,6961.43,7944.44,4775.28,1834.19,6339.93
2019-08-07,3471.63,6104.54,3530.72,1122.7,7061.77,8010.42,4671.64,1847.68,6352.51
2019-08-08,3434.58,6042.63,3527.4,1189.62,7162.88,8106.84,4750.75,1876.15,6363.78
2019-08-09,3394.28,5942.62,3511.57,1149.43,6899.47,7867.14,4549.92,1866.85,6088.62
2019-08-10,3013.67,5459.2,3044.31,1112.53,6067.93,5482.7,3915.65,1817.2,4035.59
2019-08-11,2801.98,5009.63,2852.66,966.25,5588.51,4811.33,3422.19,1604.54,3156.23
2019-08-12,2862.36,5051.04,2899.64,1039.52,5819.99,4752.32,3630.04,1685.7,3187.38
2019-08-13,2955.49,5109.84,3052.85,1052.46,6030.93,4972.03,3868.62,1751.71,3338.48
2019-08-14,2988.41,5187.81,3162.73,1082.0,6092.47,5560.03,4117.25,1818.35,3607.82
2019-08-15,3182.08,5909.18,3365.17,1129.77,6962.49,7047.84,4452.24,1950.98,5011.09
2019-08-16,3258.85,5926.61,3358.89,1111.9,6833.47,6948.33,4409.5,1893.2,4910.44
2019-08-17,3220.11,5473.43,3332.36,1107.44,6781.53,6555.13,4237.78,1820.69,4314.58
2019-08-18,2942.98,5181.77,3067.49,1099.77,6667.05,5797.0,3976.86,1712.55,3668.56
2019-08-19,3212.74,5714.52,3528.42,1100.34,7099.43,7506.97,4380.37,1813.19,5689.64
2019-08-20,3221.32,5863.57,3396.63,1115.95,7020.55,7727.39,4251.9,1848.63,5944.83
2019-08-21,3303.83,6266.63,3408.72,1150.87,6806.45,7563.33,4162.19,1902.66,6125.03
2019-08-22,3351.07,6193.95,3502.93,1120.49,6922.91,8075.44,4206.45,1862.15,6393.01
2019-08-23,3417.89,6271.93,3612.45,1114.36,6921.31,8255.68,4210.36,1840.53,6313.69
2019-08-24,3385.26,6149.36,3453.95,1072.07,7006.83,7589.75,4120.37,1809.77,5639.11
2019-08-25,3234.99,5941.58,3418.91,1097.01,6751.85,6514.66,3942.86,1794.0,4329.7
2019-08-26,3513.11,6781.28,3645.67,1082.42,7080.1,8734.8,4453.64,1888.64,6705.96
2019-08-27,3543.11,6527.11,3854.58,1097.48,6916.99,8689.14,4438.89,1899.3,6648.14
2019-08-28,3419.61,6396.98,3877.93,1144.63,6956.08,8443.07,4435.19,1897.42,6461.37
2019-08-29,3465.96,6146.73,3685.63,1130.06,6897.43,8535.2,4381.84,1884.81,6396.38
2019-08-30,3328.83,5265.18,3440.2,1072.27,6159.01,6725.81,4051.55,1770.21,5388.32
2019-08-31,3288.92,5256.32,3450.82,1118.56,6656.47,6598.46,4001.39,1795.87,4943.19
2019-09-01,3021.09,5207.54,3261.39,1117.26,6407.19,6139.13,3860.31,1830.99,4030.75
2019-09-02,3259.63,5801.33,3651.54,1113.61,6736.37,8255.43,4336.21,1938.31,6447.69
2019-09-03,3227.14,5900.16,3476.97,1119.14,6663.43,8349.94,4344.45,1932.62,6415.03
2019-09-04,3198.69,5904.73,3499.77,1131.58,6561.49,8369.45,4294.42,1912.26,6446.15
2019-09-05,3216.21,5719.91,3540.21,1113.53,6639.04,8218.54,4249.5,1874.38,6413.49
2019-09-06,3155.9,5745.16,3469.11,1149.52,6489.15,8003.94,4144.69,1868.49,6259.53
2019-09-07,3125.73,5147.54,3138.54,1115.34,6359.18,7328.47,3979.68,1850.71,5450.82
2019-09-08,2940.07,5059.09,3117.62,1138.08,6046.83,6331.18,3768.89,1840.11,4126.98
2019-09-09,3232.16,5344.8,3223.61,1134.86,6143.18,7982.25,4109.2,1806.29,6217.08
2019-09-10,3229.99,5519.39,3337.25,1149.77,6122.79,8330.49,4160.67,1888.13,6185.68
2019-09-11,3236.16,5695.01,3365.3,1163.22,6070.7,8193.13,4182.0,1827.21,6223.75
2019-09-12,3234.98,5621.54,3371.06,1178.07,5938.94,8127.36,4151.52,1820.99,6221.34
2019-09-13,3052.75,5219.95,3376.23,1169.14,5783.4,8044.63,4056.95,1863.87,6118.52
2019-09-14,2778.41,5025.06,3172.03,1137.89,5705.07,7342.12,3607.01,1799.17,5485.19
2019-09-15,2648.67,4999.39,2817.46,1163.15,5443.97,6284.92,3434.91,1794.36,4108.41
2019-09-16,2892.81,5253.88,3320.52,1141.74,5548.17,7845.0,3862.81,1837.71,6090.93
2019-09-17,2980.68,5382.93,3046.91,1163.11,5499.78,7680.3,3973.16,1875.54,6145.13
2019-09-18,3004.43,5212.86,3304.47,1163.39,5507.33,7932.27,4010.16,1867.39,6186.68
2019-09-19,2987.78,5404.76,3254.24,1159.99,5397.32,7890.63,4024.82,1846.21,6106.17
2019-09-20,2868.9,5170.14,3195.7,1125.77,5474.07,7639.56,3956.8,1856.59,5712.53
2019-09-21,2748.15,4901.96,3036.66,1114.22,5135.31,7197.68,3642.99,1856.69,5137.48
2019-09-22,2504.44,4700.8,2808.45,1186.31,4896.12,6301.86,3513.0,1863.57,4007.38
2019-09-23,2786.25,5205.6,2981.11,1163.42,4991.77,7198.3,3930.46,1868.04,5659.0
2019-09-24,2784.66,5067.57,3064.61,1177.38,5093.53,7490.55,3958.51,1869.1,5714.49
2019-09-25,2634.02,5021.3,3113.31,1143.52,5031.91,7510.92,3822.99,1854.72,5764.2
2019-09-26,2703.31,5069.22,3137.24,1146.15,5057.68,7580.72,3871.02,1931.53,5827.5
2019-09-27,2740.9,5164.96,3190.92,1105.8,4981.56,7581.87,3878.69,1885.97,5808.02
2019-09-28,2773.49,5010.14,2950.77,1091.66,4954.71,6963.92,3673.68,1836.76,5250.65
2019-09-29,2496.93,4856.36,2808.43,1136.8,4676.36,6097.16,3431.73,1847.98,4044.17
2019-09-30,2796.38,4993.41,3120.09,1115.82,4866.2,7735.16,3877.24,1881.9,5804.72
2019-10-01,2814.46,4992.28,3027.2,1090.73,4796.83,7721.65,3933.47,1917.54,5999.53
2019-10-02,2763.86,5099.37,3119.05,1135.27,4755.49,7896.96,3963.15,1797.54,6104.95
2019-10-03,2802.12,5077.27,3087.51,1123.2,4714.18,7830.38,3908.21,1822.78,6058.55
2019-10-04,2747.06,4939.35,3052.47,1118.35,4644.55,8070.7,3899.17,1818.98,5961.46
2019-10-05,2599.37,4717.12,2952.6,1093.06,4545.29,7374.31,3604.38,1771.84,5070.72
2019-10-06,2424.29,4420.05,2580.97,1122.58,4130.98,6063.4,3389.78,1710.88,3937.19
2019-10-07,2671.55,4797.04,2866.53,1117.61,4507.09,7523.06,3929.69,1824.83,5521.28
2019-10-08,2662.86,4971.48,2953.53,1138.01,4556.04,7712.95,3934.77,1910.15,5691.43
2019-10-09,2719.0,4957.1,2980.87,1135.06,4544.51,7716.37,3954.13,1860.41,5692.32
2019-10-10,2709.29,5000.79,2934.88,1135.87,4491.62,7623.44,3945.63,1876.81,5669.43
2019-10-11,2702.25,4826.45,2982.84,1115.37,4480.61,7551.36,3897.64,1878.14,5704.72
2019-10-12,2728.14,4657.02,2886.15,1109.14,4323.34,7128.46,3685.83,1773.16,5186.82
2019-10-13,2476.86,4544.84,2651.21,1173.7,4068.7,6256.07,3461.27,1697.01,3993.43
2019-10-14,2743.52,5076.51,3083.43,1163.45,4362.88,7647.4,3904.03,1796.94,5668.03
2019-10-15,2729.54,4859.73,3103.23,1159.38,4385.09,7603.04,3911.94,1754.2,5666.63
2019-10-16,2661.44,5073.25,3122.79,1174.37,4384.42,7774.57,3895.0,1803.26,5657.27
2019-10-17,2674.39,5050.17,2871.51,1174.91,4285.18,7941.61,3918.03,1804.69,5707.3
2019-10-18,2638.26,4955.71,2948.15,1156.54,4315.54,7992.13,3905.46,1793.76,5735.54
2019-10-19,2592.71,4733.62,2767.06,1188.1,4020.71,7199.6,3637.72,1742.72,5172.17
2019-10-20,2375.92,4686.91,2593.78,1237.89,3815.41,6209.45,3429.66,1714.92,4002.87
2019-10-21,2627.58,5061.37,2692.77,1226.49,4088.74,7642.62,3903.88,1814.34,5688.79
2019-10-22,2592.07,4832.86,2842.89,1247.18,4197.24,7917.19,3946.22,1822.88,5666.33
2019-10-23,2631.7,4938.07,2922.15,1242.73,4233.94,7684.89,3981.13,1901.65,5704.97
2019-10-24,2624.36,5029.91,2978.6,1234.34,4298.44,7771.2,3952.05,1940.23,5695.51
2019-10-25,2609.25,5013.57,2928.56,1243.09,4246.96,7867.17,3932.07,1893.97,5739.6
2019-10-26,2546.58,4681.33,2839.57,1243.52,4088.7,7304.93,3623.64,1884.62,5057.71
2019-10-27,2294.42,4654.87,2635.91,1272.19,3957.59,6113.97,3443.71,1790.9,4003.37
2019-10-28,2424.0,4496.03,2647.73,1240.08,4164.94,6610.95,3739.33,1771.54,5068.77
2019-10-29,2366.14,4363.78,2608.06,1302.89,4312.84,6383.48,3589.84,1770.77,4462.45
2019-10-30,2542.63,4951.2,2949.36,1312.9,4459.12,7589.51,4035.82,1898.43,5675.94
2019-10-31,2534.5,4988.99,2942.26,1295.9,4501.41,7826.62,4081.88,2016.02,5760.65
2019-11-01,2462.38,4796.99,2959.67,1279.32,4526.1,7976.2,4125.57,1954.74,5862.82
2019-11-02,2401.33,4752.42,2567.56,1333.52,4452.13,7298.5,3807.64,1858.58,5234.3
2019-11-03,2182.69,4440.4,2660.69,1345.06,4387.46,6500.61,3600.11,1870.07,4122.55
2019-11-04,2460.99,5069.01,2725.61,1369.51,4766.17,7850.83,4199.86,1950.41,5618.33
2019-11-05,2419.85,5034.56,2909.7,1321.36,4885.11,7902.7,4163.66,1951.95,5687.83
2019-11-06,2430.95,4895.94,2816.01,1344.99,4850.92,7775.64,4149.55,1977.37,5733.08
2019-11-07,2434.87,4986.09,2892.46,1330.05,4761.59,7830.48,4157.0,1951.76,5636.66
2019-11-08,2374.07,4941.64,2880.1,1289.93,4760.87,7714.0,4020.82,1924.53,5691.89
2019-11-09,2356.72,5046.55,2734.95,1290.26,4707.12,7201.04,3776.2,1893.05,5106.45
2019-11-10,2153.04,4405.9,2677.4,1327.65,4554.41,6218.42,3529.95,1837.95,3945.65
2019-11-11,2406.69,5072.42,2982.25,1321.91,4916.79,7775.17,4115.17,1869.22,5674.57
2019-11-12,2397.63,5180.86,2870.24,1343.13,5037.9,7784.98,4165.5,1969.97,5689.14
2019-11-13,2405.58,5134.3,3030.52,1323.95,5065.17,7788.08,4218.07,1945.83,5643.38
2019-11-14,2413.03,5104.83,2957.06,1320.98,5150.39,7835.67,4128.62,1935.16,5730.41
2019-11-15,2428.01,4995.39,2952.49,1298.83,5099.13,7751.24,4121.39,1924.59,5663.57
2019-11-16,2329.13,4720.82,2792.52,1302.29,4978.61,7200.31,3700.26,1904.57,5100.42
2019-11-17,2084.56,4499.18,2711.94,1285.34,4928.8,6192.42,3401.2,1768.68,4005.42
