"date","year","month","month_date","coal","gas","oil","nuclear","hydro","wind","solar","other","season","weekday","unit","fossil","low.carbon","total.prod","coal.perc","gas.perc","oil.perc","nuclear.perc","hydro.perc","wind.perc","solar.perc","other.perc","fossil.perc","low.carbon.perc"
2016-03-11,2016,3,"3_11",2415.99129032258,3252.37835483871,78.1694838709677,2134.89277419355,924.192290322581,703.640129032258,116.956322580645,217.593161290323,"spring","Friday","GWh",5746.53912903226,4097.27467741935,9843.81380645161,0.245432444967533,0.330398199192584,0.00794097546011442,0.216876590330705,0.0938855923622679,0.071480438666068,0.0118812002014902,0.0221045588192366,0.583771619620232,0.416228380379768
2016-03-12,2016,3,"3_12",2415.99129032258,3252.37835483871,78.1694838709677,2134.89277419355,924.192290322581,703.640129032258,116.956322580645,217.593161290323,"spring","Saturday","GWh",5746.53912903226,4097.27467741935,9843.81380645161,0.245432444967533,0.330398199192584,0.00794097546011442,0.216876590330705,0.0938855923622679,0.071480438666068,0.0118812002014902,0.0221045588192366,0.583771619620232,0.416228380379768
2016-03-13,2016,3,"3_13",2415.99129032258,3252.37835483871,78.1694838709677,2134.89277419355,924.192290322581,703.640129032258,116.956322580645,217.593161290323,"spring","Sunday","GWh",5746.53912903226,4097.27467741935,9843.81380645161,0.245432444967533,0.330398199192584,0.00794097546011442,0.216876590330705,0.0938855923622679,0.071480438666068,0.0118812002014902,0.0221045588192366,0.583771619620232,0.416228380379768
2016-03-14,2016,3,"3_14",2415.99129032258,3252.37835483871,78.1694838709677,2134.89277419355,924.192290322581,703.640129032258,116.956322580645,217.593161290323,"spring","Monday","GWh",5746.53912903226,4097.27467741935,9843.81380645161,0.245432444967533,0.330398199192584,0.00794097546011442,0.216876590330705,0.0938855923622679,0.071480438666068,0.0118812002014902,0.0221045588192366,0.583771619620232,0.416228380379768
2016-03-15,2016,3,"3_15",2415.99129032258,3252.37835483871,78.1694838709677,2134.89277419355,924.192290322581,703.640129032258,116.956322580645,217.593161290323,"spring","Tuesday","GWh",5746.53912903226,4097.27467741935,9843.81380645161,0.245432444967533,0.330398199192584,0.00794097546011442,0.216876590330705,0.0938855923622679,0.071480438666068,0.0118812002014902,0.0221045588192366,0.583771619620232,0.416228380379768
2016-03-16,2016,3,"3_16",2415.99129032258,3252.37835483871,78.1694838709677,2134.89277419355,924.192290322581,703.640129032258,116.956322580645,217.593161290323,"spring","Wednesday","GWh",5746.53912903226,4097.27467741935,9843.81380645161,0.245432444967533,0.330398199192584,0.00794097546011442,0.216876590330705,0.0938855923622679,0.071480438666068,0.0118812002014902,0.0221045588192366,0.583771619620232,0.416228380379768
2016-03-17,2016,3,"3_17",2415.99129032258,3252.37835483871,78.1694838709677,2134.89277419355,924.192290322581,703.640129032258,116.956322580645,217.593161290323,"spring","Thursday","GWh",5746.53912903226,4097.27467741935,9843.81380645161,0.245432444967533,0.330398199192584,0.00794097546011442,0.216876590330705,0.0938855923622679,0.071480438666068,0.0118812002014902,0.0221045588192366,0.583771619620232,0.416228380379768
2016-03-18,2016,3,"3_18",2415.99129032258,3252.37835483871,78.1694838709677,2134.89277419355,924.192290322581,703.640129032258,116.956322580645,217.593161290323,"spring","Friday","GWh",5746.53912903226,4097.27467741935,9843.81380645161,0.245432444967533,0.330398199192584,0.00794097546011442,0.216876590330705,0.0938855923622679,0.071480438666068,0.0118812002014902,0.0221045588192366,0.583771619620232,0.416228380379768
2016-03-19,2016,3,"3_19",2415.99129032258,3252.37835483871,78.1694838709677,2134.89277419355,924.192290322581,703.640129032258,116.956322580645,217.593161290323,"spring","Saturday","GWh",5746.53912903226,4097.27467741935,9843.81380645161,0.245432444967533,0.330398199192584,0.00794097546011442,0.216876590330705,0.0938855923622679,0.071480438666068,0.0118812002014902,0.0221045588192366,0.583771619620232,0.416228380379768
2016-03-20,2016,3,"3_20",2415.99129032258,3252.37835483871,78.1694838709677,2134.89277419355,924.192290322581,703.640129032258,116.956322580645,217.593161290323,"spring","Sunday","GWh",5746.53912903226,4097.27467741935,9843.81380645161,0.245432444967533,0.330398199192584,0.00794097546011442,0.216876590330705,0.0938855923622679,0.071480438666068,0.0118812002014902,0.0221045588192366,0.583771619620232,0.416228380379768
2016-03-21,2016,3,"3_21",2415.99129032258,3252.37835483871,78.1694838709677,2134.89277419355,924.192290322581,703.640129032258,116.956322580645,217.593161290323,"spring","Monday","GWh",5746.53912903226,4097.27467741935,9843.81380645161,0.245432444967533,0.330398199192584,0.00794097546011442,0.216876590330705,0.0938855923622679,0.071480438666068,0.0118812002014902,0.0221045588192366,0.583771619620232,0.416228380379768
2016-03-22,2016,3,"3_22",2415.99129032258,3252.37835483871,78.1694838709677,2134.89277419355,924.192290322581,703.640129032258,116.956322580645,217.593161290323,"spring","Tuesday","GWh",5746.53912903226,4097.27467741935,9843.81380645161,0.245432444967533,0.330398199192584,0.00794097546011442,0.216876590330705,0.0938855923622679,0.071480438666068,0.0118812002014902,0.0221045588192366,0.583771619620232,0.416228380379768
2016-03-23,2016,3,"3_23",2415.99129032258,3252.37835483871,78.1694838709677,2134.89277419355,924.192290322581,703.640129032258,116.956322580645,217.593161290323,"spring","Wednesday","GWh",5746.53912903226,4097.27467741935,9843.81380645161,0.245432444967533,0.330398199192584,0.00794097546011442,0.216876590330705,0.0938855923622679,0.071480438666068,0.0118812002014902,0.0221045588192366,0.583771619620232,0.416228380379768
2016-03-24,2016,3,"3_24",2415.99129032258,3252.37835483871,78.1694838709677,2134.89277419355,924.192290322581,703.640129032258,116.956322580645,217.593161290323,"spring","Thursday","GWh",5746.53912903226,4097.27467741935,9843.81380645161,0.245432444967533,0.330398199192584,0.00794097546011442,0.216876590330705,0.0938855923622679,0.071480438666068,0.0118812002014902,0.0221045588192366,0.583771619620232,0.416228380379768
2016-03-25,2016,3,"3_25",2415.99129032258,3252.37835483871,78.1694838709677,2134.89277419355,924.192290322581,703.640129032258,116.956322580645,217.593161290323,"spring","Friday","GWh",5746.53912903226,4097.27467741935,9843.81380645161,0.245432444967533,0.330398199192584,0.00794097546011442,0.216876590330705,0.0938855923622679,0.071480438666068,0.0118812002014902,0.0221045588192366,0.583771619620232,0.416228380379768
2016-03-26,2016,3,"3_26",2415.99129032258,3252.37835483871,78.1694838709677,2134.89277419355,924.192290322581,703.640129032258,116.956322580645,217.593161290323,"spring","Saturday","GWh",5746.53912903226,4097.27467741935,9843.81380645161,0.245432444967533,0.330398199192584,0.00794097546011442,0.216876590330705,0.0938855923622679,0.071480438666068,0.0118812002014902,0.0221045588192366,0.583771619620232,0.416228380379768
2016-03-27,2016,3,"3_27",2415.99129032258,3252.37835483871,78.1694838709677,2134.89277419355,924.192290322581,703.640129032258,116.956322580645,217.593161290323,"spring","Sunday","GWh",5746.53912903226,4097.27467741935,9843.81380645161,0.245432444967533,0.330398199192584,0.00794097546011442,0.216876590330705,0.0938855923622679,0.071480438666068,0.0118812002014902,0.0221045588192366,0.583771619620232,0.416228380379768
2016-03-28,2016,3,"3_28",2415.99129032258,3252.37835483871,78.1694838709677,2134.89277419355,924.192290322581,703.640129032258,116.956322580645,217.593161290323,"spring","Monday","GWh",5746.53912903226,4097.27467741935,9843.81380645161,0.245432444967533,0.330398199192584,0.00794097546011442,0.216876590330705,0.0938855923622679,0.071480438666068,0.0118812002014902,0.0221045588192366,0.583771619620232,0.416228380379768
2016-03-29,2016,3,"3_29",2415.99129032258,3252.37835483871,78.1694838709677,2134.89277419355,924.192290322581,703.640129032258,116.956322580645,217.593161290323,"spring","Tuesday","GWh",5746.53912903226,4097.27467741935,9843.81380645161,0.245432444967533,0.330398199192584,0.00794097546011442,0.216876590330705,0.0938855923622679,0.071480438666068,0.0118812002014902,0.0221045588192366,0.583771619620232,0.416228380379768
2016-03-30,2016,3,"3_30",2415.99129032258,3252.37835483871,78.1694838709677,2134.89277419355,924.192290322581,703.640129032258,116.956322580645,217.593161290323,"spring","Wednesday","GWh",5746.53912903226,4097.27467741935,9843.81380645161,0.245432444967533,0.330398199192584,0.00794097546011442,0.216876590330705,0.0938855923622679,0.071480438666068,0.0118812002014902,0.0221045588192366,0.583771619620232,0.416228380379768
2016-03-31,2016,3,"3_31",2415.99129032258,3252.37835483871,78.1694838709677,2134.89277419355,924.192290322581,703.640129032258,116.956322580645,217.593161290323,"spring","Thursday","GWh",5746.53912903226,4097.27467741935,9843.81380645161,0.245432444967533,0.330398199192584,0.00794097546011442,0.216876590330705,0.0938855923622679,0.071480438666068,0.0118812002014902,0.0221045588192366,0.583771619620232,0.416228380379768
2016-04-01,2016,4,"4_1",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Friday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-02,2016,4,"4_2",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Saturday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-03,2016,4,"4_3",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Sunday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-04,2016,4,"4_4",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Monday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-05,2016,4,"4_5",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Tuesday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-06,2016,4,"4_6",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Wednesday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-07,2016,4,"4_7",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Thursday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-08,2016,4,"4_8",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Friday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-09,2016,4,"4_9",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Saturday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-10,2016,4,"4_10",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Sunday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-11,2016,4,"4_11",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Monday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-12,2016,4,"4_12",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Tuesday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-13,2016,4,"4_13",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Wednesday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-14,2016,4,"4_14",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Thursday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-15,2016,4,"4_15",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Friday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-16,2016,4,"4_16",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Saturday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-17,2016,4,"4_17",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Sunday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-18,2016,4,"4_18",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Monday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-19,2016,4,"4_19",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Tuesday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-20,2016,4,"4_20",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Wednesday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-21,2016,4,"4_21",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Thursday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-22,2016,4,"4_22",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Friday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-23,2016,4,"4_23",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Saturday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-24,2016,4,"4_24",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Sunday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-25,2016,4,"4_25",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Monday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-26,2016,4,"4_26",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Tuesday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-27,2016,4,"4_27",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Wednesday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-28,2016,4,"4_28",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Thursday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-29,2016,4,"4_29",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Friday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-04-30,2016,4,"4_30",2486.8608,3224.01886666667,83.7961666666667,2079.8675,902.3144,687.172266666667,131.3522,204.768666666667,"spring","Saturday","GWh",5794.67583333333,4005.47503333333,9800.15086666667,0.253757399639487,0.328976452559781,0.00855049762057064,0.212228110393103,0.0920714805594523,0.0701185396037066,0.0134030793798052,0.0208944402440934,0.591284349819839,0.408715650180161
2016-05-01,2016,5,"5_1",2720.29038709677,3476.08083870968,85.5614838709677,2148.24406451613,883.972709677419,607.628064516129,154.725064516129,215.224806451613,"spring","Sunday","GWh",6281.93270967742,4009.79470967742,10291.7274193548,0.264318153430778,0.337754848828632,0.00831361737292605,0.208735033195311,0.0858915781246792,0.0590404350753996,0.0150339256192454,0.0209124083530289,0.610386619632336,0.389613380367665
2016-05-02,2016,5,"5_2",2720.29038709677,3476.08083870968,85.5614838709677,2148.24406451613,883.972709677419,607.628064516129,154.725064516129,215.224806451613,"spring","Monday","GWh",6281.93270967742,4009.79470967742,10291.7274193548,0.264318153430778,0.337754848828632,0.00831361737292605,0.208735033195311,0.0858915781246792,0.0590404350753996,0.0150339256192454,0.0209124083530289,0.610386619632336,0.389613380367665
2016-05-03,2016,5,"5_3",2720.29038709677,3476.08083870968,85.5614838709677,2148.24406451613,883.972709677419,607.628064516129,154.725064516129,215.224806451613,"spring","Tuesday","GWh",6281.93270967742,4009.79470967742,10291.7274193548,0.264318153430778,0.337754848828632,0.00831361737292605,0.208735033195311,0.0858915781246792,0.0590404350753996,0.0150339256192454,0.0209124083530289,0.610386619632336,0.389613380367665
2016-05-04,2016,5,"5_4",2720.29038709677,3476.08083870968,85.5614838709677,2148.24406451613,883.972709677419,607.628064516129,154.725064516129,215.224806451613,"spring","Wednesday","GWh",6281.93270967742,4009.79470967742,10291.7274193548,0.264318153430778,0.337754848828632,0.00831361737292605,0.208735033195311,0.0858915781246792,0.0590404350753996,0.0150339256192454,0.0209124083530289,0.610386619632336,0.389613380367665
2016-05-05,2016,5,"5_5",2720.29038709677,3476.08083870968,85.5614838709677,2148.24406451613,883.972709677419,607.628064516129,154.725064516129,215.224806451613,"spring","Thursday","GWh",6281.93270967742,4009.79470967742,10291.7274193548,0.264318153430778,0.337754848828632,0.00831361737292605,0.208735033195311,0.0858915781246792,0.0590404350753996,0.0150339256192454,0.0209124083530289,0.610386619632336,0.389613380367665
2016-05-06,2016,5,"5_6",2720.29038709677,3476.08083870968,85.5614838709677,2148.24406451613,883.972709677419,607.628064516129,154.725064516129,215.224806451613,"spring","Friday","GWh",6281.93270967742,4009.79470967742,10291.7274193548,0.264318153430778,0.337754848828632,0.00831361737292605,0.208735033195311,0.0858915781246792,0.0590404350753996,0.0150339256192454,0.0209124083530289,0.610386619632336,0.389613380367665
2016-05-07,2016,5,"5_7",2720.29038709677,3476.08083870968,85.5614838709677,2148.24406451613,883.972709677419,607.628064516129,154.725064516129,215.224806451613,"spring","Saturday","GWh",6281.93270967742,4009.79470967742,10291.7274193548,0.264318153430778,0.337754848828632,0.00831361737292605,0.208735033195311,0.0858915781246792,0.0590404350753996,0.0150339256192454,0.0209124083530289,0.610386619632336,0.389613380367665
2016-05-08,2016,5,"5_8",2720.29038709677,3476.08083870968,85.5614838709677,2148.24406451613,883.972709677419,607.628064516129,154.725064516129,215.224806451613,"spring","Sunday","GWh",6281.93270967742,4009.79470967742,10291.7274193548,0.264318153430778,0.337754848828632,0.00831361737292605,0.208735033195311,0.0858915781246792,0.0590404350753996,0.0150339256192454,0.0209124083530289,0.610386619632336,0.389613380367665
2016-05-09,2016,5,"5_9",2720.29038709677,3476.08083870968,85.5614838709677,2148.24406451613,883.972709677419,607.628064516129,154.725064516129,215.224806451613,"spring","Monday","GWh",6281.93270967742,4009.79470967742,10291.7274193548,0.264318153430778,0.337754848828632,0.00831361737292605,0.208735033195311,0.0858915781246792,0.0590404350753996,0.0150339256192454,0.0209124083530289,0.610386619632336,0.389613380367665
2016-05-10,2016,5,"5_10",2720.29038709677,3476.08083870968,85.5614838709677,2148.24406451613,883.972709677419,607.628064516129,154.725064516129,215.224806451613,"spring","Tuesday","GWh",6281.93270967742,4009.79470967742,10291.7274193548,0.264318153430778,0.337754848828632,0.00831361737292605,0.208735033195311,0.0858915781246792,0.0590404350753996,0.0150339256192454,0.0209124083530289,0.610386619632336,0.389613380367665
2016-05-11,2016,5,"5_11",2720.29038709677,3476.08083870968,85.5614838709677,2148.24406451613,883.972709677419,607.628064516129,154.725064516129,215.224806451613,"spring","Wednesday","GWh",6281.93270967742,4009.79470967742,10291.7274193548,0.264318153430778,0.337754848828632,0.00831361737292605,0.208735033195311,0.0858915781246792,0.0590404350753996,0.0150339256192454,0.0209124083530289,0.610386619632336,0.389613380367665
2016-05-12,2016,5,"5_12",2720.29038709677,3476.08083870968,85.5614838709677,2148.24406451613,883.972709677419,607.628064516129,154.725064516129,215.224806451613,"spring","Thursday","GWh",6281.93270967742,4009.79470967742,10291.7274193548,0.264318153430778,0.337754848828632,0.00831361737292605,0.208735033195311,0.0858915781246792,0.0590404350753996,0.0150339256192454,0.0209124083530289,0.610386619632336,0.389613380367665
2016-05-13,2016,5,"5_13",2720.29038709677,3476.08083870968,85.5614838709677,2148.24406451613,883.972709677419,607.628064516129,154.725064516129,215.224806451613,"spring","Friday","GWh",6281.93270967742,4009.79470967742,10291.7274193548,0.264318153430778,0.337754848828632,0.00831361737292605,0.208735033195311,0.0858915781246792,0.0590404350753996,0.0150339256192454,0.0209124083530289,0.610386619632336,0.389613380367665
2016-05-14,2016,5,"5_14",2720.29038709677,3476.08083870968,85.5614838709677,2148.24406451613,883.972709677419,607.628064516129,154.725064516129,215.224806451613,"spring","Saturday","GWh",6281.93270967742,4009.79470967742,10291.7274193548,0.264318153430778,0.337754848828632,0.00831361737292605,0.208735033195311,0.0858915781246792,0.0590404350753996,0.0150339256192454,0.0209124083530289,0.610386619632336,0.389613380367665
2016-05-15,2016,5,"5_15",2720.29038709677,3476.08083870968,85.5614838709677,2148.24406451613,883.972709677419,607.628064516129,154.725064516129,215.224806451613,"spring","Sunday","GWh",6281.93270967742,4009.79470967742,10291.7274193548,0.264318153430778,0.337754848828632,0.00831361737292605,0.208735033195311,0.0858915781246792,0.0590404350753996,0.0150339256192454,0.0209124083530289,0.610386619632336,0.389613380367665
2016-05-16,2016,5,"5_16",2720.29038709677,3476.08083870968,85.5614838709677,2148.24406451613,883.972709677419,607.628064516129,154.725064516129,215.224806451613,"spring","Monday","GWh",6281.93270967742,4009.79470967742,10291.7274193548,0.264318153430778,0.337754848828632,0.00831361737292605,0.208735033195311,0.0858915781246792,0.0590404350753996,0.0150339256192454,0.0209124083530289,0.610386619632336,0.389613380367665
2016-05-17,2016,5,"5_17",2720.29038709677,3476.08083870968,85.5614838709677,2148.24406451613,883.972709677419,607.628064516129,154.725064516129,215.224806451613,"spring","Tuesday","GWh",6281.93270967742,4009.79470967742,10291.7274193548,0.264318153430778,0.337754848828632,0.00831361737292605,0.208735033195311,0.0858915781246792,0.0590404350753996,0.0150339256192454,0.0209124083530289,0.610386619632336,0.389613380367665
2016-05-18,2016,5,"5_18",2720.29038709677,3476.08083870968,85.5614838709677,2148.24406451613,883.972709677419,607.628064516129,154.725064516129,215.224806451613,"spring","Wednesday","GWh",6281.93270967742,4009.79470967742,10291.7274193548,0.264318153430778,0.337754848828632,0.00831361737292605,0.208735033195311,0.0858915781246792,0.0590404350753996,0.0150339256192454,0.0209124083530289,0.610386619632336,0.389613380367665
2016-05-19,2016,5,"5_19",2720.29038709677,3476.08083870968,85.5614838709677,2148.24406451613,883.972709677419,607.628064516129,154.725064516129,215.224806451613,"spring","Thursday","GWh",6281.93270967742,4009.79470967742,10291.7274193548,0.264318153430778,0.337754848828632,0.00831361737292605,0.208735033195311,0.0858915781246792,0.0590404350753996,0.0150339256192454,0.0209124083530289,0.610386619632336,0.389613380367665
2016-05-20,2016,5,"5_20",2720.29038709677,3476.08083870968,85.5614838709677,2148.24406451613,883.972709677419,607.628064516129,154.725064516129,215.224806451613,"spring","Friday","GWh",6281.93270967742,4009.79470967742,10291.7274193548,0.264318153430778,0.337754848828632,0.00831361737292605,0.208735033195311,0.0858915781246792,0.0590404350753996,0.0150339256192454,0.0209124083530289,0.610386619632336,0.389613380367665
