datetime,coal,wind,hydro,solar,other,nuclear,gas,oil
2019-11-30 09:00:00,92678,29129.0,28900.0,14442.0,8082.0,99401.0,135444.0,1891.0
2019-11-30 10:00:00,92606,31072.0,29112.0,13824.0,8137.0,99400.0,136278.0,2158.0
2019-11-30 11:00:00,93282,33093.0,30888.0,11573.0,8411.0,99231.0,139108.0,2435.0
2019-11-30 12:00:00,93747,36555.0,32574.0,9949.0,8591.0,99218.0,138927.0,2483.0
2019-11-30 13:00:00,93649,39252.0,33253.0,8398.0,8593.0,99262.0,140379.0,2488.0
2019-11-30 14:00:00,94123,41046.0,33161.0,7803.0,8539.0,99316.0,140089.0,2158.0
2019-11-30 15:00:00,94534,41028.0,33344.0,5634.0,8653.0,99350.0,136128.0,1840.0
2019-11-30 16:00:00,93658,41615.0,33593.0,1165.0,8578.0,98606.0,131791.0,1757.0
2019-11-30 17:00:00,89398,43060.0,33714.0,779.0,8526.0,98657.0,127314.0,1305.0
2019-11-30 18:00:00,83351,43702.0,32395.0,48.0,8283.0,98479.0,122163.0,1136.0
2019-11-30 19:00:00,79922,46194.0,30556.0,48.0,8064.0,99629.0,118779.0,1044.0
2019-11-30 20:00:00,75868,46049.0,28473.0,61.0,7680.0,99554.0,116424.0,1021.0
2019-11-30 21:00:00,72827,44663.0,26319.0,53.0,7522.0,99611.0,113995.0,1058.0
2019-11-30 22:00:00,71944,43343.0,23882.0,74.0,7525.0,99656.0,111816.0,1040.0
2019-11-30 23:00:00,70674,45126.0,23183.0,72.0,7607.0,99786.0,108652.0,1056.0
2019-12-01 00:00:00,70058,46415.0,22636.0,69.0,7757.0,99914.0,111301.0,1233.0
2019-12-01 01:00:00,71714,46534.0,23493.0,61.0,7862.0,99914.0,114309.0,1434.0
2019-12-01 02:00:00,74888,46352.0,25238.0,330.0,8095.0,99891.0,119608.0,1569.0
2019-12-01 03:00:00,77523,47639.0,26795.0,1398.0,8519.0,99641.0,122918.0,1390.0
2019-12-01 04:00:00,80651,48964.0,27447.0,2733.0,8542.0,99576.0,124864.0,1366.0
2019-12-01 05:00:00,81702,50232.0,29488.0,4646.0,8586.0,99597.0,126272.0,1374.0
2019-12-01 06:00:00,82873,50160.0,31855.0,6111.0,8577.0,99522.0,127497.0,1400.0
2019-12-01 07:00:00,80876,52535.0,31857.0,8070.0,8451.0,99632.0,127497.0,1594.0
2019-12-01 08:00:00,80874,52314.0,31915.0,11124.0,8240.0,99731.0,126478.0,1616.0
2019-12-01 09:00:00,81122,52716.0,30807.0,12254.0,8157.0,99898.0,126941.0,1583.0
2019-12-01 10:00:00,80986,53349.0,30594.0,11828.0,8181.0,100078.0,130469.0,1569.0
2019-12-01 11:00:00,80958,54208.0,31387.0,10890.0,8325.0,100179.0,134106.0,1601.0
2019-12-01 12:00:00,83495,53617.0,31940.0,9203.0,8439.0,100262.0,137261.0,1599.0
2019-12-01 13:00:00,84910,53884.0,31380.0,7384.0,8471.0,100392.0,137844.0,1651.0
2019-12-01 14:00:00,86106,53206.0,30905.0,5431.0,8411.0,100492.0,141076.0,1690.0
2019-12-01 15:00:00,84404,54875.0,31735.0,2119.0,8477.0,100583.0,139928.0,1621.0
2019-12-01 16:00:00,83625,54632.0,32257.0,405.0,8461.0,100685.0,136242.0,1604.0
2019-12-01 17:00:00,81203,53475.0,31208.0,273.0,8408.0,100776.0,132514.0,1601.0
2019-12-01 18:00:00,79040,50765.0,29068.0,142.0,8337.0,100439.0,129168.0,1606.0
2019-12-01 19:00:00,75642,51129.0,26651.0,122.0,7664.0,100887.0,119596.0,1582.0
2019-12-01 20:00:00,72746,51420.0,24574.0,14.0,7149.0,100964.0,114810.0,1526.0
2019-12-01 21:00:00,69715,51855.0,23082.0,20.0,7098.0,101040.0,110993.0,1557.0
2019-12-01 22:00:00,68255,52722.0,20574.0,22.0,7021.0,101108.0,106682.0,1534.0
2019-12-01 23:00:00,67129,52789.0,20076.0,13.0,6963.0,101129.0,104774.0,1489.0
2019-12-02 00:00:00,67644,51973.0,20102.0,21.0,7011.0,101127.0,104535.0,1512.0
2019-12-02 01:00:00,69203,51482.0,19792.0,15.0,7079.0,101090.0,109390.0,1467.0
2019-12-02 02:00:00,71705,49685.0,21813.0,196.0,7130.0,101072.0,115694.0,1553.0
2019-12-02 03:00:00,76424,48271.0,23176.0,856.0,7562.0,101081.0,121817.0,1614.0
2019-12-02 04:00:00,79237,47177.0,24474.0,1599.0,7763.0,101087.0,129121.0,1679.0
2019-12-02 05:00:00,82340,46446.0,26068.0,2878.0,7982.0,101153.0,135681.0,1790.0
2019-12-02 06:00:00,83569,47133.0,27899.0,4356.0,8019.0,101158.0,138448.0,1941.0
2019-12-02 07:00:00,84348,47664.0,28765.0,6575.0,7837.0,101041.0,138270.0,1994.0
2019-12-02 08:00:00,83599,45048.0,28706.0,9668.0,7842.0,101011.0,139951.0,1983.0
2019-12-02 09:00:00,84410,42733.0,28301.0,11302.0,7819.0,101023.0,142400.0,1990.0
2019-12-02 10:00:00,85062,42210.0,28953.0,11878.0,7698.0,101036.0,143108.0,2024.0
2019-12-02 11:00:00,88362,39868.0,31730.0,10621.0,7920.0,101074.0,147786.0,2099.0
2019-12-02 12:00:00,90076,38402.0,34907.0,9510.0,8005.0,101120.0,152664.0,2196.0
2019-12-02 13:00:00,93145,37948.0,34098.0,8122.0,7990.0,101105.0,157498.0,2391.0
2019-12-02 14:00:00,95515,36722.0,34191.0,5644.0,7944.0,101093.0,161027.0,2549.0
2019-12-02 15:00:00,98201,36075.0,34721.0,3426.0,7981.0,101018.0,160452.0,2382.0
2019-12-02 16:00:00,97013,36791.0,34992.0,755.0,7744.0,101129.0,157754.0,2346.0
2019-12-02 17:00:00,93372,37218.0,33414.0,613.0,7748.0,101156.0,152818.0,2202.0
2019-12-02 18:00:00,88376,35550.0,31941.0,151.0,7549.0,100817.0,147363.0,2087.0
2019-12-02 19:00:00,84944,36160.0,29590.0,45.0,7393.0,101162.0,140451.0,2080.0
2019-12-02 20:00:00,82801,34417.0,26707.0,11.0,7308.0,101189.0,138170.0,1989.0
2019-12-02 21:00:00,82024,33279.0,24040.0,12.0,7238.0,101229.0,135127.0,1996.0
2019-12-02 22:00:00,82106,32270.0,21967.0,15.0,7308.0,101263.0,133775.0,1998.0
2019-12-02 23:00:00,83551,30231.0,21286.0,17.0,7452.0,101284.0,138827.0,2016.0
2019-12-03 00:00:00,89999,28528.0,22929.0,15.0,7572.0,101299.0,147370.0,2156.0
2019-12-03 01:00:00,97962,27544.0,25947.0,13.0,7613.0,101277.0,159705.0,2576.0
2019-12-03 02:00:00,104682,25630.0,28754.0,269.0,7635.0,101267.0,171379.0,2842.0
2019-12-03 03:00:00,109384,24958.0,30308.0,1623.0,7636.0,101286.0,181813.0,3154.0
2019-12-03 04:00:00,112778,23249.0,31589.0,3731.0,7783.0,101283.0,185514.0,3168.0
2019-12-03 05:00:00,112576,21898.0,31985.0,6063.0,7905.0,101288.0,187312.0,3186.0
2019-12-03 06:00:00,112845,20715.0,33630.0,7665.0,8000.0,101319.0,186321.0,3220.0
2019-12-03 07:00:00,112590,20474.0,33512.0,8737.0,8094.0,101310.0,185471.0,3229.0
2019-12-03 08:00:00,110422,21461.0,32347.0,10736.0,8107.0,101330.0,181005.0,3063.0
2019-12-03 09:00:00,108564,24192.0,31070.0,12950.0,7522.0,101328.0,175433.0,3662.0
2019-12-03 10:00:00,106642,26249.0,30441.0,13679.0,7524.0,101351.0,174193.0,3675.0
2019-12-03 11:00:00,106835,27176.0,33277.0,12935.0,7543.0,101377.0,176316.0,3753.0
2019-12-03 12:00:00,106887,28607.0,35487.0,11085.0,7532.0,101380.0,180125.0,3941.0
2019-12-03 13:00:00,109963,29721.0,36975.0,9540.0,7501.0,101328.0,185144.0,4030.0
2019-12-03 14:00:00,112774,32022.0,36445.0,6508.0,7573.0,101331.0,188804.0,4132.0
2019-12-03 15:00:00,111052,37524.0,36077.0,3248.0,7593.0,101347.0,187738.0,4042.0
2019-12-03 16:00:00,106907,41831.0,36721.0,741.0,6987.0,101309.0,181343.0,3880.0
2019-12-03 17:00:00,103787,45052.0,35695.0,162.0,6673.0,101287.0,174049.0,3400.0
2019-12-03 18:00:00,93788,49550.0,32354.0,149.0,6487.0,101246.0,158783.0,3256.0
2019-12-03 19:00:00,95784,45952.0,29641.0,16.0,6580.0,101367.0,155401.0,2983.0
2019-12-03 20:00:00,93299,45608.0,27701.0,10.0,7163.0,101211.0,150651.0,2285.0
2019-12-03 21:00:00,90674,45213.0,26491.0,100.0,7193.0,101212.0,147934.0,2295.0
2019-12-03 22:00:00,90986,44447.0,23973.0,106.0,7252.0,101290.0,146686.0,2310.0
2019-12-03 23:00:00,92690,44608.0,22987.0,106.0,7359.0,101358.0,148014.0,2339.0
2019-12-04 00:00:00,95993,45388.0,26179.0,105.0,7996.0,101536.0,156344.0,2484.0
2019-12-04 01:00:00,100550,45672.0,30089.0,115.0,8394.0,101484.0,167721.0,2791.0
2019-12-04 02:00:00,104679,45792.0,33082.0,934.0,8447.0,101528.0,177445.0,2940.0
2019-12-04 03:00:00,107175,45178.0,32583.0,2954.0,8469.0,101500.0,181763.0,2902.0
2019-12-04 04:00:00,106805,45396.0,31785.0,5276.0,8455.0,101530.0,178160.0,2713.0
2019-12-04 05:00:00,104442,43793.0,31903.0,7240.0,7970.0,101518.0,175393.0,2747.0
2019-12-04 06:00:00,102903,39772.0,31330.0,8594.0,7762.0,101463.0,173971.0,2863.0
2019-12-04 07:00:00,100961,39679.0,30765.0,9663.0,7668.0,101451.0,171272.0,2759.0
2019-12-04 08:00:00,97776,39518.0,28782.0,11383.0,7664.0,101416.0,168744.0,2687.0
2019-12-04 09:00:00,94888,40847.0,27024.0,11552.0,7708.0,101372.0,166415.0,2651.0
2019-12-04 10:00:00,94664,41365.0,27210.0,10687.0,7685.0,101365.0,167190.0,2665.0
2019-12-04 11:00:00,96657,40823.0,30207.0,9487.0,7836.0,101390.0,171223.0,2666.0
2019-12-04 12:00:00,100277,40403.0,32299.0,7638.0,7973.0,101416.0,177319.0,2689.0
2019-12-04 13:00:00,102466,41504.0,34287.0,5513.0,8115.0,101939.0,182832.0,2625.0
2019-12-04 14:00:00,104851,41839.0,34258.0,2867.0,7988.0,101446.0,184792.0,2643.0
2019-12-04 15:00:00,104544,43070.0,34683.0,1099.0,7297.0,101540.0,184845.0,3287.0
2019-12-04 16:00:00,102239,43488.0,34276.0,269.0,6726.0,101374.0,180718.0,3244.0
2019-12-04 17:00:00,98988,43102.0,32668.0,182.0,6580.0,101408.0,176060.0,2850.0
2019-12-04 18:00:00,96223,38441.0,30927.0,132.0,6431.0,101518.0,169215.0,2620.0
2019-12-04 19:00:00,90500,41354.0,28555.0,129.0,6334.0,101417.0,160275.0,2642.0
2019-12-04 20:00:00,88167,42309.0,26433.0,125.0,6345.0,101362.0,153918.0,2486.0
2019-12-04 21:00:00,88209,36893.0,23615.0,22.0,6292.0,101414.0,152675.0,2404.0
2019-12-04 22:00:00,87506,37074.0,22049.0,26.0,6256.0,101559.0,150561.0,2375.0
2019-12-04 23:00:00,88869,36256.0,21343.0,31.0,6238.0,101734.0,151033.0,2440.0
2019-12-05 00:00:00,93563,35933.0,24891.0,28.0,7470.0,102006.0,157628.0,1968.0
2019-12-05 01:00:00,100489,36520.0,28145.0,38.0,7666.0,102220.0,169833.0,2080.0
2019-12-05 02:00:00,104608,36768.0,31450.0,750.0,7712.0,102266.0,178930.0,2287.0
2019-12-05 03:00:00,108214,36466.0,31361.0,2582.0,7706.0,102268.0,182781.0,2451.0
2019-12-05 04:00:00,107366,35335.0,30830.0,4818.0,7603.0,102130.0,181138.0,2512.0
2019-12-05 05:00:00,105622,31839.0,30696.0,6747.0,7554.0,102120.0,175494.0,2497.0
2019-12-05 06:00:00,104995,27509.0,31344.0,7659.0,7703.0,102111.0,170746.0,2494.0
2019-12-05 07:00:00,103623,25136.0,30563.0,8319.0,7739.0,102126.0,169961.0,2498.0
2019-12-05 08:00:00,101025,24566.0,28524.0,9634.0,7494.0,102137.0,167485.0,2482.0
2019-12-05 09:00:00,99196,25132.0,27554.0,10325.0,7483.0,102117.0,166713.0,2327.0
2019-12-05 10:00:00,99085,25251.0,27345.0,8718.0,7485.0,102129.0,166888.0,2182.0
2019-12-05 11:00:00,102497,24345.0,29845.0,7714.0,7808.0,102187.0,170907.0,2284.0
2019-12-05 12:00:00,108358,23377.0,31298.0,5685.0,8266.0,102177.0,174270.0,2336.0
2019-12-05 13:00:00,113308,23246.0,32343.0,4226.0,8327.0,102146.0,178061.0,2372.0
2019-12-05 14:00:00,114428,24702.0,33220.0,3137.0,7953.0,102166.0,180642.0,2411.0
2019-12-05 15:00:00,112652,29175.0,33604.0,1734.0,7717.0,102163.0,178546.0,2424.0
2019-12-05 16:00:00,109715,32052.0,33312.0,420.0,7161.0,102139.0,173059.0,2312.0
2019-12-05 17:00:00,105247,34579.0,32574.0,318.0,7070.0,102054.0,165922.0,2188.0
2019-12-05 18:00:00,100383,37441.0,30555.0,100.0,7039.0,102035.0,155639.0,2164.0
2019-12-05 19:00:00,95335,35306.0,28005.0,62.0,7095.0,102143.0,151882.0,2083.0
2019-12-05 20:00:00,90770,34898.0,25855.0,45.0,6991.0,102049.0,146940.0,1920.0
2019-12-05 21:00:00,87322,38952.0,25050.0,141.0,7021.0,102107.0,142991.0,1731.0
2019-12-05 22:00:00,87591,38026.0,23203.0,148.0,7061.0,102143.0,141118.0,1791.0
2019-12-05 23:00:00,89054,37735.0,22776.0,163.0,7044.0,98223.0,141534.0,1804.0
2019-12-06 00:00:00,92825,37808.0,26243.0,163.0,7743.0,98402.0,147016.0,1975.0
2019-12-06 01:00:00,101043,37759.0,30244.0,165.0,7743.0,98382.0,157617.0,2426.0
2019-12-06 02:00:00,106383,38385.0,33659.0,868.0,7848.0,98373.0,165347.0,2644.0
2019-12-06 03:00:00,107941,39187.0,32255.0,2644.0,7862.0,98324.0,167450.0,2626.0
2019-12-06 04:00:00,105348,38942.0,30487.0,4982.0,7723.0,98356.0,165418.0,2510.0
2019-12-06 05:00:00,102631,37907.0,29899.0,6667.0,7767.0,98322.0,163461.0,2482.0
2019-12-06 06:00:00,101739,35555.0,29922.0,7716.0,7794.0,98281.0,161438.0,2466.0
2019-12-06 07:00:00,99212,34472.0,29853.0,8896.0,7642.0,98300.0,160116.0,2392.0
2019-12-06 08:00:00,96194,34944.0,29243.0,12202.0,7521.0,98257.0,156343.0,2337.0
2019-12-06 09:00:00,94483,35860.0,27735.0,14166.0,7478.0,98247.0,154853.0,2397.0
2019-12-06 10:00:00,93177,37254.0,26577.0,13509.0,7001.0,98274.0,156495.0,3141.0
2019-12-06 11:00:00,93920,39258.0,30572.0,12478.0,7805.0,98272.0,159852.0,2529.0
2019-12-06 12:00:00,96943,40694.0,31464.0,10146.0,7916.0,98271.0,165196.0,2586.0
2019-12-06 13:00:00,101332,43740.0,30784.0,8533.0,7993.0,98251.0,167162.0,2820.0
2019-12-06 14:00:00,103367,44509.0,31173.0,6149.0,7955.0,98253.0,170304.0,2732.0
2019-12-06 15:00:00,101874,46634.0,31697.0,3174.0,8024.0,98225.0,170459.0,2630.0
2019-12-06 16:00:00,98344,48697.0,32378.0,826.0,7465.0,98292.0,167430.0,2519.0
2019-12-06 17:00:00,93691,50429.0,32210.0,515.0,7348.0,98280.0,162174.0,2227.0
2019-12-06 18:00:00,88610,49570.0,30900.0,126.0,7224.0,98237.0,153213.0,1995.0
2019-12-06 19:00:00,86251,51526.0,29679.0,113.0,7256.0,98290.0,144346.0,1748.0
2019-12-06 20:00:00,83682,51033.0,27609.0,111.0,7257.0,98278.0,137000.0,1601.0
2019-12-06 21:00:00,86951,40130.0,26022.0,145.0,7245.0,98297.0,136953.0,1602.0
2019-12-06 22:00:00,87199,39269.0,24708.0,144.0,7220.0,98289.0,133849.0,1426.0
2019-12-06 23:00:00,87483,38645.0,24068.0,142.0,7198.0,98318.0,135362.0,1467.0
2019-12-07 00:00:00,91244,38464.0,27372.0,145.0,7527.0,98287.0,140475.0,1599.0
2019-12-07 01:00:00,94494,37845.0,28369.0,144.0,7717.0,98312.0,152755.0,2091.0
2019-12-07 02:00:00,99794,36227.0,29360.0,821.0,7887.0,98327.0,163622.0,2301.0
2019-12-07 03:00:00,102895,34123.0,30127.0,2032.0,7912.0,98328.0,167387.0,2448.0
2019-12-07 04:00:00,104169,32904.0,30034.0,3099.0,7796.0,98225.0,166411.0,2357.0
2019-12-07 05:00:00,104416,30041.0,30680.0,4515.0,8205.0,98249.0,165354.0,2367.0
2019-12-07 06:00:00,104717,27150.0,31881.0,5589.0,8232.0,98232.0,166793.0,2418.0
2019-12-07 07:00:00,104280,24514.0,31101.0,6593.0,8192.0,98221.0,167510.0,2392.0
2019-12-07 08:00:00,103532,21744.0,30596.0,9897.0,8115.0,98164.0,165616.0,2328.0
2019-12-07 09:00:00,103673,19535.0,28816.0,11712.0,7516.0,98159.0,165896.0,3016.0
2019-12-07 10:00:00,104497,18228.0,28102.0,11921.0,7210.0,98212.0,165771.0,3023.0
2019-12-07 11:00:00,106440,16980.0,30641.0,11727.0,6960.0,98248.0,168230.0,3229.0
2019-12-07 12:00:00,109518,16388.0,31565.0,10038.0,7007.0,98246.0,170386.0,3158.0
2019-12-07 13:00:00,110818,16940.0,31934.0,8660.0,7291.0,98182.0,172349.0,3170.0
2019-12-07 14:00:00,110943,17792.0,30720.0,6221.0,7529.0,98164.0,174255.0,3086.0
2019-12-07 15:00:00,109611,19747.0,31275.0,3308.0,7264.0,98161.0,172732.0,2918.0
2019-12-07 16:00:00,106755,21954.0,32330.0,828.0,7958.0,97745.0,170148.0,2021.0
2019-12-07 17:00:00,101748,23019.0,32269.0,707.0,7831.0,97545.0,167301.0,1680.0
2019-12-07 18:00:00,96479,29198.0,30571.0,156.0,7789.0,97396.0,157300.0,1741.0
2019-12-07 19:00:00,95042,24859.0,28409.0,150.0,7368.0,96998.0,151243.0,1529.0
2019-12-07 20:00:00,91303,26028.0,27177.0,147.0,7228.0,97108.0,145325.0,1485.0
2019-12-07 21:00:00,84720,35319.0,25117.0,121.0,7186.0,97140.0,139012.0,1541.0
2019-12-07 22:00:00,83519,34967.0,23491.0,124.0,7217.0,97152.0,137930.0,1485.0
2019-12-07 23:00:00,83240,35297.0,22984.0,128.0,7292.0,97180.0,136932.0,1472.0
2019-12-08 00:00:00,85325,35317.0,23111.0,138.0,7114.0,97232.0,138247.0,1573.0
2019-12-08 01:00:00,89657,35198.0,25421.0,121.0,7200.0,97299.0,142019.0,1658.0
2019-12-08 02:00:00,92611,35787.0,26594.0,795.0,7244.0,97270.0,147757.0,1753.0
2019-12-08 03:00:00,95101,36479.0,27323.0,2389.0,7240.0,97404.0,151580.0,1750.0
2019-12-08 04:00:00,95324,36798.0,26422.0,4095.0,7120.0,97508.0,155015.0,1893.0
2019-12-08 05:00:00,94323,37219.0,26136.0,5880.0,7340.0,97537.0,152969.0,1908.0
2019-12-08 06:00:00,91105,36337.0,26441.0,7364.0,7290.0,97562.0,149920.0,1902.0
2019-12-08 07:00:00,88108,36640.0,26618.0,8423.0,7308.0,97684.0,148370.0,1908.0
2019-12-08 08:00:00,84727,37020.0,26990.0,10134.0,7205.0,97838.0,146242.0,1662.0
2019-12-08 09:00:00,83384,37705.0,26029.0,10275.0,7304.0,97881.0,146631.0,1579.0
2019-12-08 10:00:00,82966,38517.0,26152.0,9383.0,7483.0,97925.0,147015.0,1647.0
2019-12-08 11:00:00,85625,40076.0,29811.0,8231.0,7161.0,98099.0,149891.0,1693.0
2019-12-08 12:00:00,89635,42545.0,31052.0,6533.0,7218.0,98103.0,153021.0,1741.0
2019-12-08 13:00:00,93114,45595.0,31235.0,4624.0,7276.0,98128.0,155195.0,1750.0
2019-12-08 14:00:00,95163,46750.0,30808.0,2481.0,7312.0,98260.0,156267.0,1734.0
2019-12-08 15:00:00,94915,50648.0,30455.0,1256.0,7349.0,98198.0,153109.0,1572.0
2019-12-08 16:00:00,92796,55483.0,30793.0,333.0,7341.0,98036.0,147542.0,1523.0
2019-12-08 17:00:00,89667,57335.0,30493.0,277.0,7297.0,97775.0,143727.0,1478.0
2019-12-08 18:00:00,86611,52135.0,28566.0,151.0,7346.0,97899.0,138044.0,1271.0
2019-12-08 19:00:00,83809,56879.0,26969.0,137.0,7381.0,97821.0,130198.0,1230.0
2019-12-08 20:00:00,81653,56402.0,25804.0,131.0,7276.0,97801.0,124737.0,1215.0
2019-12-08 21:00:00,79926,56001.0,23786.0,41.0,7174.0,97988.0,120177.0,1214.0
2019-12-08 22:00:00,78320,55301.0,22021.0,48.0,7225.0,98171.0,118570.0,1151.0
2019-12-08 23:00:00,78508,54400.0,21570.0,61.0,7251.0,98409.0,118212.0,1123.0
2019-12-09 00:00:00,80193,52278.0,21764.0,84.0,7249.0,98436.0,120282.0,1218.0
2019-12-09 01:00:00,83554,49555.0,23814.0,121.0,7205.0,98494.0,122952.0,1304.0
2019-12-09 02:00:00,87360,47399.0,24152.0,769.0,7269.0,98499.0,127381.0,1460.0
2019-12-09 03:00:00,88400,46111.0,25121.0,2504.0,7243.0,98460.0,131477.0,1781.0
2019-12-09 04:00:00,88939,45056.0,24306.0,4338.0,7848.0,98433.0,134269.0,1821.0
2019-12-09 05:00:00,89089,42353.0,24712.0,5517.0,8196.0,98451.0,137011.0,1826.0
2019-12-09 06:00:00,89024,37872.0,25615.0,6422.0,8245.0,98413.0,139160.0,1822.0
2019-12-09 07:00:00,89639,34797.0,25095.0,6677.0,8246.0,98396.0,141400.0,1823.0
2019-12-09 08:00:00,89390,34200.0,25618.0,7515.0,8167.0,98378.0,140416.0,1908.0
2019-12-09 09:00:00,89694,34264.0,25322.0,8285.0,8094.0,98364.0,140240.0,1821.0
2019-12-09 10:00:00,91112,34956.0,25648.0,7747.0,8196.0,98330.0,141845.0,1820.0
2019-12-09 11:00:00,94939,35747.0,27454.0,6923.0,7180.0,98382.0,145616.0,2548.0
2019-12-09 12:00:00,100006,36372.0,29632.0,5443.0,7232.0,98333.0,149314.0,2661.0
2019-12-09 13:00:00,103043,35205.0,32378.0,4771.0,7296.0,98331.0,153419.0,2729.0
2019-12-09 14:00:00,104828,34718.0,31954.0,4861.0,7322.0,98329.0,158003.0,2649.0
2019-12-09 15:00:00,104199,35949.0,31813.0,3689.0,7370.0,98331.0,155446.0,2646.0
2019-12-09 16:00:00,101170,38141.0,31040.0,785.0,7958.0,98163.0,151938.0,1859.0
2019-12-09 17:00:00,95734,39660.0,30930.0,510.0,7824.0,98068.0,144291.0,1817.0
2019-12-09 18:00:00,94864,42111.0,28780.0,42.0,7791.0,97691.0,136608.0,1979.0
2019-12-09 19:00:00,85913,39690.0,25746.0,25.0,7660.0,98313.0,127663.0,1796.0
2019-12-09 20:00:00,81899,38977.0,23430.0,25.0,7262.0,98052.0,121051.0,1733.0
2019-12-09 21:00:00,76508,44181.0,22662.0,122.0,7013.0,97957.0,117585.0,1688.0
2019-12-09 22:00:00,76175,43155.0,21141.0,107.0,6956.0,97986.0,117523.0,1716.0
2019-12-09 23:00:00,76542,42822.0,19962.0,110.0,7342.0,97839.0,120544.0,1735.0
2019-12-10 00:00:00,80972,43884.0,21075.0,108.0,7496.0,97635.0,124747.0,1839.0
2019-12-10 01:00:00,87551,46237.0,23358.0,106.0,7684.0,97568.0,134321.0,1962.0
2019-12-10 02:00:00,92122,48313.0,25628.0,294.0,7713.0,97392.0,142543.0,2193.0
2019-12-10 03:00:00,94332,50601.0,26500.0,1095.0,7884.0,97269.0,148324.0,2516.0
2019-12-10 04:00:00,94452,52073.0,27916.0,1996.0,8216.0,97115.0,149997.0,2679.0
2019-12-10 05:00:00,95492,50850.0,28529.0,2768.0,8587.0,97071.0,155072.0,2633.0
2019-12-10 06:00:00,97250,49952.0,31341.0,3323.0,8441.0,96929.0,158543.0,2668.0
2019-12-10 07:00:00,97087,49980.0,31711.0,4647.0,8259.0,96802.0,160413.0,2552.0
2019-12-10 08:00:00,94704,51075.0,30751.0,9422.0,8126.0,96750.0,158920.0,2875.0
2019-12-10 09:00:00,92581,51527.0,30277.0,11457.0,8110.0,96684.0,159469.0,2750.0
2019-12-10 10:00:00,94120,51271.0,30039.0,10986.0,8140.0,96614.0,159949.0,2855.0
2019-12-10 11:00:00,95265,52034.0,31966.0,10553.0,8375.0,96651.0,161099.0,2712.0
2019-12-10 12:00:00,98415,52227.0,33227.0,9727.0,7739.0,96669.0,162418.0,3393.0
2019-12-10 13:00:00,99747,53776.0,33579.0,9721.0,7772.0,96673.0,163642.0,3549.0
2019-12-10 14:00:00,99441,54038.0,33242.0,9467.0,7773.0,96684.0,163998.0,3438.0
2019-12-10 15:00:00,99315,51554.0,33378.0,5983.0,8172.0,96672.0,165324.0,2520.0
2019-12-10 16:00:00,98348,49863.0,32820.0,1506.0,8038.0,96683.0,163052.0,2356.0
2019-12-10 17:00:00,93436,49632.0,31524.0,1138.0,7927.0,96655.0,156281.0,2291.0
2019-12-10 18:00:00,89673,46582.0,29696.0,123.0,7625.0,97365.0,149864.0,2256.0
2019-12-10 19:00:00,84385,47312.0,27813.0,106.0,7177.0,96217.0,142347.0,2292.0
2019-12-10 20:00:00,78987,46211.0,26127.0,105.0,7006.0,96032.0,136815.0,2266.0
2019-12-10 21:00:00,76633,44925.0,23970.0,105.0,6871.0,96043.0,132920.0,2223.0
2019-12-10 22:00:00,75375,43510.0,21461.0,102.0,6887.0,96152.0,130882.0,2245.0
2019-12-10 23:00:00,75848,41959.0,21042.0,101.0,6954.0,96398.0,133972.0,2276.0
2019-12-11 00:00:00,80247,40275.0,21403.0,105.0,7539.0,96644.0,140945.0,2340.0
2019-12-11 01:00:00,89347,39236.0,22669.0,105.0,8176.0,96749.0,150942.0,2775.0
2019-12-11 02:00:00,95647,38453.0,25142.0,328.0,7668.0,96837.0,159657.0,3790.0
2019-12-11 03:00:00,99641,38746.0,25942.0,1202.0,7617.0,96916.0,166593.0,4023.0
2019-12-11 04:00:00,103224,37496.0,27235.0,2193.0,7648.0,97000.0,172218.0,4012.0
2019-12-11 05:00:00,103313,36139.0,29194.0,3309.0,7636.0,97062.0,174321.0,4158.0
2019-12-11 06:00:00,104762,35852.0,31354.0,4246.0,7624.0,97101.0,178215.0,4408.0
2019-12-11 07:00:00,103553,35747.0,31709.0,6290.0,7359.0,97161.0,180012.0,4425.0
2019-12-11 08:00:00,102184,36262.0,30961.0,10414.0,7348.0,97174.0,179126.0,4569.0
2019-12-11 09:00:00,101818,36087.0,31004.0,11081.0,7457.0,97226.0,179560.0,4318.0
2019-12-11 10:00:00,101429,35373.0,30712.0,10508.0,7492.0,97275.0,180723.0,4233.0
2019-12-11 11:00:00,103704,33826.0,32181.0,10321.0,7485.0,97364.0,185169.0,4332.0
2019-12-11 12:00:00,107030,33030.0,34050.0,9802.0,7462.0,97501.0,189321.0,4534.0
2019-12-11 13:00:00,109231,32590.0,36186.0,9269.0,7455.0,97493.0,191583.0,4824.0
2019-12-11 14:00:00,110713,33376.0,36770.0,7119.0,7458.0,97579.0,192922.0,4827.0
2019-12-11 15:00:00,111273,34973.0,35561.0,3992.0,7448.0,97297.0,192331.0,4823.0
2019-12-11 16:00:00,109530,36094.0,36019.0,902.0,7263.0,97190.0,189983.0,4670.0
2019-12-11 17:00:00,105338,37422.0,34208.0,749.0,7586.0,97221.0,185215.0,4230.0
2019-12-11 18:00:00,95775,42247.0,32272.0,222.0,7097.0,96908.0,169824.0,3441.0
2019-12-11 19:00:00,94437,36624.0,29645.0,216.0,7540.0,97101.0,172129.0,3647.0
2019-12-11 20:00:00,91168,35967.0,27503.0,214.0,7050.0,96973.0,169208.0,3508.0
