date,Brazil,China,EU27&UK,France,Germany,India,Italy,Japan,Russia,Spain,United Kingdom,United States
2019-10-17,304.04316219328797,11767.663200625524,3022.1509688932874,83.90535085753125,812.0877127868814,3244.679076785247,306.14374877904055,1351.1964771190694,20800.516223065595,182.88595755321143,259.43263132480416,3925.854200358032
2019-10-18,306.4764146561367,11537.79421247207,2781.2022277981737,79.59459329483302,647.5083420858737,3193.4470270282227,306.3590378052306,1409.7416515131483,20879.03728807657,172.62668312761357,232.28964619004043,3627.9969628286135
2019-10-19,280.6580601756312,11117.876060884713,2242.345640735526,78.3046130987252,534.4798181197605,3110.430320098122,242.44091370502653,1257.4905564149929,21156.83981046644,136.7695046151839,144.6412609136099,3591.405799567076
2019-10-20,280.14483033545173,10620.128251891098,2220.0064090029537,79.85543980716747,600.0522227581145,2951.0395470654726,191.19074835855125,1070.8328964384748,21145.56274624507,133.615590073818,141.74670989683204,3598.3684493053615
2019-10-21,304.54577117648233,11400.234817986526,3108.928321189635,88.16067422537063,881.1985901058031,2909.837776618978,291.4963225148144,1242.0187727988334,21350.81808323918,200.9920997160465,265.6000641376024,3851.560978132114
2019-10-22,303.24674730160393,11564.03909694625,3165.5899286379063,84.70899117697645,940.7609092643472,2936.199603673002,307.97689084304125,1203.1271239424655,21238.503680682585,195.67049546901484,256.668289166883,3944.593886997628
2019-10-23,296.59592360588783,11579.424029224283,3076.741661324811,83.6108252433605,913.5785680529385,2893.304013985018,285.1574556102059,1292.1910921907443,21247.30238250762,180.10637549673223,245.77797291724042,3849.7683920219088
2019-10-24,304.55709940080754,11368.559957414274,2897.3783994002993,74.93131806093517,796.3703065972516,2797.476033932802,298.21995863302305,1397.8665029962524,21196.333188584646,167.13691601714342,215.7228077759524,4011.42015096392
2019-10-25,302.53432674999715,11508.834339948757,2601.055772065859,68.74852898907761,577.6245567807345,2753.0823185280733,281.10641478468045,1385.7052585055517,21485.148326664897,175.8889651135086,206.13476185703945,4080.560228608386
2019-10-26,309.42413776254756,11061.766307870941,1836.3111664447758,27.576549349216382,322.3364305279593,2580.7476362349057,201.25240947506617,1157.615656822954,21046.564907369564,151.40395155125387,157.38471425499222,3747.761497611311
2019-10-27,319.00301425155425,10535.963622370393,1890.3711402267083,53.04897681415186,387.85503136626886,2412.1419648193005,187.65530729082482,1036.895125761065,20528.59593427019,162.59569604720363,139.31972506100345,3352.3662643049615
2019-10-28,323.68572041037265,10596.598355465958,3113.5527611490506,93.97912485514202,880.4107372726428,2333.600070942275,296.4493844337932,1188.9776974945237,21252.44978719552,182.59675832590725,298.4334120425191,4021.594008371423
2019-10-29,335.24497939660245,11028.281455265835,3385.0035463464105,100.50845807900981,1021.0406498457037,2461.206186801848,317.06314911152145,1383.5468207004258,22079.98319245883,189.49635404111876,279.3160949932954,4414.752128438224
2019-10-30,309.2166758514434,10776.692562719993,3366.813879774949,102.53069941756064,983.8388976716064,2542.459495738399,325.3121820128774,1252.9023896872734,22765.092392664406,185.19944560144606,277.41752862794294,4372.3109452579565
2019-10-31,291.3792821633079,11269.010395615533,3188.2778867875504,101.38891560081643,877.5980888654288,2643.9755781864724,309.9798885767371,1257.0849191011835,23534.503134474675,166.83172198537076,264.2405951615059,4497.326704894433
2019-11-01,310.59225299475366,11726.361261547512,2267.1154286974006,96.52791348940545,507.43613405410736,2710.0152000607386,229.06207937310356,1211.281777114583,23787.36100211169,87.79016971320272,209.32131612595043,4271.108167613027
2019-11-02,323.0065478304478,12048.725765251178,1807.0009467995444,57.78085390467474,357.39078765995305,2786.3929137956966,185.66178422678925,1108.1272635456949,23075.685788005605,77.92753353213979,140.74891409075443,4008.29651618878
2019-11-03,299.34006747377947,11352.305656666871,1908.457418295886,56.552539884325725,451.9215408766164,2720.1562297152177,147.0369979429144,1098.6653303502517,22131.927558656822,68.26574320586506,190.12879228986102,3781.57791440852
2019-11-04,293.31197909591145,11614.520515364638,2640.9319796757277,99.04986252039812,743.957929012138,2906.1099970569635,210.6468010227612,1144.5016367043315,22120.367338149124,92.18802405514009,252.5558087166414,4115.907573839188
2019-11-05,311.92146501279683,11878.61505046876,2977.6058456252795,117.3055905705506,898.6312280559246,3019.361120954281,239.20690981576425,1271.34735332852,22935.208019872756,112.78858006693916,264.2615895147412,4423.762256626407
2019-11-06,321.4408540723664,12262.069037381647,3320.658001066778,130.19437164300928,981.611453264482,3090.9630469343683,289.86468927714117,1308.0823734778655,22585.04460811541,168.5530967099194,326.09524284938067,4395.693067697948
2019-11-07,319.02864513263023,12310.00078574572,3111.5804529317957,132.83348640794367,934.3321172913803,2984.1935205660275,280.9216274361152,1365.4898419973651,21868.35008615786,135.82371925205993,225.1856584129006,4426.019677285376
2019-11-08,320.3293984917019,12474.47247130879,3179.9305734077197,146.1577689715392,991.4982806295955,2884.448131376322,247.93598430252177,1310.6292960383894,22511.927788665642,123.37632972023329,279.47923678536154,4756.689928328128
2019-11-09,328.84845546344496,12132.371365337602,2720.989172676579,124.18420552951724,883.753426188793,2816.6969095149734,174.32771377473946,1204.493141695253,22431.59934933927,112.62431894860242,227.2817409068851,4523.599930748558
2019-11-10,310.9870188440051,11739.51899639256,2500.7241490893457,108.83708895474345,842.8478166579595,2769.0364749693463,165.08581809909256,1132.6774892095632,22366.1197389886,86.4810872225733,222.43791119449205,3961.0670602741684
2019-11-11,300.39821500139914,12290.264183478095,2794.8694147042015,123.34533387040197,866.8101036870313,2974.4193967329966,260.84972124398934,1379.9015494361086,23264.66111610713,155.06565706357875,185.6995227167264,4075.7730853316375
2019-11-12,306.10355842069436,12391.766709425692,2935.419522474399,164.48649453363686,833.5166523382682,3043.1835191445807,247.12195122453932,1339.6363229856142,22953.62534096672,171.7102666229516,207.58173028384377,5073.906776405219
2019-11-13,315.0204694746161,12231.994214878649,3337.4737537405877,190.99077209855477,963.8016470319204,3083.0703667036532,261.4594794428108,1403.1170836966726,22835.014325592772,171.75332684600275,333.54662763633934,5466.590684002604
2019-11-14,311.82694888068636,12583.493702882088,3355.5000937232735,201.8437650295499,994.9733885697569,3086.0681659353386,304.0743782934183,1384.1162490053373,22961.497349491077,162.90359309516126,282.41599585259905,5464.024202673944
2019-11-15,316.4640914092825,13172.77225629955,3146.1207359388695,197.33845116211518,850.4521458405042,3102.3082491323203,276.66667469763775,1387.1448694136336,23445.54617039787,178.46964043550622,283.5669564327277,5046.05570969691
2019-11-16,313.1023666944515,12740.446682819458,2939.6065534551476,186.96512794425357,822.1244901789485,3098.5453619276864,213.17658788635143,1250.0332414566599,23191.8539393153,155.85906282733566,302.0666666120519,4286.338971758983
2019-11-17,316.8276265637981,12539.321307330816,2667.6667864595956,173.55877433301197,802.6004034210924,3088.037426451761,174.92239010177678,1162.5149594879772,22769.39465130366,117.10265265938646,287.7797898914341,4175.238312254718
2019-11-18,333.9704059892657,13013.939599955727,3280.4438441190596,194.58278450274605,954.7209871865455,2930.139305405528,272.4812487622814,1412.2229895654218,23363.984911975498,172.30256798254612,337.15971195933844,4608.17614564836
2019-11-19,329.6504634943622,13398.33342507184,3461.0174753338247,191.79035802922323,968.0302413185848,3107.37876395956,330.93429078349214,1392.65808606795,24127.805869298623,189.62611057024202,373.18716269987425,4599.648421349334
2019-11-20,319.9675188083859,14142.685282020222,3667.3779095268437,195.80063150115708,1149.9521194551337,3151.467583293791,321.02349844912334,1451.8157808539088,24966.022123324954,210.99693805292787,286.21834270327173,4165.681138695113
2019-11-21,318.9488730837485,13843.816733396983,3534.2639465113984,188.44851344663283,1112.795693583346,3169.557833763036,329.4943537684297,1493.7666365740465,25410.585967507584,196.20810188371854,254.1712771958152,4116.050946502018
2019-11-22,330.6393621518291,13398.33342507184,3165.795328622641,173.0493580984827,1003.3244389498152,3201.2320097650268,300.15700916138223,1646.181332226435,25502.079346636616,131.77476553838187,237.1950676945519,4259.769691110523
2019-11-23,326.2079874032725,13476.339995938915,2185.0706311649124,91.17648889004903,536.5220428178836,3192.3829695681266,209.04170186656714,1334.898740089431,25357.041905058777,87.95225666634718,183.1670334221765,4074.686136411582
2019-11-24,296.7607577355222,12664.319788358736,2373.18796643331,89.2914512647483,656.4606619805637,3004.6668518682222,203.34394593158441,1253.8102474353414,25390.339572567394,98.9400997239953,235.34200580646555,3903.6993762053366
2019-11-25,297.40479544671916,13882.350099728905,3319.1872229765227,124.99506635135992,1061.914445739325,3129.7022625340173,291.5875647100894,1418.928471032487,26287.289019840053,152.95068792576433,273.44765310542357,3935.866602372494
2019-11-26,293.38085780966486,14403.020464311541,3243.398302841902,129.21441567605956,1074.7913749158188,3141.7247357908136,290.42124163616654,1557.002789990495,26376.256803153956,132.20908147808652,223.05878628982796,3953.809336886531
2019-11-27,279.2684316113595,14595.68729597116,2922.76307426429,95.62369261748951,856.478204752029,3104.014058906427,275.2827721555858,1627.8620937257467,26348.13520032132,102.54045852116543,259.6468614653999,3828.9859044840778
2019-11-28,281.62936067046536,14650.197911757808,2572.729793451196,107.6252851004443,619.8653751436065,3027.445073178232,249.01038931305655,1673.3455830281262,26517.655158923208,112.17459581664339,228.2520873794789,3862.312923881958
2019-11-29,295.83934780431866,15145.49264485357,2861.513072206894,124.38224285459714,732.9858996501932,3034.381393442762,243.29385926381968,1633.9402404794907,26452.13718057824,167.53615150766473,301.01270621084154,3884.5026813595186
2019-11-30,255.88189477478846,14668.05483761898,2721.6964645772878,117.79883530910284,843.165862906463,3016.2755048084905,200.39035221282168,1475.862932936513,26282.216995683277,113.488261682543,261.44921729019467,3526.690583118661
2019-12-01,237.76737496708893,14233.592645771487,2695.421218857558,119.3520185968018,862.5213832325871,2893.6277396665546,189.69483945085918,1384.6063384764193,26584.504916970724,108.55779562972202,237.92246876490094,3541.576537620364
2019-12-02,260.68429172381184,14597.635562301592,3301.6010225382915,169.73603588608742,985.3748862512435,2976.9402951258207,284.64320758863323,1615.7077072072782,27097.076983517312,126.96282086915005,316.57268677861964,4471.8269863642345
2019-12-03,261.2963033101182,14846.155526652816,3583.441049236526,209.9265496549243,1059.834984313227,2995.410977381224,314.8735992625206,1583.114060697448,27232.87237877595,172.23911173954266,304.22419049084806,4575.999952272403
2019-12-04,249.97103145879112,15101.470958779277,3535.8030438042647,209.761913665776,1014.8690521056768,3039.7947350078557,308.6098788792332,1622.014605685572,27073.715771737006,180.90643303075302,296.21291450447364,4570.274184097994
2019-12-05,246.11575145318093,15428.624193100926,3374.699645021325,206.39134209982157,937.3415133938843,3064.661521298479,337.7513093460008,1697.4938030568503,26791.778701094132,164.72885765916735,249.6831607639106,4409.663499843745
2019-12-06,248.69746046503388,15551.913394165867,2837.5837404886925,195.99682377990274,556.7291490488832,3074.420006966483,333.12509224011,1776.5759830066797,26922.750658211164,166.0758528898522,179.5020961801717,4380.236086816051
2019-12-07,236.3857057482801,15247.088125391283,2238.5698780594876,131.24038238541138,383.30611227092845,3037.93083055085,214.94493422402311,1673.6757595260678,26431.39492021979,160.13112114647296,128.11667441877927,4148.37287413396
2019-12-08,239.083743544002,14491.82042123021,1767.7778123481,56.50808943726846,276.6745940694973,2961.745233689255,194.1076699741376,1444.2013477296562,26191.00767647886,123.20720317276361,88.33419245948922,3839.9678374631694
2019-12-09,239.85167853436067,15160.6886065348,2593.8698811181557,96.62844205602003,543.5095071814359,3079.2992498004855,268.2410524776077,1709.8063232613458,26441.96481419376,137.04451888363909,207.13696961078205,4063.1326294364912
2019-12-10,242.25257104430673,15201.461413186142,3012.837235952363,136.6593293305357,789.3641435421392,3259.2739017240137,283.20865248632356,1676.8421328975294,26728.782972660272,172.321324564421,188.07962434164352,4358.766090452934
2019-12-11,253.09252643813275,15267.474528717,3099.3612536667756,140.18463078600854,881.5386421908115,3346.3510341481656,266.2172905735468,1672.5003272625893,27186.694727004397,139.8323745200932,249.36032401389153,4924.412727209318
2019-12-12,238.08661664395711,15500.461995296208,3226.0881649949138,134.1358280617093,908.4292493318026,3286.8773599243527,312.71667882409326,1620.2016349555092,27768.598223264875,98.95783386061761,288.19401788122343,4932.0381632010485
2019-12-13,251.66899503118734,15212.14000540436,2784.0202807634496,109.71816737168356,729.8277016172628,3031.5714945665045,277.9321000626701,1703.7846927911892,27988.40559289437,74.33114699353716,231.54657769190388,4868.54448366532
2019-12-14,266.9032996439071,14987.889568821838,1913.9661981819763,51.89174823096187,338.0763323563666,3075.4846800725254,197.5694289014547,1519.374817137108,27414.472699424918,63.369076607600604,132.72420171830944,4341.5187595586995
2019-12-15,255.32177333725596,15054.873465463417,1816.3958776909674,51.366626171805706,305.98926008668485,2903.8751814806064,178.9397751984826,1436.1468410514965,27118.935322670877,68.79595745891505,168.4495280483613,4131.258134716402
2019-12-16,262.966445951315,14920.905672180359,2948.3919817719043,116.50198293276745,793.6697758894529,2977.2373456185364,274.9064763255524,1665.5316819731931,27511.503952683444,109.37626893053356,284.9496758716608,4595.838863553008
2019-12-17,263.92119369991,15522.789960843467,3125.053885065924,102.45924003219619,803.6699356636176,3070.778958866418,293.99818601247074,1745.7359577371285,26956.905035896583,136.93973587361614,362.88310906409936,4755.267781492375
2019-12-18,272.32069515288,16144.089871721477,2853.628213360548,105.88423870110299,802.7495776012461,3177.459823440527,283.08544423251186,1618.6548779237053,27358.24171729955,114.74773795005595,242.65442677591983,5045.891858484723
2019-12-19,274.8077335150691,16168.359399490177,2423.017018283731,64.48539244621333,595.8977943315722,3257.9673302015653,261.4090772040766,1726.1311813410405,26588.250803058763,70.61586299952832,192.42395765525634,5122.939131861023
2019-12-20,268.23962212089,15914.985529585154,2117.001354226261,49.8634390536064,457.6780772711831,3369.440676795729,200.45964121049553,1619.6335978651198,26779.37015959237,61.51900305591412,233.8439615650739,4903.92509655625
2019-12-21,243.38309233863902,15933.430370689337,1903.3684282169686,43.99194422368002,435.1795545378348,3297.4718449941943,136.427633333226,1583.7683888223276,26997.60799495255,53.53598556866391,198.05930581947615,4492.096848465693
2019-12-22,241.95481373796915,15884.891315152032,1784.0363362989406,43.771201892468355,390.5976733142596,3128.7725399398873,135.11249411364875,1561.4789851106773,26740.856874914585,50.59409326639887,201.7274329497785,4255.944480629118
2019-12-23,250.22566952945644,16170.30096171162,1799.910605635895,44.43725303567559,371.262634559968,3278.4254457787965,142.10651502534523,1669.8186674215158,27372.39374344577,72.55159865979006,146.95063350252295,4213.907768763823
2019-12-24,255.25415465776817,16066.427382861677,1651.5147126852685,44.484666845869995,341.18864963081484,3373.849347509121,129.62747392531753,1683.8834813119126,27454.05824865098,44.32550492732636,180.26384025223103,3753.2409869862868
2019-12-25,244.3062199290238,15853.826319608093,1639.7229263400989,45.056765266376516,358.8222093320099,3361.1806683035047,145.85022360053068,1718.6711847493718,27767.937089726078,60.62271814570804,176.87269444429913,3390.8129780855656
2019-12-26,249.9626853622923,15605.30635525687,1698.3827969732379,46.95722649124348,408.0738771781389,3480.511828057793,158.89491624695881,1730.2381660341605,27874.374668306747,77.18818809208244,121.20298948651804,3677.2285363506476
2019-12-27,261.647317727471,15706.26759077455,2150.3968852654375,83.00953064032652,527.1717997200687,3427.4158738437623,205.75625690424857,1506.4773140010611,28040.85539819219,96.14851862610365,164.30675305974975,3812.0915918365135
2019-12-28,296.55759106191806,15495.608089742505,1967.2004721497465,64.86364458379107,515.0549417918312,3360.815241022278,154.44746625699577,1410.856383534009,27861.465437911953,88.0081738446434,119.691358451749,3536.9598397627815
2019-12-29,306.05667497589474,15151.951576538118,1770.5371351748367,51.939373709951795,415.7068539160055,3278.146779311517,163.1230220020529,1323.2770746585184,27787.85572039677,90.06635613808464,102.8659197415708,3323.883499948779
2019-12-30,309.3317046154394,14975.269414382177,1958.5424580187128,79.49837571602032,402.3188337008991,3416.455961492694,180.63277475761444,1352.2757820074917,28104.843761100863,108.88044174425423,164.25288844301616,3670.6832383074043
2019-12-31,300.32174152132126,15590.744638595668,2120.577756557386,113.8020063334972,438.2348509909119,3448.8151336622145,165.55013949282545,1184.0893236604331,27208.92287403161,109.86441014905213,224.5821490945243,3904.3370634010726
2020-01-01,297.73228688281085,13553.542908300513,1930.3309074674676,83.3042018261836,485.71094641455835,3309.375008642911,159.84985531045652,1216.4671693724245,25508.358066058532,105.06039824471102,162.6008333864729,3464.9263313370143
2020-01-02,308.38313409462,14534.048893344025,2258.4266981714527,124.71340574080024,524.1564515403477,3348.132228956763,203.2180091731678,1207.9501194343616,26289.094989999736,129.75266263488794,165.4371955764478,3609.8373610473122
2020-01-03,318.8754588988432,14522.768735993966,2187.9221419282817,112.56940249222582,431.8110118985259,3387.442893986948,236.5030493648098,1220.9490082425104,25967.201277794746,119.72030054189689,160.26124146284326,3784.30078568403
2020-01-04,319.791102551914,14347.492444862284,1989.8604244660644,106.55470666650989,412.6367850263857,3447.9618852368103,204.3523286403255,1304.381250764603,25836.71900852047,96.51354333351857,160.48114947926922,3623.181446207992
2020-01-05,313.3998989750781,13841.620772932712,2092.6936260540897,122.74680507296269,529.5497348958557,3262.8584006375554,159.02863800475282,1391.147365888013,25773.67327379376,101.31708514808838,143.71462656454332,3274.4588234036655
2020-01-06,310.28671426671576,14055.076058172333,2422.958656145318,128.56457130696194,664.8411357627436,3329.4764454299207,185.15956415441536,1677.1295212395896,25913.87598164546,109.82562774291983,185.36695336056573,3828.451876396678
2020-01-07,319.7552384030018,13837.282250875058,2843.9411875489714,134.41167483601893,782.3569852088089,3417.856261158296,265.1490685046397,1846.0360926483736,26159.8266754356,160.19906087067017,173.35063160977452,3959.7394456166758
2020-01-08,312.4008703357686,14049.869831703028,2973.9370574287705,124.49040560910316,783.5987319303924,3401.721999589622,298.90903120653,1742.034844054293,26169.234639826234,161.5497815627926,271.9783366596231,3772.85416646879
2020-01-09,320.13492129709647,14544.461346282536,2972.774361781604,101.8539096107945,717.7848038321932,3336.3237655057574,318.64272798840614,1630.2881435797099,26728.81409631697,144.05971554973556,277.04450597323483,3709.036709088621
2020-01-10,332.26965719987396,14121.021593449503,2874.347103101903,111.17354556460351,693.6563131775529,3318.385227777582,322.67852423315713,1651.115003922104,27179.74302644625,135.95924613312587,246.00068853672596,3627.8009620052353
2020-01-11,271.5910818872146,13907.56630820998,2354.97179287263,95.92714100273373,594.6921166493455,3367.454378475772,246.56049256365563,1552.106665920285,26762.131432527953,137.73803057099462,114.4020598985582,3249.9808532867937
2020-01-12,274.37883554591434,13360.912528937917,2007.806787139805,63.20965050441687,411.8277061219386,3347.3839624234292,215.81736731341203,1529.1570857230643,26208.776800315693,142.6816473851677,142.0447733100334,3406.5640514718316
2020-01-13,275.90385341142263,13784.352281770854,2866.3542792898324,113.25072201121591,724.2243322709762,3426.1182137596334,329.45410206746885,1554.7024984565642,26832.538154552436,161.23261199409603,187.04536729761878,3762.7948292164133
2020-01-14,275.4823355602435,13552.67520388896,2557.3104841416184,85.77530801249456,493.8037612812291,3351.904582358098,359.2271563181259,1780.0338085699277,26493.22645179919,111.08188389549936,186.66194773783084,3831.850414305702
2020-01-15,264.5746194648787,13890.212219979161,2554.321999470798,100.23920125986706,495.421092303887,3225.987357024372,358.05458772219447,1825.8824355002196,26584.094567557924,128.19391546672074,160.44151088696674,3519.336034411582
2020-01-16,264.807550973648,13814.721936174934,2791.6523935453474,116.3353290344353,710.7016673703317,3177.9431952176824,329.4374431700874,1853.027472073969,26578.41338928831,125.66195319727412,163.65302023485776,3713.940802565629
2020-01-17,273.25016232114035,13244.640137791193,2812.679702602757,122.87898518013269,688.1849161556049,3312.757718410246,331.63828251979317,1831.195522348999,26785.90528023081,131.7059914048406,199.15814400084122,4194.535836860549
2020-01-18,319.8883164325036,12329.211983613399,2530.6700924569013,137.31819784594862,611.2111606672966,3335.6573995135905,241.99857054104712,1712.5833438633863,25910.34873496429,108.62364345443697,199.58960616119683,3806.4187256305563
2020-01-19,304.1872874811733,11761.733298464313,2494.4860340907417,128.51970169924454,647.5500223000657,3152.603892697336,224.3850970622697,1537.6952764105145,25437.33480917198,83.4603843701497,236.73270936659924,3911.266742104459
2020-01-20,322.712838320187,11467.581502951258,3300.067102520152,162.753254535919,999.1587058868207,3364.3483910666037,318.69819923798894,1709.3283757690754,26531.471212492135,112.47713384120821,340.649405888054,4988.759843159112
2020-01-21,334.8271050510457,10992.079485425764,3446.1933486921125,170.92740664599327,994.8110085523233,3427.5837260916333,352.38783410788335,1744.9690857610608,26529.08983765939,137.6969917339601,384.0616423135091,5006.075523350953
2020-01-22,328.4937977233309,10836.760395759555,3650.3879492517367,171.49223071556074,1109.033436122039,3311.0663635265782,365.8067449157008,1893.4063819936648,26574.996668305466,162.09926949646587,377.815696886582,4529.556256585345
2020-01-23,319.027738980134,10424.60080027668,3793.4863957943626,173.81968434598508,1161.4430081197347,3345.1391628234283,385.75168177312605,1852.4142331614473,26973.123114260732,192.24151377409456,379.8382615424162,4509.401587750105
2020-01-24,325.0958378650754,10297.048251779896,3756.0785912984006,165.86383749727847,1133.887707947433,3454.7273047714807,375.8029594699259,1691.3735137374833,27118.988018531567,198.97541459716686,377.55500968911053,4206.228289937381
2020-01-25,306.8063493743737,9815.472303373559,3111.2764014701,147.67324699113118,958.1398383968813,3476.5709762486576,281.43238347243664,1565.3118538627884,26576.698521944458,159.59508953250312,212.7322655626058,3716.1525429395674
2020-01-26,297.75349353318256,9614.1648798956,2621.409739900658,141.96956318228573,703.3084351304562,3309.959474093911,252.84517737452677,1533.0895008795226,26122.33137098125,113.73636331159119,160.09548634382216,3775.3249063009553
2020-01-27,302.98962699939807,9826.75246072362,2950.6654372726252,128.75977932580847,717.197139065486,3451.0678726459787,321.98354407169813,1860.4521189767825,26971.127647227746,125.85081176289414,225.5204525438071,4037.633857825288
2020-01-28,323.4808062864811,9868.402272477673,2634.196643562729,136.87669907227223,493.85205970372897,3478.651974766325,302.2372936654242,1847.8758879760844,27408.953386593028,134.4010865771728,185.0037134477682,4048.1847943488738
2020-01-29,335.54138249525437,9447.565632879358,2514.438164564646,118.50479426123565,499.1428176475292,3523.2315262645134,293.0015183510242,1620.5960923625096,27292.962743284705,139.94129432010354,163.3421533996684,4351.329946990975
2020-01-30,328.04209098230456,9398.106481421417,2530.8716703406158,132.74377998706095,485.6399446771173,3518.4341839716776,330.23702018009413,1590.734194426993,27299.188693399992,126.57471475396427,156.1834298968099,4520.9724358923395
2020-01-31,316.491081785775,9060.569465331208,2317.190345653882,112.46282019805963,405.46968078132187,3534.4865449991853,306.7207524065267,1655.3281430815775,26970.693388974643,124.22971893880819,129.80637517081044,4247.5780063672055
2020-02-01,220.62717728002806,10546.838767146102,1806.1322943328473,49.407363355545854,272.695499402317,3439.633313976611,268.4323231536286,1510.7738294282076,26210.964700700348,85.35734937652342,115.14697715317371,3902.426112416446
2020-02-02,215.08915355912123,10573.338362038508,1705.1272012558618,50.402432474495036,325.6441876237508,3281.0579218715347,193.69117250744804,1411.466534468329,25840.77802544817,87.01113694420332,139.33907120083552,3353.096190537776
2020-02-03,226.12570264183503,10357.264742147156,2302.5818489092153,83.4273225089057,447.51779917488506,3424.7193330351547,272.2685130156299,1665.4841126219646,26523.929389172255,133.3003596254281,143.8807890366869,3321.105467789623
2020-02-04,232.60142631462858,10483.647425479789,2454.1373904669317,91.90440157931333,520.8314229349397,3546.4179559537033,243.79009665178458,1682.0524872972535,26691.523633630582,125.09258046627475,190.02969894259036,3542.7821936747187
2020-02-05,227.06413092912422,10651.81793152728,2900.1593419952496,130.90008465011292,773.6927944398097,3555.7077602332124,245.34344183301806,1759.1668679804725,27018.042610248453,125.5783477314483,312.06712936610194,4108.615556011792
2020-02-06,215.40290553513424,10982.043652493161,3145.765245504434,132.9291183697554,925.7793557713956,3589.7662455967056,253.65937316149945,1888.824970189305,27549.724920459328,140.23907268573393,335.9220979696025,4480.348184908256
2020-02-07,217.06930987251343,10889.295070370088,3063.5919536595184,148.92806194467812,873.9138627837796,3608.4420686302465,291.2606072523158,1914.4779728438655,27966.001477735972,149.54954142142714,214.12671677146622,4321.357941454321
2020-02-08,213.4731997210234,10266.554590400385,2249.403487700836,97.22011278448478,493.2261942781745,3515.454006852693,244.4588681497448,1642.0438941309442,27693.29633780211,134.0457222145581,113.57728263102402,4173.17522675439
2020-02-09,205.2869421223834,9744.716414059165,1727.1389028959811,51.56764097127578,282.60395931974585,3368.5118259696046,204.8735230841722,1586.3362118992663,27191.268968282497,102.712076544423,129.75011657111094,3432.6516127508885
2020-02-10,206.02584896363203,10086.153502094918,2006.3752512162023,55.45689986500286,340.3285968392811,3468.9149664726842,257.9626129218385,1819.8321738307188,27706.43830335386,112.32007684861665,151.68967319090177,3950.7317931082735
2020-02-11,213.7068301855263,9965.886109891278,2127.2401717313633,72.60569889340526,347.5974341605492,3527.934561869208,251.57987717025617,1679.9714988093162,27805.618956406688,146.37383821916146,147.67019459200708,4124.765670189636
2020-02-12,199.7313223874606,9859.887730321972,2402.7673998237733,126.93803067036545,394.0211365027945,3567.7196338612316,286.87724495425294,1732.424212945337,27574.216725182054,160.34118076077866,197.38845162949795,4196.707042256287
2020-02-13,207.01119886795658,9643.814110430689,2761.453447471344,152.01098972878648,565.5288387185839,3668.8739036843167,315.596885406362,1551.5255710193794,27313.45770632471,138.72704068858974,250.75238750675715,4315.033743292164
2020-02-14,200.00270889612256,9863.964591074635,2872.3862737385234,146.37408742492468,689.5411433827669,3670.279947849803,257.11971777220936,1565.068303646362,27329.0043382145,143.1956200366193,227.29086561682854,4675.235020836297
2020-02-15,175.824583022303,9756.946996317167,1778.2164604181191,56.27725756013746,318.47277901198873,3698.900490008335,195.84513915189936,1424.9688717600343,27002.318350366142,106.26147761038413,120.940741813239,4095.3389987250107
2020-02-16,166.57284108565017,9928.175147929118,1496.419424553165,50.488906233087704,254.67774008370856,3547.7339811367265,199.46964461764733,1421.783062993256,26396.67111699062,84.73821764323192,101.48810734102072,3880.2684703240893
2020-02-17,174.6715709971106,10231.901274002677,2051.589341184395,74.03070966979593,378.25909125438307,3617.455620470306,292.3853018568993,1562.7263958721999,27098.593509187594,113.84529486384585,140.723771002641,3811.1119756141493
2020-02-18,177.02510311502795,10410.263931931868,2160.211722191131,78.2148937519347,360.8982460606175,3723.3028996704065,301.3876398346636,1688.763221312756,26637.35842691432,136.73488250352764,141.94075412346635,3857.816131068247
2020-02-19,187.83059093042806,10848.52646284338,2406.68592607315,106.95430348542695,417.7285225923507,3708.7551901508627,294.14538758429916,1621.063704404205,26523.239469120348,145.7345866436583,184.6241919440138,4383.419902286379
2020-02-20,199.88313198261145,10392.937273733014,2362.942006815811,124.39863166387087,421.3671609191556,3587.2428006893,261.2680761214146,1622.3375720880674,26447.576469317595,137.59501751032067,151.1171477777182,4637.273072538008
2020-02-21,184.41758368348223,10332.803577631152,2177.95426472625,114.46539750550753,347.35051864381336,3460.8449729016756,290.2278006475056,1510.7698213307385,26017.15975295339,137.13838405872355,135.59427394591205,4774.377405425271
2020-02-22,168.2622614221405,10319.553780184997,1702.1418218904114,56.698055125612875,254.4342341236951,3461.3136542901716,205.7109111602868,1393.0071236890803,25407.18479082913,118.32817669316721,99.00100971825688,4054.8072377685835
2020-02-23,172.33405413597058,9902.694768224963,1621.3101211440837,52.26815179439216,251.80405391223573,3381.1786144431057,180.00071869348625,1248.3399539007391,24755.321388015676,107.67607175018202,147.7366746215952,3519.7835277931995
2020-02-24,172.4625899741784,10600.857172118967,2227.6764351930497,84.89245157767215,396.88404755717414,3548.5813249312546,256.06389590563856,1357.155163368687,24905.74474494373,129.80866207889412,193.90503093886855,3725.1380284165466
2020-02-25,177.72888174673716,10980.005222116859,2227.2258608110606,83.00155778236228,433.20982057606153,3587.897715534782,265.19706617985247,1607.0241248713453,25866.412276085866,91.22969904736662,210.24941067928685,3762.169520419593
