date,Brazil,China,Russia,EU27&UK,France,Germany,India,Italy,Japan,Spain,United Kingdom,United States
2020-08-31,1548.2810499999998,23524.173733867236,2493.81107947141,6675.6495509999995,1009.198167,1183.177625,3709.0,749.524,2849.5594,603.369333,558.9350000000001,11627.662999999999
2020-09-01,1573.471104,25074.00984316984,2499.6010380863554,6883.906976,1002.720708,1212.648753,3772.0,765.4093330000001,2783.0516,638.739,617.1120000000001,11967.32
2020-09-02,1582.456842,24285.84179949625,2508.9944203156533,6788.829773,989.185125,1179.691126,3770.0,768.364667,2859.7918999999997,610.616,614.574,12276.738
2020-09-03,1590.9137480000002,23378.45506014095,2507.6825479460254,6957.386337,982.5835,1358.285888,3802.0,725.6170000000001,2915.2482,598.6835,599.054,12498.585
2020-09-04,1602.941167,23144.985114430903,2506.1294790711963,6794.637405,960.856667,1265.612239,3866.0,705.034905,2842.2843000000003,619.296,580.242,12234.204
2020-09-05,1469.3888729999999,22701.226636060106,2458.826427302876,6032.746311000001,932.591904,1114.953375,3888.0,530.581095,2534.4923000000003,601.737561,513.974,11165.621
2020-09-06,1329.41869,22798.91973391038,2427.087409431038,5774.510487,892.6188040000001,1004.221,3726.0,505.649,2268.7070999999996,658.619074,501.4925,10871.974
2020-09-07,1394.694677,23476.14815799123,2500.8669966722096,6788.528583,1008.369025,1139.926875,3867.0,715.9465,2650.0728,681.66278,599.899,10968.713
2020-09-08,1580.991199,23366.86435361631,2507.71948130494,7019.498696,985.0813630000001,1324.858626,3970.0,721.1469999999999,2853.8608999999997,665.825488,612.4925,11484.008
2020-09-09,1628.1781589999998,24077.20908205321,2500.688138504085,7071.676183,990.705237,1354.673497,4056.0,720.64,2734.4493999999995,658.792196,634.1205,11347.29
2020-09-10,1653.886652,23030.73386440258,2510.7240689255573,7023.134891,1004.077842,1257.341499,4029.0,731.4565,2656.0199000000002,670.568901,656.2030000000001,11250.661
2020-09-11,1636.980485,22250.84489681807,2518.1319852143088,6891.248213,977.364658,1224.98625,4025.0,717.724,2695.2633,651.3375,633.009,11031.71
2020-09-12,1527.230408,22154.807614185516,2477.0151119640254,6166.106671,939.5815,1123.044125,3986.0,581.4335,2305.5676,556.563,514.3905,10350.328000000001
2020-09-13,1396.360829,21654.751418409476,2445.561340707538,5880.7085449999995,941.1489999999999,1037.326875,3774.0,530.518,2097.7198,582.1625,496.2695,10179.457
2020-09-14,1627.687094,22775.73832086111,2541.191848259625,6856.407153,984.934,1158.6367500000001,3871.0,717.81789,2353.3989,694.9499999999999,624.4205000000001,10836.785
2020-09-15,1622.164144,20024.175969106436,2560.0639720152626,7032.098479,1008.972,1172.925374,3924.0,778.946188,2426.7851,662.6915,689.4860000000001,10734.863
2020-09-16,1635.229559,20409.2562762047,2577.3356496505153,7218.067172,1007.026158,1292.0479,3970.0,763.6221869999999,2431.4977,658.871,680.5515,10585.652
2020-09-17,1654.9542680000002,21371.957043950104,2582.4490163047917,7228.738017,1076.197842,1304.0171,3891.0,750.564188,2541.0379,692.256,628.5550000000001,10669.597000000002
2020-09-18,1653.5083869999999,21179.41689040111,2599.5904252150667,7051.0405,1054.045786,1218.347626,3966.0,747.869187,2610.9787,688.97,573.7225,10422.119
2020-09-19,1539.473791,20601.796429753776,2555.422693205037,6178.827398,990.499625,1067.711999,3999.0,592.676188,2139.3213,601.5815,492.24649999999997,9471.501
2020-09-20,1374.47491,21179.41689040111,2546.727567952563,5757.606266,944.5175290000001,993.812129,3831.0,524.488687,1890.9187,518.3485000000001,507.119,9016.484
2020-09-21,1561.486096,20601.796429753776,2625.836417736539,6745.496173,1037.648989,1085.597004,3861.0,722.062563,2000.9483,628.4335,674.537,9632.478
2020-09-22,1568.214706,19446.55550845911,2616.6497152133365,6944.950099,1058.743571,1114.351498,3858.0,751.265312,2082.7294,636.52,679.993,9814.912
2020-09-23,1565.36608,20601.796429753776,2614.5835408173216,7193.919264,1111.19,1250.358623,3779.0,751.965402,2283.9244,682.0465,678.663,9953.741
2020-09-24,1589.7122270000002,20024.175969106436,2612.438217535582,7226.382167,1138.794465,1379.5796249999999,3808.0,716.9279730000001,2303.2266,709.3285,615.4545,10128.649000000001
2020-09-25,1608.4106910000003,18868.935047811945,2604.785959407706,7119.142151,1185.0691649999999,1225.117126,3828.0,716.058688,2264.0911,717.0575,578.0360000000001,10277.076000000001
2020-09-26,1514.5725120000002,19639.09566200837,2563.2583387058166,6480.568782,1131.652745,1121.685045,3699.0,543.665187,2001.4181,645.2881,561.004,9951.419
2020-09-27,1415.0009559999999,21564.497197499364,2522.4152095234704,6064.627968,1125.514125,980.963831,3622.0,490.150688,1855.0347,611.0074,553.424,9880.463
2020-09-28,1662.092275,20794.336583302946,2615.2372240918176,7067.256175,1220.412687,1164.171624,3831.0,676.331672,2142.9837,615.903,678.0975000000001,10374.83
2020-09-29,1693.740638,22142.117658146704,2627.0219034630104,7191.656276,1215.485813,1234.303875,3831.0,696.341,2186.6484,617.4445,648.713,10101.411
2020-09-30,1736.380517,22719.738118793957,2624.9128776013745,7233.394678000001,1198.263833,1273.2064690000002,3805.0,667.2625,2173.5837,616.779857,690.5745,9812.701
2020-10-01,1772.012304,17923.9250994575,2608.961691860498,7407.725834,1262.761667,1382.736158,3757.0,648.7295,2217.0747,652.670476,674.2265,9830.738
2020-10-02,1801.4680830000002,13156.923743218811,2604.2695371620443,7424.163079,1279.088132,1356.859003,3678.0,648.842,2231.0189,725.1538670000001,645.7265,9668.857
2020-10-03,1643.2724119999998,14491.684122965675,2551.700810972222,6633.107467,1126.37602,1247.591749,3770.0,543.6945000000001,2002.8148,646.6268,594.9675000000001,9037.157
2020-10-04,1444.231748,17161.20488245929,2533.180139319011,6275.336308,1143.768057,1204.175205,3669.0,445.798,1892.6736,595.587,577.564,8873.375
2020-10-05,1690.197244,17923.9250994575,2639.3588872028895,7258.43808,1307.088673,1415.817654,3803.0,595.5885,2189.1492000000003,575.068714,655.117,9590.849
2020-10-06,1762.90033,17161.20488245929,2653.6771701319967,7433.011023,1325.075709,1512.378134,3851.0,618.0899999999999,2201.6526000000003,587.622857,633.487,9869.9
2020-10-07,1792.6796,17351.884936708808,2665.872974855952,7447.839202,1326.787409,1462.982377,3910.0,665.3340000000001,2202.5383,592.328852,665.566,10068.441
2020-10-08,1763.9227669999998,16779.844773960245,2673.421509115078,7453.814107,1324.9885,1543.813562,3877.0,614.4,2226.6671,577.964077,669.0129999999999,10102.829
2020-10-09,1720.51951,16779.844773960245,2684.116878910118,7233.018309,1295.8219000000001,1350.515687,3902.0,606.2750000000001,2232.9591,576.421,637.676,10037.234
2020-10-10,1545.0118040000002,18877.325370705224,2635.1950171032486,6547.507227,1185.892009,1283.267249,3823.0,509.39375,2024.6087,574.6565,596.59,9485.543
2020-10-11,1346.715215,20402.765804701612,2619.7372246108584,6347.820105000001,1205.903162,1190.307624,3590.0,495.42525,1870.9454,588.2514,606.4755,9425.392
2020-10-12,1391.742343,18114.605153707005,2704.603131371432,7360.223823,1298.6700289999999,1354.266125,3696.0,666.8975,2182.964,556.0391,713.9870000000001,10025.508
2020-10-13,1648.4605330000002,20974.80596745025,2700.4710003901055,7636.008819000001,1342.300032,1382.492356,3745.0,661.7945,2241.4822000000004,612.1675329999999,678.955,9999.962
2020-10-14,1711.922488,21928.206238698018,2686.5059407419717,7870.983069,1327.012068,1629.571966,3734.0,642.377667,2206.7569000000003,626.4982,699.3785,9922.719
2020-10-15,1672.6622000000002,22881.60650994586,2691.5716921219164,7920.552178999999,1369.4523,1566.778523,3754.0,704.050833,2202.3434,634.0606,724.0095,10035.519
2020-10-16,1647.454316,23644.326726944004,2718.621870047741,7693.650196,1369.49835,1396.638155,3783.0,664.698,2168.9936000000002,610.327944,713.527,9816.932
2020-10-17,1489.2465499999998,23072.286564195383,2702.1431668279706,6881.1509750000005,1292.58025,1170.696874,3746.0,526.941,2037.8538000000003,531.813456,605.476,9090.164
2020-10-18,1352.725857,21928.206238698018,2685.7338985837036,6706.130641,1234.6804,1267.480128,3550.0,468.268,1857.3224000000002,507.03614200000004,619.1595,9052.895
2020-10-19,1592.4256579999999,20784.125913200733,2777.99096869816,7613.738721,1368.132463,1387.911373,3638.0,620.8019999999999,2200.081,684.595625,642.929,9771.874
2020-10-20,1659.922091,20974.80596745025,2796.6181179605883,7842.227149,1399.099537,1531.583465,3647.0,622.002667,2219.9295,732.870375,644.575,10003.886
2020-10-21,1663.0977129999999,21356.166075949463,2815.4739604348774,7706.787071,1390.115,1510.0952340000001,3604.0,610.2893329999999,2212.2024,663.997953,680.7095,10074.508
2020-10-22,1660.8598419999998,24216.36688969256,2824.26074902092,7796.599147000001,1324.753763,1596.544073,3590.0,640.5815,2234.1201,644.3638,680.891,10211.062
2020-10-23,1664.8200510000001,23453.64667269442,2821.880292422165,7618.407263,1318.6257369999998,1483.5359839999999,3542.0,637.083,2218.5902,630.713972,654.4465,10159.751
2020-10-24,1547.630203,22690.92645569617,2769.7792279509845,6791.793683,1330.342863,1285.558376,3486.0,520.9085,1970.0274000000002,582.284104,604.2675,9286.526
2020-10-25,1387.063247,22500.24640144665,2730.4249779211327,6661.568370000001,1210.062273,1291.221127,3296.0,456.9335,1855.9021,631.051349,587.57,9049.775
2020-10-26,1602.717319,22309.566347197135,2819.3765950978773,7579.676566,1435.234969,1410.713126,3398.0,607.36,2152.6444,675.730947,656.84325,9884.74
2020-10-27,1644.8227470000002,23262.9666184449,2829.852502709374,7869.955585,1433.087345,1597.159579,3497.0,642.771,2215.7506000000003,654.2675,660.2445,10099.255
2020-10-28,1689.3190989999998,22881.60650994586,2834.192081280594,7828.493299,1442.056024,1611.608797,3527.0,625.502,2221.1093,595.238,668.433,10027.726
2020-10-29,1703.193776,22690.92645569617,2836.3608229650563,7831.280617,1422.318526,1618.97525,3537.0,634.2635,2211.8928,573.175,669.771,9906.609
2020-10-30,1624.722658,22500.24640144665,2849.083645073571,7656.040934,1373.362421,1548.1455,3564.0,614.961,2207.6398,573.757,681.787,9670.442
2020-10-31,1447.7214510000001,22500.24640144665,2787.788500978717,6642.527065,1298.763988,1152.481375,3558.0,485.523,2009.5004000000001,513.229,581.3895,9109.649000000001
2020-11-01,1274.357397,19590.4606309904,2749.2749651139166,6574.779732999999,1321.4003389999998,1221.125133,3429.0,449.28549999999996,1888.064,500.46299999999997,586.8655,8831.55
2020-11-02,1304.200235,17296.082358892345,2849.892717879821,7481.411144,1360.9009520000002,1520.18362,3560.0,584.8105,2181.236,538.288,635.2265,9645.338
2020-11-03,1530.328312,19590.4606309904,2833.442177487661,7929.088374,1496.5489,1490.814125,3591.0,624.2485,2115.871,617.997,710.2155,9857.564
2020-11-04,1559.367093,18178.535540468576,2761.7162150181534,8100.7556270000005,1463.6334,1535.430876,3534.0,635.7985,2282.48,660.7985,730.5685,9611.636
2020-11-05,1575.729654,19943.441903620875,2833.811351065923,8077.658558,1499.9,1495.735876,3478.0,600.461,2311.5060000000003,699.5275,726.683,9519.748
2020-11-06,1573.682885,20296.42317625125,2847.8255983440877,7858.339137999999,1496.660658,1342.198248,3501.0,604.0160000000001,2302.219,716.9893999999999,686.456,9491.796
2020-11-07,1485.45844,22061.32953940372,2785.6315463785686,7008.6106070000005,1392.145842,1147.53875,3486.0,513.8015,2081.536,639.8371,618.0955,9050.239
2020-11-08,1373.226093,21531.85763045795,2767.371884459467,6632.069181,1352.2932999999998,1108.607749,3370.0,443.3365,1880.89,562.234,610.6865,8822.368
2020-11-09,1595.5817539999998,19766.951267305638,2883.5608348790784,7706.799964,1496.2607,1382.6685,3484.0,603.0705,2242.285,598.7025,683.9125,9583.76
2020-11-10,1601.2267729999999,20472.913812566636,2911.1275045163634,7875.131983,1521.644273,1438.042876,3497.0,626.8050000000001,2377.287,614.15,687.773,9900.193
2020-11-11,1622.199239,22590.801448349317,2947.478912400723,7708.194064,1443.220949,1401.947501,3501.0,641.2325000000001,2412.39,609.498,658.264,9936.25
2020-11-12,1638.1052869999999,22943.782720979794,2955.7492691560547,7942.817312000001,1508.15941,1501.257251,3516.0,660.764,2435.505,613.984,642.5085,9954.462
2020-11-13,1638.433082,22414.31081203408,2974.971223506406,7907.368557,1522.778868,1483.28675,3424.0,656.0485,2340.9230000000002,588.814,648.147,9847.669
2020-11-14,1515.077372,23296.763993610166,2919.5174562602047,6983.866409,1391.515472,1226.6975,3043.0,544.5935000000001,2074.669,546.7625,591.0525,9483.488
2020-11-15,1383.606828,22061.32953940372,2899.1383629749575,6833.852999,1304.14574,1326.271875,2874.0,484.024,1953.013,586.44,597.0585,9166.355
2020-11-16,1668.5371360000001,22767.292084664554,3029.7656538744723,7938.966338,1496.9931410000002,1558.405501,2947.0,651.145,2230.794,609.6195,665.2389999999999,9660.962
2020-11-17,1688.1913109999998,24179.217175186383,3060.475568046913,8070.959628,1490.529699,1613.579998,3174.0,670.937,2277.546,573.028,648.6205,10011.473
2020-11-18,1647.7159929999998,24355.70781150162,3088.8082271797102,7974.178045999999,1525.3588570000002,1505.4019899999998,3295.0,659.7565,2264.535,583.5174999999999,643.241,10222.47
2020-11-19,1609.95806,22767.292084664554,3087.861318934426,8138.951892,1530.451966,1606.33601,3352.0,658.6935,2239.0499999999997,639.405,650.9694999999999,10203.601
2020-11-20,1554.869899,22767.292084664554,3088.1451594144555,8270.534484,1555.195275,1477.796249,3363.0,689.2330000000001,2224.671,687.3555,707.3325,9828.945
2020-11-21,1472.710018,23826.23590255592,3003.4316317094494,7551.921018999999,1457.767707,1447.171249,3341.0,577.6915,2008.773,553.5915,618.826,9248.741
2020-11-22,1352.417787,24002.726538871157,2966.323100674633,7274.091531,1433.537143,1437.3353749999999,3254.0,523.611,1937.124,526.2715,636.586,9130.554
2020-11-23,1575.347137,24355.70781150162,3074.937993945077,8282.489751000001,1529.815,1656.22,3348.0,653.9010000000001,2058.427,631.17,717.6460000000001,9729.67
2020-11-24,1655.803459,24002.726538871157,3065.0467794586502,8486.470997999999,1575.6444999999999,1657.523001,3411.0,685.932,2342.944,676.965,713.7415,10171.066
2020-11-25,1712.3085330000001,26473.595447284286,3065.5528033808478,8577.734873,1622.267026,1631.0231290000002,3370.0,670.256,2407.982,672.567,763.663,10049.905
2020-11-26,1700.509787,23473.25462992555,3085.760229540081,8550.614922,1549.8031409999999,1569.520377,3256.0,689.456,2375.707,732.4365,790.149,9342.811
2020-11-27,1696.0026669999997,22590.801448349317,3101.5114526737934,8476.435542000001,1635.4126660000002,1474.54,3296.0,698.1645000000001,2373.478,730.222,782.575,8859.885999999999
2020-11-28,1574.8265219999998,22061.32953940372,3053.5265873903636,7756.287743999999,1528.980467,1400.826375,3308.0,604.8465,2190.224,603.325,674.6445,8991.158
2020-11-29,1440.92239,21355.366994142707,3022.294656510145,7484.771007,1535.370771,1268.521875,3257.0,549.8149999999999,2111.138,575.796,683.647,9254.936
2020-11-30,1724.974739,21884.838903088315,3113.718981708476,8665.808971999999,1621.3334750000001,1624.743122,3389.0,722.666,2468.7149999999997,667.9645,774.493,10208.015
2020-12-01,1747.04703,22853.11041397472,3135.8526441929644,8875.692927,1740.3876210000003,1567.9724999999999,3431.0,755.877,2558.1911999999998,695.8290000000001,808.068,10956.62
2020-12-02,1757.677041,23602.392722629604,3175.267450184512,8901.06846,1675.988,1531.978372,3475.0,822.6555000000001,2601.9287999999997,756.371,841.5295,11138.805
2020-12-03,1760.522598,23977.033876957055,3199.809021619216,9132.599835,1656.931651,1729.4094269999998,3476.0,809.279,2618.1467999999995,743.088111,820.0125,11044.332
2020-12-04,1750.383408,23602.392722629604,3212.5321991365704,9010.796924,1635.694182,1730.378698,3498.0,766.854,2609.8209999999995,803.207889,786.3995,10554.302
2020-12-05,1575.562668,22665.78983681092,3139.6412674776684,8129.6422,1559.9616999999998,1474.497875,3478.0,621.381,2407.0597,727.376,711.8085,10164.845
2020-12-06,1376.072441,23977.033876957055,3113.2528608664807,7831.053461,1475.1367999999998,1422.851376,3338.0,595.290167,2227.3495999999996,741.134,746.8335,9947.071
2020-12-07,1584.855662,23977.033876957055,3213.5505936703767,8807.102757999999,1584.785227,1665.847249,3427.0,728.499958,2553.0573999999997,756.4651670000001,862.5364999999999,10656.887999999999
2020-12-08,1618.895303,22853.11041397472,3211.855700654001,8795.080757,1614.999546,1571.8475,3474.0,743.8568750000001,2596.9936999999995,762.2748330000001,861.9235,11080.045
2020-12-09,1700.252115,23789.71329979329,3235.7446440318827,9077.035892,1670.4815,1576.172695,3487.0,855.6875,2645.4280999999996,818.1355,859.474,11018.401000000002
2020-12-10,1720.1592180000002,23040.430991138393,3255.6605323545537,9090.568088,1674.5315050000002,1512.627307,3509.0,834.4395,2668.2279999999996,841.0695,875.1709999999999,10548.748
2020-12-11,1682.427418,23977.033876957055,3265.601739645411,9046.811958,1666.295055,1679.34425,3441.0,758.823,2608.7154999999993,817.2276,819.3295,10298.015
2020-12-12,1553.3351559999999,23415.072145465827,3204.033039728463,8081.3771050000005,1569.9553599999997,1400.95375,3327.0,621.345,2333.8923999999997,782.0319000000001,713.2249999999999,9796.998
2020-12-13,1419.204112,22665.78983681092,3164.1010556618244,7556.529216,1574.7791710000001,1255.9075,3254.0,574.2943750000001,2259.1848999999997,677.2045,670.895,9664.387999999999
2020-12-14,1666.3958710000002,22478.469259647143,3260.217910502439,8629.760849999999,1655.4970360000002,1615.791001,3407.0,718.462625,2741.3174999999997,726.407,750.4350000000001,10686.841
2020-12-15,1711.291077,23977.033876957055,3252.566672858597,8771.871185,1634.1786,1588.4205,3491.0,742.733,2967.6367,742.981,777.2955,11447.528
2020-12-16,1743.5906650000002,23227.75156830218,3252.399374010743,8702.616807,1694.995947,1515.051124,3520.0,745.4655,3057.2499999999995,749.979,761.4855,11575.881000000001
2020-12-17,1748.849794,23415.072145465827,3240.359370168984,8631.303213000001,1568.727788,1611.7507500000002,3565.0,739.0255000000001,3079.7150999999994,714.1505,772.4665,11667.003
2020-12-18,1777.8421349999999,23602.392722629604,3226.3105918282863,8449.541736,1688.8828230000001,1498.14175,3616.0,728.1795,2989.2221999999997,696.98,699.6645000000001,11618.798999999999
2020-12-19,1647.0382299999999,23789.71329979329,3184.294366422524,7631.439274,1563.570442,1375.002125,3593.0,572.588,2723.1258,640.719,624.7575,10942.425
2020-12-20,1497.083064,24164.354454120847,3139.5525591089513,7345.445679,1539.602,1260.5645,3480.0,497.1505,2623.0973999999997,622.023,647.9849999999999,10324.252
2020-12-21,1682.6115149999998,22478.469259647143,3237.1654058039785,8182.555743,1648.931582,1424.6306909999998,3613.0,652.13,2966.0991,707.693,721.5455,10538.931
2020-12-22,1681.89708,23646.88135970597,3233.541435054839,8161.03942,1638.867151,1448.642683,3675.0,669.857,2943.5672999999997,651.1905,757.053,10575.316
2020-12-23,1620.9143780000002,23895.624354121715,3254.7098042505872,7858.522073,1674.730973,1250.182535,3692.0,629.5895,2856.5943999999995,659.881,681.299,10668.853
2020-12-24,1497.0972590000001,24048.552873318127,3259.990763997555,7309.094305,1611.1425080000001,1240.96259,3714.0,484.74150000000003,2849.6820999999995,588.820659,678.2105,10450.692000000001
2020-12-25,1296.387571,24023.35825568965,3272.0970839476954,7042.743407,1567.332619,993.526875,3669.0,518.634125,2755.4828999999995,690.9629540000001,647.0889999999999,10626.315
2020-12-26,1395.334504,23863.573803368985,3218.4698882612297,7103.149343000001,1526.873464,1194.109895,3706.0,485.0155,2568.3899999999994,653.865887,591.5115,10901.398000000001
2020-12-27,1377.396688,24200.357469051647,3164.012717655376,7401.916782,1525.0472030000003,1376.4697429999999,3576.0,489.156067,2365.9954999999995,683.7800000000001,621.528,10551.579
2020-12-28,1569.583819,24236.903713656222,3257.4116811847834,7896.904519,1653.273188,1193.430736,3673.0,608.751308,2405.9411999999993,765.4295,682.7505,10510.819
2020-12-29,1625.398181,24016.108949353402,3259.210757352591,7899.846593,1639.55559,1204.413125,3740.0,615.3925,2300.9002,767.388,708.1845,10662.621
2020-12-30,1634.151571,24252.694838311152,3231.7866457579216,7941.728058000001,1605.4992220000001,1348.799501,3751.0,565.711,2281.4015999999997,750.789,752.0775,10614.835000000001
2020-12-31,1516.935762,24107.40899866295,3109.014343027026,7643.907754,1594.4192639999999,1235.962,3721.0,520.154,2425.7392999999997,706.1175000000001,725.6605,10471.243
2021-01-01,1343.5447239999999,26176.612178233238,2937.09798732567,7052.350417,1540.026902,1027.438,3635.0,512.595667,2306.2833,671.0305,672.975,10127.445
2021-01-02,1419.429116,23924.258133787658,3001.4451467723857,7437.293516,1610.478805,1088.72775,3617.0,559.950333,2302.1244,728.9505,699.5095,9859.621000000001
2021-01-03,1382.891324,25224.1241494876,3037.1306379286652,7564.9105739999995,1585.436196,1299.75175,3469.0,519.127,2332.3226,697.6975,704.5205,9951.449
2021-01-04,1623.679559,25571.502136441894,3094.475773617581,8611.569343000001,1716.1843330000002,1528.65325,3544.0,653.375,2481.3977,732.224,815.9555,10601.287
2021-01-05,1725.55757,25190.50692494363,3115.1490669494283,8879.355941,1778.9513,1591.3931280000002,3528.0,731.6495,2767.4465,683.439,841.76,10764.448
2021-01-06,1770.547764,25705.971034617745,3136.478965322137,8611.366188,1776.665589,1476.321125,3541.0,662.8277860000001,2923.0818,647.936,859.3979999999999,10902.746000000001
2021-01-07,1788.662225,27431.655227874562,3107.862936723918,9053.837485,1809.316975,1480.0537510000001,3526.0,784.8932140000001,3095.6567,732.787,877.3995,11080.0
2021-01-08,1784.287835,27924.707854519365,3130.5239940468678,9104.580409999999,1838.3397939999998,1467.892124,3914.0,791.8415,3297.0445999999997,774.7451669999999,866.521,11230.666
2021-01-09,1672.5262129999999,27487.68393544784,3140.344706000716,8398.491706,1797.348009,1327.125749,3506.0,661.947,3020.1886000000004,731.7888330000001,775.121,11070.129
2021-01-10,1539.815729,27599.741350594377,3153.851755426497,8116.165803,1742.432083,1358.75075,3455.0,602.1545,2790.2073,735.8149999999999,740.277,10983.199
2021-01-11,1791.0071759999998,27420.449486359903,3281.481517963202,9260.767962,1855.320566,1713.057519,3619.0,779.224,2937.1166,764.452,803.0765,11640.983
2021-01-12,1793.064926,27398.0380033306,3319.066731052221,9331.853587,1918.115316,1746.615731,3678.0,744.114454,3184.4712,787.1089999999999,794.8435,11488.151
2021-01-13,1765.0465849999998,27308.392071213362,3347.844104058058,9287.578687000001,1844.665618,1778.270681,3676.0,736.147921,3043.0793,780.562,806.351,11325.961000000001
2021-01-14,1729.2973610000001,26030.93753854273,3372.9614621946826,9297.344905,1904.348451,1591.5833539999999,3534.0,792.174625,2910.8639,781.9185,815.889,10988.708
2021-01-15,1723.3152929999999,25515.47342886862,3359.4863322361725,9270.825256999999,1891.826966,1514.122967,3552.0,799.5155,2878.5116000000003,795.107,819.36,10903.494
2021-01-16,1645.207615,25179.301183428983,3276.4627847659003,8486.508312,1772.5373330000002,1394.528876,3628.0,629.9405,2547.8288000000002,715.3905,703.929,10632.97
2021-01-17,1494.432397,24226.81315468333,3241.8791019348514,8061.9438789999995,1721.353,1300.7565,3612.0,577.1935,2495.4412,669.083,690.301,10435.027
2021-01-18,1718.40331,23599.291629862673,3384.2130285304497,9156.578617000001,1811.695714,1713.277666,3727.0,771.5699999999999,2981.6602,697.144,796.0070000000001,10731.942
2021-01-19,1728.9376,23610.497371377325,3390.6488880441802,9218.399216,1829.214313,1823.3340059999998,3802.0,778.2075,3085.3826,709.499,753.2415,11015.502
2021-01-20,1736.645454,23576.880146833366,3399.743354707757,9053.238979,1747.093447,1707.106454,3844.0,787.861,3058.2468999999996,786.0729,756.3535,10898.389
2021-01-21,1751.570339,24013.904065904895,3405.866963377059,8873.776838,1675.884593,1605.2370409999999,3852.0,741.2145,2956.9671,832.5236,746.1274999999999,10805.549
2021-01-22,1766.652936,23610.497371377325,3354.7860315067787,8950.235454,1715.129433,1612.5694549999998,3906.0,719.2030000000001,2812.5220999999997,815.919765,753.485,10580.376
2021-01-23,1634.249802,23397.588282598892,3260.4436093069207,8219.813014,1707.326857,1346.99525,3882.0,590.5575,2578.4184999999998,769.793053,722.0675,10539.794
2021-01-24,1499.613157,23240.70790139373,3194.4700028331777,7827.978287,1702.606643,1273.839621,3771.0,543.621,2468.27,754.710238,737.1885,10411.847000000002
2021-01-25,1742.530504,22994.181588071326,3251.181485836507,8890.887431,1801.5412999999999,1464.701749,3818.0,730.056954,2685.7528,777.0754440000001,822.722,10739.036
2021-01-26,1785.663138,22826.0954653515,3242.5561952614567,9135.033446,1837.7064369999998,1641.243124,3679.0,744.396546,2779.0273,713.5945,813.244,10870.654
2021-01-27,1804.652329,22366.66006325066,3228.5638350405475,9147.890907,1827.514498,1618.984501,3806.0,743.8784999999999,2649.5848,728.103278,783.7194999999999,10946.866
2021-01-28,1801.578139,22478.71747839721,3217.1567613456746,8863.087627,1803.6780250000002,1541.494,3874.0,713.6485,2844.5546000000004,731.020722,715.818,11484.146
2021-01-29,1809.3346330000002,21963.253368723097,3219.5573737658756,8667.420258,1681.36074,1619.277372,3908.0,688.844214,2984.382,747.602181,710.9545,11806.139000000001
2021-01-30,1671.461623,21503.817966622257,3170.169744024136,7966.7892329999995,1645.9351430000002,1260.463252,3894.0,549.192286,2745.4212,734.528696,660.886,10982.35
2021-01-31,1545.181586,20921.11940786021,3135.967978053406,7724.500656,1600.896257,1188.690374,3778.0,541.163,2476.9355,680.5225429999999,699.6175000000001,10373.727
2021-02-01,1780.200109,23849.91434422383,3225.728732999147,8789.928712,1768.730156,1477.100875,3846.0,681.9295,2831.8554999999997,757.1065799999999,778.1854999999999,11162.407
2021-02-02,1814.4795430000001,23625.28911217297,3233.661109280795,8772.578838,1756.2663189999998,1460.1722499999998,3901.0,695.3715,2752.6798000000003,769.894909,744.89,11563.615
2021-02-03,1838.826091,23902.7673400005,3240.117644192368,8778.50291,1725.7448069999998,1615.872873,3979.0,699.3045,2935.8999,731.798091,736.5935,11515.319
2021-02-04,1858.094268,23546.009618507956,3209.882637846127,8743.426015,1733.013596,1495.7965,3824.0,669.49,2969.0341999999996,667.4395,753.107,11437.748
2021-02-05,1785.071823,23162.825399127076,3220.7361079245525,8598.177928,1680.738722,1499.59925,3826.0,664.518611,2869.199,707.471,723.4065,11000.634
2021-02-06,1575.9944819999998,22673.93518819285,3200.0085229279703,7886.111126,1587.5853180000001,1460.983778,3828.0,504.584889,2417.3781,692.327237,657.333,10707.43
2021-02-07,1411.861414,21048.705568060148,3205.4304040983034,7941.757038,1568.838325,1514.674594,3706.0,465.493,2287.5434,701.024053,676.8865000000001,10806.124
2021-02-08,1638.063248,19938.79265675001,3327.4010641473246,9012.971699,1671.65819,1659.573248,3814.0,631.1495,2811.4017,785.972842,791.1265000000001,11525.228000000001
2021-02-09,1670.913894,19410.262698983275,3348.2131490479123,9260.310241000001,1787.091889,1571.534497,3868.0,705.242,2989.4887000000003,776.191631,818.8135,11450.242
2021-02-10,1684.593975,18194.643796119784,3360.0023942018765,9336.011883000001,1846.2323039999999,1556.4440009999998,3875.0,771.55,2866.4336,784.569921,829.613,11543.694
2021-02-11,1696.302195,16503.347931266242,3374.047456191839,9337.238385,1858.2384740000002,1465.919126,3856.0,780.729,2619.1253,752.278316,825.708,11852.696
2021-02-12,1677.293533,15485.927762565281,3370.044016566009,9386.032679,1888.619,1569.29225,3866.0,731.043,2719.4193,767.8821,813.967,12400.604
2021-02-13,1572.062277,15208.449534737743,3297.9167108601227,8481.327051,1754.8415,1397.21975,3844.0,575.5225,2342.7212,683.1483430000001,725.336,12266.993
2021-02-14,1439.975502,14983.824302686884,3254.461990956654,8139.867168000001,1671.867546,1385.607625,3733.0,551.816,2105.3303,649.571371,696.0999999999999,12193.573
2021-02-15,1602.166768,14587.426834361831,3364.816671781392,8996.249015000001,1737.613732,1711.70625,3841.0,658.819,2497.546,689.677186,717.815,12535.569
