date,country,data,fossil,nuclear,renewables,year,month_date
2020-04-25,Brazil,bp,236.8904082788375,41.791786382511795,1415.6328757657338,2020,04-25
2020-04-25,Brazil,iea,112.10255,42.331990000000005,1331.0697066666667,2020,04-25
2020-04-25,Brazil,pm,84.508538,43.291386,1189.155993,2020,04-25
2020-04-25,China,bp,14142.365661700254,1000.5464480874317,6111.350185294284,2020,04-25
2020-04-25,China,iea,12422.190146666666,964.3984733333332,5285.198536666667,2020,04-25
2020-04-25,China,pm,11614.155298809224,994.319871393199,5669.200482456055,2020,04-25
2020-04-25,EU27&UK,bp,2213.909101002626,2016.9540803887437,3367.1949241774555,2020,04-25
2020-04-25,EU27&UK,iea,2043.5140633333335,1835.7818433333332,3207.5841833333334,2020,04-25
2020-04-25,EU27&UK,pm,1566.8106099999998,1806.9519619999999,2248.4943380000004,2020,04-25
2020-04-25,France,bp,0.0,966.7564672131148,343.1067791716316,2020,04-25
2020-04-25,France,iea,43.91584,894.1175000000001,333.6671966666667,2020,04-25
2020-04-25,France,pm,15.742,834.002,235.85647500000002,2020,04-25
2020-04-25,Germany,bp,631.1475409836065,175.879781420765,755.4610147852075,2020,04-25
2020-04-25,Germany,iea,407.08228333333335,157.48184333333333,703.2587233333334,2020,04-25
2020-04-25,Germany,pm,260.45469,154.3155,438.9423750000001,2020,04-25
2020-04-25,India,bp,3281.0390770632953,121.893825136612,861.8979283916137,2020,04-25
2020-04-25,India,iea,2638.35492,121.31482,764.0140899999999,2020,04-25
2020-04-25,India,pm,2076.0,115.0,784.0,2020,04-25
2020-04-25,Italy,bp,444.2110917382124,0.0,328.29334625108913,2020,04-25
2020-04-25,Italy,iea,318.25813333333326,0.0,320.3603833333333,2020,04-25
2020-04-25,Italy,pm,232.359,0.0,251.188714,2020,04-25
2020-04-25,Japan,bp,1895.9828427003054,117.4849978333333,732.0152555715051,2020,04-25
2020-04-25,Japan,iea,1570.30586,150.14376666666666,647.1942366666666,2020,04-25
2020-04-25,Japan,pm,1212.3354,154.844,606.7611000000002,2020,04-25
2020-04-25,Russia,bp,1772.149402816302,589.9297267759563,603.5458157629331,2020,04-25
2020-04-25,Russia,pm,1344.1294580078124,533.373349609375,723.6460747541935,2020,04-25
2020-04-25,Spain,bp,232.082053803341,159.0347154086756,307.68060048110914,2020,04-25
2020-04-25,Spain,iea,161.22386333333333,136.18715,289.44128666666666,2020,04-25
2020-04-25,Spain,pm,128.585,132.416,229.147,2020,04-25
2020-04-25,United Kingdom,bp,329.1325136612021,137.3724043715847,388.0266849726773,2020,04-25
2020-04-25,United Kingdom,iea,237.54601333333332,121.77621333333332,328.93104000000005,2020,04-25
2020-04-25,United Kingdom,pm,204.575,138.6975,113.9265,2020,04-25
2020-04-25,United States,bp,7107.43957929373,2271.839605982169,2332.6966776694744,2020,04-25
2020-04-25,United States,iea,5071.880903333333,1972.1487066666664,2187.667206666667,2020,04-25
2020-04-25,United States,pm,4528.928,1991.722,1963.1490000000001,2020,04-25
2020-04-26,Brazil,bp,236.8904082788375,41.791786382511795,1415.6328757657338,2020,04-26
2020-04-26,Brazil,iea,112.10255,42.331990000000005,1331.0697066666667,2020,04-26
2020-04-26,Brazil,pm,79.22145100000002,40.471011,1109.304186,2020,04-26
2020-04-26,China,bp,14142.365661700254,1000.5464480874317,6111.350185294284,2020,04-26
2020-04-26,China,iea,12422.190146666666,964.3984733333332,5285.198536666667,2020,04-26
2020-04-26,China,pm,12062.0922185768,1032.66898667506,5887.851269906467,2020,04-26
2020-04-26,EU27&UK,bp,2213.909101002626,2016.9540803887437,3367.1949241774555,2020,04-26
2020-04-26,EU27&UK,iea,2043.5140633333335,1835.7818433333332,3207.5841833333334,2020,04-26
2020-04-26,EU27&UK,pm,1603.385403,1784.471971,1962.500178,2020,04-26
2020-04-26,France,bp,0.0,966.7564672131148,343.1067791716316,2020,04-26
2020-04-26,France,iea,43.91584,894.1175000000001,333.6671966666667,2020,04-26
2020-04-26,France,pm,15.684000000000001,814.807,220.35076299999997,2020,04-26
2020-04-26,Germany,bp,631.1475409836065,175.879781420765,755.4610147852075,2020,04-26
2020-04-26,Germany,iea,407.08228333333335,157.48184333333333,703.2587233333334,2020,04-26
2020-04-26,Germany,pm,297.650374,156.79175,272.23625200000004,2020,04-26
2020-04-26,India,bp,3281.0390770632953,121.893825136612,861.8979283916137,2020,04-26
2020-04-26,India,iea,2638.35492,121.31482,764.0140899999999,2020,04-26
2020-04-26,India,pm,2015.0000000000002,115.0,683.0,2020,04-26
2020-04-26,Italy,bp,444.2110917382124,0.0,328.29334625108913,2020,04-26
2020-04-26,Italy,iea,318.25813333333326,0.0,320.3603833333333,2020,04-26
2020-04-26,Italy,pm,244.56,0.0,227.199572,2020,04-26
2020-04-26,Japan,bp,1895.9828427003054,117.4849978333333,732.0152555715051,2020,04-26
2020-04-26,Japan,iea,1570.30586,150.14376666666666,647.1942366666666,2020,04-26
2020-04-26,Japan,pm,1183.4112,154.828,463.68420000000003,2020,04-26
2020-04-26,Russia,bp,1772.149402816302,589.9297267759563,603.5458157629331,2020,04-26
2020-04-26,Russia,pm,1278.313451171875,540.363640625,720.4710366691239,2020,04-26
2020-04-26,Spain,bp,232.082053803341,159.0347154086756,307.68060048110914,2020,04-26
2020-04-26,Spain,iea,161.22386333333333,136.18715,289.44128666666666,2020,04-26
2020-04-26,Spain,pm,125.776,132.017,248.5735,2020,04-26
2020-04-26,United Kingdom,bp,329.1325136612021,137.3724043715847,388.0266849726773,2020,04-26
2020-04-26,United Kingdom,iea,237.54601333333332,121.77621333333332,328.93104000000005,2020,04-26
2020-04-26,United Kingdom,pm,185.7695,138.7375,128.4515,2020,04-26
2020-04-26,United States,bp,7107.43957929373,2271.839605982169,2332.6966776694744,2020,04-26
2020-04-26,United States,iea,5071.880903333333,1972.1487066666664,2187.667206666667,2020,04-26
2020-04-26,United States,pm,4333.061,2005.1,2064.055,2020,04-26
2020-04-27,Brazil,bp,236.8904082788375,41.791786382511795,1415.6328757657338,2020,04-27
2020-04-27,Brazil,iea,112.10255,42.331990000000005,1331.0697066666667,2020,04-27
2020-04-27,Brazil,pm,85.489254,46.760355,1261.2512740000002,2020,04-27
2020-04-27,China,bp,14142.365661700254,1000.5464480874317,6111.350185294284,2020,04-27
2020-04-27,China,iea,12422.190146666666,964.3984733333332,5285.198536666667,2020,04-27
2020-04-27,China,pm,12259.223499171592,1049.54593936992,5984.0766709195,2020,04-27
2020-04-27,EU27&UK,bp,2213.909101002626,2016.9540803887437,3367.1949241774555,2020,04-27
2020-04-27,EU27&UK,iea,2043.5140633333335,1835.7818433333332,3207.5841833333334,2020,04-27
2020-04-27,EU27&UK,pm,2059.521705,1835.460772,2240.5432870000004,2020,04-27
2020-04-27,France,bp,0.0,966.7564672131148,343.1067791716316,2020,04-27
2020-04-27,France,iea,43.91584,894.1175000000001,333.6671966666667,2020,04-27
2020-04-27,France,pm,25.308,860.757,274.934409,2020,04-27
2020-04-27,Germany,bp,631.1475409836065,175.879781420765,755.4610147852075,2020,04-27
2020-04-27,Germany,iea,407.08228333333335,157.48184333333333,703.2587233333334,2020,04-27
2020-04-27,Germany,pm,429.383,156.439,333.743131,2020,04-27
2020-04-27,India,bp,3281.0390770632953,121.893825136612,861.8979283916137,2020,04-27
2020-04-27,India,iea,2638.35492,121.31482,764.0140899999999,2020,04-27
2020-04-27,India,pm,1972.0000000000002,112.0,717.0,2020,04-27
2020-04-27,Italy,bp,444.2110917382124,0.0,328.29334625108913,2020,04-27
2020-04-27,Italy,iea,318.25813333333326,0.0,320.3603833333333,2020,04-27
2020-04-27,Italy,pm,283.441,0.0,247.87721399999998,2020,04-27
2020-04-27,Japan,bp,1895.9828427003054,117.4849978333333,732.0152555715051,2020,04-27
2020-04-27,Japan,iea,1570.30586,150.14376666666666,647.1942366666666,2020,04-27
2020-04-27,Japan,pm,1338.8445,154.64600000000002,570.8113,2020,04-27
2020-04-27,Russia,bp,1772.149402816302,589.9297267759563,603.5458157629331,2020,04-27
2020-04-27,Russia,pm,1318.1515083007812,544.41862109375,738.3717736504376,2020,04-27
2020-04-27,Spain,bp,232.082053803341,159.0347154086756,307.68060048110914,2020,04-27
2020-04-27,Spain,iea,161.22386333333333,136.18715,289.44128666666666,2020,04-27
2020-04-27,Spain,pm,122.166,122.818042,328.04550000000006,2020,04-27
2020-04-27,United Kingdom,bp,329.1325136612021,137.3724043715847,388.0266849726773,2020,04-27
2020-04-27,United Kingdom,iea,237.54601333333332,121.77621333333332,328.93104000000005,2020,04-27
2020-04-27,United Kingdom,pm,255.751,138.697,121.783,2020,04-27
2020-04-27,United States,bp,7107.43957929373,2271.839605982169,2332.6966776694744,2020,04-27
2020-04-27,United States,iea,5071.880903333333,1972.1487066666664,2187.667206666667,2020,04-27
2020-04-27,United States,pm,4380.889,2001.48,2475.911,2020,04-27
2020-04-28,Brazil,bp,236.8904082788375,41.791786382511795,1415.6328757657338,2020,04-28
2020-04-28,Brazil,iea,112.10255,42.331990000000005,1331.0697066666667,2020,04-28
2020-04-28,Brazil,pm,90.160263,48.127246,1281.083832,2020,04-28
2020-04-28,China,bp,14142.365661700254,1000.5464480874317,6111.350185294284,2020,04-28
2020-04-28,China,iea,12422.190146666666,964.3984733333332,5285.198536666667,2020,04-28
2020-04-28,China,pm,11704.913759677185,1002.08995357449,5713.502275991753,2020,04-28
2020-04-28,EU27&UK,bp,2213.909101002626,2016.9540803887437,3367.1949241774555,2020,04-28
2020-04-28,EU27&UK,iea,2043.5140633333335,1835.7818433333332,3207.5841833333334,2020,04-28
2020-04-28,EU27&UK,pm,2153.820648,1846.467205,2587.6999809999998,2020,04-28
2020-04-28,France,bp,0.0,966.7564672131148,343.1067791716316,2020,04-28
2020-04-28,France,iea,43.91584,894.1175000000001,333.6671966666667,2020,04-28
2020-04-28,France,pm,27.751,871.325,359.646853,2020,04-28
2020-04-28,Germany,bp,631.1475409836065,175.879781420765,755.4610147852075,2020,04-28
2020-04-28,Germany,iea,407.08228333333335,157.48184333333333,703.2587233333334,2020,04-28
2020-04-28,Germany,pm,480.09824999999995,157.03825,363.91325,2020,04-28
2020-04-28,India,bp,3281.0390770632953,121.893825136612,861.8979283916137,2020,04-28
2020-04-28,India,iea,2638.35492,121.31482,764.0140899999999,2020,04-28
2020-04-28,India,pm,2068.0,115.0,724.0,2020,04-28
2020-04-28,Italy,bp,444.2110917382124,0.0,328.29334625108913,2020,04-28
2020-04-28,Italy,iea,318.25813333333326,0.0,320.3603833333333,2020,04-28
2020-04-28,Italy,pm,253.95299999999997,0.0,310.5615,2020,04-28
2020-04-28,Japan,bp,1895.9828427003054,117.4849978333333,732.0152555715051,2020,04-28
2020-04-28,Japan,iea,1570.30586,150.14376666666666,647.1942366666666,2020,04-28
2020-04-28,Japan,pm,1324.0709,154.795,603.0365,2020,04-28
2020-04-28,Russia,bp,1772.149402816302,589.9297267759563,603.5458157629331,2020,04-28
2020-04-28,Russia,pm,1304.0946806640625,544.609796875,746.2562780110984,2020,04-28
2020-04-28,Spain,bp,232.082053803341,159.0347154086756,307.68060048110914,2020,04-28
2020-04-28,Spain,iea,161.22386333333333,136.18715,289.44128666666666,2020,04-28
2020-04-28,Spain,pm,112.071,121.362968,380.6275,2020,04-28
2020-04-28,United Kingdom,bp,329.1325136612021,137.3724043715847,388.0266849726773,2020,04-28
2020-04-28,United Kingdom,iea,237.54601333333332,121.77621333333332,328.93104000000005,2020,04-28
2020-04-28,United Kingdom,pm,288.663,138.67,150.4225,2020,04-28
2020-04-28,United States,bp,7107.43957929373,2271.839605982169,2332.6966776694744,2020,04-28
2020-04-28,United States,iea,5071.880903333333,1972.1487066666664,2187.667206666667,2020,04-28
2020-04-28,United States,pm,4598.49,2018.976,2422.7860000000005,2020,04-28
2020-04-29,Brazil,bp,236.8904082788375,41.791786382511795,1415.6328757657338,2020,04-29
2020-04-29,Brazil,iea,112.10255,42.331990000000005,1331.0697066666667,2020,04-29
2020-04-29,Brazil,pm,91.463053,48.133086,1296.033786,2020,04-29
2020-04-29,China,bp,14142.365661700254,1000.5464480874317,6111.350185294284,2020,04-29
2020-04-29,China,iea,12422.190146666666,964.3984733333332,5285.198536666667,2020,04-29
2020-04-29,China,pm,12229.946576310958,1047.03946124692,5969.785769778951,2020,04-29
2020-04-29,EU27&UK,bp,2213.909101002626,2016.9540803887437,3367.1949241774555,2020,04-29
2020-04-29,EU27&UK,iea,2043.5140633333335,1835.7818433333332,3207.5841833333334,2020,04-29
2020-04-29,EU27&UK,pm,1914.5030570000001,1832.038996,2854.947937,2020,04-29
2020-04-29,France,bp,0.0,966.7564672131148,343.1067791716316,2020,04-29
2020-04-29,France,iea,43.91584,894.1175000000001,333.6671966666667,2020,04-29
2020-04-29,France,pm,16.273,857.279,355.128209,2020,04-29
2020-04-29,Germany,bp,631.1475409836065,175.879781420765,755.4610147852075,2020,04-29
2020-04-29,Germany,iea,407.08228333333335,157.48184333333333,703.2587233333334,2020,04-29
2020-04-29,Germany,pm,455.19474999999994,156.27975,443.86875,2020,04-29
2020-04-29,India,bp,3281.0390770632953,121.893825136612,861.8979283916137,2020,04-29
2020-04-29,India,iea,2638.35492,121.31482,764.0140899999999,2020,04-29
2020-04-29,India,pm,2118.0,115.0,691.9999999999999,2020,04-29
2020-04-29,Italy,bp,444.2110917382124,0.0,328.29334625108913,2020,04-29
2020-04-29,Italy,iea,318.25813333333326,0.0,320.3603833333333,2020,04-29
2020-04-29,Italy,pm,225.39000000000001,0.0,336.76800000000003,2020,04-29
2020-04-29,Japan,bp,1895.9828427003054,117.4849978333333,732.0152555715051,2020,04-29
2020-04-29,Japan,iea,1570.30586,150.14376666666666,647.1942366666666,2020,04-29
2020-04-29,Japan,pm,1219.6883,154.81,564.9422999999999,2020,04-29
2020-04-29,Russia,bp,1772.149402816302,589.9297267759563,603.5458157629331,2020,04-29
2020-04-29,Russia,pm,1292.7043017578123,545.96423046875,753.4617500576861,2020,04-29
2020-04-29,Spain,bp,232.082053803341,159.0347154086756,307.68060048110914,2020,04-29
2020-04-29,Spain,iea,161.22386333333333,136.18715,289.44128666666666,2020,04-29
2020-04-29,Spain,pm,98.284,121.332,420.043851,2020,04-29
2020-04-29,United Kingdom,bp,329.1325136612021,137.3724043715847,388.0266849726773,2020,04-29
2020-04-29,United Kingdom,iea,237.54601333333332,121.77621333333332,328.93104000000005,2020,04-29
2020-04-29,United Kingdom,pm,208.868,138.84,190.66,2020,04-29
2020-04-29,United States,bp,7107.43957929373,2271.839605982169,2332.6966776694744,2020,04-29
2020-04-29,United States,iea,5071.880903333333,1972.1487066666664,2187.667206666667,2020,04-29
2020-04-29,United States,pm,4431.652999999999,2035.765,2613.0730000000003,2020,04-29
2020-04-30,Brazil,bp,236.8904082788375,41.791786382511795,1415.6328757657338,2020,04-30
2020-04-30,Brazil,iea,112.10255,42.331990000000005,1331.0697066666667,2020,04-30
2020-04-30,Brazil,pm,86.03395599999999,48.136484,1296.868672,2020,04-30
2020-04-30,China,bp,14142.365661700254,1000.5464480874317,6111.350185294284,2020,04-30
2020-04-30,China,iea,12422.190146666666,964.3984733333332,5285.198536666667,2020,04-30
2020-04-30,China,pm,12049.405552003791,1031.5828461551,5881.658546078895,2020,04-30
2020-04-30,EU27&UK,bp,2213.909101002626,2016.9540803887437,3367.1949241774555,2020,04-30
2020-04-30,EU27&UK,iea,2043.5140633333335,1835.7818433333332,3207.5841833333334,2020,04-30
2020-04-30,EU27&UK,pm,1569.744657,1789.4017880000001,3174.7870390000003,2020,04-30
2020-04-30,France,bp,0.0,966.7564672131148,343.1067791716316,2020,04-30
2020-04-30,France,iea,43.91584,894.1175000000001,333.6671966666667,2020,04-30
2020-04-30,France,pm,16.125999999999998,824.854,389.517499,2020,04-30
2020-04-30,Germany,bp,631.1475409836065,175.879781420765,755.4610147852075,2020,04-30
2020-04-30,Germany,iea,407.08228333333335,157.48184333333333,703.2587233333334,2020,04-30
2020-04-30,Germany,pm,299.52493999999996,153.735,689.075631,2020,04-30
2020-04-30,India,bp,3281.0390770632953,121.893825136612,861.8979283916137,2020,04-30
2020-04-30,India,iea,2638.35492,121.31482,764.0140899999999,2020,04-30
2020-04-30,India,pm,2199.0,108.0,726.0,2020,04-30
2020-04-30,Italy,bp,444.2110917382124,0.0,328.29334625108913,2020,04-30
2020-04-30,Italy,iea,318.25813333333326,0.0,320.3603833333333,2020,04-30
2020-04-30,Italy,pm,232.857,0.0,311.12469699999997,2020,04-30
2020-04-30,Japan,bp,1895.9828427003054,117.4849978333333,732.0152555715051,2020,04-30
2020-04-30,Japan,iea,1570.30586,150.14376666666666,647.1942366666666,2020,04-30
2020-04-30,Japan,pm,1198.6774,154.811,594.4022,2020,04-30
2020-04-30,Russia,bp,1772.149402816302,589.9297267759563,603.5458157629331,2020,04-30
2020-04-30,Russia,pm,1247.2523691406254,555.545900390625,752.8765751914531,2020,04-30
2020-04-30,Spain,bp,232.082053803341,159.0347154086756,307.68060048110914,2020,04-30
2020-04-30,Spain,iea,161.22386333333333,136.18715,289.44128666666666,2020,04-30
2020-04-30,Spain,pm,88.921,121.301032,467.193719,2020,04-30
2020-04-30,United Kingdom,bp,329.1325136612021,137.3724043715847,388.0266849726773,2020,04-30
2020-04-30,United Kingdom,iea,237.54601333333332,121.77621333333332,328.93104000000005,2020,04-30
2020-04-30,United Kingdom,pm,160.1405,132.177,220.0435,2020,04-30
2020-04-30,United States,bp,7107.43957929373,2271.839605982169,2332.6966776694744,2020,04-30
2020-04-30,United States,iea,5071.880903333333,1972.1487066666664,2187.667206666667,2020,04-30
2020-04-30,United States,pm,4717.022,2047.068,2217.311,2020,04-30
2020-05-01,Brazil,bp,236.8904082788375,41.791786382511795,1415.6328757657338,2020,05-01
2020-05-01,Brazil,iea,108.12236451612905,44.84358709677419,1336.2420806451614,2020,05-01
2020-05-01,Brazil,pm,85.401326,48.134182,1159.250276,2020,05-01
2020-05-01,China,bp,14142.365661700254,1000.5464480874317,6111.350185294284,2020,05-01
2020-05-01,China,iea,12794.94810322581,942.385229032258,5591.053416129032,2020,05-01
2020-05-01,China,pm,10575.980094766443,862.026674625208,5255.95013843737,2020,05-01
2020-05-01,EU27&UK,bp,2213.909101002626,2016.9540803887437,3367.1949241774555,2020,05-01
2020-05-01,EU27&UK,iea,2040.526106451613,1666.878070967742,3231.7611322580647,2020,05-01
2020-05-01,EU27&UK,pm,1322.699502,1649.0218300000001,2918.4979539999995,2020,05-01
2020-05-01,France,bp,0.0,966.7564672131148,343.1067791716316,2020,05-01
2020-05-01,France,iea,64.0594741935484,797.2464838709677,379.3380064516129,2020,05-01
2020-05-01,France,pm,16.324,696.297,398.44431,2020,05-01
2020-05-01,Germany,bp,631.1475409836065,175.879781420765,755.4610147852075,2020,05-01
2020-05-01,Germany,iea,405.6366838709677,138.25526451612902,646.2106774193549,2020,05-01
2020-05-01,Germany,pm,231.61012599999998,147.71025,633.52525,2020,05-01
2020-05-01,India,bp,3281.0390770632953,121.893825136612,861.8979283916137,2020,05-01
2020-05-01,India,iea,2888.981335483871,115.49963225806452,985.431735483871,2020,05-01
2020-05-01,India,pm,2116.0,103.0,785.9999999999999,2020,05-01
2020-05-01,Italy,bp,444.2110917382124,0.0,328.29334625108913,2020,05-01
2020-05-01,Italy,iea,307.3950967741935,0.0,379.9998129032258,2020,05-01
2020-05-01,Italy,pm,183.90099999999998,0.0,296.35480300000006,2020,05-01
2020-05-01,Japan,bp,1895.9828427003054,117.4849978333333,732.0152555715051,2020,05-01
2020-05-01,Japan,iea,1331.790235483871,141.52058387096776,625.6153193548387,2020,05-01
2020-05-01,Japan,pm,1126.1197,154.793,575.2137,2020,05-01
2020-05-01,Russia,bp,1772.149402816302,589.9297267759563,603.5458157629331,2020,05-01
2020-05-01,Russia,pm,1107.0377460937505,560.69948046875,768.7979878229164,2020,05-01
2020-05-01,Spain,bp,232.082053803341,159.0347154086756,307.68060048110914,2020,05-01
2020-05-01,Spain,iea,169.53840322580643,99.32211612903224,316.08067419354836,2020,05-01
2020-05-01,Spain,pm,94.32300000000001,121.270065,415.878335,2020,05-01
2020-05-01,United Kingdom,bp,329.1325136612021,137.3724043715847,388.0266849726773,2020,05-01
2020-05-01,United Kingdom,iea,213.17148387096773,127.97049032258064,320.8378129032258,2020,05-01
2020-05-01,United Kingdom,pm,181.71,138.91,183.4505,2020,05-01
2020-05-01,United States,bp,7107.43957929373,2271.839605982169,2332.6966776694744,2020,05-01
2020-05-01,United States,iea,5372.626648387097,2075.223548387097,2433.7796451612903,2020,05-01
2020-05-01,United States,pm,4247.1900000000005,2029.871,2577.4790000000003,2020,05-01
2020-05-02,Brazil,bp,236.8904082788375,41.791786382511795,1415.6328757657338,2020,05-02
2020-05-02,Brazil,iea,108.12236451612905,44.84358709677419,1336.2420806451614,2020,05-02
2020-05-02,Brazil,pm,85.717355,48.141731,1143.3127809999999,2020,05-02
2020-05-02,China,bp,14142.365661700254,1000.5464480874317,6111.350185294284,2020,05-02
2020-05-02,China,iea,12794.94810322581,942.385229032258,5591.053416129032,2020,05-02
2020-05-02,China,pm,10686.778829475148,871.057654636313,5311.0138412633,2020,05-02
2020-05-02,EU27&UK,bp,2213.909101002626,2016.9540803887437,3367.1949241774555,2020,05-02
2020-05-02,EU27&UK,iea,2040.526106451613,1666.878070967742,3231.7611322580647,2020,05-02
2020-05-02,EU27&UK,pm,1361.703182,1721.314122,2615.120559,2020,05-02
2020-05-02,France,bp,0.0,966.7564672131148,343.1067791716316,2020,05-02
2020-05-02,France,iea,64.0594741935484,797.2464838709677,379.3380064516129,2020,05-02
2020-05-02,France,pm,16.348,756.853,351.22119000000004,2020,05-02
2020-05-02,Germany,bp,631.1475409836065,175.879781420765,755.4610147852075,2020,05-02
2020-05-02,Germany,iea,405.6366838709677,138.25526451612902,646.2106774193549,2020,05-02
2020-05-02,Germany,pm,228.99339700000002,154.27675,592.036374,2020,05-02
2020-05-02,India,bp,3281.0390770632953,121.893825136612,861.8979283916137,2020,05-02
2020-05-02,India,iea,2888.981335483871,115.49963225806452,985.431735483871,2020,05-02
2020-05-02,India,pm,2142.0,101.0,836.0,2020,05-02
2020-05-02,Italy,bp,444.2110917382124,0.0,328.29334625108913,2020,05-02
2020-05-02,Italy,iea,307.3950967741935,0.0,379.9998129032258,2020,05-02
2020-05-02,Italy,pm,194.30700000000002,0.0,295.26149999999996,2020,05-02
2020-05-02,Japan,bp,1895.9828427003054,117.4849978333333,732.0152555715051,2020,05-02
2020-05-02,Japan,iea,1331.790235483871,141.52058387096776,625.6153193548387,2020,05-02
2020-05-02,Japan,pm,1008.8499999999999,154.718,547.2548,2020,05-02
2020-05-02,Russia,bp,1772.149402816302,589.9297267759563,603.5458157629331,2020,05-02
2020-05-02,Russia,pm,1083.7093139648441,550.53753515625,764.2240887205675,2020,05-02
2020-05-02,Spain,bp,232.082053803341,159.0347154086756,307.68060048110914,2020,05-02
2020-05-02,Spain,iea,169.53840322580643,99.32211612903224,316.08067419354836,2020,05-02
2020-05-02,Spain,pm,116.11699999999999,121.239097,309.947095,2020,05-02
2020-05-02,United Kingdom,bp,329.1325136612021,137.3724043715847,388.0266849726773,2020,05-02
2020-05-02,United Kingdom,iea,213.17148387096773,127.97049032258064,320.8378129032258,2020,05-02
2020-05-02,United Kingdom,pm,191.7865,138.8685,147.2875,2020,05-02
2020-05-02,United States,bp,7107.43957929373,2271.839605982169,2332.6966776694744,2020,05-02
2020-05-02,United States,iea,5372.626648387097,2075.223548387097,2433.7796451612903,2020,05-02
2020-05-02,United States,pm,4044.848,1981.913,2527.288,2020,05-02
2020-05-03,Brazil,bp,236.8904082788375,41.791786382511795,1415.6328757657338,2020,05-03
2020-05-03,Brazil,iea,108.12236451612905,44.84358709677419,1336.2420806451614,2020,05-03
2020-05-03,Brazil,pm,83.48485199999999,48.174104,1066.587072,2020,05-03
2020-05-03,China,bp,14142.365661700254,1000.5464480874317,6111.350185294284,2020,05-03
2020-05-03,China,iea,12794.94810322581,942.385229032258,5591.053416129032,2020,05-03
2020-05-03,China,pm,11672.405834754076,951.394111604664,5800.84138901054,2020,05-03
2020-05-03,EU27&UK,bp,2213.909101002626,2016.9540803887437,3367.1949241774555,2020,05-03
2020-05-03,EU27&UK,iea,2040.526106451613,1666.878070967742,3231.7611322580647,2020,05-03
2020-05-03,EU27&UK,pm,1506.297233,1760.274912,2203.63143,2020,05-03
2020-05-03,France,bp,0.0,966.7564672131148,343.1067791716316,2020,05-03
2020-05-03,France,iea,64.0594741935484,797.2464838709677,379.3380064516129,2020,05-03
2020-05-03,France,pm,19.233,805.57,300.809667,2020,05-03
2020-05-03,Germany,bp,631.1475409836065,175.879781420765,755.4610147852075,2020,05-03
2020-05-03,Germany,iea,405.6366838709677,138.25526451612902,646.2106774193549,2020,05-03
2020-05-03,Germany,pm,263.098538,154.93875,376.903377,2020,05-03
2020-05-03,India,bp,3281.0390770632953,121.893825136612,861.8979283916137,2020,05-03
2020-05-03,India,iea,2888.981335483871,115.49963225806452,985.431735483871,2020,05-03
2020-05-03,India,pm,2100.0,107.0,825.0,2020,05-03
2020-05-03,Italy,bp,444.2110917382124,0.0,328.29334625108913,2020,05-03
2020-05-03,Italy,iea,307.3950967741935,0.0,379.9998129032258,2020,05-03
2020-05-03,Italy,pm,202.835,0.0,266.08328600000004,2020,05-03
2020-05-03,Japan,bp,1895.9828427003054,117.4849978333333,732.0152555715051,2020,05-03
2020-05-03,Japan,iea,1331.790235483871,141.52058387096776,625.6153193548387,2020,05-03
2020-05-03,Japan,pm,1046.8449999999998,154.763,425.409,2020,05-03
2020-05-03,Russia,bp,1772.149402816302,589.9297267759563,603.5458157629331,2020,05-03
2020-05-03,Russia,pm,1036.5179101562505,555.088505859375,769.098897105433,2020,05-03
2020-05-03,Spain,bp,232.082053803341,159.0347154086756,307.68060048110914,2020,05-03
2020-05-03,Spain,iea,169.53840322580643,99.32211612903224,316.08067419354836,2020,05-03
2020-05-03,Spain,pm,127.248,121.208128,219.4495,2020,05-03
2020-05-03,United Kingdom,bp,329.1325136612021,137.3724043715847,388.0266849726773,2020,05-03
2020-05-03,United Kingdom,iea,213.17148387096773,127.97049032258064,320.8378129032258,2020,05-03
2020-05-03,United Kingdom,pm,259.294,138.8785,101.783,2020,05-03
2020-05-03,United States,bp,7107.43957929373,2271.839605982169,2332.6966776694744,2020,05-03
2020-05-03,United States,iea,5372.626648387097,2075.223548387097,2433.7796451612903,2020,05-03
2020-05-03,United States,pm,4385.421,1968.541,2227.2780000000002,2020,05-03
2020-05-04,Brazil,bp,236.8904082788375,41.791786382511795,1415.6328757657338,2020,05-04
2020-05-04,Brazil,iea,108.12236451612905,44.84358709677419,1336.2420806451614,2020,05-04
2020-05-04,Brazil,pm,82.30956499999999,48.181932,1243.2019939999998,2020,05-04
2020-05-04,China,bp,14142.365661700254,1000.5464480874317,6111.350185294284,2020,05-04
2020-05-04,China,iea,12794.94810322581,942.385229032258,5591.053416129032,2020,05-04
2020-05-04,China,pm,12500.987676923916,1018.93013603554,6212.622123187099,2020,05-04
2020-05-04,EU27&UK,bp,2213.909101002626,2016.9540803887437,3367.1949241774555,2020,05-04
2020-05-04,EU27&UK,iea,2040.526106451613,1666.878070967742,3231.7611322580647,2020,05-04
2020-05-04,EU27&UK,pm,1881.384103,1838.287205,2603.26264,2020,05-04
2020-05-04,France,bp,0.0,966.7564672131148,343.1067791716316,2020,05-04
2020-05-04,France,iea,64.0594741935484,797.2464838709677,379.3380064516129,2020,05-04
2020-05-04,France,pm,32.662,874.991,307.0498,2020,05-04
2020-05-04,Germany,bp,631.1475409836065,175.879781420765,755.4610147852075,2020,05-04
2020-05-04,Germany,iea,405.6366838709677,138.25526451612902,646.2106774193549,2020,05-04
