country/region,energy_source,iea,year,month,pm,date,region
Italy,other,2031.1884,2020,11,2520.564,2020-11-01,Europe
Italy,solar,1153.1265,2020,11,900.278,2020-11-01,Europe
Italy,wind,1060.4877,2020,11,1045.592,2020-11-01,Europe
Italy,coal,1331.9634,2020,12,1660.295,2020-12-01,Europe
Italy,gas,11836.7974,2020,12,10474.804,2020-12-01,Europe
Italy,hydro,3686.7629,2020,12,3622.6075,2020-12-01,Europe
Italy,nuclear,0.0,2020,12,0.0,2020-12-01,Europe
Italy,oil,889.2696,2020,12,71.86,2020-12-01,Europe
Italy,other,2090.5226,2020,12,2620.9715,2020-12-01,Europe
Italy,solar,709.1728,2020,12,584.856,2020-12-01,Europe
Italy,wind,2015.6289,2020,12,2001.273,2020-12-01,Europe
Italy,coal,1341.2499,2021,1,1465.535,2021-01-01,Europe
Italy,gas,11919.3238,2021,1,10624.59,2021-01-01,Europe
Italy,hydro,3823.4229,2021,1,3760.899,2021-01-01,Europe
Italy,nuclear,0.0,2021,1,0.0,2021-01-01,Europe
Italy,oil,895.4696,2021,1,87.343,2021-01-01,Europe
Italy,other,2090.8171,2021,1,2582.7490000000003,2021-01-01,Europe
Italy,solar,878.298,2021,1,708.054,2021-01-01,Europe
Italy,wind,2612.5922,2021,1,2640.5575,2021-01-01,Europe
Italy,coal,1116.4581,2021,2,1248.133,2021-02-01,Europe
Italy,gas,9921.6598,2021,2,8523.342,2021-02-01,Europe
Italy,hydro,3602.1152,2021,2,3507.6845,2021-02-01,Europe
Italy,nuclear,0.0,2021,2,0.0,2021-02-01,Europe
Italy,oil,745.39,2021,2,80.634,2021-02-01,Europe
Italy,other,1849.9792,2021,2,2312.1175,2021-02-01,Europe
Italy,solar,1409.6972,2021,2,1171.588,2021-02-01,Europe
Italy,wind,1702.5994,2021,2,1707.342,2021-02-01,Europe
Italy,coal,1185.2036,2021,3,971.141,2021-03-01,Europe
Italy,gas,10532.5831,2021,3,9486.946,2021-03-01,Europe
Italy,hydro,3253.326,2021,3,3210.1215,2021-03-01,Europe
Italy,nuclear,0.0,2021,3,0.0,2021-03-01,Europe
Italy,oil,791.2872,2021,3,63.076,2021-03-01,Europe
Italy,other,2108.0258,2021,3,2595.602,2021-03-01,Europe
Italy,solar,2320.6672,2021,3,1971.0610000000001,2021-03-01,Europe
Italy,wind,1832.0251,2021,3,1851.5819999999999,2021-03-01,Europe
Italy,coal,1117.0422,2021,4,1089.473,2021-04-01,Europe
Italy,gas,9926.8511,2021,4,9039.8,2021-04-01,Europe
Italy,hydro,3245.1672,2021,4,3187.209192,2021-04-01,Europe
Italy,nuclear,0.0,2021,4,0.0,2021-04-01,Europe
Italy,oil,745.78,2021,4,75.749,2021-04-01,Europe
Italy,other,2049.8096,2021,4,2474.94,2021-04-01,Europe
Italy,solar,2330.2766,2021,4,1982.463,2021-04-01,Europe
Italy,wind,1546.0847,2021,4,1554.075,2021-04-01,Europe
Italy,coal,875.783,2021,5,977.72,2021-05-01,Europe
Italy,gas,7782.846,2021,5,6449.057,2021-05-01,Europe
Italy,hydro,4758.6267,2021,5,4555.920308,2021-05-01,Europe
Italy,nuclear,0.0,2021,5,0.0,2021-05-01,Europe
Italy,oil,584.7061,2021,5,74.898,2021-05-01,Europe
Italy,other,2088.7579,2021,5,2400.097,2021-05-01,Europe
Italy,solar,2880.8945,2021,5,2444.503,2021-05-01,Europe
Italy,wind,1975.4969,2021,5,1971.936,2021-05-01,Europe
Italy,coal,1126.3503,2021,6,1338.707,2021-06-01,Europe
Italy,gas,10009.5693,2021,6,8640.132,2021-06-01,Europe
Italy,hydro,5795.8156,2021,6,5435.7375,2021-06-01,Europe
Italy,nuclear,0.0,2021,6,0.0,2021-06-01,Europe
Italy,oil,751.9944,2021,6,139.274,2021-06-01,Europe
Italy,other,1978.7669,2021,6,2367.597,2021-06-01,Europe
Italy,solar,2885.6992,2021,6,2437.416,2021-06-01,Europe
Italy,wind,963.1676,2021,6,960.248,2021-06-01,Europe
Italy,coal,1342.2854,2021,7,1454.326,2021-07-01,Europe
Italy,gas,11928.5258,2021,7,10628.024,2021-07-01,Europe
Italy,hydro,5372.5772,2021,7,5107.516192,2021-07-01,Europe
Italy,nuclear,0.0,2021,7,0.0,2021-07-01,Europe
Italy,oil,896.1609,2021,7,181.86599999999999,2021-07-01,Europe
Italy,other,1989.7686,2021,7,2430.288,2021-07-01,Europe
Italy,solar,2829.0038,2021,7,2345.382,2021-07-01,Europe
Italy,wind,1407.6294,2021,7,1409.889,2021-07-01,Europe
Italy,coal,1101.2637,2021,8,1400.481,2021-08-01,Europe
Italy,gas,9786.6317,2021,8,8398.522,2021-08-01,Europe
Italy,hydro,4930.9816,2021,8,4695.285308,2021-08-01,Europe
Italy,nuclear,0.0,2021,8,0.0,2021-08-01,Europe
Italy,oil,735.2457,2021,8,209.28,2021-08-01,Europe
Italy,other,2001.3004,2021,8,2436.698,2021-08-01,Europe
Italy,solar,2813.6288,2021,8,2402.33,2021-08-01,Europe
Italy,wind,1428.6987,2021,8,1429.635,2021-08-01,Europe
Italy,coal,1352.1635,2021,9,1715.409,2021-09-01,Europe
Italy,gas,12016.3105,2021,9,10534.385,2021-09-01,Europe
Italy,hydro,3186.0158,2021,9,3074.8405000000002,2021-09-01,Europe
Italy,nuclear,0.0,2021,9,0.0,2021-09-01,Europe
Italy,oil,902.756,2021,9,163.155,2021-09-01,Europe
Italy,other,1977.7668,2021,9,2321.728,2021-09-01,Europe
Italy,solar,2251.4796,2021,9,1877.667,2021-09-01,Europe
Italy,wind,989.2534,2021,9,986.5,2021-09-01,Europe
Italy,coal,1269.9572,2021,10,1488.479,2021-10-01,Europe
Italy,gas,11285.7647,2021,10,9783.795,2021-10-01,Europe
Italy,hydro,3135.0232,2021,10,3057.2135,2021-10-01,Europe
Italy,nuclear,0.0,2021,10,0.0,2021-10-01,Europe
Italy,oil,847.8719,2021,10,200.91649999999998,2021-10-01,Europe
Italy,other,2053.5452,2021,10,2418.732,2021-10-01,Europe
Italy,solar,1718.1585,2021,10,1412.112,2021-10-01,Europe
Italy,wind,1670.4939,2021,10,1668.752,2021-10-01,Europe
Italy,coal,1566.3764,2021,11,1861.742,2021-11-01,Europe
Italy,gas,13919.9621,2021,11,12572.57,2021-11-01,Europe
Italy,hydro,3007.5418,2021,11,2905.7585,2021-11-01,Europe
Italy,nuclear,0.0,2021,11,0.0,2021-11-01,Europe
Italy,oil,1045.7726,2021,11,163.8825,2021-11-01,Europe
Italy,other,1984.2388,2021,11,2481.0975,2021-11-01,Europe
Italy,solar,893.6731,2021,11,709.264,2021-11-01,Europe
Italy,wind,1725.6753,2021,11,1712.64,2021-11-01,Europe
Italy,coal,1524.7447,2021,12,1977.271,2021-12-01,Europe
Italy,gas,13549.9923,2021,12,11972.157,2021-12-01,Europe
Italy,hydro,3125.8446,2021,12,3004.49,2021-12-01,Europe
Italy,nuclear,0.0,2021,12,0.0,2021-12-01,Europe
Italy,oil,1017.9777,2021,12,188.505,2021-12-01,Europe
Italy,other,2128.8242,2021,12,2644.4975,2021-12-01,Europe
Italy,solar,877.3371,2021,12,682.077,2021-12-01,Europe
Italy,wind,2833.3181,2021,12,2820.536,2021-12-01,Europe
Japan,coal,32127.0496,2018,1,32127.0496,2018-01-01,Asian
Japan,gas,41092.8189,2018,1,41092.8189,2018-01-01,Asian
Japan,hydro,6021.6821,2018,1,6021.682099999999,2018-01-01,Asian
Japan,nuclear,2497.4284,2018,1,2497.4284,2018-01-01,Asian
Japan,oil,9811.7717,2018,1,9811.7717,2018-01-01,Asian
Japan,other,2042.5063,2018,1,2042.5062999999998,2018-01-01,Asian
Japan,solar,3341.2623,2018,1,3341.2623,2018-01-01,Asian
Japan,wind,852.9038,2018,1,852.9038,2018-01-01,Asian
Japan,coal,29662.7418,2018,2,29662.7418,2018-02-01,Asian
Japan,gas,37524.0138,2018,2,37524.0138,2018-02-01,Asian
Japan,hydro,4858.396,2018,2,4858.396,2018-02-01,Asian
Japan,nuclear,1709.6459,2018,2,1709.6459,2018-02-01,Asian
Japan,oil,10517.6044,2018,2,10517.6044,2018-02-01,Asian
Japan,other,1892.8193,2018,2,1892.8193000000003,2018-02-01,Asian
Japan,solar,3694.27,2018,2,3694.27,2018-02-01,Asian
Japan,wind,665.5901,2018,2,665.5901,2018-02-01,Asian
Japan,coal,28012.4722,2018,3,28012.4722,2018-03-01,Asian
Japan,gas,31635.2717,2018,3,31635.2717,2018-03-01,Asian
Japan,hydro,8862.3898,2018,3,8862.3898,2018-03-01,Asian
Japan,nuclear,2307.3504,2018,3,2307.3504,2018-03-01,Asian
Japan,oil,4174.2526,2018,3,4174.2526,2018-03-01,Asian
Japan,other,2193.3978,2018,3,2193.3978,2018-03-01,Asian
Japan,solar,4978.3269,2018,3,4978.3269,2018-03-01,Asian
Japan,wind,714.5305,2018,3,714.5305,2018-03-01,Asian
Japan,coal,21807.5155,2018,4,21807.5155,2018-04-01,Asian
Japan,gas,27566.4453,2018,4,27566.445300000003,2018-04-01,Asian
Japan,hydro,9550.4809,2018,4,9550.4809,2018-04-01,Asian
Japan,nuclear,2768.6047,2018,4,2768.6046999999994,2018-04-01,Asian
Japan,oil,2132.9461,2018,4,2132.9461,2018-04-01,Asian
Japan,other,1775.9972,2018,4,1775.9972,2018-04-01,Asian
Japan,solar,6123.2549,2018,4,6123.2549,2018-04-01,Asian
Japan,wind,621.536,2018,4,621.536,2018-04-01,Asian
Japan,coal,21884.1915,2018,5,21884.1915,2018-05-01,Asian
Japan,gas,26981.8036,2018,5,26981.8036,2018-05-01,Asian
Japan,hydro,10958.6119,2018,5,10958.6119,2018-05-01,Asian
Japan,nuclear,3157.9837,2018,5,3157.9837,2018-05-01,Asian
Japan,oil,2468.9412,2018,5,2468.9412,2018-05-01,Asian
Japan,other,1759.6431,2018,5,1759.6431,2018-05-01,Asian
Japan,solar,6515.0802,2018,5,6515.080200000001,2018-05-01,Asian
Japan,wind,567.8922,2018,5,567.8922,2018-05-01,Asian
Japan,coal,24601.2619,2018,6,24601.2619,2018-06-01,Asian
Japan,gas,29457.0972,2018,6,29457.0972,2018-06-01,Asian
Japan,hydro,7938.2356,2018,6,7938.235599999999,2018-06-01,Asian
Japan,nuclear,3767.8225,2018,6,3767.8225000000007,2018-06-01,Asian
Japan,oil,2862.4565,2018,6,2862.4565000000002,2018-06-01,Asian
Japan,other,1755.2682,2018,6,1755.2682,2018-06-01,Asian
Japan,solar,6141.4772,2018,6,6141.4772,2018-06-01,Asian
Japan,wind,454.481,2018,6,454.481,2018-06-01,Asian
Japan,coal,29423.8022,2018,7,29423.8022,2018-07-01,Asian
Japan,gas,37193.305,2018,7,37193.305,2018-07-01,Asian
Japan,hydro,9403.886,2018,7,9403.886,2018-07-01,Asian
Japan,nuclear,4607.9133,2018,7,4607.9133,2018-07-01,Asian
Japan,oil,6937.8403,2018,7,6937.8403,2018-07-01,Asian
Japan,other,1830.7702,2018,7,1830.7702,2018-07-01,Asian
Japan,solar,6092.8656,2018,7,6092.865599999999,2018-07-01,Asian
Japan,wind,411.0637,2018,7,411.0636999999999,2018-07-01,Asian
Japan,coal,30038.256,2018,8,30038.256,2018-08-01,Asian
Japan,gas,38232.2806,2018,8,38232.2806,2018-08-01,Asian
Japan,hydro,7584.6717,2018,8,7584.6717,2018-08-01,Asian
Japan,nuclear,3983.4869,2018,8,3983.4869,2018-08-01,Asian
Japan,oil,5926.6108,2018,8,5926.6108,2018-08-01,Asian
Japan,other,2023.5132,2018,8,2023.5132000000003,2018-08-01,Asian
Japan,solar,6799.2647,2018,8,6799.2647,2018-08-01,Asian
Japan,wind,474.0704,2018,8,474.0704,2018-08-01,Asian
Japan,coal,26539.9808,2018,9,26539.9808,2018-09-01,Asian
Japan,gas,27860.0803,2018,9,27860.0803,2018-09-01,Asian
Japan,hydro,8855.6309,2018,9,8855.6309,2018-09-01,Asian
Japan,nuclear,4949.5745,2018,9,4949.5745,2018-09-01,Asian
Japan,oil,2873.4507,2018,9,2873.4507,2018-09-01,Asian
Japan,other,1917.0038,2018,9,1917.0038,2018-09-01,Asian
Japan,solar,5200.6814,2018,9,5200.6814,2018-09-01,Asian
Japan,wind,401.6584,2018,9,401.6584,2018-09-01,Asian
Japan,coal,24660.2174,2018,10,22330.072737917944,2018-10-01,Asian
Japan,gas,28383.1179,2018,10,25217.979693537884,2018-10-01,Asian
Japan,hydro,7332.4902,2018,10,5920.7396,2018-10-01,Asian
Japan,nuclear,5291.1924,2018,10,5432.104,2018-10-01,Asian
Japan,oil,2125.0896,2018,10,3327.4955685441755,2018-10-01,Asian
Japan,other,1863.3087,2018,10,865.3946,2018-10-01,Asian
Japan,solar,4525.1386,2018,10,4874.9882,2018-10-01,Asian
Japan,wind,523.3946,2018,10,576.9524,2018-10-01,Asian
Japan,coal,25211.0374,2018,11,23570.658962016605,2018-11-01,Asian
Japan,gas,30424.8654,2018,11,26619.008636640192,2018-11-01,Asian
Japan,hydro,4424.9784,2018,11,3305.18,2018-11-01,Asian
Japan,nuclear,6170.0594,2018,11,6344.005,2018-11-01,Asian
Japan,oil,2550.3948,2018,11,3512.360401343194,2018-11-01,Asian
Japan,other,1890.227,2018,11,852.75,2018-11-01,Asian
Japan,solar,4612.4397,2018,11,4086.1645,2018-11-01,Asian
Japan,wind,513.2695,2018,11,495.8087,2018-11-01,Asian
Japan,coal,29333.4202,2018,12,28259.70031851869,2018-12-01,Asian
Japan,gas,36243.6199,2018,12,31914.475028455206,2018-12-01,Asian
Japan,hydro,5457.7249,2018,12,4218.524,2018-12-01,Asian
Japan,nuclear,6612.1996,2018,12,6788.034,2018-12-01,Asian
Japan,oil,3827.0938,2018,12,4211.093653026097,2018-12-01,Asian
Japan,other,2049.8913,2018,12,942.5784,2018-12-01,Asian
Japan,solar,3469.1574,2018,12,3092.4626,2018-12-01,Asian
Japan,wind,980.5209,2018,12,975.0101,2018-12-01,Asian
Japan,coal,32949.4168,2019,1,26570.01882007002,2019-01-01,Asian
Japan,gas,38591.7433,2019,1,33984.974815201494,2019-01-01,Asian
Japan,hydro,4593.9972,2019,1,3468.717,2019-01-01,Asian
Japan,nuclear,6602.6605,2019,1,6809.532,2019-01-01,Asian
Japan,oil,3617.6747,2019,1,8114.624964728489,2019-01-01,Asian
Japan,other,1895.1703,2019,1,945.7882,2019-01-01,Asian
Japan,solar,4100.184,2019,1,3901.709,2019-01-01,Asian
Japan,wind,974.3283,2019,1,978.0526,2019-01-01,Asian
Japan,coal,28744.1811,2019,2,23024.261744261374,2019-02-01,Asian
Japan,gas,33666.3942,2019,2,29126.19208472751,2019-02-01,Asian
Japan,hydro,4672.3025,2019,2,3847.2902000000004,2019-02-01,Asian
Japan,nuclear,5964.1888,2019,2,6151.157,2019-02-01,Asian
Japan,oil,3155.9617,2019,2,8163.779271011121,2019-02-01,Asian
Japan,other,1851.1348,2019,2,917.3964,2019-02-01,Asian
Japan,solar,4077.5467,2019,2,3878.12,2019-02-01,Asian
Japan,wind,726.312,2019,2,749.3014,2019-02-01,Asian
Japan,coal,26838.5528,2019,3,24769.114411004957,2019-03-01,Asian
Japan,gas,31434.4422,2019,3,27972.45664595527,2019-03-01,Asian
Japan,hydro,5771.2772,2019,3,4657.1926,2019-03-01,Asian
Japan,nuclear,6601.9682,2019,3,6808.971,2019-03-01,Asian
Japan,oil,2946.7336,2019,3,3690.946643039771,2019-03-01,Asian
Japan,other,2002.6173,2019,3,956.8742,2019-03-01,Asian
Japan,solar,5883.2648,2019,3,5664.1449,2019-03-01,Asian
Japan,wind,763.7582,2019,3,782.9398,2019-03-01,Asian
Japan,coal,22961.8427,2019,4,20490.21407119524,2019-04-01,Asian
Japan,gas,26893.8762,2019,4,25901.270843021706,2019-04-01,Asian
Japan,hydro,6146.4219,2019,4,4956.743,2019-04-01,Asian
Japan,nuclear,5836.1864,2019,4,6029.748,2019-04-01,Asian
Japan,oil,2521.091,2019,4,2004.103685783051,2019-04-01,Asian
Japan,other,1510.0722,2019,4,772.355,2019-04-01,Asian
Japan,solar,6900.2841,2019,4,6575.4377,2019-04-01,Asian
Japan,wind,594.6861,2019,4,606.085,2019-04-01,Asian
Japan,coal,21031.8967,2019,5,18900.811227909067,2019-05-01,Asian
Japan,gas,24633.4423,2019,5,23303.48719677934,2019-05-01,Asian
Japan,hydro,7933.1198,2019,5,6535.2118,2019-05-01,Asian
Japan,nuclear,5215.6088,2019,5,5389.756,2019-05-01,Asian
Japan,oil,2309.1929,2019,5,2132.3607753115894,2019-05-01,Asian
Japan,other,1730.9863,2019,5,875.4984,2019-05-01,Asian
Japan,solar,8197.7817,2019,5,7765.2061,2019-05-01,Asian
Japan,wind,508.4779,2019,5,512.7814999999999,2019-05-01,Asian
Japan,coal,22909.8701,2019,6,20916.957617576445,2019-06-01,Asian
Japan,gas,26833.0038,2019,6,25045.579213529276,2019-06-01,Asian
Japan,hydro,7972.531,2019,6,6847.421,2019-06-01,Asian
Japan,nuclear,4755.9683,2019,6,4897.703,2019-06-01,Asian
Japan,oil,2515.3847,2019,6,2433.7727688942737,2019-06-01,Asian
Japan,other,1875.9198,2019,6,926.9462,2019-06-01,Asian
Japan,solar,6414.2743,2019,6,6133.5869,2019-06-01,Asian
Japan,wind,426.4402,2019,6,429.9757,2019-06-01,Asian
Japan,coal,26856.9409,2019,7,22630.97529307803,2019-07-01,Asian
Japan,gas,31455.9791,2019,7,28606.798020240753,2019-07-01,Asian
Japan,hydro,9574.0842,2019,7,8372.4968,2019-07-01,Asian
Japan,nuclear,5035.5734,2019,7,5199.458,2019-07-01,Asian
Japan,oil,2948.7525,2019,7,5336.159186681219,2019-07-01,Asian
Japan,other,2245.4334,2019,7,1095.8892,2019-07-01,Asian
Japan,solar,5622.4704,2019,7,5334.7995,2019-07-01,Asian
Japan,wind,396.7354,2019,7,406.325,2019-07-01,Asian
Japan,coal,30045.488,2019,8,25768.258196315815,2019-08-01,Asian
Japan,gas,35190.5397,2019,8,32797.485910460186,2019-08-01,Asian
Japan,hydro,8765.4285,2019,8,7257.6798,2019-08-01,Asian
Japan,nuclear,4573.5564,2019,8,4726.99,2019-08-01,Asian
Japan,oil,3298.8384,2019,8,5084.131293224009,2019-08-01,Asian
Japan,other,2320.9611,2019,8,1135.28,2019-08-01,Asian
Japan,solar,6345.7625,2019,8,6063.6571,2019-08-01,Asian
Japan,wind,436.5992,2019,8,442.3397,2019-08-01,Asian
Japan,coal,26857.1396,2019,9,26282.631013898204,2019-09-01,Asian
Japan,gas,31456.2119,2019,9,27589.92992724676,2019-09-01,Asian
Japan,hydro,7163.1893,2019,9,5821.497,2019-09-01,Asian
Japan,nuclear,4173.6397,2019,9,4301.997,2019-09-01,Asian
Japan,oil,2948.7743,2019,9,2845.587758855029,2019-09-01,Asian
Japan,other,2422.2673,2019,9,1181.0011,2019-09-01,Asian
Japan,solar,6044.6265,2019,9,5746.4376,2019-09-01,Asian
Japan,wind,425.9991,2019,9,434.0433,2019-09-01,Asian
Japan,coal,24128.0877,2019,10,22887.90657181987,2019-10-01,Asian
Japan,gas,28259.8314,2019,10,26343.24508072456,2019-10-01,Asian
Japan,hydro,6738.1488,2019,10,5664.1978,2019-10-01,Asian
Japan,nuclear,4791.3055,2019,10,4930.742,2019-10-01,Asian
Japan,oil,2649.1386,2019,10,1972.3610474555692,2019-10-01,Asian
Japan,other,2239.6058000000003,2019,10,1097.5608,2019-10-01,Asian
Japan,solar,4873.159,2019,10,4651.516,2019-10-01,Asian
Japan,wind,628.2499,2019,10,625.8065,2019-10-01,Asian
Japan,coal,24672.567,2019,11,22596.133430423397,2019-11-01,Asian
Japan,gas,28897.5485,2019,11,27269.18005290302,2019-11-01,Asian
Japan,hydro,5235.985,2019,11,4207.973,2019-11-01,Asian
Japan,nuclear,5097.5845,2019,11,5257.057,2019-11-01,Asian
Japan,oil,2708.9196,2019,11,2285.8663166735846,2019-11-01,Asian
Japan,other,2639.6984,2019,11,1283.8308,2019-11-01,Asian
Japan,solar,4829.699,2019,11,4609.8179,2019-11-01,Asian
Japan,wind,789.6557,2019,11,805.8995,2019-11-01,Asian
Japan,coal,29865.2098,2019,12,26647.823545100004,2019-12-01,Asian
Japan,gas,34979.3902,2019,12,32925.36571411727,2019-12-01,Asian
Japan,hydro,5346.2872,2019,12,4337.2958,2019-12-01,Asian
Japan,nuclear,5230.5479,2019,12,5394.333,2019-12-01,Asian
Japan,oil,3279.0448,2019,12,3476.7074407827236,2019-12-01,Asian
Japan,other,2852.5334,2019,12,1385.6274,2019-12-01,Asian
Japan,solar,3779.7399,2019,12,3551.4695,2019-12-01,Asian
Japan,wind,905.792,2019,12,903.977,2019-12-01,Asian
Japan,coal,30648.4222,2020,1,28242.094613427613,2020-01-01,Asian
Japan,gas,35896.7215,2020,1,33078.32949491571,2020-01-01,Asian
Japan,hydro,5833.2556,2020,1,4795.4538,2020-01-01,Asian
Japan,nuclear,4778.7278,2020,1,4936.464,2020-01-01,Asian
Japan,oil,3365.0374,2020,1,3100.8351916566658,2020-01-01,Asian
Japan,other,2885.4202,2020,1,1404.1096,2020-01-01,Asian
Japan,solar,4092.0619,2020,1,3897.1668,2020-01-01,Asian
Japan,wind,857.3171,2020,1,873.5539,2020-01-01,Asian
Japan,coal,27813.0492,2020,2,25801.81625850634,2020-02-01,Asian
Japan,gas,32575.8134,2020,2,30220.17270948949,2020-02-01,Asian
Japan,hydro,5976.8465,2020,2,4990.4392,2020-02-01,Asian
Japan,nuclear,4942.468,2020,2,5089.275,2020-02-01,Asian
Japan,oil,3053.7282,2020,2,2832.9053320041635,2020-02-01,Asian
Japan,other,2792.9479,2020,2,1353.3817999999999,2020-02-01,Asian
Japan,solar,5205.6948,2020,2,4916.3386,2020-02-01,Asian
Japan,wind,821.9961,2020,2,839.0615,2020-02-01,Asian
Japan,coal,25683.8369,2020,3,23854.99528914756,2020-03-01,Asian
Japan,gas,30081.9904,2020,3,27939.97411805234,2020-03-01,Asian
Japan,hydro,6703.8113,2020,3,5603.2388,2020-03-01,Asian
Japan,nuclear,4976.5904,2020,3,5140.951,2020-03-01,Asian
Japan,oil,2819.9518,2020,3,2619.1544928001044,2020-03-01,Asian
Japan,other,2966.8755,2020,3,1438.799,2020-03-01,Asian
Japan,solar,6647.0168,2020,3,6332.2884,2020-03-01,Asian
Japan,wind,880.7753,2020,3,895.2144,2020-03-01,Asian
Japan,coal,20652.5271,2020,4,19287.113941980893,2020-04-01,Asian
Japan,gas,24189.1086,2020,4,22589.879278762244,2020-04-01,Asian
Japan,hydro,7930.1329,2020,4,6470.2151,2020-04-01,Asian
Japan,nuclear,4504.313,2020,4,4645.546,2020-04-01,Asian
Japan,oil,2267.5401,2020,4,2117.6248792568617,2020-04-01,Asian
Japan,other,2497.7275,2020,4,1233.9403,2020-04-01,Asian
Japan,solar,8142.6116,2020,4,7703.2538,2020-04-01,Asian
Japan,wind,845.3551,2020,4,855.8883,2020-04-01,Asian
Japan,coal,18099.4432,2020,5,16938.95072136504,2020-05-01,Asian
Japan,gas,21198.8293,2020,5,19839.611765366317,2020-05-01,Asian
Japan,hydro,8244.9552,2020,5,6716.8242,2020-05-01,Asian
Japan,nuclear,4387.1381,2020,5,4533.0380000000005,2020-05-01,Asian
Japan,oil,1987.2248,2020,5,1859.8087132686433,2020-05-01,Asian
Japan,other,2511.4802,2020,5,1240.1902,2020-05-01,Asian
Japan,solar,8026.6982,2020,5,7640.0579,2020-05-01,Asian
Japan,wind,610.9413,2020,5,621.5059,2020-05-01,Asian
Japan,coal,22187.3248,2020,6,20618.405000404055,2020-06-01,Asian
Japan,gas,25986.7283,2020,6,24149.14346134948,2020-06-01,Asian
Japan,hydro,8142.9546,2020,6,6887.801,2020-06-01,Asian
Japan,nuclear,3836.2373,2020,6,3956.892,2020-06-01,Asian
Japan,oil,2436.0529,2020,6,2263.7937382464625,2020-06-01,Asian
Japan,other,2221.032,2020,6,1103.5087,2020-06-01,Asian
Japan,solar,6965.7297,2020,6,6641.9754,2020-06-01,Asian
Japan,wind,487.964,2020,6,491.7407,2020-06-01,Asian
Japan,coal,24709.8333,2020,7,23083.389450515024,2020-07-01,Asian
Japan,gas,28941.1964,2020,7,27036.236882531957,2020-07-01,Asian
Japan,hydro,10540.2739,2020,7,9421.9492,2020-07-01,Asian
Japan,nuclear,3624.8391,2020,7,3748.923,2020-07-01,Asian
Japan,oil,2713.0113,2020,7,2534.4361669530203,2020-07-01,Asian
Japan,other,2650.6556,2020,7,1277.6502,2020-07-01,Asian
Japan,solar,5155.6293,2020,7,4905.3745,2020-07-01,Asian
Japan,wind,445.0047,2020,7,455.2529,2020-07-01,Asian
Japan,coal,30697.5602,2020,8,28389.306752364588,2020-08-01,Asian
Japan,gas,35954.274,2020,8,33250.75053946749,2020-08-01,Asian
Japan,hydro,8447.661,2020,8,6601.5392,2020-08-01,Asian
Japan,nuclear,3101.1717,2020,8,3198.557,2020-08-01,Asian
Japan,oil,3370.4325,2020,8,3116.9983081679216,2020-08-01,Asian
Japan,other,2885.061,2020,8,1409.3903,2020-08-01,Asian
Japan,solar,8580.9602,2020,8,8175.2451,2020-08-01,Asian
Japan,wind,417.7433,2020,8,417.2957,2020-08-01,Asian
Japan,coal,26540.0816,2020,9,24713.497271213604,2020-09-01,Asian
Japan,gas,31084.8602,2020,9,28945.487811865372,2020-09-01,Asian
Japan,hydro,6592.2994,2020,9,5364.681,2020-09-01,Asian
Japan,nuclear,2649.6749,2020,9,2742.894,2020-09-01,Asian
Japan,oil,2913.963,2020,9,2713.413516921021,2020-09-01,Asian
Japan,other,2705.4542,2020,9,1328.5264,2020-09-01,Asian
Japan,solar,5788.6818,2020,9,5517.3915,2020-09-01,Asian
Japan,wind,547.9168,2020,9,559.1643,2020-09-01,Asian
Japan,coal,24595.5366,2020,10,22885.983008708794,2020-10-01,Asian
Japan,gas,28807.3272,2020,10,26805.02612933454,2020-10-01,Asian
Japan,hydro,5510.2104,2020,10,4587.1872,2020-10-01,Asian
Japan,nuclear,1773.6664,2020,10,1837.126,2020-10-01,Asian
Japan,oil,2700.4621,2020,10,2512.7619619566703,2020-10-01,Asian
Japan,other,2758.9828,2020,10,1361.3702,2020-10-01,Asian
Japan,solar,5752.4022,2020,10,5478.5797999999995,2020-10-01,Asian
Japan,wind,646.4497,2020,10,651.1744,2020-10-01,Asian
Japan,coal,26193.362,2020,11,23889.931208158505,2020-11-01,Asian
Japan,gas,30678.7676,2020,11,27980.89253337215,2020-11-01,Asian
Japan,hydro,4590.3285,2020,11,3671.75,2020-11-01,Asian
Japan,nuclear,1210.4225,2020,11,1240.112,2020-11-01,Asian
Japan,oil,2875.895,2020,11,2622.990258469346,2020-11-01,Asian
Japan,other,2511.574,2020,11,1245.308,2020-11-01,Asian
Japan,solar,5161.7286,2020,11,4892.642,2020-11-01,Asian
Japan,wind,847.743,2020,11,847.356,2020-11-01,Asian
Japan,coal,32789.5308,2020,12,30251.988203322697,2020-12-01,Asian
Japan,gas,38404.478,2020,12,35432.401338423595,2020-12-01,Asian
Japan,hydro,4919.2746,2020,12,3349.0662,2020-12-01,Asian
Japan,nuclear,2077.89,2020,12,2145.0480000000002,2020-12-01,Asian
Japan,oil,3600.12,2020,12,3321.5110582536954,2020-12-01,Asian
Japan,other,2945.8642,2020,12,1457.8148,2020-12-01,Asian
Japan,solar,4864.5251,2020,12,4554.6642,2020-12-01,Asian
Japan,wind,1067.8605,2020,12,1076.6616,2020-12-01,Asian
Japan,coal,33000.6153,2021,1,32211.402721758077,2021-01-01,Asian
Japan,gas,41899.0691,2021,1,37727.35004372564,2021-01-01,Asian
Japan,hydro,5047.019,2021,1,3221.4608000000003,2021-01-01,Asian
