country,date,PM,CM,sector
Italy,2020-07-15,296.5654122329848,311.8726207,Power
Italy,2020-07-16,295.1227048128521,310.9844026,Power
Italy,2020-07-17,299.67938705046964,314.155763,Power
Italy,2020-07-18,222.33710864187285,231.6147341,Power
Italy,2020-07-19,186.0213148568723,191.051895,Power
Italy,2020-07-20,273.5156960700705,285.025108,Power
Italy,2020-07-21,296.81887690026974,312.0775435,Power
Italy,2020-07-22,298.07588794291894,313.812468,Power
Italy,2020-07-23,303.78185279500264,317.3969684,Power
Italy,2020-07-24,289.98307761882626,302.0323764,Power
Italy,2020-07-25,213.13580182639123,221.8838698,Power
Italy,2020-07-26,185.26447509219247,189.0922802,Power
Italy,2020-07-27,287.7439958028997,298.6488452,Power
Italy,2020-07-28,309.908056133373,317.9181706,Power
Italy,2020-07-29,331.9299720066784,338.0974583,Power
Italy,2020-07-30,352.3859585611651,356.9727521,Power
Italy,2020-07-31,351.0139103772686,355.6160451,Power
Italy,2020-08-01,283.79473770448834,291.9351551,Power
Italy,2020-08-02,238.79701878360893,240.616179,Power
Italy,2020-08-03,297.0364362631337,304.5072631,Power
Italy,2020-08-04,271.36524491497005,281.2198709,Power
Italy,2020-08-05,254.88433473809332,264.8280296,Power
Italy,2020-08-06,255.131842303634,265.2372162,Power
Italy,2020-08-07,249.29871335318046,258.9564335,Power
Italy,2020-08-08,211.53649521691682,217.0454532,Power
Italy,2020-08-09,182.57837286196906,185.2633222,Power
Italy,2020-08-10,251.02208036095618,260.3157762,Power
Italy,2020-08-11,277.4600733498258,290.6258899,Power
Italy,2020-08-12,278.56804421459026,290.6140294,Power
Italy,2020-08-13,278.3670420903981,289.2586402,Power
Italy,2020-08-14,270.06326776608705,281.9104144,Power
Italy,2020-08-15,228.8082732249499,234.5607454,Power
Italy,2020-08-16,219.3292728577778,224.6987569,Power
Italy,2020-08-17,265.1422011284956,277.195215,Power
Italy,2020-08-18,265.2153508337384,276.446028,Power
Italy,2020-08-19,272.74828119830255,284.9572397,Power
Italy,2020-08-20,280.18478410711054,290.8387196,Power
Italy,2020-08-21,265.4915551099927,275.370019,Power
Italy,2020-08-22,234.63021383725336,242.1692429,Power
Italy,2020-08-23,211.3608608348165,215.3586294,Power
Italy,2020-08-24,293.9201336705974,305.3803262,Power
Italy,2020-08-25,300.85328651184983,313.2247154,Power
Italy,2020-08-26,311.67772834378314,325.2960476,Power
Italy,2020-08-27,334.47947388913036,347.7057643,Power
Italy,2020-08-28,320.73854267148806,336.9397437,Power
Italy,2020-08-29,234.1107946128917,243.6504849,Power
Italy,2020-08-30,203.5605366974181,207.695442,Power
Italy,2020-08-31,302.2107172696175,311.0021933,Power
Italy,2020-09-01,310.35007057981744,322.8666261,Power
Italy,2020-09-02,328.87415402071844,342.6584715,Power
Italy,2020-09-03,299.5353778702767,309.5097497,Power
Italy,2020-09-04,276.10124092105946,285.9390239,Power
Italy,2020-09-05,201.07564934502062,206.9693171,Power
Italy,2020-09-06,193.58281678295387,197.1607007,Power
Italy,2020-09-07,301.97995466654294,312.0426209,Power
Italy,2020-09-08,302.20329592227625,309.218509,Power
Italy,2020-09-09,306.1384121615047,317.9260776,Power
Italy,2020-09-10,319.8629488344305,330.284697,Power
Italy,2020-09-11,300.50930143087436,307.45591,Power
Italy,2020-09-12,238.71538396285646,244.7792072,Power
Italy,2020-09-13,196.6813356746946,197.2812823,Power
Italy,2020-09-14,306.30905934813205,308.3638956,Power
Italy,2020-09-15,358.39507231146865,352.3906536,Power
Italy,2020-09-16,354.37285223160904,348.91751,Power
Italy,2020-09-17,314.060368802796,312.806304,Power
Italy,2020-09-18,303.27055575348146,307.1218399,Power
Italy,2020-09-19,262.7294497728508,264.169773,Power
Italy,2020-09-20,243.86161903444736,240.787497,Power
Italy,2020-09-21,340.5729256828266,337.4457908,Power
Italy,2020-09-22,348.56708715292854,346.2284757,Power
Italy,2020-09-23,325.8690339741833,325.8139552,Power
Italy,2020-09-24,307.54103429405956,307.4849023,Power
Italy,2020-09-25,254.69132964754525,252.6255732,Power
Italy,2020-09-26,165.43514810838482,162.03062,Power
Italy,2020-09-27,158.57977549263856,152.2285928,Power
Italy,2020-09-28,253.17975262468363,257.0600746,Power
Italy,2020-09-29,300.5819630542515,304.8248604,Power
Italy,2020-09-30,308.52047693421457,310.6312239,Power
Italy,2020-10-01,284.77231562161836,287.1784439,Power
Italy,2020-10-02,244.96459644627913,247.6487843,Power
Italy,2020-10-03,151.95584128562692,149.8854892,Power
Italy,2020-10-04,129.317490530981,127.8803466,Power
Italy,2020-10-05,210.12886711650958,210.0306386,Power
Italy,2020-10-06,224.40436061126692,222.3003044,Power
Italy,2020-10-07,228.44602887623293,225.5678664,Power
Italy,2020-10-08,197.21766255547757,197.1639953,Power
Italy,2020-10-09,222.0922417243743,226.7631392,Power
Italy,2020-10-10,191.71669208694829,193.9412395,Power
Italy,2020-10-11,159.73386383624302,158.5021274,Power
Italy,2020-10-12,251.46002745852056,255.3785222,Power
Italy,2020-10-13,249.2687776654233,254.5627848,Power
Italy,2020-10-14,229.53073450540356,236.1098558,Power
Italy,2020-10-15,235.82626470638033,244.3937417,Power
Italy,2020-10-16,236.59902344883065,242.7365691,Power
Italy,2020-10-17,195.57432845874163,198.3467486,Power
Italy,2020-10-18,179.37042351297563,179.0998264,Power
Italy,2020-10-19,262.8500810831732,266.6677218,Power
Italy,2020-10-20,271.0652998361758,273.9184281,Power
Italy,2020-10-21,258.3700777581343,258.6072082,Power
Italy,2020-10-22,272.29497829435104,272.8733881,Power
Italy,2020-10-23,269.16848855723526,271.4646267,Power
Italy,2020-10-24,176.16920719074358,174.7779995,Power
Italy,2020-10-25,156.9936721233748,153.6419665,Power
Italy,2020-10-26,208.0584739022881,207.9939307,Power
Italy,2020-10-27,235.1559030363501,236.3332281,Power
Italy,2020-10-28,210.3183555146413,212.1180829,Power
Italy,2020-10-29,238.96448092319025,240.9146677,Power
Italy,2020-10-30,252.23008297833059,255.0734443,Power
Italy,2020-10-31,175.7455396164781,178.5206397,Power
Italy,2020-11-01,158.0557132330938,158.4243754,Power
Italy,2020-11-02,240.27630731382283,243.3019186,Power
Italy,2020-11-03,265.7484113204977,270.8656725,Power
Italy,2020-11-04,269.51249866804994,275.4141663,Power
Italy,2020-11-05,241.33829836386334,244.4108735,Power
Italy,2020-11-06,222.84921915317008,225.6581379,Power
Italy,2020-11-07,207.43951100718218,210.346918,Power
Italy,2020-11-08,177.81515690568244,177.7233519,Power
Italy,2020-11-09,248.79287281661834,253.5572797,Power
Italy,2020-11-10,268.189596573544,272.7778453,Power
Italy,2020-11-11,281.2378520194542,286.2777064,Power
Italy,2020-11-12,287.4194589070307,291.296007,Power
Italy,2020-11-13,289.7057094550462,293.3221722,Power
Italy,2020-11-14,236.8308623349934,242.0295528,Power
Italy,2020-11-15,210.09970735376953,211.2041671,Power
Italy,2020-11-16,267.4744815509137,270.1744701,Power
Italy,2020-11-17,249.86053312525166,252.1656502,Power
Italy,2020-11-18,266.2143918380354,270.9533083,Power
Italy,2020-11-19,284.166418302607,288.5931356,Power
Italy,2020-11-20,271.5631057943349,278.1447122,Power
Italy,2020-11-21,204.35304398304606,206.4836964,Power
Italy,2020-11-22,198.35944873308483,200.1791927,Power
Italy,2020-11-23,287.66458863784146,290.1969359,Power
Italy,2020-11-24,309.5611801059628,310.3676577,Power
Italy,2020-11-25,311.2877634480837,314.3218097,Power
Italy,2020-11-26,316.2944071061113,321.8044543,Power
Italy,2020-11-27,311.9968462794519,316.9436345,Power
Italy,2020-11-28,259.12958320069544,265.9356666,Power
Italy,2020-11-29,228.2951615200822,230.476787,Power
Italy,2020-11-30,307.30755595342515,313.2023122,Power
Italy,2020-12-01,337.4465360650678,346.2403362,Power
Italy,2020-12-02,351.9444321965862,353.9727098,Power
Italy,2020-12-03,353.9917604139279,355.000618,Power
Italy,2020-12-04,310.7488584938567,317.1485573,Power
Italy,2020-12-05,219.52080118780938,223.6629417,Power
Italy,2020-12-06,200.62329757496107,204.6743143,Power
Italy,2020-12-07,275.42508484324014,284.4353786,Power
Italy,2020-12-08,274.8798223098407,283.8594865,Power
Italy,2020-12-09,335.3971679158263,343.5855656,Power
Italy,2020-12-10,345.2499639025347,350.8197991,Power
Italy,2020-12-11,330.8343033079111,334.3976477,Power
Italy,2020-12-12,269.77330959315833,276.1508339,Power
Italy,2020-12-13,199.0940369706609,200.0889213,Power
Italy,2020-12-14,262.3158567088882,270.4670286,Power
Italy,2020-12-15,321.7682952885594,333.0567546,Power
Italy,2020-12-16,327.7393386533456,338.8914515,Power
Italy,2020-12-17,334.9962649803695,345.2058389,Power
Italy,2020-12-18,327.246263334807,338.5435441,Power
Italy,2020-12-19,257.3439794975952,267.9651264,Power
Italy,2020-12-20,219.47955201270585,227.9228305,Power
Italy,2020-12-21,299.50905899429284,312.2930088,Power
Italy,2020-12-22,289.0177267781757,300.1748936,Power
Italy,2020-12-23,253.4646172253226,262.6035309,Power
Italy,2020-12-24,160.62063349653104,163.0934507,Power
Italy,2020-12-25,179.15006080811438,183.1396374,Power
Italy,2020-12-26,192.48087810945145,197.5665927,Power
Italy,2020-12-27,162.37262212550263,165.4207403,Power
Italy,2020-12-28,189.77313758318618,194.2977128,Power
Italy,2020-12-29,218.86025121476985,224.8641447,Power
Italy,2020-12-30,199.11024379158297,205.4162532,Power
Italy,2020-12-31,185.58655906381378,189.8315834,Power
Italy,2021-01-01,188.22125000419337,192.4389121,Power
Italy,2021-01-02,181.72565629799678,186.0658813,Power
Italy,2021-01-03,184.54270213231848,189.6253429,Power
Italy,2021-01-04,268.2082688336333,276.0223453,Power
Italy,2021-01-05,291.056657484445,298.1408214,Power
Italy,2021-01-06,262.30843536154697,268.8579569,Power
Italy,2021-01-07,338.7918148358738,348.8292153,Power
Italy,2021-01-08,334.97672919082567,347.8078962,Power
Italy,2021-01-09,266.38662216199606,275.7864536,Power
Italy,2021-01-10,250.04574142086963,258.4115103,Power
Italy,2021-01-11,348.9227799412187,360.0195775,Power
Italy,2021-01-12,323.6582358766225,332.8511729,Power
Italy,2021-01-13,284.56620741021675,290.2970911,Power
Italy,2021-01-14,303.45120861835375,313.2734751,Power
Italy,2021-01-15,341.8923986893537,354.7864705,Power
Italy,2021-01-16,223.2876418176804,232.9246582,Power
Italy,2021-01-17,222.15333956201246,231.8321763,Power
Italy,2021-01-18,318.5567291277925,331.7876833,Power
Italy,2021-01-19,339.16337028479626,353.0021272,Power
Italy,2021-01-20,323.768454773812,336.9002088,Power
Italy,2021-01-21,284.88715252415165,295.6296943,Power
Italy,2021-01-22,247.81068940906422,257.8784477,Power
Italy,2021-01-23,163.20282434905891,172.5574543,Power
Italy,2021-01-24,151.6029706117135,154.5828979,Power
Italy,2021-01-25,243.97549228816905,254.6715059,Power
Italy,2021-01-26,256.77416269187984,266.8429933,Power
Italy,2021-01-27,304.78199511222715,315.613943,Power
Italy,2021-01-28,281.9250212265487,292.5117061,Power
Italy,2021-01-29,222.09466961878272,232.3579908,Power
Italy,2021-01-30,170.51859582818742,179.1545164,Power
Italy,2021-01-31,167.08800605895993,173.5194709,Power
Italy,2021-02-01,261.02570615905637,265.3050845,Power
Italy,2021-02-02,300.1679569979411,301.6363682,Power
Italy,2021-02-03,274.60116510933864,276.492811,Power
Italy,2021-02-04,264.5416351652471,265.4948521,Power
Italy,2021-02-05,257.91328319160573,268.4230727,Power
Italy,2021-02-06,169.39608262681176,178.5278878,Power
Italy,2021-02-07,137.1218695023398,141.8210222,Power
Italy,2021-02-08,188.67039795482742,196.5558163,Power
Italy,2021-02-09,223.0518607318339,232.5148127,Power
Italy,2021-02-10,259.2683611444827,271.5377663,Power
Italy,2021-02-11,290.6002133356661,303.1241994,Power
Italy,2021-02-12,298.7752466817339,312.5203347,Power
Italy,2021-02-13,199.2879806801813,206.6359058,Power
Italy,2021-02-14,163.0974111810077,165.2896161,Power
Italy,2021-02-15,231.83280391183263,236.7226472,Power
Italy,2021-02-16,272.9827607325075,280.7111882,Power
Italy,2021-02-17,274.11890268136113,282.9567722,Power
Italy,2021-02-18,275.1505325363771,285.8335974,Power
Italy,2021-02-19,266.24431501087287,277.0772691,Power
Italy,2021-02-20,193.85107408524266,201.1912869,Power
Italy,2021-02-21,159.0074728710252,159.4456944,Power
Italy,2021-02-22,253.0081730765437,263.1181439,Power
Italy,2021-02-23,268.56164010433196,280.7566533,Power
Italy,2021-02-24,251.10292674177194,262.6812829,Power
Italy,2021-02-25,256.3847234228049,268.264933,Power
Italy,2021-02-26,253.04347766482255,269.1340425,Power
Italy,2021-02-27,188.36160482785414,200.106712,Power
Italy,2021-02-28,142.0651125775172,148.0128513,Power
Italy,2021-03-01,233.27248272141458,245.8538984,Power
Italy,2021-03-02,244.34122829946307,257.0791832,Power
Italy,2021-03-03,261.437059052405,279.2108375,Power
Italy,2021-03-04,266.04584090044614,285.6477832,Power
Italy,2021-03-05,257.08707322741174,277.000176,Power
Italy,2021-03-06,189.8676001965604,204.9708263,Power
Italy,2021-03-07,175.66275342311957,187.3534022,Power
Italy,2021-03-08,279.89496359829775,294.5589566,Power
Italy,2021-03-09,301.6007025420476,314.8146785,Power
Italy,2021-03-10,250.83112771722762,264.9584949,Power
Italy,2021-03-11,231.61110211057087,246.7520003,Power
Italy,2021-03-12,218.79538638632275,232.9945032,Power
Italy,2021-03-13,142.70744082757415,150.4501798,Power
Italy,2021-03-14,133.6927314637895,140.4287337,Power
Italy,2021-03-15,180.69886971687805,191.4551513,Power
Italy,2021-03-16,216.75116186904958,230.74233,Power
Italy,2021-03-17,225.08374553835097,239.89862,Power
Italy,2021-03-18,272.6068375766339,288.3269337,Power
Italy,2021-03-19,279.71404792011316,297.8502396,Power
Italy,2021-03-20,197.20652427700608,210.4833135,Power
Italy,2021-03-21,156.50624103358976,163.6989941,Power
Italy,2021-03-22,228.1445945220026,237.4665628,Power
Italy,2021-03-23,245.51428926122804,256.3477869,Power
Italy,2021-03-24,241.66429950532913,252.6730151,Power
Italy,2021-03-25,239.99011613170296,251.3413469,Power
Italy,2021-03-26,233.16006119837004,248.1574671,Power
Italy,2021-03-27,177.29358511514425,190.7659256,Power
Italy,2021-03-28,158.99109084122836,168.0432241,Power
Italy,2021-03-29,217.65600307328464,229.2577933,Power
Italy,2021-03-30,201.4262172737219,213.9880852,Power
Italy,2021-03-31,206.35284053562947,220.1476274,Power
Italy,2021-04-01,207.06467664931648,221.0760394,Power
Italy,2021-04-02,161.2656149095497,170.4996611,Power
Italy,2021-04-03,141.5746653921011,148.3587819,Power
Italy,2021-04-04,127.37688954825178,131.7415915,Power
Italy,2021-04-05,147.84591664899386,151.8279721,Power
Italy,2021-04-06,180.0042416176835,188.1052248,Power
Italy,2021-04-07,240.1774644785778,255.3580958,Power
Italy,2021-04-08,249.6040899070945,262.8941126,Power
Italy,2021-04-09,255.80712233707914,271.9370691,Power
Italy,2021-04-10,196.7604800264405,210.5617245,Power
Italy,2021-04-11,156.18207958530968,162.9102722,Power
Italy,2021-04-12,260.6765148715145,275.4971897,Power
Italy,2021-04-13,264.8382512754195,279.2793647,Power
Italy,2021-04-14,264.55697845671466,274.7743594,Power
Italy,2021-04-15,279.4411851274003,292.9874431,Power
Italy,2021-04-16,253.0458429846328,269.6427253,Power
Italy,2021-04-17,183.51960745249085,193.8068207,Power
Italy,2021-04-18,202.2180487536898,208.4584662,Power
Italy,2021-04-19,293.8728397893122,303.2012925,Power
Italy,2021-04-20,312.2531268036539,324.6173646,Power
Italy,2021-04-21,291.62641171556226,303.3264865,Power
Italy,2021-04-22,285.99899049908214,300.5326847,Power
Italy,2021-04-23,237.6525293833614,255.964957,Power
Italy,2021-04-24,154.45254272215598,162.3831398,Power
Italy,2021-04-25,155.01944355159733,157.4452269,Power
Italy,2021-04-26,222.3837142025784,231.8453546,Power
Italy,2021-04-27,244.98338134064514,256.5560042,Power
Italy,2021-04-28,254.6350375390454,266.0121008,Power
Italy,2021-04-29,250.4125912600108,262.5303912,Power
Italy,2021-04-30,247.89809360776653,261.8602742,Power
Italy,2021-05-01,160.89482287072485,163.9546533,Power
Italy,2021-05-02,133.65235833306014,135.6753172,Power
Italy,2021-05-03,192.69448275771202,200.7596973,Power
Italy,2021-05-04,224.91240377368408,236.8741978,Power
Italy,2021-05-05,189.80503811332545,200.8526044,Power
Italy,2021-05-06,199.6957543065155,210.7897092,Power
Italy,2021-05-07,180.89079852433787,190.7975536,Power
Italy,2021-05-08,141.41127060139985,148.0563397,Power
Italy,2021-05-09,142.69311124459674,145.4918405,Power
Italy,2021-05-10,182.0836205442,189.8869323,Power
Italy,2021-05-11,200.51207748420106,211.0598646,Power
Italy,2021-05-12,162.77614067916238,172.0197792,Power
Italy,2021-05-13,138.04345566904104,146.2752911,Power
Italy,2021-05-14,150.24425081722393,157.6073201,Power
Italy,2021-05-15,109.91072980851128,115.1863392,Power
Italy,2021-05-16,111.29504261364615,117.567001,Power
Italy,2021-05-17,149.63949235589902,158.5041041,Power
Italy,2021-05-18,162.29155047613355,170.5424906,Power
Italy,2021-05-19,154.11739317443994,161.0046885,Power
Italy,2021-05-20,150.32664904807388,157.4201881,Power
Italy,2021-05-21,175.5526346452871,185.0155699,Power
Italy,2021-05-22,111.35621554080205,115.9809913,Power
Italy,2021-05-23,124.5922698706938,128.493138,Power
Italy,2021-05-24,187.64974368432783,196.9544602,Power
Italy,2021-05-25,171.59605531889173,179.2968422,Power
Italy,2021-05-26,197.59622635939328,210.1479255,Power
Italy,2021-05-27,206.3286992556614,218.5069278,Power
Italy,2021-05-28,180.68790664728132,192.6042999,Power
Italy,2021-05-29,138.949385671284,147.282114,Power
Italy,2021-05-30,128.71258189062047,133.9417104,Power
Italy,2021-05-31,158.1363218304366,166.5804316,Power
Italy,2021-06-01,169.4691572425367,180.1376184,Power
Italy,2021-06-02,168.08948747258495,174.9493176,Power
Italy,2021-06-03,202.19057850509995,210.6309106,Power
Italy,2021-06-04,214.02666386539855,224.3086789,Power
Italy,2021-06-05,159.1248878470025,161.9792246,Power
Italy,2021-06-06,137.70605343579146,141.3861379,Power
Italy,2021-06-07,207.083173700531,216.173049,Power
Italy,2021-06-08,217.71587444879898,228.0532958,Power
Italy,2021-06-09,212.7838572565305,222.669956,Power
Italy,2021-06-10,195.95888690916053,204.4377637,Power
Italy,2021-06-11,195.44265898930473,205.4604006,Power
Italy,2021-06-12,142.88769321501826,149.7675433,Power
Italy,2021-06-13,127.48045050819763,131.7429094,Power
Italy,2021-06-14,218.51181082240578,219.4037118,Power
Italy,2021-06-15,250.68096119657625,254.764413,Power
Italy,2021-06-16,277.7701304836818,286.982746,Power
Italy,2021-06-17,276.94921433049166,286.3679779,Power
Italy,2021-06-18,270.0057053932446,283.3389432,Power
Italy,2021-06-19,180.52575709108336,186.0065789,Power
Italy,2021-06-20,167.5161164296944,169.3867528,Power
Italy,2021-06-21,253.73197345339793,261.4385682,Power
Italy,2021-06-22,286.6555857575183,294.3546928,Power
Italy,2021-06-23,322.66869369632536,332.0057843,Power
Italy,2021-06-24,313.80958232831205,318.4966984,Power
Italy,2021-06-25,288.170685730256,293.9567079,Power
Italy,2021-06-26,222.39703007706566,220.8572794,Power
Italy,2021-06-27,204.4881049957029,204.021988,Power
Italy,2021-06-28,295.07737577394886,300.3791574,Power
Italy,2021-06-29,304.67049969323534,312.5130866,Power
Italy,2021-06-30,301.702786741477,310.357774,Power
Italy,2021-07-01,268.36218983017403,281.4439022,Power
Italy,2021-07-02,259.3888547906892,274.0844748,Power
Italy,2021-07-03,201.21840703325051,209.8975376,Power
Italy,2021-07-04,169.45213695183867,177.2917622,Power
Italy,2021-07-05,244.75993996555474,256.9704621,Power
Italy,2021-07-06,287.5910885148491,298.5421009,Power
Italy,2021-07-07,318.2748743653248,326.7542277,Power
Italy,2021-07-08,340.8626523297422,346.9348332,Power
Italy,2021-07-09,284.910029797237,291.2123247,Power
Italy,2021-07-10,201.2334499666469,209.504824,Power
Italy,2021-07-11,154.3824967169817,159.6150357,Power
Italy,2021-07-12,285.791780974753,295.601361,Power
Italy,2021-07-13,305.801285256487,313.4876227,Power
Italy,2021-07-14,240.36948089047502,247.2646366,Power
Italy,2021-07-15,238.30821105266452,247.6580091,Power
Italy,2021-07-16,259.08034950686744,269.4845856,Power
Italy,2021-07-17,199.41361795835607,205.659393,Power
Italy,2021-07-18,143.47269061824593,148.8832787,Power
Italy,2021-07-19,250.0282669011636,262.5501587,Power
Italy,2021-07-20,284.85013708378466,297.9187669,Power
Italy,2021-07-21,308.2050383849172,323.5005028,Power
Italy,2021-07-22,303.52748705350416,315.7252998,Power
Italy,2021-07-23,319.48827717052,329.8412469,Power
Italy,2021-07-24,236.27214626299073,242.1382738,Power
Italy,2021-07-25,192.29481879929858,198.5338806,Power
Italy,2021-07-26,293.46454679381327,301.2858251,Power
Italy,2021-07-27,330.8123145941196,339.2531961,Power
Italy,2021-07-28,327.355618702542,335.0763306,Power
Italy,2021-07-29,326.36836675253727,329.9895028,Power
Italy,2021-07-30,326.4697125717085,330.6912479,Power
Italy,2021-07-31,255.75551080852122,255.1110025,Power
Italy,2021-08-01,169.65659319384898,167.3006263,Power
Italy,2021-08-02,254.40672786021855,258.4339135,Power
Italy,2021-08-03,273.65483694652704,278.9307984,Power
Italy,2021-08-04,284.24779031004726,288.6886783,Power
Italy,2021-08-05,221.54390052074555,225.9480607,Power
Italy,2021-08-06,208.44110505508388,211.953354,Power
Italy,2021-08-07,185.35160396266292,185.701501,Power
Italy,2021-08-08,147.63219936645666,149.7813805,Power
Italy,2021-08-09,208.4093046443017,213.3772705,Power
Italy,2021-08-10,234.18671011537285,235.7362507,Power
Italy,2021-08-11,255.00945890456322,255.5162356,Power
Italy,2021-08-12,263.1063490924555,264.6712077,Power
Italy,2021-08-13,271.31995342082575,271.3776499,Power
Italy,2021-08-14,217.9545339661606,217.3366938,Power
Italy,2021-08-15,218.6142579545045,220.8500313,Power
Italy,2021-08-16,223.5001826977723,228.6963973,Power
Italy,2021-08-17,187.03718842807285,191.605384,Power
Italy,2021-08-18,189.46394397878476,196.7870956,Power
Italy,2021-08-19,194.81925329772977,202.5157071,Power
Italy,2021-08-20,199.72507676321072,208.7773813,Power
Italy,2021-08-21,172.3433587148128,179.2849817,Power
Italy,2021-08-22,171.20378767798022,176.747498,Power
Italy,2021-08-23,223.00606864090435,229.2729484,Power
Italy,2021-08-24,256.5108237530061,264.9920996,Power
Italy,2021-08-25,248.5267180208276,256.1777867,Power
Italy,2021-08-26,256.91504314216513,265.4427978,Power
Italy,2021-08-27,216.09155051498237,229.4271346,Power
Italy,2021-08-28,162.54347580830395,171.0966386,Power
Italy,2021-08-29,130.12595433913833,139.8119888,Power
Italy,2021-08-30,239.3800137996957,253.250884,Power
Italy,2021-08-31,272.94556639136437,289.6665089,Power
Italy,2021-09-01,279.8984928056336,296.9323703,Power
Italy,2021-09-02,254.03136787572842,267.9196612,Power
Italy,2021-09-03,286.40168306804617,301.6172596,Power
Italy,2021-09-04,227.32556186421692,241.0075748,Power
Italy,2021-09-05,163.97383100276093,173.8943938,Power
Italy,2021-09-06,273.3957155355689,288.0429411,Power
Italy,2021-09-07,291.64897611565675,308.0891278,Power
Italy,2021-09-08,299.67393054551053,316.3011919,Power
Italy,2021-09-09,306.23333782690526,317.7765038,Power
Italy,2021-09-10,309.04640391678424,320.4457705,Power
Italy,2021-09-11,225.29489726236386,235.5049713,Power
Italy,2021-09-12,176.55937232515714,184.9028954,Power
Italy,2021-09-13,277.1266008013403,287.8459254,Power
Italy,2021-09-14,320.49149815797375,331.0595816,Power
Italy,2021-09-15,348.4720425957915,358.4763974,Power
Italy,2021-09-16,334.46977482641637,333.4797783,Power
Italy,2021-09-17,299.02693423043127,293.5277539,Power
Italy,2021-09-18,228.86068570836417,221.195962,Power
Italy,2021-09-19,208.95013689615186,200.1001228,Power
Italy,2021-09-20,277.09271665643956,272.8206748,Power
Italy,2021-09-21,325.83553153433127,322.1042609,Power
Italy,2021-09-22,298.444840288558,293.8486457,Power
Italy,2021-09-23,287.94050507094437,285.5153412,Power
Italy,2021-09-24,312.4185114665765,311.2249068,Power
Italy,2021-09-25,257.87555070891847,255.0121652,Power
Italy,2021-09-26,236.23115990119942,231.4954704,Power
Italy,2021-09-27,310.55082240561705,308.9338575,Power
Italy,2021-09-28,308.2054013175865,309.1822687,Power
Italy,2021-09-29,316.7974192708369,317.9438683,Power
Italy,2021-09-30,310.66542778213716,313.6141344,Power
Italy,2021-10-01,291.4943490899251,293.6700796,Power
Italy,2021-10-02,216.46993804625507,221.8581721,Power
Italy,2021-10-03,187.6476536927495,191.5625545,Power
Italy,2021-10-04,263.1486682931875,273.7701721,Power
Italy,2021-10-05,248.90499398159176,257.5410829,Power
Italy,2021-10-06,240.24964684310766,249.9852987,Power
Italy,2021-10-07,256.26105549238326,265.8308991,Power
Italy,2021-10-08,253.66761466572612,262.7333372,Power
Italy,2021-10-09,166.1655813926434,170.820553,Power
Italy,2021-10-10,150.4357416024966,151.9077009,Power
Italy,2021-10-11,239.86202592928052,246.3382013,Power
Italy,2021-10-12,264.41994008675607,270.4162921,Power
Italy,2021-10-13,287.7139224510266,294.8969803,Power
Italy,2021-10-14,243.33088632273936,248.3775449,Power
Italy,2021-10-15,238.68099296371068,243.1562983,Power
Italy,2021-10-16,202.23538817483842,202.4504745,Power
Italy,2021-10-17,181.58627138060743,179.3152918,Power
Italy,2021-10-18,272.95675472951444,282.2998335,Power
Italy,2021-10-19,300.3497049182811,310.9639762,Power
Italy,2021-10-20,297.5926118064513,308.8745551,Power
Italy,2021-10-21,274.1318556231792,285.2807673,Power
Italy,2021-10-22,284.0753785197519,296.3143076,Power
Italy,2021-10-23,212.42695677849596,219.8148751,Power
Italy,2021-10-24,147.2455008647809,149.6660703,Power
Italy,2021-10-25,271.6409235646,279.5804891,Power
Italy,2021-10-26,314.9429397075478,321.9098808,Power
Italy,2021-10-27,306.9166148939945,311.176147,Power
Italy,2021-10-28,306.5841059943206,309.7976958,Power
Italy,2021-10-29,300.2187300268837,306.2276915,Power
Italy,2021-10-30,248.6291276081674,253.3516981,Power
Italy,2021-10-31,219.84945549223696,220.712318,Power
Italy,2021-11-01,228.95920315569876,234.5956679,Power
Italy,2021-11-02,277.4549922924556,286.7231333,Power
Italy,2021-11-03,308.3623008649993,316.518634,Power
Italy,2021-11-04,302.1225121160587,312.0287837,Power
Italy,2021-11-05,322.8503852995271,328.5649275,Power
Italy,2021-11-06,265.2526828389974,265.3064023,Power
Italy,2021-11-07,219.85347278143846,218.4291757,Power
Italy,2021-11-08,331.2762301499181,337.8490471,Power
Italy,2021-11-09,349.2770710585102,354.3759661,Power
Italy,2021-11-10,342.57618886814777,347.5561905,Power
Italy,2021-11-11,340.64874106595073,347.1852211,Power
Italy,2021-11-12,352.59503280851925,359.6901197,Power
Italy,2021-11-13,302.1523101396999,308.3388568,Power
Italy,2021-11-14,257.3876690820267,261.066281,Power
Italy,2021-11-15,355.91162417482866,365.6414447,Power
Italy,2021-11-16,354.8030525939219,362.5774875,Power
Italy,2021-11-17,365.41484716894644,372.2016076,Power
Italy,2021-11-18,357.87410123707264,365.9089644,Power
Italy,2021-11-19,344.3119957060366,350.5503026,Power
Italy,2021-11-20,307.4729531312674,313.649057,Power
Italy,2021-11-21,295.6163057580151,298.6765197,Power
Italy,2021-11-22,360.9008220348908,369.9527289,Power
Italy,2021-11-23,381.38113759313995,390.1847298,Power
Italy,2021-11-24,397.78898566921146,405.9657564,Power
Italy,2021-11-25,413.30667254177496,421.0015496,Power
Italy,2021-11-26,378.7170428490876,389.4045738,Power
Italy,2021-11-27,281.0766723695276,285.8428222,Power
Italy,2021-11-28,248.6754497685179,255.1630568,Power
