date,Austria,Belgium,Brazil,Bulgaria,China,Croatia,Cyprus,Czech republic,Denmark,EU27&UK,Estonia,Finland,France,Germany,Greece,Hungary,India,Ireland,Italy,Japan,Latvia,Lithuania,Luxembourg,Netherlands,Poland,Portugal,Romania,Russia,Slovakia,Slovenia,Spain,Sweden,United Kingdom,United States
2015-02-05,71.40627286820538,73.04289712750119,,80.44125658030319,,0.0,0.0,198.20195558653413,67.84138218763108,2887.4576624785714,69.53369484269466,113.37995447268945,169.27683426136437,1048.3162916428234,50.2590697247792,33.98941595100191,2848.121515818494,44.22470511388268,0.0,,3.3945589446010658,15.199497685007085,0.0,159.6613111217311,519.7116007323369,43.007036176943885,31.203195410014406,14595.467345814262,22.769060489702426,16.56386125665109,189.89994011236553,0.0,,
2015-02-06,65.92991640471386,69.55389128112225,,76.15698868502564,,0.0,0.0,192.42011778016135,58.50662541561947,2788.4801027975486,74.99603050198583,93.70977956986262,166.47489834748612,1011.4578655881892,48.16358556851281,35.021289991568,2848.121515818494,44.74352023572074,0.0,,0.9043159017426299,15.668066589823779,0.0,133.9253853624605,494.8080796966796,47.89475482967011,25.626057554268286,14605.827210883353,22.287697496438135,17.83956899776915,215.77693473347549,0.0,,
2015-02-07,47.66431472526874,57.79404470398899,,70.82543101080552,,0.0,0.0,159.95083721217512,49.63262642421042,2361.030131614347,56.935847939155444,68.06662334932948,162.67380119823855,780.959834135892,46.06609499667336,28.64962044666808,2848.121515818494,40.96751715534161,0.0,,0.0,15.118007440691137,0.0,124.7711350531055,398.9094815668193,50.40520001734166,24.23877687094227,14607.640215518159,22.611764049132244,15.086981905231099,216.39089115356865,0.0,,
2015-02-08,35.90240572752323,48.74424143801368,,73.46770595412929,,0.0,0.0,130.98862530290697,47.0647374052876,1948.0251026427593,45.444056318124694,75.00888367394363,126.85857397977021,572.4198490359086,45.176303917470484,28.49460792636805,2848.121515818494,42.350432116748514,0.0,,0.0,15.061982897723924,0.0,110.63480123143422,338.4519331431353,37.15992169430376,23.146546840451876,14372.655466826423,22.513333678242542,15.197175321400385,173.55992786871184,0.0,,
2015-02-09,70.10539583018452,76.80632789896295,,81.7804319239406,,0.0,0.0,181.47858789344485,47.956407073249,2584.6482847892507,67.87277886395563,96.96076507602635,162.3176537259998,840.3815445243606,60.17427388293382,38.97590612253627,2848.121515818494,41.633846137620665,0.0,,1.5177660171784886,15.9812947164132,0.0,146.73837018170644,449.74159798674015,46.144547274136336,27.822838872952328,14568.100430504173,23.676269684372553,15.8402447522265,200.0733588925535,0.0,,
2015-02-10,67.87621127581184,82.33058715572959,,83.79411435902641,,0.0,0.0,196.84082244342616,51.20955098801253,2858.3211018941824,72.13744012595791,77.9236367787612,167.7198142025163,1020.7804028059101,67.69750531331692,38.797954425080235,2848.121515818494,43.01472466954778,0.0,,3.7805803593747855,15.815767657646433,0.0,157.98653657013293,478.0929089413372,58.64275286081701,27.13406258010283,14470.650608876585,22.541967491662504,16.259058163147483,221.30944370386044,0.0,,
2015-02-11,76.52979629955867,78.08905063660227,,83.82800369425314,,0.0,0.0,189.75259661819456,58.992965332876466,2935.733698304611,74.56437128058658,74.44354530758832,162.61581526848892,1085.0877485109618,67.86274990399255,33.26255751390856,2848.121515818494,41.929330898073374,0.0,,4.667349833173155,15.8666990603439,0.0,150.72310057913114,508.5222939270468,60.62403187666304,25.713475528630067,14329.41547743427,22.542745002585477,16.699439680436125,225.80995304685666,0.0,,
2015-02-12,69.29862353883809,74.76252300365763,,85.70612878843198,,0.0,0.0,184.9036903597246,66.45565503594516,2942.06729667164,74.39172777244866,90.35269080249405,167.61841396601875,1085.8495811861274,76.85813453365833,33.3941135782188,2848.121515818494,37.630792740869,0.0,,4.027580075820906,15.795395096567447,0.0,151.51629300537763,502.8306872995986,60.11412165986354,26.542792103992603,14103.747508820805,21.953008948365607,15.613936494321536,219.4044064727232,0.0,,
2015-02-13,63.15711275273865,46.86135994070313,,84.97368186578947,,0.0,0.0,182.37450708091006,65.75210777177712,2704.7713170107136,74.21484637574156,98.45168471985109,128.7127375203332,1033.2337406099173,73.58994114552604,37.93969549625826,2848.121515818494,34.30217933244934,0.0,,5.4987805726857815,15.678252870363274,0.0,122.05119248112703,485.04729888722386,44.39583008416261,27.746438081573384,14167.971899444763,21.6325787544497,12.155366458261902,181.00534703829317,0.0,,
2015-02-14,43.52276821162294,36.962627444726536,,79.76128346704404,,0.0,0.0,159.77381256193036,58.165160125788525,2274.1303095221,59.2156133681154,66.94697985512732,105.3936422214598,891.8011061891052,66.75972294270444,31.853007695636357,2848.121515818494,37.03481892592946,0.0,,3.760334480977562,15.91253732277162,0.0,94.13647325985575,433.39085915039396,40.36307367464156,27.443787820884296,13913.787021247821,20.655785801068607,9.244377963927954,108.94377097029701,0.0,,
2015-02-15,37.74309306692136,35.244556384009634,,81.06219665800609,,0.0,0.0,148.88406170767445,54.314016144537334,2001.9112668967805,51.65427840775973,70.27799470954473,94.53223790065417,757.4911556635928,59.50630017944959,29.759930293559215,2848.121515818494,28.01661825160148,0.0,,0.0,15.825953938185926,0.0,90.27602529301112,372.11722054440645,28.66168447482277,27.921588806953604,13992.336969934688,20.355905818932136,7.158702863436989,98.07540073391127,0.0,,
2015-02-16,53.980683883526964,52.95623646378932,,84.64025453533282,,0.0,0.0,173.9649511507662,57.27657405062437,2522.8923364776833,65.02182341415939,78.55532805243699,140.4698223935755,932.6481317743313,69.7664858044122,29.992985799415756,2848.121515818494,38.48163264757523,0.0,,3.282531750803098,15.922723603311113,0.0,126.0416884948512,434.16543301509654,42.844996721413665,26.097443092287715,14951.226224914402,21.034278118370647,11.286864565365146,175.83520612124835,0.0,,
2015-02-17,66.00539982081408,52.77276824192091,,85.83184729007957,,0.0,0.0,190.61128019100144,66.12379691965336,2661.340777177216,71.47158711005945,76.15864262286898,141.1801178621753,1035.790565725716,74.38722019857661,38.000812184937374,2848.121515818494,35.39601387270496,0.0,,3.4127802351585665,15.815767657646433,0.0,138.68270526574048,479.2748616725003,30.655307605416255,26.30131344024632,15077.081281287692,22.035783957395694,14.198101419711813,140.0275110864707,0.0,,
2015-02-18,66.4925794834426,58.15631670140712,,87.07810026293396,,0.0,0.0,193.41163761425454,50.47810418197802,2707.3201984778925,69.02565272494218,69.551438048199,149.02913001296457,1050.2754965160648,68.69806951175931,38.30302748194143,2848.121515818494,28.40227286964433,0.0,,2.4585245000361198,15.311546770941511,0.0,137.19388030506832,478.21919709122915,35.17000287810956,28.300070263166734,15124.175122672874,23.08188303827973,13.454472326893962,178.6171823682136,0.0,,
2015-02-19,58.75345180795583,57.519619778906154,,90.65725134462284,,0.0,0.0,187.83210002525,45.03650811676397,2686.960136497448,70.50511307804238,65.31876716148581,158.5996687884712,984.8538409652016,71.93184202732411,34.47473239791276,2848.121515818494,34.784951966619836,0.0,,2.6258904281198303,15.21987024608607,0.0,126.1159027198191,462.7487584716385,49.888021568499255,28.59383183064654,15218.737948354415,22.62348652150934,13.384460946466596,214.70186689069237,0.0,,
2015-02-20,58.34902689967572,52.07698833271655,,93.33122921444905,,0.0,0.0,180.42061803524842,48.445458692714624,2570.7344781825113,70.30018089509198,63.463017371371116,147.85779174772887,894.3808276262837,70.89414558391817,34.23768645533833,2848.121515818494,40.74773318961281,0.0,,2.8870622594440074,14.8661712433532,0.0,134.28311522673292,453.78248216449043,47.41627188663715,26.99382208488184,15015.705064283422,21.55989942571172,7.980317000248429,205.82037717066467,0.0,,
2015-02-21,47.04867475358892,32.17146366771376,,78.28327116941318,,0.0,0.0,144.1377726570529,55.89044485422128,2069.040947006335,47.819561031307266,55.19356247699647,118.65210352585629,723.4110882919091,68.12644442636777,31.56763701990436,2848.121515818494,33.12736779381767,0.0,,0.7457231876310492,14.859792829547384,0.0,139.99698565865253,394.9657119103764,21.514863226304154,26.933066083062005,14321.648579536466,16.84071912764996,8.172233932181697,101.93477753774299,0.0,,
2015-02-22,43.04528366665868,31.540208599251258,,76.86429190733863,,0.0,0.0,145.58715500423747,54.94525393238218,1936.9946779977997,43.27805801682429,56.34662969218247,90.34553916607659,750.0052850911728,59.65141283008474,24.854664566874952,2848.121515818494,25.871390212748214,0.0,,0.0,15.04030986204406,0.0,105.46622327283421,381.2054790860737,10.520447289476552,26.18434876014611,13680.18900259735,16.6026572447429,7.157748638124966,79.36740516260659,0.0,,
2015-02-23,48.44407918883619,42.93778317896639,,81.66236585282807,,0.0,0.0,163.81369336495777,55.75704460099801,2261.1891114609957,57.59744624946661,59.82907446615932,138.714585450274,834.0040941569796,59.41700112958657,33.92959440406456,2848.121515818494,28.5427865037486,0.0,,0.0,14.570886641714118,0.0,133.63125273937754,452.4913667644459,28.942024396620535,26.794080587381718,13598.60552877306,19.385045871978633,8.055478583044797,88.07608835178125,0.0,,
2015-02-24,52.81207595078266,47.06504076328586,,81.65362021793085,,0.0,0.0,172.70315018911708,51.758972846362795,2392.7920299911793,61.62512209195987,64.69386294952002,142.8691389017903,915.8529257139058,72.47455032611207,32.320468299494785,2848.121515818494,32.670374505561554,0.0,,1.6345172492691413,13.779263532319588,0.0,127.98223856469995,485.0509455907969,19.095989122572945,27.72464354544135,13717.446212948327,20.373154599715576,8.148835804667696,90.43066727760987,0.0,,
2015-02-25,57.014563204032314,47.68074767735272,,82.4451001761296,,0.0,0.0,177.2551283341236,53.77221804325361,2516.179167867996,65.28245356116132,61.29250480476672,153.30708516313058,974.1996532258194,71.95928111597185,32.028287434003516,2848.121515818494,31.919504773316856,0.0,,2.9194556648795644,14.510388205977959,0.0,137.16929717011485,494.670051966439,32.92441077011166,27.018552258092544,13415.504848563414,20.783106205131652,7.890201530370487,101.70235333402279,0.0,,
2015-02-26,53.65416617076315,44.16919700710013,,72.01702376555227,,0.0,0.0,183.39444398794592,54.15343688746302,2505.1544197367193,64.95512712024987,60.0544458419361,142.71372427362653,983.877214697687,78.52013802811055,33.5603584389099,2848.121515818494,29.514082371245557,0.0,,2.7271198201059454,14.6347859630984,0.0,119.3629746510507,491.94834878046294,36.401196027226945,28.15205256610047,13557.290252086092,21.428894816044448,9.260691295289671,112.19477362007586,0.0,,
2015-02-27,53.297524342399704,39.18601352330135,,74.45377628879129,,0.0,0.0,164.43642911999862,57.97216440574024,2503.3036392509416,63.05315600361397,62.179222480133,130.23184938326727,1002.0296283237647,82.22526907786195,34.00157005893892,2848.121515818494,33.9817193843143,0.0,,0.0,14.141387059194644,0.0,127.92957229173237,485.19534102650744,34.112642511997684,30.579128204153907,13487.963766329394,21.14844064527573,11.540034919382549,109.92333680217415,0.0,,
2015-02-28,31.8723530670163,33.35234599406171,,63.76551724002154,,0.0,0.0,140.3609491128704,52.840663109663595,2100.6839595846022,40.935245586889344,59.08080943909296,86.85558956536867,817.938067161236,81.11146441129965,30.716584990924712,2848.121515818494,27.632346322892907,0.0,,0.0,14.231439577508073,0.0,99.55412399562725,424.26743797081275,37.0814615073918,24.854909576565355,13183.86956736202,16.746580497437996,8.284296584236179,101.04665177682561,0.0,,
2015-03-01,32.552396320322906,28.242445051938553,,57.819578714271444,,0.0,0.0,119.76287684657403,41.15282370900923,1630.3438274600212,39.06573131524722,56.47203685754736,58.366545011080404,591.4292974812411,65.42100993589203,23.85536353558006,2675.6307405423086,25.670987038943377,0.0,,0.0,15.266585312200228,0.0,75.2607782137573,343.9660855644049,12.517418342704964,24.410334495733622,12621.233503247851,16.79667612429031,7.1597224466470974,81.81258856032031,0.0,,
2015-03-02,50.99389513453368,42.08729913352553,,59.43533476153356,,0.0,0.0,148.51176934801185,53.11773709362053,2152.6381469571024,55.12066945309617,62.56151481534514,91.90971360043179,784.7653101185282,64.51817715546429,34.21291152171952,2675.6307405423086,32.32263103064639,0.0,,3.3648649896184715,15.446352007601165,0.0,105.72885586837157,420.5005895407955,37.395475051046624,26.53776676961597,13134.23581133234,19.902485372068757,8.269630271906173,137.85545253073786,0.0,,
