country/region,date,energy_source,value,timestamp
Japan,22/12/2021,nuclear,207.055,1640073600.0
Japan,22/12/2021,hydro,181.8656,1640073600.0
Japan,22/12/2021,solar,171.30380000000002,1640073600.0
Japan,22/12/2021,wind,47.6292,1640073600.0
Japan,22/12/2021,other,47.107800000000005,1640073600.0
United Kingdom,22/12/2021,coal,33.5505,1640073600.0
United Kingdom,22/12/2021,gas,443.4865,1640073600.0
United Kingdom,22/12/2021,oil,0.0,1640073600.0
United Kingdom,22/12/2021,nuclear,156.321,1640073600.0
United Kingdom,22/12/2021,hydro,19.81,1640073600.0
United Kingdom,22/12/2021,solar,0.0,1640073600.0
United Kingdom,22/12/2021,wind,109.313,1640073600.0
United Kingdom,22/12/2021,other,79.7455,1640073600.0
United States,22/12/2021,coal,2252.464,1640073600.0
United States,22/12/2021,gas,4287.107,1640073600.0
United States,22/12/2021,oil,88.58,1640073600.0
United States,22/12/2021,nuclear,2348.11,1640073600.0
United States,22/12/2021,hydro,754.666,1640073600.0
United States,22/12/2021,solar,206.194,1640073600.0
United States,22/12/2021,wind,993.029,1640073600.0
United States,22/12/2021,other,212.036,1640073600.0
Brazil,23/12/2021,coal,217.589378,1640160000.0
Brazil,23/12/2021,gas,33.697394,1640160000.0
Brazil,23/12/2021,oil,0.807837,1640160000.0
Brazil,23/12/2021,nuclear,47.895648,1640160000.0
Brazil,23/12/2021,hydro,1212.159236,1640160000.0
Brazil,23/12/2021,solar,21.368953,1640160000.0
Brazil,23/12/2021,wind,141.499338,1640160000.0
Brazil,23/12/2021,other,30.033248,1640160000.0
China,23/12/2021,coal,15894.61104568276,1640160000.0
China,23/12/2021,gas,650.7989536973904,1640160000.0
China,23/12/2021,oil,147.19801656362785,1640160000.0
China,23/12/2021,nuclear,1238.650715923883,1640160000.0
China,23/12/2021,hydro,2513.7147461724417,1640160000.0
China,23/12/2021,solar,896.0466125333169,1640160000.0
China,23/12/2021,wind,2203.7364408355547,1640160000.0
China,23/12/2021,other,1879.511242718591,1640160000.0
India,23/12/2021,coal,3108.0,1640160000.0
India,23/12/2021,gas,55.49115854338618,1640160000.0
India,23/12/2021,oil,5.50884145661382,1640160000.0
India,23/12/2021,nuclear,135.0,1640160000.0
India,23/12/2021,hydro,277.0,1640160000.0
India,23/12/2021,solar,110.31730893267098,1640160000.0
India,23/12/2021,wind,100.18563456294888,1640160000.0
India,23/12/2021,other,57.49705650438012,1640160000.0
Japan,23/12/2021,coal,931.6144009961572,1640160000.0
Japan,23/12/2021,gas,1091.145981495414,1640160000.0
Japan,23/12/2021,oil,102.2864175084288,1640160000.0
Japan,23/12/2021,nuclear,211.024,1640160000.0
Japan,23/12/2021,hydro,161.76359999999997,1640160000.0
Japan,23/12/2021,solar,198.21,1640160000.0
Japan,23/12/2021,wind,34.3438,1640160000.0
Japan,23/12/2021,other,47.0048,1640160000.0
United Kingdom,23/12/2021,coal,2.77,1640160000.0
United Kingdom,23/12/2021,gas,370.437,1640160000.0
United Kingdom,23/12/2021,oil,0.0,1640160000.0
United Kingdom,23/12/2021,nuclear,159.144,1640160000.0
United Kingdom,23/12/2021,hydro,11.2445,1640160000.0
United Kingdom,23/12/2021,solar,0.0,1640160000.0
United Kingdom,23/12/2021,wind,153.912,1640160000.0
United Kingdom,23/12/2021,other,76.424,1640160000.0
United States,23/12/2021,coal,2154.401,1640160000.0
United States,23/12/2021,gas,3786.914,1640160000.0
United States,23/12/2021,oil,75.854,1640160000.0
United States,23/12/2021,nuclear,2352.286,1640160000.0
United States,23/12/2021,hydro,742.356,1640160000.0
United States,23/12/2021,solar,178.706,1640160000.0
United States,23/12/2021,wind,1468.049,1640160000.0
United States,23/12/2021,other,212.234,1640160000.0
Brazil,24/12/2021,coal,130.717137,1640246400.0
Brazil,24/12/2021,gas,7.046598,1640246400.0
Brazil,24/12/2021,oil,0.641227,1640246400.0
Brazil,24/12/2021,nuclear,47.944715,1640246400.0
Brazil,24/12/2021,hydro,1149.90032,1640246400.0
Brazil,24/12/2021,solar,19.927807,1640246400.0
Brazil,24/12/2021,wind,127.21494,1640246400.0
Brazil,24/12/2021,other,28.086817,1640246400.0
China,24/12/2021,coal,15924.26517076799,1640246400.0
China,24/12/2021,gas,652.013130849811,1640246400.0
China,24/12/2021,oil,147.47263972885852,1640246400.0
China,24/12/2021,nuclear,1240.961631438666,1640246400.0
China,24/12/2021,hydro,2518.404512489927,1640246400.0
China,24/12/2021,solar,897.718341288043,1640246400.0
China,24/12/2021,wind,2207.8478894192026,1640246400.0
China,24/12/2021,other,1883.0177935445583,1640246400.0
India,24/12/2021,coal,3133.0,1640246400.0
India,24/12/2021,gas,56.40084966704825,1640246400.0
India,24/12/2021,oil,5.599150332951751,1640246400.0
India,24/12/2021,nuclear,136.0,1640246400.0
India,24/12/2021,hydro,269.0,1640246400.0
India,24/12/2021,solar,116.90341692865134,1640246400.0
India,24/12/2021,wind,106.1668664771548,1640246400.0
India,24/12/2021,other,60.929716594193856,1640246400.0
Japan,24/12/2021,coal,931.6563117610098,1640246400.0
Japan,24/12/2021,gas,1091.1950691464865,1640246400.0
Japan,24/12/2021,oil,102.29101909250394,1640246400.0
Japan,24/12/2021,nuclear,215.11,1640246400.0
Japan,24/12/2021,hydro,164.56759999999997,1640246400.0
Japan,24/12/2021,solar,158.5687,1640246400.0
Japan,24/12/2021,wind,16.369600000000002,1640246400.0
Japan,24/12/2021,other,47.1184,1640246400.0
United Kingdom,24/12/2021,coal,0.0,1640246400.0
United Kingdom,24/12/2021,gas,277.686,1640246400.0
United Kingdom,24/12/2021,oil,0.0,1640246400.0
United Kingdom,24/12/2021,nuclear,159.8395,1640246400.0
United Kingdom,24/12/2021,hydro,9.8975,1640246400.0
United Kingdom,24/12/2021,solar,0.0,1640246400.0
United Kingdom,24/12/2021,wind,174.4515,1640246400.0
United Kingdom,24/12/2021,other,69.2445,1640246400.0
United States,24/12/2021,coal,1788.223,1640246400.0
United States,24/12/2021,gas,3045.661,1640246400.0
United States,24/12/2021,oil,51.378,1640246400.0
United States,24/12/2021,nuclear,2340.405,1640246400.0
United States,24/12/2021,hydro,734.041,1640246400.0
United States,24/12/2021,solar,164.088,1640246400.0
United States,24/12/2021,wind,1853.661,1640246400.0
United States,24/12/2021,other,196.988,1640246400.0
Brazil,25/12/2021,coal,110.306336,1640332800.0
Brazil,25/12/2021,gas,6.4040490000000005,1640332800.0
Brazil,25/12/2021,oil,0.640852,1640332800.0
Brazil,25/12/2021,nuclear,47.991722,1640332800.0
Brazil,25/12/2021,hydro,998.051401,1640332800.0
Brazil,25/12/2021,solar,18.914259,1640332800.0
Brazil,25/12/2021,wind,126.477841,1640332800.0
Brazil,25/12/2021,other,28.151085,1640332800.0
China,25/12/2021,coal,15968.746358395834,1640332800.0
China,25/12/2021,gas,653.8343965784417,1640332800.0
China,25/12/2021,oil,147.88457447670447,1640332800.0
China,25/12/2021,nuclear,1244.4280047108414,1640332800.0
China,25/12/2021,hydro,2525.439161966157,1640332800.0
China,25/12/2021,solar,900.225934420133,1640332800.0
China,25/12/2021,wind,2214.015062294676,1640332800.0
China,25/12/2021,other,1888.2776197835096,1640332800.0
India,25/12/2021,coal,3081.0,1640332800.0
India,25/12/2021,gas,52.76208517239997,1640332800.0
India,25/12/2021,oil,5.237914827600025,1640332800.0
India,25/12/2021,nuclear,136.0,1640332800.0
India,25/12/2021,hydro,266.0,1640332800.0
India,25/12/2021,solar,116.49178517890256,1640332800.0
India,25/12/2021,wind,105.79303948251692,1640332800.0
India,25/12/2021,other,60.7151753385805,1640332800.0
Japan,25/12/2021,coal,822.7163367207512,1640332800.0
Japan,25/12/2021,gas,963.5999870371028,1640332800.0
Japan,25/12/2021,oil,90.32997624214588,1640332800.0
Japan,25/12/2021,nuclear,216.152,1640332800.0
Japan,25/12/2021,hydro,134.03859999999997,1640332800.0
Japan,25/12/2021,solar,149.72420000000002,1640332800.0
Japan,25/12/2021,wind,52.6259,1640332800.0
Japan,25/12/2021,other,48.3282,1640332800.0
United Kingdom,25/12/2021,coal,0.0,1640332800.0
United Kingdom,25/12/2021,gas,108.256,1640332800.0
United Kingdom,25/12/2021,oil,0.0,1640332800.0
United Kingdom,25/12/2021,nuclear,161.7965,1640332800.0
United Kingdom,25/12/2021,hydro,15.353,1640332800.0
United Kingdom,25/12/2021,solar,0.0,1640332800.0
United Kingdom,25/12/2021,wind,289.775,1640332800.0
United Kingdom,25/12/2021,other,54.1235,1640332800.0
United States,25/12/2021,coal,1783.629,1640332800.0
United States,25/12/2021,gas,2694.371,1640332800.0
United States,25/12/2021,oil,61.008,1640332800.0
United States,25/12/2021,nuclear,2334.314,1640332800.0
United States,25/12/2021,hydro,647.059,1640332800.0
United States,25/12/2021,solar,187.152,1640332800.0
United States,25/12/2021,wind,1358.129,1640332800.0
United States,25/12/2021,other,174.089,1640332800.0
Brazil,26/12/2021,coal,114.49009,1640419200.0
Brazil,26/12/2021,gas,7.423538000000001,1640419200.0
Brazil,26/12/2021,oil,0.719454,1640419200.0
Brazil,26/12/2021,nuclear,47.94682,1640419200.0
Brazil,26/12/2021,hydro,1096.457725,1640419200.0
Brazil,26/12/2021,solar,20.60112,1640419200.0
Brazil,26/12/2021,wind,110.835122,1640419200.0
Brazil,26/12/2021,other,28.436476,1640419200.0
China,26/12/2021,coal,16487.693547387342,1640419200.0
China,26/12/2021,gas,675.0824967458007,1640419200.0
China,26/12/2021,oil,152.69047986824086,1640419200.0
China,26/12/2021,nuclear,1284.8690262195505,1640419200.0
China,26/12/2021,hydro,2607.51007252216,1640419200.0
China,26/12/2021,solar,929.4811876278436,1640419200.0
China,26/12/2021,wind,2285.9654125085235,1640419200.0
China,26/12/2021,other,1949.642259237941,1640419200.0
India,26/12/2021,coal,2978.0,1640419200.0
India,26/12/2021,gas,51.85239404873791,1640419200.0
India,26/12/2021,oil,5.1476059512620935,1640419200.0
India,26/12/2021,nuclear,136.0,1640419200.0
India,26/12/2021,hydro,250.0,1640419200.0
India,26/12/2021,solar,108.25915018392712,1640419200.0
India,26/12/2021,wind,98.31649958975954,1640419200.0
India,26/12/2021,other,56.42435022631333,1640419200.0
Japan,26/12/2021,coal,894.5436718884902,1640419200.0
Japan,26/12/2021,gas,1047.7271839181285,1640419200.0
Japan,26/12/2021,oil,98.21624419338112,1640419200.0
Japan,26/12/2021,nuclear,217.487,1640419200.0
Japan,26/12/2021,hydro,145.4696,1640419200.0
Japan,26/12/2021,solar,138.049,1640419200.0
Japan,26/12/2021,wind,55.1493,1640419200.0
Japan,26/12/2021,other,48.521800000000006,1640419200.0
United Kingdom,26/12/2021,coal,0.0,1640419200.0
United Kingdom,26/12/2021,gas,181.99,1640419200.0
United Kingdom,26/12/2021,oil,0.0,1640419200.0
United Kingdom,26/12/2021,nuclear,162.625,1640419200.0
United Kingdom,26/12/2021,hydro,10.998,1640419200.0
United Kingdom,26/12/2021,solar,0.0,1640419200.0
United Kingdom,26/12/2021,wind,226.586,1640419200.0
United Kingdom,26/12/2021,other,55.7915,1640419200.0
United States,26/12/2021,coal,1746.143,1640419200.0
United States,26/12/2021,gas,2700.976,1640419200.0
United States,26/12/2021,oil,71.729,1640419200.0
United States,26/12/2021,nuclear,2326.262,1640419200.0
United States,26/12/2021,hydro,655.298,1640419200.0
United States,26/12/2021,solar,203.309,1640419200.0
United States,26/12/2021,wind,1257.988,1640419200.0
United States,26/12/2021,other,173.475,1640419200.0
Brazil,27/12/2021,coal,158.623837,1640505600.0
Brazil,27/12/2021,gas,23.643396,1640505600.0
Brazil,27/12/2021,oil,0.829528,1640505600.0
Brazil,27/12/2021,nuclear,47.95647,1640505600.0
Brazil,27/12/2021,hydro,1221.706259,1640505600.0
Brazil,27/12/2021,solar,21.012107,1640505600.0
Brazil,27/12/2021,wind,135.045239,1640505600.0
Brazil,27/12/2021,other,28.91098,1640505600.0
China,27/12/2021,coal,16576.655922643025,1640505600.0
China,27/12/2021,gas,678.7250282030619,1640505600.0
China,27/12/2021,oil,153.51434936393278,1640505600.0
China,27/12/2021,nuclear,1291.8017727639,1640505600.0
China,27/12/2021,hydro,2621.5793714746173,1640505600.0
China,27/12/2021,solar,934.4963738920226,1640505600.0
China,27/12/2021,wind,2298.299758259468,1640505600.0
China,27/12/2021,other,1960.161911715844,1640505600.0
India,27/12/2021,coal,2989.0,1640505600.0
India,27/12/2021,gas,50.94270292507584,1640505600.0
India,27/12/2021,oil,5.057297074924162,1640505600.0
India,27/12/2021,nuclear,135.0,1640505600.0
India,27/12/2021,hydro,262.0,1640505600.0
India,27/12/2021,solar,131.31052816985837,1640505600.0
India,27/12/2021,wind,119.2508112894802,1640505600.0
India,27/12/2021,other,68.43866054066142,1640505600.0
Japan,27/12/2021,coal,1043.7285465577295,1640505600.0
Japan,27/12/2021,gas,1222.4587856636335,1640505600.0
Japan,27/12/2021,oil,114.59596777863663,1640505600.0
Japan,27/12/2021,nuclear,217.435,1640505600.0
Japan,27/12/2021,hydro,189.3156,1640505600.0
Japan,27/12/2021,solar,143.9477,1640505600.0
Japan,27/12/2021,wind,49.4559,1640505600.0
Japan,27/12/2021,other,48.2958,1640505600.0
United Kingdom,27/12/2021,coal,0.0,1640505600.0
United Kingdom,27/12/2021,gas,268.489,1640505600.0
United Kingdom,27/12/2021,oil,0.0,1640505600.0
United Kingdom,27/12/2021,nuclear,162.6995,1640505600.0
United Kingdom,27/12/2021,hydro,12.5205,1640505600.0
United Kingdom,27/12/2021,solar,0.0,1640505600.0
United Kingdom,27/12/2021,wind,127.4195,1640505600.0
United Kingdom,27/12/2021,other,65.228,1640505600.0
United States,27/12/2021,coal,1801.751,1640505600.0
United States,27/12/2021,gas,3242.8,1640505600.0
United States,27/12/2021,oil,65.121,1640505600.0
United States,27/12/2021,nuclear,2335.309,1640505600.0
United States,27/12/2021,hydro,759.797,1640505600.0
United States,27/12/2021,solar,149.238,1640505600.0
United States,27/12/2021,wind,1512.781,1640505600.0
United States,27/12/2021,other,183.02,1640505600.0
Brazil,28/12/2021,coal,171.121102,1640592000.0
Brazil,28/12/2021,gas,24.493148,1640592000.0
Brazil,28/12/2021,oil,0.821832,1640592000.0
Brazil,28/12/2021,nuclear,47.957143,1640592000.0
Brazil,28/12/2021,hydro,1173.669291,1640592000.0
Brazil,28/12/2021,solar,22.020556,1640592000.0
Brazil,28/12/2021,wind,190.47569,1640592000.0
Brazil,28/12/2021,other,28.094368,1640592000.0
China,28/12/2021,coal,16991.813673836237,1640592000.0
China,28/12/2021,gas,695.7235083369491,1640592000.0
China,28/12/2021,oil,157.3590736771619,1640592000.0
China,28/12/2021,nuclear,1324.1545899708672,1640592000.0
China,28/12/2021,hydro,2687.23609991942,1640592000.0
China,28/12/2021,solar,957.9005764581914,1640592000.0
China,28/12/2021,wind,2355.8600384305464,1640592000.0
China,28/12/2021,other,2009.2536232793889,1640592000.0
India,28/12/2021,coal,2924.0,1640592000.0
India,28/12/2021,gas,53.67177629606204,1640592000.0
India,28/12/2021,oil,5.328223703937957,1640592000.0
India,28/12/2021,nuclear,130.0,1640592000.0
India,28/12/2021,hydro,253.0,1640592000.0
India,28/12/2021,solar,142.01295366332644,1640592000.0
India,28/12/2021,wind,128.9703131500648,1640592000.0
India,28/12/2021,other,74.01673318660873,1640592000.0
Japan,28/12/2021,coal,962.1418777008054,1640592000.0
Japan,28/12/2021,gas,1126.9010465693907,1640592000.0
Japan,28/12/2021,oil,105.63817572980406,1640592000.0
Japan,28/12/2021,nuclear,218.061,1640592000.0
Japan,28/12/2021,hydro,188.8926,1640592000.0
Japan,28/12/2021,solar,156.756,1640592000.0
Japan,28/12/2021,wind,48.5313,1640592000.0
Japan,28/12/2021,other,48.8352,1640592000.0
United Kingdom,28/12/2021,coal,0.0,1640592000.0
United Kingdom,28/12/2021,gas,233.714,1640592000.0
United Kingdom,28/12/2021,oil,0.0,1640592000.0
United Kingdom,28/12/2021,nuclear,163.09,1640592000.0
United Kingdom,28/12/2021,hydro,13.007,1640592000.0
United Kingdom,28/12/2021,solar,0.0,1640592000.0
United Kingdom,28/12/2021,wind,129.4565,1640592000.0
United Kingdom,28/12/2021,other,68.282,1640592000.0
United States,28/12/2021,coal,1931.967,1640592000.0
United States,28/12/2021,gas,3460.313,1640592000.0
United States,28/12/2021,oil,81.267,1640592000.0
United States,28/12/2021,nuclear,2338.348,1640592000.0
United States,28/12/2021,hydro,794.313,1640592000.0
United States,28/12/2021,solar,162.411,1640592000.0
United States,28/12/2021,wind,1429.908,1640592000.0
United States,28/12/2021,other,185.272,1640592000.0
Brazil,29/12/2021,coal,170.342404,1640678400.0
Brazil,29/12/2021,gas,19.759962,1640678400.0
Brazil,29/12/2021,oil,0.821042,1640678400.0
Brazil,29/12/2021,nuclear,47.976066,1640678400.0
Brazil,29/12/2021,hydro,1142.786796,1640678400.0
Brazil,29/12/2021,solar,23.683373,1640678400.0
Brazil,29/12/2021,wind,236.503169,1640678400.0
Brazil,29/12/2021,other,26.530636,1640678400.0
China,29/12/2021,coal,17510.76086282774,1640678400.0
China,29/12/2021,gas,716.9716085043079,1640678400.0
China,29/12/2021,oil,162.16497906869824,1640678400.0
China,29/12/2021,nuclear,1364.595611479576,1640678400.0
China,29/12/2021,hydro,2769.307010475423,1640678400.0
China,29/12/2021,solar,987.1558296659024,1640678400.0
China,29/12/2021,wind,2427.8103886443937,1640678400.0
China,29/12/2021,other,2070.6182627338208,1640678400.0
India,29/12/2021,coal,2843.0,1640678400.0
India,29/12/2021,gas,50.03301180141377,1640678400.0
India,29/12/2021,oil,4.966988198586231,1640678400.0
India,29/12/2021,nuclear,131.0,1640678400.0
India,29/12/2021,hydro,257.0,1640678400.0
India,29/12/2021,solar,150.65722040805068,1640678400.0
India,29/12/2021,wind,136.82068003746005,1640678400.0
India,29/12/2021,other,78.52209955448927,1640678400.0
Japan,29/12/2021,coal,871.3874482309702,1640678400.0
Japan,29/12/2021,gas,1020.6056405376328,1640678400.0
Japan,29/12/2021,oil,95.67381123139708,1640678400.0
Japan,29/12/2021,nuclear,219.199,1640678400.0
Japan,29/12/2021,hydro,154.4406,1640678400.0
Japan,29/12/2021,solar,119.4897,1640678400.0
Japan,29/12/2021,wind,23.2129,1640678400.0
Japan,29/12/2021,other,49.4132,1640678400.0
United Kingdom,29/12/2021,coal,1.575,1640678400.0
United Kingdom,29/12/2021,gas,137.2435,1640678400.0
United Kingdom,29/12/2021,oil,0.0,1640678400.0
United Kingdom,29/12/2021,nuclear,163.15,1640678400.0
United Kingdom,29/12/2021,hydro,18.6205,1640678400.0
United Kingdom,29/12/2021,solar,0.0,1640678400.0
United Kingdom,29/12/2021,wind,238.4055,1640678400.0
United Kingdom,29/12/2021,other,63.8265,1640678400.0
United States,29/12/2021,coal,2134.567,1640678400.0
United States,29/12/2021,gas,3824.737,1640678400.0
United States,29/12/2021,oil,93.215,1640678400.0
United States,29/12/2021,nuclear,2335.087,1640678400.0
United States,29/12/2021,hydro,809.887,1640678400.0
United States,29/12/2021,solar,158.296,1640678400.0
United States,29/12/2021,wind,888.115,1640678400.0
United States,29/12/2021,other,179.673,1640678400.0
Brazil,30/12/2021,coal,169.336388,1640764800.0
Brazil,30/12/2021,gas,14.77249,1640764800.0
Brazil,30/12/2021,oil,0.775889,1640764800.0
Brazil,30/12/2021,nuclear,47.983902,1640764800.0
Brazil,30/12/2021,hydro,1122.631642,1640764800.0
Brazil,30/12/2021,solar,26.134924,1640764800.0
Brazil,30/12/2021,wind,213.8769885,1640764800.0
Brazil,30/12/2021,other,29.948286,1640764800.0
China,30/12/2021,coal,17147.497830533688,1640764800.0
China,30/12/2021,gas,702.0979383871568,1640764800.0
China,30/12/2021,oil,158.8008452946228,1640764800.0
China,30/12/2021,nuclear,1336.28689642348,1640764800.0
China,30/12/2021,hydro,2711.8573730862213,1640764800.0
China,30/12/2021,solar,966.6771524205049,1640764800.0
China,30/12/2021,wind,2377.4451434947005,1640764800.0
China,30/12/2021,other,2027.6630151157187,1640764800.0
India,30/12/2021,coal,2816.0,1640764800.0
India,30/12/2021,gas,52.76208517239997,1640764800.0
India,30/12/2021,oil,5.237914827600025,1640764800.0
India,30/12/2021,nuclear,131.0,1640764800.0
India,30/12/2021,hydro,246.0,1640764800.0
India,30/12/2021,solar,191.40876363317912,1640764800.0
India,30/12/2021,wind,173.82955250660908,1640764800.0
India,30/12/2021,other,99.76168386021178,1640764800.0
Japan,30/12/2021,coal,769.1933965831794,1640764800.0
Japan,30/12/2021,gas,900.9116677212104,1640764800.0
Japan,30/12/2021,oil,84.45343569561035,1640764800.0
Japan,30/12/2021,nuclear,219.229,1640764800.0
Japan,30/12/2021,hydro,109.5036,1640764800.0
Japan,30/12/2021,solar,151.0612,1640764800.0
Japan,30/12/2021,wind,43.3206,1640764800.0
Japan,30/12/2021,other,47.7112,1640764800.0
United Kingdom,30/12/2021,coal,0.0,1640764800.0
United Kingdom,30/12/2021,gas,102.0845,1640764800.0
United Kingdom,30/12/2021,oil,0.0,1640764800.0
United Kingdom,30/12/2021,nuclear,163.1445,1640764800.0
United Kingdom,30/12/2021,hydro,22.7795,1640764800.0
United Kingdom,30/12/2021,solar,0.0,1640764800.0
United Kingdom,30/12/2021,wind,287.1735,1640764800.0
United Kingdom,30/12/2021,other,63.6115,1640764800.0
United States,30/12/2021,coal,2187.55,1640764800.0
United States,30/12/2021,gas,3853.243,1640764800.0
United States,30/12/2021,oil,89.661,1640764800.0
United States,30/12/2021,nuclear,2314.904,1640764800.0
United States,30/12/2021,hydro,836.56,1640764800.0
United States,30/12/2021,solar,142.786,1640764800.0
United States,30/12/2021,wind,776.108,1640764800.0
United States,30/12/2021,other,185.944,1640764800.0
Brazil,31/12/2021,coal,140.967815,1640851200.0
Brazil,31/12/2021,gas,6.747394,1640851200.0
Brazil,31/12/2021,oil,0.764119,1640851200.0
Brazil,31/12/2021,nuclear,47.982904,1640851200.0
Brazil,31/12/2021,hydro,1046.084576,1640851200.0
Brazil,31/12/2021,solar,19.334811,1640851200.0
Brazil,31/12/2021,wind,185.631713,1640851200.0
Brazil,31/12/2021,other,27.763262,1640851200.0
China,31/12/2021,coal,17199.39254943284,1640851200.0
China,31/12/2021,gas,704.2227484038926,1640851200.0
China,31/12/2021,oil,159.2814358337764,1640851200.0
China,31/12/2021,nuclear,1340.3309985743504,1640851200.0
China,31/12/2021,hydro,2720.064464141821,1640851200.0
China,31/12/2021,solar,969.6026777412754,1640851200.0
China,31/12/2021,wind,2384.6401785160847,1640851200.0
China,31/12/2021,other,2033.7994790611615,1640851200.0
India,31/12/2021,coal,2888.0,1640851200.0
India,31/12/2021,gas,57.31054079071031,1640851200.0
India,31/12/2021,oil,5.689459209289683,1640851200.0
India,31/12/2021,nuclear,130.0,1640851200.0
India,31/12/2021,hydro,258.0,1640851200.0
India,31/12/2021,solar,176.17838889247454,1640851200.0
India,31/12/2021,wind,159.99795370500794,1640851200.0
India,31/12/2021,other,91.82365740251753,1640851200.0
Japan,31/12/2021,coal,802.9896499080446,1640851200.0
Japan,31/12/2021,gas,940.4952614973436,1640851200.0
Japan,31/12/2021,oil,88.1640885946117,1640851200.0
Japan,31/12/2021,nuclear,219.256,1640851200.0
Japan,31/12/2021,hydro,115.7056,1640851200.0
Japan,31/12/2021,solar,145.49710000000002,1640851200.0
Japan,31/12/2021,wind,63.6151,1640851200.0
Japan,31/12/2021,other,47.424800000000005,1640851200.0
United Kingdom,31/12/2021,coal,0.0,1640851200.0
United Kingdom,31/12/2021,gas,105.3675,1640851200.0
United Kingdom,31/12/2021,oil,0.0,1640851200.0
United Kingdom,31/12/2021,nuclear,163.078,1640851200.0
United Kingdom,31/12/2021,hydro,23.167,1640851200.0
United Kingdom,31/12/2021,solar,0.0,1640851200.0
United Kingdom,31/12/2021,wind,253.785,1640851200.0
United Kingdom,31/12/2021,other,48.4025,1640851200.0
United States,31/12/2021,coal,1992.944,1640851200.0
United States,31/12/2021,gas,3290.33,1640851200.0
United States,31/12/2021,oil,62.949,1640851200.0
United States,31/12/2021,nuclear,2314.649,1640851200.0
United States,31/12/2021,hydro,810.048,1640851200.0
United States,31/12/2021,solar,137.216,1640851200.0
United States,31/12/2021,wind,1204.166,1640851200.0
United States,31/12/2021,other,183.871,1640851200.0
EU27&UK,01/12/2021,coal,1301.7994999999999,1638259200.0
EU27&UK,01/12/2021,gas,1810.232884,1638259200.0
EU27&UK,01/12/2021,hydro,898.608293,1638259200.0
EU27&UK,01/12/2021,nuclear,2084.961302,1638259200.0
EU27&UK,01/12/2021,oil,59.94875,1638259200.0
EU27&UK,01/12/2021,other,579.6587499999999,1638259200.0
EU27&UK,01/12/2021,solar,34.223125,1638259200.0
EU27&UK,01/12/2021,wind,2210.306887,1638259200.0
EU27&UK,02/12/2021,coal,1436.2307500000002,1638345600.0
EU27&UK,02/12/2021,gas,2098.092509,1638345600.0
EU27&UK,02/12/2021,hydro,992.704477,1638345600.0
EU27&UK,02/12/2021,nuclear,2082.715026,1638345600.0
EU27&UK,02/12/2021,oil,75.42425,1638345600.0
EU27&UK,02/12/2021,other,574.43525,1638345600.0
EU27&UK,02/12/2021,solar,23.153249000000002,1638345600.0
EU27&UK,02/12/2021,wind,1899.95332,1638345600.0
EU27&UK,03/12/2021,coal,1391.610611,1638432000.0
EU27&UK,03/12/2021,gas,2068.870941,1638432000.0
EU27&UK,03/12/2021,hydro,1006.004509,1638432000.0
EU27&UK,03/12/2021,nuclear,2084.682252,1638432000.0
EU27&UK,03/12/2021,oil,73.28825,1638432000.0
EU27&UK,03/12/2021,other,570.45975,1638432000.0
EU27&UK,03/12/2021,solar,30.31925,1638432000.0
EU27&UK,03/12/2021,wind,1940.70411,1638432000.0
EU27&UK,04/12/2021,coal,1377.228653,1638518400.0
EU27&UK,04/12/2021,gas,1664.868287,1638518400.0
EU27&UK,04/12/2021,hydro,883.278215,1638518400.0
EU27&UK,04/12/2021,nuclear,2062.456476,1638518400.0
EU27&UK,04/12/2021,oil,52.61425,1638518400.0
EU27&UK,04/12/2021,other,521.11075,1638518400.0
EU27&UK,04/12/2021,solar,30.745001,1638518400.0
EU27&UK,04/12/2021,wind,1665.446361,1638518400.0
EU27&UK,05/12/2021,coal,1352.382513,1638604800.0
EU27&UK,05/12/2021,gas,1501.4688230000002,1638604800.0
EU27&UK,05/12/2021,hydro,915.397239,1638604800.0
EU27&UK,05/12/2021,nuclear,2056.793953,1638604800.0
EU27&UK,05/12/2021,oil,61.319500000000005,1638604800.0
EU27&UK,05/12/2021,other,520.904,1638604800.0
EU27&UK,05/12/2021,solar,24.918124,1638604800.0
EU27&UK,05/12/2021,wind,1613.9113790000001,1638604800.0
EU27&UK,06/12/2021,coal,1595.3722910000001,1638691200.0
EU27&UK,06/12/2021,gas,2127.654733,1638691200.0
EU27&UK,06/12/2021,hydro,1064.5018949999999,1638691200.0
EU27&UK,06/12/2021,nuclear,2087.3231769999998,1638691200.0
EU27&UK,06/12/2021,oil,65.45525,1638691200.0
EU27&UK,06/12/2021,other,568.43675,1638691200.0
EU27&UK,06/12/2021,solar,25.733874999999998,1638691200.0
EU27&UK,06/12/2021,wind,1433.913782,1638691200.0
EU27&UK,07/12/2021,coal,1617.825782,1638777600.0
EU27&UK,07/12/2021,gas,2002.196522,1638777600.0
EU27&UK,07/12/2021,hydro,1025.944245,1638777600.0
EU27&UK,07/12/2021,nuclear,2088.903153,1638777600.0
EU27&UK,07/12/2021,oil,60.37175,1638777600.0
EU27&UK,07/12/2021,other,583.6185,1638777600.0
EU27&UK,07/12/2021,solar,30.611125,1638777600.0
EU27&UK,07/12/2021,wind,1835.1014129999999,1638777600.0
EU27&UK,08/12/2021,coal,1542.798536,1638864000.0
EU27&UK,08/12/2021,gas,1646.7355579999999,1638864000.0
