date,Brazil,China,EU,France,Germany,India,Italy,Japan,Spain,United Kingdom,United States
2020/3/7,1532.748009,17355.58058,7541.307558,1598.797714,1294.725999,3488,504.8855,2383.9443,668.707,624.011,9583.445
2020/3/8,1402.887536,16937.26182,7285.397716,1576.47562,1324.589375,3428,449.9315,2257.9656,611.614,595.917,9202.047
2020/3/9,1687.738936,18241.79662,8127.268469,1700.342696,1337.054875,3450,602.302,2414.7795,717.835,716.5355,9477.178
2020/3/10,1751.025846,17874.60571,8262.602011,1658.103964,1600.926987,3140,608.691556,2452.0556,644.1615,686.1365,9504.453
2020/3/11,1763.02514,17727.41948,8069.687724,1650.552196,1503.614707,3279,587.07939,2382.6965,608.837,654.185,9564.911
2020/3/12,1769.81774,17612.76915,7898.11811,1591.35081,1511.611437,3463,558.611221,2458.6105,608.635,656.2945,9646.491
2020/3/13,1783.570441,18031.08791,7994.085365,1568.137263,1481.767491,3500,527.942533,2426.3734,635.8795,719.715,9588.74
2020/3/14,1626.339427,17826.57652,7053.142976,1522.939919,1023.727028,3496,462.6483,2393.208,556.767,618.9835,9314.383
2020/3/15,1492.330609,17609.67049,6936.541753,1334.442485,1298.43872,3391,429.4685,2229.2159,596.921136,621.81,9117.017
2020/3/16,1741.108196,18392.08151,7610.047006,1532.041742,1211.058376,3563,505.37025,2624.8317,707.726364,682.694,9770.083
2020/3/17,1758.786835,18193.76743,7678.848996,1508.467702,1317.262625,3649,506.06325,2645.6559,666.3905,676.733,9754.055
2020/3/18,1754.865945,17350.93259,7485.632775,1434.511477,1324.2445,3674,495.338375,2438.0023,593.32,711.8935,9653.603
2020/3/19,1718.251358,17984.60805,7218.737527,1432.906556,1113.681875,3672,486.370625,2347.4768,578.1075,726.98,9680.612
2020/3/20,1672.39646,18337.855,7175.91024,1447.470856,1160.379626,3599,475.207,2202.7742,601.627,671.2845,9552.049
2020/3/21,1492.098467,18494.33721,6763.91512,1323.942,1307.738755,3541,394.033,2081.4572,542.547,581.8065,9109.628
2020/3/22,1359.606355,17908.69094,6487.796254,1253.36905,1185.198123,3086,405.8165,1947.6552,507.219,568.513,8962.137
2020/3/23,1508.629788,19128.01266,7171.00408,1405.18695,1207.887752,3187,528.634,2306.3693,584.679,619.8575,9537.749
2020/3/24,1490.143764,18635.32612,7194.293655,1448.409,1221.817499,3038,484.397071,2464.8998,598.012,580.259,9576.297
2020/3/25,1479.663394,18062.07449,7137.102502,1427.1005,1253.137375,2827,518.638496,2429.4173,537.9065,597.3925,9549.23
2020/3/26,1477.466104,19233.36702,7149.174991,1416.050637,1251.91725,2702,546.6115,2343.7303,616.7825,602.73,9429.837
2020/3/27,1472.570979,18853.78148,6839.078025,1352.245263,1184.446875,2642,506.496573,2298.1231,568.688,556.752,9329.622
2020/3/28,1413.634417,19083.08213,6281.095726,1285.994233,1041.064626,2674,434.722218,2076.1715,495.8395,549.1185,9006.158
2020/3/29,1337.475072,19338.72137,6436.315331,1209.440319,1269.13225,2685,432.903562,2197.0067,556.416071,518.66,8657.876
2020/3/30,1484.519405,19701.2643,7039.679024,1457.440439,1125.40075,2717,484.033905,2458.8827,650.280311,588.4865,8954.737
2020/3/31,1508.233563,19617.60055,7129.959911,1475.378359,1048.26325,2763,506.672249,2388.0414,633.105618,619.101,9149.228
2020/4/1,1501.935769,19639.93919,7013.210635,1397.028614,1151.125242,2785,538.608593,2399.3797,549.1465,613.338,9074.734
2020/4/2,1510.124626,19772.01885,6934.168329,1384.655011,1247.022008,2864,474.190935,2358.8928,565.015143,554.092,8955.193
2020/4/3,1488.37265,19411.10348,6836.786119,1345.869348,1198.1955,2870,464.17978,2341.6636,558.722357,569.8285,8918.356
2020/4/4,1370.065817,16992.20262,6155.499117,1271.493277,877.14925,2864,479.032623,2041.3094,578.793732,487.5105,8574.358
2020/4/5,1294.874854,18336.03644,5927.701565,1085.491944,1075.274821,2821,445.198995,2011.0252,548.738712,519.5445,8287.773
2020/4/6,1468.007029,19162.30225,6406.525921,1254.591469,1070.181429,2829,465.383142,2315.6741,522.982056,538.2215,8640.777
2020/4/7,1464.077064,19489.4298,6357.006135,1301.640987,976.790249,2800,475.580103,2328.1195,499.304,540.45,8930.065
2020/4/8,1433.128701,19495.57304,6247.708295,1302.9856,975.392,2781,466.545374,2268.2344,476.852,541.68,9191.482
2020/4/9,1397.084677,19108.5489,6157.455341,1242.09,992.071625,2775,452.553881,2251.3053,506.6755,513.7795,9185.833
2020/4/10,1230.311845,19421.85416,5729.388426,1208.097954,803.701251,2786,457.132,2284.9842,505.7515,477.5215,8800.291
2020/4/11,1260.52414,18610.94644,5449.627265,1111.991446,767.43325,2875,457.3265,2065.4106,479.211143,452.156,8336.065
2020/4/12,1202.317732,18084.16358,5401.150076,1076.299475,787.41425,2890,427.6815,2023.5218,507.953657,451.0925,8356.412
2020/4/13,1384.749365,19311.27583,5791.318922,997.088475,1116.01023,2987,438.3925,2447.743,495.7822,478.3395,8880.147
2020/4/14,1407.166011,19681.40606,6364.54344,1248.110483,1007.988316,3052,526.776,2337.011,519.434119,505.5105,9064.924
2020/4/15,1411.813477,18696.9518,6503.845766,1299.054349,999.551329,3015,510.9595,2253.2346,595.557071,496.4405,9175.584
2020/4/16,1387.632512,18311.46347,6346.955998,1246.739985,905.153249,3047,499.9,2237.5658,592.677642,488.4155,9069.345
2020/4/17,1383.461575,19099.33404,6210.542263,1232.092733,860.427626,3053,494.029,2199.019,562.383213,513.473,9004.055
2020/4/18,1292.63924,19169.9813,5783.562008,1167.8046,888.726875,2979,473.225,2042.5621,499.547097,507.03,8596.617
2020/4/19,1196.034947,17628.02799,5664.941305,1037.3075,1039.904596,2935,454.5805,1842.5251,505.554503,463.9555,8359.125
2020/4/20,1324.387927,18454.29381,6389.802781,1142.662,1255.797049,2940,589.6285,2212.4429,557.250776,530.3195,8749.058
2020/4/21,1308.60247,19194.55426,6564.637228,1148.8815,1328.68987,2877,579.53,2158.2354,608.639055,530.6765,8910.063
2020/4/22,1403.474271,18716.91733,6359.91173,1171.084824,1189.247449,2968,553.239,2211.1066,569.323524,508.595,9000.315
2020/4/23,1414.711956,18529.5485,6150.536682,1229.086412,907.251787,2983,526.2665,2242.4905,538.9565,499.8395,9005.399
2020/4/24,1414.168277,18187.06286,6137.319851,1165.312889,1022.526561,2993,511.1235,2220.6057,547.499,487.0115,8968.355
2020/4/25,1316.955917,18277.67565,5622.06991,1085.600475,853.712565,2975,483.547714,1973.9405,490.148,457.199,8483.799
2020/4/26,1228.996648,18982.61248,5350.357552,1050.841763,726.678376,2813,471.759572,1801.9234,506.3665,452.9585,8402.216
2020/4/27,1393.500883,19292.84611,6135.527304,1160.999409,919.565131,2801,531.318214,2064.3018,573.031082,516.231,8858.28
2020/4/28,1419.371341,18420.50599,6588.002946,1258.722853,1001.04975,2907,564.5145,2081.9024,614.07658,577.7555,9040.252
2020/4/29,1435.629925,19246.77181,6601.521222,1228.680209,1055.34325,2925,562.158,1939.4406,639.691083,538.368,9080.491
2020/4/30,1431.039112,18962.64694,6533.980833,1230.497499,1142.335571,3033,543.981697,1947.8906,677.4631,512.361,8981.401
2020/5/1,1292.785784,16693.95691,5890.282754,1111.06531,1012.845626,3005,480.255803,1856.1264,631.534868,504.0705,8854.54
2020/5/2,1277.171867,16868.85033,5697.597452,1124.42219,975.306521,3079,489.5685,1710.8228,547.382781,477.9425,8554.049
2020/5/3,1198.246028,18424.64134,5470.299284,1125.612667,794.940665,3032,468.918286,1627.017,468.001337,499.9555,8581.24
2020/5/4,1373.693491,19732.53994,6323.045775,1214.7028,1007.105251,3071,535.112339,1639.2338,621.866489,482.696,9264.64
2020/5/5,1420.096421,19717.33181,6330.676088,1262.348382,1043.677625,3128,536.802375,1657.3044,536.711139,477.769,9422.151
2020/5/6,1432.82776,19711.24856,6312.461587,1202.119318,1024.574751,3135,544.3635,1702.0626,493.486791,464.6245,9227.894
2020/5/7,1404.90306,20165.97145,6280.417265,1161.6705,957.35125,3158,547.419125,1842.1847,579.892942,484.378,9060.225
2020/5/8,1385.145666,20118.82627,5962.523546,1183.945,890.164749,3285,525.019375,1891.4803,510.334595,446.3185,9086.293
2020/5/9,1282.383141,20638.94408,5482.19603,1117.581772,768.305375,3382,486.051,1796.6987,526.193246,421.658,8714.875
2020/5/10,1166.649534,19139.42313,5571.29824,1103.124913,858.003366,3154,470.232,1741.3251,542.814229,489.1935,8412.245
2020/5/11,1368.747693,18429.20377,6652.006372,1253.683481,1265.635883,3129,556.391,2015.2667,572.083715,535.9715,8883.889
2020/5/12,1416.255997,18956.92565,6600.197369,1301.066814,1036.70775,3324,581.588,2053.6615,539.4652,520.9825,9126.089
2020/5/13,1438.365616,19367.54498,6724.675113,1369.303663,1047.556374,3401,616.2995,2069.8658,522.313352,526.216,9103.917
2020/5/14,1427.862389,19886.14198,6697.341351,1389.363357,1031.229375,3423,589.198,2065.116,550.136446,514.2425,9255.427
2020/5/15,1405.522113,20251.13694,6599.249788,1309.428143,1050.565251,3474,604.103,2038.0143,571.33621,492.975,9430.909
2020/5/16,1290.213741,19782.72674,5941.183687,1109.336857,934.674625,3500,544.675071,1869.6797,581.220805,450.252,8998.57
2020/5/17,1187.522043,18832.21904,5526.344591,1033.72325,926.878999,3433,477.020679,1780.9561,490.922457,432.028,8880.424
2020/5/18,1367.482509,18940.19671,6317.719896,1217.82925,999.638126,3481,602.99825,2053.3309,517.42761,501.523,9373.766
2020/5/19,1405.123734,20371.28111,6440.616266,1280.957727,967.070126,3497,634.8365,2106.8112,503.635129,484.117,9438.077
2020/5/20,1422.280866,20803.19181,6365.216068,1264.899833,906.406624,3453,632.427875,2075.2647,496.449029,473.9035,9369.886
2020/5/21,1431.081052,19750.78968,5872.793311,1121.28584,733.437664,3508,594.851958,2090.4387,492.916181,488.1855,9425.74
2020/5/22,1427.925276,20071.68108,6092.653694,1143.381934,965.446327,3671,547.915267,2033.3753,496.431834,516.926,9651.441
2020/5/23,1336.324747,20038.22321,5789.138278,1035.466666,1025.281009,3766,496.4474,1850.0505,524.925485,497.333,9436.358
2020/5/24,1210.557075,19696.04044,5576.02993,924.054,1084.093318,3778,474.1405,1781.5794,509.732635,467.2515,9304.824
2020/5/25,1325.237619,20190.30445,6265.761117,1144.9816,1140.398302,3833,575.572625,2064.7044,572.758787,443.5615,9280.996
2020/5/26,1367.508401,19945.45366,6365.860743,1241.2664,941.54325,3872,624.491675,2118.8879,583.065725,473.948,10056.122
2020/5/27,1377.660089,19804.01812,6394.000709,1228.569358,951.560784,3784,618.2692,2103.1246,573.918804,480.6585,10513.422
2020/5/28,1379.135808,19595.66683,6360.216721,1203.442642,1027.362296,3603,589.2665,2076.3382,558.893243,450.1305,10668.734
2020/5/29,1367.035643,19169.83938,6186.399804,1239.874727,902.352239,3554,577.0455,2050.3759,545.564892,429.156,10627.298
2020/5/30,1271.080197,18921.94697,5578.55933,1079.580398,878.202293,3486,523.6765,1866.096,506.047544,417.0235,9927.452
2020/5/31,1171.319851,18559.99363,5360.510386,986.373708,931.58224,3274,488.598,1762.7938,504.564196,411.0995,9342.427
2020/6/1,1363.207384,19990.31753,5630.572029,1055.686,893.491618,3337,519.58725,2091.7622,525.363848,468.181,9885.168
2020/6/2,1415.150477,20705.46275,6104.172683,1193.077453,916.457403,3348,518.54675,2216.8444,541.9905,489.5065,10616.785
2020/6/3,1432.206678,21039.73287,6461.094216,1229.749143,1032.788124,3293,613.9815,2220.3019,578.083149,529.8635,11407.875
2020/6/4,1447.899244,22257.89033,6760.389284,1256.431571,1111.607123,3265,642.888105,2258.463,644.097302,531.3645,11686.158
2020/6/5,1434.947248,22584.12512,6564.782042,1222.266,1189.018319,3240,627.193095,2275.6126,560.68416,498.6485,11678.619
2020/6/6,1324.60568,21030.09046,5897.838939,1041.35425,1134.662406,3322,502.0788,1996.213,517.87925,493.55,11130.735
2020/6/7,1206.432287,20319.76645,5577.091074,1010.596417,916.315757,3300,517.6715,1855.5787,573.7675,474.972,10514.139
2020/6/8,1411.936097,21595.77836,6356.969692,1157.540976,953.303649,3523,674.478643,2214.0967,595.18625,555.5,11144.729
2020/6/9,1457.078949,22523.05654,6591.102941,1175.137257,1100.036749,3698,698.790857,2351.5427,591.7815,579.998,11783.707
2020/6/10,1461.276882,22539.12721,6652.091349,1180.556243,1116.185124,3766,736.425,2373.7414,557.455785,584.379,11938.03
2020/6/11,1357.514055,22865.362,6422.670004,1159.590857,1033.121876,3685,655.321,2384.2204,613.383249,512.618,11412.638
2020/6/12,1391.544065,22873.39734,6338.649565,1187.412091,1002.132749,3665,584.5315,2374.0761,630.924012,519.27,11127.702
2020/6/13,1315.656277,22727.15416,5687.599137,1054.073034,931.488653,3633,540.494,2061.0837,555.654489,451.619,10286.053
2020/6/14,1200.579209,21835.23148,5502.191872,1027.674161,936.756722,3550,530.379667,1975.9522,482.301749,439.4065,9823.931
2020/6/15,1373.394727,22910.3599,6377.234346,1119.565714,1080.840375,3731,679.163333,2374.7563,572.19825,522.8545,10504.5
2020/6/16,1403.128082,22394.4911,6552.466171,1081.00175,1029.188999,3774,727.71325,2362.1549,599.540466,618.2935,10794.219
2020/6/17,1404.755718,22216.10657,6657.95086,1119.17625,1110.7745,3794,763.97975,2291.7444,565.4765,614.5555,10924.421
2020/6/18,1403.425322,21930.04848,6639.484025,1148.94205,1144.254125,3810,730.005,2237.3453,529.449,604.4075,11269.144
2020/6/19,1415.262242,21525.06737,6386.319858,1135.366904,1065.303124,3843,678.3595,2126.1747,533.348,526.9835,11494.175
2020/6/20,1332.96708,20401.72692,5683.458979,1050.602546,927.980374,3796,523.5602,1929.2851,507.0965,424.464,11083.194
2020/6/21,1221.746765,20030.49423,5406.60732,1027.069167,753.6825,3630,519.470634,1844.141,523.722,471.1585,11097.755
2020/6/22,1424.414034,21547.56632,6329.003641,1102.464266,987.857625,3723,674.504166,2186.273,615.089,471.3295,11835.431
2020/6/23,1441.13159,21835.23148,6433.310883,1049.626567,982.2415,3831,719.06,2320.2661,602.371167,562.2525,11936.759
2020/6/24,1438.124561,21378.8242,6513.484889,1075.293816,1075.451124,3846,721.306611,2347.9262,567.735967,610.425,11719.272
2020/6/25,1460.418874,18886.26189,6685.079146,1076.608684,1174.601627,3826,703.715514,2311.3209,594.95194,613.3155,11752.349
2020/6/26,1455.521781,20390.47744,6595.478862,1084.82545,1101.692749,3776,666.391875,2388.4375,616.478257,606.147,11880.492
2020/6/27,1352.066423,21790.23358,5867.32472,1105.272264,912.99125,3805,549.652228,2125.5216,560.137574,455.7875,11602.339
2020/6/28,1223.463494,21697.02364,5612.478902,952.198411,950.676999,3722,496.766972,1976.1959,536.72589,478.3685,11595.67
2020/6/29,1412.734374,21491.31895,6644.722314,1057.59098,1102.69975,3785,695.94591,2288.2528,623.156705,534.139,12323.116
2020/6/30,1413.772408,21997.54533,6903.401349,1026.771795,1244.00375,3851,717.977319,2353.9753,649.158024,607.7085,12437.377
2020/7/1,1418.052921,22553.96868,6974.565052,1039.143544,1166.698872,3931,731.903633,2383.5062,669.568626,617.0945,12285.814
2020/7/2,1452.445691,22128.45263,6963.072033,1057.787806,1071.013397,3992,749.498438,2387.3503,704.265368,655.2605,12500.402
2020/7/3,1429.58537,21903.56012,6809.026407,1086.60625,1082.492924,3994,734.78823,2279.1112,688.11445,545.745,12386.46
2020/7/4,1316.226897,21238.59017,6111.317042,993.8045,1153.71993,3836,548.79277,2066.087,598.055359,502.3335,12002.777
2020/7/5,1213.109287,20489.48776,5846.246782,925.727929,1163.846373,3361,489.2087,1995.678,596.279891,500.743,11874.561
2020/7/6,1422.487935,22246.56165,6840.046452,1041.974785,1314.98725,3566,665.290133,2356.5218,736.34909,530.8915,12722.69
2020/7/7,1463.306914,23264.24072,6875.518443,1034.192128,1124.23975,3651,729.674167,2485.5618,704.234375,609.3055,12880.123
2020/7/8,1467.401291,23084.6503,6947.313116,1047.42523,1070.455252,3687,729.9665,2450.8511,758.50317,674.851,13131.198
2020/7/9,1459.889758,22657.51632,6922.752626,1057.804578,1104.1445,3742,763.4455,2425.8411,684.608707,683.356,13431.041
2020/7/10,1435.95828,22112.27331,6892.153482,1054.58885,1220.525249,3760,728.406,2419.488,701.664908,600.4015,13348.429
2020/7/11,1337.551624,21793.54076,6039.130894,1017.463571,939.772875,3648,576.071834,2225.1493,674.446396,455.5395,12772.487
2020/7/12,1233.194728,21071.94319,5577.772829,959.602096,838.400001,3409,504.183999,2058.9025,619.913009,425.6545,12275.742
2020/7/13,1449.524849,22325.84031,6464.808463,1053.575383,929.811249,3676,661.507834,2248.1756,702.860705,593.0555,12932.07
2020/7/14,1481.307837,23196.28759,6641.424172,1052.62445,1020.47175,3841,691.91647,2352.107,706.803336,624.385,13048.298
2020/7/15,1472.139672,22600.8887,6824.270929,1102.95355,1033.428125,3809,738.295863,2297.1145,741.754811,662.7535,13055.981
2020/7/16,1465.025481,22333.92996,6868.951738,1125.24335,1052.36425,3792,744.038071,2307.9673,745.346288,638.05,12913.655
2020/7/17,1459.232538,22354.96308,6757.410793,1110.532554,1023.722875,3849,733.469929,2281.0991,747.751987,613.5555,13083.702
2020/7/18,1352.540287,22170.51886,5899.199929,1043.082063,862.600125,3899,566.592666,2095.3027,620.425,474.373,12859.089
2020/7/19,1221.830253,21528.19995,5558.575844,1011.680483,853.822749,3709,479.609334,2111.5476,581.003,450.715,12861.24
2020/7/20,1423.928431,22144.63195,6575.273579,1118.047513,1043.13375,3657,650.9335,2607.7406,689.55,570.562,13440.85
2020/7/21,1467.654487,22541.02523,6831.772399,1120.391487,1071.955875,3532,721.1055,2665.9757,736.944,606.484,13251.776
2020/7/22,1475.362984,22892.11642,6755.809755,1124.471474,1022.736124,3626,726.6335,2640.806,674.4295,593.0015,13053.479
2020/7/23,1486.162211,23634.7471,6783.584056,1106.76021,1037.659126,3702,739.148,2304.702,661.3325,619.1395,12943.299
2020/7/24,1492.640006,24034.37624,6819.390249,1132.624316,1123.3725,3733,716.957834,2204.2023,683.7555,571.5025,12767.943
2020/7/25,1392.465085,23655.78021,6048.483575,1069.75465,932.557376,3737,567.914666,2123.7711,593.8605,480.146,12309.377
2020/7/26,1258.13136,22091.2402,5694.74429,992.229904,1028.331123,3717,483.1185,2063.6421,572.57,457.5855,12336.601
2020/7/27,1473.27748,23142.89584,6672.3619,1098.981653,1056.621875,3986,687.954,2450.5588,679.406,562.665,13201.93
2020/7/28,1536.45394,23791.68648,6897.34539,1103.086819,1276.580625,4041,724.650286,2571.8743,718.944,536.902,13256.711
2020/7/29,1539.81084,24464.74609,6860.427028,1071.369801,1197.277377,3923,737.697214,2509.2178,719.521,558.811,13017.172
2020/7/30,1523.522551,24657.27997,6911.596187,1075.217323,1031.662875,3829,765.1035,2524.4503,748.109,581.592,13033.862
2020/7/31,1512.560673,24461.51022,6763.949667,1096.119549,984.210001,3897,785.215,2568.9092,674.9095,591.9055,12825.443
2020/8/1,1352.809873,22357.47038,6286.551985,1028.690745,1033.731001,3820,672.565,2322.9132,657.368,486.385,12036.558
2020/8/2,1225.103373,22240.95336,5930.26125,1019.654889,942.682251,3751,573.0205,2233.4368,645.777625,459.704,11785.473
2020/8/3,1431.71094,24319.86235,6687.32618,1072.507082,1034.912125,3777,751.7085,2672.8842,685.341125,560.0005,12205.151
2020/8/4,1468.92481,24419.51507,6703.014975,1056.833703,1043.905875,3781,736.022,2824.6943,668.35525,581.7505,12078.841
2020/8/5,1474.619153,24572.82694,6634.062174,1025.321077,1127.488375,3729,665.485,2891.3901,637.9055,578.004,11949.731
2020/8/6,1480.066547,24772.13238,6631.475279,1017.098192,1076.467373,3683,680.472,2881.7513,669.4045,584.229,11991.448
2020/8/7,1486.821077,24522.23402,6588.94426,1038.211363,1033.156749,3879,683.807,2795.8067,655.298,603.3865,12123.973
2020/8/8,1380.143717,23843.06243,5986.165545,1010.66725,947.332125,3955,579.0475,2436.5349,615.7435,478.77,11914.235
2020/8/9,1241.989872,23679.01873,5810.348268,1020.7165,964.081125,3780,523.956,2368.8994,581.0505,468.3935,12169.962
2020/8/10,1471.374182,24781.33109,6711.861418,1052.08085,1204.192475,3779,633.746,2542.3709,675.9235,596.7635,13258.099
2020/8/11,1525.605489,25230.53488,6936.955693,1053.88565,1302.438513,3789,672.928,2744.6944,710.3525,622.555,13194.811
2020/8/12,1546.053637,24405.717,6872.874309,1074.295,1275.454641,3708,672.677,2670.6949,659.9985,608.4215,13201.569
2020/8/13,1547.013404,24053.09969,6851.33875,1071.2675,1205.288439,3596,673.090357,2544.8319,621.7505,634.2595,13167.626
2020/8/14,1552.90421,24894.78188,6681.661848,1073.033158,1092.999557,3619,680.640143,2524.7448,615.47,609.723,13173.969
2020/8/15,1428.067977,24712.34075,5842.897532,959.527842,956.184624,3479,567.6595,2539.531,563.4575,521.7445,12425.943
2020/8/16,1294.262633,24264.67008,5693.412177,989.008,964.931619,3418,518.0102,2546.0045,556.7425,504.4985,11909.43
2020/8/17,1508.655379,25785.52385,6538.903424,1041.148,1130.899626,3669,664.6323,2987.1485,630.266,580.8755,12362.967
2020/8/18,1563.894187,25529.49303,6687.773346,1048.757,1131.572,3702,677.185944,3024.6289,648.2515,608.0125,12502.942
2020/8/19,1586.7049,24355.12408,6651.115781,1081.653864,1093.310876,3587,649.233556,3008.0764,656.2445,606.4005,12240.124
2020/8/20,1574.188983,23101.03297,6702.660313,1088.256536,1177.68625,3448,644.909375,3101.5465,673.7585,546.264,12085.446
2020/8/21,1528.17711,22749.94878,6731.14569,1132.4506,1220.368875,3428,616.471625,3089.8335,633.634,516.803,12108.21
2020/8/22,1381.729706,22674.82596,6090.105171,1039.523893,1128.515375,3433,554.2735,2629.7601,557.0565,487.3945,11899.572
2020/8/23,1226.60127,22743.8163,5806.313513,949.106107,1130.326252,3401,506.8165,2337.0129,542.559,495.32,11914.075
2020/8/24,1440.566893,23836.92995,6688.732434,1026.767816,1211.246249,3592,699.7328,2827.4346,645.149,582.7265,13052.301
2020/8/25,1482.685878,24394.98517,6889.106003,1066.237282,1277.261375,3731,716.347033,2936.9234,642.7915,585.8375,13424.795
2020/8/26,1497.88317,23427.58725,6970.923174,1083.459402,1404.317751,3779,731.325667,2959.4562,652.652,592.636,13049.156
2020/8/27,1521.429729,22708.55457,7037.887364,1029.948,1280.07075,3737,781.192,2987.4135,672.218,628.378,13074.326
2020/8/28,1538.104659,23128.6291,6955.288896,1062.755,1273.482623,3734,731.144125,2987.899,681.4154,561.79,13083.721
2020/8/29,1440.184027,23062.705,6137.885808,950.702667,1066.376875,3724,619.037875,2722.8521,657.0606,494.6965,12162.001
2020/8/30,1324.38468,22794.40922,5850.275551,949.419333,1003.657,3588,570.6035,2568.3546,572.906667,487.152,11194.554
2020/8/31,1548.28105,23524.17373,6675.649551,1009.198167,1183.177625,3709,749.524,2849.5594,603.369333,558.935,11627.663
2020/9/1,1573.471104,25074.00984,6883.906976,1002.720708,1212.648753,3772,765.409333,2783.0516,638.739,617.112,11967.32
2020/9/2,1582.456842,24285.8418,6788.680146,989.185125,1179.691126,3770,768.364667,2859.7919,610.616,614.574,12276.738
2020/9/3,1590.913748,23378.45506,6957.386337,982.5835,1358.285888,3802,725.617,2915.2482,598.6835,599.054,12498.585
2020/9/4,1602.941167,23144.98511,6794.637405,960.856667,1265.612239,3866,705.034905,2842.2843,619.296,580.242,12234.204
2020/9/5,1469.388873,22701.22664,6032.746311,932.591904,1114.953375,3888,530.581095,2534.4923,601.737561,513.974,11165.621
2020/9/6,1329.41869,22798.91973,5774.510487,892.618804,1004.221,3726,505.649,2268.7071,658.619074,501.4925,10871.974
2020/9/7,1394.694677,23476.14816,6788.528583,1008.369025,1139.926875,3867,715.9465,2650.0728,681.66278,599.899,10968.713
2020/9/8,1580.991199,23366.86435,7019.498696,985.081363,1324.858626,3970,721.147,2853.8609,665.825488,612.4925,11484.008
2020/9/9,1628.178159,24077.20908,7070.017557,990.705237,1354.673497,4056,720.64,2734.4494,658.792196,634.1205,11347.29
2020/9/10,1653.886652,23030.73386,7023.134891,1004.077842,1257.341499,4029,731.4565,2656.0199,670.568901,656.203,11250.661
2020/9/11,1636.980485,22250.8449,6891.248213,977.364658,1224.98625,4025,717.724,2695.2633,651.3375,633.009,11031.71
2020/9/12,1527.230408,22154.80761,6166.336171,939.5815,1123.044125,3986,581.663,2305.5676,556.563,514.3905,10350.328
2020/9/13,1396.360829,21654.75142,5880.708545,941.149,1037.326875,3774,530.518,2097.7198,582.1625,496.2695,10179.457
2020/9/14,1627.687094,22775.73832,6856.407153,984.934,1158.63675,3871,717.81789,2353.3989,694.95,624.4205,10836.785
2020/9/15,1622.164144,20024.17597,7031.679479,1008.972,1172.925374,3924,778.946188,2426.7851,662.6915,689.486,10734.863
2020/9/16,1635.229559,20409.25628,7218.067172,1007.026158,1292.0479,3970,763.622187,2431.4977,658.871,680.5515,10585.652
2020/9/17,1654.954268,21371.95704,7228.738017,1076.197842,1304.0171,3891,750.564188,2541.0379,692.256,628.555,10669.597
2020/9/18,1653.508387,21179.41689,7051.0405,1054.045786,1218.347626,3966,747.869187,2610.9787,688.97,573.7225,10422.119
2020/9/19,1539.473791,20601.79643,6178.827398,990.499625,1067.711999,3999,592.676188,2139.3213,601.5815,492.2465,9471.501
2020/9/20,1374.47491,21179.41689,5757.606266,944.517529,993.812129,3831,524.488687,1890.9187,518.3485,507.119,9016.484
2020/9/21,1561.486096,20601.79643,6745.235673,1037.648989,1085.597004,3861,722.062563,2000.9483,628.173,674.537,9632.478
2020/9/22,1568.214706,19446.55551,6944.950099,1058.743571,1114.351498,3858,751.265312,2082.7294,636.52,679.993,9814.912
2020/9/23,1565.36608,20601.79643,7193.919264,1111.19,1250.358623,3779,751.965402,2283.9244,682.0465,678.663,9953.741
2020/9/24,1589.712227,20024.17597,7226.382167,1138.794465,1379.579625,3808,716.927973,2303.2266,709.3285,615.4545,10128.649
2020/9/25,1608.410691,18868.93505,7118.873151,1185.069165,1225.117126,3828,715.789688,2264.0911,717.0575,578.036,10277.076
2020/9/26,1514.572512,19639.09566,6480.021782,1131.652745,1121.685045,3699,543.665187,2001.4181,645.2881,561.004,9951.419
2020/9/27,1415.000956,21564.4972,6064.627968,1125.514125,980.963831,3622,490.150688,1855.0347,611.0074,553.424,9880.463
2020/9/28,1662.092275,20794.33658,7067.256175,1220.412687,1164.171624,3831,676.331672,2142.9837,615.903,678.0975,10374.83
2020/9/29,1693.740638,22142.11766,7191.092776,1215.485813,1234.303875,3831,696.341,2186.6484,617.4445,648.713,10101.411
2020/9/30,1736.380517,22719.73812,7233.394678,1198.263833,1273.206469,3805,667.2625,2173.5837,616.779857,690.5745,9812.701
2020/10/1,1772.012304,17923.9251,7406.739834,1262.761667,1382.736158,3757,648.7295,2217.0747,652.670476,674.2265,9830.738
2020/10/2,1801.468083,13156.92374,7424.543792,1279.088132,1356.859003,3678,648.842,2231.0189,725.153867,645.7265,9668.857
2020/10/3,1643.272412,14491.68412,6631.701251,1126.37602,1247.591749,3770,543.6945,2002.8148,646.6268,594.9675,9037.157
2020/10/4,1444.231748,17161.20488,6275.336308,1143.768057,1204.175205,3669,445.798,1892.6736,595.587,577.564,8873.375
2020/10/5,1690.197244,17923.9251,7258.43808,1307.088673,1415.817654,3803,595.5885,2189.1492,575.068714,655.117,9590.849
2020/10/6,1762.90033,17161.20488,7432.939523,1325.075709,1512.378134,3851,618.09,2201.6526,587.622857,633.487,9869.9
2020/10/7,1792.6796,17351.88494,7447.839202,1326.787409,1462.982377,3910,665.334,2202.5383,592.328852,665.566,10068.441
2020/10/8,1763.922767,16779.84477,7453.814107,1324.9885,1543.813562,3877,614.4,2226.6671,577.964077,669.013,10102.829
