month_date,country,Type,year,Value,date,month
02-06,Ireland,hydro,2022,-2.20775,2022-02-06,2
02-06,Ireland,nuclear,2022,0.0,2022-02-06,2
02-06,Ireland,oil,2022,-7.931500000000001,2022-02-06,2
02-06,Ireland,other,2022,0.0,2022-02-06,2
02-06,Ireland,solar,2022,0.0,2022-02-06,2
02-06,Ireland,wind,2022,47.5535,2022-02-06,2
02-06,Italy,coal,2022,25.725,2022-02-06,2
02-06,Italy,gas,2022,63.89099999999999,2022-02-06,2
02-06,Italy,hydro,2022,-55.512667,2022-02-06,2
02-06,Italy,nuclear,2022,0.0,2022-02-06,2
02-06,Italy,oil,2022,-0.7210000000000001,2022-02-06,2
02-06,Italy,other,2022,-8.646,2022-02-06,2
02-06,Italy,solar,2022,0.5445,2022-02-06,2
02-06,Italy,wind,2022,-22.039,2022-02-06,2
02-06,Kosovo,coal,2022,18.566,2022-02-06,2
02-06,Kosovo,gas,2022,0.0,2022-02-06,2
02-06,Kosovo,hydro,2022,0.024,2022-02-06,2
02-06,Kosovo,nuclear,2022,0.0,2022-02-06,2
02-06,Kosovo,oil,2022,0.0,2022-02-06,2
02-06,Kosovo,other,2022,0.0,2022-02-06,2
02-06,Kosovo,solar,2022,0.0,2022-02-06,2
02-06,Kosovo,wind,2022,0.268,2022-02-06,2
02-06,Latvia,coal,2022,0.0,2022-02-06,2
02-06,Latvia,gas,2022,-12.723,2022-02-06,2
02-06,Latvia,hydro,2022,-1.6069999999999993,2022-02-06,2
02-06,Latvia,nuclear,2022,0.0,2022-02-06,2
02-06,Latvia,oil,2022,0.0,2022-02-06,2
02-06,Latvia,other,2022,-0.21599999999999975,2022-02-06,2
02-06,Latvia,solar,2022,0.0,2022-02-06,2
02-06,Latvia,wind,2022,0.6196670000000001,2022-02-06,2
02-06,Lithuania,coal,2022,0.0,2022-02-06,2
02-06,Lithuania,gas,2022,-0.278,2022-02-06,2
02-06,Lithuania,hydro,2022,0.02200000000000002,2022-02-06,2
02-06,Lithuania,nuclear,2022,0.0,2022-02-06,2
02-06,Lithuania,oil,2022,0.0,2022-02-06,2
02-06,Lithuania,other,2022,0.20000000000000018,2022-02-06,2
02-06,Lithuania,solar,2022,0.0,2022-02-06,2
02-06,Lithuania,wind,2022,8.617125,2022-02-06,2
02-06,Luxembourg,coal,2022,0.0,2022-02-06,2
02-06,Luxembourg,gas,2022,0.144,2022-02-06,2
02-06,Luxembourg,hydro,2022,0.048,2022-02-06,2
02-06,Luxembourg,nuclear,2022,0.0,2022-02-06,2
02-06,Luxembourg,oil,2022,0.0,2022-02-06,2
02-06,Luxembourg,other,2022,1.08,2022-02-06,2
02-06,Luxembourg,solar,2022,0.0,2022-02-06,2
02-06,Luxembourg,wind,2022,1.5615,2022-02-06,2
02-06,Moldova,coal,2022,0.0,2022-02-06,2
02-06,Moldova,gas,2022,-0.7220000000000013,2022-02-06,2
02-06,Moldova,hydro,2022,-0.45099999999999996,2022-02-06,2
02-06,Moldova,nuclear,2022,0.0,2022-02-06,2
02-06,Moldova,oil,2022,0.0,2022-02-06,2
02-06,Moldova,other,2022,0.025,2022-02-06,2
02-06,Moldova,solar,2022,0.0,2022-02-06,2
02-06,Moldova,wind,2022,0.0,2022-02-06,2
02-06,Montenegro,coal,2022,0.0016579999999990491,2022-02-06,2
02-06,Montenegro,gas,2022,0.0,2022-02-06,2
02-06,Montenegro,hydro,2022,-5.72,2022-02-06,2
02-06,Montenegro,nuclear,2022,0.0,2022-02-06,2
02-06,Montenegro,oil,2022,0.0,2022-02-06,2
02-06,Montenegro,other,2022,0.0,2022-02-06,2
02-06,Montenegro,solar,2022,0.0,2022-02-06,2
02-06,Montenegro,wind,2022,-0.10999999999999993,2022-02-06,2
02-06,Netherlands,coal,2022,0.38349999999999795,2022-02-06,2
02-06,Netherlands,gas,2022,-29.392999999999994,2022-02-06,2
02-06,Netherlands,hydro,2022,0.0,2022-02-06,2
02-06,Netherlands,nuclear,2022,0.03449999999999953,2022-02-06,2
02-06,Netherlands,oil,2022,0.0,2022-02-06,2
02-06,Netherlands,other,2022,24.402000000000008,2022-02-06,2
02-06,Netherlands,solar,2022,0.0,2022-02-06,2
02-06,Netherlands,wind,2022,15.182975000000006,2022-02-06,2
02-06,North macedonia,coal,2022,11.266,2022-02-06,2
02-06,North macedonia,gas,2022,0.0,2022-02-06,2
02-06,North macedonia,hydro,2022,2.673,2022-02-06,2
02-06,North macedonia,nuclear,2022,0.0,2022-02-06,2
02-06,North macedonia,oil,2022,0.0,2022-02-06,2
02-06,North macedonia,other,2022,0.0,2022-02-06,2
02-06,North macedonia,solar,2022,0.0,2022-02-06,2
02-06,North macedonia,wind,2022,0.287948,2022-02-06,2
02-06,Norway,coal,2022,0.0,2022-02-06,2
02-06,Norway,gas,2022,0.0,2022-02-06,2
02-06,Norway,hydro,2022,-162.865,2022-02-06,2
02-06,Norway,nuclear,2022,0.0,2022-02-06,2
02-06,Norway,oil,2022,0.0,2022-02-06,2
02-06,Norway,other,2022,0.9280000000000002,2022-02-06,2
02-06,Norway,solar,2022,0.0,2022-02-06,2
02-06,Norway,wind,2022,5.892564,2022-02-06,2
02-06,Poland,coal,2022,-101.88099999999997,2022-02-06,2
02-06,Poland,gas,2022,-2.4529999999999994,2022-02-06,2
02-06,Poland,hydro,2022,0.1745000000000001,2022-02-06,2
02-06,Poland,nuclear,2022,0.0,2022-02-06,2
02-06,Poland,oil,2022,-0.22485,2022-02-06,2
02-06,Poland,other,2022,1.911,2022-02-06,2
02-06,Poland,solar,2022,0.06499999999999995,2022-02-06,2
02-06,Poland,wind,2022,74.695303,2022-02-06,2
02-06,Portugal,coal,2022,-0.113,2022-02-06,2
02-06,Portugal,gas,2022,16.223999999999997,2022-02-06,2
02-06,Portugal,hydro,2022,-72.82105899999999,2022-02-06,2
02-06,Portugal,nuclear,2022,0.0,2022-02-06,2
02-06,Portugal,oil,2022,0.0,2022-02-06,2
02-06,Portugal,other,2022,0.31900000000000084,2022-02-06,2
02-06,Portugal,solar,2022,-0.018000000000000002,2022-02-06,2
02-06,Portugal,wind,2022,-13.823999999999998,2022-02-06,2
02-06,Romania,coal,2022,-1.458000000000002,2022-02-06,2
02-06,Romania,gas,2022,10.64675,2022-02-06,2
02-06,Romania,hydro,2022,-28.4195,2022-02-06,2
02-06,Romania,nuclear,2022,0.36699999999999733,2022-02-06,2
02-06,Romania,oil,2022,0.0,2022-02-06,2
02-06,Romania,other,2022,-0.021749999999999936,2022-02-06,2
02-06,Romania,solar,2022,0.006624999999999992,2022-02-06,2
02-06,Romania,wind,2022,15.917,2022-02-06,2
02-06,Russia,hydro,2022,17.56244140624983,2022-02-06,2
02-06,Russia,nuclear,2022,53.26675,2022-02-06,2
02-06,Serbia,coal,2022,-12.834000000000003,2022-02-06,2
02-06,Serbia,gas,2022,0.0,2022-02-06,2
02-06,Serbia,hydro,2022,-27.982,2022-02-06,2
02-06,Serbia,nuclear,2022,0.0,2022-02-06,2
02-06,Serbia,oil,2022,0.0,2022-02-06,2
02-06,Serbia,other,2022,-0.08882699999999999,2022-02-06,2
02-06,Serbia,solar,2022,0.0,2022-02-06,2
02-06,Serbia,wind,2022,0.0,2022-02-06,2
02-06,Slovakia,coal,2022,-0.20500000000000007,2022-02-06,2
02-06,Slovakia,gas,2022,-1.2812659999999996,2022-02-06,2
02-06,Slovakia,hydro,2022,-5.878358,2022-02-06,2
02-06,Slovakia,nuclear,2022,0.5630000000000024,2022-02-06,2
02-06,Slovakia,oil,2022,0.32499999999999996,2022-02-06,2
02-06,Slovakia,other,2022,-0.7439999999999998,2022-02-06,2
02-06,Slovakia,solar,2022,-0.019499999999999997,2022-02-06,2
02-06,Slovakia,wind,2022,0.0,2022-02-06,2
02-06,Slovenia,coal,2022,1.370000000000001,2022-02-06,2
02-06,Slovenia,gas,2022,0.272,2022-02-06,2
02-06,Slovenia,hydro,2022,-9.979,2022-02-06,2
02-06,Slovenia,nuclear,2022,-0.15200000000000102,2022-02-06,2
02-06,Slovenia,oil,2022,0.0,2022-02-06,2
02-06,Slovenia,other,2022,-0.08100000000000002,2022-02-06,2
02-06,Slovenia,solar,2022,-0.014000000000000002,2022-02-06,2
02-06,Slovenia,wind,2022,0.0,2022-02-06,2
02-06,Spain,coal,2022,5.757999999999999,2022-02-06,2
02-06,Spain,gas,2022,62.20099999999999,2022-02-06,2
02-06,Spain,hydro,2022,-127.29963699999999,2022-02-06,2
02-06,Spain,nuclear,2022,-0.1810000000000116,2022-02-06,2
02-06,Spain,oil,2022,0.476,2022-02-06,2
02-06,Spain,other,2022,-1.0628579999999985,2022-02-06,2
02-06,Spain,solar,2022,-3.0040000000000013,2022-02-06,2
02-06,Spain,wind,2022,-51.24599999999998,2022-02-06,2
02-06,Sweden,coal,2022,0.0,2022-02-06,2
02-06,Sweden,gas,2022,0.0,2022-02-06,2
02-06,Sweden,hydro,2022,-70.261,2022-02-06,2
02-06,Sweden,nuclear,2022,0.01300000000000523,2022-02-06,2
02-06,Sweden,oil,2022,0.0,2022-02-06,2
02-06,Sweden,other,2022,-5.479000000000003,2022-02-06,2
02-06,Sweden,solar,2022,0.0,2022-02-06,2
02-06,Sweden,wind,2022,38.05404399999999,2022-02-06,2
02-06,Switzerland,coal,2022,0.0,2022-02-06,2
02-06,Switzerland,gas,2022,0.0,2022-02-06,2
02-06,Switzerland,hydro,2022,-18.185,2022-02-06,2
02-06,Switzerland,nuclear,2022,2.557000000000002,2022-02-06,2
02-06,Switzerland,oil,2022,0.0,2022-02-06,2
02-06,Switzerland,other,2022,0.0,2022-02-06,2
02-06,Switzerland,solar,2022,0.0,2022-02-06,2
02-06,Switzerland,wind,2022,0.257375,2022-02-06,2
02-06,UK,coal,2022,1.0105000000000004,2022-02-06,2
02-06,UK,gas,2022,-152.29950000000002,2022-02-06,2
02-06,UK,hydro,2022,7.439,2022-02-06,2
02-06,UK,nuclear,2022,11.581999999999994,2022-02-06,2
02-06,UK,oil,2022,0.0,2022-02-06,2
02-06,UK,other,2022,7.0425,2022-02-06,2
02-06,UK,solar,2022,0.0,2022-02-06,2
02-06,UK,wind,2022,82.97299999999998,2022-02-06,2
02-06,Ukraine,coal,2022,122.282,2022-02-06,2
02-06,Ukraine,gas,2022,12.071,2022-02-06,2
02-06,Ukraine,hydro,2022,16.69,2022-02-06,2
02-06,Ukraine,nuclear,2022,283.589,2022-02-06,2
02-06,Ukraine,oil,2022,0.0,2022-02-06,2
02-06,Ukraine,other,2022,0.599,2022-02-06,2
02-06,Ukraine,solar,2022,0.072,2022-02-06,2
02-06,Ukraine,wind,2022,18.162,2022-02-06,2
02-06,United States,coal,2022,-124.36200000000008,2022-02-06,2
02-06,United States,gas,2022,618.9389999999999,2022-02-06,2
02-06,United States,hydro,2022,125.16199999999992,2022-02-06,2
02-06,United States,nuclear,2022,-85.73999999999978,2022-02-06,2
02-06,United States,oil,2022,41.918,2022-02-06,2
02-06,United States,other,2022,57.90300000000002,2022-02-06,2
02-06,United States,solar,2022,94.31200000000001,2022-02-06,2
02-06,United States,wind,2022,167.279,2022-02-06,2
02-07,Austria,coal,2022,0.0,2022-02-07,2
02-07,Austria,gas,2022,43.14,2022-02-07,2
02-07,Austria,hydro,2022,-31.855998999999997,2022-02-07,2
02-07,Austria,nuclear,2022,0.0,2022-02-07,2
02-07,Austria,oil,2022,0.0,2022-02-07,2
02-07,Austria,other,2022,-1.3449999999999998,2022-02-07,2
02-07,Austria,solar,2022,0.10099999999999998,2022-02-07,2
02-07,Austria,wind,2022,32.563412,2022-02-07,2
02-07,Belgium,coal,2022,0.0,2022-02-07,2
02-07,Belgium,gas,2022,-1.483000000000004,2022-02-07,2
02-07,Belgium,hydro,2022,2.9445000000000006,2022-02-07,2
02-07,Belgium,nuclear,2022,-2.1359999999999957,2022-02-07,2
02-07,Belgium,oil,2022,0.0,2022-02-07,2
02-07,Belgium,other,2022,-4.248000000000001,2022-02-07,2
02-07,Belgium,solar,2022,-0.2305,2022-02-07,2
02-07,Belgium,wind,2022,-2.743621999999995,2022-02-07,2
02-07,Bosnia and herz,coal,2022,-4.740000000000002,2022-02-07,2
02-07,Bosnia and herz,gas,2022,0.0,2022-02-07,2
02-07,Bosnia and herz,hydro,2022,-28.358219,2022-02-07,2
02-07,Bosnia and herz,nuclear,2022,0.0,2022-02-07,2
02-07,Bosnia and herz,oil,2022,0.0,2022-02-07,2
02-07,Bosnia and herz,other,2022,0.0,2022-02-07,2
02-07,Bosnia and herz,solar,2022,0.0,2022-02-07,2
02-07,Bosnia and herz,wind,2022,-0.14300000000000002,2022-02-07,2
02-07,Brazil,coal,2022,-85.197189,2022-02-07,2
02-07,Brazil,gas,2022,0.7477999999999998,2022-02-07,2
02-07,Brazil,hydro,2022,369.98754800000006,2022-02-07,2
02-07,Brazil,nuclear,2022,3.6486440000000044,2022-02-07,2
02-07,Brazil,oil,2022,-4.178015000000001,2022-02-07,2
02-07,Brazil,other,2022,-6.521908,2022-02-07,2
02-07,Brazil,solar,2022,14.553083999999998,2022-02-07,2
02-07,Brazil,wind,2022,54.90840300000001,2022-02-07,2
02-07,Bulgaria,coal,2022,45.706,2022-02-07,2
02-07,Bulgaria,gas,2022,4.4590000000000005,2022-02-07,2
02-07,Bulgaria,hydro,2022,-2.8870000000000005,2022-02-07,2
02-07,Bulgaria,nuclear,2022,1.3160000000000025,2022-02-07,2
02-07,Bulgaria,oil,2022,0.0,2022-02-07,2
02-07,Bulgaria,other,2022,-0.04600000000000004,2022-02-07,2
02-07,Bulgaria,solar,2022,-0.008000000000000007,2022-02-07,2
02-07,Bulgaria,wind,2022,3.018,2022-02-07,2
02-07,Croatia,coal,2022,-0.01672999999999991,2022-02-07,2
02-07,Croatia,gas,2022,6.834,2022-02-07,2
02-07,Croatia,hydro,2022,-9.550999999999998,2022-02-07,2
02-07,Croatia,nuclear,2022,0.0,2022-02-07,2
02-07,Croatia,oil,2022,0.0,2022-02-07,2
02-07,Croatia,other,2022,0.2469999999999999,2022-02-07,2
02-07,Croatia,solar,2022,0.0,2022-02-07,2
02-07,Croatia,wind,2022,-2.8499999999999996,2022-02-07,2
02-07,Cyprus,coal,2022,0.0,2022-02-07,2
02-07,Cyprus,gas,2022,0.0,2022-02-07,2
02-07,Cyprus,hydro,2022,0.0,2022-02-07,2
02-07,Cyprus,nuclear,2022,0.0,2022-02-07,2
02-07,Cyprus,oil,2022,4.465999999999999,2022-02-07,2
02-07,Cyprus,other,2022,0.0,2022-02-07,2
02-07,Cyprus,solar,2022,0.0,2022-02-07,2
02-07,Cyprus,wind,2022,0.12049999999999997,2022-02-07,2
02-07,Czech republic,coal,2022,20.637,2022-02-07,2
02-07,Czech republic,gas,2022,9.66,2022-02-07,2
02-07,Czech republic,hydro,2022,-0.4169999999999998,2022-02-07,2
02-07,Czech republic,nuclear,2022,-0.5120000000000005,2022-02-07,2
02-07,Czech republic,oil,2022,0.044999999999999984,2022-02-07,2
02-07,Czech republic,other,2022,-1.2199999999999989,2022-02-07,2
02-07,Czech republic,solar,2022,0.13399999999999998,2022-02-07,2
02-07,Czech republic,wind,2022,2.9205,2022-02-07,2
02-07,Denmark,coal,2022,-9.671000000000001,2022-02-07,2
02-07,Denmark,gas,2022,-2.602999999999999,2022-02-07,2
02-07,Denmark,hydro,2022,0.0,2022-02-07,2
02-07,Denmark,nuclear,2022,0.0,2022-02-07,2
02-07,Denmark,oil,2022,-0.03699999999999992,2022-02-07,2
02-07,Denmark,other,2022,-2.1309999999999967,2022-02-07,2
02-07,Denmark,solar,2022,0.0225,2022-02-07,2
02-07,Denmark,wind,2022,18.161500000000004,2022-02-07,2
02-07,EU27&UK,coal,2022,458.2109150000002,2022-02-07,2
02-07,EU27&UK,gas,2022,635.283238,2022-02-07,2
02-07,EU27&UK,hydro,2022,-443.92330100000004,2022-02-07,2
02-07,EU27&UK,nuclear,2022,191.27293899999995,2022-02-07,2
02-07,EU27&UK,oil,2022,11.712750999999997,2022-02-07,2
02-07,EU27&UK,other,2022,31.06220200000007,2022-02-07,2
02-07,EU27&UK,solar,2022,-7.110497999999996,2022-02-07,2
02-07,EU27&UK,wind,2022,137.71118400000023,2022-02-07,2
02-07,Estonia,coal,2022,0.269,2022-02-07,2
02-07,Estonia,gas,2022,0.0,2022-02-07,2
02-07,Estonia,hydro,2022,0.041999999999999996,2022-02-07,2
02-07,Estonia,nuclear,2022,0.0,2022-02-07,2
02-07,Estonia,oil,2022,0.35599999999999987,2022-02-07,2
02-07,Estonia,other,2022,-0.3820000000000001,2022-02-07,2
02-07,Estonia,solar,2022,0.002999999999999999,2022-02-07,2
02-07,Estonia,wind,2022,0.0029999999999998916,2022-02-07,2
02-07,Finland,coal,2022,-4.306000000000001,2022-02-07,2
02-07,Finland,gas,2022,-13.818,2022-02-07,2
02-07,Finland,hydro,2022,-3.469999999999999,2022-02-07,2
02-07,Finland,nuclear,2022,-0.0030000000000001137,2022-02-07,2
02-07,Finland,oil,2022,0.0,2022-02-07,2
02-07,Finland,other,2022,-7.359000000000002,2022-02-07,2
02-07,Finland,solar,2022,0.0,2022-02-07,2
02-07,Finland,wind,2022,-11.320999999999998,2022-02-07,2
02-07,France,coal,2022,18.058,2022-02-07,2
02-07,France,gas,2022,90.62599999999999,2022-02-07,2
02-07,France,hydro,2022,-112.94921099999999,2022-02-07,2
02-07,France,nuclear,2022,-20.708999999999833,2022-02-07,2
02-07,France,oil,2022,0.19399999999999995,2022-02-07,2
02-07,France,other,2022,5.142999999999999,2022-02-07,2
02-07,France,solar,2022,1.77,2022-02-07,2
02-07,France,wind,2022,21.7958,2022-02-07,2
02-07,Germany,coal,2022,119.51962400000002,2022-02-07,2
02-07,Germany,gas,2022,3.522999999999996,2022-02-07,2
02-07,Germany,hydro,2022,-7.841082999999998,2022-02-07,2
02-07,Germany,nuclear,2022,-78.41675000000001,2022-02-07,2
02-07,Germany,oil,2022,1.1510000000000016,2022-02-07,2
02-07,Germany,other,2022,-5.283249999999981,2022-02-07,2
02-07,Germany,solar,2022,0.481252,2022-02-07,2
02-07,Germany,wind,2022,16.22458500000016,2022-02-07,2
02-07,Greece,coal,2022,9.427000000000001,2022-02-07,2
02-07,Greece,gas,2022,26.938000000000002,2022-02-07,2
02-07,Greece,hydro,2022,0.0,2022-02-07,2
02-07,Greece,nuclear,2022,0.0,2022-02-07,2
02-07,Greece,oil,2022,0.0,2022-02-07,2
02-07,Greece,other,2022,0.0,2022-02-07,2
02-07,Greece,solar,2022,0.18,2022-02-07,2
02-07,Greece,wind,2022,4.092500000000001,2022-02-07,2
02-07,Hungary,coal,2022,1.553749999999999,2022-02-07,2
02-07,Hungary,gas,2022,11.506,2022-02-07,2
02-07,Hungary,hydro,2022,0.56325,2022-02-07,2
02-07,Hungary,nuclear,2022,-6.966811,2022-02-07,2
02-07,Hungary,oil,2022,0.0,2022-02-07,2
02-07,Hungary,other,2022,-0.03174999999999972,2022-02-07,2
02-07,Hungary,solar,2022,0.0,2022-02-07,2
02-07,Hungary,wind,2022,3.2128749999999995,2022-02-07,2
02-07,India,coal,2022,285.0,2022-02-07,2
02-07,India,gas,2022,-21.583204674326048,2022-02-07,2
02-07,India,hydro,2022,42.0,2022-02-07,2
02-07,India,nuclear,2022,44.0,2022-02-07,2
02-07,India,oil,2022,-3.4167953256739576,2022-02-07,2
02-07,India,other,2022,-14.270521394361083,2022-02-07,2
02-07,India,solar,2022,3.1712472601765,2022-02-07,2
02-07,India,wind,2022,-29.90072586581539,2022-02-07,2
02-07,Ireland,coal,2022,8.797999999999998,2022-02-07,2
02-07,Ireland,gas,2022,2.854000000000001,2022-02-07,2
02-07,Ireland,hydro,2022,-1.9210000000000003,2022-02-07,2
02-07,Ireland,nuclear,2022,0.0,2022-02-07,2
02-07,Ireland,oil,2022,5.914,2022-02-07,2
02-07,Ireland,other,2022,0.0,2022-02-07,2
02-07,Ireland,solar,2022,0.0,2022-02-07,2
02-07,Ireland,wind,2022,-4.147500000000001,2022-02-07,2
02-07,Italy,coal,2022,11.229000000000006,2022-02-07,2
02-07,Italy,gas,2022,206.01600000000002,2022-02-07,2
02-07,Italy,hydro,2022,-22.42472199999999,2022-02-07,2
02-07,Italy,nuclear,2022,0.0,2022-02-07,2
02-07,Italy,oil,2022,-2.0589999999999997,2022-02-07,2
02-07,Italy,other,2022,11.437999999999988,2022-02-07,2
02-07,Italy,solar,2022,0.35450000000000004,2022-02-07,2
02-07,Italy,wind,2022,48.576999999999984,2022-02-07,2
02-07,Kosovo,coal,2022,18.612,2022-02-07,2
02-07,Kosovo,gas,2022,0.0,2022-02-07,2
02-07,Kosovo,hydro,2022,0.024,2022-02-07,2
02-07,Kosovo,nuclear,2022,0.0,2022-02-07,2
02-07,Kosovo,oil,2022,0.0,2022-02-07,2
02-07,Kosovo,other,2022,0.0,2022-02-07,2
02-07,Kosovo,solar,2022,0.0,2022-02-07,2
02-07,Kosovo,wind,2022,0.503,2022-02-07,2
02-07,Latvia,coal,2022,0.0,2022-02-07,2
02-07,Latvia,gas,2022,-9.018,2022-02-07,2
02-07,Latvia,hydro,2022,3.0109999999999992,2022-02-07,2
02-07,Latvia,nuclear,2022,0.0,2022-02-07,2
02-07,Latvia,oil,2022,0.0,2022-02-07,2
02-07,Latvia,other,2022,-0.3420000000000001,2022-02-07,2
02-07,Latvia,solar,2022,0.0,2022-02-07,2
02-07,Latvia,wind,2022,0.19,2022-02-07,2
02-07,Lithuania,coal,2022,0.0,2022-02-07,2
02-07,Lithuania,gas,2022,-0.275,2022-02-07,2
02-07,Lithuania,hydro,2022,0.45200000000000007,2022-02-07,2
02-07,Lithuania,nuclear,2022,0.0,2022-02-07,2
02-07,Lithuania,oil,2022,0.0,2022-02-07,2
02-07,Lithuania,other,2022,0.21900000000000008,2022-02-07,2
02-07,Lithuania,solar,2022,0.0,2022-02-07,2
02-07,Lithuania,wind,2022,6.26,2022-02-07,2
02-07,Luxembourg,coal,2022,0.0,2022-02-07,2
02-07,Luxembourg,gas,2022,0.144,2022-02-07,2
02-07,Luxembourg,hydro,2022,0.048,2022-02-07,2
02-07,Luxembourg,nuclear,2022,0.0,2022-02-07,2
02-07,Luxembourg,oil,2022,0.0,2022-02-07,2
02-07,Luxembourg,other,2022,1.08,2022-02-07,2
02-07,Luxembourg,solar,2022,0.0,2022-02-07,2
02-07,Luxembourg,wind,2022,1.5708890000000002,2022-02-07,2
02-07,Moldova,coal,2022,0.0,2022-02-07,2
02-07,Moldova,gas,2022,2.167,2022-02-07,2
02-07,Moldova,hydro,2022,-0.376,2022-02-07,2
02-07,Moldova,nuclear,2022,0.0,2022-02-07,2
02-07,Moldova,oil,2022,0.0,2022-02-07,2
02-07,Moldova,other,2022,0.024,2022-02-07,2
02-07,Moldova,solar,2022,0.0,2022-02-07,2
02-07,Moldova,wind,2022,0.0,2022-02-07,2
02-07,Montenegro,coal,2022,0.004270999999999248,2022-02-07,2
02-07,Montenegro,gas,2022,0.0,2022-02-07,2
02-07,Montenegro,hydro,2022,-2.1949999999999994,2022-02-07,2
02-07,Montenegro,nuclear,2022,0.0,2022-02-07,2
02-07,Montenegro,oil,2022,0.0,2022-02-07,2
02-07,Montenegro,other,2022,0.0,2022-02-07,2
02-07,Montenegro,solar,2022,0.0,2022-02-07,2
02-07,Montenegro,wind,2022,0.17300000000000004,2022-02-07,2
02-07,Netherlands,coal,2022,16.923250000000003,2022-02-07,2
02-07,Netherlands,gas,2022,-6.703250000000011,2022-02-07,2
02-07,Netherlands,hydro,2022,0.0,2022-02-07,2
02-07,Netherlands,nuclear,2022,0.03175000000000061,2022-02-07,2
02-07,Netherlands,oil,2022,0.0,2022-02-07,2
02-07,Netherlands,other,2022,20.458500000000008,2022-02-07,2
02-07,Netherlands,solar,2022,0.0,2022-02-07,2
02-07,Netherlands,wind,2022,-1.8926999999999978,2022-02-07,2
02-07,North macedonia,coal,2022,12.678,2022-02-07,2
02-07,North macedonia,gas,2022,0.0,2022-02-07,2
02-07,North macedonia,hydro,2022,1.522,2022-02-07,2
02-07,North macedonia,nuclear,2022,0.0,2022-02-07,2
02-07,North macedonia,oil,2022,0.0,2022-02-07,2
02-07,North macedonia,other,2022,0.0,2022-02-07,2
02-07,North macedonia,solar,2022,0.0,2022-02-07,2
02-07,North macedonia,wind,2022,0.117,2022-02-07,2
02-07,Norway,coal,2022,0.0,2022-02-07,2
02-07,Norway,gas,2022,0.0,2022-02-07,2
02-07,Norway,hydro,2022,-43.39100000000002,2022-02-07,2
02-07,Norway,nuclear,2022,0.0,2022-02-07,2
02-07,Norway,oil,2022,0.0,2022-02-07,2
02-07,Norway,other,2022,0.7469999999999999,2022-02-07,2
02-07,Norway,solar,2022,0.0,2022-02-07,2
02-07,Norway,wind,2022,3.2649269999999966,2022-02-07,2
02-07,Poland,coal,2022,41.56400000000002,2022-02-07,2
02-07,Poland,gas,2022,1.428999999999995,2022-02-07,2
02-07,Poland,hydro,2022,0.5119999999999996,2022-02-07,2
02-07,Poland,nuclear,2022,0.0,2022-02-07,2
02-07,Poland,oil,2022,-0.4432489999999998,2022-02-07,2
02-07,Poland,other,2022,-0.44099999999999984,2022-02-07,2
02-07,Poland,solar,2022,-0.5185,2022-02-07,2
02-07,Poland,wind,2022,21.636143000000004,2022-02-07,2
02-07,Portugal,coal,2022,0.0,2022-02-07,2
02-07,Portugal,gas,2022,46.55799999999999,2022-02-07,2
02-07,Portugal,hydro,2022,-66.64532700000001,2022-02-07,2
02-07,Portugal,nuclear,2022,0.0,2022-02-07,2
02-07,Portugal,oil,2022,0.0,2022-02-07,2
02-07,Portugal,other,2022,0.1789999999999985,2022-02-07,2
02-07,Portugal,solar,2022,0.024,2022-02-07,2
02-07,Portugal,wind,2022,-15.5045,2022-02-07,2
02-07,Romania,coal,2022,0.43374999999999986,2022-02-07,2
02-07,Romania,gas,2022,16.866749999999996,2022-02-07,2
02-07,Romania,hydro,2022,-17.17,2022-02-07,2
02-07,Romania,nuclear,2022,-0.3222499999999968,2022-02-07,2
02-07,Romania,oil,2022,0.0,2022-02-07,2
02-07,Romania,other,2022,0.020000000000000018,2022-02-07,2
02-07,Romania,solar,2022,0.03075,2022-02-07,2
02-07,Romania,wind,2022,10.256750000000004,2022-02-07,2
02-07,Russia,hydro,2022,28.456702636719115,2022-02-07,2
02-07,Russia,nuclear,2022,39.677996093749925,2022-02-07,2
02-07,Serbia,coal,2022,-9.052999999999997,2022-02-07,2
02-07,Serbia,gas,2022,0.0,2022-02-07,2
02-07,Serbia,hydro,2022,-22.94,2022-02-07,2
02-07,Serbia,nuclear,2022,0.0,2022-02-07,2
02-07,Serbia,oil,2022,0.0,2022-02-07,2
02-07,Serbia,other,2022,-0.08253999999999984,2022-02-07,2
02-07,Serbia,solar,2022,0.0,2022-02-07,2
02-07,Serbia,wind,2022,0.0,2022-02-07,2
02-07,Slovakia,coal,2022,0.22499999999999964,2022-02-07,2
02-07,Slovakia,gas,2022,-0.23026199999999974,2022-02-07,2
02-07,Slovakia,hydro,2022,-6.134825999999999,2022-02-07,2
02-07,Slovakia,nuclear,2022,1.6720000000000041,2022-02-07,2
02-07,Slovakia,oil,2022,0.3880000000000001,2022-02-07,2
02-07,Slovakia,other,2022,-0.6989999999999998,2022-02-07,2
02-07,Slovakia,solar,2022,-0.011999999999999997,2022-02-07,2
02-07,Slovakia,wind,2022,0.0,2022-02-07,2
02-07,Slovenia,coal,2022,3.7800000000000002,2022-02-07,2
02-07,Slovenia,gas,2022,0.28900000000000015,2022-02-07,2
02-07,Slovenia,hydro,2022,-11.318000000000001,2022-02-07,2
02-07,Slovenia,nuclear,2022,-0.15300000000000225,2022-02-07,2
02-07,Slovenia,oil,2022,0.0,2022-02-07,2
