country/region,year,month,energy_source,pm,iea,date
Lithuania,2019,8,wind,46.8455,48.7803,2019-08-01
Lithuania,2019,9,coal,0.0,0.0,2019-09-01
Lithuania,2019,9,gas,34.636,41.2174,2019-09-01
Lithuania,2019,9,hydro,15.022,98.1656,2019-09-01
Lithuania,2019,9,nuclear,0.0,0.0,2019-09-01
Lithuania,2019,9,oil,0.72,6.0762,2019-09-01
Lithuania,2019,9,other,57.732,37.0303,2019-09-01
Lithuania,2019,9,solar,0.0,7.6969,2019-09-01
Lithuania,2019,9,wind,113.118,118.179,2019-09-01
Lithuania,2019,10,coal,0.0,0.0,2019-10-01
Lithuania,2019,10,gas,33.76,49.0634,2019-10-01
Lithuania,2019,10,hydro,19.595,80.6311,2019-10-01
Lithuania,2019,10,nuclear,0.0,0.0,2019-10-01
Lithuania,2019,10,oil,0.744,7.452,2019-10-01
Lithuania,2019,10,other,59.7015,42.6938,2019-10-01
Lithuania,2019,10,solar,0.0,4.3012,2019-10-01
Lithuania,2019,10,wind,117.2845,121.9004,2019-10-01
Lithuania,2019,11,coal,0.0,0.0,2019-11-01
Lithuania,2019,11,gas,32.5705,29.7561,2019-11-01
Lithuania,2019,11,hydro,19.4415,48.3877,2019-11-01
Lithuania,2019,11,nuclear,0.0,0.0,2019-11-01
Lithuania,2019,11,oil,0.72,4.9206,2019-11-01
Lithuania,2019,11,other,62.211,47.9181,2019-11-01
Lithuania,2019,11,solar,0.0,1.0753,2019-11-01
Lithuania,2019,11,wind,130.648,134.7543,2019-11-01
Lithuania,2019,12,coal,0.0,0.0,2019-12-01
Lithuania,2019,12,gas,34.005,30.6632,2019-12-01
Lithuania,2019,12,hydro,20.8925,70.9506,2019-12-01
Lithuania,2019,12,nuclear,0.0,0.0,2019-12-01
Lithuania,2019,12,oil,0.744,8.3175,2019-12-01
Lithuania,2019,12,other,65.6405,51.0149,2019-12-01
Lithuania,2019,12,solar,0.0,0.7674,2019-12-01
Lithuania,2019,12,wind,168.982,175.0367,2019-12-01
Lithuania,2020,1,coal,0.0,0.0,2020-01-01
Lithuania,2020,1,gas,34.198,29.159,2020-01-01
Lithuania,2020,1,hydro,22.7875,80.4011,2020-01-01
Lithuania,2020,1,nuclear,0.0,0.0,2020-01-01
Lithuania,2020,1,oil,0.744,13.4771,2020-01-01
Lithuania,2020,1,other,66.608,53.6044,2020-01-01
Lithuania,2020,1,solar,0.0,1.5073,2020-01-01
Lithuania,2020,1,wind,188.1035,186.1915,2020-01-01
Lithuania,2020,2,coal,0.0,0.0,2020-02-01
Lithuania,2020,2,gas,36.7505,59.4213,2020-02-01
Lithuania,2020,2,hydro,21.0435,97.6873,2020-02-01
Lithuania,2020,2,nuclear,0.0,0.0,2020-02-01
Lithuania,2020,2,oil,0.6960000000000001,10.1734,2020-02-01
Lithuania,2020,2,other,60.709,48.6515,2020-02-01
Lithuania,2020,2,solar,0.0,3.8126,2020-02-01
Lithuania,2020,2,wind,187.937,190.0519,2020-02-01
Lithuania,2020,3,coal,0.0,0.0,2020-03-01
Lithuania,2020,3,gas,32.7765,43.942,2020-03-01
Lithuania,2020,3,hydro,23.347,102.0311,2020-03-01
Lithuania,2020,3,nuclear,0.0,0.0,2020-03-01
Lithuania,2020,3,oil,0.744,8.3298,2020-03-01
Lithuania,2020,3,other,65.416,52.5408,2020-03-01
Lithuania,2020,3,solar,0.0,10.1714,2020-03-01
Lithuania,2020,3,wind,125.3165,123.1614,2020-03-01
Lithuania,2020,4,coal,0.0,0.0,2020-04-01
Lithuania,2020,4,gas,24.238,39.7839,2020-04-01
Lithuania,2020,4,hydro,22.088,70.1752,2020-04-01
Lithuania,2020,4,nuclear,0.0,0.0,2020-04-01
Lithuania,2020,4,oil,0.72,9.8851,2020-04-01
Lithuania,2020,4,other,58.813,50.1954,2020-04-01
Lithuania,2020,4,solar,0.0,13.7712,2020-04-01
Lithuania,2020,4,wind,136.654,137.1767,2020-04-01
Lithuania,2020,5,coal,0.0,0.0,2020-05-01
Lithuania,2020,5,gas,28.3345,107.0707,2020-05-01
Lithuania,2020,5,hydro,21.526,65.1247,2020-05-01
Lithuania,2020,5,nuclear,0.0,0.0,2020-05-01
Lithuania,2020,5,oil,0.744,12.6642,2020-05-01
Lithuania,2020,5,other,52.647,42.6846,2020-05-01
Lithuania,2020,5,solar,0.0,16.1519,2020-05-01
Lithuania,2020,5,wind,114.686,115.6426,2020-05-01
Lithuania,2020,6,coal,0.0,0.0,2020-06-01
Lithuania,2020,6,gas,33.312157,203.277,2020-06-01
Lithuania,2020,6,hydro,20.825499999999998,75.991,2020-06-01
Lithuania,2020,6,nuclear,0.0,0.0,2020-06-01
Lithuania,2020,6,oil,0.72,9.0967,2020-06-01
Lithuania,2020,6,other,53.592999999999996,34.5048,2020-06-01
Lithuania,2020,6,solar,0.0,15.3657,2020-06-01
Lithuania,2020,6,wind,61.669,60.8627,2020-06-01
Lithuania,2020,7,coal,0.0,0.0,2020-07-01
Lithuania,2020,7,gas,41.673843,204.7598,2020-07-01
Lithuania,2020,7,hydro,16.668,71.4567,2020-07-01
Lithuania,2020,7,nuclear,0.0,0.0,2020-07-01
Lithuania,2020,7,oil,0.744,6.2547,2020-07-01
Lithuania,2020,7,other,58.104,44.1676,2020-07-01
Lithuania,2020,7,solar,0.0,14.9357,2020-07-01
Lithuania,2020,7,wind,98.877,97.505,2020-07-01
Lithuania,2020,8,coal,0.0,0.0,2020-08-01
Lithuania,2020,8,gas,58.746411,253.3658,2020-08-01
Lithuania,2020,8,hydro,12.666,73.695,2020-08-01
Lithuania,2020,8,nuclear,0.0,0.0,2020-08-01
Lithuania,2020,8,oil,0.744,8.1627,2020-08-01
Lithuania,2020,8,other,55.819905999999996,36.7889,2020-08-01
Lithuania,2020,8,solar,0.0,13.9264,2020-08-01
Lithuania,2020,8,wind,44.352,44.1572,2020-08-01
Lithuania,2020,9,coal,0.0,0.0,2020-09-01
Lithuania,2020,9,gas,57.693664,207.5012,2020-09-01
Lithuania,2020,9,hydro,14.521,72.5443,2020-09-01
Lithuania,2020,9,nuclear,0.0,0.0,2020-09-01
Lithuania,2020,9,oil,0.72,7.8697,2020-09-01
Lithuania,2020,9,other,55.893094,37.3398,2020-09-01
Lithuania,2020,9,solar,0.0,11.3344,2020-09-01
Lithuania,2020,9,wind,117.234,116.7258,2020-09-01
Lithuania,2020,10,coal,0.0,0.0,2020-10-01
Lithuania,2020,10,gas,42.463925,141.3847,2020-10-01
Lithuania,2020,10,hydro,16.82,59.1537,2020-10-01
Lithuania,2020,10,nuclear,0.0,0.0,2020-10-01
Lithuania,2020,10,oil,0.744,5.5629,2020-10-01
Lithuania,2020,10,other,54.5655,40.0944,2020-10-01
Lithuania,2020,10,solar,0.0,4.5884,2020-10-01
Lithuania,2020,10,wind,123.9635,123.7634,2020-10-01
Lithuania,2020,11,coal,0.0,0.0,2020-11-01
Lithuania,2020,11,gas,38.419650000000004,124.397,2020-11-01
Lithuania,2020,11,hydro,18.2605,81.2577,2020-11-01
Lithuania,2020,11,nuclear,0.0,0.0,2020-11-01
Lithuania,2020,11,oil,0.72,10.0967,2020-11-01
Lithuania,2020,11,other,60.613,54.0853,2020-11-01
Lithuania,2020,11,solar,0.0,1.726,2020-11-01
Lithuania,2020,11,wind,133.6875,133.3694,2020-11-01
Lithuania,2020,12,coal,0.0,0.0,2020-12-01
Lithuania,2020,12,gas,42.06035,154.1056,2020-12-01
Lithuania,2020,12,hydro,18.938,78.6159,2020-12-01
Lithuania,2020,12,nuclear,0.0,0.0,2020-12-01
Lithuania,2020,12,oil,0.744,12.2992,2020-12-01
Lithuania,2020,12,other,63.923500000000004,54.0166,2020-12-01
Lithuania,2020,12,solar,0.0,0.9088,2020-12-01
Lithuania,2020,12,wind,161.6,162.8688,2020-12-01
Lithuania,2021,1,coal,0.0,0.0,2021-01-01
Lithuania,2021,1,gas,40.344,111.391,2021-01-01
Lithuania,2021,1,hydro,20.1155,90.2873,2021-01-01
Lithuania,2021,1,nuclear,0.0,0.0,2021-01-01
Lithuania,2021,1,oil,0.744,5.6872,2021-01-01
Lithuania,2021,1,other,64.405,50.05,2021-01-01
Lithuania,2021,1,solar,0.0,0.5468,2021-01-01
Lithuania,2021,1,wind,87.597,99.303,2021-01-01
Lithuania,2021,2,coal,0.0,0.0,2021-02-01
Lithuania,2021,2,gas,38.35,113.1763,2021-02-01
Lithuania,2021,2,hydro,20.9735,88.4067,2021-02-01
Lithuania,2021,2,nuclear,0.0,0.0,2021-02-01
Lithuania,2021,2,oil,0.672,5.5537,2021-02-01
Lithuania,2021,2,other,54.639,42.6698,2021-02-01
Lithuania,2021,2,solar,0.0,4.1096,2021-02-01
Lithuania,2021,2,wind,93.973,104.1881,2021-02-01
Lithuania,2021,3,coal,0.0,0.0,2021-03-01
Lithuania,2021,3,gas,39.904,98.9421,2021-03-01
Lithuania,2021,3,hydro,25.573999999999998,102.4521,2021-03-01
Lithuania,2021,3,nuclear,0.0,0.0,2021-03-01
Lithuania,2021,3,oil,0.744,2.5629,2021-03-01
Lithuania,2021,3,other,62.679,50.7479,2021-03-01
Lithuania,2021,3,solar,0.0,8.1247,2021-03-01
Lithuania,2021,3,wind,112.756,129.0093,2021-03-01
Lithuania,2021,4,coal,0.0,0.0,2021-04-01
Lithuania,2021,4,gas,35.408,82.3454,2021-04-01
Lithuania,2021,4,hydro,21.9455,107.0455,2021-04-01
Lithuania,2021,4,nuclear,0.0,0.0,2021-04-01
Lithuania,2021,4,oil,0.72,0.9601,2021-04-01
Lithuania,2021,4,other,57.839,47.066,2021-04-01
Lithuania,2021,4,solar,0.0,11.2162,2021-04-01
Lithuania,2021,4,wind,113.289,127.2723,2021-04-01
Lithuania,2021,5,coal,0.0,0.0,2021-05-01
Lithuania,2021,5,gas,36.972474,63.2175,2021-05-01
Lithuania,2021,5,hydro,23.39,104.6892,2021-05-01
Lithuania,2021,5,nuclear,0.0,0.0,2021-05-01
Lithuania,2021,5,oil,0.744,2.5782,2021-05-01
Lithuania,2021,5,other,50.2715,34.8451,2021-05-01
Lithuania,2021,5,solar,0.0,14.3653,2021-05-01
Lithuania,2021,5,wind,103.012,113.7232,2021-05-01
Lithuania,2021,6,coal,0.0,0.0,2021-06-01
Lithuania,2021,6,gas,41.067656,169.7131,2021-06-01
Lithuania,2021,6,hydro,21.639,62.0505,2021-06-01
Lithuania,2021,6,nuclear,0.0,0.0,2021-06-01
Lithuania,2021,6,oil,0.72,4.135,2021-06-01
Lithuania,2021,6,other,49.289,24.502,2021-06-01
Lithuania,2021,6,solar,0.0,17.7715,2021-06-01
Lithuania,2021,6,wind,44.308,50.6175,2021-06-01
Lithuania,2021,7,coal,0.0,0.0,2021-07-01
Lithuania,2021,7,gas,24.34987,110.8883,2021-07-01
Lithuania,2021,7,hydro,20.183,57.9911,2021-07-01
Lithuania,2021,7,nuclear,0.0,0.0,2021-07-01
Lithuania,2021,7,oil,0.744,7.4909,2021-07-01
Lithuania,2021,7,other,56.604,39.2456,2021-07-01
Lithuania,2021,7,solar,0.0,16.6085,2021-07-01
Lithuania,2021,7,wind,57.2775,59.5296,2021-07-01
Lithuania,2021,8,coal,0.0,0.0,2021-08-01
Lithuania,2021,8,gas,19.49,59.632,2021-08-01
Lithuania,2021,8,hydro,19.485,64.0605,2021-08-01
Lithuania,2021,8,nuclear,0.0,0.0,2021-08-01
Lithuania,2021,8,oil,0.744,12.7885,2021-08-01
Lithuania,2021,8,other,55.128,38.565,2021-08-01
Lithuania,2021,8,solar,0.0,10.8512,2021-08-01
Lithuania,2021,8,wind,91.108,96.06,2021-08-01
Lithuania,2021,9,coal,0.0,0.0,2021-09-01
Lithuania,2021,9,gas,43.432,167.2972,2021-09-01
Lithuania,2021,9,hydro,21.0895,73.4453,2021-09-01
Lithuania,2021,9,nuclear,0.0,0.0,2021-09-01
Lithuania,2021,9,oil,0.72,11.3989,2021-09-01
Lithuania,2021,9,other,56.184,41.6611,2021-09-01
Lithuania,2021,9,solar,0.0,9.8241,2021-09-01
Lithuania,2021,9,wind,103.6065,112.0992,2021-09-01
Lithuania,2021,10,coal,0.0,0.0,2021-10-01
Lithuania,2021,10,gas,18.9685,50.6351,2021-10-01
Lithuania,2021,10,hydro,23.3115,98.0595,2021-10-01
Lithuania,2021,10,nuclear,0.0,0.0,2021-10-01
Lithuania,2021,10,oil,0.744,10.5016,2021-10-01
Lithuania,2021,10,other,61.531,47.9355,2021-10-01
Lithuania,2021,10,solar,0.0,7.7021,2021-10-01
Lithuania,2021,10,wind,161.302,170.8628,2021-10-01
Lithuania,2021,11,coal,0.0,0.0,2021-11-01
Lithuania,2021,11,gas,2.7065,17.7578,2021-11-01
Lithuania,2021,11,hydro,21.659,106.9598,2021-11-01
Lithuania,2021,11,nuclear,0.0,0.0,2021-11-01
Lithuania,2021,11,oil,0.72,9.7148,2021-11-01
Lithuania,2021,11,other,62.054,49.1043,2021-11-01
Lithuania,2021,11,solar,0.0,2.1383,2021-11-01
Lithuania,2021,11,wind,153.7465,160.7707,2021-11-01
Lithuania,2021,12,coal,0.0,0.0,2021-12-01
Lithuania,2021,12,gas,33.2505,73.5735,2021-12-01
Lithuania,2021,12,hydro,23.378,114.9674,2021-12-01
Lithuania,2021,12,nuclear,0.0,0.0,2021-12-01
Lithuania,2021,12,oil,0.744,24.8515,2021-12-01
Lithuania,2021,12,other,63.521,44.9459,2021-12-01
Lithuania,2021,12,solar,0.0,0.6502,2021-12-01
Lithuania,2021,12,wind,125.0525,130.7964,2021-12-01
Luxembourg,2019,1,coal,0.0,0.0,2019-01-01
Luxembourg,2019,1,gas,0.0,27.267,2019-01-01
Luxembourg,2019,1,hydro,0.0,105.4884,2019-01-01
Luxembourg,2019,1,nuclear,0.0,0.0,2019-01-01
Luxembourg,2019,1,oil,0.0,0.0,2019-01-01
Luxembourg,2019,1,other,0.0,19.1873,2019-01-01
Luxembourg,2019,1,solar,0.0,2.1397,2019-01-01
Luxembourg,2019,1,wind,0.0,29.2449,2019-01-01
Luxembourg,2019,2,coal,0.0,0.0,2019-02-01
Luxembourg,2019,2,gas,0.0,22.5079,2019-02-01
Luxembourg,2019,2,hydro,0.0,87.5046,2019-02-01
Luxembourg,2019,2,nuclear,0.0,0.0,2019-02-01
Luxembourg,2019,2,oil,0.0,0.0,2019-02-01
Luxembourg,2019,2,other,0.0,16.9744,2019-02-01
Luxembourg,2019,2,solar,0.0,7.0942,2019-02-01
Luxembourg,2019,2,wind,0.0,23.2935,2019-02-01
Luxembourg,2019,3,coal,0.0,0.0,2019-03-01
Luxembourg,2019,3,gas,0.0,22.4442,2019-03-01
Luxembourg,2019,3,hydro,0.0,110.611,2019-03-01
Luxembourg,2019,3,nuclear,0.0,0.0,2019-03-01
Luxembourg,2019,3,oil,0.0,0.0,2019-03-01
Luxembourg,2019,3,other,0.0,17.4795,2019-03-01
Luxembourg,2019,3,solar,0.0,9.8915,2019-03-01
Luxembourg,2019,3,wind,0.0,40.0005,2019-03-01
Luxembourg,2019,4,coal,0.0,0.0,2019-04-01
Luxembourg,2019,4,gas,0.0,15.8049,2019-04-01
Luxembourg,2019,4,hydro,0.0,59.3404,2019-04-01
Luxembourg,2019,4,nuclear,0.0,0.0,2019-04-01
Luxembourg,2019,4,oil,0.0,0.0,2019-04-01
Luxembourg,2019,4,other,0.0,18.0304,2019-04-01
Luxembourg,2019,4,solar,0.0,14.3971,2019-04-01
Luxembourg,2019,4,wind,0.0,20.0099,2019-04-01
Luxembourg,2019,5,coal,0.0,0.0,2019-05-01
Luxembourg,2019,5,gas,0.0,13.7994,2019-05-01
Luxembourg,2019,5,hydro,0.0,59.1918,2019-05-01
Luxembourg,2019,5,nuclear,0.0,0.0,2019-05-01
Luxembourg,2019,5,oil,0.0,0.0,2019-05-01
Luxembourg,2019,5,other,0.0,16.4285,2019-05-01
Luxembourg,2019,5,solar,0.0,17.365,2019-05-01
Luxembourg,2019,5,wind,0.0,17.7004,2019-05-01
Luxembourg,2019,6,coal,0.0,0.0,2019-06-01
Luxembourg,2019,6,gas,0.0,8.5864,2019-06-01
Luxembourg,2019,6,hydro,0.0,66.4494,2019-06-01
Luxembourg,2019,6,nuclear,0.0,0.0,2019-06-01
Luxembourg,2019,6,oil,0.0,0.0,2019-06-01
Luxembourg,2019,6,other,0.0,13.8072,2019-06-01
Luxembourg,2019,6,solar,0.0,20.044,2019-06-01
Luxembourg,2019,6,wind,0.0,15.7288,2019-06-01
Luxembourg,2019,7,coal,0.0,0.0,2019-07-01
Luxembourg,2019,7,gas,0.0,7.6306,2019-07-01
Luxembourg,2019,7,hydro,0.0,50.0022,2019-07-01
Luxembourg,2019,7,nuclear,0.0,0.0,2019-07-01
Luxembourg,2019,7,oil,0.0,0.0,2019-07-01
Luxembourg,2019,7,other,0.0,27.6531,2019-07-01
Luxembourg,2019,7,solar,0.0,19.7134,2019-07-01
Luxembourg,2019,7,wind,0.0,12.1633,2019-07-01
Luxembourg,2019,8,coal,0.0,0.0,2019-08-01
Luxembourg,2019,8,gas,0.0,7.5117,2019-08-01
Luxembourg,2019,8,hydro,0.0,62.9326,2019-08-01
Luxembourg,2019,8,nuclear,0.0,0.0,2019-08-01
Luxembourg,2019,8,oil,0.0,0.0,2019-08-01
Luxembourg,2019,8,other,0.0,21.9675,2019-08-01
Luxembourg,2019,8,solar,0.0,16.2377,2019-08-01
Luxembourg,2019,8,wind,0.0,14.0077,2019-08-01
Luxembourg,2019,9,coal,0.0,0.0,2019-09-01
Luxembourg,2019,9,gas,0.0,8.1555,2019-09-01
Luxembourg,2019,9,hydro,0.0,54.1011,2019-09-01
Luxembourg,2019,9,nuclear,0.0,0.0,2019-09-01
Luxembourg,2019,9,oil,0.0,0.0,2019-09-01
Luxembourg,2019,9,other,0.0,25.9524,2019-09-01
Luxembourg,2019,9,solar,0.0,12.4488,2019-09-01
Luxembourg,2019,9,wind,0.0,19.5763,2019-09-01
Luxembourg,2019,10,coal,0.0,0.0,2019-10-01
Luxembourg,2019,10,gas,0.0,13.3883,2019-10-01
Luxembourg,2019,10,hydro,0.0,81.1366,2019-10-01
Luxembourg,2019,10,nuclear,0.0,0.0,2019-10-01
Luxembourg,2019,10,oil,0.0,0.0,2019-10-01
Luxembourg,2019,10,other,0.0,30.3223,2019-10-01
Luxembourg,2019,10,solar,0.0,6.0957,2019-10-01
Luxembourg,2019,10,wind,0.0,29.6785,2019-10-01
Luxembourg,2019,11,coal,0.0,0.0,2019-11-01
Luxembourg,2019,11,gas,0.0,18.2152,2019-11-01
Luxembourg,2019,11,hydro,0.0,94.0967,2019-11-01
Luxembourg,2019,11,nuclear,0.0,0.0,2019-11-01
Luxembourg,2019,11,oil,0.0,0.0,2019-11-01
Luxembourg,2019,11,other,0.0,31.1319,2019-11-01
Luxembourg,2019,11,solar,0.0,2.5851,2019-11-01
Luxembourg,2019,11,wind,0.0,24.6829,2019-11-01
Luxembourg,2019,12,coal,0.0,0.0,2019-12-01
Luxembourg,2019,12,gas,0.0,19.2732,2019-12-01
Luxembourg,2019,12,hydro,0.0,106.7742,2019-12-01
Luxembourg,2019,12,nuclear,0.0,0.0,2019-12-01
Luxembourg,2019,12,oil,0.0,0.0,2019-12-01
Luxembourg,2019,12,other,0.0,29.3477,2019-12-01
Luxembourg,2019,12,solar,0.0,2.3728,2019-12-01
Luxembourg,2019,12,wind,0.0,35.1963,2019-12-01
Luxembourg,2020,1,coal,0.0,0.0,2020-01-01
Luxembourg,2020,1,gas,0.0,24.3397,2020-01-01
Luxembourg,2020,1,hydro,0.0,93.805,2020-01-01
Luxembourg,2020,1,nuclear,0.0,0.0,2020-01-01
Luxembourg,2020,1,oil,0.0,0.0,2020-01-01
Luxembourg,2020,1,other,0.0,30.1238,2020-01-01
Luxembourg,2020,1,solar,0.0,2.5345,2020-01-01
Luxembourg,2020,1,wind,0.0,33.8558,2020-01-01
Luxembourg,2020,2,coal,0.0,0.0,2020-02-01
Luxembourg,2020,2,gas,0.0,22.1688,2020-02-01
Luxembourg,2020,2,hydro,0.0,97.4197,2020-02-01
Luxembourg,2020,2,nuclear,0.0,0.0,2020-02-01
Luxembourg,2020,2,oil,0.0,0.0,2020-02-01
Luxembourg,2020,2,other,0.0,30.9596,2020-02-01
Luxembourg,2020,2,solar,0.0,3.6984,2020-02-01
Luxembourg,2020,2,wind,0.0,49.4669,2020-02-01
Luxembourg,2020,3,coal,0.0,0.0,2020-03-01
Luxembourg,2020,3,gas,0.0,21.2723,2020-03-01
Luxembourg,2020,3,hydro,0.0,98.8564,2020-03-01
Luxembourg,2020,3,nuclear,0.0,0.0,2020-03-01
Luxembourg,2020,3,oil,0.0,0.0,2020-03-01
Luxembourg,2020,3,other,0.0,27.9499,2020-03-01
Luxembourg,2020,3,solar,0.0,12.031,2020-03-01
Luxembourg,2020,3,wind,0.0,39.8841,2020-03-01
Luxembourg,2020,4,coal,0.0,0.0,2020-04-01
Luxembourg,2020,4,gas,0.0,12.1318,2020-04-01
Luxembourg,2020,4,hydro,0.0,100.9715,2020-04-01
Luxembourg,2020,4,nuclear,0.0,0.0,2020-04-01
Luxembourg,2020,4,oil,0.0,0.0,2020-04-01
Luxembourg,2020,4,other,0.0,29.8159,2020-04-01
Luxembourg,2020,4,solar,0.0,20.6797,2020-04-01
Luxembourg,2020,4,wind,0.0,22.9885,2020-04-01
Luxembourg,2020,5,coal,0.0,0.0,2020-05-01
Luxembourg,2020,5,gas,0.0,10.1185,2020-05-01
Luxembourg,2020,5,hydro,0.0,91.8797,2020-05-01
Luxembourg,2020,5,nuclear,0.0,0.0,2020-05-01
Luxembourg,2020,5,oil,0.0,0.0,2020-05-01
Luxembourg,2020,5,other,0.0,28.6525,2020-05-01
Luxembourg,2020,5,solar,0.0,24.6336,2020-05-01
Luxembourg,2020,5,wind,0.0,22.1864,2020-05-01
Luxembourg,2020,6,coal,0.0,0.0,2020-06-01
Luxembourg,2020,6,gas,0.0,7.8794,2020-06-01
Luxembourg,2020,6,hydro,0.0,81.1789,2020-06-01
Luxembourg,2020,6,nuclear,0.0,0.0,2020-06-01
Luxembourg,2020,6,oil,0.0,0.0,2020-06-01
Luxembourg,2020,6,other,0.0,29.3965,2020-06-01
Luxembourg,2020,6,solar,0.0,20.6145,2020-06-01
Luxembourg,2020,6,wind,0.0,18.2744,2020-06-01
Luxembourg,2020,7,coal,0.0,0.0,2020-07-01
Luxembourg,2020,7,gas,0.0,6.5169,2020-07-01
Luxembourg,2020,7,hydro,0.0,77.3159,2020-07-01
Luxembourg,2020,7,nuclear,0.0,0.0,2020-07-01
Luxembourg,2020,7,oil,0.0,0.0,2020-07-01
Luxembourg,2020,7,other,0.0,30.2491,2020-07-01
Luxembourg,2020,7,solar,0.0,24.7803,2020-07-01
Luxembourg,2020,7,wind,0.0,19.3479,2020-07-01
Luxembourg,2020,8,coal,0.0,0.0,2020-08-01
Luxembourg,2020,8,gas,0.0,6.2867,2020-08-01
Luxembourg,2020,8,hydro,0.0,82.7809,2020-08-01
Luxembourg,2020,8,nuclear,0.0,0.0,2020-08-01
Luxembourg,2020,8,oil,0.0,0.0,2020-08-01
Luxembourg,2020,8,other,0.0,28.3604,2020-08-01
Luxembourg,2020,8,solar,0.0,20.1435,2020-08-01
Luxembourg,2020,8,wind,0.0,20.0885,2020-08-01
Luxembourg,2020,9,coal,0.0,0.0,2020-09-01
Luxembourg,2020,9,gas,0.0,9.3728,2020-09-01
Luxembourg,2020,9,hydro,0.0,97.9211,2020-09-01
Luxembourg,2020,9,nuclear,0.0,0.0,2020-09-01
Luxembourg,2020,9,oil,0.0,0.0,2020-09-01
Luxembourg,2020,9,other,0.0,28.8054,2020-09-01
Luxembourg,2020,9,solar,0.0,15.7747,2020-09-01
Luxembourg,2020,9,wind,0.0,16.7758,2020-09-01
Luxembourg,2020,10,coal,0.0,0.0,2020-10-01
Luxembourg,2020,10,gas,0.0,13.4039,2020-10-01
Luxembourg,2020,10,hydro,0.0,102.3351,2020-10-01
Luxembourg,2020,10,nuclear,0.0,0.0,2020-10-01
Luxembourg,2020,10,oil,0.0,0.0,2020-10-01
Luxembourg,2020,10,other,0.0,32.8375,2020-10-01
Luxembourg,2020,10,solar,0.0,8.8344,2020-10-01
Luxembourg,2020,10,wind,0.0,25.3312,2020-10-01
Luxembourg,2020,11,coal,0.0,0.0,2020-11-01
Luxembourg,2020,11,gas,0.0,25.2692,2020-11-01
Luxembourg,2020,11,hydro,0.0,75.819,2020-11-01
Luxembourg,2020,11,nuclear,0.0,0.0,2020-11-01
Luxembourg,2020,11,oil,0.0,0.0,2020-11-01
Luxembourg,2020,11,other,0.0,29.5663,2020-11-01
Luxembourg,2020,11,solar,0.0,3.3932,2020-11-01
Luxembourg,2020,11,wind,0.0,47.3885,2020-11-01
Luxembourg,2020,12,coal,0.0,0.0,2020-12-01
Luxembourg,2020,12,gas,0.0,19.6687,2020-12-01
Luxembourg,2020,12,hydro,0.0,88.7158,2020-12-01
Luxembourg,2020,12,nuclear,0.0,0.0,2020-12-01
Luxembourg,2020,12,oil,0.0,0.0,2020-12-01
Luxembourg,2020,12,other,0.0,33.8608,2020-12-01
Luxembourg,2020,12,solar,0.0,4.1432,2020-12-01
Luxembourg,2020,12,wind,0.0,35.547,2020-12-01
Luxembourg,2021,1,coal,0.0,0.0,2021-01-01
Luxembourg,2021,1,gas,0.0,25.8431,2021-01-01
Luxembourg,2021,1,hydro,0.0,97.7338,2021-01-01
Luxembourg,2021,1,nuclear,0.0,0.0,2021-01-01
Luxembourg,2021,1,oil,0.0,0.0,2021-01-01
Luxembourg,2021,1,other,0.0,30.6547,2021-01-01
Luxembourg,2021,1,solar,0.0,3.0644,2021-01-01
Luxembourg,2021,1,wind,0.0,34.7593,2021-01-01
Luxembourg,2021,2,coal,0.0,0.0,2021-02-01
Luxembourg,2021,2,gas,0.0,22.3208,2021-02-01
Luxembourg,2021,2,hydro,0.0,87.5684,2021-02-01
Luxembourg,2021,2,nuclear,0.0,0.0,2021-02-01
Luxembourg,2021,2,oil,0.0,0.0,2021-02-01
Luxembourg,2021,2,other,0.0,27.6312,2021-02-01
Luxembourg,2021,2,solar,0.0,5.9557,2021-02-01
Luxembourg,2021,2,wind,0.0,40.5479,2021-02-01
Luxembourg,2021,3,coal,0.0,0.0,2021-03-01
Luxembourg,2021,3,gas,0.0,21.2613,2021-03-01
Luxembourg,2021,3,hydro,0.0,94.9089,2021-03-01
Luxembourg,2021,3,nuclear,0.0,0.0,2021-03-01
Luxembourg,2021,3,oil,0.0,0.0,2021-03-01
Luxembourg,2021,3,other,0.0,32.5059,2021-03-01
Luxembourg,2021,3,solar,0.0,16.4206,2021-03-01
Luxembourg,2021,3,wind,0.0,36.4822,2021-03-01
Luxembourg,2021,4,coal,0.0,0.0,2021-04-01
Luxembourg,2021,4,gas,0.0,18.6862,2021-04-01
Luxembourg,2021,4,hydro,0.0,94.7828,2021-04-01
Luxembourg,2021,4,nuclear,0.0,0.0,2021-04-01
Luxembourg,2021,4,oil,0.0,0.0,2021-04-01
Luxembourg,2021,4,other,0.0,33.2588,2021-04-01
Luxembourg,2021,4,solar,0.0,26.9615,2021-04-01
Luxembourg,2021,4,wind,0.0,26.5307,2021-04-01
Luxembourg,2021,5,coal,0.0,0.0,2021-05-01
Luxembourg,2021,5,gas,2.89325,16.5958,2021-05-01
Luxembourg,2021,5,hydro,0.5195,94.0656,2021-05-01
Luxembourg,2021,5,nuclear,0.0,0.0,2021-05-01
Luxembourg,2021,5,oil,0.0,0.0,2021-05-01
Luxembourg,2021,5,other,5.99275,33.6249,2021-05-01
Luxembourg,2021,5,solar,2.176626,30.6953,2021-05-01
Luxembourg,2021,5,wind,5.180542,36.1104,2021-05-01
