datetime,Sistema,Eolica,Fotovoltaica,Biomasa,Carboelectrica,Ciclo Combinado,Combustion Interna,Geotermoelectrica,Hidroelectrica,Nucleoelectrica,Termica Convencional,Turbo Gas
2018-01-13 20:00:00,SEN,2574.058025,0.001425,10.289950000000001,2471.056175,17335.83235,248.9895,625.631425,3157.525375,1573.6109000000001,3296.8311750000003,1441.37865
2018-01-13 21:00:00,SEN,2598.363175,0.001425,10.700325,2246.601975,17138.77365,247.796075,625.546425,3077.719875,1573.8550500000001,3143.1787249999998,1425.6271
2018-01-13 22:00:00,SEN,2538.383325,0.001425,10.089925000000001,2239.973775,16655.535875,245.582575,626.119875,2954.918225,1573.7699,3061.1558,1373.79875
2018-01-13 23:00:00,SEN,2410.15885,0.0014,10.796325,2174.649525,16036.960125,236.14925,626.648175,1937.049575,1573.447975,2910.855525,1335.696625
2018-01-14 00:00:00,SEN,2287.58124,0.00124,10.604759999999999,2149.9998,15406.39644,227.28076000000001,626.8332,1164.57728,1575.7697199999998,2963.3718,1320.40544
2018-01-14 01:00:00,SEN,2239.86452,0.00128,4.83488,2161.9172,14607.479199999998,231.63344,627.59136,1126.10752,1575.4464,2963.77228,1323.47192
2018-01-14 02:00:00,SEN,2147.6580000000004,0.00128,9.43196,2199.98824,13887.852439999999,225.03424,626.91928,1128.51828,1575.31816,2924.1887199999996,1340.1405200000002
2018-01-14 03:00:00,SEN,2102.69048,0.00124,10.99784,2198.9871200000002,13188.154999999999,223.34748,627.09232,1291.70984,1574.96804,2932.8604,1344.0972399999998
2018-01-14 04:00:00,SEN,2048.1706,0.00124,10.7956,2182.97048,12889.08696,224.5922,626.82192,1524.7631999999999,1575.34388,2936.6011200000003,1393.1188
2018-01-14 05:00:00,SEN,2011.9009600000002,0.00056,10.90512,2164.7465199999997,12853.34204,227.62736,626.82884,1554.0484000000001,1574.59684,2910.02504,1397.29652
2018-01-14 06:00:00,SEN,2012.3646399999998,0.0034000000000000002,11.023,2215.71076,12991.76792,232.00164,627.10936,1651.6996800000002,1574.3341599999999,2957.4919999999997,1369.19156
2018-01-14 07:00:00,SEN,1999.0461200000002,2.2836399999999997,10.8634,2221.44396,13158.33272,232.0118,625.9465200000001,1648.15956,1574.5274399999998,2912.39344,1364.71536
2018-01-14 08:00:00,SEN,1944.6712,39.27488,10.9518,2199.555,14669.76556,227.90479999999997,627.5553600000001,1057.062,1524.19156,2758.43604,1360.83468
2018-01-14 09:00:00,SEN,1901.83808,104.55796000000001,10.89044,2184.20964,15932.16636,230.10528,625.41908,985.27032,1301.49676,2767.44696,1367.13124
2018-01-14 10:00:00,SEN,1915.9121200000002,139.76664,8.93248,2156.7796399999997,16377.022879999999,228.06304,608.44288,1162.3126399999999,1277.6906,2820.80968,1368.70784
2018-01-14 11:00:00,SEN,1999.6996800000002,151.37464,2.86056,2183.97984,16635.52448,227.4082,615.036,1166.27332,1277.45868,2902.4034,1376.75308
2018-01-14 12:00:00,SEN,2061.07496,153.34516,2.03536,2202.6436000000003,16465.73388,229.70911999999998,622.7196799999999,878.47932,1272.07524,2905.32712,1434.1902400000001
2018-01-14 13:00:00,SEN,2082.612,156.05484,3.9004800000000004,2202.26692,16263.31188,228.3146,625.4576,1078.78744,1314.16796,2940.4051200000004,1431.51852
2018-01-14 14:00:00,SEN,2132.33692,149.0188,8.53632,1984.5425199999997,15980.62976,229.8444,625.9724,1273.99304,1358.1009600000002,3000.87016,1347.34928
2018-01-14 15:00:00,SEN,2179.6306,132.61816,9.3776,1969.118,15750.196600000001,236.70124,625.46936,1374.5676799999999,1376.7060000000001,2939.02,1327.32484
2018-01-14 16:00:00,SEN,2181.76512,100.46835999999999,4.80148,1966.26616,15821.58428,238.46508,627.79964,1470.5570400000001,1393.41444,2929.13956,1358.78696
2018-01-14 17:00:00,SEN,2296.83344,38.09292000000001,4.98756,1969.0354,16106.238559999998,241.59892,628.1915200000001,1487.18716,1410.66636,2992.7652399999997,1466.61256
2018-01-14 18:00:00,SEN,2439.27808,1.6378799999999998,7.2054,2017.3195199999998,17013.96588,247.92716000000001,629.25932,2524.88528,1427.2650399999998,3027.20888,1524.3538
2018-01-14 19:00:00,SEN,2628.12016,0.00408,10.645999999999999,2591.5651599999997,17342.137479999998,250.02975999999998,629.42084,3138.57464,1445.7295600000002,3292.4465600000003,1496.7322
2018-01-14 20:00:00,SEN,2681.38176,0.00044,9.49044,2614.60844,17321.14028,246.43316,629.6522,3081.97184,1461.915,3392.00796,1468.80732
2018-01-14 21:00:00,SEN,2643.54412,0.00048000000000000007,9.099,2438.0081999999998,17295.7152,235.02336,631.15836,2493.797,1479.32724,3385.46612,1461.51304
2018-01-14 22:00:00,SEN,2634.33364,0.00048000000000000007,9.32804,1945.38936,16261.466519999998,234.23087999999998,630.8450399999999,2142.61712,1496.7276399999998,3337.1349999999998,1449.4443999999999
2018-01-14 23:00:00,SEN,2587.44328,0.00048000000000000007,9.519279999999998,1932.2792399999998,14760.98084,232.81992,631.15828,1598.40944,1514.1378399999999,3178.04468,1440.8622
2018-01-15 00:00:00,SEN,2545.32788,0.00048000000000000007,9.92672,1938.12968,13925.61372,232.19824,632.4780000000001,1198.26344,1528.7330399999998,2931.5166,1433.0392
2018-01-15 01:00:00,SEN,2468.70156,0.00048000000000000007,10.157160000000001,1956.1702799999998,12898.19392,225.62923999999998,632.7265199999999,1277.90896,1544.17696,2922.90672,1427.43604
2018-01-15 02:00:00,SEN,2432.0749600000004,0.0004,10.05492,1970.67792,12398.52952,221.07336,632.4976800000001,1431.7444799999998,1559.36424,2918.10852,1427.3294799999999
2018-01-15 03:00:00,SEN,2320.26456,0.0004,10.41752,1925.23468,12337.7772,220.26396,631.97972,1365.904,1569.8908,2923.71888,1429.2966000000001
2018-01-15 04:00:00,SEN,2269.9965199999997,0.0004,10.488719999999999,1894.50528,12891.39052,217.53932,630.92536,1237.25384,1571.343,2956.79484,1431.29232
2018-01-15 05:00:00,SEN,2176.4905599999997,0.0004,6.883280000000001,1712.65004,14448.744920000001,228.28116,621.61928,1061.5272,1571.4199199999998,2908.11268,1433.1306399999999
2018-01-15 06:00:00,SEN,2152.3291600000002,0.01052,9.11588,1754.3806799999998,16385.27452,239.38760000000002,623.20152,1336.7774,1570.60596,2962.33512,1442.9056799999998
2018-01-15 07:00:00,SEN,2139.4896799999997,3.30488,9.99624,2190.1552,17099.3656,238.36131999999998,623.9436,1741.1603600000003,1569.65108,3194.13764,1457.7982
2018-01-15 08:00:00,SEN,2113.7448400000003,51.13176,11.059239999999999,2677.72744,17606.296280000002,237.64151999999999,620.77748,1412.11004,1569.37492,3699.6603600000003,1611.6058799999998
2018-01-15 09:00:00,SEN,2047.60832,134.76352,11.19948,2798.7556,17847.8066,231.81387999999998,615.32992,1235.2858,1569.2918,4097.3448,1757.1755600000001
2018-01-15 10:00:00,SEN,2164.2196799999997,166.39836,0.83352,2815.2227599999997,17968.78672,237.39360000000002,612.78188,1535.97128,1568.70992,4394.73164,1734.5901600000002
2018-01-15 11:00:00,SEN,2251.98796,179.77983999999998,0.76316,2863.08776,18051.22768,231.73312,610.0759599999999,1572.15868,1568.7920399999998,4399.81484,1733.3373199999999
2018-01-15 12:00:00,SEN,2279.8799200000003,200.53508000000002,0.8767199999999999,2837.05504,18129.88592,233.82600000000002,611.4560399999999,1957.6821599999998,1567.25972,4046.4460400000003,1736.46348
2018-01-15 13:00:00,SEN,2290.68164,207.31288,1.08,2920.71788,17900.542800000003,235.32004,603.50844,2404.5652,1565.0799599999998,3846.84444,1732.6297599999998
2018-01-15 14:00:00,SEN,2298.51436,203.29932000000002,9.429120000000001,2913.9218,17846.34996,235.205,600.43272,2531.11096,1563.71688,3849.76344,1726.9145199999998
2018-01-15 15:00:00,SEN,2372.891,184.93984,4.00212,3055.41628,17767.326399999998,238.26051999999999,592.20592,2197.7812000000004,1563.93012,3855.83972,1727.1036
2018-01-15 16:00:00,SEN,2450.47556,133.80816,10.320400000000001,3115.53772,17773.32316,232.86872,592.61704,2137.3152,1563.6537199999998,3875.0922,1734.10988
2018-01-15 17:00:00,SEN,2461.3228,51.43972,11.82568,3215.7877200000003,17793.186999999998,241.55623999999997,592.89336,2258.98664,1564.42296,3934.3217600000003,1805.8610400000002
2018-01-15 18:00:00,SEN,2466.86608,1.53244,11.27544,3323.3251600000003,17709.31372,249.23148,583.35532,2813.88184,1563.62272,4116.86972,1898.45632
2018-01-15 19:00:00,SEN,2445.0099999999998,0.006559999999999999,11.27332,3309.9674400000004,17653.0872,248.86852,604.6244800000001,4016.43284,1564.09688,4334.87244,1896.71136
2018-01-15 20:00:00,SEN,2477.06948,0.0037600000000000003,11.823,3317.6258399999997,17622.59648,247.77228,632.758,3703.80092,1562.884,4304.38996,1813.42876
2018-01-15 21:00:00,SEN,2480.2342799999997,0.0036,10.70144,3330.33516,17397.99668,245.36644,635.4168400000001,2891.14892,1562.32592,4035.88128,1755.08924
2018-01-15 22:00:00,SEN,2458.6679200000003,0.0036,11.93464,2992.67516,16966.2152,244.2706,642.08912,2637.99856,1561.65116,3246.3867999999998,1704.3727600000002
2018-01-15 23:00:00,SEN,2438.09256,0.00296,6.599760000000001,2617.3828000000003,16732.18204,234.23584,643.8682,1982.58792,1559.0167999999999,3064.1966399999997,1396.3580399999998
2018-01-16 00:00:00,SEN,2402.840275,0.0036,6.417125,2090.4182499999997,16351.472575,229.622475,645.028825,1451.6413499999999,1555.530975,2994.454325,1372.936475
2018-01-16 01:00:00,SEN,2273.9121,0.00235,6.495675,2095.617025,15920.7287,223.8072,645.217775,1054.5778,1556.13085,2919.44355,1354.259975
2018-01-16 02:00:00,SEN,2157.873325,0.0006000000000000001,11.884125000000001,2131.9120249999996,15509.528849999999,222.936675,638.412675,984.67485,1558.431975,2900.89605,1352.811575
2018-01-16 03:00:00,SEN,2069.037975,0.00055,8.997499999999999,2170.8374249999997,15404.39285,222.27474999999998,631.101675,962.484025,1560.6708,2857.716775,1353.68155
2018-01-16 04:00:00,SEN,1985.1602,0.0005,3.3966000000000003,2171.3241749999997,15747.675350000001,222.656525,629.3848,778.258325,1562.3530500000002,2890.065625,1356.573575
2018-01-16 05:00:00,SEN,1872.97635,0.0005,0.745125,2237.123,16585.523775,227.52785,620.860925,699.154825,1564.45595,2954.0325000000003,1357.59995
2018-01-16 06:00:00,SEN,1846.628125,0.00455,0.7632,3110.56865,16859.54245,230.4349,620.7758,902.431025,1566.0151500000002,3394.586025,1411.752375
2018-01-16 07:00:00,SEN,1895.59375,2.9204499999999998,2.5047,3356.724375,17437.715425000002,233.728275,620.3169,974.9628250000001,1566.423975,3892.451525,1512.149375
2018-01-16 08:00:00,SEN,2219.920425,44.576975000000004,9.980875000000001,3348.6051500000003,17642.4873,232.059325,615.131,1121.554725,1544.326,4135.780650000001,1659.223475
2018-01-16 09:00:00,SEN,2319.1620000000003,103.373325,10.863725,3346.35405,17664.688824999997,233.827175,613.061375,1759.724275,1511.3900250000002,4259.876775000001,1675.6916
2018-01-16 10:00:00,SEN,2430.20745,126.930925,4.778775,3370.0709,17717.39555,237.22045,615.43005,2142.3536249999997,1533.6702,4224.4732,1694.652525
2018-01-16 11:00:00,SEN,2543.07395,160.3996,16.325425,3359.68815,17699.2876,229.958825,616.950825,2245.879675,1549.24195,4316.508675,1679.4791
2018-01-16 12:00:00,SEN,2589.456225,174.603,4.707599999999999,3373.4963749999997,17901.675675,234.71755000000002,640.8679,2086.803825,1564.0150250000002,4351.158100000001,1683.676675
2018-01-16 13:00:00,SEN,2644.870225,180.30975,9.27595,3373.61425,17924.03645,237.143875,642.347225,2172.8785,1567.1132,4356.76555,1681.2942
2018-01-16 14:00:00,SEN,2661.465275,173.545725,10.165025,3338.8611499999997,17948.076025000002,233.118175,640.382525,2141.1189,1567.16,4379.936425,1683.588125
2018-01-16 15:00:00,SEN,2639.377925,154.963325,8.01705,3298.326075,18006.266775,234.091375,639.94795,2332.75755,1567.4012,4372.32635,1728.01625
2018-01-16 16:00:00,SEN,2685.309,117.8747,9.828575,3415.885925,17893.6869,239.29264999999998,642.380025,2291.534425,1567.454025,4280.258325,1779.2127249999999
2018-01-16 17:00:00,SEN,2699.001125,42.801125,8.559325000000001,3506.8959750000004,17851.197575,243.56535000000002,642.0049250000001,2543.5721249999997,1567.555975,4309.0977,1787.993625
2018-01-16 18:00:00,SEN,2631.9796,2.3252,9.403475,3377.069925,17831.289125,246.03505,641.224375,3426.258525,1567.815025,4323.267325,1802.6412
2018-01-16 19:00:00,SEN,2614.0276249999997,0.0075250000000000004,9.5192,3346.1355249999997,18137.34805,246.836025,641.398325,4533.1024,1567.829925,4302.103075,1806.831725
2018-01-16 20:00:00,SEN,2570.0423,0.003,9.8223,3261.332225,18328.68285,246.321225,642.447225,4100.7829249999995,1568.12295,4310.428275,1806.20985
2018-01-16 21:00:00,SEN,2515.842325,0.003,9.763,3267.510275,18212.109775,248.049225,643.076475,3031.489275,1568.463125,4004.22515,1754.804525
2018-01-16 22:00:00,SEN,2416.961375,0.003,9.6228,3256.18435,18011.5588,242.43955,643.861625,2576.338825,1568.1632,3194.9816,1706.06565
2018-01-16 23:00:00,SEN,2408.707875,0.003,9.891,2523.17245,17442.0766,231.117025,643.632025,2539.0415000000003,1567.913025,2925.4892,1399.286125
2018-01-17 00:00:00,SEN,2419.304075,0.00175,9.6969,2174.7547750000003,16438.959625,229.482475,637.9848499999999,2237.89335,1569.271025,2951.5878,1394.5362249999998
2018-01-17 01:00:00,SEN,2374.863425,0.00175,6.823525,2144.448175,15967.246825,228.102675,635.720975,1855.6816,1569.592075,2898.55965,1395.045025
2018-01-17 02:00:00,SEN,2258.430375,0.0005,0.60955,2141.123325,16163.74065,224.636125,643.559575,1320.832975,1569.84785,2893.0599,1397.038325
2018-01-17 03:00:00,SEN,2302.1654,0.0005,0.83515,2124.63825,16133.496925,220.37625,643.53,1102.230575,1569.764025,2890.74515,1394.8243499999999
2018-01-17 04:00:00,SEN,2265.2943999999998,0.0005,0.9446749999999999,2140.3665,16307.623475,218.98175,643.469875,1026.526525,1570.447075,2896.180725,1397.1355
2018-01-17 05:00:00,SEN,2063.649025,0.0005,0.61695,2474.257075,16914.22455,222.110725,643.571375,1239.073525,1571.779075,2905.2939,1413.3683999999998
2018-01-17 06:00:00,SEN,2072.10345,0.0046,0.641025,3199.8819249999997,17372.068525,229.7027,644.547425,1158.7107,1572.991,3417.776525,1477.188475
2018-01-17 07:00:00,SEN,2060.939025,3.5702,0.8914500000000001,3269.11905,17737.5662,225.4864,643.7751999999999,1644.0430999999999,1573.6461749999999,3842.7641,1658.2672499999999
2018-01-17 08:00:00,SEN,2050.483,35.897275,0.9680000000000001,3379.103325,17858.16055,228.10014999999999,636.4435,2097.93075,1573.345975,4084.887175,1739.1702500000001
2018-01-17 09:00:00,SEN,1998.197375,90.0436,0.608075,3385.877475,18219.106099999997,227.682425,637.56745,2737.97395,1573.663875,4197.954025,1768.5603
2018-01-17 10:00:00,SEN,1770.8832,135.91065,0.4476,3368.573875,18268.41405,227.367525,642.8665,3061.332025,1573.603925,4196.181025,1815.7495000000001
2018-01-17 11:00:00,SEN,1602.0173,169.970475,0.7251000000000001,3369.0122499999998,18916.696575,227.875475,643.0344,3104.5626,1573.940875,4210.853575,1803.997425
2018-01-17 12:00:00,SEN,1706.869525,203.569875,0.7603,3357.4135,19179.9867,223.213275,643.205125,2893.91365,1570.819125,4202.6321,1797.657075
2018-01-17 13:00:00,SEN,1654.74785,215.9902,0.54205,3322.268825,19176.290975,224.853475,642.20065,2832.18485,1563.825,4183.525275,1798.4519
2018-01-17 14:00:00,SEN,1529.21995,199.434475,0.545675,3286.9521,19224.593175,230.5537,641.869175,2679.588025,1564.0620999999999,4175.217925,1794.93815
2018-01-17 15:00:00,SEN,1553.14925,154.733475,0.604325,3291.741775,19135.90585,232.0158,640.7004,2949.665875,1563.686825,4073.9525,1798.71195
2018-01-17 16:00:00,SEN,1455.992825,133.3034,1.641275,3341.3637,19200.896950000002,228.633,640.8008,3257.2487499999997,1563.9918499999999,4029.201175,1786.205375
2018-01-17 17:00:00,SEN,1428.0857,58.08655,7.47815,3366.4459500000003,19175.0922,232.17515,643.311,3429.7983,1564.380175,4013.86085,1827.83165
2018-01-17 18:00:00,SEN,1507.277525,2.467225,9.81695,3366.1723,19385.357975,237.687075,631.94685,4105.421725,1565.46585,4010.426675,1882.392025
2018-01-17 19:00:00,SEN,1508.684,0.005275,11.72165,3367.5227,19465.082275,239.525275,626.0558,5153.3004,1565.9098250000002,4001.7010499999997,1881.7871
2018-01-17 20:00:00,SEN,1717.03295,0.000775,13.35885,3376.7176,19415.623424999998,238.60649999999998,630.899275,4754.90415,1566.7638749999999,3989.133825,1844.75725
2018-01-17 21:00:00,SEN,1905.9068,0.000775,9.525500000000001,3384.759325,19317.160450000003,238.0125,630.983775,3405.668375,1567.7869500000002,3749.2578750000002,1815.6558
2018-01-17 22:00:00,SEN,1917.568375,0.00075,11.64135,3386.4676,18749.74765,233.808425,630.687325,2771.0014,1568.415175,3175.898575,1763.87075
2018-01-17 23:00:00,SEN,1924.562625,0.00075,13.222225,3347.1097250000003,18197.832525,213.9685,625.11,1663.1911,1569.4840749999998,3063.7403249999998,1707.67195
2018-01-18 00:00:00,SEN,1931.04788,0.0006000000000000001,13.337119999999999,2787.76948,17738.86492,218.6732,626.6486,1424.6772799999999,1570.56376,2791.55028,1383.62516
2018-01-18 01:00:00,SEN,1847.0366000000001,0.0006000000000000001,12.39508,2511.67284,17667.86152,224.27524,627.82456,1135.55584,1570.90504,2665.92824,1363.78584
2018-01-18 02:00:00,SEN,1701.1146,0.0004,12.0008,2489.60772,17120.036719999996,218.25144,616.90684,1234.49652,1570.44936,2666.9653200000002,1360.65824
2018-01-18 03:00:00,SEN,1593.83408,0.0004,13.480879999999999,2505.98704,16763.171519999996,216.72523999999999,629.9805600000001,1469.1367599999999,1570.67004,2650.00532,1360.41124
2018-01-18 04:00:00,SEN,1599.43316,0.0004,12.85788,2513.87696,16969.23716,216.41979999999998,637.0038400000001,1359.1446,1571.09492,2656.7662,1362.60576
2018-01-18 05:00:00,SEN,1614.4848,0.0004,13.05264,3076.81732,17218.1894,223.03892000000002,641.75328,1284.35656,1571.62916,2725.20828,1361.17688
2018-01-18 06:00:00,SEN,1765.95512,0.0154,12.896440000000002,3361.3219599999998,17790.95072,232.07599999999996,647.2924800000001,2091.2232400000003,1571.8070400000001,2972.83724,1364.3849599999999
2018-01-18 07:00:00,SEN,1854.5648,2.65084,12.69636,3369.82676,18329.01176,232.07056000000003,644.1173200000001,2228.35376,1572.1917600000002,3495.55248,1368.66112
2018-01-18 08:00:00,SEN,1812.10144,47.79012,4.74732,3369.601,18711.87508,231.6886,643.35012,2553.12504,1572.65596,3747.9068400000006,1391.45612
2018-01-18 09:00:00,SEN,1683.0024399999998,130.60812,5.61604,3362.23536,19225.81844,231.47916,646.37428,2418.60224,1573.0397600000001,3862.6105199999997,1652.1245599999997
2018-01-18 10:00:00,SEN,1587.72044,175.13708000000003,4.7264,3353.7251600000004,19261.05796,220.1712,647.08312,2724.18224,1573.08408,3899.70976,1679.716
2018-01-18 11:00:00,SEN,1554.82908,199.76296,6.287640000000001,3311.2462399999995,19599.90736,231.83476000000002,648.6309600000001,2917.94292,1573.12408,3889.6940799999998,1672.12572
2018-01-18 12:00:00,SEN,1537.31768,217.79148,6.27348,3318.88944,19823.30488,247.58768,637.6042,2737.35248,1573.2835599999999,3875.41132,1658.58508
2018-01-18 13:00:00,SEN,1588.6666799999998,223.66648,4.49236,3306.3106,19708.07448,250.3078,642.88668,2620.6246,1572.9371999999998,3878.26156,1654.4454
2018-01-18 14:00:00,SEN,1619.05364,224.82352,4.56248,3312.6418,19672.128999999997,255.64047999999997,647.60976,2542.0755999999997,1572.44212,3892.18228,1616.28536
2018-01-18 15:00:00,SEN,1682.74496,206.43644,3.6982399999999997,3293.1328000000003,19645.2146,261.3332,646.9215999999999,2520.43688,1573.62168,3859.63312,1620.27576
2018-01-18 16:00:00,SEN,1816.4081999999999,176.68707999999998,2.72032,3383.1564,19351.62552,252.96959999999999,648.52044,2595.0412,1573.7041199999999,3842.43344,1647.0916000000002
2018-01-18 17:00:00,SEN,1945.76236,81.51764,13.50788,3352.5789600000003,19313.90044,259.94476,649.85824,2781.51112,1574.13304,3916.9423199999997,1675.8367600000001
2018-01-18 18:00:00,SEN,1930.11544,4.87024,16.14936,3340.3854,19187.80292,269.20136,650.76856,3564.4773199999995,1574.09032,3896.2352,1738.99228
2018-01-18 19:00:00,SEN,1980.4644,0.6698,18.05972,3372.1811199999997,19221.48468,265.78688,651.2339599999999,4809.56964,1574.22308,3902.8295200000002,1740.6062399999998
2018-01-18 20:00:00,SEN,1930.80472,0.0038,18.11912,3362.59356,19053.60096,264.84864,651.35348,4765.8896,1574.33752,3899.7144,1705.48868
2018-01-18 21:00:00,SEN,1986.5713199999998,0.0014,10.155199999999999,3340.7839599999998,18827.53028,263.98488,652.12652,3473.17544,1574.4289999999999,3881.55248,1695.8731599999999
2018-01-18 22:00:00,SEN,1896.7824,0.0014,13.393960000000002,3333.5397599999997,18537.17468,256.08748,653.46264,2645.77788,1574.65192,3595.76148,1677.53832
2018-01-18 23:00:00,SEN,1851.95032,0.0014,15.06196,3294.23748,18050.477919999998,242.28400000000002,652.55144,2121.4677199999996,1574.72928,2955.28092,1650.0234400000002
2018-01-19 00:00:00,SEN,1837.995775,0.087,12.476275,3310.0069750000002,17818.268475,230.6154,653.8208,1111.628075,1573.226875,2573.544075,1350.9247500000001
2018-01-19 01:00:00,SEN,1827.1268,0.0565,11.60405,3301.37045,17069.307549999998,222.100525,653.794975,947.385525,1572.478975,2420.04415,1352.719
2018-01-19 02:00:00,SEN,1711.526575,0.0005,8.700825,3312.648325,16529.24655,217.340325,652.9926,1055.654725,1572.2540999999999,2329.1971,1350.46875
2018-01-19 03:00:00,SEN,1641.51025,0.0005,12.435224999999999,3319.276425,16145.52065,216.203675,653.21505,1322.674575,1572.326,2320.949025,1331.1976
2018-01-19 04:00:00,SEN,1606.0359,0.0005,12.194275000000001,3338.6486999999997,16501.81205,214.8783,654.05435,1226.41245,1572.5978249999998,2314.973075,1330.60825
2018-01-19 05:00:00,SEN,1594.209,0.0005,7.817325,3389.2468,17150.079025,221.86247500000002,654.43175,1040.3019,1572.52295,2354.2981250000003,1336.17975
2018-01-19 06:00:00,SEN,1640.116375,0.00945,8.537075,3352.710575,18172.894225,230.2888,654.99015,1547.871275,1572.473025,2735.97315,1378.0686500000002
2018-01-19 07:00:00,SEN,1650.36785,3.1687,10.5134,3336.777975,18835.42335,216.8545,654.727525,1893.797875,1572.33795,3097.90685,1506.678825
2018-01-19 08:00:00,SEN,1658.9882499999999,49.289275,10.48435,3341.09605,19236.962424999998,222.560425,650.88275,2134.080825,1571.488925,3082.161275,1713.482975
2018-01-19 09:00:00,SEN,1637.162575,127.43622500000001,9.698325,3348.9679,19547.78065,218.865925,645.482375,2781.688975,1571.7,3081.309425,1729.897325
2018-01-19 10:00:00,SEN,1676.94235,184.657125,5.28945,3342.86295,19572.060175,223.573325,644.963775,2652.7693,1571.1569749999999,3179.3779999999997,1763.614775
2018-01-19 11:00:00,SEN,1737.2223,213.40155,3.86045,3345.0410500000003,19557.881025,223.95185,645.49585,2698.0681,1571.101,3231.6576,1810.93705
2018-01-19 12:00:00,SEN,1790.390075,227.203375,0.9350499999999999,3344.667375,19824.040325,231.9807,647.24905,2507.5508,1574.2470250000001,3240.535,1794.083525
2018-01-19 13:00:00,SEN,1797.093775,234.17635,3.2032499999999997,3324.906625,19703.749325,231.9288,646.2424,2151.186925,1580.1869749999998,3294.658675,1794.93005
2018-01-19 14:00:00,SEN,1822.4096749999999,230.03125,3.7777,3335.615525,19590.604125,234.28355,645.3633,1983.644775,1578.84195,3300.7383,1707.644175
2018-01-19 15:00:00,SEN,1832.18445,206.961925,9.284925000000001,3339.078525,19362.16195,237.70985000000002,646.27235,1977.78425,1577.957875,3278.260925,1715.07715
2018-01-19 16:00:00,SEN,1786.258025,167.0054,13.553225,3334.949725,19503.859925,238.17425,646.794,1861.477675,1579.487975,3304.0073,1718.248525
2018-01-19 17:00:00,SEN,1778.57315,78.6932,19.193575,3352.77915,19381.14315,240.318075,647.26495,1979.619025,1579.373975,3369.6845249999997,1740.428675
2018-01-19 18:00:00,SEN,1690.06335,4.486575,17.3146,3341.248125,19493.471175,244.691575,644.7789250000001,2636.0771,1579.4492,3449.780475,1753.840625
2018-01-19 19:00:00,SEN,1705.515575,0.60285,13.7122,3338.578075,19535.346475,244.246925,644.91385,3996.98395,1579.676775,3420.008175,1771.4918
2018-01-19 20:00:00,SEN,1656.8378,0.1029,15.3247,3331.2883,19457.103575,254.64695,644.806275,3697.50905,1579.2369,3387.3023749999998,1749.512075
2018-01-19 21:00:00,SEN,1685.0344,0.1249,15.2472,3170.4858750000003,19362.703875,265.5541,645.9841,2962.40645,1579.05885,3053.5876,1716.56035
2018-01-19 22:00:00,SEN,1777.1786,0.046675,13.4023,2847.374425,19152.9761,261.274275,647.285075,2490.26535,1579.12705,2701.748825,1653.1677
2018-01-19 23:00:00,SEN,1813.7268749999998,0.22575,13.1711,2716.699475,18228.113225,229.498975,646.5785000000001,2192.733725,1578.49815,2574.697625,1663.6721499999999
2018-01-20 00:00:00,SEN,1769.06272,0.0014399999999999999,13.396960000000002,2613.06884,17404.44728,220.50396,648.2419600000001,2014.06332,1577.30312,2484.59544,1302.52788
2018-01-20 01:00:00,SEN,1880.2094000000002,0.00132,13.19744,2640.20128,16968.342239999998,219.93988,648.03328,1074.1354,1576.7070800000001,2406.6828,1272.4548399999999
2018-01-20 02:00:00,SEN,1920.81332,0.00136,9.32004,2331.98492,16735.944040000002,218.57016,646.61276,1198.18496,1576.8327199999999,2345.6356800000003,1403.85272
2018-01-20 03:00:00,SEN,1909.1850399999998,0.00124,13.0518,2138.8736400000003,16693.84328,219.09539999999998,643.9668399999999,877.55172,1575.50584,2351.1112000000003,1409.65464
2018-01-20 04:00:00,SEN,1839.73636,0.0012000000000000001,14.88016,2047.0081599999999,16813.16776,218.05808000000002,645.72056,1049.80864,1576.29288,2363.14116,1358.67744
2018-01-20 05:00:00,SEN,1787.9952799999999,0.00128,12.49948,2076.0148,16898.83136,214.25712000000004,646.01072,1225.22876,1576.1170399999999,2336.50688,1403.2488799999999
2018-01-20 06:00:00,SEN,1823.79376,0.0012000000000000001,8.0254,2423.9574399999997,16920.28488,216.56376,643.70948,1337.1270399999999,1575.71388,2516.03172,1461.3093199999998
2018-01-20 07:00:00,SEN,1859.94864,2.9650000000000003,10.02932,2733.85788,16980.7384,215.77584000000002,642.93736,1572.80944,1575.76092,2680.41188,1551.4314399999998
2018-01-20 08:00:00,SEN,1838.7301599999998,42.47236,9.702000000000002,2729.3360000000002,17577.26252,217.42267999999999,647.8136,1945.0582399999998,1575.4709200000002,2814.9678400000003,1650.4572
2018-01-20 09:00:00,SEN,1804.79548,106.37567999999999,18.33392,2711.56548,17746.86224,216.93684000000002,646.67768,2537.72464,1575.55996,3104.11396,1769.86008
2018-01-20 10:00:00,SEN,1878.67536,141.20812,19.39512,2731.41608,17859.99508,215.52852,645.07888,2663.89228,1574.59584,3172.16476,1750.057
2018-01-20 11:00:00,SEN,2058.38108,153.64668,17.956719999999997,2741.81916,17764.576559999998,216.30272,644.83192,2832.39212,1573.8437600000002,3199.2441599999997,1712.7104
2018-01-20 12:00:00,SEN,2191.9842799999997,159.34928,18.31536,2733.4712,17760.69076,207.17412,644.8150400000001,2802.33264,1573.60468,3219.13672,1693.01964
