datetime,Wind,region,Coal,Natural gas,Nuclear,Petroleum,Other,Solar,Hydro
2022-05-17 13:00:00,1270,NY,0,7502,3243,0,199,0,2740
2022-05-17 14:00:00,1263,NY,0,7206,3241,0,201,0,2885
2022-05-17 15:00:00,1283,NY,0,6909,3244,0,210,0,3111
2022-05-17 16:00:00,1227,NY,0,6915,3236,0,219,0,3142
2022-05-17 17:00:00,1210,NY,0,7339,3237,0,208,0,3359
2022-05-17 18:00:00,1393,NY,0,7455,3248,0,208,0,3174
2022-05-17 19:00:00,1359,NY,0,7438,3250,0,190,0,3210
2022-05-17 20:00:00,1333,NY,0,7746,3254,0,189,0,2980
2022-05-17 21:00:00,1166,NY,0,8203,3249,0,198,0,2897
2022-05-17 22:00:00,1249,NY,0,8260,3258,0,190,0,3185
2022-05-17 23:00:00,1194,NY,0,8274,3255,0,191,0,3251
2022-05-18 00:00:00,874,NY,0,8357,3256,0,192,0,3221
2022-05-18 01:00:00,790,NY,0,8190,3255,0,180,0,3449
2022-05-18 02:00:00,857,NY,0,7898,3253,0,180,0,3382
2022-05-18 03:00:00,751,NY,0,7443,3239,0,179,0,2816
2022-05-18 04:00:00,642,NY,0,6113,3233,0,180,0,2639
2022-05-18 05:00:00,519,NY,0,5784,3245,0,179,0,2066
2022-05-18 06:00:00,678,NY,0,5086,3229,0,180,0,2245
2022-05-18 07:00:00,557,NY,0,5206,3235,0,180,0,1977
2022-05-18 08:00:00,512,NY,0,5053,3229,0,178,0,2142
2022-05-18 09:00:00,425,NY,0,5029,3233,0,178,0,2191
2022-05-18 10:00:00,324,NY,0,5310,3226,0,178,0,2466
2022-05-18 11:00:00,267,NY,0,6355,3224,0,178,0,2736
2022-05-18 12:00:00,232,NY,0,7029,3252,0,192,0,2969
2022-05-18 13:00:00,127,NY,0,6585,3252,0,205,0,3292
2022-05-18 14:00:00,57,NY,0,6329,3227,0,214,0,3603
2022-05-18 15:00:00,65,NY,0,5940,3209,1,219,0,3560
2022-05-18 16:00:00,85,NY,0,6078,3203,0,218,0,3536
2022-05-18 17:00:00,108,NY,0,5940,3203,8,215,0,3508
2022-05-18 18:00:00,90,NY,0,6292,3202,0,211,0,3537
2022-05-18 19:00:00,100,NY,0,6590,3225,0,213,0,3622
2022-05-18 20:00:00,149,NY,0,6948,3227,0,210,0,3620
2022-05-18 21:00:00,119,NY,0,7512,3239,0,195,0,3662
2022-05-18 22:00:00,107,NY,0,7624,3244,0,184,0,3686
2022-05-18 23:00:00,71,NY,0,7695,3243,0,177,0,3645
2022-05-19 00:00:00,35,NY,0,7460,3242,0,174,0,3664
2022-05-19 01:00:00,45,NY,0,7495,3242,0,176,0,3668
2022-05-19 02:00:00,80,NY,0,7425,3242,0,176,0,3554
2022-05-19 03:00:00,85,NY,0,6417,3217,0,177,0,3567
2022-05-19 04:00:00,138,NY,0,5712,3205,0,176,0,2985
2022-05-19 05:00:00,175,NY,0,5643,3201,0,176,0,2718
2022-05-19 06:00:00,260,NY,0,5372,3118,0,173,0,2393
2022-05-19 07:00:00,281,NY,0,5161,3131,0,172,0,2535
2022-05-19 08:00:00,212,NY,0,5071,3127,0,172,0,2505
2022-05-19 09:00:00,267,NY,0,5364,3133,0,170,0,2445
2022-05-19 10:00:00,302,NY,0,5945,3220,0,185,0,2576
2022-05-19 11:00:00,365,NY,0,6322,3221,0,189,0,2948
2022-05-19 12:00:00,403,NY,0,6982,3242,0,192,0,3403
2022-05-19 13:00:00,416,NY,0,7362,3257,0,196,0,3442
2022-05-19 14:00:00,493,NY,0,7529,3252,0,197,0,3590
2022-05-19 15:00:00,458,NY,0,7723,3231,2,194,0,3668
2022-05-19 16:00:00,430,NY,0,7536,3222,0,198,0,3570
2022-05-19 17:00:00,495,NY,0,7485,3218,0,195,0,3403
2022-05-19 18:00:00,663,NY,0,7498,3239,2,195,0,3271
2022-05-19 19:00:00,694,NY,0,7331,3251,2,195,0,3214
2022-05-19 20:00:00,570,NY,0,7225,3246,2,198,0,3186
2022-05-19 21:00:00,444,NY,0,7173,3248,2,200,0,3260
2022-05-19 22:00:00,398,NY,0,7429,3257,2,197,0,3315
2022-05-19 23:00:00,218,NY,0,7253,3253,1,197,0,3565
2022-05-20 00:00:00,133,NY,0,7263,3261,0,195,0,3634
2022-05-20 01:00:00,141,NY,0,7352,3258,0,194,0,3543
2022-05-20 02:00:00,156,NY,0,6981,3253,0,195,0,3547
2022-05-20 03:00:00,150,NY,0,6259,3207,0,191,0,3408
2022-05-20 04:00:00,204,NY,0,5986,3214,0,191,0,2822
2022-05-20 05:00:00,358,NY,0,5395,3128,0,187,0,2289
2022-05-20 06:00:00,422,NY,0,5165,2974,0,180,0,2225
2022-05-20 07:00:00,452,NY,0,5029,2966,0,183,0,2043
2022-05-20 08:00:00,530,NY,0,4938,2954,0,178,0,2259
2022-05-20 09:00:00,612,NY,0,5056,2962,0,176,0,2183
2022-05-20 10:00:00,705,NY,0,5530,3110,0,186,0,2323
2022-05-20 11:00:00,763,NY,0,6336,3218,0,195,0,2286
2022-05-20 12:00:00,826,NY,0,6762,3221,1,195,0,2507
2022-05-20 13:00:00,775,NY,0,6961,3226,0,206,0,2653
2022-05-20 14:00:00,616,NY,0,6944,3220,0,212,0,3038
2022-05-20 15:00:00,678,NY,0,6590,3214,0,207,0,3302
2022-05-20 16:00:00,652,NY,0,6757,3213,0,208,0,3145
2022-05-20 17:00:00,729,NY,0,7297,3227,0,205,0,3002
2022-05-20 18:00:00,1025,NY,0,7366,3233,0,191,0,2473
2022-05-20 19:00:00,1129,NY,0,7342,3251,1,202,0,2394
2022-05-20 20:00:00,1166,NY,0,7475,3255,0,207,0,2648
2022-05-20 21:00:00,900,NY,0,7839,3255,0,191,0,2965
2022-05-20 22:00:00,860,NY,0,7934,3244,0,181,0,3352
2022-05-20 23:00:00,858,NY,0,7958,3241,0,176,0,3544
2022-05-21 00:00:00,827,NY,0,7798,3241,0,173,0,3485
2022-05-21 01:00:00,1009,NY,0,7558,3242,0,175,0,3429
2022-05-21 02:00:00,1054,NY,0,7204,3235,0,177,0,3395
2022-05-21 03:00:00,908,NY,0,6328,3224,0,176,0,3326
2022-05-21 04:00:00,1056,NY,0,6039,3210,0,177,0,2878
2022-05-21 05:00:00,1245,NY,0,5917,3207,0,177,0,2437
2022-05-21 06:00:00,1262,NY,0,5531,3193,0,176,0,2374
2022-05-21 07:00:00,1394,NY,0,5488,3119,0,172,0,1916
2022-05-21 08:00:00,1383,NY,0,5533,3112,0,174,0,1920
2022-05-21 09:00:00,1319,NY,0,5566,3104,0,173,0,2006
2022-05-21 10:00:00,1377,NY,0,5684,3183,0,177,0,2079
2022-05-21 11:00:00,1311,NY,0,5849,3183,0,175,0,2319
2022-05-21 12:00:00,1212,NY,0,6287,3190,0,182,0,2530
2022-05-21 13:00:00,990,NY,0,6697,3204,0,195,0,2854
2022-05-21 14:00:00,803,NY,0,6653,3220,0,208,0,3019
2022-05-21 15:00:00,827,NY,0,6525,3207,0,218,0,3261
2022-05-21 16:00:00,704,NY,0,7002,3209,0,223,0,3529
2022-05-21 17:00:00,742,NY,0,7753,3223,0,226,0,3386
2022-05-21 18:00:00,799,NY,0,8660,3233,0,220,0,3312
2022-05-21 19:00:00,766,NY,0,9584,3246,0,220,0,3175
2022-05-21 20:00:00,566,NY,0,9641,3248,0,222,0,3698
2022-05-21 21:00:00,613,NY,0,10136,3265,0,225,0,3699
2022-05-21 22:00:00,268,NY,0,10525,3267,13,212,0,3886
2022-05-21 23:00:00,215,NY,0,10609,3273,26,205,0,3901
2022-05-22 00:00:00,250,NY,0,10445,3276,17,194,0,3857
2022-05-22 01:00:00,214,NY,0,9938,3278,5,196,0,3720
2022-05-22 02:00:00,151,NY,0,9819,3254,0,195,0,3747
2022-05-22 03:00:00,303,NY,0,9006,3246,0,194,0,3493
2022-05-22 04:00:00,617,NY,0,8204,3239,0,197,0,2707
2022-05-22 05:00:00,433,NY,0,7537,3237,34,195,0,2584
2022-05-22 06:00:00,443,NY,0,6789,3235,127,187,0,2200
2022-05-22 07:00:00,428,NY,0,6310,3218,131,191,0,2312
2022-05-22 08:00:00,415,NY,0,6012,3158,128,188,0,2489
2022-05-22 09:00:00,464,NY,0,6008,3239,113,191,0,2449
2022-05-22 10:00:00,486,NY,0,6122,3239,0,194,0,2278
2022-05-22 11:00:00,529,NY,0,6468,3241,0,199,0,2165
2022-05-22 12:00:00,519,NY,0,6721,3231,0,207,0,2617
2022-05-22 13:00:00,481,NY,0,6949,3229,0,216,0,3190
2022-05-22 14:00:00,503,NY,0,7545,3226,0,222,0,3553
2022-05-22 15:00:00,595,NY,0,8242,3210,0,227,0,3671
2022-05-22 16:00:00,739,NY,0,8904,3213,0,232,0,3529
2022-05-22 17:00:00,921,NY,0,9455,3234,30,226,0,3303
2022-05-22 18:00:00,875,NY,0,9803,3236,71,238,0,3793
2022-05-22 19:00:00,811,NY,0,10463,3246,91,236,0,3732
2022-05-22 20:00:00,944,NY,0,10908,3257,105,226,0,3638
2022-05-22 21:00:00,858,NY,0,11435,3273,215,215,0,3289
2022-05-22 22:00:00,585,NY,0,11979,3267,257,213,0,3409
2022-05-22 23:00:00,511,NY,0,11667,3264,240,205,0,3692
2022-05-23 00:00:00,789,NY,0,11709,3275,299,199,0,2889
2022-05-23 01:00:00,710,NY,0,11260,3279,119,198,0,3169
2022-05-23 02:00:00,578,NY,0,10454,3263,57,196,0,3319
2022-05-23 03:00:00,424,NY,0,9537,3260,39,198,0,3002
2022-05-23 04:00:00,230,NY,0,8562,3254,0,196,0,2922
2022-05-23 05:00:00,160,NY,0,7492,3230,0,193,0,2768
2022-05-23 06:00:00,163,NY,0,6560,3210,0,196,0,2947
2022-05-23 07:00:00,109,NY,0,6156,3192,0,192,0,2623
2022-05-23 08:00:00,103,NY,0,6064,3162,0,189,0,2438
2022-05-23 09:00:00,81,NY,0,5784,3161,0,188,0,2551
2022-05-23 10:00:00,87,NY,0,5771,3162,0,187,0,3017
2022-05-23 11:00:00,64,NY,0,6143,3184,0,189,0,2783
2022-05-23 12:00:00,42,NY,0,7405,3249,1,196,0,2046
2022-05-23 13:00:00,23,NY,0,7568,3294,0,212,0,2613
2022-05-23 14:00:00,13,NY,0,6889,3289,1,222,0,3140
2022-05-23 15:00:00,14,NY,0,6935,3294,18,231,0,3068
2022-05-23 16:00:00,57,NY,0,7202,3311,19,241,0,3169
2022-05-23 17:00:00,61,NY,0,7459,3312,1,239,0,3286
2022-05-23 18:00:00,55,NY,0,7849,3310,90,240,0,3010
2022-05-23 19:00:00,51,NY,0,7913,3308,177,237,0,3187
2022-05-23 20:00:00,64,NY,0,8313,3307,195,224,0,3290
2022-05-23 21:00:00,67,NY,0,8719,3305,194,222,0,3571
2022-05-23 22:00:00,65,NY,0,8686,3306,298,216,0,3707
2022-05-23 23:00:00,58,NY,0,8669,3304,291,209,0,3664
2022-05-24 00:00:00,62,NY,0,8390,3309,299,204,0,3801
2022-05-24 01:00:00,137,NY,0,8325,3303,0,516,0,3749
2022-05-24 02:00:00,174,NY,0,7828,3301,0,498,0,3723
2022-05-24 03:00:00,171,NY,0,6983,3299,297,200,0,3312
2022-05-24 04:00:00,151,NY,0,6441,3303,256,204,0,2664
2022-05-24 05:00:00,173,NY,0,5282,3300,207,201,0,2431
2022-05-24 06:00:00,219,NY,0,4699,3300,231,201,0,2508
2022-05-24 07:00:00,250,NY,0,4686,3301,0,416,0,2197
2022-05-24 08:00:00,306,NY,0,4648,3305,227,204,0,2256
2022-05-24 09:00:00,316,NY,0,4604,3305,217,203,0,2278
2022-05-24 10:00:00,324,NY,0,5177,3306,288,201,0,2375
2022-05-24 11:00:00,286,NY,0,5868,3308,303,206,0,2759
2022-05-24 12:00:00,179,NY,0,6598,3306,313,210,0,3194
2022-05-24 13:00:00,184,NY,0,6618,3302,300,212,0,3356
2022-05-24 14:00:00,154,NY,0,6262,3300,258,216,0,3321
2022-05-24 15:00:00,101,NY,0,6328,3298,297,224,0,3652
2022-05-24 16:00:00,58,NY,0,6158,3297,300,227,0,3706
2022-05-24 17:00:00,29,NY,0,6196,3299,291,233,0,3724
2022-05-24 18:00:00,17,NY,0,6234,3298,290,231,0,3752
2022-05-24 19:00:00,38,NY,0,6488,3298,319,234,0,3643
2022-05-24 20:00:00,61,NY,0,7110,3296,318,234,0,3401
2022-05-24 21:00:00,84,NY,0,7522,3298,322,233,0,3667
2022-05-24 22:00:00,130,NY,0,7973,3298,339,222,0,3683
2022-05-24 23:00:00,208,NY,0,7969,3297,345,213,0,3777
2022-05-25 00:00:00,164,NY,0,7877,3296,337,206,0,3763
2022-05-25 01:00:00,117,NY,0,7903,3297,306,204,0,3751
2022-05-25 02:00:00,157,NY,0,7445,3297,299,205,0,3565
2022-05-25 03:00:00,153,NY,0,6685,3300,297,204,0,3114
2022-05-25 04:00:00,124,NY,0,6057,3302,300,203,0,2658
2022-05-25 05:00:00,98,NY,0,5601,3307,331,205,0,2371
2022-05-25 06:00:00,79,NY,0,5221,3303,327,205,0,2396
2022-05-25 07:00:00,46,NY,0,5176,3304,315,204,0,2063
2022-05-25 08:00:00,50,NY,0,5285,3306,319,204,0,1959
2022-05-25 09:00:00,59,NY,0,5290,3306,311,204,0,1865
2022-05-25 10:00:00,53,NY,0,5308,3308,315,201,0,2260
2022-05-25 11:00:00,74,NY,0,5928,3306,299,203,0,2431
2022-05-25 12:00:00,44,NY,0,6202,3308,319,209,0,3361
2022-05-25 13:00:00,39,NY,0,6515,3304,305,216,0,3228
2022-05-25 14:00:00,52,NY,0,6564,3307,317,220,0,3329
2022-05-25 15:00:00,55,NY,0,6580,3306,327,232,0,3290
2022-05-25 16:00:00,92,NY,0,6538,3307,304,242,0,3503
2022-05-25 17:00:00,140,NY,0,6716,3308,313,244,0,3424
2022-05-25 18:00:00,163,NY,0,6821,3304,330,244,0,3532
2022-05-25 19:00:00,185,NY,0,6980,3302,332,242,0,3363
2022-05-25 20:00:00,194,NY,0,7042,3285,333,239,0,3462
2022-05-25 21:00:00,241,NY,0,7182,3299,322,235,0,3464
2022-05-25 22:00:00,249,NY,0,7808,3300,322,229,0,3486
2022-05-25 23:00:00,254,NY,0,8210,3297,325,217,0,3537
2022-05-26 00:00:00,322,NY,0,8221,3297,330,215,0,3569
2022-05-26 01:00:00,404,NY,0,8173,3295,335,213,0,3352
2022-05-26 02:00:00,593,NY,0,7818,3293,318,211,0,3081
2022-05-26 03:00:00,657,NY,0,7083,3296,312,212,0,2676
2022-05-26 04:00:00,723,NY,0,7246,3296,38,211,0,1929
2022-05-26 05:00:00,904,NY,0,6438,3297,0,207,0,1974
2022-05-26 06:00:00,1093,NY,0,5870,3296,0,207,0,1780
2022-05-26 07:00:00,1070,NY,0,5619,3298,0,205,0,1636
2022-05-26 08:00:00,1103,NY,0,5476,3300,0,205,0,1480
2022-05-26 09:00:00,1008,NY,0,5639,3303,1,202,0,1435
2022-05-26 10:00:00,1183,NY,0,5561,3298,0,205,0,1858
2022-05-26 11:00:00,1142,NY,0,6087,3299,0,207,0,2146
2022-05-26 12:00:00,1180,NY,0,6551,3298,0,210,0,2362
2022-05-26 13:00:00,1074,NY,0,7100,3297,51,219,0,2292
2022-05-26 14:00:00,955,NY,0,7026,3294,177,223,0,2716
2022-05-26 15:00:00,922,NY,0,6965,3293,268,224,0,2801
2022-05-26 16:00:00,978,NY,0,6819,3294,296,228,0,2904
2022-05-26 17:00:00,949,NY,0,6798,3296,297,229,0,3159
2022-05-26 18:00:00,863,NY,0,7108,3294,327,225,0,3253
2022-05-26 19:00:00,992,NY,0,7252,3292,309,213,0,3369
2022-05-26 20:00:00,898,NY,0,7568,3291,309,214,0,3365
2022-05-26 21:00:00,891,NY,0,7604,3286,306,206,0,3707
2022-05-26 22:00:00,914,NY,0,7643,3287,316,202,0,3960
2022-05-26 23:00:00,951,NY,0,7528,3287,327,197,0,4040
2022-05-27 00:00:00,766,NY,0,7949,3287,317,192,0,3655
2022-05-27 01:00:00,844,NY,0,8090,3209,317,191,0,3538
2022-05-27 02:00:00,1149,NY,0,7758,3157,315,186,0,3097
2022-05-27 03:00:00,1275,NY,0,7098,3134,309,188,0,2910
2022-05-27 04:00:00,1173,NY,0,6621,3023,310,186,0,2503
2022-05-27 05:00:00,1334,NY,0,6380,2917,304,184,0,2151
2022-05-27 06:00:00,1391,NY,0,5535,2987,291,183,0,2010
2022-05-27 07:00:00,1285,NY,0,5275,3107,290,182,0,1776
2022-05-27 08:00:00,1183,NY,0,5193,3114,288,183,0,1786
2022-05-27 09:00:00,1087,NY,0,5259,3156,292,183,0,1859
2022-05-27 10:00:00,1016,NY,0,5790,3221,298,186,0,2102
2022-05-27 11:00:00,943,NY,0,6238,3231,299,196,0,2412
2022-05-27 12:00:00,849,NY,0,6712,3242,300,205,0,2850
2022-05-27 13:00:00,742,NY,0,7293,3235,301,212,0,3217
2022-05-27 14:00:00,644,NY,0,7647,3251,332,215,0,3420
2022-05-27 15:00:00,629,NY,0,7585,3241,315,215,0,3891
2022-05-27 16:00:00,522,NY,0,7983,3246,317,232,0,3919
2022-05-27 17:00:00,477,NY,0,8058,3258,318,223,0,3918
2022-05-27 18:00:00,494,NY,0,7530,3257,306,220,0,3797
2022-05-27 19:00:00,266,NY,0,7991,3253,316,221,0,3687
2022-05-27 20:00:00,348,NY,0,7884,3266,309,218,0,3805
2022-05-27 21:00:00,286,NY,0,7980,3268,307,206,0,3935
2022-05-27 22:00:00,226,NY,0,8079,3257,305,202,0,3954
2022-05-27 23:00:00,286,NY,0,7738,3259,293,204,0,3931
2022-05-28 00:00:00,244,NY,0,7198,3258,313,205,0,4033
2022-05-28 01:00:00,305,NY,0,6856,3252,300,206,0,3920
2022-05-28 02:00:00,417,NY,0,6610,3249,294,208,0,3683
2022-05-28 03:00:00,441,NY,0,5758,3224,291,204,0,3628
2022-05-28 04:00:00,507,NY,0,5463,3202,287,206,0,3296
2022-05-28 05:00:00,442,NY,0,5694,3127,287,201,0,2983
2022-05-28 06:00:00,514,NY,0,5094,2995,275,193,0,2774
2022-05-28 07:00:00,492,NY,0,5022,3001,277,191,0,2705
2022-05-28 08:00:00,471,NY,0,4891,3001,276,193,0,2575
2022-05-28 09:00:00,403,NY,0,4947,3011,277,193,0,2516
2022-05-28 10:00:00,376,NY,0,5108,3088,284,198,0,2550
2022-05-28 11:00:00,352,NY,0,5345,3098,286,200,0,2625
2022-05-28 12:00:00,297,NY,0,5409,3233,284,209,0,3169
2022-05-28 13:00:00,248,NY,0,5840,3238,297,214,0,3378
2022-05-28 14:00:00,174,NY,0,6494,3242,297,219,0,3402
2022-05-28 15:00:00,271,NY,0,6611,3243,356,216,0,3508
2022-05-28 16:00:00,282,NY,0,6444,3246,304,218,0,3490
2022-05-28 17:00:00,333,NY,0,6571,3249,293,223,0,3393
2022-05-28 18:00:00,370,NY,0,6495,3247,291,224,0,3406
2022-05-28 19:00:00,433,NY,0,6502,3250,291,224,0,3409
2022-05-28 20:00:00,494,NY,0,6647,3252,364,222,0,3413
2022-05-28 21:00:00,494,NY,0,6688,3236,448,225,0,3238
2022-05-28 22:00:00,413,NY,0,6625,3235,451,219,0,3318
2022-05-28 23:00:00,353,NY,0,6827,3240,455,211,0,3339
2022-05-29 00:00:00,189,NY,0,7079,3241,510,210,0,3327
2022-05-29 01:00:00,201,NY,0,6781,3237,578,209,0,3359
2022-05-29 02:00:00,258,NY,0,6569,3232,581,209,0,3300
2022-05-29 03:00:00,246,NY,0,5929,3233,581,211,0,3094
2022-05-29 04:00:00,284,NY,0,5448,3258,542,214,0,2606
2022-05-29 05:00:00,338,NY,0,5041,3254,334,212,0,2532
2022-05-29 06:00:00,359,NY,0,4845,3171,291,207,0,2297
2022-05-29 07:00:00,319,NY,0,4514,3161,290,208,0,2246
2022-05-29 08:00:00,305,NY,0,4401,3066,225,202,0,2212
2022-05-29 09:00:00,290,NY,0,4329,3064,212,200,0,2241
2022-05-29 10:00:00,333,NY,0,4383,3162,212,208,0,2183
2022-05-29 11:00:00,303,NY,0,4497,3170,214,211,0,2234
2022-05-29 12:00:00,165,NY,0,4617,3269,225,222,0,2580
2022-05-29 13:00:00,87,NY,0,4659,3254,238,229,0,2896
2022-05-29 14:00:00,59,NY,0,4777,3217,252,234,0,3108
2022-05-29 15:00:00,49,NY,0,4660,3218,274,242,0,3179
2022-05-29 16:00:00,48,NY,0,4517,3219,284,240,0,3359
2022-05-29 17:00:00,43,NY,0,5032,3216,284,242,0,3438
2022-05-29 18:00:00,51,NY,0,5289,3226,285,242,0,3408
2022-05-29 19:00:00,73,NY,0,5478,3226,253,245,0,3550
2022-05-29 20:00:00,74,NY,0,5990,3215,276,240,0,3625
2022-05-29 21:00:00,73,NY,0,6917,3217,282,238,0,3566
2022-05-29 22:00:00,94,NY,0,7379,3221,283,234,0,3557
2022-05-29 23:00:00,101,NY,0,7521,3230,284,217,0,3581
2022-05-30 00:00:00,83,NY,0,7308,3233,284,213,0,3461
2022-05-30 01:00:00,116,NY,0,7281,3224,285,208,0,3448
2022-05-30 02:00:00,151,NY,0,7039,3235,288,208,0,3373
2022-05-30 03:00:00,202,NY,0,6102,3230,286,210,0,3211
2022-05-30 04:00:00,304,NY,0,5336,3233,288,211,0,2662
2022-05-30 05:00:00,359,NY,0,5002,3233,287,209,0,2392
2022-05-30 06:00:00,498,NY,0,4664,3229,265,208,0,2297
2022-05-30 07:00:00,610,NY,0,4345,3225,220,205,0,2240
2022-05-30 08:00:00,602,NY,0,4164,3139,236,200,0,2258
2022-05-30 09:00:00,557,NY,0,4270,3140,289,202,0,2255
2022-05-30 10:00:00,436,NY,0,4481,3154,349,204,0,2163
2022-05-30 11:00:00,447,NY,0,4946,3263,427,212,0,2194
2022-05-30 12:00:00,446,NY,0,5458,3229,454,217,0,2576
2022-05-30 13:00:00,347,NY,0,5855,3224,427,226,0,2874
2022-05-30 14:00:00,198,NY,0,6170,3228,440,230,0,2937
2022-05-30 15:00:00,227,NY,0,6308,3226,564,235,0,3158
2022-05-30 16:00:00,349,NY,0,6960,3213,565,235,0,3447
2022-05-30 17:00:00,380,NY,0,7483,3218,563,238,0,3497
2022-05-30 18:00:00,408,NY,0,8021,3228,565,240,0,3595
2022-05-30 19:00:00,450,NY,0,8472,3231,566,240,0,3732
2022-05-30 20:00:00,487,NY,0,8969,3242,565,237,0,3593
2022-05-30 21:00:00,467,NY,0,9482,3245,588,230,0,3960
2022-05-30 22:00:00,401,NY,0,10017,3248,626,220,0,4209
2022-05-30 23:00:00,437,NY,0,10801,3251,648,216,0,4202
2022-05-31 00:00:00,498,NY,0,10811,3251,652,209,0,4064
2022-05-31 01:00:00,590,NY,0,10420,3249,657,210,0,4097
2022-05-31 02:00:00,720,NY,0,10155,3251,654,209,0,3649
2022-05-31 03:00:00,884,NY,0,8866,3256,574,209,0,3124
2022-05-31 04:00:00,966,NY,0,7706,3263,572,212,0,2644
2022-05-31 05:00:00,1285,NY,0,6828,3256,519,210,0,2211
2022-05-31 06:00:00,1181,NY,0,6252,3237,499,208,0,2188
2022-05-31 07:00:00,1159,NY,0,5896,3106,468,199,0,2107
2022-05-31 08:00:00,1165,NY,0,5629,3093,465,202,0,2179
2022-05-31 09:00:00,898,NY,0,5758,3102,467,199,0,2170
2022-05-31 10:00:00,743,NY,0,6206,3246,509,207,0,2291
2022-05-31 11:00:00,655,NY,0,6844,3245,571,210,0,2755
2022-05-31 12:00:00,509,NY,0,7880,3250,579,213,0,3277
2022-05-31 13:00:00,389,NY,0,8779,3220,599,218,0,3566
2022-05-31 14:00:00,386,NY,0,9337,3222,622,231,0,3490
2022-05-31 15:00:00,373,NY,0,10130,3229,595,240,0,3503
2022-05-31 16:00:00,349,NY,0,10903,3237,643,243,0,3812
2022-05-31 17:00:00,405,NY,0,11512,3244,638,248,0,3930
2022-05-31 18:00:00,401,NY,0,12072,3245,725,245,0,4569
2022-05-31 19:00:00,379,NY,0,12420,3241,948,241,0,4584
2022-05-31 20:00:00,476,NY,0,12757,3245,1201,241,0,4221
2022-05-31 21:00:00,471,NY,0,12930,3255,1245,227,0,4617
2022-05-31 22:00:00,495,NY,0,13042,3255,1248,218,0,4549
2022-05-31 23:00:00,504,NY,0,13025,3256,1076,214,0,4463
