datetime,Nuclear,region,Wind,Hydro,Coal,Natural gas,Petroleum,Solar,Other
2022-05-17 20:00:00,2106,NE,886,1105,0,5417,0,316,517
2022-05-17 21:00:00,2117,NE,968,987,0,5635,0,299,512
2022-05-17 22:00:00,2126,NE,984,1063,0,6409,0,223,517
2022-05-17 23:00:00,2123,NE,994,1178,0,6955,0,89,518
2022-05-18 00:00:00,2113,NE,990,1184,0,7139,0,25,517
2022-05-18 01:00:00,2106,NE,960,1218,0,6986,0,6,520
2022-05-18 02:00:00,2085,NE,999,985,0,6424,0,4,517
2022-05-18 03:00:00,2103,NE,977,942,0,5330,0,4,528
2022-05-18 04:00:00,2096,NE,1026,968,0,4511,0,4,521
2022-05-18 05:00:00,2105,NE,1030,1026,0,3704,0,4,526
2022-05-18 06:00:00,2106,NE,1028,1045,0,3261,0,4,541
2022-05-18 07:00:00,2118,NE,1014,892,0,3424,0,4,552
2022-05-18 08:00:00,2109,NE,1026,883,0,3411,0,4,554
2022-05-18 09:00:00,2126,NE,1024,892,0,3603,0,4,535
2022-05-18 10:00:00,2127,NE,1007,978,0,3968,0,6,532
2022-05-18 11:00:00,2121,NE,949,1257,0,4350,0,41,515
2022-05-18 12:00:00,2100,NE,928,1286,0,4250,0,128,505
2022-05-18 13:00:00,2108,NE,934,1269,0,3903,0,277,499
2022-05-18 14:00:00,2108,NE,936,1093,0,3623,0,410,498
2022-05-18 15:00:00,2118,NE,929,1090,0,3502,0,479,503
2022-05-18 16:00:00,2105,NE,843,1094,0,3402,5,490,496
2022-05-18 17:00:00,2120,NE,777,1096,0,3411,7,496,487
2022-05-18 18:00:00,2112,NE,731,1044,0,3485,0,494,491
2022-05-18 19:00:00,2182,NE,755,1079,0,3600,0,510,507
2022-05-18 20:00:00,2337,NE,809,1155,0,3855,0,546,543
2022-05-18 21:00:00,2542,NE,880,1256,0,4193,0,594,590
2022-05-18 22:00:00,2838,NE,982,1403,0,4682,0,663,659
2022-05-18 23:00:00,2969,NE,1027,1468,0,4898,0,694,690
2022-05-19 00:00:00,3025,NE,1047,1495,0,4990,0,707,703
2022-05-19 01:00:00,2477,NE,600,1468,0,6484,76,275,574
2022-05-19 02:00:00,2099,NE,390,1477,0,6676,39,4,506
2022-05-19 03:00:00,2093,NE,359,1181,0,5513,0,4,507
2022-05-19 04:00:00,2103,NE,234,1118,0,4610,0,4,498
2022-05-19 05:00:00,2111,NE,187,1101,0,4032,0,4,515
2022-05-19 06:00:00,2116,NE,146,1041,0,4089,0,4,505
2022-05-19 07:00:00,2113,NE,75,1060,0,4002,0,4,506
2022-05-19 08:00:00,2113,NE,62,1064,0,3978,0,4,526
2022-05-19 09:00:00,2120,NE,92,1032,0,4212,0,4,533
2022-05-19 10:00:00,2120,NE,175,1041,0,4692,0,6,550
2022-05-19 11:00:00,2147,NE,291,1101,0,5655,0,21,567
2022-05-19 12:00:00,2139,NE,292,1149,0,6511,0,58,562
2022-05-19 13:00:00,2125,NE,292,1296,0,6838,0,105,549
2022-05-19 14:00:00,2122,NE,307,1411,0,6965,0,120,556
2022-05-19 15:00:00,2114,NE,347,1361,0,6999,35,142,557
2022-05-19 16:00:00,2119,NE,412,1349,0,7109,55,120,546
2022-05-19 17:00:00,2123,NE,456,1148,0,7454,39,126,574
2022-05-19 18:00:00,2110,NE,479,1070,0,7287,0,114,549
2022-05-19 19:00:00,2110,NE,443,1046,2,7185,0,96,546
2022-05-19 20:00:00,2116,NE,389,1091,2,7249,0,91,543
2022-05-19 21:00:00,2122,NE,327,1117,0,7460,0,70,546
2022-05-19 22:00:00,2121,NE,269,1235,0,7696,0,52,547
2022-05-19 23:00:00,2119,NE,216,1511,1,7574,0,26,557
2022-05-20 00:00:00,2114,NE,200,1479,0,7554,0,10,555
2022-05-20 01:00:00,2113,NE,137,1375,0,7658,0,4,563
2022-05-20 02:00:00,2103,NE,150,1133,0,7048,0,4,554
2022-05-20 03:00:00,2099,NE,176,1047,0,5885,0,4,552
2022-05-20 04:00:00,2100,NE,150,1015,0,5045,0,4,560
2022-05-20 05:00:00,2115,NE,106,826,0,4928,0,4,551
2022-05-20 06:00:00,2107,NE,79,822,0,4706,0,4,551
2022-05-20 07:00:00,2112,NE,81,842,0,4329,0,4,544
2022-05-20 08:00:00,2109,NE,90,867,0,4213,0,4,552
2022-05-20 09:00:00,2123,NE,90,874,0,4446,0,4,548
2022-05-20 10:00:00,2109,NE,68,872,0,4870,0,5,543
2022-05-20 11:00:00,2130,NE,55,1006,0,5658,0,31,546
2022-05-20 12:00:00,2106,NE,29,1060,0,6472,0,93,542
2022-05-20 13:00:00,2046,NE,25,1093,0,6669,0,148,527
2022-05-20 14:00:00,2029,NE,31,1099,0,6501,0,170,527
2022-05-20 15:00:00,2050,NE,39,1032,0,5916,0,314,537
2022-05-20 16:00:00,2093,NE,60,977,0,5282,0,372,532
2022-05-20 17:00:00,2111,NE,75,946,0,5057,0,398,531
2022-05-20 18:00:00,2109,NE,118,928,0,5290,0,405,522
2022-05-20 19:00:00,2103,NE,190,925,0,5420,0,309,525
2022-05-20 20:00:00,2125,NE,232,978,0,5754,0,266,533
2022-05-20 21:00:00,2118,NE,267,1081,0,6215,0,243,533
2022-05-20 22:00:00,2116,NE,328,1419,0,6705,0,151,511
2022-05-20 23:00:00,2110,NE,358,1544,0,6993,0,59,482
2022-05-21 00:00:00,2105,NE,423,1400,0,7054,0,20,478
2022-05-21 01:00:00,2103,NE,468,1553,0,6896,0,5,484
2022-05-21 02:00:00,2095,NE,514,1127,0,6690,0,4,497
2022-05-21 03:00:00,2088,NE,559,867,0,6307,0,4,485
2022-05-21 04:00:00,2088,NE,540,889,0,5306,0,4,488
2022-05-21 05:00:00,2104,NE,546,869,0,4833,0,4,492
2022-05-21 06:00:00,2105,NE,527,865,0,4468,0,4,488
2022-05-21 07:00:00,2110,NE,519,857,0,4421,0,4,502
2022-05-21 08:00:00,2103,NE,507,853,0,4278,0,5,488
2022-05-21 09:00:00,2105,NE,469,873,0,4280,0,21,487
2022-05-21 10:00:00,2117,NE,406,860,0,4170,0,21,498
2022-05-21 11:00:00,2120,NE,389,931,0,4778,0,30,497
2022-05-21 12:00:00,2136,NE,328,964,0,5412,0,44,497
2022-05-21 13:00:00,2130,NE,256,910,0,6000,0,73,490
2022-05-21 14:00:00,2112,NE,207,881,0,6410,48,129,498
2022-05-21 15:00:00,2111,NE,127,891,2,5835,96,203,484
2022-05-21 16:00:00,2131,NE,32,870,0,5901,107,345,454
2022-05-21 17:00:00,2118,NE,116,715,0,6235,106,375,451
2022-05-21 18:00:00,2121,NE,191,670,0,6812,84,403,446
2022-05-21 19:00:00,2114,NE,253,777,0,7196,1,411,467
2022-05-21 20:00:00,2130,NE,286,870,0,8207,0,397,471
2022-05-21 21:00:00,2120,NE,303,1314,0,8682,0,319,471
2022-05-21 22:00:00,2118,NE,305,1865,0,9077,0,207,488
2022-05-21 23:00:00,2113,NE,390,1981,0,9367,0,83,499
2022-05-22 00:00:00,2103,NE,413,2164,0,9064,0,22,500
2022-05-22 01:00:00,2113,NE,404,2058,0,8954,0,7,486
2022-05-22 02:00:00,2101,NE,395,1512,0,8734,0,7,483
2022-05-22 03:00:00,2088,NE,354,1216,0,7843,0,7,489
2022-05-22 04:00:00,2109,NE,367,993,0,7402,0,4,510
2022-05-22 05:00:00,2101,NE,425,857,0,6491,0,4,507
2022-05-22 06:00:00,2117,NE,362,840,0,6270,0,4,500
2022-05-22 07:00:00,2116,NE,348,836,0,6275,0,4,509
2022-05-22 08:00:00,2110,NE,245,835,0,6014,0,4,502
2022-05-22 09:00:00,2110,NE,206,833,0,5752,0,4,502
2022-05-22 10:00:00,2113,NE,102,821,0,5598,0,6,499
2022-05-22 11:00:00,2130,NE,54,866,0,5764,0,29,511
2022-05-22 12:00:00,2113,NE,94,877,0,5914,0,97,473
2022-05-22 13:00:00,2122,NE,103,833,0,5779,0,197,469
2022-05-22 14:00:00,2136,NE,104,898,0,6253,0,296,466
2022-05-22 15:00:00,2138,NE,98,926,0,7352,0,354,469
2022-05-22 16:00:00,2133,NE,146,938,0,8248,0,414,468
2022-05-22 17:00:00,2133,NE,187,1000,0,8992,0,404,458
2022-05-22 18:00:00,2108,NE,254,964,0,9153,0,393,447
2022-05-22 19:00:00,2123,NE,310,1086,0,9494,0,377,459
2022-05-22 20:00:00,2127,NE,346,1402,0,9995,0,378,467
2022-05-22 21:00:00,2129,NE,393,2019,0,10358,0,260,506
2022-05-22 22:00:00,2118,NE,470,2356,0,10675,0,168,527
2022-05-22 23:00:00,2114,NE,417,2556,0,10740,0,76,516
2022-05-23 00:00:00,2107,NE,497,2224,0,10576,0,23,512
2022-05-23 01:00:00,2107,NE,687,1795,0,10356,0,5,506
2022-05-23 02:00:00,2106,NE,682,1188,0,9872,0,4,509
2022-05-23 03:00:00,2096,NE,707,869,0,8701,0,4,491
2022-05-23 04:00:00,2099,NE,759,896,0,7275,0,4,484
2022-05-23 05:00:00,2107,NE,785,895,0,6350,0,4,489
2022-05-23 06:00:00,2113,NE,906,848,0,5587,0,4,492
2022-05-23 07:00:00,2113,NE,923,880,0,5301,0,4,492
2022-05-23 08:00:00,2108,NE,919,876,0,5092,0,4,480
2022-05-23 09:00:00,2117,NE,934,885,0,5060,0,4,481
2022-05-23 10:00:00,2127,NE,893,890,0,5448,0,8,479
2022-05-23 11:00:00,2123,NE,778,930,0,6193,0,48,493
2022-05-23 12:00:00,2115,NE,745,1001,0,6644,0,131,479
2022-05-23 13:00:00,2109,NE,656,1016,0,6247,0,248,468
2022-05-23 14:00:00,2114,NE,593,973,0,5992,0,374,466
2022-05-23 15:00:00,2108,NE,513,956,0,5566,0,452,467
2022-05-23 16:00:00,2108,NE,502,944,0,5804,0,479,460
2022-05-23 17:00:00,2106,NE,519,944,0,5696,0,490,460
2022-05-23 18:00:00,2115,NE,484,976,0,5763,0,492,484
2022-05-23 19:00:00,2106,NE,478,1031,0,5872,0,477,485
2022-05-23 20:00:00,2122,NE,495,1069,0,6356,0,432,501
2022-05-23 21:00:00,2121,NE,502,1333,0,7111,33,335,500
2022-05-23 22:00:00,2119,NE,468,1437,0,7907,35,223,522
2022-05-23 23:00:00,2110,NE,468,1350,0,8199,149,96,520
2022-05-24 00:00:00,2109,NE,424,1247,0,8232,47,30,527
2022-05-24 01:00:00,2110,NE,456,1139,0,8284,0,6,533
2022-05-24 02:00:00,2100,NE,475,881,0,7952,0,4,523
2022-05-24 03:00:00,2099,NE,474,855,0,6650,0,4,537
2022-05-24 04:00:00,2104,NE,417,854,0,5750,0,4,556
2022-05-24 05:00:00,2108,NE,393,827,0,5406,0,4,559
2022-05-24 06:00:00,2103,NE,362,828,0,5208,0,4,569
2022-05-24 07:00:00,2107,NE,334,812,0,4870,0,4,562
2022-05-24 08:00:00,2113,NE,303,811,0,4893,0,4,563
2022-05-24 09:00:00,2117,NE,292,808,0,4949,0,4,568
2022-05-24 10:00:00,2109,NE,300,805,0,5426,0,8,578
2022-05-24 11:00:00,2114,NE,281,989,0,6052,0,44,588
2022-05-24 12:00:00,2120,NE,179,1137,0,6235,2,127,587
2022-05-24 13:00:00,2103,NE,115,953,0,6347,11,249,568
2022-05-24 14:00:00,2091,NE,61,838,0,6194,0,349,561
2022-05-24 15:00:00,2108,NE,22,750,0,5891,0,426,557
2022-05-24 16:00:00,2097,NE,18,730,0,5674,0,449,553
2022-05-24 17:00:00,2126,NE,13,733,0,5735,14,473,561
2022-05-24 18:00:00,2108,NE,12,715,0,5872,37,470,555
2022-05-24 19:00:00,2109,NE,9,713,0,6109,16,445,554
2022-05-24 20:00:00,2121,NE,31,1047,0,6316,0,364,557
2022-05-24 21:00:00,2118,NE,56,1091,0,6702,0,265,552
2022-05-24 22:00:00,2117,NE,55,1203,0,7182,0,188,564
2022-05-24 23:00:00,2114,NE,79,1336,0,7568,0,85,561
2022-05-25 00:00:00,2106,NE,100,1273,0,7699,0,22,557
2022-05-25 01:00:00,2107,NE,135,1258,0,7672,0,2,561
2022-05-25 02:00:00,2101,NE,172,1077,0,7120,0,0,558
2022-05-25 03:00:00,2096,NE,180,965,0,6092,0,0,558
2022-05-25 04:00:00,2099,NE,191,857,0,5210,0,0,570
2022-05-25 05:00:00,2105,NE,190,785,0,4765,0,0,576
2022-05-25 06:00:00,2096,NE,148,768,0,4568,0,0,572
2022-05-25 07:00:00,2100,NE,111,768,0,4400,0,0,571
2022-05-25 08:00:00,2101,NE,113,754,0,4267,0,0,575
2022-05-25 09:00:00,2119,NE,134,806,0,4649,0,0,573
2022-05-25 10:00:00,2109,NE,106,782,0,5539,0,5,571
2022-05-25 11:00:00,2120,NE,79,754,0,6301,0,40,556
2022-05-25 12:00:00,2108,NE,42,953,0,6444,0,143,560
2022-05-25 13:00:00,2096,NE,21,887,0,6017,0,281,553
2022-05-25 14:00:00,2092,NE,19,742,0,5574,0,408,546
2022-05-25 15:00:00,2104,NE,31,770,0,5398,0,474,558
2022-05-25 16:00:00,2108,NE,35,769,0,5424,0,481,547
2022-05-25 17:00:00,2115,NE,32,770,0,5577,0,474,545
2022-05-25 18:00:00,2118,NE,47,742,0,5875,0,466,552
2022-05-25 19:00:00,2107,NE,76,728,0,5801,33,451,566
2022-05-25 20:00:00,2125,NE,95,878,0,6065,37,429,568
2022-05-25 21:00:00,2131,NE,110,1025,0,6658,3,360,576
2022-05-25 22:00:00,2120,NE,116,1166,0,7512,0,219,582
2022-05-25 23:00:00,2101,NE,126,1226,0,7777,0,95,575
2022-05-26 00:00:00,2101,NE,152,1224,0,7648,0,25,584
2022-05-26 01:00:00,2107,NE,228,1195,0,7669,0,2,586
2022-05-26 02:00:00,2093,NE,307,1042,0,7306,0,0,587
2022-05-26 03:00:00,2070,NE,357,828,0,6275,0,0,582
2022-05-26 04:00:00,2050,NE,333,676,0,5085,0,0,576
2022-05-26 05:00:00,2105,NE,307,634,0,4702,0,0,585
2022-05-26 06:00:00,2099,NE,288,609,0,4447,0,0,580
2022-05-26 07:00:00,2102,NE,280,606,0,4399,0,0,579
2022-05-26 08:00:00,2109,NE,297,621,0,4346,0,0,583
2022-05-26 09:00:00,2112,NE,290,660,0,4521,0,0,581
2022-05-26 10:00:00,2120,NE,304,670,0,5291,0,3,584
2022-05-26 11:00:00,2122,NE,275,759,0,5958,0,36,592
2022-05-26 12:00:00,2112,NE,242,1003,0,6432,0,92,592
2022-05-26 13:00:00,2111,NE,196,1010,0,6262,0,202,575
2022-05-26 14:00:00,2089,NE,167,848,0,6005,0,311,565
2022-05-26 15:00:00,2109,NE,240,752,0,5818,0,370,586
2022-05-26 16:00:00,2100,NE,323,703,0,5675,1,429,586
2022-05-26 17:00:00,2119,NE,441,720,0,5443,0,444,596
2022-05-26 18:00:00,2114,NE,575,665,0,5551,0,452,588
2022-05-26 19:00:00,2111,NE,631,646,0,5659,0,440,592
2022-05-26 20:00:00,2111,NE,753,657,0,5677,0,396,600
2022-05-26 21:00:00,2138,NE,815,946,0,6259,3,323,598
2022-05-26 22:00:00,2143,NE,835,1109,0,7086,0,192,576
2022-05-26 23:00:00,2114,NE,835,1178,6,7601,0,80,570
2022-05-27 00:00:00,2101,NE,827,1173,1,7655,0,23,573
2022-05-27 01:00:00,2108,NE,789,1134,0,7710,0,2,571
2022-05-27 02:00:00,2093,NE,798,883,0,7552,0,0,566
2022-05-27 03:00:00,2076,NE,804,848,0,6399,0,0,566
2022-05-27 04:00:00,2066,NE,805,636,0,5360,0,0,553
2022-05-27 05:00:00,2104,NE,763,522,0,5076,0,0,560
2022-05-27 06:00:00,2104,NE,739,522,0,5040,0,0,565
2022-05-27 07:00:00,2104,NE,684,551,0,4846,0,0,571
2022-05-27 08:00:00,2101,NE,636,568,0,4857,0,0,565
2022-05-27 09:00:00,2114,NE,602,577,0,5019,0,0,573
2022-05-27 10:00:00,2114,NE,589,742,0,5428,0,2,583
2022-05-27 11:00:00,2119,NE,602,722,0,6483,0,18,583
2022-05-27 12:00:00,2130,NE,545,664,0,7590,0,56,587
2022-05-27 13:00:00,2109,NE,434,694,1,7935,0,122,575
2022-05-27 14:00:00,2112,NE,369,659,1,8016,0,199,572
2022-05-27 15:00:00,2108,NE,312,641,0,8024,0,236,564
2022-05-27 16:00:00,2107,NE,306,635,0,7953,3,272,561
2022-05-27 17:00:00,2114,NE,300,608,0,7927,0,307,558
2022-05-27 18:00:00,2123,NE,310,593,0,8430,0,340,552
2022-05-27 19:00:00,2116,NE,345,609,0,8690,0,358,557
2022-05-27 20:00:00,2114,NE,407,799,0,9056,0,302,558
2022-05-27 21:00:00,2109,NE,457,910,0,9580,2,183,562
2022-05-27 22:00:00,2109,NE,460,1005,4,9823,14,97,567
2022-05-27 23:00:00,2100,NE,462,1150,5,9298,6,39,555
2022-05-28 00:00:00,2107,NE,527,1211,1,8902,0,8,561
2022-05-28 01:00:00,2107,NE,613,1003,0,8902,0,0,561
2022-05-28 02:00:00,2103,NE,614,756,0,8536,0,0,567
2022-05-28 03:00:00,2098,NE,621,670,0,7694,0,0,556
2022-05-28 04:00:00,2086,NE,664,499,0,6288,9,0,551
2022-05-28 05:00:00,2100,NE,706,486,0,5408,55,0,546
2022-05-28 06:00:00,2106,NE,738,486,0,5040,55,0,546
2022-05-28 07:00:00,2113,NE,758,471,0,4597,55,0,533
2022-05-28 08:00:00,2100,NE,788,479,0,4612,56,0,521
2022-05-28 09:00:00,2108,NE,770,495,0,4522,1,0,523
2022-05-28 10:00:00,2107,NE,655,513,0,4618,0,3,534
2022-05-28 11:00:00,2114,NE,546,595,0,4915,0,19,536
2022-05-28 12:00:00,2128,NE,506,642,0,5351,0,49,538
2022-05-28 13:00:00,2123,NE,384,660,0,5707,0,97,539
2022-05-28 14:00:00,2113,NE,294,630,0,6400,0,174,507
2022-05-28 15:00:00,2109,NE,266,623,0,6388,0,244,503
2022-05-28 16:00:00,2113,NE,277,579,0,6539,0,242,525
2022-05-28 17:00:00,2113,NE,291,591,0,6706,0,251,528
2022-05-28 18:00:00,2121,NE,407,540,0,7090,0,220,532
2022-05-28 19:00:00,2101,NE,521,540,0,7158,0,168,526
2022-05-28 20:00:00,2103,NE,696,551,0,6885,0,107,531
2022-05-28 21:00:00,2116,NE,728,602,1,6623,0,120,544
2022-05-28 22:00:00,2114,NE,655,726,1,6905,0,100,539
2022-05-28 23:00:00,2113,NE,521,843,0,7092,0,58,543
2022-05-29 00:00:00,2109,NE,565,820,0,7160,0,28,542
2022-05-29 01:00:00,2116,NE,556,761,0,7243,0,2,544
2022-05-29 02:00:00,2092,NE,561,588,0,7051,0,0,532
2022-05-29 03:00:00,2076,NE,554,547,0,6203,0,0,529
2022-05-29 04:00:00,2100,NE,565,588,0,5198,0,0,558
2022-05-29 05:00:00,2091,NE,465,613,0,4223,0,0,570
2022-05-29 06:00:00,2072,NE,357,593,0,3646,0,0,548
2022-05-29 07:00:00,2098,NE,345,560,0,3333,0,0,557
2022-05-29 08:00:00,2105,NE,390,539,0,3181,0,0,558
2022-05-29 09:00:00,2105,NE,435,576,0,3137,0,0,560
2022-05-29 10:00:00,2108,NE,488,581,0,3163,0,3,579
2022-05-29 11:00:00,2126,NE,491,591,0,3397,0,40,588
2022-05-29 12:00:00,2112,NE,387,619,0,3704,0,152,584
2022-05-29 13:00:00,2106,NE,205,627,0,3628,0,294,595
2022-05-29 14:00:00,2110,NE,190,676,0,3732,0,413,592
2022-05-29 15:00:00,2108,NE,233,672,0,3603,0,452,585
2022-05-29 16:00:00,2118,NE,318,594,0,4015,0,453,587
2022-05-29 17:00:00,2109,NE,343,582,0,4264,0,444,580
2022-05-29 18:00:00,2113,NE,353,536,0,4351,0,437,577
2022-05-29 19:00:00,2115,NE,327,527,0,4766,0,428,573
2022-05-29 20:00:00,2108,NE,314,534,0,5232,0,382,572
2022-05-29 21:00:00,2128,NE,324,556,0,5962,0,327,580
2022-05-29 22:00:00,2124,NE,312,718,0,7082,0,225,584
2022-05-29 23:00:00,2123,NE,323,1032,0,7507,0,95,589
2022-05-30 00:00:00,2105,NE,281,1025,0,7732,0,20,592
2022-05-30 01:00:00,2095,NE,372,1014,0,7270,0,1,585
2022-05-30 02:00:00,2093,NE,353,606,0,7375,0,0,579
2022-05-30 03:00:00,2081,NE,402,545,0,6667,0,0,562
2022-05-30 04:00:00,2084,NE,391,559,0,5752,0,0,565
2022-05-30 05:00:00,2070,NE,303,551,0,4865,0,0,559
2022-05-30 06:00:00,2068,NE,301,500,0,3889,0,0,577
2022-05-30 07:00:00,2094,NE,314,485,0,3616,0,0,587
2022-05-30 08:00:00,2104,NE,364,484,0,3531,0,0,581
2022-05-30 09:00:00,2115,NE,428,485,4,3710,0,0,575
2022-05-30 10:00:00,2104,NE,440,537,12,3850,0,6,580
2022-05-30 11:00:00,2111,NE,425,586,16,3768,0,37,587
2022-05-30 12:00:00,2111,NE,404,618,16,3554,0,138,574
2022-05-30 13:00:00,2119,NE,326,641,19,3795,0,266,573
2022-05-30 14:00:00,2125,NE,302,652,38,4202,0,349,570
2022-05-30 15:00:00,2101,NE,300,600,56,4623,0,384,553
2022-05-30 16:00:00,2127,NE,376,577,80,4859,0,447,564
2022-05-30 17:00:00,2131,NE,489,556,129,5315,0,469,562
2022-05-30 18:00:00,2123,NE,566,518,228,5764,0,429,567
2022-05-30 19:00:00,2136,NE,590,500,341,6233,0,412,569
2022-05-30 20:00:00,2122,NE,603,528,441,7495,0,383,560
2022-05-30 21:00:00,2118,NE,575,1055,443,8448,0,289,575
2022-05-30 22:00:00,2107,NE,454,1811,442,9130,0,198,576
2022-05-30 23:00:00,2103,NE,330,1925,443,9467,0,86,596
2022-05-31 00:00:00,2103,NE,245,1758,434,9267,0,26,604
2022-05-31 01:00:00,2100,NE,284,1676,296,9216,0,1,606
2022-05-31 02:00:00,2099,NE,309,937,167,9209,0,0,600
2022-05-31 03:00:00,2060,NE,283,771,83,8249,0,0,576
2022-05-31 04:00:00,2059,NE,398,580,0,7110,0,0,584
2022-05-31 05:00:00,2109,NE,529,510,0,6404,0,0,605
2022-05-31 06:00:00,2104,NE,552,503,0,6350,0,0,593
2022-05-31 07:00:00,2079,NE,577,496,0,6005,0,0,586
2022-05-31 08:00:00,2106,NE,468,498,0,5973,0,0,595
2022-05-31 09:00:00,2120,NE,381,493,0,6359,0,0,601
2022-05-31 10:00:00,2115,NE,353,612,0,6778,0,1,614
2022-05-31 11:00:00,2133,NE,358,727,0,7558,0,24,619
2022-05-31 12:00:00,2125,NE,285,704,0,8702,0,76,613
2022-05-31 13:00:00,2110,NE,233,739,0,9024,0,158,598
2022-05-31 14:00:00,2118,NE,182,688,0,9276,0,253,588
2022-05-31 15:00:00,2107,NE,210,719,0,9305,0,340,593
2022-05-31 16:00:00,2116,NE,242,551,0,9654,0,356,597
2022-05-31 17:00:00,2102,NE,281,534,0,9708,0,380,580
2022-05-31 18:00:00,2106,NE,285,598,0,9680,0,388,584
2022-05-31 19:00:00,2111,NE,285,772,0,9607,0,405,595
2022-05-31 20:00:00,2111,NE,285,1316,0,9533,0,391,589
2022-05-31 21:00:00,2112,NE,294,1619,0,9918,0,315,606
2022-05-31 22:00:00,2115,NE,307,1827,0,10291,0,198,609
2022-05-31 23:00:00,2100,NE,302,1809,0,10451,0,83,605
