datetime,Nuclear,region,Wind,Hydro,Coal,Natural gas,Petroleum,Solar,Other
2022-05-16 22:00:00,5854,SE,0,2734,7443,21253,-1,2634,378
2022-05-16 23:00:00,5856,SE,0,2855,7293,21002,-2,1997,373
2022-05-17 00:00:00,5856,SE,0,2979,7217,20651,0,697,366
2022-05-17 01:00:00,5864,SE,0,2037,7270,20071,-1,28,365
2022-05-17 02:00:00,5868,SE,0,1158,7407,19347,0,0,364
2022-05-17 03:00:00,5880,SE,0,1095,7015,17435,0,0,365
2022-05-17 04:00:00,5881,SE,0,816,6210,15426,0,0,353
2022-05-17 05:00:00,5886,SE,0,536,5012,13960,0,0,317
2022-05-17 06:00:00,5895,SE,0,314,4898,12993,0,0,309
2022-05-17 07:00:00,5900,SE,0,300,4910,12286,-2,-1,300
2022-05-17 08:00:00,5899,SE,0,294,4927,11574,0,-1,311
2022-05-17 09:00:00,5905,SE,0,385,4883,11080,-1,-1,319
2022-05-17 10:00:00,5916,SE,0,400,5005,11476,-1,0,322
2022-05-17 11:00:00,5923,SE,0,311,5118,12339,0,10,317
2022-05-17 12:00:00,5923,SE,0,307,5202,12544,0,687,314
2022-05-17 13:00:00,5932,SE,0,145,5328,11832,-1,2211,314
2022-05-17 14:00:00,5934,SE,0,156,5285,12539,-1,2980,316
2022-05-17 15:00:00,5922,SE,0,264,5530,13483,0,3344,312
2022-05-17 16:00:00,5927,SE,0,313,5584,14736,0,3537,312
2022-05-17 17:00:00,5911,SE,0,400,5843,16176,36,3592,316
2022-05-17 18:00:00,5910,SE,0,495,6141,17646,19,3564,347
2022-05-17 19:00:00,5906,SE,0,801,6994,18514,-2,3559,327
2022-05-17 20:00:00,5899,SE,0,1334,7180,19651,-1,3373,307
2022-05-17 21:00:00,5891,SE,0,2320,7219,20282,-1,3234,302
2022-05-17 22:00:00,5898,SE,0,2696,7063,20686,0,2893,302
2022-05-17 23:00:00,5893,SE,0,3281,6901,20097,-2,2341,307
2022-05-18 00:00:00,5908,SE,0,3048,6957,20005,-1,919,306
2022-05-18 01:00:00,5913,SE,0,2107,7102,19362,-1,30,314
2022-05-18 02:00:00,5915,SE,0,1489,7117,18607,0,0,320
2022-05-18 03:00:00,5931,SE,0,680,6640,17201,0,-1,333
2022-05-18 04:00:00,5931,SE,0,327,5618,15522,0,-1,311
2022-05-18 05:00:00,5932,SE,0,376,5070,13535,0,-1,309
2022-05-18 06:00:00,5932,SE,0,252,4952,12958,0,0,318
2022-05-18 07:00:00,5936,SE,0,261,4950,12114,0,0,319
2022-05-18 08:00:00,5936,SE,0,227,4958,11746,-1,0,323
2022-05-18 09:00:00,5941,SE,0,223,5010,11582,-1,-2,327
2022-05-18 10:00:00,5935,SE,0,240,5057,11766,-1,0,318
2022-05-18 11:00:00,5943,SE,0,181,5096,13171,0,9,306
2022-05-18 12:00:00,5947,SE,0,142,5109,13467,0,604,307
2022-05-18 13:00:00,5938,SE,0,99,5078,13414,0,1857,303
2022-05-18 14:00:00,5927,SE,0,196,5157,14435,0,2673,308
2022-05-18 15:00:00,5909,SE,0,246,5190,15457,0,3199,310
2022-05-18 16:00:00,5895,SE,0,292,5289,17044,-1,3391,310
2022-05-18 17:00:00,5888,SE,0,354,5308,19246,0,3475,321
2022-05-18 18:00:00,5897,SE,0,385,5638,20928,-2,3406,318
2022-05-18 19:00:00,5887,SE,0,778,6372,21841,-1,3332,317
2022-05-18 20:00:00,5884,SE,0,1711,6904,22774,-1,3210,317
2022-05-18 21:00:00,5890,SE,0,2597,7056,23573,-1,2913,332
2022-05-18 22:00:00,5875,SE,0,3182,7289,23514,0,2595,361
2022-05-18 23:00:00,5880,SE,0,3261,7455,23253,0,1804,367
2022-05-19 00:00:00,5877,SE,0,3100,7429,22716,0,660,359
2022-05-19 01:00:00,5875,SE,0,2283,7328,22124,0,29,366
2022-05-19 02:00:00,5877,SE,0,1483,7342,21202,0,0,370
2022-05-19 03:00:00,5876,SE,0,1025,6910,19688,-1,0,301
2022-05-19 04:00:00,5881,SE,0,549,6388,17233,-1,0,297
2022-05-19 05:00:00,5893,SE,0,351,6351,15132,0,-1,306
2022-05-19 06:00:00,5890,SE,0,321,5880,13852,0,0,308
2022-05-19 07:00:00,5887,SE,0,322,5377,13700,-1,-1,306
2022-05-19 08:00:00,5885,SE,0,334,5185,13186,-2,-1,307
2022-05-19 09:00:00,5884,SE,0,329,5318,12864,-1,0,313
2022-05-19 10:00:00,5875,SE,0,262,5328,13555,-1,-1,308
2022-05-19 11:00:00,5888,SE,0,266,5375,14663,0,4,301
2022-05-19 12:00:00,5883,SE,0,257,5373,15614,-2,331,298
2022-05-19 13:00:00,5877,SE,0,207,5376,16837,-1,1115,284
2022-05-19 14:00:00,5863,SE,0,252,5418,18197,-2,1813,223
2022-05-19 15:00:00,5849,SE,0,341,5465,19871,0,2418,222
2022-05-19 16:00:00,5844,SE,0,423,5472,21679,0,2971,228
2022-05-19 17:00:00,5839,SE,0,721,5911,22932,0,3318,274
2022-05-19 18:00:00,5837,SE,0,883,6916,24373,0,3368,271
2022-05-19 19:00:00,5839,SE,0,1372,8437,24245,0,3350,269
2022-05-19 20:00:00,5839,SE,0,1805,8596,25024,0,3191,293
2022-05-19 21:00:00,5843,SE,0,2604,8608,24654,0,3063,327
2022-05-19 22:00:00,5844,SE,0,3010,8583,24437,0,2611,348
2022-05-19 23:00:00,5849,SE,0,3066,8562,24395,-2,1844,351
2022-05-20 00:00:00,5850,SE,0,2864,8535,23830,0,687,355
2022-05-20 01:00:00,5858,SE,0,2341,8556,22856,-1,27,358
2022-05-20 02:00:00,5863,SE,0,1470,8534,22128,-1,0,322
2022-05-20 03:00:00,5868,SE,0,965,7815,20697,0,0,308
2022-05-20 04:00:00,5871,SE,0,618,6889,18540,0,0,295
2022-05-20 05:00:00,5876,SE,0,512,6231,16474,0,-2,292
2022-05-20 06:00:00,5877,SE,0,256,5510,15462,-1,0,294
2022-05-20 07:00:00,5875,SE,0,231,5353,14824,-3,-1,296
2022-05-20 08:00:00,5875,SE,0,227,5365,14246,0,0,299
2022-05-20 09:00:00,5876,SE,0,219,5402,14137,0,0,305
2022-05-20 10:00:00,5879,SE,0,285,5434,14136,0,0,304
2022-05-20 11:00:00,5884,SE,0,298,5567,15129,0,5,304
2022-05-20 12:00:00,5884,SE,0,269,5588,16387,0,299,304
2022-05-20 13:00:00,5887,SE,0,231,5575,16915,0,1333,305
2022-05-20 14:00:00,5874,SE,0,210,5574,17958,0,2320,300
2022-05-20 15:00:00,5871,SE,0,326,5444,19883,0,2805,293
2022-05-20 16:00:00,5873,SE,0,256,5792,21344,-1,3186,301
2022-05-20 17:00:00,5865,SE,0,390,6420,22640,-2,3264,301
2022-05-20 18:00:00,5853,SE,0,648,6617,24066,0,3232,279
2022-05-20 19:00:00,5853,SE,0,1274,7652,24121,0,3165,283
2022-05-20 20:00:00,5847,SE,0,2152,7747,24455,-2,2948,276
2022-05-20 21:00:00,5839,SE,0,2861,7696,24618,0,2506,302
2022-05-20 22:00:00,5850,SE,0,3124,7699,24590,-1,1958,297
2022-05-20 23:00:00,5859,SE,0,3066,7715,23744,0,1339,305
2022-05-21 00:00:00,5858,SE,0,2603,7739,23057,-1,480,303
2022-05-21 01:00:00,5863,SE,0,1852,7696,22100,-4,26,314
2022-05-21 02:00:00,5873,SE,0,1030,7674,21906,0,0,336
2022-05-21 03:00:00,5874,SE,0,746,7710,19820,0,-1,289
2022-05-21 04:00:00,5885,SE,0,363,7247,17383,-1,0,299
2022-05-21 05:00:00,5884,SE,0,275,6879,15729,0,0,299
2022-05-21 06:00:00,5876,SE,0,308,6185,14608,0,0,293
2022-05-21 07:00:00,5887,SE,0,252,5917,13659,0,0,308
2022-05-21 08:00:00,5891,SE,0,223,5468,13706,-1,0,309
2022-05-21 09:00:00,5887,SE,0,228,4801,13523,0,-1,310
2022-05-21 10:00:00,5884,SE,0,232,4723,13473,0,-1,305
2022-05-21 11:00:00,5884,SE,0,223,4729,13675,-1,2,304
2022-05-21 12:00:00,5895,SE,0,182,4071,13888,-1,394,302
2022-05-21 13:00:00,5887,SE,0,109,4072,14550,0,1482,311
2022-05-21 14:00:00,5881,SE,0,113,4692,16212,0,1982,318
2022-05-21 15:00:00,5877,SE,0,265,4778,18070,-1,2230,317
2022-05-21 16:00:00,5865,SE,0,371,5287,19182,0,2523,318
2022-05-21 17:00:00,5867,SE,0,542,5893,20328,0,2633,321
2022-05-21 18:00:00,5860,SE,0,895,6979,21770,0,2240,327
2022-05-21 19:00:00,5857,SE,0,1185,7435,22520,-3,1737,316
2022-05-21 20:00:00,5859,SE,0,1835,7401,22714,-1,1488,324
2022-05-21 21:00:00,5867,SE,0,2481,7336,22315,0,1357,329
2022-05-21 22:00:00,5883,SE,0,2590,7128,22277,0,948,329
2022-05-21 23:00:00,5888,SE,0,2256,7251,21935,0,648,332
2022-05-22 00:00:00,5883,SE,0,1534,7448,21389,0,249,335
2022-05-22 01:00:00,5890,SE,0,1300,6928,20734,0,13,339
2022-05-22 02:00:00,5889,SE,0,1004,6539,19998,0,0,332
2022-05-22 03:00:00,5884,SE,0,606,6211,18572,-1,0,323
2022-05-22 04:00:00,5880,SE,0,517,6128,16283,0,-1,320
2022-05-22 05:00:00,5885,SE,0,229,5872,14234,0,-2,320
2022-05-22 06:00:00,5886,SE,0,228,5544,13538,0,0,319
2022-05-22 07:00:00,5891,SE,0,267,5316,12746,0,0,317
2022-05-22 08:00:00,5900,SE,0,225,5145,12511,0,0,316
2022-05-22 09:00:00,5898,SE,0,204,5122,12234,-1,-1,310
2022-05-22 10:00:00,5902,SE,0,206,5133,12161,0,-1,313
2022-05-22 11:00:00,5905,SE,0,219,5141,12077,-2,5,311
2022-05-22 12:00:00,5908,SE,0,301,5144,11357,0,397,311
2022-05-22 13:00:00,5903,SE,0,124,5157,11596,-3,1311,311
2022-05-22 14:00:00,5896,SE,0,142,5149,12914,0,1990,317
2022-05-22 15:00:00,5894,SE,0,254,5166,14588,-1,2587,316
2022-05-22 16:00:00,5881,SE,0,336,5175,15759,-1,2962,321
2022-05-22 17:00:00,5886,SE,0,445,5276,17628,-1,2888,318
2022-05-22 18:00:00,5879,SE,0,603,5316,19493,-1,2491,318
2022-05-22 19:00:00,5823,SE,0,1083,5305,20770,0,2066,330
2022-05-22 20:00:00,5725,SE,0,1247,5318,21471,0,1806,371
2022-05-22 21:00:00,5551,SE,0,1570,5313,22259,0,1440,373
2022-05-22 22:00:00,5455,SE,0,1861,5315,22390,0,947,370
2022-05-22 23:00:00,5440,SE,0,1881,5317,21778,0,586,370
2022-05-23 00:00:00,5454,SE,0,1591,5370,20763,0,222,369
2022-05-23 01:00:00,5423,SE,0,1329,5233,19999,0,7,374
2022-05-23 02:00:00,5409,SE,0,858,5447,19167,0,0,367
2022-05-23 03:00:00,5302,SE,0,433,5453,17279,0,0,361
2022-05-23 04:00:00,5213,SE,0,425,5252,15819,-1,0,370
2022-05-23 05:00:00,5058,SE,0,247,4893,14409,0,0,338
2022-05-23 06:00:00,5024,SE,0,189,4702,14225,-1,-1,320
2022-05-23 07:00:00,5016,SE,0,180,4802,13700,-1,0,305
2022-05-23 08:00:00,5018,SE,0,158,4876,13224,0,-1,303
2022-05-23 09:00:00,5023,SE,0,175,5007,13174,-2,0,310
2022-05-23 10:00:00,5027,SE,0,150,5148,13170,0,0,315
2022-05-23 11:00:00,5029,SE,0,148,5424,14179,-1,2,317
2022-05-23 12:00:00,5027,SE,0,195,5533,14903,-1,128,312
2022-05-23 13:00:00,5021,SE,0,184,5607,15287,-1,502,305
2022-05-23 14:00:00,5005,SE,0,306,5599,15455,0,928,308
2022-05-23 15:00:00,4995,SE,0,343,5600,15908,0,1481,310
2022-05-23 16:00:00,4986,SE,0,465,5429,16145,0,2011,296
2022-05-23 17:00:00,5000,SE,0,907,5442,16356,0,2496,303
2022-05-23 18:00:00,4998,SE,0,996,5289,17250,0,2448,298
2022-05-23 19:00:00,4994,SE,0,1006,5293,18481,0,2013,355
2022-05-23 20:00:00,4994,SE,0,1622,5441,18919,-1,1633,363
2022-05-23 21:00:00,5004,SE,0,1933,5596,19529,-1,1128,366
2022-05-23 22:00:00,5025,SE,0,2341,5611,19414,-1,762,365
2022-05-23 23:00:00,5027,SE,0,2375,5416,19007,-2,595,367
2022-05-24 00:00:00,5031,SE,0,1969,5407,18648,-4,256,332
2022-05-24 01:00:00,5029,SE,0,1652,5438,17995,-1,12,308
2022-05-24 02:00:00,5039,SE,0,1400,5443,17289,-1,-1,307
2022-05-24 03:00:00,5033,SE,0,1057,5391,15782,-1,0,307
2022-05-24 04:00:00,5028,SE,0,840,5064,14751,0,-1,295
2022-05-24 05:00:00,5030,SE,0,645,4659,13737,0,0,305
2022-05-24 06:00:00,5034,SE,0,562,4421,12677,0,-1,311
2022-05-24 07:00:00,5025,SE,0,503,4125,12738,-1,0,307
2022-05-24 08:00:00,5040,SE,0,504,3701,12683,0,0,306
2022-05-24 09:00:00,5035,SE,0,472,3695,12637,-1,0,295
2022-05-24 10:00:00,5038,SE,0,467,3703,12442,0,0,291
2022-05-24 11:00:00,5034,SE,0,407,3675,13473,1,8,301
2022-05-24 12:00:00,5036,SE,0,556,3659,14288,1,244,301
2022-05-24 13:00:00,5030,SE,0,565,3703,15002,7,813,304
2022-05-24 14:00:00,5035,SE,0,587,4007,14938,42,1519,308
2022-05-24 15:00:00,5021,SE,0,643,4471,15136,45,2005,308
2022-05-24 16:00:00,5012,SE,0,920,4861,16086,7,2196,310
2022-05-24 17:00:00,5012,SE,0,1062,5545,16795,0,2584,353
2022-05-24 18:00:00,5007,SE,0,1099,5602,18061,-1,2520,362
2022-05-24 19:00:00,5002,SE,0,1329,5437,20055,-1,2123,367
2022-05-24 20:00:00,5001,SE,0,1606,5518,20785,0,2148,365
2022-05-24 21:00:00,4995,SE,0,2256,5821,21569,0,1669,369
2022-05-24 22:00:00,4990,SE,0,3004,5831,21332,0,1150,349
2022-05-24 23:00:00,4989,SE,0,2971,5672,21174,0,562,346
2022-05-25 00:00:00,5005,SE,0,2492,5573,20789,0,146,366
2022-05-25 01:00:00,5010,SE,0,1974,5599,20019,0,8,364
2022-05-25 02:00:00,5008,SE,0,1646,5579,18959,0,-1,364
2022-05-25 03:00:00,5019,SE,0,1064,5533,17507,-1,-1,316
2022-05-25 04:00:00,5017,SE,0,747,5195,15750,0,0,318
2022-05-25 05:00:00,5021,SE,0,679,5090,13272,-1,0,309
2022-05-25 06:00:00,5021,SE,0,657,5074,12874,-2,-1,319
2022-05-25 07:00:00,5024,SE,0,578,5070,12693,0,0,323
2022-05-25 08:00:00,5026,SE,0,525,5069,12128,0,0,321
2022-05-25 09:00:00,5039,SE,0,511,5063,12174,0,-2,301
2022-05-25 10:00:00,5042,SE,0,548,5066,11992,-1,0,291
2022-05-25 11:00:00,5045,SE,0,557,5072,12380,-1,8,292
2022-05-25 12:00:00,5043,SE,0,579,4744,13578,-3,522,287
2022-05-25 13:00:00,5035,SE,0,604,4011,14501,0,1647,282
2022-05-25 14:00:00,5025,SE,0,589,4351,15167,-1,1688,279
2022-05-25 15:00:00,5023,SE,0,560,4723,15324,0,2086,277
2022-05-25 16:00:00,5016,SE,0,522,4672,15992,0,2416,281
2022-05-25 17:00:00,5013,SE,0,558,5165,16427,-1,2489,288
2022-05-25 18:00:00,5016,SE,0,726,5485,17032,0,2396,294
2022-05-25 19:00:00,5015,SE,0,1125,5482,18135,0,1918,297
2022-05-25 20:00:00,5013,SE,0,2301,5395,18207,0,1523,335
2022-05-25 21:00:00,5008,SE,0,3104,5287,18520,0,1114,322
2022-05-25 22:00:00,5005,SE,0,3548,4876,18530,-1,758,285
2022-05-25 23:00:00,4996,SE,0,3628,5158,17752,0,541,297
2022-05-26 00:00:00,5007,SE,0,3521,5157,17484,0,182,299
2022-05-26 01:00:00,5003,SE,0,2708,4851,17663,-1,7,296
2022-05-26 02:00:00,5007,SE,0,2017,4622,17761,-1,0,339
2022-05-26 03:00:00,5064,SE,0,1793,4483,16395,0,1,354
2022-05-26 04:00:00,5145,SE,0,1760,4470,14607,0,1,364
2022-05-26 05:00:00,5167,SE,0,1500,4459,12623,-2,0,363
2022-05-26 06:00:00,5174,SE,0,1512,4455,11924,0,0,369
2022-05-26 07:00:00,5218,SE,0,1409,4488,11459,0,-1,378
2022-05-26 08:00:00,5236,SE,0,1466,4594,10719,0,0,377
2022-05-26 09:00:00,5260,SE,0,1426,4586,10650,0,-1,376
2022-05-26 10:00:00,5331,SE,0,1445,4606,10992,0,0,376
2022-05-26 11:00:00,5335,SE,0,1469,4479,11865,0,10,375
2022-05-26 12:00:00,5360,SE,0,1412,4497,13036,-1,175,378
2022-05-26 13:00:00,5404,SE,0,1452,4777,13638,-1,461,380
2022-05-26 14:00:00,5384,SE,0,1386,5031,14069,0,855,381
2022-05-26 15:00:00,5392,SE,0,1384,5115,14919,0,1055,331
2022-05-26 16:00:00,5371,SE,0,1457,5225,15387,0,1262,284
2022-05-26 17:00:00,5370,SE,0,1530,5312,15653,0,1421,316
2022-05-26 18:00:00,5357,SE,0,1836,5299,15746,0,1425,337
2022-05-26 19:00:00,5357,SE,0,2115,4995,16056,-1,1391,361
2022-05-26 20:00:00,5346,SE,0,3029,5023,15572,0,1256,356
2022-05-26 21:00:00,5428,SE,0,3770,5076,15321,0,880,349
2022-05-26 22:00:00,5475,SE,0,4234,5304,14935,0,589,350
2022-05-26 23:00:00,5465,SE,0,4010,5317,14881,-5,341,346
2022-05-27 00:00:00,5484,SE,0,3136,5306,14889,-1,175,345
2022-05-27 01:00:00,5574,SE,0,2665,5302,14701,-2,23,347
2022-05-27 02:00:00,5613,SE,0,2102,5298,14946,0,0,345
2022-05-27 03:00:00,5641,SE,0,1831,5260,13796,0,0,343
2022-05-27 04:00:00,5682,SE,0,1733,5287,12935,-1,-1,341
2022-05-27 05:00:00,5689,SE,0,1640,5176,11909,0,0,338
2022-05-27 06:00:00,5796,SE,0,1522,5168,11052,0,0,342
2022-05-27 07:00:00,5768,SE,0,1524,5159,10113,-1,-1,343
2022-05-27 08:00:00,5773,SE,0,1522,5168,9536,0,0,343
2022-05-27 09:00:00,5809,SE,0,1553,5163,9404,0,0,327
2022-05-27 10:00:00,5866,SE,0,1558,5170,9870,-1,0,308
2022-05-27 11:00:00,5890,SE,0,1563,5174,10442,0,4,309
2022-05-27 12:00:00,5913,SE,0,1616,5198,11108,0,231,316
2022-05-27 13:00:00,5900,SE,0,1634,5224,11816,0,1092,313
2022-05-27 14:00:00,5891,SE,0,1620,5135,12328,0,2167,312
2022-05-27 15:00:00,5883,SE,0,1631,5223,12898,0,2938,326
2022-05-27 16:00:00,5870,SE,0,1688,5249,13970,0,3254,333
2022-05-27 17:00:00,5858,SE,0,1613,5362,15036,-1,3335,350
2022-05-27 18:00:00,5851,SE,0,1789,5359,15960,-2,3303,358
2022-05-27 19:00:00,5843,SE,0,2046,5367,16687,-1,3203,351
2022-05-27 20:00:00,5843,SE,0,2724,5365,17072,-1,3100,346
2022-05-27 21:00:00,5833,SE,0,3362,5372,17367,-2,2837,344
2022-05-27 22:00:00,5838,SE,0,3613,5358,17343,0,2516,348
2022-05-27 23:00:00,5831,SE,0,3419,5361,17112,0,1997,354
2022-05-28 00:00:00,5830,SE,0,2800,5364,16927,0,877,359
2022-05-28 01:00:00,5849,SE,0,2336,5247,16325,0,51,354
2022-05-28 02:00:00,5904,SE,0,1999,5266,15279,0,0,350
2022-05-28 03:00:00,5924,SE,0,1813,5274,13733,0,-1,345
2022-05-28 04:00:00,5917,SE,0,1402,5242,11914,0,0,340
2022-05-28 05:00:00,5919,SE,0,1115,5114,10783,0,0,350
2022-05-28 06:00:00,5925,SE,0,1057,5183,9709,0,0,345
2022-05-28 07:00:00,5935,SE,0,1002,5213,8718,0,0,347
2022-05-28 08:00:00,5919,SE,0,974,5183,8480,0,-1,350
2022-05-28 09:00:00,5928,SE,0,944,4912,8690,-1,-1,352
2022-05-28 10:00:00,5932,SE,0,951,4798,8679,-1,0,348
2022-05-28 11:00:00,5941,SE,0,984,4978,8536,-1,30,335
2022-05-28 12:00:00,5937,SE,0,1030,4511,8456,-3,751,338
2022-05-28 13:00:00,5943,SE,0,1038,4472,8562,-2,2179,337
2022-05-28 14:00:00,5932,SE,0,989,4891,8792,-1,3070,333
2022-05-28 15:00:00,5932,SE,0,999,5139,9990,0,3374,331
2022-05-28 16:00:00,5938,SE,0,822,4718,12037,0,3521,330
2022-05-28 17:00:00,5944,SE,0,852,4694,13531,0,3532,330
2022-05-28 18:00:00,5934,SE,0,885,4735,15075,0,3481,334
2022-05-28 19:00:00,5926,SE,0,1052,4674,16320,0,3468,337
2022-05-28 20:00:00,5920,SE,0,1542,4533,17264,0,3385,330
2022-05-28 21:00:00,5915,SE,0,2168,4573,17747,-2,3160,327
2022-05-28 22:00:00,5925,SE,0,2401,4580,18134,0,2894,329
2022-05-28 23:00:00,5915,SE,0,2323,4590,18268,0,2317,332
2022-05-29 00:00:00,5922,SE,0,2138,4577,17697,0,1083,328
2022-05-29 01:00:00,5922,SE,0,1908,4550,16740,-1,74,323
2022-05-29 02:00:00,5925,SE,0,1734,4593,16135,0,0,323
2022-05-29 03:00:00,5927,SE,0,1387,4551,14593,0,0,322
2022-05-29 04:00:00,5930,SE,0,1085,4542,12783,0,-2,322
2022-05-29 05:00:00,5936,SE,0,727,4445,11240,-1,0,332
2022-05-29 06:00:00,5937,SE,0,620,4415,10141,0,-1,328
2022-05-29 07:00:00,5934,SE,0,573,4420,9396,0,0,329
2022-05-29 08:00:00,5943,SE,0,593,4428,8478,-1,0,330
2022-05-29 09:00:00,5944,SE,0,583,4424,8442,-1,0,334
2022-05-29 10:00:00,5938,SE,0,602,4425,8272,0,-1,333
2022-05-29 11:00:00,5948,SE,0,608,4423,8078,0,26,330
2022-05-29 12:00:00,5947,SE,0,625,4275,7934,0,752,333
2022-05-29 13:00:00,5936,SE,0,611,4417,8481,0,2265,335
2022-05-29 14:00:00,5852,SE,0,603,4423,9816,-1,2958,334
2022-05-29 15:00:00,5720,SE,0,572,4427,11549,0,3263,333
2022-05-29 16:00:00,5733,SE,0,593,4426,13341,-1,3390,336
2022-05-29 17:00:00,5756,SE,0,572,4546,15412,0,3252,341
2022-05-29 18:00:00,5689,SE,0,618,4562,17368,0,3218,344
2022-05-29 19:00:00,5602,SE,0,1120,4584,18567,0,2938,342
2022-05-29 20:00:00,5596,SE,0,1851,4839,18927,-1,2797,372
2022-05-29 21:00:00,5585,SE,0,2056,4617,19937,0,2561,391
2022-05-29 22:00:00,5586,SE,0,2303,4582,20377,-2,2307,387
2022-05-29 23:00:00,5650,SE,0,2326,4585,20405,0,1938,388
2022-05-30 00:00:00,5717,SE,0,2081,4580,20156,-2,796,388
2022-05-30 01:00:00,5772,SE,0,1659,4580,18742,0,42,360
2022-05-30 02:00:00,5827,SE,0,1618,4580,17425,-2,0,336
2022-05-30 03:00:00,5848,SE,0,912,4588,16025,-2,-1,337
2022-05-30 04:00:00,5851,SE,0,759,4584,14084,0,0,332
2022-05-30 05:00:00,5869,SE,0,619,4467,12556,0,-1,330
2022-05-30 06:00:00,5883,SE,0,464,4437,11693,-1,0,336
2022-05-30 07:00:00,5895,SE,0,428,4454,11360,-1,0,333
2022-05-30 08:00:00,5906,SE,0,367,4448,10722,0,0,334
2022-05-30 09:00:00,5908,SE,0,320,4437,10315,0,0,304
2022-05-30 10:00:00,5911,SE,0,321,4410,9710,0,0,291
2022-05-30 11:00:00,5910,SE,0,471,4372,9446,0,19,294
2022-05-30 12:00:00,5908,SE,0,533,4376,9339,0,607,303
2022-05-30 13:00:00,5899,SE,0,516,4382,10385,0,1846,306
2022-05-30 14:00:00,5888,SE,0,538,4399,12071,0,2727,324
2022-05-30 15:00:00,5818,SE,0,548,4395,14002,0,3197,334
2022-05-30 16:00:00,5805,SE,0,540,4380,16785,-1,3355,339
2022-05-30 17:00:00,5839,SE,0,739,4781,18823,0,3238,338
2022-05-30 18:00:00,5857,SE,0,1047,5170,20300,0,2992,338
2022-05-30 19:00:00,5881,SE,0,1396,5526,21200,0,2716,371
2022-05-30 20:00:00,5883,SE,0,2116,5638,21374,-1,2615,381
2022-05-30 21:00:00,5912,SE,0,2850,5751,21140,-1,2487,386
2022-05-30 22:00:00,5919,SE,0,2970,5881,21011,-1,2186,386
2022-05-30 23:00:00,5912,SE,0,2749,5899,20245,-2,1505,385
2022-05-31 00:00:00,5911,SE,0,2249,6072,19621,0,681,381
2022-05-31 01:00:00,5910,SE,0,1834,6052,19228,0,58,353
2022-05-31 02:00:00,5903,SE,0,1687,6103,18333,0,0,334
2022-05-31 03:00:00,5911,SE,0,936,5811,16919,0,0,336
2022-05-31 04:00:00,5911,SE,0,701,5819,14199,0,0,333
2022-05-31 05:00:00,5871,SE,0,688,5163,12864,0,0,334
2022-05-31 06:00:00,5840,SE,0,433,5082,12368,0,0,334
2022-05-31 07:00:00,5867,SE,0,402,5046,11277,0,-1,334
2022-05-31 08:00:00,5903,SE,0,402,5070,10906,0,-1,326
2022-05-31 09:00:00,5907,SE,0,535,5054,10781,-2,0,323
2022-05-31 10:00:00,5927,SE,0,470,5060,11000,0,-1,322
2022-05-31 11:00:00,5936,SE,0,473,5066,11895,0,28,309
2022-05-31 12:00:00,5933,SE,0,338,5080,12807,-2,513,296
2022-05-31 13:00:00,5931,SE,0,230,5072,14073,-1,1515,306
2022-05-31 14:00:00,5912,SE,0,333,5094,15665,-1,2157,308
2022-05-31 15:00:00,5909,SE,0,333,5091,17127,-2,2896,305
2022-05-31 16:00:00,5898,SE,0,426,5134,19321,-1,3155,306
2022-05-31 17:00:00,5891,SE,0,504,5594,20904,0,3312,312
2022-05-31 18:00:00,5894,SE,0,746,6661,21706,0,3256,328
2022-05-31 19:00:00,5858,SE,0,1105,7265,22466,0,3183,335
2022-05-31 20:00:00,5841,SE,0,2172,7374,22990,-1,2949,325
2022-05-31 21:00:00,5861,SE,0,2781,7560,23000,0,2695,336
2022-05-31 22:00:00,5828,SE,0,3348,7541,22475,0,2551,340
2022-05-31 23:00:00,5782,SE,0,3218,7515,22211,0,1909,337
