2022/05/28 08:57 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
131,19:00～20:00,05月28日,08:41,34,74

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2022/05/28,13:15,,
2022/05/28,13:20,,
2022/05/28,13:25,,
2022/05/28,13:30,,
2022/05/28,13:35,,
2022/05/28,13:40,,
2022/05/28,13:45,,
2022/05/28,13:50,,
2022/05/28,13:55,,
2022/05/28,14:00,,
2022/05/28,14:05,,
2022/05/28,14:10,,
2022/05/28,14:15,,
2022/05/28,14:20,,
2022/05/28,14:25,,
2022/05/28,14:30,,
2022/05/28,14:35,,
2022/05/28,14:40,,
2022/05/28,14:45,,
2022/05/28,14:50,,
2022/05/28,14:55,,
2022/05/28,15:00,,
2022/05/28,15:05,,
2022/05/28,15:10,,
2022/05/28,15:15,,
2022/05/28,15:20,,
2022/05/28,15:25,,
2022/05/28,15:30,,
2022/05/28,15:35,,
2022/05/28,15:40,,
2022/05/28,15:45,,
2022/05/28,15:50,,
2022/05/28,15:55,,
2022/05/28,16:00,,
2022/05/28,16:05,,
2022/05/28,16:10,,
2022/05/28,16:15,,
2022/05/28,16:20,,
2022/05/28,16:25,,
2022/05/28,16:30,,
2022/05/28,16:35,,
2022/05/28,16:40,,
2022/05/28,16:45,,
2022/05/28,16:50,,
2022/05/28,16:55,,
2022/05/28,17:00,,
2022/05/28,17:05,,
2022/05/28,17:10,,
2022/05/28,17:15,,
2022/05/28,17:20,,
2022/05/28,17:25,,
2022/05/28,17:30,,
2022/05/28,17:35,,
2022/05/28,17:40,,
2022/05/28,17:45,,
2022/05/28,17:50,,
2022/05/28,17:55,,
2022/05/28,18:00,,
2022/05/28,18:05,,
2022/05/28,18:10,,
2022/05/28,18:15,,
2022/05/28,18:20,,
2022/05/28,18:25,,
2022/05/28,18:30,,
2022/05/28,18:35,,
2022/05/28,18:40,,
2022/05/28,18:45,,
2022/05/28,18:50,,
2022/05/28,18:55,,
2022/05/28,19:00,,
2022/05/28,19:05,,
2022/05/28,19:10,,
2022/05/28,19:15,,
2022/05/28,19:20,,
2022/05/28,19:25,,
2022/05/28,19:30,,
2022/05/28,19:35,,
2022/05/28,19:40,,
2022/05/28,19:45,,
2022/05/28,19:50,,
2022/05/28,19:55,,
2022/05/28,20:00,,
2022/05/28,20:05,,
2022/05/28,20:10,,
2022/05/28,20:15,,
2022/05/28,20:20,,
2022/05/28,20:25,,
2022/05/28,20:30,,
2022/05/28,20:35,,
2022/05/28,20:40,,
2022/05/28,20:45,,
2022/05/28,20:50,,
2022/05/28,20:55,,
2022/05/28,21:00,,
2022/05/28,21:05,,
2022/05/28,21:10,,
2022/05/28,21:15,,
2022/05/28,21:20,,
2022/05/28,21:25,,
2022/05/28,21:30,,
2022/05/28,21:35,,
2022/05/28,21:40,,
2022/05/28,21:45,,
2022/05/28,21:50,,
2022/05/28,21:55,,
2022/05/28,22:00,,
2022/05/28,22:05,,
2022/05/28,22:10,,
2022/05/28,22:15,,
2022/05/28,22:20,,
2022/05/28,22:25,,
2022/05/28,22:30,,
2022/05/28,22:35,,
2022/05/28,22:40,,
2022/05/28,22:45,,
2022/05/28,22:50,,
2022/05/28,22:55,,
2022/05/28,23:00,,
2022/05/28,23:05,,
2022/05/28,23:10,,
2022/05/28,23:15,,
2022/05/28,23:20,,
2022/05/28,23:25,,
2022/05/28,23:30,,
2022/05/28,23:35,,
2022/05/28,23:40,,
2022/05/28,23:45,,
2022/05/28,23:50,,
2022/05/28,23:55,,
