country,year,month,Total Combustible Fuels,coal,gas,oil,nuclear,hydro,solar,wind,other
OECD Europe,2020,2,112303.4533,36537.8561,53612.1263,3443.9473,63959.3084,53884.1318,8133.4692,61975.0311,16249.0537
OECD Europe,2020,3,109077.3498,35646.8256,50067.0867,3305.7476,62528.4671,60832.04,13486.5924,50671.4412,17563.8625
OECD Europe,2020,4,83839.1796,24840.3996,37776.4513,2796.5109,55170.4716,54086.3548,19080.4453,33026.7514,16172.0864
OECD Europe,2020,5,86844.3292,25262.8317,40668.0311,2725.7721,51769.0928,58421.4253,20763.8595,31198.4143,15922.6066
OECD Europe,2020,6,102933.8886,30933.9675,51772.2558,3031.3232,46192.2793,53460.7294,19864.5557,26777.8611,14906.6382
OECD Europe,2020,7,119227.1445,33136.3889,64820.2359,3495.4033,50107.0199,50834.0166,21319.3337,30467.1109,15354.2386
OECD Europe,2020,8,121113.4034,36239.4237,63746.3392,3636.8037,50123.4634,49269.1056,19356.469,28019.0179,15137.3503
OECD Europe,2020,9,122707.9348,39435.0576,62433.0428,3714.7285,50427.5314,45621.6952,16138.0753,32086.327,14848.4612
OECD Europe,2020,10,119846.126,40319.0927,58217.7533,3375.8222,58755.3475,51795.6217,10074.3188,47265.1383,15702.5349
OECD Europe,2020,11,132541.4278,44801.4658,65206.5477,3405.2342,61434.9241,47468.4344,6158.7292,43329.8597,16769.1431
OECD Europe,2020,12,137494.8447,44902.9976,68196.02,3582.6312,67773.9132,53919.8938,4432.6545,49956.6329,18417.3015
OECD Europe,2021,1,147219.0176,51846.6614,69878.3006,3736.4947,71616.6681,59480.8637,5051.9309,47636.3435,19200.654
OECD Europe,2021,2,119037.3813,40700.6732,55372.6653,3298.6551,61344.3904,55543.8215,8784.5304,48672.8158,17348.6247
OECD Europe,2021,3,126832.2739,40261.1647,61641.792,3397.6606,64819.1161,53158.9439,15495.2683,46651.386,19079.705
OECD Europe,2021,4,115784.2661,35662.4212,57289.6666,3290.6365,57369.7341,48853.3975,19478.8165,36749.7946,17077.0677
OECD Europe,2021,5,100483.634,30673.4149,47140.3081,3093.3877,56263.6512,53921.4781,22472.3998,38211.286,17145.0928
OECD Europe,2021,6,111137.1047,35453.4186,54575.6839,3346.5517,54377.0331,51862.5168,24517.0316,22385.7878,15342.069
OECD Europe,2021,7,119147.0298,38969.261,57942.6197,3735.7298,58573.7733,51168.6844,23648.7545,28277.5714,16058.5509
OECD Europe,2021,8,114103.9639,39694.2303,51488.7816,3623.7942,58970.8501,48281.1721,21443.6817,32329.2077,16879.215
OECD Europe,2021,9,126375.911,45488.4023,58593.6853,3754.5635,58499.2226,39223.4418,18331.2668,28658.3994,16176.2384
OECD Europe,2021,10,122777.2737,43328.6878,55544.3681,3860.4297,61974.6137,39106.8722,13777.6827,50295.5273,17590.1099
OECD Europe,2021,11,147169.2029,51316.5558,70721.7942,4091.9129,61067.5056,43305.3379,7312.7546,45738.9652,18522.7732
OECD Europe,2021,12,149754.6816,53700.291,69384.8196,3893.4174,64612.33,50813.6127,5492.1974,54308.8805,20157.4812
OECD Total,2010,1,591061.508,331101.679,209434.259,29159.363,200623.3,123914.264,1129.506,18778.421,18285.863
OECD Total,2010,2,522662.482,292861.856,186566.418,23646.558,180065.022,110345.386,1441.459,17649.541,16785.389
OECD Total,2010,3,518477.43,283867.639,190284.578,23619.294,184152.936,116028.479,2423.666,22427.611,17738.277
OECD Total,2010,4,464000.313,245293.062,180015.405,18860.746,167264.008,104973.41,2978.509,19119.25,16565.952
OECD Total,2010,5,487171.832,263122.866,184503.8,19807.094,172799.795,116024.03,3009.892,18642.437,16495.972
OECD Total,2010,6,534942.902,289188.479,203317.148,22802.787,173571.056,118691.665,3512.695,15697.451,16315.431
OECD Total,2010,7,601512.611,317405.237,235074.234,28177.754,185243.091,116238.028,3625.433,15243.372,17216.565
OECD Total,2010,8,603502.607,311871.92,240074.881,30687.979,186782.209,108036.545,3333.157,15930.036,17137.635
OECD Total,2010,9,536844.989,281013.765,207915.097,27781.902,176872.79,98144.798,3009.458,16576.276,16590.007
OECD Total,2010,10,502871.206,270998.055,194151.589,17242.939,175350.933,99971.863,2525.197,21266.09,17004.268
OECD Total,2010,11,505802.647,274899.402,189811.545,19699.571,180760.409,108025.861,1704.167,23708.814,17852.575
OECD Total,2010,12,585401.399,323019.111,214576.247,25305.881,203118.056,122307.758,1932.598,23502.118,18752.846
OECD Total,2011,1,603209.421,328897.529,218235.469,32252.297,206352.752,128497.329,2052.538,22881.829,19718.385
OECD Total,2011,2,514814.651,279816.41,190213.427,22619.672,185288.354,112844.37,2985.525,24836.778,18399.137
OECD Total,2011,3,530031.7,283053.559,198103.101,25429.54,186715.177,122465.537,5460.602,25424.335,19424.986
OECD Total,2011,4,464157.84,243612.656,181700.752,18432.672,160864.965,118396.528,5756.061,24585.236,17036.678
OECD Total,2011,5,492300.976,261451.172,190210.333,20027.734,157672.034,123657.077,6373.978,24171.627,17148.923
OECD Total,2011,6,528352.413,283279.474,203491.18,21235.15,162191.439,126578.843,6308.308,21626.735,16894.063
OECD Total,2011,7,601546.478,313988.408,242560.988,23172.959,174010.22,127003.554,7080.422,18379.045,18035.179
OECD Total,2011,8,596758.819,307977.09,242295.131,25327.55,169035.719,120848.846,7302.311,17427.491,17437.749
OECD Total,2011,9,531339.885,274710.951,211488.868,24238.945,157016.677,110910.064,6673.624,18669.593,17314.165
OECD Total,2011,10,512227.785,267948.349,195744.118,27147.147,155075.774,108059.579,5634.601,25105.305,17710.468
OECD Total,2011,11,517123.183,268017.766,198765.154,27808.15,157811.837,111179.156,3496.319,27071.245,18668.955
OECD Total,2011,12,556498.044,281934.065,214674.809,35892.298,175735.008,122581.412,2930.783,30843.83,19819.589
OECD Total,2012,1,575672.59,286245.053,226001.823,37931.567,179303.849,127275.29,3604.494,31651.688,21217.407
OECD Total,2012,2,562394.226,274535.817,223975.951,38778.54,160984.807,115381.875,4862.8,28116.35,20841.768
OECD Total,2012,3,527910.246,255810.137,215862.931,31897.066,158701.856,121927.27,8104.714,29236.548,20245.779
OECD Total,2012,4,478346.517,223952.505,202624.686,29339.086,142504.344,122996.68,7934.871,29871.928,18747.038
OECD Total,2012,5,506635.204,242736.872,212534.287,29221.862,144684.571,132624.921,11128.773,26057.183,18531.527
OECD Total,2012,6,536093.724,263127.654,222643.942,28556.881,144004.155,126015.301,10581.199,25143.393,18201.109
OECD Total,2012,7,612930.848,305932.459,254838.649,28963.195,155242.563,127547.064,11139.827,20610.238,19312.552
OECD Total,2012,8,602185.343,298069.157,248134.11,32399.945,156207.2,119242.619,11236.412,20009.252,19606.903
OECD Total,2012,9,532081.984,264961.377,215275.983,29347.064,149686.38,102749.452,8893.467,23956.847,18730.168
OECD Total,2012,10,521156.602,266415.949,203254.367,28548.338,150075.466,107044.378,7081.268,27040.047,19178.357
OECD Total,2012,11,525577.171,276453.728,196976.726,28522.32,150646.428,112648.43,4195.037,29699.423,19723.758
OECD Total,2012,12,560182.026,288251.512,211175.463,35510.379,168777.675,126229.051,3474.181,36182.95,21058.896
OECD Total,2013,1,587428.42,298726.572,223535.867,38193.036,177742.611,133362.59,3740.435,36843.78,22734.128
OECD Total,2013,2,526769.23,270437.306,200774.327,30861.386,154232.454,120655.322,5079.681,33609.047,20775.475
OECD Total,2013,3,539905.518,281725.441,206356.451,25896.346,160247.557,125884.478,8365.304,37814.541,21910.024
OECD Total,2013,4,474818.761,241849.787,185193.278,24793.693,142703.027,125707.113,11605.009,36421.402,19445.495
OECD Total,2013,5,483342.873,248167.503,187327.313,24667.61,142882.448,132561.289,12861.019,33712.807,19683.023
OECD Total,2013,6,517502.953,267387.009,204153.512,23870.449,146712.733,124982.09,14279.832,28728.251,18623.386
OECD Total,2013,7,584954.465,299565.435,233704.788,27457.405,158757.597,126072.675,15776.969,23941.81,20355.984
OECD Total,2013,8,580245.013,295131.028,231589.578,28958.702,159309.56,115074.914,14547.381,24064.069,20648.422
OECD Total,2013,9,526884.448,275742.564,207512.029,19772.228,149270.567,104768.319,11105.737,26817.476,20206.358
OECD Total,2013,10,510693.921,263113.979,198001.387,24789.192,151248.336,108509.638,8976.385,33674.728,21037.508
OECD Total,2013,11,513053.703,263710.629,198998.542,25020.826,157385.974,116410.861,6104.464,39259.154,21520.3
OECD Total,2013,12,565101.537,292404.662,217017.042,28991.917,172354.659,125947.345,5682.8,39749.392,22618.983
OECD Total,2014,1,594950.439,313773.743,215689.619,38200.903,178649.564,135991.309,5574.433,47302.249,23098.926
OECD Total,2014,2,524166.943,281675.448,187044.093,31545.493,155948.746,124435.621,7178.29,40653.148,20173.498
OECD Total,2014,3,528320.189,279964.522,193089.403,28674.197,158762.655,136374.176,12632.92,40820.001,22557.952
OECD Total,2014,4,461925.071,236707.984,179366.515,21568.462,142733.523,129310.252,15143.797,37195.741,20667.576
OECD Total,2014,5,483600.153,245070.46,192339.301,21195.762,146549.7,130053.694,17382.438,33560.115,21318.012
OECD Total,2014,6,517875.746,265062.158,207970.338,20241.046,149975.723,125727.796,18135.135,29406.622,20904.354
OECD Total,2014,7,569760.409,289837.973,231758.526,22437.757,161031.446,127513.831,17737.568,28068.13,21765.133
OECD Total,2014,8,565231.702,286837.43,233390.44,19252.331,157196.194,123017.649,16818.292,26334.421,21806.749
OECD Total,2014,9,527408.831,267157.307,218470.22,16121.899,151894.269,106324.654,14164.768,24260.899,21914.077
OECD Total,2014,10,508225.754,254570.55,208324.995,18148.412,152433.916,106490.953,11312.658,35561.826,23252.478
OECD Total,2014,11,509843.678,263433.667,198868.821,19921.79,157243.36,117615.686,7545.276,41270.7,23564.661
OECD Total,2014,12,549994.224,276659.098,215957.666,27876.923,175883.679,130295.843,6331.236,42379.769,25006.719
OECD Total,2015,1,577865.268,290724.676,229301.44,28790.089,180943.986,133787.16,7593.644,44406.42,24724.35
OECD Total,2015,2,539632.524,273301.417,209041.476,30044.651,156493.103,124195.06,9676.467,40373.135,23244.099
OECD Total,2015,3,524118.859,255625.739,215741.33,24456.774,159968.754,131882.935,14633.717,41427.712,24239.442
OECD Total,2015,4,452255.317,212662.347,193243.383,20157.173,144457.964,126944.77,19610.502,38284.425,22744.3
OECD Total,2015,5,467960.881,223467.944,198882.448,19751.673,147050.084,128635.633,21720.833,39341.457,22442.22
OECD Total,2015,6,520698.866,253811.592,222347.906,19757.861,150219.408,124033.987,20978.667,30073.887,21355.383
OECD Total,2015,7,586337.844,286254.819,253761.57,19992.482,159267.567,123231.308,22592.424,32061.243,22557.167
OECD Total,2015,8,580707.539,280319.842,253194.049,20498.113,156930.994,115942.271,21407.319,30474.818,22959.391
OECD Total,2015,9,529028.54,257546.637,231169.39,14549.372,147865.266,107675.811,17360.379,32184.35,22283.228
OECD Total,2015,10,514035.187,240461.254,228391.661,17254.54,148841.304,107665.15,14049.864,37197.996,24148.684
OECD Total,2015,11,493086.339,224835.601,220211.718,19796.697,152217.961,109884.037,10752.219,46358.191,24331.042
OECD Total,2015,12,516313.757,234130.906,232172.443,20794.014,169949.602,118857.445,9614.19,48560.916,25107.205
OECD Total,2016,1,565473.019,264840.411,242920.43,26975.846,177581.023,137277.091,8742.714,60958.792,26567.994
OECD Total,2016,2,495546.158,228841.19,214538.765,24564.434,161748.533,133680.646,12271.948,62445.584,23781.852
OECD Total,2016,3,487351.306,211017.399,226543.086,20378.23,165301.595,138301.262,16640.685,54115.429,25511.883
OECD Total,2016,4,442229.732,190856.34,205018.329,20143.039,150439.455,134906.233,21611.807,50439.856,21982.994
OECD Total,2016,5,455630.036,198694.459,213019.577,17154.981,147539.554,135868.729,25613.748,47472.539,22245.907
OECD Total,2016,6,526351.039,241080.835,240661.684,18990.559,147676.464,130990.259,25960.184,38957.93,21541.524
OECD Total,2016,7,589890.428,272731.057,268741.119,21576.056,157052.831,125806.51,25808.907,42479.374,22386.234
OECD Total,2016,8,596316.352,273007.796,276748.405,20034.775,157421.843,119438.162,26212.832,39756.668,22126.207
OECD Total,2016,9,534985.776,247310.164,244608.326,16807.367,147173.749,108333.729,21987.063,39598.325,21966.183
OECD Total,2016,10,510583.117,236558.241,229854.481,16492.698,144340.179,108386.693,15689.809,48822.099,23299.101
OECD Total,2016,11,506678.83,228729.456,230743.033,18365.044,149368.957,113116.976,12489.136,55661.671,24404.296
OECD Total,2016,12,557836.122,269961.479,234235.006,22202.147,165638.987,128383.189,10791.82,61723.018,26628.542
OECD Total,2017,1,574128.153,276112.778,240294.419,28242.399,173071.147,137770.348,11549.726,58738.017,25250.149
OECD Total,2017,2,484935.6,225533.093,210358.274,20896.384,151000.538,120630.263,13644.561,63049.377,24063.523
OECD Total,2017,3,501225.162,224460.288,228321.079,18285.621,157998.868,136952.468,22384.49,66886.494,25560.888
OECD Total,2017,4,439110.703,198086.934,199023.148,14181.264,143197.598,127931.907,26234.771,59344.186,23599.81
OECD Total,2017,5,463789.712,213359.147,208716.938,13809.438,147192.262,137668.958,30030.63,50712.361,23593.968
OECD Total,2017,6,504404.555,229741.065,231784.709,15851.685,149167.751,130079.008,31739.222,48953.403,22732.694
OECD Total,2017,7,591466.565,264764.666,279001.425,18990.225,155972.371,125764.142,30258.414,44579.772,24215.158
OECD Total,2017,8,568652.432,256672.893,265610.385,17410.118,158615.522,123568.435,28942.359,41419.619,24421.847
OECD Total,2017,9,500713.792,227732.549,232697.126,13496.9,152229.067,115730.491,24890.209,46355.807,22573.92
OECD Total,2017,10,490114.724,218976.41,229548.563,14036.437,149994.77,108313.338,20692.022,69006.144,23337.234
OECD Total,2017,11,507215.037,228208.319,235434.223,13965.506,151727.055,118372.546,14370.132,64391.116,25100.729
OECD Total,2017,12,553247.073,249311.274,250589.483,21582.119,170096.901,131828.044,12778.513,77747.009,26831.489
OECD Total,2018,1,576974.2132,263118.5362,254303.367,28616.6982,173393.9748,140429.1126,13304.7741,80287.4365,25945.8721
OECD Total,2018,2,508486.8196,224009.7041,231612.8963,24211.1851,153169.5578,129555.5662,17337.4386,62472.81,24114.6497
OECD Total,2018,3,498401.4267,219161.2979,231949.4226,16257.1742,159038.9158,142230.4758,23138.4339,74759.1954,25791.4275
OECD Total,2018,4,438930.1347,184931.1045,210672.3391,14682.4454,140800.5744,138092.5628,31198.4647,63653.9338,24127.365
OECD Total,2018,5,466302.222,198902.0972,224848.026,13861.2598,150039.9505,146065.5614,35685.405,53087.464,24187.8199
OECD Total,2018,6,508536.2262,220264.9139,244858.7602,15946.4262,151583.0176,133392.8713,36170.9556,51317.5693,22965.6813
OECD Total,2018,7,602928.6441,253227.2663,299784.2318,21450.6418,161894.8662,126866.8524,35304.5594,39478.7273,23882.837
OECD Total,2018,8,599541.1897,255542.6566,294984.9973,20310.343,157865.1223,117678.849,34107.7775,49202.3636,24122.3429
OECD Total,2018,9,524234.4763,226528.6481,254313.1213,15350.9054,149126.4871,107986.2135,29014.107,51777.8838,23593.1146
OECD Total,2018,10,500341.7513,212713.686,244121.5827,14340.1125,148339.5947,110333.5164,22916.1416,65520.9488,24650.2918
OECD Total,2018,11,501703.6995,222590.1275,234791.5793,14382.0226,154606.4924,120620.0008,16820.2819,67191.2415,25362.5478
OECD Total,2018,12,521651.7781,231635.9843,242196.5029,16013.1663,172805.4031,130906.5744,13512.079,76108.3703,27048.8074
OECD Total,2019,1,566295.8969,246093.4151,271213.9301,16466.2728,177456.2024,135758.5637,17954.1689,76209.8856,27400.7663
OECD Total,2019,2,485475.8539,204657.0162,237255.3767,13812.2447,157214.174,122152.592,21289.3048,66098.0568,25204.409
OECD Total,2019,3,475279.8201,192952.89,236367.714,15162.5962,163690.7529,128168.9092,30191.8584,82201.4551,26307.4445
OECD Total,2019,4,418662.8574,160980.5852,215882.958,13710.6778,152168.4103,125051.9819,35321.593,68443.2628,23909.2461
OECD Total,2019,5,442020.0781,170808.1096,228384.1947,14451.4466,156982.063,138091.3851,38764.5818,60814.8331,24226.483
OECD Total,2019,6,472254.6447,178947.323,251569.1979,14358.5401,153019.854,132311.6493,40529.2736,54127.2169,23235.4885
OECD Total,2019,7,571863.1559,218656.9032,308571.4647,15453.1388,159398.7492,127627.9401,39242.6278,52669.8493,24625.5094
OECD Total,2019,8,567946.01,212763.5741,309380.7701,15865.179,158916.0757,119728.3168,39049.1678,51758.4182,25142.3374
OECD Total,2019,9,514723.0309,196376.9624,276061.9324,14257.5839,149550.4665,104637.0449,33690.3242,62997.8007,23588.4431
OECD Total,2019,10,484903.6522,178352.1819,263841.9243,13750.2874,150598.0247,106548.2636,28185.2675,71494.4666,24501.1176
OECD Total,2019,11,484822.3332,193335.8412,246805.8566,13638.5049,150852.3926,124654.9328,21044.8516,72567.3084,26608.8066
OECD Total,2019,12,501575.2827,192256.158,260886.5248,15294.1547,166999.41,134875.5726,18538.3287,85502.6599,28289.3413
OECD Total,2020,1,514503.3917,185156.1562,279872.6296,16374.8915,172748.8794,134521.3107,18772.4012,90368.2258,27915.0002
OECD Total,2020,2,457043.7305,159770.0678,252314.294,14033.5622,155455.4527,132350.7623,23638.0333,99513.1636,26123.369
OECD Total,2020,3,440090.1481,148350.4319,244941.7412,14251.4697,154354.4652,136865.2503,31993.5754,88577.8205,27758.7574
OECD Total,2020,4,366599.8793,121066.8923,203337.5932,12576.1865,140521.2726,123389.5708,40825.8899,69947.2859,25374.6016
OECD Total,2020,5,378314.0525,125514.7905,210924.4488,12478.4015,143510.1498,138044.494,43621.1777,66766.4332,25244.4726
OECD Total,2020,6,457727.9013,157242.5343,258020.4074,14355.5805,139538.5234,131968.4781,41279.9154,63435.3985,23769.8732
OECD Total,2020,7,553619.306,189512.877,318915.8972,15311.4784,146228.4548,135190.9965,41509.5798,59274.8559,25177.5681
OECD Total,2020,8,565024.4085,200969.1303,317150.3699,16657.3673,143075.914,128015.8701,42729.9344,58031.5748,25302.8392
OECD Total,2020,9,491249.0455,173099.712,273985.2565,15648.1678,134855.824,112552.3751,35366.8853,63021.6748,23975.5084
OECD Total,2020,10,459007.7914,159076.318,256695.0704,13922.9154,140655.5606,119793.0099,29536.5349,85084.3329,24911.2676
OECD Total,2020,11,453214.1895,167274.7604,240781.9983,15062.8869,145634.2134,119601.4325,23422.3516,86912.1312,25532.6435
OECD Total,2020,12,518611.481,194261.7261,273778.6657,16023.0613,161959.4029,134293.6067,20717.5477,92959.3732,29358.4439
OECD Total,2021,1,539106.1261,207277.5268,280277.7076,15938.8926,167246.4361,143947.665,23873.2842,87165.0752,29851.6059
OECD Total,2021,2,476589.2589,191124.6431,238309.512,14979.4524,145742.9378,130984.8818,30359.4964,83958.432,27170.4565
OECD Total,2021,3,449215.2218,160534.4333,239284.5196,14461.5834,152976.9964,130557.6769,42936.4,96253.8932,29676.158
OECD Total,2021,4,413846.2504,141365.444,227495.5231,13105.9366,138879.4606,119746.7445,50151.8375,80572.8208,26830.7275
OECD Total,2021,5,417013.4489,148082.8106,223314.1481,13256.6329,144006.5733,132014.8303,53555.9408,79336.1965,27448.7937
OECD Total,2021,6,499515.7936,182037.8409,273794.709,13539.0255,144899.8444,129538.1121,54920.9407,55853.5091,25157.2286
OECD Total,2021,7,563044.1137,210694.5005,304655.5253,16065.194,154359.6977,128858.6294,54470.4834,57482.2689,26458.9465
OECD Total,2021,8,558628.8141,209687.4303,299447.3066,15945.8666,156137.456,125249.5898,51274.6928,66245.223,27986.1359
OECD Total,2021,9,488366.3786,180677.2047,261945.1542,15113.8911,149307.737,108868.3261,46661.159,65349.6639,25969.0774
OECD Total,2021,10,463269.0232,161974.6529,253950.6001,15288.882,146845.8469,107412.4829,40897.6585,90938.6979,27316.7832
OECD Total,2021,11,475654.1099,167007.2893,260109.3621,15707.191,149093.8834,113128.719,30829.9975,92050.794,27986.4565
OECD Total,2021,12,505660.2788,180763.8601,272829.3098,15671.4563,165081.5227,132944.8937,26454.7376,105069.5419,31019.4185
People's Republic of China,2015,1,393162.416,373013.878,13475.223,888.006,11764.346,63130.134,3195.261,15124.6,4784.098
People's Republic of China,2015,2,284280.667,269712.032,9743.417,642.083,10136.456,52697.801,3195.261,12258.29,3459.198
People's Republic of China,2015,3,341140.702,323658.14,11692.234,770.508,11593.986,75539.472,3195.261,17435.775,4151.085
People's Republic of China,2015,4,332537.074,315495.425,11397.354,751.076,11764.346,78410.039,3195.261,17764.324,4046.394
People's Republic of China,2015,5,335931.703,318716.088,11513.701,758.743,12947.406,85670.227,3195.261,17820.971,4087.701
People's Republic of China,2015,6,328098.694,311284.5,11245.233,741.051,14972.805,114867.356,3195.261,15827.016,3992.387
People's Republic of China,2015,7,356796.965,338512.061,12228.836,805.87,15890.859,122686.02,3195.261,12122.339,4341.594
People's Republic of China,2015,8,368522.092,349636.306,12630.702,832.352,15957.11,116833.191,3195.261,11805.119,4484.269
People's Republic of China,2015,9,306872.508,291146.101,10517.728,693.109,15048.52,120016.505,3195.261,12677.474,3734.101
People's Republic of China,2015,10,303097.446,287564.501,10388.342,684.583,13467.953,111103.227,3195.261,16869.311,3688.165
People's Republic of China,2015,11,344515.822,326860.294,11807.912,778.131,13676.171,86697.823,3195.261,16676.713,4192.154
People's Republic of China,2015,12,376130.743,356855.034,12891.48,849.538,15029.591,75673.506,3195.261,17526.409,4576.853
People's Republic of China,2016,1,373835.619,352189.588,14456.56,869.915,15515.631,79808.268,5219.359,18721.811,5371.951
People's Republic of China,2016,2,283379.021,266970.657,10958.522,659.422,11780.387,60536.694,3615.834,14113.365,4072.106
People's Republic of China,2016,3,352712.938,332289.964,13639.727,820.762,16655.36,81376.125,5307.035,21004.32,5068.422
People's Republic of China,2016,4,318573.805,300127.573,12319.536,741.32,14366.325,84784.036,5618.197,22026.704,4577.849
People's Republic of China,2016,5,319600.4,301094.726,12359.235,743.709,15745.492,101453.402,5670.057,23480.762,4592.601
People's Republic of China,2016,6,334776.576,315392.163,12946.111,779.024,17191.702,115966.966,5756.491,19675.22,4810.68
People's Republic of China,2016,7,376595.804,354789.952,14563.299,876.338,18973.127,134628.817,5721.917,17028.38,5411.614
People's Republic of China,2016,8,400730.477,377527.166,15496.608,932.499,19308.341,120441.891,6223.233,15415.285,5758.425
People's Republic of China,2016,9,349846.219,329589.236,13528.868,814.091,17239.59,103674.533,5825.638,15290.327,5027.228
People's Republic of China,2016,10,344325.849,324388.509,13315.39,801.245,16731.98,100723.913,5272.461,21606.391,4947.901
People's Republic of China,2016,11,367734.157,346441.416,14220.611,855.716,18657.068,87495.121,5220.601,23673.879,5284.274
People's Republic of China,2016,12,410231.325,386477.891,15864.014,954.607,20457.647,70825.755,5082.307,22662.855,5894.951
People's Republic of China,2017,1,407105.035,382818.893,15671.588,835.894,19566.845,66162.289,7134.224,22432.769,6656.83
People's Republic of China,2017,2,323481.852,304184.311,12452.497,664.193,12158.04,62113.711,8297.115,25007.021,5289.455
People's Republic of China,2017,3,392900.005,369461.275,15124.762,806.727,20317.224,77263.916,8963.436,24071.272,6424.555
People's Republic of China,2017,4,349352.464,328511.593,13448.391,717.312,19243.897,79202.972,9277.618,27194.858,5712.482
People's Republic of China,2017,5,352417.655,331393.928,13566.386,723.606,19452.863,94385.14,10109.277,27183.936,5762.602
People's Republic of China,2017,6,367991.605,346038.803,14165.909,755.583,18911.451,111261.318,9832.057,21471.924,6017.262
People's Republic of China,2017,7,429950.135,404301.152,16551.014,882.801,21922.465,132793.36,10294.09,19680.777,7030.385
People's Republic of China,2017,8,427539.644,402034.461,16458.222,877.851,21865.474,124429.85,10109.277,19953.818,6990.969
People's Republic of China,2017,9,359361.455,337923.49,13833.689,737.864,20839.64,119518.286,10275.609,21843.259,5876.145
People's Republic of China,2017,10,344710.038,324146.115,13269.68,707.78,19110.918,114915.692,9905.983,25076.062,5636.57
People's Republic of China,2017,11,373209.374,350945.303,14366.768,766.297,21219.578,93010.754,10312.571,30755.309,6102.581
People's Republic of China,2017,12,438143.818,412006.035,16866.432,899.624,21058.104,78403.91,9795.095,29586.695,7164.365
People's Republic of China,2018,1,425250.2156,397980.279,17707.2292,919.3417,19171.8806,73586.9321,12586.1927,31236.6199,7584.648
People's Republic of China,2018,2,376149.1564,352341.5849,15350.0424,805.348,18400.9692,62736.8881,14066.5308,34596.3726,6714.8727
People's Republic of China,2018,3,388368.4453,363787.4796,15848.692,831.5099,20639.4376,71406.1807,15505.5205,34179.3625,6933.0068
People's Republic of China,2018,4,365872.9664,342715.8047,14930.6876,783.3463,20468.7069,75391.6919,15306.7318,36717.3786,6531.426
People's Republic of China,2018,5,379097.6399,355103.4503,15470.3653,811.6608,22365.7141,99229.5608,15406.1261,31842.5988,6767.5079
People's Republic of China,2018,6,380924.7329,356814.9013,15544.926,815.5726,22517.4746,114419.6224,15744.067,25536.6909,6800.1245
People's Republic of China,2018,7,438395.9931,410648.6387,17890.2358,938.6205,25002.554,138719.4239,15346.4895,26073.3639,7826.0797
People's Republic of China,2018,8,444853.6553,416697.5767,18153.7626,952.4466,25524.2309,136570.9004,14948.9121,20974.9703,7941.3595
People's Republic of China,2018,9,366124.3125,342951.2424,14940.9447,783.8844,23484.9483,122852.5774,14113.9994,26106.9059,6535.913
People's Republic of China,2018,10,350859.8684,328652.9293,14318.0273,751.2028,23883.3198,120446.231,15803.7036,27739.2864,6263.4179
People's Republic of China,2018,11,391587.6093,366802.8933,15980.0609,838.4022,26425.3093,94459.8385,14014.6051,29494.6543,6990.4741
People's Republic of China,2018,12,461693.8463,432471.9031,18840.9837,988.502,29014.7241,77078.2829,12404.4164,37813.086,8241.9842
People's Republic of China,2019,1,442332.0448,413145.4218,18029.067,892.1883,25848.887,74077.7032,15966.4312,36639.5727,9414.3519
People's Republic of China,2019,2,365717.4114,341586.0912,14906.3216,737.6558,19645.1541,73640.6666,12519.5838,28729.789,7783.7282
People's Republic of China,2019,3,398865.9455,372547.3685,16257.4268,804.5167,26939.24,88336.0221,19569.0576,39081.5536,8489.2434
People's Republic of China,2019,4,372640.536,348052.4037,15188.5021,751.6198,26130.8748,90586.7606,20090.6415,39218.8022,7931.0762
People's Republic of China,2019,5,367309.1547,343072.8057,14971.1996,740.8664,25566.8991,112001.5539,20882.6765,40396.8531,7817.606
People's Republic of China,2019,6,388529.2027,362892.6803,15836.1102,783.6674,26290.6679,124129.3194,19878.1444,30114.6417,8269.2418
People's Republic of China,2019,7,437489.6931,408622.5855,17831.697,882.4212,29430.1328,150154.8488,20708.8151,24693.3199,9311.29
People's Republic of China,2019,8,453407.1263,423489.7305,18480.4776,914.5269,30877.6704,141435.9687,20998.584,25402.438,9650.0679
People's Republic of China,2019,9,397897.4752,371642.8012,16217.9528,802.5633,27888.5991,123408.209,20824.7227,25699.81,8468.631
People's Republic of China,2019,10,380628.019,355512.8445,15514.0649,767.7306,27033.236,117366.1781,18661.1151,32733.8034,8101.0774
People's Republic of China,2019,11,414725.8458,387360.7769,16903.8625,836.5063,30586.283,89614.3542,16400.918,38223.7495,8826.7968
People's Republic of China,2019,12,487274.8216,455122.7162,19860.8952,982.8383,31216.0559,75061.0355,16342.9642,41037.3469,10370.8893
People's Republic of China,2020,1,455983.2083,425895.8336,18585.4764,919.7228,29245.1018,70247.846,18585.1929,36449.312,9704.8958
People's Republic of China,2020,2,292577.2384,273271.9639,11925.1921,590.1313,15233.7829,62381.8352,16032.5279,31443.021,6227.053
People's Republic of China,2020,3,373388.4636,348750.9803,15218.9869,753.1284,28790.9603,83408.4345,24900.8048,49432.3894,7946.9947
People's Republic of China,2020,4,381519.7788,356345.7629,15550.4122,769.5293,28931.9542,82752.8796,26040.5623,41632.091,8120.0571
People's Republic of China,2020,5,406067.1457,379273.4082,16550.9414,819.0416,29213.9421,93700.6464,25654.2038,45314.9298,8642.5098
People's Republic of China,2020,6,414562.836,387208.523,16897.2183,836.1775,29862.5141,132782.644,23973.5444,37011.3864,8823.3274
