country,year,month,coal,gas,oil,nuclear,hydro,solar,wind,other
Japan,2011,10,23855.429,28394.369,12850.342,6276.771,6435.236,354.891,334.625,1295.463
Japan,2011,11,23244.402,29904.348,13372.048,6619.873,5341.947,406.623,368.467,1326.975
Japan,2011,12,25338.774,36406.509,18179.507,5179.935,5651.973,512.462,604.584,1583.026
Japan,2012,1,27510.783,38391.373,20697.447,3494.714,4837.285,602.519,566.081,1687.565
Japan,2012,2,26505.716,36759.616,22083.522,1936.959,5348.208,650.693,515.812,1649.022
Japan,2012,3,24959.155,37074.141,16583.292,1430.631,7994.055,782.991,488.348,1567.739
Japan,2012,4,19733.705,33490.502,14580.498,527.627,8732.706,574.401,383.372,1309.358
Japan,2012,5,19590.856,32311.45,14010.441,81.28,9032.387,631.856,366.028,1272.555
Japan,2012,6,22624.217,31187.814,13526.672,0.0,8132.683,544.327,296.65,1274.539
Japan,2012,7,29478.319,34235.73,13504.957,780.153,10052.965,660.469,227.997,1434.3229999999999
Japan,2012,8,29671.044,36968.515,16881.805,1372.1,8213.324,765.15,106.673,1532.312
Japan,2012,9,27557.682,32628.74,15376.477,1331.291,6017.527,591.476,182.971,1400.4479999999999
Japan,2012,10,24806.116,31226.296,13703.478,1390.875,4813.017,553.941,393.304,1314.95
Japan,2012,11,25125.598,33112.633,13925.745,1361.399,4975.339,393.728,470.037,1347.481
Japan,2012,12,27781.253,37130.354,19144.4,1414.249,5590.166,363.346,686.654,1543.6879999999999
Japan,2013,1,29508.857,37765.268,18643.925,1416.922,5373.137,451.875,570.773,1580.872
Japan,2013,2,27326.475,34373.451,16393.044,1280.08,5382.014,456.721,552.908,1436.8239999999998
Japan,2013,3,25717.324,34718.214,11542.843,1417.363,6907.801,626.011,600.916,1364.25
Japan,2013,4,21768.396,31536.312,11148.756,1199.101,7710.02,1321.068,595.439,1393.633
Japan,2013,5,23069.498,30525.059,10659.535,1205.996,7440.502,1530.885,369.208,1503.553
Japan,2013,6,25602.385,31093.693,9428.826,1185.98,8064.023,1106.434,192.177,1260.303
Japan,2013,7,31343.366,35554.191,11928.958,1210.36,8909.591,1304.511,278.078,1120.662
Japan,2013,8,33023.358,36810.833,14040.087,1195.236,8609.376,1392.562,210.671,1688.755
Japan,2013,9,30734.224,32285.98,7210.489,321.798,8383.384,994.902,204.166,1681.6209999999999
Japan,2013,10,27360.473,33528.117,11624.084,0.0,6707.472,824.67,424.53,1592.9569999999999
Japan,2013,11,26636.005,33912.786,11593.004,0.0,5744.56,843.334,440.154,1545.957
Japan,2013,12,30123.484,38657.8,14370.992,0.0,5593.052,756.637,670.627,1794.8129999999999
Japan,2014,1,31568.987,38648.698,17844.462,0.0,4953.668,902.787,633.639,1634.5030000000002
Japan,2014,2,29226.475,35786.817,17495.131,0.0,5056.686,726.233,572.577,1267.252
Japan,2014,3,28342.596,35586.579,14000.829,0.0,7304.169,1175.219,595.694,1592.797
Japan,2014,4,23802.503,31603.204,10195.263,0.0,8115.068,2268.121,550.774,1462.558
Japan,2014,5,22663.593,31893.595,9127.781,0.0,8307.428,2532.894,486.37,1670.926
Japan,2014,6,24719.185,33948.521,8107.883,0.0,8054.117,2002.573,354.677,1170.505
Japan,2014,7,30161.328,37381.665,9591.38,0.0,8711.689,2155.605,174.224,1300.421
Japan,2014,8,32486.429,35842.17,7597.506,0.0,10188.404,1818.832,65.923,1873.252
Japan,2014,9,29167.203,33150.934,4664.607,0.0,6803.714,1884.38,35.544,1615.3670000000002
Japan,2014,10,27553.333,32708.481,6841.954,0.0,6153.711,1610.833,84.15,1522.9089999999999
Japan,2014,11,27186.665,34887.278,7548.879,0.0,4863.894,1325.156,283.741,1535.771
Japan,2014,12,30858.48,40284.361,13074.604,0.0,6541.255,1425.801,821.149,1614.808
Japan,2015,1,32989.241,39880.19,11555.805,0.0,5926.715,1614.704,860.186,1853.8650000000002
Japan,2015,2,29740.373,36388.599,11182.143,0.0,5244.787,1892.38,680.949,1642.8580000000002
Japan,2015,3,28560.599,34577.226,11550.195,0.0,7627.703,2421.152,819.63,1722.647
Japan,2015,4,21359.305,30403.841,9914.516,0.0,10330.061,3095.442,316.375,2010.766
Japan,2015,5,20715.138,29608.329,8730.2,0.0,9711.64,4222.855,189.426,2172.661
Japan,2015,6,24734.398,31040.445,8818.402,0.0,8245.051,2923.434,325.514,1627.4140000000002
Japan,2015,7,32627.562,34993.429,7697.603,0.0,9673.847,3403.079,565.205,1390.253
Japan,2015,8,34052.484,35713.485,8418.73,191.371,7636.333,3369.878,337.478,2390.971
Japan,2015,9,29921.594,29612.272,2842.587,480.807,8279.474,2831.602,451.134,2194.775
Japan,2015,10,28471.419,31487.383,5198.397,603.591,5450.573,3218.002,511.451,2171.771
Japan,2015,11,27671.242,32861.258,7232.397,964.74,5005.164,1907.278,496.829,1813.601
Japan,2015,12,30664.57,35350.097,7593.182,1000.116,6903.326,2054.916,560.303,1573.226
Japan,2016,1,32675.414,37861.343,11979.759,1001.008,5769.595,2080.699,802.486,2181.24
Japan,2016,2,30881.537,33626.732,9417.119,1363.838,6713.568,2578.711,597.108,1659.347
Japan,2016,3,29303.011,34111.201,6847.971,1154.025,7143.432,3116.634,426.874,2238.521
Japan,2016,4,23945.957,28312.863,6801.568,1157.466,8874.599,4109.17,588.423,1370.758
Japan,2016,5,22679.577,27855.474,5419.127,1194.242,9541.629,4731.281,499.351,1360.767
Japan,2016,6,25002.452,31097.544,6265.21,1150.16,7512.705,4348.558,387.924,1459.9810000000002
Japan,2016,7,30441.062,34204.816,7512.331,1179.769,7908.404,4138.54,308.559,1581.211
Japan,2016,8,31674.79,37169.081,7537.584,1401.358,6765.421,4945.523,288.567,1656.592
Japan,2016,9,28941.149,32481.644,5112.507,1694.261,8012.899,3984.208,301.975,1582.4679999999998
Japan,2016,10,28097.494,30035.961,4656.96,1248.043,6980.693,3112.613,555.045,1548.2669999999998
Japan,2016,11,28309.274,33077.156,6183.136,1125.769,5182.227,3075.154,571.522,1462.306
Japan,2016,12,30503.237,35657.424,7999.746,1199.123,6791.957,2671.345,710.037,1685.3220000000001
Japan,2017,1,31762.293,39658.031,8783.038,1184.699,6326.163,2949.419,693.043,1618.022
Japan,2017,2,28516.367,36563.954,7220.703,1079.097,5702.341,3368.37,721.634,1488.359
Japan,2017,3,28367.295,38092.5,6417.613,1768.192,5658.704,4326.816,539.635,1798.181
Japan,2017,4,23290.491,28194.092,4556.029,1878.103,8918.241,5056.388,602.605,1696.48
Japan,2017,5,23804.357,26536.136,3238.241,2050.237,9224.255,5947.487,426.592,1663.5149999999999
Japan,2017,6,26078.842,27464.999,3352.856,2868.833,7300.692,5861.282,334.358,1791.814
Japan,2017,7,30630.153,35414.41,6942.654,3140.906,8369.06,5550.278,264.619,1968.456
Japan,2017,8,32151.161,33196.123,4773.966,3129.532,8929.325,5139.384,380.373,2079.002
Japan,2017,9,28145.079,28138.326,2974.959,3046.086,7409.095,4873.777,411.325,2022.7259999999999
Japan,2017,10,28012.547,28978.468,3050.335,2568.748,7660.909,3833.313,538.595,1816.367
Japan,2017,11,27294.965,31712.103,3803.945,2471.343,7148.57,3555.068,689.952,1851.065
Japan,2017,12,31425.722,38383.946,9524.789,2565.741,5949.952,3237.692,879.137,2151.406
Japan,2018,1,32127.0496,41092.8189,9811.7717,2497.4284,6021.6821,3341.2623,852.9038,2042.5063
Japan,2018,2,29662.7418,37524.0138,10517.6044,1709.6459,4858.396,3694.27,665.5901,1892.8192999999999
Japan,2018,3,28012.4722,31635.2717,4174.2526,2307.3504,8862.3898,4978.3269,714.5305,2193.3978
Japan,2018,4,21807.5155,27566.4453,2132.9461,2768.6047,9550.4809,6123.2549,621.536,1775.9972
Japan,2018,5,21884.1915,26981.8036,2468.9412,3157.9837,10958.6119,6515.0802,567.8922,1759.6431
Japan,2018,6,24601.2619,29457.0972,2862.4565,3767.8225,7938.2356,6141.4772,454.481,1755.2682
Japan,2018,7,29423.8022,37193.305,6937.8403,4607.9133,9403.886,6092.8656,411.0637,1830.7702
Japan,2018,8,30038.256,38232.2806,5926.6108,3983.4869,7584.6717,6799.2647,474.0704,2023.5131999999999
Japan,2018,9,26539.9808,27860.0803,2873.4507,4949.5745,8855.6309,5200.6814,401.6584,1917.0038
Japan,2018,10,24660.2174,28383.1179,2125.0896,5291.1924,7332.4902,4525.1386,523.3946,1863.3086999999998
Japan,2018,11,25211.0374,30424.8654,2550.3948,6170.0594,4424.9784,4612.4397,513.2695,1890.227
Japan,2018,12,29333.4202,36243.6199,3827.0938,6612.1996,5457.7249,3469.1574,980.5209,2049.8913
Japan,2019,1,32949.4168,38591.7433,3617.6747,6602.6605,4593.9972,4100.184,974.3283,1895.1702999999998
Japan,2019,2,28744.1811,33666.3942,3155.9617,5964.1888,4672.3025,4077.5467,726.312,1851.1348
Japan,2019,3,26838.5528,31434.4422,2946.7336,6601.9682,5771.2772,5883.2648,763.7582,2002.6173
Japan,2019,4,22961.8427,26893.8762,2521.091,5836.1864,6146.4219,6900.2841,594.6861,1510.0722
Japan,2019,5,21031.8967,24633.4423,2309.1929,5215.6088,7933.1198,8197.7817,508.4779,1730.9863
Japan,2019,6,22909.8701,26833.0038,2515.3847,4755.9683,7972.531,6414.2743,426.4402,1875.9198000000001
Japan,2019,7,26856.9409,31455.9791,2948.7525,5035.5734,9574.0842,5622.4704,396.7354,2245.4334
Japan,2019,8,30045.488,35190.5397,3298.8384,4573.5564,8765.4285,6345.7625,436.5992,2320.9611
Japan,2019,9,26857.1396,31456.2119,2948.7743,4173.6397,7163.1893,6044.6265,425.9991,2422.2673
Japan,2019,10,24128.0877,28259.8314,2649.1386,4791.3055,6738.1488,4873.159,628.2499,2239.6058000000003
Japan,2019,11,24672.567,28897.5485,2708.9196,5097.5845,5235.985,4829.699,789.6557,2639.6983999999998
Japan,2019,12,29865.2098,34979.3902,3279.0448,5230.5479,5346.2872,3779.7399,905.792,2852.5334
Japan,2020,1,30648.4222,35896.7215,3365.0374,4778.7278,5833.2556,4092.0619,857.3171,2885.4202
Japan,2020,2,27813.0492,32575.8134,3053.7282,4942.468,5976.8465,5205.6948,821.9961,2792.9479
Japan,2020,3,25683.8369,30081.9904,2819.9518,4976.5904,6703.8113,6647.0168,880.7753,2966.8754999999996
Japan,2020,4,20652.5271,24189.1086,2267.5401,4504.313,7930.1329,8142.6116,845.3551,2497.7275
Japan,2020,5,18099.4432,21198.8293,1987.2248,4387.1381,8244.9552,8026.6982,610.9413,2511.4802
Japan,2020,6,22187.3248,25986.7283,2436.0529,3836.2373,8142.9546,6965.7297,487.964,2221.0319999999997
Japan,2020,7,24709.8333,28941.1964,2713.0113,3624.8391,10540.2739,5155.6293,445.0047,2650.6556
Japan,2020,8,30697.5602,35954.274,3370.4325,3101.1717,8447.661,8580.9602,417.7433,2885.061
Japan,2020,9,26540.0816,31084.8602,2913.963,2649.6749,6592.2994,5788.6818,547.9168,2705.4541999999997
Japan,2020,10,24595.5366,28807.3272,2700.4621,1773.6664,5510.2104,5752.4022,646.4497,2758.9828
Japan,2020,11,26193.362,30678.7676,2875.895,1210.4225,4590.3285,5161.7286,847.743,2511.574
Japan,2020,12,32789.5308,38404.478,3600.12,2077.89,4919.2746,4864.5251,1067.8605,2945.8642
Japan,2021,1,33000.6153,41899.0691,3383.7757,2419.9215,5047.019,4951.611,1051.5951,2675.1738
Japan,2021,2,26279.1062,33365.1382,2694.5741,2609.0638,4948.7959,6586.3724,1093.5663,2363.0795
Japan,2021,3,23708.8938,30101.8805,2431.0328,3562.7011,7470.5474,7966.3238,861.7863,2681.4099
Japan,2021,4,18720.7411,23768.697,1919.5639,4436.7963,8531.605,9118.862,800.8548,2531.8596000000002
Japan,2021,5,17623.3419,22375.3894,1807.0401,4908.7724,10761.9294,7858.477,715.6998,2426.4261
Japan,2021,6,20425.4498,25933.0721,2094.3592,4742.6996,8576.3529,8252.2054,401.6965,2263.1173
Japan,2021,7,24958.8047,31688.8238,2559.1946,6048.2006,9092.2859,8519.9258,395.2336,2584.6561
Japan,2021,8,25043.8965,31796.8601,2567.9197,6137.4696,9901.5209,7274.3336,566.7314,2566.8351
Japan,2021,9,20905.7094,26542.8313,2143.6034,6012.5765,8330.6339,6605.1306,495.9217,2417.8213
Japan,2021,10,22009.5112,27944.2678,2256.7837,5765.4208,5312.297,7098.5153,596.7446,2505.584
Japan,2021,11,23301.3557,29584.4518,2389.2452,4904.0458,4708.3235,5993.7562,872.9631,2299.3134
Japan,2021,12,28101.2817,35678.6543,2881.414,5732.6809,6520.6529,5178.0939,1107.0958,2557.6852000000003
Japan,2022,1,31463.1575,39947.0434,3226.1298,6045.547,5431.2054,5496.2886,1089.6116,2702.7563
Japan,2022,2,28642.087,36365.2851,2936.8664,4847.0121,4285.3726,6296.6417,1075.9026,2532.3417000000004
Japan,2022,3,24757.0502,31432.6672,2538.5074,3738.6804,6449.8834,8224.4603,903.8604,2914.1493
Japan,2022,4,19012.8998,24139.6349,1949.5209,3322.0334,8755.6591,9139.1364,638.2423,2751.5116000000003
Korea,2010,1,19110.515,9625.21,2477.112,12654.221,395.799,53.356,68.083,83.054
Korea,2010,2,16459.778,8132.228,1677.861,10915.364,373.04,62.436,68.083,67.92
Korea,2010,3,18135.445,9543.981,1945.695,10829.424,444.284,75.232,68.083,79.984
Korea,2010,4,15887.338,8513.699,1472.379,10927.777,483.864,85.955,68.083,75.89
Korea,2010,5,15592.574,6677.29,1378.85,12016.354,532.349,83.507,68.083,61.194
Korea,2010,6,16549.488,7085.496,1381.684,11883.624,525.423,79.317,68.083,50.666
Korea,2010,7,19005.853,7352.834,1476.631,12667.59,503.654,60.71,68.083,54.249
Korea,2010,8,19321.976,7752.813,1543.235,12703.875,773.786,61.601,68.083,55.857
Korea,2010,9,18148.261,6730.758,1169.118,10484.708,1025.118,60.417,68.083,54.395
Korea,2010,10,17423.1,7238.701,704.305,12072.692,511.57,59.615,68.083,72.234
Korea,2010,11,17242.61,9119.324,755.321,12340.062,368.093,48.018,68.083,101.113
Korea,2010,12,18494.288,11691.942,2270.214,12398.31,469.021,41.837,68.083,125.459
Korea,2011,1,19513.554,14203.505,2395.359,12289.311,632.722,63.308,71.833,107.319
Korea,2011,2,16730.227,9400.802,1058.025,11691.032,469.439,74.082,71.833,93.291
Korea,2011,3,17469.565,11187.24,1465.817,12879.718,413.067,89.265,71.833,96.332
Korea,2011,4,15655.809,9797.911,576.495,12552.042,347.948,101.988,71.833,82.843
Korea,2011,5,16122.759,8081.874,426.785,13360.899,725.054,99.084,71.833,68.031
Korea,2011,6,16743.198,8972.893,846.867,12063.973,764.903,94.111,71.833,71.023
Korea,2011,7,19470.318,8144.575,293.834,12995.831,1377.215,72.035,71.833,95.351
Korea,2011,8,19467.075,7773.867,328.468,13455.364,1244.061,73.091,71.833,95.841
Korea,2011,9,17767.895,8558.184,839.046,11133.098,645.357,71.686,71.833,89.906
Korea,2011,10,19075.788,7600.063,993.225,11831.746,406.264,70.734,71.833,90.544
Korea,2011,11,18576.411,8605.485,1500.451,11573.935,315.875,56.974,71.833,71.906
Korea,2011,12,19723.249,9163.197,5299.061,11936.051,412.095,49.641,71.833,98.392
Korea,2012,1,21127.94,10155.567,1726.396,12522.541,408.183,76.094,76.083,101.063
Korea,2012,2,19675.932,10675.422,1834.295,11546.634,370.008,89.044,76.083,95.39
Korea,2012,3,19136.515,10366.905,1911.367,11918.09,438.528,107.293,76.083,93.31
Korea,2012,4,15954.652,9459.282,1870.262,10873.431,671.496,122.586,76.083,93.358
Korea,2012,5,16798.654,8437.499,1921.643,11714.696,612.764,119.095,76.083,76.719
Korea,2012,6,18079.769,7890.283,1669.877,12194.055,532.498,113.119,76.083,74.213
Korea,2012,7,20412.98,8612.985,1893.383,12349.704,694.988,86.583,76.083,76.293
Korea,2012,8,21129.102,7744.044,1708.412,13336.114,921.104,87.853,76.083,76.908
Korea,2012,9,19312.058,5947.668,640.976,12755.536,876.077,86.164,76.083,66.981
Korea,2012,10,18655.225,6896.804,1356.454,12102.385,676.39,85.02,76.083,84.849
Korea,2012,11,19566.653,9883.846,1684.006,10436.087,613.743,68.481,76.083,105.459
Korea,2012,12,20967.51,11877.409,2196.53,11798.727,684.221,59.667,76.083,120.112
Korea,2013,1,19779.84,14278.281,1738.607,13047.401,553.811,110.237,95.667,164.876
Korea,2013,2,17061.324,10925.433,2060.911,10786.297,582.236,128.997,95.667,149.821
Korea,2013,3,18756.893,11157.044,1311.489,11527.908,573.414,155.434,95.667,152.723
Korea,2013,4,16321.871,11738.278,1915.481,10317.659,675.355,177.588,95.667,139.784
Korea,2013,5,17115.22,11550.783,1467.4,10048.503,710.642,172.531,95.667,121.284
Korea,2013,6,18197.453,11174.691,1811.977,9351.751,768.473,163.873,95.667,130.14
Korea,2013,7,19570.723,11697.47,2080.563,10772.934,1034.106,125.431,95.667,136.78199999999998
Korea,2013,8,19373.464,11811.07,2155.243,11652.942,983.136,127.271,95.667,135.651
Korea,2013,9,17484.947,8789.095,993.115,11168.079,650.85,124.824,95.667,125.269
Korea,2013,10,16159.105,10530.591,1751.708,11217.71,646.929,123.167,95.667,130.091
Korea,2013,11,16422.118,11773.571,1717.644,11192.894,579.296,99.208,95.667,131.173
Korea,2013,12,18551.01,14177.916,1640.343,11380.922,556.751,86.438,95.667,176.045
Korea,2014,1,19806.47,13234.411,712.73,12923.558,529.766,176.033,95.417,307.929
Korea,2014,2,17426.793,11937.529,1775.346,11463.447,544.647,205.99,95.417,131.587
Korea,2014,3,18202.44,12651.504,1944.53,12118.637,639.886,248.207,95.417,158.59300000000002
Korea,2014,4,16171.035,10217.55,1543.529,12759.522,565.481,283.584,95.417,154.139
Korea,2014,5,17183.991,9225.343,1345.549,13004.622,649.807,275.509,95.417,165.60500000000002
Korea,2014,6,18728.694,9090.825,1275.715,12031.85,658.736,261.683,95.417,155.087
Korea,2014,7,20777.677,10616.502,1580.246,12779.55,716.276,200.297,95.417,159.73000000000002
Korea,2014,8,20717.251,8514.816,845.197,13355.583,824.412,203.235,95.417,154.04399999999998
Korea,2014,9,17285.067,10333.671,1040.298,11780.074,791.673,199.328,95.417,161.435
Korea,2014,10,17537.756,8970.105,1109.412,12413.33,684.529,196.682,95.417,170.722
Korea,2014,11,18628.716,8716.017,1465.777,11484.428,569.449,158.421,95.417,155.94
Korea,2014,12,20774.381,12295.091,2136.031,13050.4,583.338,138.03,95.417,165.889
Korea,2015,1,21379.127,11946.352,1218.721,13563.903,543.602,268.162,111.75,216.876
Korea,2015,2,18787.65,9843.252,1076.763,11527.41,487.95,313.798,111.75,195.77
Korea,2015,3,19501.358,11073.367,1355.015,12450.748,521.739,378.109,111.75,226.228
Korea,2015,4,17614.736,9350.739,899.316,12415.455,427.329,432.001,111.75,263.637
Korea,2015,5,18045.174,8959.764,731.686,12010.064,455.155,419.699,111.75,270.841
Korea,2015,6,18156.932,9106.817,650.135,12892.385,357.764,398.638,111.75,265.406
Korea,2015,7,20242.728,8496.428,543.667,15106.297,691.676,305.125,111.75,262.373
Korea,2015,8,20867.913,10660.216,713.941,12669.182,660.869,309.601,111.75,278.55
Korea,2015,9,17705.471,9302.889,704.88,12199.882,506.832,303.648,111.75,273.495
Korea,2015,10,16663.127,10767.589,892.898,13702.213,407.453,299.617,111.75,286.63800000000003
Korea,2015,11,17303.803,9391.588,1476.208,14124.774,328.944,241.332,111.75,249.862
Korea,2015,12,20227.236,8717.009,1720.858,14498.687,369.689,210.269,111.75,274.885
Korea,2016,1,19780.318,11914.803,2189.544,14698.564,589.219,350.27,140.178,519.959
Korea,2016,2,17441.222,10002.265,1948.243,13483.044,377.753,409.878,140.178,437.00199999999995
Korea,2016,3,17939.059,10207.936,2200.242,13899.005,379.676,493.881,140.178,425.70500000000004
Korea,2016,4,15958.279,6996.847,1642.753,14593.86,447.922,564.274,140.178,311.03599999999994
Korea,2016,5,17738.233,7653.179,1210.074,13325.036,609.404,548.205,140.178,393.615
Korea,2016,6,18575.361,9021.295,964.018,12347.479,496.944,520.695,140.178,488.428
Korea,2016,7,20144.976,10485.188,1443.055,12911.93,869.891,398.55,140.178,522.782
Korea,2016,8,21003.243,11006.423,997.301,13945.646,667.076,404.396,140.178,595.189
Korea,2016,9,17891.495,9383.235,600.282,12071.441,601.715,396.621,140.178,537.205
Korea,2016,10,17924.261,10780.588,1166.093,11095.788,453.689,391.356,140.178,552.052
Korea,2016,11,19209.549,12814.11,1037.716,9815.542,421.969,315.225,140.178,670.6179999999999
Korea,2016,12,22319.183,11561.937,1693.866,12007.666,462.34,274.651,140.178,563.012
Korea,2017,1,21784.605,11037.792,2074.28,12472.929,539.922,487.547,180.658,491.097
Korea,2017,2,19554.019,10345.751,1639.092,11777.133,509.814,570.516,180.658,470.41499999999996
Korea,2017,3,20478.871,10593.86,1032.571,12540.51,502.79,687.442,180.658,533.556
Korea,2017,4,18068.681,7908.743,808.695,12661.394,512.825,785.423,180.658,450.815
Korea,2017,5,18603.361,7714.971,771.002,13011.671,608.164,763.057,180.658,457.78499999999997
Korea,2017,6,18181.191,10043.304,784.708,11892.306,566.014,724.764,180.658,501.74199999999996
Korea,2017,7,23390.71,11787.246,736.735,11634.357,639.275,554.748,180.658,627.846
Korea,2017,8,23414.451,10184.787,536.846,11340.238,967.443,562.886,180.658,606.706
Korea,2017,9,21235.474,7555.033,363.227,11739.059,672.393,552.064,180.658,525.383
Korea,2017,10,19858.518,7596.043,381.503,11525.847,567.018,544.735,180.658,502.81
Korea,2017,11,19456.571,12151.382,651.96,10747.687,451.26,438.767,180.658,578.486
Korea,2017,12,22587.241,14643.568,1603.791,9935.155,467.338,382.291,180.658,617.283
Korea,2018,1,24295.1605,15585.6442,2618.597,9352.6926,559.4848,636.3406,205.2993,184.0991
Korea,2018,2,21843.8833,12888.443,1791.9396,8368.0889,497.1351,744.6321,205.2993,345.635
Korea,2018,3,20693.792,14070.6553,1572.3579,8798.2234,552.3232,897.2416,205.2993,514.6935000000001
Korea,2018,4,17772.3216,13067.0432,386.9518,8969.0245,515.1535,1025.1256,205.2993,950.3606
Korea,2018,5,18075.6984,11828.2856,486.2293,10821.7882,585.3263,995.9335,205.2993,823.0366
Korea,2018,6,18233.4488,11999.4865,489.8223,10759.1417,593.1249,945.955,205.2993,834.8584
Korea,2018,7,23137.2119,12544.4458,1157.3112,12423.7149,732.7819,724.0519,205.2993,621.384
Korea,2018,8,23849.3596,12732.2485,1440.3116,12138.4879,791.1871,734.6728,205.2993,513.9436000000001
Korea,2018,9,20840.9943,8722.2669,371.301,10540.872,689.6709,720.5478,205.2993,688.401
Korea,2018,10,18326.0209,11088.2325,933.1388,11501.0553,530.9064,710.9825,205.2993,572.7966
Korea,2018,11,19087.9657,11464.8679,472.9346,11572.8784,550.4314,572.6743,205.2993,814.2397
Korea,2018,12,22171.5896,13553.5952,804.175,11831.9303,619.8625,498.9624,205.2993,840.6195
Korea,2019,1,23140.8251,14170.4095,1117.9751,11653.5082,558.9292,802.4046,349.6588,734.5893
Korea,2019,2,19385.4611,11687.3292,575.9198,10490.9362,467.0504,842.4001,247.5222,805.7133
Korea,2019,3,17358.7015,11889.1338,1837.0,13343.1872,446.9166,1112.3457,290.1676,100.0338
Korea,2019,4,15067.3261,11411.8012,509.0426,13443.3901,525.0107,1106.2388,181.0439,776.223
Korea,2019,5,15615.3897,10278.9641,458.088,14001.3195,536.0426,1489.9363,224.9467,724.4275
Korea,2019,6,18071.423,9028.5168,524.5951,12914.6535,476.9843,1275.4099,102.5746,616.901
Korea,2019,7,22978.7324,11903.3102,674.4437,11103.5067,562.4248,1103.0411,187.6596,807.9756000000001
Korea,2019,8,23669.3355,12195.3335,763.1298,11597.1575,595.4737,1283.8887,145.0989,789.0806
Korea,2019,9,21636.7889,9681.9284,334.2283,9813.1136,560.1637,963.1413,129.5588,819.1981999999999
Korea,2019,10,20596.9478,10200.8679,471.1042,10078.4413,540.0898,1163.9732,225.0129,767.4816
Korea,2019,11,19696.8268,12329.5219,442.9382,9724.8273,448.7062,964.4655,253.4672,930.0378000000001
Korea,2019,12,19792.9385,15938.419,1250.9159,10515.1627,497.7078,887.785,342.3588,754.689
Korea,2020,1,18750.4095,17004.4838,968.9693,11333.624,527.199,861.7402,311.7042,535.1576
Korea,2020,2,16456.0702,14830.598,401.7243,12088.316,517.586,1190.1967,293.641,732.1512
Korea,2020,3,13929.4981,14543.6619,374.0672,13777.0617,633.3939,1729.2566,303.3299,609.3364
Korea,2020,4,15064.6885,10038.4039,392.2516,13039.3358,501.0632,1987.0652,310.9979,662.8072
Korea,2020,5,14860.424,8146.5567,237.1402,14534.0499,550.5223,1775.341,217.1824,744.7936000000001
Korea,2020,6,16525.5081,10172.5688,288.9087,13401.675,500.5592,1747.1616,156.1191,808.1686000000001
Korea,2020,7,19074.8878,11164.4066,265.1053,13069.9659,596.9562,1294.7001,157.5085,968.9827
Korea,2020,8,20698.6167,14285.9032,572.3586,11931.9613,1043.3818,1510.1951,253.741,885.4087999999999
Korea,2020,9,18587.9864,12937.2267,1013.1042,8851.6856,855.6303,1518.0998,189.7107,511.44550000000004
Korea,2020,10,14470.9248,12381.4244,350.7598,12829.3176,463.6912,1746.5378,231.0216,664.0544000000001
Korea,2020,11,14629.8152,13712.8185,1191.3475,13381.6134,416.0851,1334.8539,323.4481,186.8982
Korea,2020,12,16021.1687,17915.9009,972.9154,14345.3298,486.6599,1270.429,401.2556,1506.9303
Korea,2021,1,18023.7773,18678.5407,926.7063,13376.1083,507.4253,1284.2539,378.471,1465.3458
Korea,2021,2,14641.9053,14832.5282,457.0487,12127.6584,469.5711,1697.2284,387.5076,1446.6492
Korea,2021,3,13380.0441,16920.577,384.4671,13145.0006,502.3366,2147.7222,270.2935,1387.9844
Korea,2021,4,13023.4023,14490.7672,430.2882,11955.0737,545.1743,2466.9917,269.6048,1350.4845
Korea,2021,5,14693.6996,13133.9659,430.566,12154.945,622.5955,2348.914,275.184,1603.5563
Korea,2021,6,16888.7789,14361.0482,534.8177,10777.3861,669.2834,2377.5541,130.9849,1281.6543
Korea,2021,7,21656.0575,16852.1218,1043.3412,11719.6434,695.946,2405.0645,121.5174,1343.2115000000001
Korea,2021,8,21122.0377,14855.9076,328.9085,12173.3917,593.545,2012.16,154.6838,1925.4169
Korea,2021,9,16583.5177,13570.7784,788.6413,11594.9063,561.6039,1892.8814,214.0223,1318.1131
Korea,2021,10,15220.5213,14009.3846,764.2045,12823.4097,496.6696,2087.0809,204.5089,1163.0118
Korea,2021,11,16421.7587,14203.2063,687.0086,12923.5529,424.4395,1645.615,342.4198,1273.6485
Korea,2021,12,18430.2717,15482.8583,475.6674,15747.312,509.3233,1584.6438,433.6014,1749.1983
Korea,2022,1,18592.7091,16430.2072,1471.8896,15339.2544,510.9418,1967.4174,346.5057,1387.4537
Korea,2022,2,16114.6487,14712.9024,612.7557,13326.1508,482.7294,2274.1972,408.4804,1639.8498
Korea,2022,3,14163.3996,17971.9799,523.9494,13208.6393,543.3424,2400.1781,303.6141,1540.3333
Korea,2022,4,13437.9791,13783.8016,388.9659,12750.1136,463.4431,3133.2628,260.0095,1459.0912999999998
Latvia,2010,1,0.279,417.04,0.279,0.0,240.207,0.0,4.145,9.212
Latvia,2010,2,0.241,360.637,0.241,0.0,119.102,0.0,3.109,7.966
Latvia,2010,3,0.201,300.816,0.201,0.0,335.288,0.0,6.217,6.645
Latvia,2010,4,0.029,43.584,0.029,0.0,934.804,0.0,3.109,0.963
Latvia,2010,5,0.033,48.712,0.033,0.0,522.449,0.0,3.109,1.076
Latvia,2010,6,0.053,78.622,0.053,0.0,306.263,0.0,3.109,1.737
Latvia,2010,7,0.047,70.076,0.047,0.0,152.131,0.0,2.072,1.548
