year,month,day,hour,Coal,Natural gas,Nuclear,Petroleum,Other,Solar,Hydro,Wind
2019,11,2,8,97302.21735,150861.8755,84883.59873,2688.23437,7170.268272,10571.81113,36574.94826,27488.32963
2019,11,2,9,98734.64454,148711.0246,84916.60024,2934.046139,7610.975461,17341.72343,32576.20283,21558.52982
2019,11,2,10,97472.23064,143831.1607,84829.06981,2870.476098,7773.362446,20328.14306,29650.4344,19990.30818
2019,11,2,11,94375.96668,138203.1547,84760.41565,2705.849755,7705.279505,20814.07605,26090.84449,21574.8179
2019,11,2,12,90810.4488,136486.1282,84737.16685,2691.782939,7687.154756,20690.04429,24150.48891,22851.73221
2019,11,2,13,85663.00989,135510.7722,84871.32503,2685.606765,7722.219513,21145.58123,22759.84612,25154.73746
2019,11,2,14,83398.00391,135919.0278,84933.7524,2652.830416,7737.885102,19959.6355,21858.85042,26003.55792
2019,11,2,15,82761.49124,138528.6628,84957.66163,2667.24561,7818.41474,17722.71209,21307.14948,25935.03135
2019,11,2,16,85002.769,145953.9588,84925.70885,2733.270692,7825.518028,10829.07932,22401.03792,23463.53818
2019,11,2,17,91153.28996,154205.6715,85012.50725,2946.560255,7852.702007,3709.209203,26809.37059,19653.60226
2019,11,2,18,97651.25511,157968.7471,84967.91751,3149.359948,7886.549836,547.031792,32019.15215,17429.65492
2019,11,2,19,98644.80197,158167.5614,84941.86706,3271.797993,7937.857283,174.3107652,32282.62371,20083.51141
2019,11,2,20,96555.14464,155206.9539,84817.43639,3182.610375,7970.740429,119.0652193,29687.24843,23122.65792
2019,11,2,21,93627.43655,148395.3899,84612.57784,3041.73499,7498.771507,106.0652193,27733.41913,25772.78539
2019,11,2,22,90808.69566,139457.6653,84421.91691,2806.486232,7489.671509,-16.99999996,24829.75118,28968.03473
2019,11,2,23,86483.2281,134109.4982,83555.5879,2563.518886,7443.538647,-32.21797148,21762.18285,32427.73026
2019,11,3,0,79513.64925,104688.7651,80234.72082,2498.214164,4953.292061,-36.8472477,19569.55751,36565.2331
2019,11,3,1,73808.77514,103787.2442,78600.58107,2443.168141,6163.90769,-32.99999996,19348.28559,37989.85841
2019,11,3,2,72982.18118,102086.1948,78894.33381,2224.519149,6163.373108,-32.99999996,19002.74542,39177.79913
2019,11,3,3,72927.52659,101143.7663,78843.88355,2246.750496,6154.761399,-36.9347807,19214.60327,40044.38145
2019,11,3,4,74312.69626,101695.7643,78908.86614,2432.661397,6219.755723,-36.9347807,19841.60703,39954.00152
2019,11,3,5,77043.29734,104042.272,78994.22586,2468.673671,6562.665916,-36.8054012,21251.05135,40131.76512
2019,11,3,6,80526.53003,107949.023,79030.8123,2709.625736,6659.76873,312.7423172,23682.98423,39589.09874
2019,11,3,7,82429.25219,112040.5348,79057.04565,2895.332828,6620.824203,3583.050626,27429.65199,39287.13894
2019,11,3,8,83320.738,113870.2745,79016.02882,3000.969261,6776.172009,9813.930208,28905.22161,38493.37734
2019,11,3,9,83718.50828,114412.2695,79020.45247,3150.406859,7106.802838,15119.04423,27359.03999,34459.05975
2019,11,3,10,83683.06904,111879.0029,78951.34447,3189.141055,7489.380649,17609.52298,26093.238,32609.79329
2019,11,3,11,78746.19112,108215.5518,78868.61701,3015.735813,7525.736752,18420.91774,24003.81595,34528.63507
2019,11,3,12,75773.79195,106918.6083,78846.9737,2791.433556,7511.275392,18258.92397,22896.64404,34610.75734
2019,11,3,13,73868.67791,108361.781,78804.72989,2822.099205,7493.952155,18113.36013,22151.45094,34465.66791
2019,11,3,14,73645.37368,109791.986,78821.71922,2914.078921,7457.184074,17432.31704,21684.14212,33828.85225
2019,11,3,15,74734.52251,109840.1075,78849.28479,2912.727866,7474.470982,14984.67945,21756.3035,31836.96123
2019,11,3,16,79178.22262,122288.662,78853.16156,2923.103591,7512.197848,8439.556724,24696.50419,29988.78556
2019,11,3,17,85104.14878,132322.5107,78903.0765,3098.454493,7622.86936,2354.158182,28949.76156,27599.89386
2019,11,3,18,91415.27086,137681.733,78930.50386,3276.656229,7665.210008,359.030103,34645.38367,26187.36653
2019,11,3,19,92301.79265,138518.9717,78921.45247,3335.513948,7635.862416,193.2455459,34919.27021,29945.01044
2019,11,3,20,89587.29628,133044.5595,78917.80916,3316.810906,7586.965179,128.9378391,32263.0314,33848.93293
2019,11,3,21,85839.70397,125048.6978,78910.96882,3226.374517,7120.816176,21.00000004,30544.94723,36688.19729
2019,11,3,22,82239.0557,117433.294,78831.22765,3011.73993,6924.805003,-24.93478071,27673.16132,37196.19867
2019,11,3,23,78806.57406,107696.9521,69377.27672,2869.612358,6019.439992,-27.88113733,24955.23615,35155.10429
2019,11,4,0,55832.65676,67606.59907,51622.47762,2636.193704,3680.841711,-29.99148245,18778.46054,35243.89412
2019,11,4,1,78062.14666,108022.178,80622.25413,2441.61338,6964.752482,-31.06521922,21262.05658,38477.84225
2019,11,4,2,80894.58308,112692.4464,84811.30645,2420.271126,6956.74658,-31.99999996,21209.35827,38493.63271
2019,11,4,3,81095.36205,112718.294,84665.33117,2365.505801,6745.628952,-34.93478071,21272.66092,38572.39739
2019,11,4,4,81991.42709,114813.4798,84696.64766,2423.143072,6669.796511,-33.93478071,21856.32044,39536.37267
2019,11,4,5,84340.96355,123247.3325,84964.09341,2613.261182,6908.154726,-33.99999996,25262.60312,39132.81717
2019,11,4,6,89093.08295,141674.8159,85001.47812,2794.087945,7664.0296,-21.04995348,31593.54006,38610.63599
2019,11,4,7,96104.99827,159408.9889,85017.73916,3322.154375,7709.259864,2616.003779,38919.38591,37084.82969
2019,11,4,8,101079.97,158160.4024,84995.39796,3485.015204,7789.712157,9998.9209,39661.42463,33514.93826
2019,11,4,9,104195.8802,155393.758,84978.76489,3467.620324,8130.245485,15354.89212,35020.97407,27416.1694
2019,11,4,10,105010.8384,151570.1947,84972.63885,3447.476777,8287.125444,18518.42412,31617.34844,24265.13313
2019,11,4,11,104005.8363,149176.9447,84913.79603,3253.840681,8161.124962,19267.68873,28935.35394,24899.46123
2019,11,4,12,101741.6096,149805.4757,84847.84893,3175.093949,8166.952589,19194.22291,27183.19432,25585.38379
2019,11,4,13,101373.5436,151619.6727,84865.57773,3050.335985,8148.170434,18908.10185,25949.50501,25919.64637
2019,11,4,14,101028.0409,151992.4741,84832.57217,2786.613408,8127.36867,18171.14286,25317.07919,26329.52026
2019,11,4,15,101195.9256,155921.1437,84818.90387,2655.916442,8247.895059,15409.39284,25435.69126,25984.63407
2019,11,4,16,102700.7773,163170.6662,84826.12008,2949.936448,8290.015134,8471.301917,27078.68299,24873.26128
2019,11,4,17,105995.3506,172306.1969,84872.86064,3146.415015,8325.518934,2466.597943,32915.68754,24534.41985
2019,11,4,18,109402.4782,178657.9646,84843.8062,3303.661177,8458.915945,266.8535001,38050.192,25285.1928
2019,11,4,19,109584.9275,176388.4568,84824.25898,3336.753631,8505.936941,38.15801289,39397.49553,30637.22839
2019,11,4,20,106317.0446,168142.8226,84815.09771,3233.194766,8405.334191,37.1527523,37071.22984,35812.25184
2019,11,4,21,103701.4152,157919.0992,84752.15606,3181.529077,8353.402478,-19.99999996,33336.55034,37264.73423
2019,11,4,22,99215.02605,147054.337,84721.43226,3000.83375,7822.283418,-25.93478071,29377.22425,37043.18749
2019,11,4,23,92592.90156,135185.0292,84781.2443,2852.633406,7738.563309,-29.99999996,25979.45981,37533.87122
2019,11,5,0,86843.46267,125929.812,84847.06441,2706.031693,7765.900782,-27.99999996,23404.78386,35355.35838
2019,11,5,1,86441.74349,119689.1514,84839.34464,2749.705022,7570.499305,-29.99999996,21046.93035,31771.47593
2019,11,5,2,85609.84677,117335.6483,84822.73266,2815.551984,7229.727953,-28.99999996,19830.36295,29080.49193
2019,11,5,3,86014.98032,116485.877,84875.93276,2823.056666,7084.531159,-30.93478071,19644.77049,27040.70295
2019,11,5,4,86761.23138,118376.4773,84728.98692,2827.370823,7111.675566,-29.9347807,20012.22592,26486.77628
2019,11,5,5,90673.62162,122292.8584,84839.14953,2908.975544,7498.135114,-39.9347807,21283.47873,24364.75411
2019,11,5,6,98321.62172,136993.0733,84956.66255,3317.512508,7906.790713,-27.22072001,27683.04948,22073.82926
2019,11,5,7,105702.1105,152358.0297,85046.20345,3713.5809,8061.312557,2304.407805,35154.84267,19863.31727
2019,11,5,8,109070.2087,157645.381,85036.41326,4024.23932,8012.515794,9067.404962,35718.29127,17044.7957
2019,11,5,9,109150.8197,159040.9672,85027.78114,4449.223044,8015.16962,15183.67485,32137.95709,13385.67469
2019,11,5,10,108463.3584,161176.4993,85145.36806,4518.656695,8106.334616,17319.89561,29187.4906,12405.60181
2019,11,5,11,108296.7438,162026.3863,85097.21191,4196.649489,8014.673621,18253.63086,27008.70356,13509.2323
2019,11,5,12,107141.0441,162382.7731,85113.52983,4080.784599,7974.035988,18311.73537,25571.55528,14376.865
2019,11,5,13,107456.7008,164469.7423,85173.98939,4071.984367,8001.061507,18817.93362,23956.99858,14432.25714
2019,11,5,14,108524.0403,166155.668,85190.12671,4087.059838,8050.541159,17920.33716,23693.00689,14318.66558
2019,11,5,15,109019.5882,168351.7965,85261.67369,4063.510076,8204.070509,15331.29593,23903.3456,14063.39744
2019,11,5,16,110041.6785,174048.3368,85336.67899,4072.932516,8356.52983,8719.923053,26129.21915,13396.31263
2019,11,5,17,110882.3616,181211.8045,85474.85224,4025.939967,8399.002071,2592.306464,31966.07523,13761.55031
2019,11,5,18,113645.0117,187187.0624,85577.89976,4416.329552,8507.106405,283.1991851,37397.10789,15194.99013
2019,11,5,19,114646.1471,186869.144,85585.60508,4371.717078,8578.402024,39.28013245,38752.71742,18414.53952
2019,11,5,20,113381.1572,178189.8686,85607.30929,4204.291826,8576.692023,38.00000004,36437.3184,20943.38512
2019,11,5,21,112528.7797,168626.0547,85728.18974,3797.015146,8468.595844,-19.06521922,31732.3321,22182.08877
2019,11,5,22,110030.1988,154053.4977,85793.21608,3168.541461,7981.553224,-21.24028523,27847.89876,22781.36455
2019,11,5,23,104072.843,138786.1507,85659.14027,2942.646085,7807.897857,-29.62927618,24285.33895,25309.05186
2019,11,6,0,95489.39553,127248.2374,85532.22043,2592.942208,7759.78344,-23.06521922,21649.02502,27608.94287
2019,11,6,1,91164.90708,122465.8728,86055.1815,2401.178323,7764.957268,-29.93478071,20491.90255,27900.92464
2019,11,6,2,87215.30398,119267.7844,85950.22242,2277.941161,7656.749367,-29.99999996,19900.04673,28894.55276
2019,11,6,3,86071.06167,116603.4525,85999.61643,2234.540971,7393.403135,-29.99999996,19389.79839,29684.84006
2019,11,6,4,86551.65868,118017.8778,86080.49007,2131.423626,7063.637717,-32.08753297,19178.91569,29818.20974
2019,11,6,5,89541.68023,122638.9793,86154.65663,2355.569297,7732.998311,-34.9347807,20621.57995,29753.78724
2019,11,6,6,96791.10683,137020.4861,86444.74002,2760.29214,8074.064097,-16.2743285,26688.1981,29536.59965
2019,11,6,7,103517.2505,150517.7543,86548.52306,3136.765968,8117.733052,2203.42236,34133.09318,28418.08791
2019,11,6,8,106575.9453,149999.3727,86550.44239,3448.488176,8067.631117,9321.649016,36205.87441,28065.74384
2019,11,6,9,107258.5292,147477.8793,86535.61168,3420.221097,8003.066715,15092.6352,32722.94256,25913.53167
2019,11,6,10,106525.6612,146023.0886,86459.88771,3223.036152,8147.290192,17981.89095,28586.94064,26920.42914
2019,11,6,11,105079.1679,144913.8098,86460.40599,2942.814526,8056.742154,18886.59141,25747.96228,30678.9218
2019,11,6,12,103824.4981,145600.1516,86485.10872,2930.300403,8020.339966,19265.78424,24110.71834,32937.39834
2019,11,6,13,103953.6038,153944.8039,86542.34814,2880.332355,8059.262263,18993.74578,22857.35145,33400.9445
2019,11,6,14,105192.1949,150316.8224,86768.98073,2825.761325,8094.45279,18404.53999,22486.1494,33275.94785
2019,11,6,15,105555.3996,153964.8206,86881.08983,2786.917325,8110.008553,15300.1814,22863.09128,33552.39343
2019,11,6,16,105514.1415,159051.4536,86862.34066,2892.991343,8184.151456,8242.991913,26193.94691,33517.31865
2019,11,6,17,107971.4161,169147.1046,86913.39416,3084.503527,8242.249083,2172.667621,32602.42321,31683.97954
2019,11,6,18,111304.0153,174598.4817,86904.70324,3191.615571,8154.796472,205.261916,38013.27435,31646.29989
2019,11,6,19,111566.3098,175339.6518,86867.25866,3202.754199,8323.127793,39.00000004,39597.11613,32322.90534
2019,11,6,20,110538.3042,169876.2686,86965.75331,3079.249973,8409.214142,28.87261989,38202.81701,32251.09773
2019,11,6,21,108767.1711,161787.4269,86960.80071,2766.919132,8375.310451,-28.99999996,33771.79871,33515.6232
2019,11,6,22,103929.2934,149899.0499,86982.48983,2382.596594,8137.581675,-39.80740055,28480.63706,36193.20793
2019,11,6,23,96264.0353,137421.4328,86947.45452,2254.088452,7731.242918,-37.9347807,24202.75975,35637.74099
2019,11,7,0,92340.50173,126633.4305,86964.17107,2228.65079,7704.039517,-35.06521922,21121.22882,35331.64832
2019,11,7,1,86311.61083,119340.9035,87140.78728,2166.346146,7729.871324,-39.99999996,19862.31561,37398.94214
2019,11,7,2,83753.94956,115714.6616,86960.10166,2144.913549,7625.305187,-35.99999996,19039.42296,36300.01295
2019,11,7,3,83923.15955,113853.1235,86615.33142,2113.343824,7593.984293,-40.08753297,18937.20958,35336.29073
2019,11,7,4,84329.99891,114326.957,86373.358,2166.736376,7484.291001,-38.78202844,19086.86644,35153.59211
2019,11,7,5,87760.51793,118083.4036,86386.94265,2313.960196,7506.584625,-42.9347807,20547.82113,34988.75469
2019,11,7,6,93910.06803,129302.814,86653.93206,2931.944999,8094.220085,-37.67126715,26484.67589,36283.21046
2019,11,7,7,102903.7574,142601.6739,86724.41703,3326.267529,8241.005675,2213.133751,33276.03036,35845.87819
2019,11,7,8,108646.006,144834.5388,86764.30928,3469.537155,8194.308758,8492.010839,34582.1379,35339.29994
2019,11,7,9,111034.7912,151100.2058,86791.28089,3511.68373,8086.982028,13568.9303,32636.77936,33656.4336
2019,11,7,10,112372.6383,153994.6178,86701.46917,3591.15183,8167.836183,15742.6078,30691.59187,31629.37849
2019,11,7,11,113624.4162,151952.0158,86554.58047,3751.846067,8136.741023,16608.6252,28865.80744,29697.91008
2019,11,7,12,114392.4194,153993.7063,86519.24677,3700.647592,8079.216969,17227.57341,27333.06689,28766.728
2019,11,7,13,113909.3237,157335.2927,86504.89119,3631.343431,8236.953966,17181.52546,26392.67046,28046.21903
2019,11,7,14,114728.1452,159392.0169,86486.20487,3832.5722,8246.416176,16482.25754,25844.77462,27192.25792
2019,11,7,15,115009.2904,162660.5167,86525.07902,3945.71905,8427.747704,13652.55613,25644.54351,26133.64541
2019,11,7,16,115633.3103,169801.5824,86593.85315,3983.33574,8464.126465,6985.684901,27530.35434,24162.31513
2019,11,7,17,116694.0457,180675.9325,86752.79584,4251.583569,8566.073237,1442.307451,34768.30592,22109.87183
2019,11,7,18,118439.391,187853.3616,86918.57167,4380.643794,8630.433891,92.69112462,39977.97004,21347.96177
2019,11,7,19,119632.4188,189140.5469,87039.60406,4342.596017,8650.934772,21.12738019,40082.98258,21719.69383
2019,11,7,20,119833.6461,182768.964,87158.89486,4075.254849,8686.954927,26.00000004,37739.9371,22581.74419
2019,11,7,21,119057.0072,174192.4864,87276.71071,3843.813204,8577.708402,-24.99999996,33617.7857,23366.98875
2019,11,7,22,116776.6927,161737.4101,87405.47905,3104.414725,8250.377734,-29.9347807,29796.77277,23880.66844
2019,11,7,23,112447.2974,148082.559,87067.21166,2659.796374,7838.958049,-32.08753297,25286.87922,24591.86073
2019,11,8,0,105738.7991,136000.6212,86733.25284,2431.330432,7791.801536,-29.88183426,23369.6273,24348.51722
2019,11,8,1,103998.3867,131241.686,87663.93501,2313.544854,7735.507989,-31.91246696,21736.91794,24513.72472
2019,11,8,2,101838.732,129056.8381,87675.6443,2272.108648,7621.541467,-28.99999996,20451.75667,24256.70716
2019,11,8,3,101069.4225,128127.2434,87740.1387,2217.61171,7354.489569,-34.86956145,20270.26766,24985.96907
2019,11,8,4,101280.246,129447.4328,87598.93967,2201.753489,7183.555989,-34.08753297,20313.03027,25468.57567
2019,11,8,5,103803.0509,135613.6227,87647.16207,2313.267831,7501.293169,-34.8472477,21903.12659,26109.92034
2019,11,8,6,107812.3459,150228.0048,87823.22265,2516.59311,7967.613841,-30.70456258,28614.87183,26534.92424
2019,11,8,7,113399.9019,166331.3335,87868.9382,2769.256591,8227.413508,2067.145675,34309.69358,26397.87683
2019,11,8,8,116466.8625,170441.3356,87878.26049,2837.15285,8247.907464,8769.689869,35350.9307,25220.67746
2019,11,8,9,115863.69,171256.3041,87813.99157,2734.186892,8248.271939,14046.16525,33044.96205,24123.08885
2019,11,8,10,114556.0629,169349.8691,87749.1735,2839.055024,8153.778327,16516.90047,30191.10576,24628.52351
2019,11,8,11,113891.1233,166817.7427,87711.65951,2613.895833,8124.435431,18165.58491,27613.10805,25188.92342
2019,11,8,12,112983.4596,165366.2664,87776.30994,2149.127324,8194.666488,18471.00265,25440.36937,26599.25764
2019,11,8,13,112285.3193,161824.8224,87788.94006,2077.046319,8143.948262,18678.4566,24073.51967,27221.67702
2019,11,8,14,111894.5239,159804.8414,87780.28725,2097.527095,8099.427838,17965.69952,24149.69524,27284.3366
2019,11,8,15,111594.5752,160037.826,87853.11915,2060.751988,8164.401723,14937.10971,24727.43707,27331.23202
2019,11,8,16,112819.5968,167044.9457,87908.89263,2086.849581,8205.31931,8354.53289,27353.16696,26731.94497
2019,11,8,17,115289.7464,176313.6424,87979.58824,2147.975271,8315.151477,1620.409628,33745.64288,25484.18415
2019,11,8,18,118814.9792,183440.3472,88007.13574,2168.576698,8413.331798,144.6756266,39365.20121,26542.54104
2019,11,8,19,118764.8738,182990.125,88012.43867,2389.023961,8392.763494,57.00000003,38913.18904,30487.25867
2019,11,8,20,116745.3846,177184.1572,87976.39898,2288.371361,8372.591957,42.84724777,37119.75702,33602.98405
2019,11,8,21,114428.5842,171728.4711,87900.27296,2001.790346,8310.288126,-10.84724771,33533.83643,36234.98122
2019,11,8,22,111516.0526,163252.0918,87820.88774,2047.646874,8275.890486,-12.86956145,28707.84891,37650.73853
2019,11,8,23,107916.3996,152151.951,87554.16981,1999.676893,7729.926972,-14.05962259,25390.48931,38628.65
2019,11,9,0,101179.1478,140855.6541,87362.8414,1980.894696,7258.63884,-21.94037734,23453.34033,37660.4357
2019,11,9,1,102649.9207,134807.5959,87218.20935,2105.945845,7071.193386,-21.99999997,22683.96139,37369.65959
2019,11,9,2,101464.4781,131217.791,87481.40133,2121.855608,6963.483477,-22.06521922,21908.8463,36868.09456
2019,11,9,3,101087.9678,130133.2262,87501.94006,2087.194587,6928.448818,-24.93478071,21820.35685,36300.63106
2019,11,9,4,101253.9327,130979.4773,87659.99641,2116.50652,6991.096605,-27.93478071,21585.70993,35616.59115
2019,11,9,5,102776.0451,133575.5045,87610.22952,2130.093209,6961.750218,-24.06521922,22875.29754,34190.01752
2019,11,9,6,104675.0242,141079.4848,87621.98379,2401.439719,7083.964431,-17.60872365,26553.15224,32921.4459
2019,11,9,7,107596.489,147567.6758,87539.65537,2622.442331,7231.985505,1802.632288,31490.68254,30744.4452
2019,11,9,8,110354.6234,151806.4509,87546.46736,2718.139355,7256.038537,9049.958609,31984.67468,27902.38209
2019,11,9,9,112085.2327,150955.781,87545.93258,2831.873678,7239.505451,16130.22063,30584.52251,22969.69641
2019,11,9,10,114152.578,147969.9612,87507.27226,2861.511393,7249.998279,19314.79684,29749.93625,17501.52642
2019,11,9,11,114420.1261,144052.1498,87464.09771,2847.989129,7123.167552,20036.21182,28114.56486,13911.37628
2019,11,9,12,113017.1756,139482.9473,87459.29286,2851.66194,7008.345548,20193.80072,26545.25221,13359.69056
2019,11,9,13,108845.6596,136011.4686,87472.07994,2779.790481,6945.936042,20347.82809,25683.75044,14759.56462
2019,11,9,14,105455.7854,132795.7615,87461.33024,2706.447195,6895.796089,19484.52341,24946.08027,17399.90797
2019,11,9,15,103850.4276,133678.6903,87482.50504,2735.66538,6923.016485,17072.45933,25129.51707,18421.05756
2019,11,9,16,106047.7688,139398.0221,87516.9821,2841.198803,7034.952817,9893.912855,26861.41998,18003.0751
2019,11,9,17,111103.0135,147314.7453,87585.91548,3016.321824,7244.992161,3233.913596,29405.7613,18246.84606
2019,11,9,18,114539.2863,151929.1553,87561.14243,3081.217656,7371.264456,253.3504775,33326.55388,22415.17832
2019,11,9,19,112258.0408,151128.4266,87553.22434,3080.468631,7361.749064,28.00000003,34905.34381,29491.28092
2019,11,9,20,108817.5248,147509.4354,87536.16215,3023.211631,7589.681592,29.00000003,33056.60941,35698.66207
2019,11,9,21,104194.9826,141526.0213,87587.53576,2885.114274,7413.666036,-14.86956145,31377.71158,39521.14578
2019,11,9,22,99816.85031,135581.9153,87683.90727,2676.487685,7393.062234,-21.06521922,28869.52559,41815.36721
2019,11,9,23,96030.76617,129020.8782,87699.42491,2206.015222,7473.283753,-20.99999996,25511.28061,42681.00397
2019,11,10,0,95810.78739,122328.8177,87515.10895,1948.532449,7395.809234,-21.30550449,22859.16898,43493.49404
2019,11,10,1,88252.06354,112451.6646,87688.18076,1935.284413,7341.682379,-29.62927618,21653.11492,44318.09698
2019,11,10,2,86264.839,109833.7527,87720.428,1894.551744,7145.667605,-25.21797148,21165.42123,43164.06748
2019,11,10,3,85463.87464,109327.4486,87728.56074,1849.69384,7045.719963,-25.8472477,21021.61589,41776.83729
2019,11,10,4,87070.02098,109525.0265,87769.58833,1846.06324,7149.390745,-24.93478071,20908.28647,39634.31711
2019,11,10,5,90046.62352,110436.7338,87887.23408,1856.538965,7107.723212,-31.99999996,21552.43911,38137.65027
2019,11,10,6,93870.77017,112630.2141,88091.84278,1910.455324,7247.30776,-27.16472014,24380.00643,38251.44802
2019,11,10,7,95860.41007,117919.2464,88030.86816,1903.736301,7395.05722,1643.116988,27943.27775,37996.68354
2019,11,10,8,97427.84488,120759.0025,88207.14768,2143.885871,7332.90044,8758.196208,29649.01759,35561.32655
2019,11,10,9,99076.7272,121884.4915,88216.06926,2331.034947,7246.490618,15948.46966,29326.27304,30894.20276
2019,11,10,10,100530.836,121292.3693,88168.17601,2161.130882,6973.22147,19379.3981,27966.23865,25583.95955
2019,11,10,11,100410.7386,119981.1812,88110.05396,1925.479306,6853.323787,20243.56686,26927.64931,23252.48879
2019,11,10,12,99615.79916,120133.8397,88073.76506,1896.66082,6904.005948,20553.69443,24907.86388,22562.39365
2019,11,10,13,98577.03231,121902.9004,88095.87715,1877.391797,6993.658285,20683.20707,24179.00962,23264.30549
2019,11,10,14,96514.09591,122940.6296,88103.09171,1875.816787,6961.577382,19822.31585,23632.75925,26513.21509
2019,11,10,15,94795.66938,124338.5198,88024.9726,1915.068729,6961.343068,17279.47118,24216.98909,30518.10998
2019,11,10,16,94510.25246,130072.1421,88034.83726,1942.920979,7059.954711,9765.006529,25877.52339,33840.95014
2019,11,10,17,97995.6523,138671.6957,88065.10906,1946.256949,7122.822224,2847.602019,29248.69281,36071.23093
2019,11,10,18,103913.5442,144194.5125,88047.43016,2002.811589,7215.773755,205.9241261,33265.23569,37717.68171
2019,11,10,19,104759.1942,143551.2254,88103.18178,2002.366824,7180.43486,40.00000003,34642.56014,40556.6113
2019,11,10,20,101219.3772,140342.283,88105.17025,1994.006355,7245.487703,34.00000003,32543.22551,44226.78675
2019,11,10,21,97544.82212,134476.5443,88157.0037,1936.535051,7301.767301,-13.99999997,30125.61211,45694.38391
2019,11,10,22,92835.01534,127503.6306,88114.7689,1938.877356,7310.255468,-17.93478071,27607.91058,46653.39332
2019,11,10,23,89278.53287,116676.9228,88044.21544,1781.492465,7304.188781,-19.93478071,23807.48585,47596.38505
2019,11,11,0,88441.52002,112034.6872,87850.15802,1640.099866,7262.616426,-21.06521922,20932.83237,46747.06777
2019,11,11,1,82072.06096,105113.6182,87864.14184,1621.589673,7183.14364,-25.99999997,19461.28051,44910.37683
2019,11,11,2,80437.53938,104033.0334,87810.63508,1669.873227,7062.858616,-25.15275223,18995.85831,43816.1077
2019,11,11,3,80268.03172,103157.0343,87788.72617,1622.37377,6907.686137,-22.8472477,18769.39051,43678.39346
2019,11,11,4,81616.84198,104219.3082,87866.1387,1638.31647,6883.326224,-24.93478071,18844.09278,43831.70197
2019,11,11,5,86135.05556,109425.7272,88030.08383,1761.285501,7001.928564,-29.93478071,20674.90966,44245.89031
2019,11,11,6,94480.52873,122295.916,88166.52884,2074.822756,7251.550608,-27.99493284,26285.96621,43088.8736
2019,11,11,7,103798.1915,133128.3578,88302.12067,2467.596683,7471.805751,1977.578094,32025.18049,42248.22517
2019,11,11,8,107832.0803,135495.1974,88293.35935,2581.214723,7502.014686,8780.966997,32534.77918,45566.28612
2019,11,11,9,108227.9747,134385.0579,88282.432,2603.017153,7472.035927,14079.37182,31052.32729,46231.98911
2019,11,11,10,108016.0405,134128.1004,88271.7113,2620.507273,7817.528477,16815.29193,27825.92585,47805.22921
2019,11,11,11,108802.2631,135856.424,88190.12014,2746.062395,7792.370175,17944.30535,25740.41822,48012.24239
2019,11,11,12,108487.2641,136852.4361,88158.87552,2798.90584,7720.907042,17970.64257,24489.3202,48443.51864
2019,11,11,13,107155.5923,139646.6125,88136.82489,2752.767062,7695.131826,18096.11203,23951.50195,49510.12216
2019,11,11,14,106315.8218,142437.6581,88114.85063,2771.243143,7605.947878,17448.61591,23316.66241,49802.19803
2019,11,11,15,107149.4207,147222.8817,88089.10704,2800.937267,7616.435091,14426.84583,23083.94647,50209.12917
2019,11,11,16,108472.244,154315.9255,88072.43623,2836.293885,7681.166774,7531.136966,26408.79364,50452.52826
2019,11,11,17,112839.046,164471.4437,88146.57528,3033.551213,7725.937511,2060.174779,32459.52359,50405.54126
2019,11,11,18,117998.8977,171754.9175,88104.64335,3198.91829,7842.299007,270.7569359,37390.16974,49501.97502
2019,11,11,19,122160.4372,173313.1151,88093.62183,3304.479304,7799.843827,185,37083.1152,48216.56367
2019,11,11,20,121564.5907,169279.344,88052.93166,3205.781755,7821.336819,238,35436.74862,47600.25003
2019,11,11,21,119421.0291,163899.9402,88062.62209,3192.161626,7993.559658,110,31599.58371,46977.45501
2019,11,11,22,115010.5394,155125.0113,88050.12649,2993.12712,7780.003155,38.06521929,28227.53402,46295.41299
2019,11,11,23,109424.1212,146239.0277,88071.46215,2856.768515,7596.128894,-1.999999966,24437.30675,42638.9257
2019,11,12,0,104940.1995,137050.9675,87959.31641,2748.001313,7193.225931,-3.30550449,21401.96429,38597.83769
2019,11,12,1,103837.1871,134963.9945,87915.91329,2670.885325,7199.767889,-14.8472477,19268.97873,38348.76308
2019,11,12,2,102495.2543,134467.7679,87768.23046,2619.866365,7095.161863,-18.06521922,18512.63545,36236.85702
2019,11,12,3,101903.6212,134565.8839,87822.55108,2710.036546,6973.112945,-22.71680919,18216.43695,34913.52523
2019,11,12,4,103445.1508,135911.7705,87818.6106,2864.8992,6985.804956,-17.99999996,18579.15826,33526.12532
2019,11,12,5,108295.8335,141780.1683,88022.45358,3126.852694,7014.325508,-15.93478071,20379.38761,32721.29477
2019,11,12,6,115690.7756,158065.7526,88207.45026,3669.704438,7538.546382,-20.17556434,26286.0855,31172.28567
2019,11,12,7,122831.5957,179139.2942,88239.29936,4596.783377,7817.772871,1737.90556,31803.2487,29558.38471
2019,11,12,8,126644.4157,187136.3301,88256.85047,4760.976899,7920.387002,7640.838854,32990.91993,28265.15026
2019,11,12,9,127801.1677,189499.967,88208.95747,4869.06431,7906.623337,12367.53734,31258.61057,26786.83269
2019,11,12,10,129056.9386,190534.0524,88194.20405,4769.457236,7773.761088,14129.66089,29128.00278,25584.34804
2019,11,12,11,129758.975,190492.9979,88153.56555,4558.315008,7767.335014,14896.60281,28559.85693,25763.04473
