datetime,Nuclear,region,Wind,Hydro,Coal,Natural gas,Solar,Other
2022-07-17 07:00:00,4979,TEX,16849,81,7896,21541,0,84
2022-07-17 08:00:00,4980,TEX,16034,101,7642,20327,0,77
2022-07-17 09:00:00,4980,TEX,15567,46,7987,18789,0,80
2022-07-17 10:00:00,4981,TEX,15818,57,8017,17297,0,81
2022-07-17 11:00:00,4981,TEX,15026,86,7942,17565,0,81
2022-07-17 12:00:00,4981,TEX,14117,62,7800,17555,11,84
2022-07-17 13:00:00,4982,TEX,12216,124,7993,18251,1219,96
2022-07-17 14:00:00,4983,TEX,9800,134,7825,19087,5739,75
2022-07-17 15:00:00,4984,TEX,10154,154,7653,20351,8405,116
2022-07-17 16:00:00,4983,TEX,9167,155,8019,24607,9308,138
2022-07-17 17:00:00,4982,TEX,7417,154,9347,29467,9487,145
2022-07-17 18:00:00,4980,TEX,5510,63,10082,34620,9592,166
2022-07-17 19:00:00,4979,TEX,4909,29,10746,38402,9153,168
2022-07-17 20:00:00,4976,TEX,5281,117,11169,40670,8841,192
2022-07-17 21:00:00,4973,TEX,5592,118,11291,42074,8849,229
2022-07-17 22:00:00,4971,TEX,5900,119,11333,43327,8531,267
2022-07-17 23:00:00,4970,TEX,5949,119,11417,44115,7443,388
2022-07-18 00:00:00,4969,TEX,6347,120,11336,44669,5362,346
2022-07-18 01:00:00,4969,TEX,7139,120,11313,44370,2673,298
2022-07-18 02:00:00,4970,TEX,9128,10,11269,42765,339,259
2022-07-18 03:00:00,4971,TEX,11982,3,10504,39309,0,133
2022-07-18 04:00:00,4971,TEX,15359,3,9917,33125,0,144
2022-07-18 05:00:00,4973,TEX,17295,3,9444,27604,0,129
2022-07-18 06:00:00,4975,TEX,17970,73,9395,23248,0,103
2022-07-18 07:00:00,4976,TEX,17958,82,8412,21271,0,81
2022-07-18 08:00:00,4978,TEX,17142,101,7968,20422,0,79
2022-07-18 09:00:00,4980,TEX,15767,45,8271,19921,0,96
2022-07-18 10:00:00,4980,TEX,14328,44,8554,20188,0,73
2022-07-18 11:00:00,4980,TEX,13540,86,8609,21174,0,102
2022-07-18 12:00:00,4981,TEX,12384,62,8680,22832,6,73
2022-07-18 13:00:00,4982,TEX,11056,122,8731,23851,1231,74
2022-07-18 14:00:00,4981,TEX,8344,134,8646,25071,5761,86
2022-07-18 15:00:00,4981,TEX,7819,154,8471,27182,8234,189
2022-07-18 16:00:00,4980,TEX,6894,156,8753,31236,9249,163
2022-07-18 17:00:00,4980,TEX,5285,154,9551,35774,9558,174
2022-07-18 18:00:00,4978,TEX,3873,65,10288,40650,9610,170
2022-07-18 19:00:00,4976,TEX,3815,111,10881,43595,9639,162
2022-07-18 20:00:00,4974,TEX,4397,117,11249,45568,9587,177
2022-07-18 21:00:00,4971,TEX,4815,117,11251,46723,9437,306
2022-07-18 22:00:00,4968,TEX,5229,118,11144,47084,9220,434
2022-07-18 23:00:00,4967,TEX,5655,118,11049,47169,8806,448
2022-07-19 00:00:00,4968,TEX,6116,118,11167,47072,7377,334
2022-07-19 01:00:00,4969,TEX,7260,33,11369,46999,3696,266
2022-07-19 02:00:00,4970,TEX,9506,8,11133,45720,417,210
2022-07-19 03:00:00,4973,TEX,13168,3,10581,41013,0,160
2022-07-19 04:00:00,4978,TEX,16327,3,9456,35015,0,154
2022-07-19 05:00:00,4979,TEX,18254,3,9132,29144,1,162
2022-07-19 06:00:00,4980,TEX,19431,114,8840,24385,1,126
2022-07-19 07:00:00,4979,TEX,20060,150,8355,21356,1,86
2022-07-19 08:00:00,4977,TEX,19839,188,7923,19695,1,88
2022-07-19 09:00:00,4977,TEX,19160,135,8268,18599,1,74
2022-07-19 10:00:00,4977,TEX,19447,132,8502,17402,0,85
2022-07-19 11:00:00,4979,TEX,19453,130,8626,17460,1,84
2022-07-19 12:00:00,4980,TEX,19293,80,8735,17834,16,140
2022-07-19 13:00:00,4982,TEX,18385,63,8666,18407,1566,102
2022-07-19 14:00:00,4982,TEX,16190,55,8838,18814,6194,81
2022-07-19 15:00:00,4982,TEX,17341,63,8741,19625,8424,111
2022-07-19 16:00:00,4982,TEX,15763,63,9186,24144,9337,125
2022-07-19 17:00:00,4980,TEX,13987,63,9803,29811,9266,125
2022-07-19 18:00:00,4979,TEX,13899,36,9990,33520,9369,150
2022-07-19 19:00:00,4979,TEX,13542,116,10778,37100,9150,164
2022-07-19 20:00:00,4977,TEX,12705,116,11392,39958,9211,131
2022-07-19 21:00:00,4976,TEX,11800,116,11488,41036,9323,167
2022-07-19 22:00:00,4975,TEX,11081,117,11618,42177,9169,269
2022-07-19 23:00:00,4976,TEX,10814,118,11526,42812,8677,282
2022-07-20 00:00:00,4977,TEX,11023,118,11522,43553,6759,303
2022-07-20 01:00:00,4976,TEX,12441,117,11638,43525,3078,271
2022-07-20 02:00:00,4976,TEX,14599,17,11668,41615,394,161
2022-07-20 03:00:00,4978,TEX,18883,3,10577,36346,0,134
2022-07-20 04:00:00,4979,TEX,21563,3,9978,30464,0,162
2022-07-20 05:00:00,4980,TEX,22447,5,9797,25490,0,115
2022-07-20 06:00:00,4981,TEX,23038,115,9334,22019,0,92
2022-07-20 07:00:00,4982,TEX,23149,124,8486,19869,0,78
2022-07-20 08:00:00,4983,TEX,23180,151,8024,18103,0,73
2022-07-20 09:00:00,4983,TEX,22339,134,8089,17265,0,75
2022-07-20 10:00:00,4984,TEX,20543,133,8728,17351,0,79
2022-07-20 11:00:00,4984,TEX,17982,132,9156,19251,0,84
2022-07-20 12:00:00,4985,TEX,15782,52,9426,21591,13,137
2022-07-20 13:00:00,4986,TEX,13521,44,9710,23338,1141,106
2022-07-20 14:00:00,4986,TEX,12122,44,9831,24258,4184,135
2022-07-20 15:00:00,4987,TEX,10938,43,9943,27657,5513,135
2022-07-20 16:00:00,4987,TEX,9525,60,10011,31975,6876,176
2022-07-20 17:00:00,4988,TEX,8788,35,10508,35897,7948,159
2022-07-20 18:00:00,4991,TEX,8281,28,10683,39149,8584,170
2022-07-20 19:00:00,4989,TEX,7883,32,10818,43208,8241,153
2022-07-20 20:00:00,4982,TEX,7238,121,10877,45680,8379,339
2022-07-20 21:00:00,4980,TEX,6661,122,11340,46669,8270,544
2022-07-20 22:00:00,4979,TEX,7372,122,11607,46505,8079,351
2022-07-20 23:00:00,4979,TEX,8542,121,11714,45919,7262,324
2022-07-21 00:00:00,4980,TEX,10019,123,11577,44166,6651,175
2022-07-21 01:00:00,4980,TEX,10994,122,11026,44250,3561,192
2022-07-21 02:00:00,4981,TEX,11271,37,10934,44840,404,154
2022-07-21 03:00:00,4982,TEX,11858,6,10923,42124,0,247
2022-07-21 04:00:00,4983,TEX,13293,5,10481,37928,0,251
2022-07-21 05:00:00,4983,TEX,16067,35,9480,32239,0,126
2022-07-21 06:00:00,4984,TEX,16646,78,9423,28070,0,80
2022-07-21 07:00:00,4984,TEX,16861,82,8644,25758,0,97
2022-07-21 08:00:00,4985,TEX,15008,109,8547,25449,0,99
2022-07-21 09:00:00,4986,TEX,12396,98,9091,26230,0,76
2022-07-21 10:00:00,4987,TEX,11064,131,9399,26323,0,65
2022-07-21 11:00:00,4987,TEX,9314,130,9495,28215,0,70
2022-07-21 12:00:00,4989,TEX,9150,74,9481,28937,8,84
2022-07-21 13:00:00,4990,TEX,8463,41,9408,29164,875,97
2022-07-21 14:00:00,4989,TEX,8000,41,9296,29537,3262,115
2022-07-21 15:00:00,4989,TEX,7907,41,9355,31540,4261,141
2022-07-21 16:00:00,4988,TEX,6601,28,10105,34474,5206,165
2022-07-21 17:00:00,4987,TEX,6705,31,11251,36432,5775,142
2022-07-21 18:00:00,4984,TEX,6919,24,11766,38437,6399,136
2022-07-21 19:00:00,4982,TEX,7317,29,11860,39964,7036,206
2022-07-21 20:00:00,4980,TEX,8484,122,11865,41354,6912,221
2022-07-21 21:00:00,4979,TEX,10327,124,11826,41538,6925,158
2022-07-21 22:00:00,4976,TEX,12389,124,11808,40021,7512,163
2022-07-21 23:00:00,4976,TEX,13750,124,11772,38807,7184,160
2022-07-22 00:00:00,4976,TEX,14905,123,11667,37942,5608,162
2022-07-22 01:00:00,4977,TEX,15944,39,11148,37003,3312,248
2022-07-22 02:00:00,4978,TEX,14054,31,11846,38350,257,267
2022-07-22 03:00:00,4978,TEX,12466,12,11865,38040,0,253
2022-07-22 04:00:00,4979,TEX,12953,7,10671,35014,0,146
2022-07-22 05:00:00,4980,TEX,13791,6,10323,30451,0,109
2022-07-22 06:00:00,4982,TEX,13942,79,9987,26506,0,116
2022-07-22 07:00:00,4983,TEX,13901,88,9474,23899,0,120
2022-07-22 08:00:00,4984,TEX,13784,116,9118,22345,0,89
2022-07-22 09:00:00,4984,TEX,13772,135,9344,20769,0,88
2022-07-22 10:00:00,4985,TEX,12647,135,9395,21158,0,88
2022-07-22 11:00:00,4985,TEX,11647,105,9573,22249,0,98
2022-07-22 12:00:00,4986,TEX,11992,81,9392,23090,4,119
2022-07-22 13:00:00,4987,TEX,12014,62,9369,23421,748,99
2022-07-22 14:00:00,4987,TEX,10578,50,9545,24510,3254,99
2022-07-22 15:00:00,4988,TEX,11259,49,9333,25217,5742,118
2022-07-22 16:00:00,4987,TEX,10624,36,9316,27685,7978,137
2022-07-22 17:00:00,4985,TEX,9602,31,9865,31664,8583,120
2022-07-22 18:00:00,4984,TEX,9029,33,10512,35084,8705,126
2022-07-22 19:00:00,4982,TEX,9077,37,10761,36964,8748,121
2022-07-22 20:00:00,4979,TEX,9847,125,10815,37200,8707,92
2022-07-22 21:00:00,4978,TEX,11290,126,10382,36315,8534,95
2022-07-22 22:00:00,4975,TEX,12619,125,10180,35676,7987,116
2022-07-22 23:00:00,4974,TEX,13708,124,10127,35072,7324,115
2022-07-23 00:00:00,4974,TEX,15016,124,9827,34141,5895,154
2022-07-23 01:00:00,4975,TEX,15805,32,10135,33944,2999,190
2022-07-23 02:00:00,4976,TEX,15355,24,10753,34164,224,125
2022-07-23 03:00:00,4976,TEX,15519,4,10084,33045,0,144
2022-07-23 04:00:00,4978,TEX,17209,0,9540,28375,0,287
2022-07-23 05:00:00,4978,TEX,18047,0,9011,24854,0,89
2022-07-23 06:00:00,4978,TEX,18562,71,8315,21268,0,170
2022-07-23 07:00:00,4979,TEX,18382,85,8139,18977,0,72
2022-07-23 08:00:00,4980,TEX,18591,113,7795,16984,0,100
2022-07-23 09:00:00,4981,TEX,18679,132,7567,15707,0,67
2022-07-23 10:00:00,4982,TEX,17825,101,7583,15417,0,65
2022-07-23 11:00:00,4982,TEX,17090,131,7634,15625,0,82
2022-07-23 12:00:00,4983,TEX,16464,75,7941,15973,14,82
2022-07-23 13:00:00,4983,TEX,15044,44,8315,16657,1182,76
2022-07-23 14:00:00,4984,TEX,14094,44,8289,17125,5344,67
2022-07-23 15:00:00,4988,TEX,16663,14,7432,16970,8398,95
2022-07-23 16:00:00,4989,TEX,16119,24,8105,20398,9284,95
2022-07-23 17:00:00,4988,TEX,14637,25,8563,25422,9280,112
2022-07-23 18:00:00,4986,TEX,13106,27,9324,29490,9053,111
2022-07-23 19:00:00,4981,TEX,12075,30,9760,32003,9332,80
2022-07-23 20:00:00,4978,TEX,12446,35,10188,33039,9387,139
2022-07-23 21:00:00,4976,TEX,13448,122,10868,33615,8984,154
2022-07-23 22:00:00,4975,TEX,14084,123,11195,34390,8786,118
2022-07-23 23:00:00,4975,TEX,14625,121,11132,34142,8560,112
2022-07-24 00:00:00,4974,TEX,15800,122,10458,33498,7247,219
2022-07-24 01:00:00,4976,TEX,17155,35,10344,33190,4154,212
2022-07-24 02:00:00,4977,TEX,17351,31,10996,33187,471,142
2022-07-24 03:00:00,4977,TEX,17909,12,10365,31818,0,75
2022-07-24 04:00:00,4979,TEX,19997,7,9593,27205,0,105
2022-07-24 05:00:00,4980,TEX,22108,7,8837,22443,1,136
2022-07-24 06:00:00,4982,TEX,22576,66,8047,19853,1,75
2022-07-24 07:00:00,4982,TEX,21885,87,7632,18462,1,72
2022-07-24 08:00:00,4982,TEX,21280,115,7597,17088,1,70
2022-07-24 09:00:00,4983,TEX,20407,134,7582,16230,0,73
2022-07-24 10:00:00,4984,TEX,19260,134,7592,16112,0,82
2022-07-24 11:00:00,4985,TEX,18020,103,7595,16655,0,82
2022-07-24 12:00:00,4986,TEX,16609,78,7979,16531,13,85
2022-07-24 13:00:00,4986,TEX,15293,46,8365,16247,1520,83
2022-07-24 14:00:00,4986,TEX,14961,46,8235,15879,6223,96
2022-07-24 15:00:00,4985,TEX,16475,45,7787,16808,8620,163
2022-07-24 16:00:00,4985,TEX,13730,35,8256,22611,9299,147
2022-07-24 17:00:00,4983,TEX,11403,28,8909,27789,9521,134
2022-07-24 18:00:00,4981,TEX,9672,29,10630,31794,9437,171
2022-07-24 19:00:00,4978,TEX,8712,28,11364,35199,8813,184
2022-07-24 20:00:00,4976,TEX,9155,32,11452,36815,8637,185
2022-07-24 21:00:00,4975,TEX,9536,118,11435,38377,8360,261
2022-07-24 22:00:00,4974,TEX,10393,121,11412,38758,8248,194
2022-07-24 23:00:00,4974,TEX,11438,124,11417,38408,7835,330
2022-07-25 00:00:00,4973,TEX,12346,125,11349,37570,7039,253
2022-07-25 01:00:00,4975,TEX,14066,39,11380,37170,3927,214
2022-07-25 02:00:00,4976,TEX,15237,33,11306,37006,403,226
2022-07-25 03:00:00,4977,TEX,16547,15,10949,34478,0,155
2022-07-25 04:00:00,4978,TEX,18965,10,9645,29613,0,166
2022-07-25 05:00:00,4979,TEX,20099,12,9066,24997,0,140
2022-07-25 06:00:00,4980,TEX,20432,72,8144,21614,0,96
2022-07-25 07:00:00,4981,TEX,20185,94,7699,19744,0,107
2022-07-25 08:00:00,4981,TEX,19437,122,7492,18670,0,109
2022-07-25 09:00:00,4981,TEX,18616,141,7429,18325,0,95
2022-07-25 10:00:00,4982,TEX,18145,110,7658,18134,0,124
2022-07-25 11:00:00,4982,TEX,17565,141,7677,18863,0,118
2022-07-25 12:00:00,4984,TEX,16349,85,7950,20208,12,121
2022-07-25 13:00:00,4985,TEX,14123,53,8174,21566,1518,130
2022-07-25 14:00:00,4986,TEX,13101,53,7854,21735,6175,103
2022-07-25 15:00:00,4986,TEX,15552,22,7782,20956,8833,155
2022-07-25 16:00:00,4985,TEX,14433,36,7843,25613,9611,174
2022-07-25 17:00:00,4982,TEX,12241,35,8797,31021,9706,217
2022-07-25 18:00:00,4978,TEX,10564,35,10353,35349,9697,197
2022-07-25 19:00:00,4974,TEX,11199,38,10735,37775,9433,200
2022-07-25 20:00:00,4972,TEX,12307,123,10879,39242,9125,203
2022-07-25 21:00:00,4971,TEX,12994,125,10881,39920,8689,264
2022-07-25 22:00:00,4969,TEX,13209,124,10884,40367,8509,359
2022-07-25 23:00:00,4969,TEX,13497,123,10767,40035,8322,349
2022-07-26 00:00:00,4969,TEX,14447,122,10740,39003,7190,192
2022-07-26 01:00:00,4970,TEX,15641,122,10780,38617,3679,192
2022-07-26 02:00:00,4973,TEX,16154,38,10682,38564,312,220
2022-07-26 03:00:00,4974,TEX,17156,8,10456,35690,0,171
2022-07-26 04:00:00,4975,TEX,19630,7,9062,30509,0,172
2022-07-26 05:00:00,4976,TEX,21119,7,8450,25347,0,157
2022-07-26 06:00:00,4978,TEX,21292,78,7990,21643,0,106
2022-07-26 07:00:00,4979,TEX,20734,87,7508,19749,0,105
2022-07-26 08:00:00,4980,TEX,20251,114,7252,18326,0,101
2022-07-26 09:00:00,4980,TEX,19866,134,7550,16960,0,112
2022-07-26 10:00:00,4981,TEX,19057,104,7684,17117,0,96
2022-07-26 11:00:00,4982,TEX,17717,106,7674,18605,0,94
2022-07-26 12:00:00,4983,TEX,16434,59,7825,20213,11,136
2022-07-26 13:00:00,4983,TEX,14905,45,7825,21152,1540,93
2022-07-26 14:00:00,4984,TEX,13832,15,7806,20689,6341,86
2022-07-26 15:00:00,4983,TEX,15794,7,7826,21026,7864,236
2022-07-26 16:00:00,4982,TEX,14622,28,7835,24850,9332,319
2022-07-26 17:00:00,4980,TEX,12830,28,8401,30410,9697,196
2022-07-26 18:00:00,4977,TEX,11009,29,9817,34715,9505,165
2022-07-26 19:00:00,4973,TEX,10592,29,10120,38155,9244,206
2022-07-26 20:00:00,4971,TEX,10603,32,10127,40684,8931,248
2022-07-26 21:00:00,4971,TEX,11056,120,10127,41734,8725,310
2022-07-26 22:00:00,4970,TEX,11552,121,10116,42117,8659,350
2022-07-26 23:00:00,4970,TEX,12017,122,10121,41650,8679,255
2022-07-27 00:00:00,4971,TEX,12870,121,10043,40819,7457,221
2022-07-27 01:00:00,4972,TEX,13892,40,9882,41085,3755,333
2022-07-27 02:00:00,4974,TEX,14358,33,9875,41169,332,195
2022-07-27 03:00:00,4976,TEX,15357,11,9850,38230,0,181
2022-07-27 04:00:00,4978,TEX,17994,11,8628,33046,0,196
2022-07-27 05:00:00,4980,TEX,19663,12,8090,27903,0,133
2022-07-27 06:00:00,4981,TEX,20336,82,7506,24197,0,122
2022-07-27 07:00:00,4981,TEX,19829,119,6733,22457,0,95
2022-07-27 08:00:00,4982,TEX,19198,154,6418,21417,0,76
2022-07-27 09:00:00,4982,TEX,18330,109,6654,20644,0,73
2022-07-27 10:00:00,4983,TEX,17936,50,6867,19909,0,82
2022-07-27 11:00:00,4983,TEX,17127,50,7012,20860,0,127
2022-07-27 12:00:00,4984,TEX,15924,49,7014,22684,8,123
2022-07-27 13:00:00,4984,TEX,13888,20,6778,24470,1417,113
2022-07-27 14:00:00,4985,TEX,11817,11,6678,24637,6157,94
2022-07-27 15:00:00,4985,TEX,12339,34,6675,25501,8647,141
2022-07-27 16:00:00,4985,TEX,10453,35,8026,29560,9248,163
2022-07-27 17:00:00,4987,TEX,7502,34,8807,35717,9228,159
2022-07-27 18:00:00,4989,TEX,6781,33,9391,39077,9446,151
2022-07-27 19:00:00,4988,TEX,7046,29,9834,41639,8966,196
2022-07-27 20:00:00,4983,TEX,8270,32,10160,41749,8899,223
2022-07-27 21:00:00,4980,TEX,8416,122,10243,42675,8555,315
2022-07-27 22:00:00,4980,TEX,9603,121,10229,42399,8047,420
2022-07-27 23:00:00,4979,TEX,10939,121,9784,41263,7758,337
2022-07-28 00:00:00,4979,TEX,12318,121,9359,39727,6920,202
2022-07-28 01:00:00,4978,TEX,13411,17,9326,40404,3439,213
2022-07-28 02:00:00,4980,TEX,14099,7,9314,40214,187,214
2022-07-28 03:00:00,4980,TEX,15425,7,9184,36644,0,291
2022-07-28 04:00:00,4982,TEX,17208,8,9170,31302,0,182
2022-07-28 05:00:00,4983,TEX,18564,37,8050,27002,0,161
2022-07-28 06:00:00,4983,TEX,18801,79,7394,23945,0,107
2022-07-28 07:00:00,4984,TEX,18017,116,6786,22356,0,103
2022-07-28 08:00:00,4985,TEX,17511,153,6638,21224,0,99
2022-07-28 09:00:00,4985,TEX,16736,105,6701,20449,0,95
2022-07-28 10:00:00,4986,TEX,15662,16,6866,20713,0,109
2022-07-28 11:00:00,4987,TEX,13729,46,6995,23068,0,99
2022-07-28 12:00:00,4987,TEX,12436,46,6886,25673,7,112
2022-07-28 13:00:00,4989,TEX,11361,46,6860,25993,1453,96
2022-07-28 14:00:00,4989,TEX,10258,17,6694,25198,6135,292
2022-07-28 15:00:00,4985,TEX,11580,27,6559,25335,9042,310
2022-07-28 16:00:00,4986,TEX,10022,28,7668,29879,9552,168
2022-07-28 17:00:00,4981,TEX,7906,30,8810,34934,9563,273
2022-07-28 18:00:00,4980,TEX,6147,31,9251,40005,9449,158
2022-07-28 19:00:00,4981,TEX,6036,33,9497,43006,9284,203
2022-07-28 20:00:00,4980,TEX,7000,37,9535,43605,8997,314
2022-07-28 21:00:00,4979,TEX,7886,123,9503,43783,8818,323
2022-07-28 22:00:00,4977,TEX,9245,124,9613,42545,8571,263
2022-07-28 23:00:00,4977,TEX,10834,124,9762,40635,8365,182
2022-07-29 00:00:00,4978,TEX,12474,124,9845,38729,7298,150
2022-07-29 01:00:00,4978,TEX,14363,15,9877,37907,3955,215
2022-07-29 02:00:00,4979,TEX,14798,8,9939,38591,385,217
2022-07-29 03:00:00,4981,TEX,14120,7,9870,37563,0,143
2022-07-29 04:00:00,4981,TEX,15447,7,9663,32697,0,160
2022-07-29 05:00:00,4982,TEX,17348,7,7968,28474,0,142
2022-07-29 06:00:00,4983,TEX,17957,78,7145,25155,0,94
2022-07-29 07:00:00,4984,TEX,16979,114,6859,23557,0,90
2022-07-29 08:00:00,4985,TEX,15340,123,6736,23221,0,84
2022-07-29 09:00:00,4985,TEX,13872,86,6964,23247,0,79
2022-07-29 10:00:00,4985,TEX,13231,58,7131,22877,0,91
2022-07-29 11:00:00,4986,TEX,12002,45,7143,24565,0,85
2022-07-29 12:00:00,4987,TEX,10075,45,7409,27051,5,110
2022-07-29 13:00:00,4987,TEX,8707,16,7520,27674,1385,88
2022-07-29 14:00:00,4988,TEX,7764,7,7457,27119,6263,87
2022-07-29 15:00:00,4988,TEX,8313,25,8025,27881,8568,123
2022-07-29 16:00:00,4987,TEX,7209,27,9327,31378,9138,115
2022-07-29 17:00:00,4986,TEX,6117,25,10236,36037,9177,109
2022-07-29 18:00:00,4985,TEX,6141,24,10992,38675,9011,216
2022-07-29 19:00:00,4982,TEX,7352,26,11321,40187,8690,177
2022-07-29 20:00:00,4980,TEX,8766,33,11403,40447,8386,193
2022-07-29 21:00:00,4977,TEX,10539,120,11390,39949,7822,255
2022-07-29 22:00:00,4977,TEX,12092,120,11217,39630,7521,313
2022-07-29 23:00:00,4976,TEX,13564,120,11142,38405,6931,153
2022-07-30 00:00:00,4976,TEX,15519,121,10861,34694,6574,131
2022-07-30 01:00:00,4977,TEX,15195,15,11158,34884,3688,174
2022-07-30 02:00:00,4978,TEX,13339,5,11304,37280,320,245
2022-07-30 03:00:00,4980,TEX,13717,5,11323,34947,0,172
2022-07-30 04:00:00,4981,TEX,13133,5,10982,32735,0,179
2022-07-30 05:00:00,4982,TEX,13255,5,9162,30768,0,136
2022-07-30 06:00:00,4982,TEX,13291,75,7821,28565,0,108
2022-07-30 07:00:00,4983,TEX,13092,112,7263,26753,0,75
2022-07-30 08:00:00,4982,TEX,13165,149,6902,25037,0,68
2022-07-30 09:00:00,4983,TEX,12577,101,6836,23792,0,67
2022-07-30 10:00:00,4984,TEX,12772,43,6619,22928,0,64
2022-07-30 11:00:00,4984,TEX,11710,43,6681,23478,0,84
2022-07-30 12:00:00,4985,TEX,10073,42,7038,24424,5,98
2022-07-30 13:00:00,4986,TEX,8436,13,7319,25233,1012,87
2022-07-30 14:00:00,4985,TEX,7347,5,7192,25802,5336,85
2022-07-30 15:00:00,4986,TEX,7773,25,7309,26635,8019,102
2022-07-30 16:00:00,4985,TEX,7115,26,8336,29244,9208,110
2022-07-30 17:00:00,4983,TEX,6937,26,9257,32568,9299,196
2022-07-30 18:00:00,4981,TEX,6733,26,9883,36107,8784,198
2022-07-30 19:00:00,4980,TEX,7193,25,10060,38289,8846,173
2022-07-30 20:00:00,4978,TEX,7982,32,10122,39753,8586,230
2022-07-30 21:00:00,4977,TEX,8602,118,10027,39952,8737,246
2022-07-30 22:00:00,4975,TEX,9322,119,10136,40213,8380,392
2022-07-30 23:00:00,4975,TEX,10155,118,10095,39645,8007,177
2022-07-31 00:00:00,4975,TEX,10444,34,10029,39006,6838,156
2022-07-31 01:00:00,4976,TEX,10484,22,10037,39566,3614,197
2022-07-31 02:00:00,4976,TEX,11281,3,10233,39282,375,224
2022-07-31 03:00:00,4977,TEX,12874,3,10249,35968,0,200
2022-07-31 04:00:00,4978,TEX,15427,3,9872,30989,0,135
2022-07-31 05:00:00,4980,TEX,16826,3,8080,28091,0,142
2022-07-31 06:00:00,4981,TEX,17820,74,6962,25423,0,84
2022-07-31 07:00:00,4982,TEX,18335,111,6797,22309,0,97
2022-07-31 08:00:00,4983,TEX,18647,146,6954,19710,0,75
2022-07-31 09:00:00,4984,TEX,18734,74,7037,18115,0,83
2022-07-31 10:00:00,4984,TEX,18593,42,7035,17043,0,76
2022-07-31 11:00:00,4985,TEX,17962,41,7031,16862,0,83
2022-07-31 12:00:00,4985,TEX,17426,11,7004,16787,3,93
2022-07-31 13:00:00,4986,TEX,16639,3,7049,16653,838,84
2022-07-31 14:00:00,4986,TEX,14980,3,7077,17105,4747,89
2022-07-31 15:00:00,4986,TEX,14437,23,7316,18820,7541,134
2022-07-31 16:00:00,4986,TEX,13227,23,7517,22677,8910,134
2022-07-31 17:00:00,4984,TEX,11856,24,7974,27790,8956,141
2022-07-31 18:00:00,4981,TEX,10911,24,8884,31689,8907,174
2022-07-31 19:00:00,4977,TEX,10296,25,10473,33704,9153,224
2022-07-31 20:00:00,4973,TEX,9863,28,11155,36162,9337,187
2022-07-31 21:00:00,4970,TEX,9132,118,11440,38450,9216,219
2022-07-31 22:00:00,4969,TEX,9223,121,11614,39820,8777,268
2022-07-31 23:00:00,4970,TEX,9497,125,11588,40699,8188,227
