Date_Time_Hour_Beginning,International_Exports,International_Imports,Thermal_Generation,Nuclear_Generation,Eskom_Gas_Generation,Eskom_OCGT_Generation,Hydro_Water_Generation,Pumped_Water_Generation,ILS_Usage,Manual_Load_Reduction_MLR,IOS_Excl_ILS_and_MLR,Dispatchable_IPP_OCGT,Eskom_Gas_SCO_Pumping,Eskom_OCGT_SCO_Pumping,Hydro_Water_SCO_Pumping,Pumped_Water_SCO_Pumping,Wind,PV,CSP,Other_RE,Thermal_Gen_Excl_Pumping_and_SCO
2019/10/4 19:00,1682.901,1237,22837,928,0,490,530,2152,0,0,353,0,-2,-3.07,0,-9,708.085,0,410.687,5.01,
2019/10/4 20:00,1706.197,1236,22649,928,0,498,223,1776,0,0,0,0,-2,-3.46,0,-15,597.437,0,408.922,4.715,
2019/10/4 21:00,1700.345,1228,22540,928,0,483,26,478,0,0,0,0,-2,-3.2,0,-65,478.768,0,378.55,4.586,
2019/10/4 22:00,1689.757,1222,22572,928,0,464,0,0,0,0,0,0,-2,-3.33,0,-859,405.609,0,97.488,5.017,
2019/10/4 23:00,1757.029,1212,22511,928,0,449,0,0,0,0,0,0,-2,-3.33,0,-1888,363.694,0,45.17,4.987,
2019/10/5 0:00,1653.798,1215,22382,927,0,339,0,0,0,0,0,0,-2,-3.73,0,-2390,295.246,0,41.23,4.594,
2019/10/5 1:00,1554.806,1224,22412,928,0,0,0,0,0,0,0,0,-2,-5.19,0,-2352,197.035,0,41.033,4.62,
2019/10/5 2:00,1585.614,1223,22259,929,0,0,0,0,0,0,0,0,-2,-5.06,0,-2451,192.227,0,41.104,4.875,
2019/10/5 3:00,1612.87,1224,22323,929,0,0,0,0,0,0,0,0,-2,-4.53,0,-2466,177.622,0,41.009,4.818,
2019/10/5 4:00,1673.842,1151,22691,929,0,0,0,0,0,0,0,0,-2,-4.93,0,-2207,183.646,0,16.102,4.804,
2019/10/5 5:00,1841.063,1079,22712,928,0,0,0,0,0,0,0,0,-2,-5.19,0,-1330,241.603,0.057,65.32,4.949,
2019/10/5 6:00,1725.763,1113,22761,928,0,0,120,9,0,0,0,0,-2,-4.93,0,-331,273.063,92.213,144.593,4.987,
2019/10/5 7:00,1779.191,1134,22552,928,0,0,211,528,0,0,0,326.717,-2,-5.06,0,-19,264.112,516.462,248.111,4.96,
2019/10/5 8:00,1776.79,1143,22542,929,0,0,122,1074,0,0,0,481.98,-2,-4.8,0,-7,250.947,865.213,447.102,5.051,
2019/10/5 9:00,1775.597,1139,22449,929,0,0,122,1088,0,0,0,483.313,-2,-5.06,0,-6,277.834,1086.118,478.799,4.796,
2019/10/5 10:00,1688.847,1136,22284,929,0,0,122,735,0,0,0,488.942,-2,-4.66,0,-15,353.009,1243.79,479.918,4.594,
2019/10/5 11:00,1686.87,1138,21999,929,0,0,122,385,0,0,0,629.066,-2,-4.93,0,-23,415.767,1284.793,476.633,5.009,
2019/10/5 12:00,1725.811,1138,21909,929,0,0,122,132,0,0,0,630.616,-2,-5.06,0,-31,572.168,1295.874,477.152,5.096,
2019/10/5 13:00,1657.702,1140,21319,929,0,0,0,132,0,0,0,652.031,-2,-4.67,0,-33,718.839,1221.616,478.197,5.091,
2019/10/5 14:00,1630.176,1135,20704,930,0,0,0,5,0,0,0,935.934,-2,-4.93,0,-35,850.557,1109.225,474.318,4.94,
2019/10/5 15:00,1657.422,1131,20727,930,0,0,0,0,0,0,0,965.472,-2,-5.06,0,-32,899.534,970.242,389.672,4.941,
2019/10/5 16:00,1636.59,1135,21038,929,0,0,0,0,0,0,0,966.951,-2,-4.8,0,-35,990.803,680.909,441.951,4.961,
2019/10/5 17:00,1747.879,1146,21265,929,0,0,158,403,0,0,0,970.021,-2,-4.93,0,-26,1016.875,258.023,437.267,4.965,
2019/10/5 18:00,1752.697,1122,21421,929,0,0,386,1964,0,0,0,975.336,-2,-5.06,0,-3,970.872,13.52,396.171,4.983,
2019/10/5 19:00,1768.047,1129,21653,928,0,0,472,1935,0,0,0,976.81,-2,-4.93,0,-6,831.183,0,394.569,4.671,
2019/10/5 20:00,1805.364,1119,21776,929,0,0,80,979,0,0,0,978.913,-2,-4.93,0,-12,660.105,0,393.815,5.019,
2019/10/5 21:00,1818.097,1105,21585,930,0,0,0,55,0,0,0,982.014,-2,-5.06,0,-354,522.134,0,355.153,5.024,
2019/10/5 22:00,1637.795,1071,21713,930,0,0,0,0,0,0,0,984.252,-2,-5.06,0,-1852,588.889,0,62.032,5.024,
2019/10/5 23:00,1521.693,1068,21763,930,0,0,0,0,0,0,0,470.14,-2,-4.93,0,-2785,844.307,0,28.304,5.004,
2019/10/6 0:00,1667.22,1067,21483,929,0,0,0,0,0,0,0,0,-2,-5.19,0,-2621,912.045,0,28.273,5.005,
2019/10/6 1:00,1539.548,1071,21150,929,0,0,0,0,0,0,0,0,-2,-4.8,0,-2732,929.849,0,28.172,5.158,
2019/10/6 2:00,1567.846,1070,21093,929,0,0,0,0,0,0,0,0,-2,-5.06,0,-2829,977.644,0,28.162,5.255,
2019/10/6 3:00,1606.661,1074,21237,929,0,0,0,0,0,0,0,0,-2,-5.06,0,-2807,900.137,0,28.369,5.262,
2019/10/6 4:00,1705.495,1070,21628,929,0,0,0,0,0,0,0,0,-2,-5.06,0,-2796,913.095,0,28.291,5.139,
2019/10/6 5:00,1742.637,1070,22203.49,929,0,0,0,0,0,0,0,0,-2,-4.93,0,-2774,889.988,0.077,26.079,4.788,
2019/10/6 6:00,1760.699,1073,23347,929,0,0,0,0,0,0,0,0,-2,-4.93,0,-1956,820.235,68.941,0,5.351,
2019/10/6 7:00,1870.986,911,23884,929,0,0,118,229,0,0,0,0,-2,-4.93,0,-882,780.377,352.664,7.557,5.383,
2019/10/6 8:00,1845.676,858,24099,929,0,0,122,324,0,0,0,0,-2,-5.06,0,-364,756.975,701.967,83.362,5.317,
2019/10/6 9:00,1833.67,855,23975,929,0,0,122,124,0,0,0,0,-2,-4.93,0,-227,755.753,927.766,180.555,4.995,
2019/10/6 10:00,1814.056,847,23826,929,0,0,118,157,0,0,0,0,-2,-4.93,0,-455,737.306,1070.318,247.399,4.98,
2019/10/6 11:00,1816.188,843,23704,929,0,0,0,198,0,0,0,0,-2,-5.06,0,-439,666.24,1124.43,252.832,5.095,
2019/10/6 12:00,1814.253,845,23643,929,0,0,0,0,0,0,0,0,-2,-4.8,0,-265,652.428,1036.664,280.422,5.366,
2019/10/6 13:00,1902.035,839,23613,928,0,0,0,0,0,0,0,0,-2,-4.93,0,-775,807.284,969.969,273.836,5.288,
2019/10/6 14:00,1812.425,829,23780,928,0,0,0,0,0,0,0,0,-2,-5.06,0,-1300,846.787,845.563,264.509,4.884,
2019/10/6 15:00,1907.419,830,23911,927,0,0,0,0,0,0,0,0,-2,-4.93,0,-1117,927.077,595.16,228.265,4.864,
2019/10/6 16:00,1859.672,834,23823,928,0,0,0,0,0,0,0,0,-2,-5.19,0,-614,941.456,360.416,236.76,5.39,
2019/10/6 17:00,1997.878,848,23755,928,0,0,82,150,0,0,0,0,-2,-4.8,0,-26,918.913,185.278,231.552,5.295,
2019/10/6 18:00,1964.671,1071,24038,928,0,0,426,1257,0,0,0,0,-2,-5.19,0,-15,906.002,11.52,203.624,4.914,
2019/10/6 19:00,1978.725,1114,23924,928,0,0,490,1672,0,0,0,0,-2,-4.93,0,-20,812.73,0,195.999,5.149,
2019/10/6 20:00,1994.597,1092,23839,928,0,0,48,471,0,0,0,0,-2,-5.06,0,-53,803.805,0,196.945,5.591,
2019/10/6 21:00,1921.796,1087,23921,928,0,0,0,0,0,0,0,0,-2,-5.19,0,-1454,754.818,0,163.693,4.769,
2019/10/6 22:00,1851.185,1189,23555,928,0,0,0,0,0,0,0,0,-2,-4.93,0,-2637,764.284,0,48.073,5.337,
2019/10/6 23:00,1699.323,1206,22570,927,0,0,0,0,0,0,0,0,-2,-4.8,0,-2744,801.06,0,11.319,5.589,
2019/10/7 0:00,1579.366,1235,21938,927,0,0,0,0,0,0,0,0,-2,-5.19,0,-2741,697.491,0,0,4.797,
2019/10/7 1:00,1560.076,1222,21673,927,0,0,0,0,0,0,0,0,-2,-4.8,0,-2739,685.719,0,0,5.211,
2019/10/7 2:00,1566.868,1227,21559,928,0,0,0,0,0,0,0,0,-2,-4.93,0,-2729,707.902,0,0,5.552,
2019/10/7 3:00,1624.414,1238,21912,928,0,0,0,0,0,0,0,0,-2,-5.06,0,-2721,800.799,0,0,5.185,
2019/10/7 4:00,1774.266,1237,23094,928,0,0,0,0,0,0,0,0,-2,-4.93,0,-2332,711.551,0,0,5.078,
2019/10/7 5:00,1877.221,1346,23848,928,0,0,2,407,0,0,0,0,-2,-4.8,0,-270,618.348,0.124,0,5.419,
2019/10/7 6:00,1661.368,1305,23999,928,0,0,152,1177,0,0,0,0,-2,-5.06,0,-28,587.016,55.403,0,5.369,
2019/10/7 7:00,1511.28,1289,23591,928,0,0,121,475,0,0,0,0,-2,-5.19,0,-30,636.947,421.637,32.403,5.357,
2019/10/7 8:00,1632.09,1299,23575,928,0,0,118,584,0,0,0,0,-2,-4.67,0,-25,755.872,830.504,259.258,5.556,
2019/10/7 9:00,1696.419,1291,23293,928,0,0,0,591,0,0,0,0,-2,-5.19,0,-26,986.391,1050.04,347.537,5.762,
2019/10/7 10:00,1832.379,1301,22948,928,0,0,0,1281,0,0,0,0,-2,-4.8,0,-10,1037.456,1176.682,350.216,5.746,
2019/10/7 11:00,1888.229,1297,23336,928,0,0,0,1012,0,0,0,0,-2,-4.93,0,-9,1024.717,1191.54,349.391,5.73,
2019/10/7 12:00,1910.973,1298,23366,928,0,0,0,752,0,0,0,0,-2,-4.8,0,-14,1075.735,1243.961,350.513,5.742,
2019/10/7 13:00,1899.833,1293,23400.99,928,0,0,0,602,0,0,0,0,-2,-5.06,0,-15,1130.309,1258.125,350.529,5.731,
2019/10/7 14:00,1955.994,1289,23271,928,0,0,0,1083,0,0,0,0,-2,-4.53,0,-14,1188.536,1195.813,347.361,5.449,
2019/10/7 15:00,2130.569,1295,23076,927,0,28,0,1824,0,0,0,0,-2,-3.2,0,-7,1133.178,991.292,349.26,5.4,
2019/10/7 16:00,2148.608,1289,23221,927,0,511,0,1926,0,0,0,0,-2,-3.33,0,-8,830.375,696.215,349.531,5.767,
2019/10/7 17:00,1820.925,1267,23541,927,0,547,220,1883,0,0,61,0,-2,-2.8,0,-9,747.776,281.506,342.944,5.673,
2019/10/7 18:00,1908.487,1247,23921,927,0,1073,506,2059,0,0,482,0,-2,-1.6,0,-4,626.963,17.204,310.088,5.267,
2019/10/7 19:00,1912.559,1248,24122,927,0,878,436,2127,0,0,180,0,-2,-1.86,0,-5,538.026,0,293.369,5.507,
2019/10/7 20:00,1780.32,1223,24131,928,0,41,235,1530,0,0,0,0,-2,-4.66,0,-17,511.76,0,286.057,5.962,
2019/10/7 21:00,2152.66,1207,24132.9,929,0,0,26,265,0,0,0,0,-2,-5.19,0,-328,474.512,0,264.183,5.522,
2019/10/7 22:00,1971.014,1200,24083.24,929,0,0,0,0,0,0,0,0,-2,-5.06,0,-1960,525.158,0,85.919,5.191,
2019/10/7 23:00,1838.336,1189,23277,928,0,0,0,0,0,0,0,0,-2,-4.8,0,-2477,535.597,0,81.86,5.857,
2019/10/8 0:00,1856.033,1174,23134,928,0,0,0,0,0,0,0,0,-2,-5.19,0,-2616,378.255,0,41.206,6.051,
2019/10/8 1:00,1812.334,1172,23097,928,0,0,0,0,0,0,0,0,-2,-4.93,0,-2766,279.526,0,40.849,5.54,
2019/10/8 2:00,1779.349,1173,23054,928,0,0,0,0,0,0,0,0,-2,-4.8,0,-2737,134.333,0,39.987,5.583,
2019/10/8 3:00,1874.361,1178,23525,927,0,0,0,0,0,0,0,0,-2,-5.19,0,-2731,67.604,0,17.778,5.166,
2019/10/8 4:00,1999.238,1185,24102,928,0,0,0,0,0,0,0,0,-2,-5.06,0,-1910,44.741,0,0,4.879,
2019/10/8 5:00,1979.776,1249,24679,928,0,0,0,851,0,0,0,0,-2,-4.8,0,-81,38.702,0.14,37.76,5.72,
2019/10/8 6:00,1843.019,1341,25003,928,0,0,122,1415,0,0,0,0,-2,-4.93,0,-23,60.542,104.285,57.78,5.945,
2019/10/8 7:00,1575.835,1265,24579,928,0,0,122,261,0,0,0,0,-2,-5.06,0,-31,92.808,544.397,166.019,6.141,
2019/10/8 8:00,1631.792,1265,24464,928,0,0,119,276,0,0,0,0,-2,-4.93,0,-26,85.711,903.326,340.818,5.814,
2019/10/8 9:00,1702.425,1275,24344,928,0,0,0,363,0,0,0,0,-2,-5.06,0,-26,69.9,1096.123,348.764,4.86,
2019/10/8 10:00,1976.227,1352,24220,927,0,0,0,618,0,0,0,0,-2,-4.8,0,-17,89.989,1218.545,348.965,5.094,
2019/10/8 11:00,2209.817,1355,23952,927,0,0,0,992,0,0,0,0,-2,-5.06,0,-11,124.125,1306.117,353.432,5.3,
2019/10/8 12:00,2250.54,1376,23329,927,0,0,0,1165,0,0,0,0.161,-2,-4.4,0,-6,188.928,1294.006,412.636,5.253,
2019/10/8 13:00,2268.111,1391,22864,927,0,0,0,1519,0,0,0,0.01,-2,-3.46,0,-3,237.554,1244.37,449.459,5.658,
2019/10/8 14:00,2271.529,1375,22518,928,0,148,0,1947,0,0,0,0,-2,-3.33,0,-4,275.446,1152.818,449.258,5.588,
2019/10/8 15:00,2331.227,1377,22576,928,0,551,0,2017,0,0,0,13.941,-2,-3.33,0,-6,324.831,988.931,449.562,5.719,
2019/10/8 16:00,2375.939,1374,22668,928,0,657,14,2135,0,0,0,528.896,-2,-3.33,0,-4,367.424,711.635,451.182,5.956,
2019/10/8 17:00,2092.573,1351,22990,928,0,978,243,1469,0,0,36,965.737,-2,-3.33,0,-18,358.254,294.441,448.794,5.757,
2019/10/8 18:00,2121.184,1324,23512,927,0,917,498,2124,0,0,357,978.707,-2,-3.33,0,-9,358.47,18.888,410.711,5.522,
2019/10/8 19:00,2098.745,1298,24033,927,0,801,497,1755,0,0,142.5,986.477,-2,-3.33,0,-17,349.402,0,390.641,5.726,
2019/10/8 20:00,2038.975,1258,24342,927,0,358,108,564,0,0,0,981.176,-2,-3.59,0,-27,419.002,0,381.088,6.062,
2019/10/8 21:00,2042.488,1254,23950,928,0,19,0,146,0,0,0,267.025,-2,-5.06,0,-221,436.95,0,349.158,5.686,
2019/10/8 22:00,2111.147,1212,24201,928,0,0,0,0,0,0,0,0,-2,-4.8,0,-1836,505.185,0,89.866,5.505,
2019/10/8 23:00,2040.137,1014,24070,928,0,0,0,0,0,0,0,0,-2,-4.93,0,-2721,569.867,0,82.647,6.159,
2019/10/9 0:00,1952.365,1014,23679,928,0,0,0,0,0,0,0,0,-2,-5.19,0,-2788,559.006,0,43.355,6.127,
2019/10/9 1:00,1868.039,1198,23028,928,0,0,0,0,0,0,0,0,-2,-5.06,0,-2797,578.942,0,40.954,5.62,
2019/10/9 2:00,1879.909,1195,22734,928,0,0,0,0,0,0,0,0,-2,-4.93,0,-2786,806.959,0,40.798,5.932,
2019/10/9 3:00,2030.699,1194,23131,928,0,0,0,0,0,0,0,0,-2,-5.19,0,-2764,807.558,0,41.108,6.34,
2019/10/9 4:00,2038.504,1213,24083,927,0,0,0,0,0,0,0,0,-2,-5.06,0,-2308,825.197,0,35.421,6.203,
2019/10/9 5:00,2071.229,1279,24375,928,0,0,18,766,0,0,0,0,-2,-4.93,0,-180,803.27,0.153,19.866,6.171,
2019/10/9 6:00,1869.947,1324,24375,928,0,0,206,1247,0,0,0,0,-2,-5.19,0,-26,799.987,105.048,58.744,6.146,
2019/10/9 7:00,1756.597,1342,24179,928,0,0,121,0,0,0,0,0,-2,-5.19,0,-32,809.896,529.056,176.703,6.134,
2019/10/9 8:00,1748.011,1368,23994,928,0,0,119,0,0,0,0,0,-2,-4.8,0,-35,870.296,874.955,250.842,5.507,
2019/10/9 9:00,1678.645,1318,23831,927,0,0,0,55,0,0,0,0,-2,-4.93,0,-33,978.876,1067.388,250.647,5.711,
2019/10/9 10:00,1866.764,1270,23795,926,0,0,0,275,0,0,0,0,-2,-5.06,0,-27,1140.53,1184.553,249.575,5.709,
2019/10/9 11:00,2168.211,1312,24088,926,0,0,0,280,0,0,0,0,-2,-5.06,0,-25,1250.644,1241.59,249.049,5.65,
2019/10/9 12:00,2186.508,982,23975,927,0,0,0,177,0,0,0,0,-2,-5.19,0,-29,1358.244,1257.567,249.131,5.324,
2019/10/9 13:00,2132.971,668,23457,928,0,0,0,845,0,0,0,0,-2,-5.06,0,-21,1431.368,1260.311,249.234,5.403,
2019/10/9 14:00,2157.169,786,23183,927,0,0,0,1300,0,0,0,0,-2,-3.46,0,-18,1516.79,1191.324,249.851,5.565,
2019/10/9 15:00,2242.232,1186,22894,927,0,52,0,2165,0,0,0,0,-2,-3.33,0,-3,1559.627,1006.14,248.79,5.273,
2019/10/9 16:00,2188.484,1182,22982,927,0,417,0,2216,0,0,0,0,-2,-3.46,0,-2,1627.26,697.931,249.112,5.201,
2019/10/9 17:00,2156.459,1130,23412,927,0,651,224,2020,0,0,0,45.729,-2,-3.2,0,-4,1739.934,295.793,244.037,5.281,
2019/10/9 18:00,2100.009,1134,23782,927,0,710,506,2168,0,0,287,315.55,-2,-3.33,0,-5,1762.284,18.594,236.877,5.291,
2019/10/9 19:00,1962.055,1131,23505,928,0,576,433,2242,0,0,287,325.716,-2,-3.2,0,-1,1640.081,0,242.5,5.156,
2019/10/9 20:00,2051.347,1109,23089,928,0,426,176,1516,0,0,0,327.351,-2,-3.33,0,-14,1439.57,0,241.792,5.155,
2019/10/9 21:00,2283.147,1106,23164,927,0,246,0,212,0,0,0,245.555,-2,-3.99,0,-101,1245.544,0,214.486,5.046,
2019/10/9 22:00,2246.208,1102,23211,927,0,0,0,0,0,0,0,0,-2,-5.19,0,-1120,1096.77,0,41.044,4.978,
2019/10/9 23:00,2041.257,1077,22710,928,0,0,0,0,0,0,0,0,-2,-5.19,0,-1795,1010.554,0,41.059,5.001,
2019/10/10 0:00,1926.948,1082,22096,928,0,0,0,0,0,0,0,0,-2,-5.19,0,-2070,995.504,0,40.879,5.009,
2019/10/10 1:00,1804.1,1082,22251,929,0,0,0,0,0,0,0,0,-2,-5.19,0,-2596,1006.35,0,40.767,5.016,
2019/10/10 2:00,1859.663,1079,22534,930,0,0,0,0,0,0,0,0,-2,-5.06,0,-2763,950.394,0,40.708,5.018,
2019/10/10 3:00,1874.175,1079,22646,930,0,0,0,0,0,0,0,0,-2,-5.19,0,-2576,961.888,0,40.75,5.025,
2019/10/10 4:00,2135.693,1083,22820,930,0,0,0,0,0,0,0,0,-2,-5.19,0,-1184,944.162,0,25.2,5.029,
2019/10/10 5:00,2240.713,1095,23731,930,0,0,0,1009,0,0,0,0,-2,-5.19,0,-23,908.118,0.254,26.202,5.031,
2019/10/10 6:00,1974.32,1082,24149,931,0,0,184,1684,0,0,0,0,-2,-5.33,0,-16,888.189,117.698,72.931,5.033,
2019/10/10 7:00,1642.626,1076,24246,931,0,0,134,420,0,0,0,0,-2,-5.06,0,-32,846.628,587.482,96.58,5.034,
2019/10/10 8:00,1642.382,1077,24170,930,0,0,119,477,0,0,0,0,-2,-5.19,0,-23,778.965,956.725,241.107,5.022,
2019/10/10 9:00,1602.36,1101,23791,930,0,0,0,761,0,0,0,0,-2,-5.06,0,-20,797.822,1177.413,287.095,5.078,
2019/10/10 10:00,1889.996,1122,23655,929,0,0,0,1432,0,0,0,0,-2,-4.67,0,-4,665.06,1255.845,272.837,5.019,
2019/10/10 11:00,2180.813,1131,23533,930,0,121,0,1632,0,0,0,184.285,-2,-3.46,0,-12,540.691,1313.873,303.55,5.08,
2019/10/10 12:00,2203.221,1132,23510,931,0,274,0,1218,0,0,0,333.061,-2,-3.33,0,-22,466.583,1321.089,308.401,4.995,
2019/10/10 13:00,2161.878,1136,23457,931,0,295,0,972,0,0,0,335.39,-2,-3.33,0,-28,491.854,1282.801,295.333,5.315,
2019/10/10 14:00,2120.702,1137,23720,930,0,295,0,934,0,0,0,336.162,-2,-3.33,0,-31,547.977,1146.302,298.876,4.922,
2019/10/10 15:00,2147.712,1154,23881,930,0,464,0,1012,0,0,0,522.743,-2,-3.33,0,-27,625.299,931.044,275.16,4.723,
2019/10/10 16:00,2245.112,1155,24238,930,0,646,0,954,0,0,0,675.845,-2,-3.33,0,-29,708.165,647.981,287.917,4.692,
2019/10/10 17:00,1991.453,1147,24646,930,0,629,198,1158,0,0,0,678.419,-2,-3.07,0,-25,838.357,254.128,348.601,5.024,
2019/10/10 18:00,1985.349,1132,24794,930,0,660,507,1873,0,0,287,680.296,-2,-3.46,0,-13,962.094,16.996,301.839,5.017,
2019/10/10 19:00,1788.362,1129,24706,930,0,661,433,1552,0,0,287,681.458,-2,-3.2,0,-14,1091.019,0,250.907,4.508,
2019/10/10 20:00,1754.918,1161,24501,930,0,697,168,464,0,0,0,681.362,-2,-3.46,0,-29,1058.067,0,208.401,4.667,
2019/10/10 21:00,1842.323,1168,24191,931,0,480,0,0,0,0,0,681.396,-2,-3.2,0,-1400,910.068,0,184.692,4.954,
2019/10/10 22:00,1951.752,1188,24152,931,0,105,0,0,0,0,0,347.145,-2,-4.8,0,-2154,763.325,0,45.296,4.913,
2019/10/10 23:00,1963.863,1219,23802,931,0,0,0,0,0,0,0,0.154,-2,-5.19,0,-2394,638.231,0,38.704,4.591,
2019/10/11 0:00,1922.356,1216,23236,931,0,0,0,0,0,0,0,0,-2,-5.06,0,-2564,668.455,0,38.093,4.778,
2019/10/11 1:00,1918.985,1213,23152,931,0,0,0,0,0,0,0,0,-2,-5.19,0,-2703,670.283,0,2.007,4.771,
2019/10/11 2:00,1947.718,1213,23153,931,0,0,0,0,0,0,0,0,-2,-5.06,0,-2824,703.67,0,0,4.778,
2019/10/11 3:00,1954.671,1217,23572,931,0,0,0,0,0,0,0,0,-2,-5.06,0,-2803,577.475,0,0,4.772,
2019/10/11 4:00,2086.875,1237,23790,932,0,0,0,0,0,0,0,0,-2,-5.06,0,-1593,580.457,0,0,4.768,
2019/10/11 5:00,2119.53,1301,24069,932,0,0,0,1221,0,0,0,0,-2,-5.06,0,-31,767.782,0.242,39.329,4.773,
2019/10/11 6:00,1728.405,1300,24481,932,0,0,223,1735,0,0,0,0,-2,-5.06,0,-16,816.943,93.72,76.055,4.788,
2019/10/11 7:00,1556.734,1292,24458,932,0,0,213,698,0,0,0,0,-2,-5.19,0,-32,704.011,495.895,103.623,4.595,
2019/10/11 8:00,1579.874,1302,24546,932,0,0,122,663,0,0,0,0,-2,-5.06,0,-27,645,860.834,350.389,5.269,
2019/10/11 9:00,1638.883,1294,23872,932,0,0,122,1062,0,0,0,0,-2,-5.06,0,-15,608.743,1071.488,416.891,4.928,
2019/10/11 10:00,1848.718,1288,23805,931,0,0,110,1394,0,0,0,0,-2,-4.67,0,-10,553.329,1200.764,416.421,4.413,
2019/10/11 11:00,1889.234,1285,23514,931,0,0,0,1783,0,0,0,0,-2,-5.19,0,-4,462.948,1265.572,415.635,4.279,
2019/10/11 12:00,2051.98,1284,23096,931,0,0,0,1838,0,0,0,0,-2,-4.8,0,-7,375.093,1292.031,401.91,4.51,
2019/10/11 13:00,2057.473,1282,23294,930,0,0,0,1223,0,0,0,0,-2,-5.06,0,-20,395.945,1226.016,374.708,4.833,
2019/10/11 14:00,2033.191,1285,23500,930,0,0,0,1069,0,0,0,0,-2,-4.93,0,-24,402.034,1099.313,390.019,4.185,
2019/10/11 15:00,1979.786,1306,23842,931,0,0,0,896,0,0,0,0,-2,-4.93,0,-22,394.307,927.546,420.516,4.622,
2019/10/11 16:00,1776.564,1304,23847,930,0,0,0,1216,111.75,0,0,0,-2,-4.8,0,-14,344.989,597.686,422.558,4.724,
2019/10/11 17:00,1433.712,1300,24113,930,0,0,94,1212,245.85,0,0,0,-2,-5.19,0,-12,370.087,252.934,413.359,4.504,
2019/10/11 18:00,1785.237,1239,24333,930,0,0,450,2027,0,0,327,0,-2,-4.93,0,-2,348.851,19.147,375.154,4.246,
2019/10/11 19:00,1820.713,1227,24450,930,0,0,388,2296,0,0,327,0,-2,-4.93,0,-5,369.211,0,354.022,4.518,
2019/10/11 20:00,1773.228,1232,24445,930,0,0,233,1234,0,0,0,0,-2,-5.06,0,-22,413.962,0,352.324,4.876,
2019/10/11 21:00,1791.134,1226,24333,931,0,0,50,67,0,0,0,0,-2,-5.06,0,-407,452.095,0,329.771,4.398,
2019/10/11 22:00,1957.79,1197,24265,931,0,0,0,0,0,0,0,0,-2,-5.06,0,-1524,413.388,0,88.476,4.157,
2019/10/11 23:00,1934.362,1193,24073,931,0,0,0,0,0,0,0,0,-2,-4.93,0,-2608,425.588,0,67.32,4.824,
2019/10/12 0:00,1857.252,1174,23264,932,0,0,0,0,0,0,0,0,-2,-4.93,0,-2611,394.535,0,39.192,5.037,
2019/10/12 1:00,1854.161,1174,22952,932,0,0,0,0,0,0,0,0,-2,-4.93,0,-2645,389.198,0,14.117,4.527,
2019/10/12 2:00,1857.374,1181,22957,932,0,0,0,0,0,0,0,0,-2,-5.19,0,-2778,369.733,0,0,4.687,
2019/10/12 3:00,1903.365,1184,23105,932,0,0,0,0,0,0,0,0,-2,-5.06,0,-2822,372.852,0,0,4.872,
2019/10/12 4:00,1912.962,1183,23580,933,0,0,0,0,0,0,0,0,-2,-4.66,0,-2812,361.491,0,0,5.228,
2019/10/12 5:00,1946.914,1208,24352,933,0,0,0,0,0,0,0,0,-2,-5.19,0,-2616,419.451,0.44,46.234,5.219,
2019/10/12 6:00,1837.673,1239,24429,932,0,0,0,0,0,0,0,0,-2,-5.06,0,-1916,526.657,100.664,158.534,4.883,
2019/10/12 7:00,1574.648,1234,24310,932,0,0,24,0,0,0,0,0,-2,-4.93,0,-991,539.348,495.289,214.853,5.064,
2019/10/12 8:00,1490.819,1238,24481,932,0,0,202,0,0,0,0,0,-2,-5.06,0,-614,462.859,834.866,379.112,5.394,
2019/10/12 9:00,1525.032,1223,24294,932,0,0,107,0,0,0,0,0,-2,-4.93,0,-272,477.478,1051.008,376.284,5.492,
2019/10/12 10:00,1699.527,1222,23872,932,0,0,0,0,0,0,0,0,-2,-5.06,0,-110,603.03,1183.706,401.452,5.492,
2019/10/12 11:00,1284.477,1301,23437,933,0,0,0,6,0,0,216.05,0,-2,-4.66,0,-522,787.534,1224.729,418.728,5.38,
2019/10/12 12:00,1699.76,1255,23213,933,0,0,0,0,0,0,0,0,-2,-4.93,0,-218,886.216,1194.506,418.689,5.371,
2019/10/12 13:00,1767.083,1233,23403,933,0,0,0,0,0,0,0,0,-2,-5.06,0,-1064,1071.735,1166.485,417.742,5.486,
2019/10/12 14:00,1933.327,1225,23218,933,0,0,0,0,0,0,0,0,-2,-5.06,0,-977,1214.539,1045.558,398.445,5.69,
2019/10/12 15:00,1930.673,1234,23187,932,0,0,0,0,0,0,0,0,-2,-4.8,0,-1175,1404.673,881.687,385.026,5.597,
2019/10/12 16:00,1951.686,1231,23276,932,0,0,0,0,0,0,0,0,-2,-4.93,0,-977,1507.775,603.772,390.442,5.373,
2019/10/12 17:00,1862.216,1254,23545,932,0,0,140,0,0,0,0,0,-2,-4.93,0,-664,1488.787,260.791,412.211,5.637,
2019/10/12 18:00,1812.542,1225,23530,931,0,0,404,1069,0,0,0,0,-2,-4.93,0,-27,1352.074,20.695,374.155,5.623,
2019/10/12 19:00,1836.435,1213,23448,932,0,0,450,1530,0,0,0,0,-2,-5.06,0,-11,1199.302,0,352.61,5.591,
2019/10/12 20:00,1948.406,1185,23126,932,0,0,243,691,0,0,0,0,-2,-5.19,0,-19,1034.76,0,351.723,5.608,
