date,year,month,month_date,coal,lignite,coal_lignite,gas_naptha_diesel,hydro,nuclear,res,total,unit,weekday,hour
2021-09-01,2021,9,09-01,2709.0,74.0,,108.0,650.0,88.0,400.0,4027.0,MU,Wednesday,0
2021-09-02,2021,9,09-02,2744.0,74.0,,105.0,676.0,95.0,371.0,4064.0,MU,Thursday,0
2021-09-03,2021,9,09-03,2740.0,78.0,,115.0,652.0,110.0,346.0,4040.0,MU,Friday,0
2021-09-04,2021,9,09-04,2626.0,76.0,,111.0,609.0,120.0,451.0,3993.0,MU,Saturday,0
2021-09-05,2021,9,09-05,2571.0,77.0,,104.0,584.0,123.0,433.0,3892.0,MU,Sunday,0
2021-09-06,2021,9,09-06,2688.0,79.0,,109.0,604.0,123.0,439.0,4041.0,MU,Monday,0
2021-09-07,2021,9,09-07,2568.0,78.0,,113.0,611.0,123.0,495.0,3987.0,MU,Tuesday,0
2021-09-08,2021,9,09-08,2504.0,80.0,,101.0,639.0,121.0,553.0,3998.0,MU,Wednesday,0
2021-09-09,2021,9,09-09,2603.0,84.0,,94.0,643.0,120.0,523.0,4067.0,MU,Thursday,0
2021-09-10,2021,9,09-10,2511.0,79.0,,96.0,631.0,120.0,520.0,3957.0,MU,Friday,0
2021-09-11,2021,9,09-11,2336.0,78.0,,94.0,653.0,120.0,500.0,3780.0,MU,Saturday,0
2021-09-12,2021,9,09-12,2132.0,75.0,,88.0,670.0,120.0,561.0,3645.0,MU,Sunday,0
2021-09-13,2021,9,09-13,2215.0,80.0,,89.0,720.0,120.0,578.0,3801.0,MU,Monday,0
2021-09-14,2021,9,09-14,2230.0,79.0,,82.0,729.0,120.0,526.0,3766.0,MU,Tuesday,0
2021-09-15,2021,9,09-15,2366.0,82.0,,76.0,747.0,122.0,450.0,3842.0,MU,Wednesday,0
2021-09-16,2021,9,09-16,2406.0,84.0,,79.0,695.0,124.0,457.0,3845.0,MU,Thursday,0
2021-09-17,2021,9,09-17,2482.0,88.0,,74.0,661.0,123.0,421.0,3848.0,MU,Friday,0
2021-09-18,2021,9,09-18,2631.0,88.0,,74.0,694.0,114.0,360.0,3961.0,MU,Saturday,0
2021-09-19,2021,9,09-19,2691.0,80.0,,76.0,678.0,114.0,327.0,3966.0,MU,Sunday,0
2021-09-20,2021,9,09-20,2738.0,75.0,,110.0,696.0,114.0,353.0,4087.0,MU,Monday,0
2021-09-21,2021,9,09-21,2644.0,68.0,,114.0,658.0,114.0,416.0,4015.0,MU,Tuesday,0
2021-09-22,2021,9,09-22,2531.0,64.0,,108.0,660.0,113.0,402.0,3877.0,MU,Wednesday,0
2021-09-23,2021,9,09-23,2534.0,63.0,,91.0,648.0,115.0,366.0,3818.0,MU,Thursday,0
2021-09-24,2021,9,09-24,2570.0,63.0,,101.0,689.0,113.0,432.0,3968.0,MU,Friday,0
2021-09-25,2021,9,09-25,2534.0,65.0,,100.0,665.0,118.0,387.0,3868.0,MU,Saturday,0
2021-09-26,2021,9,09-26,2462.0,66.0,,90.0,618.0,123.0,364.0,3722.0,MU,Sunday,0
2021-09-27,2021,9,09-27,2505.0,68.0,,90.0,586.0,123.0,424.0,3797.0,MU,Monday,0
2021-09-28,2021,9,09-28,2444.0,72.0,,88.0,602.0,123.0,520.0,3849.0,MU,Tuesday,0
2021-09-29,2021,9,09-29,2445.0,73.0,,93.0,636.0,128.0,504.0,3879.0,MU,Wednesday,0
2021-09-30,2021,9,09-30,2531.0,81.0,,102.0,660.0,129.0,418.0,3920.0,MU,Thursday,0
2021-10-01,2021,10,10-01,2618.0,83.0,,104.0,649.0,128.0,318.0,3900.0,MU,Friday,0
2021-10-02,2021,10,10-02,2504.0,82.0,,106.0,618.0,129.0,278.0,3716.0,MU,Saturday,0
2021-10-03,2021,10,10-03,2462.0,77.0,,85.0,622.0,129.0,329.0,3704.0,MU,Sunday,0
2021-10-04,2021,10,10-04,2593.0,74.0,,109.0,655.0,128.0,345.0,3903.0,MU,Monday,0
2021-10-05,2021,10,10-05,2649.0,73.0,,140.0,630.0,128.0,288.0,3908.0,MU,Tuesday,0
2021-10-06,2021,10,10-06,2686.0,77.0,,156.0,594.0,129.0,283.0,3925.0,MU,Wednesday,0
2021-10-07,2021,10,10-07,2703.0,75.0,,148.0,599.0,131.0,307.0,3962.0,MU,Thursday,0
2021-10-08,2021,10,10-08,2725.0,69.0,,156.0,579.0,120.0,329.0,3977.0,MU,Friday,0
2021-10-09,2021,10,10-09,2658.5,68.0,,137.5,565.0,126.0,360.5,3915.5,MU,Saturday,0
2021-10-10,2021,10,10-10,2592.0,67.0,,119.0,551.0,132.0,392.0,3854.0,MU,Sunday,0
2021-10-11,2021,10,10-11,2700.0,75.0,,123.0,570.0,132.0,358.0,3959.0,MU,Monday,0
2021-10-12,2021,10,10-12,2728.0,76.0,,128.0,576.0,132.0,354.0,3995.0,MU,Tuesday,0
2021-10-13,2021,10,10-13,2752.0,68.0,,118.0,554.0,133.0,353.0,3978.0,MU,Wednesday,0
2021-10-14,2021,10,10-14,2720.0,64.0,,115.0,519.0,132.0,352.0,3902.0,MU,Thursday,0
2021-10-15,2021,10,10-15,2715.5,68.5,,103.0,512.5,126.5,320.5,3846.5,MU,Friday,0
2021-10-16,2021,10,10-16,2711.0,73.0,,91.0,506.0,121.0,289.0,3791.0,MU,Saturday,0
2021-10-17,2021,10,10-17,2502.0,71.0,,81.0,509.0,123.0,361.0,3648.0,MU,Sunday,0
2021-10-18,2021,10,10-18,2374.0,62.0,,76.0,529.0,123.0,462.0,3626.0,MU,Monday,0
2021-10-19,2021,10,10-19,2497.0,65.0,,71.0,570.0,123.0,333.0,3660.0,MU,Tuesday,0
2021-10-20,2021,10,10-20,2587.0,67.0,,81.0,571.0,123.0,300.0,3728.0,MU,Wednesday,0
2021-10-21,2021,10,10-21,2552.0,71.0,,80.0,569.0,124.0,329.0,3725.0,MU,Thursday,0
2021-10-22,2021,10,10-22,2562.0,74.0,,78.0,563.0,127.0,358.0,3763.0,MU,Friday,0
2021-10-23,2021,10,10-23,2519.0,80.0,,89.0,544.0,128.0,339.0,3699.0,MU,Saturday,0
2021-10-24,2021,10,10-24,2411.0,81.0,,73.0,518.0,133.0,291.0,3508.0,MU,Sunday,0
2021-10-25,2021,10,10-25,2520.0,81.0,,86.0,510.0,134.0,286.0,3617.0,MU,Monday,0
2021-10-26,2021,10,10-26,2586.0,81.0,,80.0,516.0,133.0,301.0,3696.0,MU,Tuesday,0
2021-10-27,2021,10,10-27,2566.0,76.0,,68.0,502.0,133.0,341.0,3686.0,MU,Wednesday,0
2021-10-28,2021,10,10-28,2534.0,78.0,,67.0,507.0,133.0,338.0,3659.0,MU,Thursday,0
2021-10-29,2021,10,10-29,2568.0,73.0,,69.0,502.0,134.0,292.0,3639.0,MU,Friday,0
2021-10-30,2021,10,10-30,2513.0,73.0,,66.0,482.0,134.0,310.0,3579.0,MU,Saturday,0
2021-10-31,2021,10,10-31,2448.0,76.0,,64.0,460.0,134.0,278.0,3461.0,MU,Sunday,0
2021-11-01,2021,11,11-01,2520.0,75.0,,67.0,433.0,134.0,281.0,3510.0,MU,Monday,0
2021-11-02,2021,11,11-02,2557.0,68.0,,68.0,419.0,134.0,299.0,3545.0,MU,Tuesday,0
2021-11-03,2021,11,11-03,2493.0,66.0,,64.0,416.0,134.0,300.0,3473.0,MU,Wednesday,0
2021-11-04,2021,11,11-04,2215.0,70.0,,64.0,386.0,134.0,284.0,3154.0,MU,Thursday,0
2021-11-05,2021,11,11-05,2073.0,65.0,,61.0,395.0,133.0,296.0,3023.0,MU,Friday,0
2021-11-06,2021,11,11-06,2174.0,66.0,,63.0,407.0,129.0,316.0,3155.0,MU,Saturday,0
2021-11-07,2021,11,11-07,2231.0,70.0,,64.0,406.0,129.0,288.0,3189.0,MU,Sunday,0
2021-11-08,2021,11,11-08,2395.0,61.0,,66.0,410.0,129.0,304.0,3364.0,MU,Monday,0
2021-11-09,2021,11,11-09,2512.0,56.0,,67.0,388.0,129.0,306.0,3458.0,MU,Tuesday,0
2021-11-10,2021,11,11-10,2577.0,56.0,,66.0,393.0,129.0,277.0,3497.0,MU,Wednesday,0
2021-11-11,2021,11,11-11,2514.0,59.0,,59.0,378.0,124.0,317.0,3451.0,MU,Thursday,0
2021-11-12,2021,11,11-12,2531.0,68.0,,57.0,375.0,125.0,344.0,3499.0,MU,Friday,0
2021-11-13,2021,11,11-13,2568.0,70.0,,64.0,366.0,128.0,312.0,3509.0,MU,Saturday,0
2021-11-14,2021,11,11-14,2524.0,70.0,,64.0,337.0,129.0,303.0,3427.0,MU,Sunday,0
2021-11-15,2021,11,11-15,2583.0,66.0,,66.0,351.0,130.0,329.0,3525.0,MU,Monday,0
2021-11-16,2021,11,11-16,2579.0,66.0,,65.0,335.0,129.0,381.0,3556.0,MU,Tuesday,0
2021-11-17,2021,11,11-17,2617.0,65.0,,66.0,350.0,114.0,338.0,3550.0,MU,Wednesday,0
2021-11-18,2021,11,11-18,2629.0,71.0,,67.0,361.0,105.0,279.0,3511.0,MU,Thursday,0
2021-11-19,2021,11,11-19,2545.0,65.0,,68.0,314.0,104.0,330.0,3427.0,MU,Friday,0
2021-11-20,2021,11,11-20,2538.0,67.0,,67.0,317.0,102.0,347.0,3438.0,MU,Saturday,0
2021-11-21,2021,11,11-21,2421.0,70.0,,66.0,308.0,103.0,335.0,3303.0,MU,Sunday,0
2021-11-22,2021,11,11-22,2583.0,66.0,,59.0,321.0,103.0,313.0,3445.0,MU,Monday,0
2021-11-23,2021,11,11-23,2695.0,70.0,,62.0,325.0,103.0,268.0,3523.0,MU,Tuesday,0
2021-11-24,2021,11,11-24,2719.0,76.0,,64.0,320.0,110.0,271.0,3561.0,MU,Wednesday,0
2021-11-25,2021,11,11-25,2708.0,71.0,,71.0,312.0,120.0,294.0,3576.0,MU,Thursday,0
2021-11-26,2021,11,11-26,2723.0,57.0,,74.0,322.0,125.0,288.0,3589.0,MU,Friday,0
2021-11-27,2021,11,11-27,2690.0,56.0,,72.0,315.0,126.0,284.0,3542.0,MU,Saturday,0
2021-11-28,2021,11,11-28,2537.0,58.0,,78.0,294.0,125.0,304.0,3397.0,MU,Sunday,0
2021-11-29,2021,11,11-29,2579.0,59.0,,77.0,311.0,125.0,325.0,3476.0,MU,Monday,0
2021-11-30,2021,11,11-30,2590.0,60.0,,75.0,313.0,125.0,343.0,3506.0,MU,Tuesday,0
2021-12-01,2021,12,12-01,2554.0,68.0,,65.0,306.0,125.0,325.0,3443.0,MU,Wednesday,0
2021-12-02,2021,12,12-02,2503.0,69.0,,63.0,308.0,126.0,302.0,3370.0,MU,Thursday,0
2021-12-03,2021,12,12-03,2544.0,63.0,,64.0,320.0,83.0,307.0,3381.0,MU,Friday,0
2021-12-04,2021,12,12-04,2594.0,62.0,,60.0,316.0,125.0,287.0,3445.0,MU,Saturday,0
2021-12-05,2021,12,12-05,2547.0,70.0,,63.0,291.0,125.0,290.0,3386.0,MU,Sunday,0
2021-12-06,2021,12,12-06,2633.0,74.0,,61.0,299.0,125.0,325.0,3517.0,MU,Monday,0
2021-12-07,2021,12,12-07,2691.0,71.0,,61.0,284.0,125.0,361.0,3593.0,MU,Tuesday,0
2021-12-08,2021,12,12-08,2719.0,70.0,,60.0,296.0,124.0,362.0,3631.0,MU,Wednesday,0
2021-12-09,2021,12,12-09,2744.0,72.0,,61.0,303.0,125.0,350.0,3654.0,MU,Thursday,0
2021-12-10,2021,12,12-10,2691.0,73.0,,63.0,298.0,125.0,401.0,3651.0,MU,Friday,0
2021-12-11,2021,12,12-11,2693.0,76.0,,63.0,296.0,129.0,374.0,3630.0,MU,Saturday,0
2021-12-12,2021,12,12-12,2609.0,73.0,,63.0,264.0,130.0,358.0,3497.0,MU,Sunday,0
2021-12-13,2021,12,12-13,2724.0,72.0,,64.0,288.0,129.0,337.0,3615.0,MU,Monday,0
2021-12-14,2021,12,12-14,2773.0,73.0,,65.0,289.0,130.0,343.0,3673.0,MU,Tuesday,0
2021-12-15,2021,12,12-15,2776.0,71.0,,63.0,286.0,130.0,367.0,3693.0,MU,Wednesday,0
2021-12-16,2021,12,12-16,2790.0,73.0,,65.0,271.0,130.0,390.0,3719.0,MU,Thursday,0
2021-12-17,2021,12,12-17,2774.0,71.0,,64.0,268.0,130.0,430.0,3737.0,MU,Friday,0
2021-12-18,2021,12,12-18,2762.0,68.0,,60.0,242.0,130.0,449.0,3711.0,MU,Saturday,0
2021-12-19,2021,12,12-19,2637.0,67.0,,62.0,241.0,135.0,424.0,3564.0,MU,Sunday,0
2021-12-20,2021,12,12-20,2834.0,72.0,,61.0,263.0,136.0,352.0,3717.0,MU,Monday,0
2021-12-21,2021,12,12-21,2944.0,74.0,,63.0,283.0,135.0,295.0,3794.0,MU,Tuesday,0
2021-12-22,2021,12,12-22,3004.0,72.0,,62.0,270.0,135.0,281.0,3825.0,MU,Wednesday,0
2021-12-23,2021,12,12-23,3035.0,73.0,,61.0,277.0,135.0,268.0,3849.0,MU,Thursday,0
2021-12-24,2021,12,12-24,3053.0,80.0,,62.0,269.0,136.0,284.0,3884.0,MU,Friday,0
2021-12-25,2021,12,12-25,2998.0,83.0,,58.0,266.0,136.0,283.0,3824.0,MU,Saturday,0
2021-12-26,2021,12,12-26,2894.0,83.0,,57.0,250.0,136.0,263.0,3684.0,MU,Sunday,0
2021-12-27,2021,12,12-27,2908.0,81.0,,56.0,262.0,135.0,319.0,3761.0,MU,Monday,0
2021-12-28,2021,12,12-28,2843.0,81.0,,59.0,253.0,130.0,345.0,3711.0,MU,Tuesday,0
2021-12-29,2021,12,12-29,2761.0,82.0,,55.0,257.0,131.0,366.0,3652.0,MU,Wednesday,0
2021-12-30,2021,12,12-30,2737.0,78.0,,58.0,246.0,131.0,465.0,3716.0,MU,Thursday,0
2021-12-31,2021,12,12-31,2810.0,77.0,,63.0,258.0,130.0,428.0,3767.0,MU,Friday,0
