coal,hydro,nuclear,gas_naptha_diesel,res,total,date,year,month,month_date,weekday,unit
2606.0,548.0,117.0,164.0,368.0,3803.0,2020-10-05,2020,10,10-05,Monday,MU
2702.0,558.0,116.0,151.0,324.0,3851.0,2020-10-06,2020,10,10-06,Tuesday,MU
2784.0,552.0,115.0,147.0,312.0,3910.0,2020-10-07,2020,10,10-07,Wednesday,MU
2831.0,527.0,116.0,140.0,263.0,3877.0,2020-10-08,2020,10,10-08,Thursday,MU
2840.0,518.0,116.0,156.0,272.0,3902.0,2020-10-09,2020,10,10-09,Friday,MU
2792.0,461.0,116.0,163.0,291.0,3823.0,2020-10-10,2020,10,10-10,Saturday,MU
2574.0,447.0,116.0,164.0,289.0,3590.0,2020-10-11,2020,10,10-11,Sunday,MU
2643.0,473.0,116.0,163.0,301.0,3696.0,2020-10-12,2020,10,10-12,Monday,MU
2670.0,477.0,110.0,161.0,327.0,3745.0,2020-10-13,2020,10,10-13,Tuesday,MU
2532.0,487.0,115.0,146.0,454.0,3734.0,2020-10-14,2020,10,10-14,Wednesday,MU
2531.0,488.0,115.0,173.0,447.0,3754.0,2020-10-15,2020,10,10-15,Thursday,MU
2600.0,490.0,115.0,156.0,422.0,3783.0,2020-10-16,2020,10,10-16,Friday,MU
2663.0,477.0,116.0,162.0,328.0,3746.0,2020-10-17,2020,10,10-17,Saturday,MU
2555.0,452.0,116.0,171.0,256.0,3550.0,2020-10-18,2020,10,10-18,Sunday,MU
2644.0,450.0,116.0,163.0,265.0,3638.0,2020-10-19,2020,10,10-19,Monday,MU
2685.0,430.0,116.0,147.0,269.0,3647.0,2020-10-20,2020,10,10-20,Tuesday,MU
2637.0,417.0,113.0,158.0,279.0,3604.0,2020-10-21,2020,10,10-21,Wednesday,MU
2610.0,407.0,111.0,157.0,305.0,3590.0,2020-10-22,2020,10,10-22,Thursday,MU
2560.0,406.0,111.0,158.0,307.0,3542.0,2020-10-23,2020,10,10-23,Friday,MU
2500.0,417.0,116.0,155.0,298.0,3486.0,2020-10-24,2020,10,10-24,Saturday,MU
2369.0,400.0,117.0,151.0,259.0,3296.0,2020-10-25,2020,10,10-25,Sunday,MU
2468.0,395.0,118.0,158.0,259.0,3398.0,2020-10-26,2020,10,10-26,Monday,MU
2558.0,409.0,117.0,155.0,258.0,3497.0,2020-10-27,2020,10,10-27,Tuesday,MU
2606.0,395.0,117.0,153.0,256.0,3527.0,2020-10-28,2020,10,10-28,Wednesday,MU
2639.0,393.0,117.0,159.0,229.0,3537.0,2020-10-29,2020,10,10-29,Thursday,MU
2650.0,389.0,114.0,157.0,254.0,3564.0,2020-10-30,2020,10,10-30,Friday,MU
2655.0,382.0,114.0,158.0,249.0,3558.0,2020-10-31,2020,10,10-31,Saturday,MU
2545.0,357.0,114.0,153.0,260.0,3429.0,2020-11-01,2020,11,11-01,Sunday,MU
2637.0,377.0,112.0,159.0,275.0,3560.0,2020-11-02,2020,11,11-02,Monday,MU
2668.0,371.0,92.0,159.0,301.0,3591.0,2020-11-03,2020,11,11-03,Tuesday,MU
2672.0,350.0,90.0,153.0,269.0,3534.0,2020-11-04,2020,11,11-04,Wednesday,MU
2627.0,332.0,91.0,161.0,267.0,3478.0,2020-11-05,2020,11,11-05,Thursday,MU
2669.0,311.0,90.0,157.0,274.0,3501.0,2020-11-06,2020,11,11-06,Friday,MU
2647.0,306.0,91.0,149.0,293.0,3486.0,2020-11-07,2020,11,11-07,Saturday,MU
2548.0,296.0,92.0,146.0,288.0,3370.0,2020-11-08,2020,11,11-08,Sunday,MU
2641.0,319.0,95.0,138.0,291.0,3484.0,2020-11-09,2020,11,11-09,Monday,MU
2634.0,306.0,110.0,133.0,314.0,3497.0,2020-11-10,2020,11,11-10,Tuesday,MU
2608.0,318.0,116.0,133.0,326.0,3501.0,2020-11-11,2020,11,11-11,Wednesday,MU
2654.0,322.0,114.0,131.0,295.0,3516.0,2020-11-12,2020,11,11-12,Thursday,MU
2582.0,303.0,120.0,131.0,288.0,3424.0,2020-11-13,2020,11,11-13,Friday,MU
2216.0,275.0,125.0,109.0,318.0,3043.0,2020-11-14,2020,11,11-14,Saturday,MU
2091.0,286.0,126.0,102.0,269.0,2874.0,2020-11-15,2020,11,11-15,Sunday,MU
2106.0,274.0,126.0,134.0,307.0,2947.0,2020-11-16,2020,11,11-16,Monday,MU
2327.0,279.0,126.0,97.0,345.0,3174.0,2020-11-17,2020,11,11-17,Tuesday,MU
2443.0,288.0,127.0,121.0,316.0,3295.0,2020-11-18,2020,11,11-18,Wednesday,MU
2480.0,281.0,130.0,126.0,335.0,3352.0,2020-11-19,2020,11,11-19,Thursday,MU
2493.0,290.0,131.0,125.0,324.0,3363.0,2020-11-20,2020,11,11-20,Friday,MU
2476.0,292.0,131.0,103.0,339.0,3341.0,2020-11-21,2020,11,11-21,Saturday,MU
2462.0,274.0,126.0,101.0,291.0,3254.0,2020-11-22,2020,11,11-22,Sunday,MU
2557.0,291.0,126.0,116.0,258.0,3348.0,2020-11-23,2020,11,11-23,Monday,MU
2582.0,290.0,126.0,147.0,266.0,3411.0,2020-11-24,2020,11,11-24,Tuesday,MU
2524.0,286.0,125.0,115.0,320.0,3370.0,2020-11-25,2020,11,11-25,Wednesday,MU
2361.0,280.0,123.0,111.0,381.0,3256.0,2020-11-26,2020,11,11-26,Thursday,MU
2379.0,285.0,122.0,102.0,408.0,3296.0,2020-11-27,2020,11,11-27,Friday,MU
2445.0,283.0,122.0,99.0,359.0,3308.0,2020-11-28,2020,11,11-28,Saturday,MU
2463.0,268.0,123.0,101.0,302.0,3257.0,2020-11-29,2020,11,11-29,Sunday,MU
2575.0,282.0,125.0,115.0,292.0,3389.0,2020-11-30,2020,11,11-30,Monday,MU
2588.0,280.0,121.0,122.0,320.0,3431.0,2020-12-01,2020,12,12-01,Tuesday,MU
2618.0,282.0,121.0,174.0,280.0,3475.0,2020-12-02,2020,12,12-02,Wednesday,MU
2679.0,298.0,120.0,131.0,248.0,3476.0,2020-12-03,2020,12,12-03,Thursday,MU
2689.0,293.0,120.0,132.0,264.0,3498.0,2020-12-04,2020,12,12-04,Friday,MU
2675.0,291.0,121.0,121.0,270.0,3478.0,2020-12-05,2020,12,12-05,Saturday,MU
2543.0,260.0,120.0,112.0,303.0,3338.0,2020-12-06,2020,12,12-06,Sunday,MU
2636.0,288.0,120.0,105.0,278.0,3427.0,2020-12-07,2020,12,12-07,Monday,MU
2678.0,272.0,120.0,117.0,287.0,3474.0,2020-12-08,2020,12,12-08,Tuesday,MU
2624.0,287.0,109.0,170.0,297.0,3487.0,2020-12-09,2020,12,12-09,Wednesday,MU
2624.0,283.0,96.0,168.0,338.0,3509.0,2020-12-10,2020,12,12-10,Thursday,MU
2637.0,290.0,96.0,110.0,308.0,3441.0,2020-12-11,2020,12,12-11,Friday,MU
2514.0,282.0,114.0,111.0,306.0,3327.0,2020-12-12,2020,12,12-12,Saturday,MU
2465.0,270.0,116.0,94.0,309.0,3254.0,2020-12-13,2020,12,12-13,Sunday,MU
2578.0,292.0,103.0,98.0,336.0,3407.0,2020-12-14,2020,12,12-14,Monday,MU
2650.0,284.0,95.0,110.0,352.0,3491.0,2020-12-15,2020,12,12-15,Tuesday,MU
2652.0,287.0,110.0,99.0,372.0,3520.0,2020-12-16,2020,12,12-16,Wednesday,MU
2688.0,294.0,122.0,101.0,360.0,3565.0,2020-12-17,2020,12,12-17,Thursday,MU
2732.0,272.0,122.0,134.0,356.0,3616.0,2020-12-18,2020,12,12-18,Friday,MU
2744.0,256.0,118.0,87.0,388.0,3593.0,2020-12-19,2020,12,12-19,Saturday,MU
2684.0,235.0,116.0,84.0,361.0,3480.0,2020-12-20,2020,12,12-20,Sunday,MU
2787.0,263.0,116.0,94.0,353.0,3613.0,2020-12-21,2020,12,12-21,Monday,MU
2866.0,282.0,115.0,99.0,313.0,3675.0,2020-12-22,2020,12,12-22,Tuesday,MU
2864.0,288.0,121.0,98.0,321.0,3692.0,2020-12-23,2020,12,12-23,Wednesday,MU
2860.0,285.0,125.0,97.0,347.0,3714.0,2020-12-24,2020,12,12-24,Thursday,MU
2820.0,274.0,120.0,90.0,365.0,3669.0,2020-12-25,2020,12,12-25,Friday,MU
2877.0,285.0,121.0,92.0,331.0,3706.0,2020-12-26,2020,12,12-26,Saturday,MU
2753.0,251.0,121.0,95.0,356.0,3576.0,2020-12-27,2020,12,12-27,Sunday,MU
2848.0,280.0,122.0,94.0,329.0,3673.0,2020-12-28,2020,12,12-28,Monday,MU
2882.0,272.0,102.0,92.0,392.0,3740.0,2020-12-29,2020,12,12-29,Tuesday,MU
2841.0,292.0,85.0,91.0,442.0,3751.0,2020-12-30,2020,12,12-30,Wednesday,MU
2846.0,300.0,85.0,90.0,400.0,3721.0,2020-12-31,2020,12,12-31,Thursday,MU
