date,year,month,month_date,coal,lignite,coal_lignite,gas_naptha_diesel,hydro,nuclear,res,total,unit,weekday,hour
2018-09-02,2018,9,09-02,2412.0,,2412.0,91.0,739.0,73.0,383.0,3699.0,MU,Sunday,0
2018-09-03,2018,9,09-03,2190.0,,2190.0,88.0,715.0,73.0,389.0,3457.0,MU,Monday,0
2018-09-04,2018,9,09-04,2304.0,,2304.0,83.0,722.0,74.0,374.0,3555.0,MU,Tuesday,0
2018-09-05,2018,9,09-05,2605.0,,2605.0,100.0,706.0,74.0,386.0,3871.0,MU,Wednesday,0
2018-09-06,2018,9,09-06,2418.0,,2418.0,105.0,695.0,69.0,446.0,3734.0,MU,Thursday,0
2018-09-07,2018,9,09-07,2420.0,,2420.0,105.0,659.0,68.0,481.0,3733.0,MU,Friday,0
2018-09-08,2018,9,09-08,2490.0,,2490.0,111.0,673.0,64.0,434.0,3775.0,MU,Saturday,0
2018-09-09,2018,9,09-09,2489.0,,2489.0,125.0,700.0,68.0,359.0,3742.0,MU,Sunday,0
2018-09-10,2018,9,09-10,2475.0,,2475.0,111.0,713.0,64.0,256.0,3620.0,MU,Monday,0
2018-09-11,2018,9,09-11,2652.0,,2652.0,81.0,706.0,41.0,220.0,3700.0,MU,Tuesday,0
2018-09-12,2018,9,09-12,2713.0,,2713.0,132.0,694.0,69.0,280.0,3887.0,MU,Wednesday,0
2018-09-13,2018,9,09-13,2733.0,,2733.0,124.0,641.0,69.0,308.0,3878.0,MU,Thursday,0
2018-09-14,2018,9,09-14,2808.0,,2808.0,140.0,598.0,70.0,316.0,3930.0,MU,Friday,0
2018-09-15,2018,9,09-15,2837.0,,2837.0,157.0,608.0,84.0,275.0,3962.0,MU,Saturday,0
2018-09-16,2018,9,09-16,3087.0,,3087.0,159.0,586.0,87.0,268.0,4186.0,MU,Sunday,0
2018-09-17,2018,9,09-17,2837.0,,2837.0,174.0,537.0,86.0,241.0,3876.0,MU,Monday,0
2018-09-18,2018,9,09-18,2855.0,,2855.0,153.0,545.0,86.0,273.0,3911.0,MU,Tuesday,0
2018-09-19,2018,9,09-19,2899.0,,2899.0,147.0,519.0,82.0,339.0,3983.0,MU,Wednesday,0
2018-09-20,2018,9,09-20,2935.0,,2935.0,139.0,526.0,80.0,352.0,4030.0,MU,Thursday,0
2018-09-21,2018,9,09-21,2926.0,,2926.0,131.0,528.0,78.0,317.0,3982.0,MU,Friday,0
2018-09-22,2018,9,09-22,2759.0,,2759.0,132.0,497.0,69.0,373.0,3829.0,MU,Saturday,0
2018-09-23,2018,9,09-23,2511.0,,2511.0,121.0,535.0,69.0,354.0,3590.0,MU,Sunday,0
2018-09-24,2018,9,09-24,2402.0,,2402.0,117.0,578.0,69.0,262.0,3429.0,MU,Monday,0
2018-09-25,2018,9,09-25,2538.0,,2538.0,126.0,611.0,69.0,229.0,3573.0,MU,Tuesday,0
2018-09-26,2018,9,09-26,2551.0,,2551.0,130.0,609.0,69.0,231.0,3590.0,MU,Wednesday,0
2018-09-27,2018,9,09-27,2698.0,,2698.0,164.0,574.0,75.0,211.0,3723.0,MU,Thursday,0
2018-09-28,2018,9,09-28,2729.0,,2729.0,169.0,580.0,80.0,199.0,3757.0,MU,Friday,0
2018-09-29,2018,9,09-29,2767.0,,2767.0,184.0,559.0,79.0,200.0,3790.0,MU,Saturday,0
2018-09-30,2018,9,09-30,2799.0,,2799.0,175.0,537.0,79.0,194.0,3785.0,MU,Sunday,0
2018-10-01,2018,10,10-01,2733.0,,2733.0,159.0,536.0,79.0,202.0,3711.0,MU,Monday,0
2018-10-02,2018,10,10-02,2813.0,,2813.0,184.0,521.0,79.0,217.0,3814.0,MU,Tuesday,0
2018-10-03,2018,10,10-03,2791.0,,2791.0,170.0,481.0,79.0,216.0,3739.0,MU,Wednesday,0
2018-10-04,2018,10,10-04,2892.0,,2892.0,182.0,509.0,80.0,206.0,3866.0,MU,Thursday,0
2018-10-05,2018,10,10-05,2753.0,,2753.0,207.0,502.0,75.0,336.0,3874.0,MU,Friday,0
2018-10-06,2018,10,10-06,2847.0,,2847.0,218.0,491.0,72.0,238.0,3866.0,MU,Saturday,0
2018-10-07,2018,10,10-07,2828.0,,2828.0,211.0,493.0,71.0,241.0,3847.0,MU,Sunday,0
2018-10-08,2018,10,10-08,2788.0,,2788.0,200.0,465.0,69.0,238.0,3756.0,MU,Monday,0
2018-10-09,2018,10,10-09,2867.0,,2867.0,219.0,487.0,69.0,219.0,3863.0,MU,Tuesday,0
2018-10-10,2018,10,10-10,2858.0,,2858.0,215.0,492.0,64.0,230.0,3858.0,MU,Wednesday,0
2018-10-11,2018,10,10-11,2908.0,,2908.0,213.0,465.0,64.0,215.0,3865.0,MU,Thursday,0
2018-10-12,2018,10,10-12,2877.0,,2877.0,213.0,418.0,69.0,242.0,3820.0,MU,Friday,0
2018-10-13,2018,10,10-13,2875.0,,2875.0,164.0,451.0,78.0,238.0,3805.0,MU,Saturday,0
2018-10-14,2018,10,10-14,2870.0,,2870.0,120.0,428.0,87.0,250.0,3753.0,MU,Sunday,0
2018-10-15,2018,10,10-15,2824.0,,2824.0,132.0,418.0,86.0,215.0,3675.0,MU,Monday,0
2018-10-16,2018,10,10-16,2927.0,,2927.0,147.0,412.0,84.0,203.0,3770.0,MU,Tuesday,0
2018-10-17,2018,10,10-17,2917.0,,2917.0,169.0,406.0,85.0,203.0,3779.0,MU,Wednesday,0
2018-10-18,2018,10,10-18,2900.0,,2900.0,158.0,385.0,85.0,189.0,3718.0,MU,Thursday,0
2018-10-19,2018,10,10-19,2790.0,,2790.0,137.0,361.0,74.0,217.0,3578.0,MU,Friday,0
2018-10-20,2018,10,10-20,2766.0,,2766.0,124.0,360.0,74.0,208.0,3534.0,MU,Saturday,0
2018-10-21,2018,10,10-21,2820.0,,2820.0,128.0,385.0,74.0,231.0,3637.0,MU,Sunday,0
2018-10-22,2018,10,10-22,2785.0,,2785.0,144.0,366.0,74.0,236.0,3603.0,MU,Monday,0
2018-10-23,2018,10,10-23,2833.0,,2833.0,154.0,408.0,86.0,216.0,3697.0,MU,Tuesday,0
2018-10-24,2018,10,10-24,2921.0,,2921.0,139.0,383.0,94.0,208.0,3744.0,MU,Wednesday,0
2018-10-25,2018,10,10-25,2857.0,,2857.0,188.0,376.0,96.0,212.0,3729.0,MU,Thursday,0
2018-10-26,2018,10,10-26,2871.0,,2871.0,190.0,364.0,97.0,221.0,3742.0,MU,Friday,0
2018-10-27,2018,10,10-27,2840.0,,2840.0,174.0,340.0,96.0,261.0,3712.0,MU,Saturday,0
2018-10-28,2018,10,10-28,2829.0,,2829.0,159.0,345.0,96.0,258.0,3686.0,MU,Sunday,0
2018-10-29,2018,10,10-29,2719.0,,2719.0,144.0,316.0,97.0,272.0,3549.0,MU,Monday,0
2018-10-30,2018,10,10-30,2762.0,,2762.0,158.0,344.0,98.0,267.0,3628.0,MU,Tuesday,0
2018-10-31,2018,10,10-31,2738.0,,2738.0,194.0,368.0,97.0,250.0,3649.0,MU,Wednesday,0
2018-11-01,2018,11,11-01,2796.0,,2796.0,188.0,353.0,96.0,251.0,3686.0,MU,Thursday,0
2018-11-02,2018,11,11-02,2817.0,,2817.0,163.0,320.0,93.0,226.0,3620.0,MU,Friday,0
2018-11-03,2018,11,11-03,2825.0,,2825.0,177.0,322.0,92.0,209.0,3627.0,MU,Saturday,0
2018-11-04,2018,11,11-04,2810.0,,2810.0,152.0,332.0,94.0,219.0,3609.0,MU,Sunday,0
2018-11-05,2018,11,11-05,2676.0,,2676.0,129.0,338.0,95.0,267.0,3504.0,MU,Monday,0
2018-11-06,2018,11,11-06,2787.0,,2787.0,130.0,334.0,96.0,239.0,3587.0,MU,Tuesday,0
2018-11-07,2018,11,11-07,2736.0,,2736.0,127.0,310.0,96.0,225.0,3493.0,MU,Wednesday,0
2018-11-08,2018,11,11-08,2541.0,,2541.0,116.0,261.0,96.0,228.0,3241.0,MU,Thursday,0
2018-11-09,2018,11,11-09,2436.0,,2436.0,107.0,274.0,96.0,219.0,3131.0,MU,Friday,0
2018-11-10,2018,11,11-10,2530.0,,2530.0,106.0,296.0,96.0,213.0,3242.0,MU,Saturday,0
2018-11-11,2018,11,11-11,2621.0,,2621.0,107.0,303.0,97.0,209.0,3336.0,MU,Sunday,0
2018-11-12,2018,11,11-12,2637.0,,2637.0,105.0,275.0,96.0,208.0,3324.0,MU,Monday,0
2018-11-13,2018,11,11-13,2712.0,,2712.0,124.0,306.0,95.0,205.0,3441.0,MU,Tuesday,0
2018-11-14,2018,11,11-14,2742.0,,2742.0,143.0,301.0,96.0,197.0,3479.0,MU,Wednesday,0
2018-11-15,2018,11,11-15,2769.0,,2769.0,110.0,297.0,95.0,197.0,3469.0,MU,Thursday,0
2018-11-16,2018,11,11-16,2725.0,,2725.0,120.0,293.0,94.0,255.0,3486.0,MU,Friday,0
2018-11-17,2018,11,11-17,2665.0,,2665.0,121.0,278.0,94.0,263.0,3422.0,MU,Saturday,0
2018-11-18,2018,11,11-18,2729.0,,2729.0,124.0,284.0,95.0,202.0,3433.0,MU,Sunday,0
2018-11-19,2018,11,11-19,2680.0,,2680.0,120.0,254.0,90.0,208.0,3350.0,MU,Monday,0
2018-11-20,2018,11,11-20,2750.0,,2750.0,118.0,271.0,84.0,213.0,3435.0,MU,Tuesday,0
2018-11-21,2018,11,11-21,2729.0,,2729.0,123.0,260.0,81.0,241.0,3432.0,MU,Wednesday,0
2018-11-22,2018,11,11-22,2750.0,,2750.0,124.0,263.0,77.0,245.0,3459.0,MU,Thursday,0
2018-11-23,2018,11,11-23,2701.0,,2701.0,122.0,249.0,79.0,264.0,3415.0,MU,Friday,0
2018-11-24,2018,11,11-24,2662.0,,2662.0,120.0,259.0,80.0,270.0,3390.0,MU,Saturday,0
2018-11-25,2018,11,11-25,2666.0,,2666.0,123.0,274.0,80.0,237.0,3380.0,MU,Sunday,0
2018-11-26,2018,11,11-26,2630.0,,2630.0,119.0,242.0,80.0,217.0,3288.0,MU,Monday,0
2018-11-27,2018,11,11-27,2688.0,,2688.0,113.0,254.0,80.0,238.0,3370.0,MU,Tuesday,0
2018-11-28,2018,11,11-28,2688.0,,2688.0,126.0,253.0,80.0,248.0,3394.0,MU,Wednesday,0
2018-11-29,2018,11,11-29,2704.0,,2704.0,124.0,249.0,80.0,283.0,3440.0,MU,Thursday,0
2018-11-30,2018,11,11-30,2630.0,97.0,2727.0,120.0,266.0,80.0,249.0,3442.0,MU,Friday,0
2018-12-01,2018,12,12-01,2617.0,94.0,2711.0,121.0,259.0,80.0,258.0,3426.0,MU,Saturday,0
2018-12-02,2018,12,12-02,2601.0,94.0,2695.0,114.0,250.0,80.0,250.0,3388.0,MU,Sunday,0
2018-12-03,2018,12,12-03,2512.0,87.0,2599.0,113.0,219.0,80.0,250.0,3259.0,MU,Monday,0
2018-12-04,2018,12,12-04,2577.0,87.0,2664.0,116.0,250.0,80.0,266.0,3374.0,MU,Tuesday,0
2018-12-05,2018,12,12-05,2637.0,86.03,2723.03,115.0,252.0,80.0,254.0,3372.0,MU,Wednesday,0
2018-12-06,2018,12,12-06,2666.0,81.0,2747.0,115.0,271.0,80.0,208.0,3423.0,MU,Thursday,0
2018-12-07,2018,12,12-07,2678.0,85.0,2763.0,115.0,267.0,83.0,217.0,3445.0,MU,Friday,0
2018-12-08,2018,12,12-08,2652.0,82.0,2734.0,123.0,252.0,84.0,240.0,3434.0,MU,Saturday,0
2018-12-09,2018,12,12-09,2644.0,85.0,2729.0,116.0,258.0,84.0,248.0,3436.0,MU,Sunday,0
2018-12-10,2018,12,12-10,2558.0,83.0,2641.0,116.0,238.0,84.0,245.0,3324.0,MU,Monday,0
2018-12-11,2018,12,12-11,2635.0,87.0,2722.0,121.0,258.0,84.0,213.0,3396.0,MU,Tuesday,0
2018-12-12,2018,12,12-12,2661.0,90.45,2751.45,119.0,271.0,84.0,222.0,3393.0,MU,Wednesday,0
2018-12-13,2018,12,12-13,2622.0,91.81,2713.81,117.0,314.0,84.0,241.0,3414.0,MU,Thursday,0
2018-12-14,2018,12,12-14,2603.0,91.0,2694.0,118.0,255.0,84.0,264.0,3416.0,MU,Friday,0
2018-12-15,2018,12,12-15,2553.0,84.0,2637.0,116.0,241.0,84.0,322.0,3400.0,MU,Saturday,0
2018-12-16,2018,12,12-16,2476.0,84.0,2560.0,118.0,253.0,84.0,368.0,3384.0,MU,Sunday,0
2018-12-17,2018,12,12-17,2418.0,86.0,2504.0,116.0,232.0,84.0,322.0,3258.0,MU,Monday,0
2018-12-18,2018,12,12-18,2469.0,94.0,2563.0,120.0,250.0,82.0,284.0,3298.0,MU,Tuesday,0
2018-12-19,2018,12,12-19,2503.0,96.0,2599.0,110.0,256.0,79.0,262.0,3305.0,MU,Wednesday,0
2018-12-20,2018,12,12-20,2527.0,96.0,2623.0,120.0,284.0,79.0,247.0,3356.0,MU,Thursday,0
2018-12-21,2018,12,12-21,2567.0,94.0,2661.0,121.0,290.0,79.0,248.0,3400.0,MU,Friday,0
2018-12-22,2018,12,12-22,2624.0,99.0,2723.0,123.0,287.0,79.0,230.0,3443.0,MU,Saturday,0
2018-12-23,2018,12,12-23,2641.0,97.0,2738.0,115.0,269.0,79.0,234.0,3436.0,MU,Sunday,0
2018-12-24,2018,12,12-24,2546.0,91.0,2637.0,120.0,225.0,80.0,255.0,3317.0,MU,Monday,0
2018-12-25,2018,12,12-25,2590.0,85.0,2675.0,116.0,260.0,79.0,274.0,3402.0,MU,Tuesday,0
2018-12-26,2018,12,12-26,2620.0,84.0,2704.0,116.0,267.0,80.0,259.0,3423.0,MU,Wednesday,0
2018-12-27,2018,12,12-27,2676.0,89.0,2765.0,119.0,272.0,80.0,245.0,3480.0,MU,Thursday,0
2018-12-28,2018,12,12-28,2715.0,93.0,2808.0,121.0,262.0,79.0,232.0,3500.0,MU,Friday,0
2018-12-29,2018,12,12-29,2715.0,94.0,2809.0,119.0,255.0,80.0,247.0,3512.0,MU,Saturday,0
2018-12-30,2018,12,12-30,2631.0,95.0,2726.0,121.0,252.0,73.0,269.0,3439.0,MU,Sunday,0
2018-12-31,2018,12,12-31,2522.0,90.0,2612.0,121.0,234.0,74.0,283.0,3325.0,MU,Monday,0
