datetime,ccgt,oil,coal,nuclear,wind,ps,npshyd,ocgt,other,intfr,intirl,intned,intew,biomass,intnem,intelec,intifa2,intnsl,solar
2020/9/27 20:00,14555,0,0,5723.5,5771.5,98,398.5,1,258,2003,44,1004,0,1712.5,901,0,0,0,0
2020/9/27 21:00,13025,0,0,5757.5,5587.5,20,272.5,1,216.5,1994,121,371,0,1715,704,0,0,0,0
2020/9/27 22:00,10241,0,0,5804,5560.5,31,168,0.5,151.5,1706,324,341,99,1713.5,556,0,0,0,0
2020/9/27 23:00,7690.5,0,0,5821.5,5365.5,0,190,1.5,140,1607,204,161,63,1741.5,782,0,0,0,0
2020/9/28 0:00,7500.5,0,0,5590.5,5237.5,0,174.5,0.5,148,1458,92,0,0,1794.5,418,0,0,0,0
2020/9/28 1:00,7931,0,0,5598,4961.5,0,167,0,160.5,1458,276,0,0,1793.5,319,0,0,0,0
2020/9/28 2:00,7147,0,0,5724,5134,0,152,0,141,1458,400,101,70,1799.5,372,0,0,0,0
2020/9/28 3:00,6775.5,0,0,5753.5,5203.5,0,152,0,139.5,1459,370,124,240,1798.5,66,0,0,0,0
2020/9/28 4:00,7268,0,0,5750.5,4833.5,0,158,2,153.5,1396,370,101,328,1795.5,0,0,0,0,0
2020/9/28 5:00,9385,0,0,5752,4833,0,302,0,152,0,259,0,479,1791.5,0,0,0,0,0
2020/9/28 6:00,13253.5,0,0,5754,4395,0,347,0,171.5,450,188,101,504,1771,59,0,0,0,61.8533
2020/9/28 7:00,18574.5,0,0,5759,4139.5,128,458.5,0,226,566,188,126,478,1778.5,0,0,0,0,1216
2020/9/28 8:00,19644,0,0,5766,4300.5,101,500,32,390,504,188,151,247,1781.5,43,0,0,0,3380
2020/9/28 9:00,19745.5,0,0,5766,4328.5,228,363.5,35.5,301,637,188,241,33,1778,100,0,0,0,5770
2020/9/28 10:00,19613,0,0,5773.5,3911,149,206,0,221,495,91,733,0,1780.5,174,0,0,0,7580
2020/9/28 11:00,19400,0,0,5778.5,3967,176,238,0,201,448,0,458,0,1613.5,359,0,0,0,8140
2020/9/28 12:00,19619,0,0,5799.5,3861.5,326,216,24,286.5,526,0,346,0,1135,446,0,0,0,8520
2020/9/28 13:00,19960.5,0,42.5,5815.5,3731.5,180,177.5,95.5,366,0,69,521,41,1134.5,356,0,0,0,8090
2020/9/28 14:00,19875,0,226,5813.5,3502.5,115,167.5,18,230,0,65,465,115,1133.5,356,0,0,0,6630
2020/9/28 15:00,19320,0,290,5839,3290.5,196,183,234,240,282,191,149,19,1129,487,0,0,0,4580
2020/9/28 16:00,19452,0,404,5838.5,3153,337,264.5,223.5,321.5,1601,30,909,27,1123,468,0,0,0,1801
2020/9/28 17:00,20653,0,542,5847.5,2721,899,476.5,377.5,329,2003,0,719,4,1103.5,869,0,0,0,470
2020/9/28 18:00,21391.5,0,591.5,5852,2555.5,893,726.5,307.5,427.5,2006,0,799,0,1101,918,0,0,0,5.219
2020/9/28 19:00,21537.5,0,608,5889,2349,1197,695,352.5,444.5,2004,0,943,0,1104,1019,0,0,0,0
2020/9/28 20:00,20805,0,438.5,5890,2391,382,463.5,162.5,393.5,2004,0,722,0,1104,1002,0,0,0,0
2020/9/28 21:00,19616.5,0,275,5886,2243.5,52,310,97.5,346.5,1807,0,747,0,1102.5,120,0,0,0,0
2020/9/28 22:00,18462.5,0,222,5880,1848,22,207,32,183,676,0,269,0,1103.5,48,0,0,0,0
2020/9/28 23:00,14470.5,0,0,5885,1627.5,0,287.5,0.5,144,1858,0,1048,0,1102,0,0,0,0,0
2020/9/29 0:00,12774.5,0,0,5890.5,1548,0,144,1,139,1560,0,952,0,1103,170,0,0,0,0
2020/9/29 1:00,11922.5,0,0,5888,1351.5,0,124.5,0.5,149,1853,0,934,0,1058,875,0,0,0,0
2020/9/29 2:00,11775,0,4.5,5895,1263.5,0,122.5,0,140,1856,0,948,0,1016,952,0,0,0,0
2020/9/29 3:00,11884.5,0,49.5,5891.5,1048.5,0,120,0,139,1856,0,349,0,1006.5,950,0,0,0,0
2020/9/29 4:00,12549,0,135,5889.5,748.5,0,119.5,1,144,1853,0,102,0,1025,619,0,0,0,0
2020/9/29 5:00,13916.5,0,424.5,5897.5,591.5,0,138.5,0,160.5,601,0,102,0,1067,67,0,0,0,0
2020/9/29 6:00,15835,0,1354.5,5918,444,11,338,26.5,293,845,0,616,0,1062.5,636,0,0,0,13.9146
2020/9/29 7:00,18341.5,0,2105.5,5926.5,380,525,468.5,334,410,995,0,949,0,1060,867,0,0,0,934
2020/9/29 8:00,19593,0,2298.5,5935,372.5,664,422,254.5,396,1487,0,875,0,1063.5,820,0,0,0,2820
2020/9/29 9:00,19915.5,0,2341.5,5933.5,444,36,334,279,385,1494,0,752,0,1064,886,0,0,0,4900
2020/9/29 10:00,19907.5,0,2193.5,5952,440,62,384,218.5,416,1394,0,277,0,1064,739,0,0,0,6890
2020/9/29 11:00,19390,0,2286,5970.5,479.5,0,389,32.5,286.5,1394,0,409,0,1050.5,377,0,0,0,8550
2020/9/29 12:00,19146.5,0,1877,5969,631,39,283,0,206.5,1394,0,445,0,1068,475,0,0,0,9820
2020/9/29 13:00,18230.5,0,1698.5,5970.5,797.5,0,202,0,153,1407,0,980,17,1070.5,249,0,0,0,9700
2020/9/29 14:00,18170.5,0,1832.5,5933,991,0,202.5,0,141.5,541,132,647,0,1105,542,0,0,0,7710
2020/9/29 15:00,18346.5,0,1727.5,5779.5,1265,308,222.5,0,157,628,255,205,64,1121,592,0,0,0,5620
2020/9/29 16:00,18204,0,1598,5770.5,1592.5,470,359,80,245.5,1914,286,408,176,1123.5,458,0,0,0,3210
2020/9/29 17:00,19283.5,0,1528.5,5764,1751.5,976,587.5,178.5,442.5,1960,246,199,244,1124.5,719,0,0,0,755
2020/9/29 18:00,19516,0,1732.5,5784,1863,1459,556,223,472.5,1862,246,324,465,1124,620,0,0,0,8.9
2020/9/29 19:00,19272,0,1851.5,5696,2047,766,497.5,248,398.5,2004,222,1046,504,1124,918,0,0,0,0
2020/9/29 20:00,17795,0,1671,5559.5,2763.5,433,256.5,138,218,1979,148,790,504,1124,953,0,0,0,0
2020/9/29 21:00,16997.5,0,1620.5,5560.5,3255,0,149.5,40,181,931,157,428,504,1123.5,162,0,0,0,0
2020/9/29 22:00,14525,0,932,5707.5,4003.5,0,128.5,0,151,80,261,511,504,1122,0,0,0,0,0
2020/9/29 23:00,8655.5,0,225,5800,4533,0,123.5,0.5,139,1743,200,890,504,1081,150,0,0,0,0
2020/9/30 0:00,7112.5,0,0,5807,5267.5,0,122.5,0.5,146,1706,200,759,504,1124.5,0,0,0,0,0
2020/9/30 1:00,6542.5,0,0,5818,6207.5,0,77.5,0,140.5,1656,200,854,504,977,0,0,0,0,0
2020/9/30 2:00,6824,0,0,5830.5,6410,0,64.5,0,139.5,1213,191,278,504,957.5,0,0,0,0,0
2020/9/30 3:00,7612.5,0,0,5830.5,6700.5,0,81.5,0,142.5,44,39,0,504,1077,0,0,0,0,0
2020/9/30 4:00,8285.5,0,0,5833.5,6751.5,0,81,1,145,0,0,0,504,1125.5,0,0,0,0,0
2020/9/30 5:00,9207.5,0,66.5,5835.5,6794,0,96.5,1,155,0,0,101,504,1114,0,0,0,0,0
2020/9/30 6:00,12411,0,450.5,5673,7390.5,0,116,0,225.5,0,0,0,441,1123.5,0,0,0,0,39.000327
2020/9/30 7:00,14861.5,0,493,5597,8136.5,0,175,87.5,358,10,0,0,156,1120.5,0,0,0,0,923
2020/9/30 8:00,15927,0,492,5596.5,8880,0,225,2,257.5,0,0,0,0,1121,0,0,0,0,2300
2020/9/30 9:00,15957,0,496,5599.5,9124,56,229,0,171,0,0,0,0,1092.5,0,0,0,0,3100
2020/9/30 10:00,15879.5,0,496.5,5683,9630.5,87,210.5,0,162,0,0,0,0,1062.5,0,0,0,0,3770
2020/9/30 11:00,15856.5,0,500.5,5848,9401,62,183.5,0,174.5,0,0,617,0,1060,0,0,0,0,3470
2020/9/30 12:00,15818,0,498.5,5856.5,9598,226,176.5,0,144.5,0,0,716,0,1083.5,90,0,0,0,2760
2020/9/30 13:00,15362,0,362,5852,9209,137,176,0,160.5,91,0,678,0,1116,517,0,0,0,2530
2020/9/30 14:00,16230,0,336,5858.5,7881.5,32,165,8,151.5,264,0,737,0,1122,554,0,0,0,1733
2020/9/30 15:00,16507.5,0,444,5854.5,6809,61,169,0,191,953,0,901,0,1171.5,592,0,0,0,1072
2020/9/30 16:00,16815,0,413,5847,6655.5,258,295.5,27,342,1977,0,1001,0,1214,741,0,0,0,658
2020/9/30 17:00,17794,0,351.5,5851,6618.5,588,381.5,0.5,423,2004,0,1058,0,1381,1018,0,0,0,294
2020/9/30 18:00,17527,0,313.5,5846,7040,588,406.5,87.5,369,2004,0,1052,0,1718.5,1020,0,0,0,14.807
2020/9/30 19:00,17153.5,0,313.5,5698.5,7426.5,413,388,30.5,346.5,2004,0,1060,0,1768,1020,0,0,0,0
2020/9/30 20:00,16362.5,0,0,5614,7531.5,96,311,0,180.5,2004,0,1059,0,1769,296,0,0,0,0
2020/9/30 21:00,13481,0,0,5612,8169,14,232,0,152,1845,0,951,0,1770,2,0,0,0,0
2020/9/30 22:00,10281,0,0,5626,8476.5,1,200,0,167.5,1304,0,766,0,1770.5,238,0,0,0,0
2020/9/30 23:00,8902,0,0,5806.5,8225,0,213.5,0,148,0,0,760,0,1755,597,0,0,0,0
2020/10/1 0:00,9052.5,0,0,5840.5,7277.5,0,216,60.5,216,0,0,449,0,1760,0,0,0,0,0
2020/10/1 1:00,9088,0,0,5847.5,6710,0,169.5,84,217.5,0,0,479,0,1766.5,360,0,0,0,0
2020/10/1 2:00,8953.5,0,0,5855,6208,0,165.5,30,180,0,0,501,0,1769.5,421,0,0,0,0
2020/10/1 3:00,8765.5,0,0,5851,5516,0,165,0,150.5,0,0,590,0,1768.5,623,0,0,0,0
2020/10/1 4:00,8681.5,0,48,5853,4774.5,0,164.5,0,151.5,794,0,437,0,1770,496,0,0,0,0
2020/10/1 5:00,10039,0,363,5793.5,3748.5,0,163,1,147,830,0,473,0,1683.5,708,0,0,0,0
2020/10/1 6:00,14687.5,0,816.5,5628.5,2862.5,0,198,49,139.5,1495,0,160,0,1755,0,0,0,0,5.25
2020/10/1 7:00,18559.5,0,1438,5614,2236,23,318,20,205,1705,0,491,0,1768,721,0,0,0,715
2020/10/1 8:00,19641,0,1642.5,5613.5,2143,214,326,91.5,244.5,2008,0,655,0,1769,285,0,0,0,3820
2020/10/1 9:00,19103,0,1626,5726.5,1913,0,298.5,0,176.5,2008,0,958,0,1771,861,0,0,0,6940
2020/10/1 10:00,19343.5,0,1616,5851,1667,3,273,0,157,2010,0,767,0,1770.5,0,0,0,0,8090
2020/10/1 11:00,19072.5,0,1385.5,5854,1631,1,225,0,161,2010,0,958,0,1765.5,0,0,0,0,8910
2020/10/1 12:00,19217,0,1259,5861,1745.5,16,201,0,180.5,2010,0,679,0,1769.5,0,0,0,0,9500
2020/10/1 13:00,18696,0,1055,5864,1848.5,0,203,5,162,2010,0,455,0,1767,0,0,0,0,9280
2020/10/1 14:00,17753,0,1035.5,5864,1735.5,0,218,0.5,150.5,2008,0,414,0,1768,497,0,0,0,8680
2020/10/1 15:00,18230.5,0,1650.5,5856,1536.5,0,302,0,150,2010,0,137,0,1769.5,194,0,0,0,5660
2020/10/1 16:00,18950.5,0,2273.5,5775,1481.5,201,434,0,181.5,2008,0,633,0,1768.5,523,0,0,0,2780
2020/10/1 17:00,19989,0,2763.5,5616,1218,608,519,57.5,361,2008,0,592,0,1768.5,687,0,0,0,662
2020/10/1 18:00,20170,0,2813.5,5613,1337.5,1128,658,98,483,2008,0,1054,0,1744.5,708,0,0,0,4.47
2020/10/1 19:00,20738.5,0,2843,5612.5,1272.5,1093,768,59,312,2008,0,1060,0,1724,605,0,0,0,0
2020/10/1 20:00,19386.5,0,2448,5629,1579,747,468.5,1,184.5,2006,0,1060,0,1745.5,873,0,0,0,0
2020/10/1 21:00,17418,0,1512.5,5817.5,1630.5,283,289.5,0,157,2006,0,1001,0,1768,939,0,0,0,0
2020/10/1 22:00,14310.5,0,579,5855.5,2030.5,138,228,0,169,2005,0,1000,0,1769,814,0,0,0,0
2020/10/1 23:00,11119.5,0,0,5852.5,2017.5,40,205,97.5,217,1805,0,904,0,1769.5,901,0,0,0,0
2020/10/2 0:00,8998.5,0,0,5853,2622.5,0,189.5,2.5,205.5,1706,185,807,0,1771,470,0,0,0,0
2020/10/2 1:00,7384,0,0,5856,3248.5,0,181,0,156.5,1653,260,796,200,1771,778,0,0,0,0
2020/10/2 2:00,7209,0,0,5854.5,3914.5,0,170,0,144.5,1261,253,764,203,1772.5,706,0,0,0,0
2020/10/2 3:00,6568,0,0,5680,4724.5,0,169.5,0,146,1503,169,181,61,1770,730,0,0,0,0
2020/10/2 4:00,7210.5,0,0,5621.5,5336.5,0,169,0.5,147,305,176,259,0,1771,339,0,0,0,0
2020/10/2 5:00,7928,0,0,5620,5821,0,183.5,27,230,158,234,0,142,1770,48,0,0,0,0
2020/10/2 6:00,10185,0,0,5686,6146,0,291.5,30,203.5,749,265,412,369,1768,0,0,0,0,0.18805
2020/10/2 7:00,13726,0,0,5839.5,7124.5,160,455.5,0,164.5,317,56,764,159,1764,247,0,0,0,188.6
2020/10/2 8:00,14341.5,0,0,5846,7951,84,494,0,159.5,1675,0,925,0,1767.5,474,0,0,0,970
2020/10/2 9:00,14417.5,0,0,5849.5,8616.5,130,418.5,0,179.5,1504,0,1058,0,1772,548,0,0,0,1809
2020/10/2 10:00,14439.5,0,0,5848,8758,214,512.5,24.5,261.5,1008,0,1059,0,1766.5,383,0,0,0,2660
2020/10/2 11:00,14013,0,0,5843,8910.5,0,325,0.5,157,1365,0,1060,0,1768,714,0,0,0,3610
2020/10/2 12:00,14114.5,0,0,5824.5,8784.5,0,253,0,159,1955,0,1058,0,1770.5,32,0,0,0,3240
2020/10/2 13:00,13875.5,0,0,5794.5,8423,0,227.5,0,150,1998,0,1001,0,1763.5,0,0,0,0,3190
2020/10/2 14:00,13560,0,0,5600.5,8369.5,0,228,0,153.5,2006,0,1001,0,1901.5,0,0,0,0,2600
2020/10/2 15:00,12588.5,0,0,5548.5,8786.5,0,238,0,148.5,2006,0,1001,0,2196.5,0,0,0,0,1459
2020/10/2 16:00,13514.5,0,0,5546,8727.5,75,369,0,163.5,2005,6,1000,16,2376.5,0,0,0,0,625
2020/10/2 17:00,14872.5,0,0,5622.5,8190,593,534.5,0,177.5,2006,0,911,0,2366,45,0,0,0,105
2020/10/2 18:00,14447,0,0,5783,8623,1158,576,0,221,2006,0,1058,0,2317,0,0,0,0,1.07
2020/10/2 19:00,13675.5,0,0,5797.5,8754,819,603.5,0,156.5,1952,0,1058,0,2318,797,0,0,0,0
2020/10/2 20:00,12248,0,0,5803.5,8344.5,212,386.5,0.5,155,1992,0,1059,0,2319,925,0,0,0,0
2020/10/2 21:00,9687,0,0,5824.5,7951.5,232,293.5,0,153.5,2004,0,1001,0,2301,954,0,0,0,0
2020/10/2 22:00,7933.5,0,0,5877,7413.5,182,237.5,0,150,1771,0,904,0,1693,900,0,0,0,0
2020/10/2 23:00,6065,0,0,5979,7272.5,66,233,0,145.5,1509,0,761,0,1120,757,0,0,0,0
2020/10/3 0:00,4633,0,0,6041.5,7127.5,0,219.5,0,144,1369,0,692,0,1118,535,0,0,0,0
2020/10/3 1:00,4885.5,0,0,6048,7133.5,0,227,0,151,1368,0,214,0,1116,486,0,0,0,0
2020/10/3 2:00,5289.5,0,0,6060,7162.5,0,214,0,150,1368,0,152,0,1122.5,663,0,0,0,0
2020/10/3 3:00,5789.5,0,0,6059,6850.5,0,205,0,152,1166,0,0,0,1122,466,0,0,0,0
2020/10/3 4:00,6247,0,0,6055.5,6388,0,211.5,0,152.5,826,0,0,0,1121.5,244,0,0,0,0
2020/10/3 5:00,5598.5,0,0,6064.5,6251.5,0,251.5,0,156,894,0,284,0,1119.5,169,0,0,0,0
2020/10/3 6:00,5837,0,0,6057.5,6040,0,258.5,0,168.5,1450,155,752,125,1361,1,0,0,0,9.99E-05
2020/10/3 7:00,8628,0,0,6054,5067,231,293,0,153.5,1902,280,949,105,1731,0,0,0,0,15.27
2020/10/3 8:00,11751.5,0,0,6058.5,4314.5,570,520,0,237.5,1908,107,952,25,1764,0,0,0,0,143.5
2020/10/3 9:00,12474.5,0,0,6059.5,4428,1045,705,20,268.5,2005,0,1002,0,1767.5,438,0,0,0,392
2020/10/3 10:00,12511.5,0,0,6068.5,4575.5,1201,798,110.5,365,2004,0,996,0,1998.5,994,0,0,0,720
2020/10/3 11:00,12741,0,0,6069,4860.5,1186,732.5,152,333,2004,0,1002,0,2308,1000,0,0,0,1152
2020/10/3 12:00,13028,0,0,6054.5,4853,1095,709,179,417,1905,17,952,0,2348.5,952,0,0,0,1411
2020/10/3 13:00,12909.5,0,0,6058,4915.5,392,663.5,149,408,1904,0,952,0,2332.5,952,0,0,0,1658
2020/10/3 14:00,12423,0,0,6050,5740,0,420.5,46,209.5,1904,0,952,0,2329,952,0,0,0,1292
2020/10/3 15:00,12467,0,0,6051.5,5798.5,26,342.5,46.5,156.5,1904,0,952,0,2317.5,950,0,0,0,923
2020/10/3 16:00,12600,0,0,6067.5,6166.5,420,439,45,164,2004,0,1001,0,2333,1019,0,0,0,388
2020/10/3 17:00,12835.5,0,0,6059.5,7043.5,674,595,45.5,252.5,2004,0,1059,0,2373.5,1020,0,0,0,70.9
2020/10/3 18:00,13434.5,0,0,6054.5,7072,713,626.5,142,278.5,2004,0,1059,0,2381.5,1020,0,0,0,1.43
2020/10/3 19:00,12817.5,0,0,6055.5,7548.5,384,616.5,47.5,179.5,2004,0,1059,0,2379,1020,0,0,0,0
2020/10/3 20:00,10351.5,0,0,6045,8123,0,463,46,159.5,1905,0,952,0,2322,952,0,0,0,0
2020/10/3 21:00,7786.5,0,0,6055.5,8788.5,0,376.5,45,150,1805,75,904,35,1918.5,902,0,0,0,0
2020/10/3 22:00,5328,0,0,5975,9481,0,346,45,155,1558,34,783,2,1575.5,780,0,0,0,0
2020/10/3 23:00,4173,0,0,6081.5,9393,0,367.5,45,144,1403,0,676,0,934,756,0,0,0,0
2020/10/4 0:00,3955,0,0,6080.5,8959,0,341.5,45,154,822,0,196,141,881,728,0,0,0,0
2020/10/4 1:00,3513,0,0,6082.5,8806.5,0,319,45,146.5,862,11,0,428,1028,676,0,0,0,0
2020/10/4 2:00,3635,0,0,6083.5,8408,0,316.5,45,161.5,712,109,0,504,962.5,567,0,0,0,0
2020/10/4 3:00,3420,0,0,6106,8078,0,342,45,153,402,160,0,504,941.5,789,0,0,0,0
2020/10/4 4:00,4179.5,0,0,6089,7317,0,351,45,163,0,166,0,504,1061,692,0,0,0,0
2020/10/4 5:00,4724.5,0,0,6084,6451.5,0,387,45,150.5,347,166,0,504,1106,618,0,0,0,0
2020/10/4 6:00,4756.5,0,0,6087,6897,0,413,45,142,889,166,0,504,1101.5,664,0,0,0,0.766
2020/10/4 7:00,5431.5,0,0,6085.5,7431,0,426,45,149.5,846,202,0,504,1439.5,632,0,0,0,169.6
2020/10/4 8:00,6254,0,0,6083.5,7620,0,453,45,153.5,1493,206,172,504,1662,756,0,0,0,1115
2020/10/4 9:00,7825,0,0,6087,8249.5,0,499.5,45,153.5,1705,206,700,504,1660.5,852,0,0,0,2400
2020/10/4 10:00,9332,0,0,6087.5,7895.5,55,538,45,164.5,1804,206,779,504,1666,902,0,0,0,3320
2020/10/4 11:00,10394.5,0,0,6095.5,6851.5,541,545,64.5,254.5,1804,246,904,504,1665.5,902,0,0,0,3730
2020/10/4 12:00,11220,0,0,6096.5,6416,670,661.5,22.5,229.5,1804,250,904,504,1701.5,902,0,0,0,3840
2020/10/4 13:00,11444,0,0,6096,5761,540,664.5,64.5,246,1804,250,905,504,1754,902,0,0,0,3570
2020/10/4 14:00,12120.5,0,0,6093,5430.5,341,622,1,207.5,1804,250,903,504,1752.5,902,0,0,0,2600
2020/10/4 15:00,11667,0,0,6097,6203,205,734,1.5,204,1905,117,952,504,1758.5,952,0,0,0,1609
2020/10/4 16:00,12891.5,0,0,6098.5,6346.5,539,671,0,196.5,2003,16,1000,504,1755,1020,0,0,0,1078
2020/10/4 17:00,14212,0,0,6097.5,6198,893,668,0,279,2003,16,1058,504,1757.5,1020,0,0,0,204.4
2020/10/4 18:00,14769,0,0,6102,5927.5,901,673,96.5,316,2002,16,1059,504,1759,1020,0,0,0,1.14
2020/10/4 19:00,15188,0,0,6096,5351.5,655,671,50,342.5,2003,16,1058,504,1757,1020,0,0,0,0
2020/10/4 20:00,14102.5,0,0,6090.5,4823.5,22,568.5,11,178,2002,27,1059,504,1758,1020,0,0,0,0
2020/10/4 21:00,12072,0,0,6094,4374,84,531,0,164.5,1903,209,951,504,1759,952,0,0,0,0
2020/10/4 22:00,9345.5,0,0,6093,4275,60,450.5,0,152,1802,372,902,504,1762,901,0,0,0,0
2020/10/4 23:00,7363.5,0,0,6091.5,3977.5,15,457.5,2.5,174.5,1510,368,761,504,1783.5,757,0,0,0,0
2020/10/5 0:00,6102.5,0,0,6100.5,3717,0,443,0,151.5,1369,368,692,504,1766,686,0,0,0,0
2020/10/5 1:00,6345,0,0,6093.5,3618.5,0,410.5,0,151.5,1369,368,692,504,1729.5,688,0,0,0,0
2020/10/5 2:00,6208,0,0,6066.5,3819.5,0,380,0,152.5,1368,367,692,504,1760.5,686,0,0,0,0
2020/10/5 3:00,5645.5,0,0,6032,4204,0,372,0,151.5,1370,338,691,504,1760.5,686,0,0,0,0
2020/10/5 4:00,5841.5,0,0,6032,3884.5,0,377.5,0,160.5,1362,338,692,504,1765,686,0,0,0,0
2020/10/5 5:00,7339.5,0,0,6028.5,3161,0,531.5,0.5,161.5,765,303,759,504,1777.5,756,0,0,0,0
2020/10/5 6:00,10982,0,0,6029,3508,101,626,1,148.5,1006,163,903,504,1799.5,900,0,0,0,0.509
2020/10/5 7:00,15920,0,0,6019.5,3813,248,676,0,150.5,1008,0,950,476,1804.5,952,0,0,0,346.4
2020/10/5 8:00,18413.5,0,0,6019,3882.5,342,693.5,0,228.5,1008,0,787,244,1807.5,620,0,0,0,1898
2020/10/5 9:00,18365,0,0,6022.5,3850,368,753,0,221,1008,0,1056,27,1806,818,0,0,0,4670
2020/10/5 10:00,17846.5,0,0,6025.5,3980,253,750,0,187.5,1008,0,1060,0,1897.5,786,0,0,0,6410
2020/10/5 11:00,17566,0,0,6030.5,3817.5,51,641.5,0,153,1008,0,1058,0,2194.5,999,0,0,0,7000
2020/10/5 12:00,17311,0,0,6027,4205.5,0,581,0,152.5,907,0,776,0,2255.5,900,0,0,0,5600
2020/10/5 13:00,16811.5,0,0,5999.5,4572.5,25,537,0,156.5,1008,0,800,0,2164,1000,0,0,0,5430
2020/10/5 14:00,16146.5,0,0,5999,5335,0,521,0,158,1008,0,800,0,2137,1000,0,0,0,3830
2020/10/5 15:00,16499,0,0,5994.5,5399.5,47,533.5,0,163.5,1008,0,999,0,2141.5,1000,0,0,0,2057
2020/10/5 16:00,17354.5,0,0,5991,6471,141,700.5,0,190.5,1008,0,1000,0,2139,1020,0,0,0,1004
2020/10/5 17:00,17718,0,0,5984.5,7537,441,758,0,212,1008,0,1059,0,2196.5,1020,0,0,0,140.7
2020/10/5 18:00,17482,0,0,5898.5,8257.5,893,906.5,2,205.5,1008,0,1058,0,2333.5,649,0,0,0,1.28
2020/10/5 19:00,17620,0,0,5876,8124.5,412,706,20,180,1006,0,860,0,2388.5,1016,0,0,0,0
2020/10/5 20:00,15304,0,0,5874,7511.5,92,698.5,1.5,157.5,1008,0,961,0,2378.5,1020,0,0,0,0
2020/10/5 21:00,12577,0,0,5876.5,6942.5,63,576,0,150.5,1006,0,1001,0,2372.5,954,0,0,0,0
2020/10/5 22:00,9322,0,0,5870,7345.5,15,410.5,0,158,908,0,904,0,2361,388,0,0,0,0
2020/10/5 23:00,5882,0,0,5872.5,7165,0,386.5,1,150,759,41,761,46,2354,753,0,0,0,0
2020/10/6 0:00,4898,0,0,5871.5,6964.5,0,377,0,160.5,758,0,754,7,2367,612,0,0,0,0
2020/10/6 1:00,4788.5,0,0,5873.5,6815,0,353.5,0.5,150,758,73,760,1,2366,755,0,0,0,0
2020/10/6 2:00,5132,0,0,5872.5,6305,0,342,2.5,160.5,758,265,759,54,2363,756,0,0,0,0
2020/10/6 3:00,5281,0,0,5872.5,5736.5,0,339,0,156,759,288,759,99,2368.5,756,0,0,0,0
2020/10/6 4:00,4652.5,0,0,5877.5,5594,0,339.5,0,152.5,759,277,756,238,2246,756,0,0,0,0
2020/10/6 5:00,5383,0,11.5,5870,5467,0,390,73,154.5,758,167,760,459,2345,756,0,0,0,0
2020/10/6 6:00,9235,0,84,5863.5,5457.5,83,594.5,3,169,907,83,903,493,2364.5,901,0,0,0,2.02
2020/10/6 7:00,14301,0,335,5865.5,4728,316,666.5,5,159.5,1007,15,1000,336,2377.5,999,0,0,0,652
2020/10/6 8:00,15110,0,448,5863.5,4503.5,521,650,95.5,223.5,1006,0,952,180,2427.5,1000,0,0,0,2930
2020/10/6 9:00,14544.5,0,449.5,5862,5008.5,453,572,0,217.5,1006,0,1017,57,2430.5,1000,0,0,0,5550
2020/10/6 10:00,13952.5,0,449,5829,5770.5,0,543.5,0.5,154,1008,9,1030,15,2424,999,0,0,0,6620
2020/10/6 11:00,13720,0,450.5,5661.5,5730.5,81,483,0,162.5,1008,14,1030,213,2395.5,928,0,0,0,7870
2020/10/6 12:00,13693,0,450,5663.5,5765.5,61,453.5,0,154.5,1008,14,1056,244,2322.5,1000,0,0,0,8500
2020/10/6 13:00,12967,0,449,5661,6002.5,21,368,0,156,1008,63,1001,189,2214,1000,0,0,0,7540
2020/10/6 14:00,12042,0,449.5,5684.5,6444.5,8,353.5,0,151,1008,190,1000,273,2165,1000,0,0,0,6590
2020/10/6 15:00,11989.5,0,449,5813.5,6826.5,11,363,0,158,1008,177,1001,353,2177,1000,0,0,0,4010
2020/10/6 16:00,13646,0,449,5867,6848,28,476,0,168,956,174,1001,504,2214,1020,0,0,0,2074
2020/10/6 17:00,15245.5,0,445,5868.5,6730.5,284,662.5,0,216.5,1006,172,1059,504,2265.5,1020,0,0,0,365.6
2020/10/6 18:00,15747.5,0,464,5867,6738,870,755.5,109,407.5,1006,158,1059,472,2283.5,1020,0,0,0,1.89
2020/10/6 19:00,15504.5,0,422,5867.5,7343.5,641,739,105,346,1007,100,1054,253,2293.5,1020,0,0,0,0
2020/10/6 20:00,13259,0,73,5868.5,8343,149,531.5,1.5,172.5,1007,73,1052,27,2286,1020,0,0,0,0
2020/10/6 21:00,9707,0,0,5871,9209.5,28,409.5,0,155,958,86,952,19,2256,952,0,0,0,0
2020/10/6 22:00,7245.5,0,0,5866,9652,0,327.5,0,152,609,46,695,0,1771,596,0,0,0,0
2020/10/6 23:00,4524,0,0,5775.5,9610,0,269.5,0,151.5,687,78,229,25,1149,681,0,0,0,0
2020/10/7 0:00,3440,0,0,5655.5,10302.5,0,254.5,0,152,465,0,130,5,1144,108,0,0,0,0
2020/10/7 1:00,3773,0,0,5656,10617,0,250,0,160.5,158,0,124,0,1148.5,164,0,0,0,0
2020/10/7 2:00,3557.5,0,0,5690.5,10979.5,0,246,0,148,416,0,227,0,1116,189,0,0,0,0
2020/10/7 3:00,3869.5,0,0,5837.5,11234,0,242,0,150,0,0,0,0,1160,1,0,0,0,0
2020/10/7 4:00,4355.5,0,0,5866.5,11364,0,240,0.5,171,0,0,0,0,1157,0,0,0,0,0
2020/10/7 5:00,5247,0,0,5869.5,11283.5,0,254.5,1,172,0,0,0,0,1167,0,0,0,0,0
