datetime,Wind,Hydro,Nuclear,Solar,Thermal,Thermal.Biomassa,Thermal.Carvão,Thermal.Carvão.mineral,Thermal.Gás,Thermal.Gás.natural,Thermal.Gás.Natural,Thermal.Óleo.Combustível,Thermal.Óleo.Diesel,Thermal.Petróleo,Thermal.Resíduos.Industriais,year,month,month_date,weekday,hour,date
2018-01-21 18:00:00,5.790621,45.044366,1.881349,0.194113,7.811813,0.368107,1.423795,4.424093,0.108014,3e-06,0.04234,,0.1155,0.286,1.043961,2018,1,01-21,Sunday,18,2018-01-21
2018-01-21 19:00:00,5.657469,47.863176,1.881273,0.013519,7.848475,0.365655,1.447969,4.447748,0.108077,3e-06,0.04234,,0.1145,0.27978,1.042403,2018,1,01-21,Sunday,19,2018-01-21
2018-01-21 20:00:00,5.869608,52.932229,1.881014,0.0,7.82745,0.364487,1.446573,4.467689,0.108025,3e-06,0.04233,,0.114,0.27978,1.004563,2018,1,01-21,Sunday,20,2018-01-21
2018-01-21 21:00:00,6.085019,53.387612,1.88107,0.0,7.895976,0.362402,1.445701,4.528376,0.107997,3e-06,0.04232,,0.122,0.27975,1.007427,2018,1,01-21,Sunday,21,2018-01-21
2018-01-21 22:00:00,6.301376,52.967266,1.881094,0.0,8.084282,0.365955,1.445642,4.674941,0.107924,3e-06,0.0423,,0.1315,0.27982,1.036197,2018,1,01-21,Sunday,22,2018-01-21
2018-01-21 23:00:00,5.930598,52.024104,1.881068,0.0,8.005177,0.366048,1.348982,4.69372,0.108044,3e-06,0.04225,,0.1335,0.27962,1.03301,2018,1,01-21,Sunday,23,2018-01-21
2018-01-22 00:00:00,5.335205,49.818016,1.88106,0.0,7.826488,0.338129,1.217243,4.685661,0.108025,3e-06,0.06022,,0.133924,0.27878,1.004503,2018,1,01-22,Monday,0,2018-01-22
2018-01-22 01:00:00,5.066663,47.184791,1.88101,0.0,7.853552,0.342428,1.220246,4.690352,0.107942,3e-06,0.06047,,0.137314,0.27892,1.015877,2018,1,01-22,Monday,1,2018-01-22
2018-01-22 02:00:00,5.017307,45.504479,1.88114,0.0,7.865772,0.345458,1.220708,4.674621,0.10807,3e-06,0.0605,,0.141095,0.27887,1.036447,2018,1,01-22,Monday,2,2018-01-22
2018-01-22 03:00:00,4.969724,44.182588,1.87989,0.0,7.860404,0.348246,1.215419,4.674064,0.108032,3e-06,0.06032,,0.137978,0.2788,1.037542,2018,1,01-22,Monday,3,2018-01-22
2018-01-22 04:00:00,4.893733,44.013463,1.87774,0.0,7.853224,0.33969,1.21684,4.676923,0.108031,3e-06,0.06036,,0.137444,0.27881,1.035123,2018,1,01-22,Monday,4,2018-01-22
2018-01-22 05:00:00,4.622505,45.386709,1.87752,0.0,7.858123,0.337316,1.221248,4.679466,0.108039,3e-06,0.06039,,0.137393,0.27883,1.035438,2018,1,01-22,Monday,5,2018-01-22
2018-01-22 06:00:00,4.693661,47.215597,1.87763,0.001857,7.882391,0.327736,1.260867,4.683605,0.108062,3e-06,0.06026,,0.136671,0.27879,1.026397,2018,1,01-22,Monday,6,2018-01-22
2018-01-22 07:00:00,4.857712,49.206096,1.87702,0.155957,8.15083,0.329269,1.522462,4.691753,0.107956,3e-06,0.06042,,0.138029,0.27883,1.022108,2018,1,01-22,Monday,7,2018-01-22
2018-01-22 08:00:00,5.242357,54.085033,1.87488,0.552526,8.28711,0.324366,1.658759,4.68852,0.107965,3e-06,0.06027,,0.135666,0.28433,1.027231,2018,1,01-22,Monday,8,2018-01-22
2018-01-22 09:00:00,5.534257,58.245659,1.8738,0.709571,8.364823,0.311674,1.772241,4.685044,0.108078,3e-06,0.06033,,0.134564,0.28881,1.004079,2018,1,01-22,Monday,9,2018-01-22
2018-01-22 10:00:00,5.641088,60.498447,1.87426,0.74738,8.527728,0.37249,1.816361,4.756197,0.107289,3e-06,0.06034,,0.134578,0.28812,0.99235,2018,1,01-22,Monday,10,2018-01-22
2018-01-22 11:00:00,5.416289,61.922389,1.77416,0.771929,8.555385,0.323325,1.832889,4.8046,0.107857,3e-06,0.06017,,0.134772,0.28761,1.004159,2018,1,01-22,Monday,11,2018-01-22
2018-01-22 12:00:00,4.971006,61.383602,1.87376,0.717468,8.567855,0.325964,1.816949,4.800649,0.107772,3e-06,0.06028,,0.135147,0.2872,1.033891,2018,1,01-22,Monday,12,2018-01-22
2018-01-22 13:00:00,4.523162,64.458336,1.87389,0.653216,8.525598,0.31662,1.813219,4.787958,0.107118,3e-06,0.06033,,0.134409,0.28766,1.018281,2018,1,01-22,Monday,13,2018-01-22
2018-01-22 14:00:00,4.381894,66.684538,1.87365,0.605489,8.503011,0.307006,1.810844,4.772251,0.106579,3e-06,0.0602,,0.134056,0.28785,1.024222,2018,1,01-22,Monday,14,2018-01-22
2018-01-22 15:00:00,4.629401,66.764892,1.87404,0.551328,8.431861,0.299857,1.808274,4.723257,0.106094,1e-06,0.06031,,0.134619,0.28738,1.012069,2018,1,01-22,Monday,15,2018-01-22
2018-01-22 16:00:00,4.911345,65.475438,1.87383,0.558161,8.346987,0.300143,1.810525,4.624469,0.105754,2e-06,0.06033,,0.13252,0.28591,1.027334,2018,1,01-22,Monday,16,2018-01-22
2018-01-22 17:00:00,5.345226,60.706978,1.8739,0.515688,8.316763,0.304461,1.812138,4.659825,0.105322,3e-06,0.06026,,0.132894,0.28638,0.95548,2018,1,01-22,Monday,17,2018-01-22
2018-01-22 18:00:00,5.62526,54.966217,1.87377,0.248433,8.268412,0.299365,1.808362,4.657046,0.105833,3e-06,0.05995,,0.130753,0.28162,0.92548,2018,1,01-22,Monday,18,2018-01-22
2018-01-22 19:00:00,5.539223,54.086171,1.87354,0.01632,8.220628,0.302324,1.810698,4.670333,0.107625,3e-06,0.05966,,0.130439,0.27857,0.860976,2018,1,01-22,Monday,19,2018-01-22
2018-01-22 20:00:00,5.762778,58.430791,1.87295,0.0,8.234985,0.303144,1.813242,4.675767,0.108027,3e-06,0.06006,,0.130803,0.27862,0.865319,2018,1,01-22,Monday,20,2018-01-22
2018-01-22 21:00:00,6.059497,59.530073,1.87281,0.0,8.222757,0.294311,1.811413,4.682847,0.108059,3e-06,0.06035,,0.130673,0.27867,0.856431,2018,1,01-22,Monday,21,2018-01-22
2018-01-22 22:00:00,5.905143,60.388462,1.86956,0.0,8.235039,0.29902,1.813695,4.684882,0.108057,3e-06,0.06034,,0.132151,0.27842,0.858471,2018,1,01-22,Monday,22,2018-01-22
2018-01-22 23:00:00,5.567048,58.540947,1.86958,0.0,8.21767,0.31435,1.811996,4.685977,0.108042,2e-06,0.06027,,0.133874,0.27818,0.824979,2018,1,01-22,Monday,23,2018-01-22
2018-01-23 00:00:00,5.13958,54.957709,1.869593,0.0,7.978433,0.312952,1.636671,4.698207,0.107987,3e-06,0.06035,,0.138144,0.28078,0.743339,2018,1,01-23,Tuesday,0,2018-01-23
2018-01-23 01:00:00,5.021889,51.873482,1.869727,0.0,7.79008,0.310519,1.463471,4.691279,0.108091,3e-06,0.06035,,0.137693,0.28066,0.738014,2018,1,01-23,Tuesday,1,2018-01-23
2018-01-23 02:00:00,5.29687,48.959086,1.869813,0.0,7.829969,0.321241,1.467572,4.679998,0.108,3e-06,0.06041,,0.14063,0.28072,0.771395,2018,1,01-23,Tuesday,2,2018-01-23
2018-01-23 03:00:00,4.96931,47.872573,1.869818,0.0,7.89217,0.325985,1.466607,4.7148,0.107935,3e-06,0.05987,,0.141556,0.28117,0.794244,2018,1,01-23,Tuesday,3,2018-01-23
2018-01-23 04:00:00,4.685889,47.65365,1.87012,0.0,7.93875,0.323874,1.464857,4.733825,0.108006,3e-06,0.05972,,0.142806,0.28104,0.824619,2018,1,01-23,Tuesday,4,2018-01-23
2018-01-23 05:00:00,4.430332,48.627328,1.869586,0.0,7.97498,0.328914,1.465662,4.770889,0.108011,3e-06,0.05986,,0.145976,0.28098,0.814685,2018,1,01-23,Tuesday,5,2018-01-23
2018-01-23 06:00:00,4.057586,50.624655,1.869623,0.00101,7.984029,0.327831,1.463666,4.796205,0.108014,3e-06,0.06021,,0.143383,0.28073,0.803987,2018,1,01-23,Tuesday,6,2018-01-23
2018-01-23 07:00:00,3.857669,52.814309,1.869717,0.111188,8.042659,0.325803,1.463131,4.837395,0.108053,3e-06,0.06021,,0.141824,0.28084,0.8254,2018,1,01-23,Tuesday,7,2018-01-23
2018-01-23 08:00:00,4.336843,57.394282,1.867278,0.419034,8.164691,0.330898,1.559594,4.842598,0.108084,3e-06,0.06021,,0.138621,0.28606,0.838623,2018,1,01-23,Tuesday,8,2018-01-23
2018-01-23 09:00:00,4.385963,61.349378,1.866252,0.615639,8.246634,0.330208,1.68735,4.839538,0.108007,3e-06,0.06021,,0.137725,0.289,0.794593,2018,1,01-23,Tuesday,9,2018-01-23
2018-01-23 10:00:00,3.944753,64.554291,1.867246,0.695148,8.21474,0.325662,1.686877,4.83674,0.107981,3e-06,0.06021,,0.136385,0.28966,0.771222,2018,1,01-23,Tuesday,10,2018-01-23
2018-01-23 11:00:00,3.720378,65.470848,1.866569,0.644012,8.189036,0.316504,1.678994,4.82186,0.108058,3e-06,0.06013,,0.133768,0.28907,0.780649,2018,1,01-23,Tuesday,11,2018-01-23
2018-01-23 12:00:00,3.231344,64.67742,1.865833,0.659625,8.309042,0.318115,1.753794,4.847008,0.107995,0.000795,0.05925,,0.129854,0.28962,0.802611,2018,1,01-23,Tuesday,12,2018-01-23
2018-01-23 13:00:00,3.464633,66.576616,1.86478,0.653932,8.585235,0.319698,1.830136,4.903395,0.107999,0.12152,0.05914,,0.129674,0.28928,0.824393,2018,1,01-23,Tuesday,13,2018-01-23
2018-01-23 14:00:00,3.833199,68.196133,1.864667,0.637762,8.745234,0.320888,1.848827,4.930253,0.107988,0.21131,0.05917,,0.130614,0.28942,0.846764,2018,1,01-23,Tuesday,14,2018-01-23
2018-01-23 15:00:00,4.027399,68.475221,1.86446,0.52681,8.768437,0.32093,1.845802,4.932706,0.107978,0.228576,0.05913,,0.130914,0.28936,0.853041,2018,1,01-23,Tuesday,15,2018-01-23
2018-01-23 16:00:00,4.500987,66.994767,1.864632,0.385339,8.736383,0.320814,1.841756,4.922091,0.108032,0.206724,0.05904,,0.134503,0.28925,0.854173,2018,1,01-23,Tuesday,16,2018-01-23
2018-01-23 17:00:00,4.845971,62.250872,1.864584,0.3333,8.681927,0.325227,1.843502,4.870122,0.107992,0.164607,0.05855,,0.134029,0.28869,0.889208,2018,1,01-23,Tuesday,17,2018-01-23
2018-01-23 18:00:00,5.156895,56.144227,1.8647,0.126658,8.657229,0.333572,1.842717,4.865936,0.107974,0.164773,0.05757,,0.132075,0.28412,0.868492,2018,1,01-23,Tuesday,18,2018-01-23
2018-01-23 19:00:00,5.09867,54.797065,1.863145,0.006537,8.563154,0.317535,1.798452,4.863303,0.108019,0.132153,0.05739,,0.130971,0.28053,0.874801,2018,1,01-23,Tuesday,19,2018-01-23
2018-01-23 20:00:00,5.227692,59.003947,1.860069,0.0,8.547908,0.316979,1.730665,4.93248,0.108017,0.010033,0.05846,,0.131475,0.28065,0.979149,2018,1,01-23,Tuesday,20,2018-01-23
2018-01-23 21:00:00,5.318233,59.885088,1.859868,0.0,8.590892,0.308917,1.734311,4.973771,0.107989,3e-06,0.0577,,0.131926,0.28051,0.995765,2018,1,01-23,Tuesday,21,2018-01-23
2018-01-23 22:00:00,5.254896,60.783466,1.860022,0.0,8.542858,0.332126,1.733833,4.903398,0.108046,3e-06,0.05877,,0.131733,0.28063,0.994319,2018,1,01-23,Tuesday,22,2018-01-23
2018-01-23 23:00:00,5.035777,59.169673,1.860005,0.0,8.477348,0.329524,1.734474,4.86049,0.108047,3e-06,0.05922,,0.134979,0.2803,0.970311,2018,1,01-23,Tuesday,23,2018-01-23
2018-01-24 00:00:00,4.517805,55.575322,1.85977,0.0,8.421053,0.329293,1.654385,4.895914,0.107992,3e-06,0.036567,,0.137425,0.279912,0.979562,2018,1,01-24,Wednesday,0,2018-01-24
2018-01-24 01:00:00,4.418943,52.290165,1.8598,0.0,8.298563,0.330117,1.510194,4.894124,0.108115,3e-06,0.03669,,0.139681,0.279649,0.99999,2018,1,01-24,Wednesday,1,2018-01-24
2018-01-24 02:00:00,4.738663,49.634264,1.85872,0.0,8.276396,0.324321,1.513582,4.883488,0.107921,3e-06,0.03764,,0.136782,0.279694,0.992965,2018,1,01-24,Wednesday,2,2018-01-24
2018-01-24 03:00:00,4.976099,47.928695,1.85876,0.0,8.206014,0.328014,1.513058,4.807307,0.108032,3e-06,0.0368,,0.140349,0.279973,0.992478,2018,1,01-24,Wednesday,3,2018-01-24
2018-01-24 04:00:00,5.350007,47.134941,1.858683,0.0,8.003956,0.3257,1.512645,4.603671,0.10797,3e-06,0.03759,,0.14144,0.279864,0.995073,2018,1,01-24,Wednesday,4,2018-01-24
2018-01-24 05:00:00,5.207965,48.001684,1.858657,0.0,7.991788,0.324679,1.515345,4.61001,0.107996,3e-06,0.03767,,0.144373,0.279721,0.971991,2018,1,01-24,Wednesday,5,2018-01-24
2018-01-24 06:00:00,4.67236,50.049731,1.858863,0.000767,8.004395,0.329704,1.542128,4.624714,0.108023,3e-06,0.03768,,0.141742,0.279877,0.940524,2018,1,01-24,Wednesday,6,2018-01-24
2018-01-24 07:00:00,4.147897,52.36547,1.858255,0.078307,8.157362,0.332169,1.696011,4.613715,0.108049,3e-06,0.03768,,0.13464,0.279556,0.955539,2018,1,01-24,Wednesday,7,2018-01-24
2018-01-24 08:00:00,3.853808,57.843562,1.856338,0.313553,8.144672,0.327143,1.735304,4.601134,0.108043,3e-06,0.0373,,0.134158,0.284425,0.917162,2018,1,01-24,Wednesday,8,2018-01-24
2018-01-24 09:00:00,3.73618,61.884084,1.856349,0.574224,8.079093,0.329886,1.651118,4.602817,0.108008,3e-06,0.03717,,0.132734,0.288159,0.929198,2018,1,01-24,Wednesday,9,2018-01-24
2018-01-24 10:00:00,3.856621,64.095546,1.856614,0.645183,8.230042,0.327933,1.682819,4.732885,0.108002,3e-06,0.037,,0.131216,0.28873,0.921454,2018,1,01-24,Wednesday,10,2018-01-24
2018-01-24 11:00:00,3.979444,64.27954,1.856584,0.671368,8.319316,0.318101,1.743816,4.724678,0.108053,0.001089,0.03624,,0.133406,0.288515,0.965418,2018,1,01-24,Wednesday,11,2018-01-24
2018-01-24 12:00:00,3.359933,64.144323,1.856669,0.657471,8.199467,0.322989,1.745102,4.604761,0.108033,0.001924,0.03627,,0.130205,0.28887,0.961313,2018,1,01-24,Wednesday,12,2018-01-24
2018-01-24 13:00:00,3.13401,67.228806,1.856451,0.639703,8.178729,0.325784,1.742039,4.578198,0.108007,0.004559,0.03698,,0.128968,0.287576,0.966618,2018,1,01-24,Wednesday,13,2018-01-24
2018-01-24 14:00:00,3.468886,69.230069,1.855962,0.592823,8.148608,0.325631,1.730047,4.55744,0.108085,0.007996,0.03825,,0.126732,0.289315,0.965112,2018,1,01-24,Wednesday,14,2018-01-24
2018-01-24 15:00:00,3.610615,69.624849,1.853919,0.479628,8.116688,0.322947,1.734482,4.561054,0.107996,0.008414,0.0374,,0.129156,0.288711,0.926528,2018,1,01-24,Wednesday,15,2018-01-24
2018-01-24 16:00:00,3.588467,68.484623,1.853811,0.620267,7.994598,0.318593,1.696553,4.536434,0.108045,0.00011,0.03734,,0.127488,0.288695,0.88134,2018,1,01-24,Wednesday,16,2018-01-24
2018-01-24 17:00:00,3.886658,64.351607,1.853987,0.407458,7.856543,0.327204,1.622895,4.459565,0.108044,3e-06,0.03731,,0.124565,0.288428,0.888529,2018,1,01-24,Wednesday,17,2018-01-24
2018-01-24 18:00:00,3.97898,58.699079,1.854206,0.142225,7.88519,0.33069,1.626459,4.461858,0.107905,3e-06,0.03761,,0.12415,0.283391,0.913124,2018,1,01-24,Wednesday,18,2018-01-24
2018-01-24 19:00:00,3.852942,57.478508,1.85406,0.005789,7.946655,0.327634,1.636805,4.466012,0.108051,3e-06,0.03831,,0.124542,0.279409,0.965889,2018,1,01-24,Wednesday,19,2018-01-24
2018-01-24 20:00:00,4.37116,61.168417,1.854161,0.0,7.966479,0.325695,1.625728,4.488579,0.107964,3e-06,0.03829,,0.125427,0.279438,0.975355,2018,1,01-24,Wednesday,20,2018-01-24
2018-01-24 21:00:00,4.767648,61.561974,1.854124,0.0,8.064236,0.321969,1.633551,4.569961,0.107989,3e-06,0.03783,,0.128139,0.27933,0.985464,2018,1,01-24,Wednesday,21,2018-01-24
2018-01-24 22:00:00,5.020042,62.139482,1.853861,0.0,8.116913,0.321179,1.631712,4.61114,0.108042,3e-06,0.03832,,0.129475,0.279281,0.997761,2018,1,01-24,Wednesday,22,2018-01-24
2018-01-24 23:00:00,5.281697,59.136943,1.853908,0.0,8.095138,0.322096,1.618342,4.625617,0.10804,3e-06,0.03771,,0.131724,0.279398,0.972208,2018,1,01-24,Wednesday,23,2018-01-24
2018-01-25 00:00:00,5.286169,55.581235,1.853243,0.0,7.947646,0.324819,1.428694,4.623754,0.107983,3e-06,0.03809,,0.13438,0.27943,1.010493,2018,1,01-25,Thursday,0,2018-01-25
2018-01-25 01:00:00,4.87972,52.582284,1.851112,0.0,7.900386,0.328199,1.390009,4.635613,0.108018,3e-06,0.03436,,0.13435,0.27943,0.990404,2018,1,01-25,Thursday,1,2018-01-25
2018-01-25 02:00:00,4.414412,50.507397,1.850811,0.0,7.927321,0.324867,1.406012,4.637636,0.107956,3e-06,0.03432,,0.13765,0.27951,0.999367,2018,1,01-25,Thursday,2,2018-01-25
2018-01-25 03:00:00,4.575301,48.664539,1.849388,0.000682,7.911776,0.327698,1.415158,4.641579,0.108064,3e-06,0.03401,,0.13788,0.27951,0.967874,2018,1,01-25,Thursday,3,2018-01-25
2018-01-25 04:00:00,4.754992,47.833988,1.84852,0.0,7.950906,0.326151,1.418872,4.635405,0.107988,3e-06,0.03381,,0.14136,0.27979,1.007527,2018,1,01-25,Thursday,4,2018-01-25
2018-01-25 05:00:00,4.194509,48.933061,1.849165,1e-06,8.002378,0.324969,1.4155,4.654885,0.107964,0.03111,0.0339,,0.14734,0.27968,1.00703,2018,1,01-25,Thursday,5,2018-01-25
2018-01-25 06:00:00,3.762598,50.486093,1.849406,0.002107,8.113266,0.32322,1.458565,4.654708,0.107958,0.112383,0.03419,,0.14549,0.27969,0.997062,2018,1,01-25,Thursday,6,2018-01-25
2018-01-25 07:00:00,3.013807,52.865522,1.849567,0.088562,8.347075,0.321841,1.60786,4.654133,0.107936,0.176118,0.03432,,0.14227,0.27957,1.023027,2018,1,01-25,Thursday,7,2018-01-25
2018-01-25 08:00:00,2.822767,57.946896,1.849144,0.271911,8.548361,0.319582,1.720169,4.663265,0.107964,0.243417,0.03433,,0.13888,0.28432,1.036434,2018,1,01-25,Thursday,8,2018-01-25
2018-01-25 09:00:00,2.558381,61.829576,1.849197,0.472959,8.731153,0.313664,1.735251,4.739701,0.108046,0.362038,0.03245,,0.13695,0.2886,1.014453,2018,1,01-25,Thursday,9,2018-01-25
2018-01-25 10:00:00,2.073182,64.597956,1.848917,0.596753,8.714552,0.312831,1.665516,4.798569,0.10801,0.358424,0.03229,,0.1344,0.28896,1.015552,2018,1,01-25,Thursday,10,2018-01-25
2018-01-25 11:00:00,1.826054,64.980811,1.846676,0.640172,8.72077,0.324904,1.606561,4.786475,0.10798,0.435719,0.03142,,0.13376,0.28818,1.005771,2018,1,01-25,Thursday,11,2018-01-25
2018-01-25 12:00:00,1.676418,63.541818,1.847011,0.685643,8.931733,0.306803,1.658419,4.762844,0.108016,0.660889,0.03142,,0.13043,0.28767,0.985242,2018,1,01-25,Thursday,12,2018-01-25
2018-01-25 13:00:00,1.798662,65.455772,1.846896,0.605499,9.045871,0.29883,1.740073,4.751917,0.107674,0.711933,0.03128,,0.1283,0.28544,0.990424,2018,1,01-25,Thursday,13,2018-01-25
2018-01-25 14:00:00,1.783486,67.092206,1.846915,0.497975,9.120442,0.304164,1.749361,4.754772,0.107766,0.759702,0.03162,,0.12823,0.28692,0.997907,2018,1,01-25,Thursday,14,2018-01-25
2018-01-25 15:00:00,1.967582,67.156973,1.846679,0.31412,9.296269,0.29833,1.752375,4.888771,0.108005,0.792397,0.03224,,0.12899,0.28882,1.006341,2018,1,01-25,Thursday,15,2018-01-25
2018-01-25 16:00:00,2.439856,65.970712,1.847042,0.242517,9.292857,0.293223,1.751733,4.883008,0.107967,0.797152,0.0323,,0.12881,0.28826,1.010404,2018,1,01-25,Thursday,16,2018-01-25
2018-01-25 17:00:00,2.905753,61.64324,1.847067,0.238726,9.138437,0.306817,1.747754,4.730525,0.108035,0.795378,0.032457,,0.13028,0.28839,0.998801,2018,1,01-25,Thursday,17,2018-01-25
2018-01-25 18:00:00,3.325901,56.254752,1.847285,0.079966,9.066445,0.311065,1.751863,4.681739,0.108019,0.808293,0.03175,,0.12883,0.28301,0.961876,2018,1,01-25,Thursday,18,2018-01-25
2018-01-25 19:00:00,3.457593,55.093841,1.847237,0.00477,9.110962,0.311517,1.755175,4.722361,0.107968,0.795229,0.03079,,0.13019,0.27901,0.978722,2018,1,01-25,Thursday,19,2018-01-25
2018-01-25 20:00:00,3.684067,59.168281,1.847133,0.0,9.159528,0.330869,1.752853,4.743454,0.108086,0.781266,0.03228,,0.13277,0.27921,0.99874,2018,1,01-25,Thursday,20,2018-01-25
2018-01-25 21:00:00,3.870269,59.75421,1.847116,0.0,9.178722,0.340703,1.755875,4.757488,0.108044,0.774783,0.03165,,0.1326,0.27875,0.998829,2018,1,01-25,Thursday,21,2018-01-25
2018-01-25 22:00:00,4.064223,60.168294,1.845874,0.0,9.173556,0.341622,1.755029,4.773051,0.108073,0.772578,0.03028,,0.13421,0.27945,0.979263,2018,1,01-25,Thursday,22,2018-01-25
2018-01-25 23:00:00,3.810202,58.602166,1.844459,0.0,9.033532,0.34098,1.755882,4.794803,0.107981,0.604608,0.03063,,0.138,0.27934,0.981308,2018,1,01-25,Thursday,23,2018-01-25
2018-01-26 00:00:00,3.790073,55.541819,1.844387,0.0,8.40622,0.329918,1.75546,4.761955,0.10799,0.031472,0.021915,,0.1425,0.27867,0.97634,2018,1,01-26,Friday,0,2018-01-26
2018-01-26 01:00:00,3.46166,52.549925,1.844322,0.0,8.326666,0.324643,1.723137,4.764256,0.10803,3e-06,0.02228,,0.145,0.27862,0.960697,2018,1,01-26,Friday,1,2018-01-26
2018-01-26 02:00:00,2.969569,50.886871,1.844463,0.0,8.152359,0.325048,1.632915,4.684338,0.10805,3e-06,0.0226,,0.145,0.27853,0.955875,2018,1,01-26,Friday,2,2018-01-26
2018-01-26 03:00:00,2.718187,50.088194,1.843313,0.0,8.111176,0.333226,1.637027,4.674196,0.10811,3e-06,0.02329,,0.148,0.27863,0.908694,2018,1,01-26,Friday,3,2018-01-26
2018-01-26 04:00:00,2.484156,49.848093,1.841289,0.0,8.122225,0.328463,1.639138,4.664279,0.10801,3e-06,0.02329,,0.151,0.27878,0.929262,2018,1,01-26,Friday,4,2018-01-26
2018-01-26 05:00:00,2.516087,50.358465,1.841165,0.0,8.169098,0.317257,1.639173,4.665372,0.10807,0.03163,0.02326,,0.1515,0.27879,0.954046,2018,1,01-26,Friday,5,2018-01-26
2018-01-26 06:00:00,2.395615,51.965265,1.84,0.000963,8.239475,0.316924,1.636839,4.665282,0.09123,0.132111,0.0224,,0.1485,0.27871,0.947479,2018,1,01-26,Friday,6,2018-01-26
2018-01-26 07:00:00,1.98797,54.395611,1.837943,0.08176,8.324218,0.313104,1.636214,4.645896,0.0,0.341864,0.02291,,0.1485,0.27883,0.9369,2018,1,01-26,Friday,7,2018-01-26
2018-01-26 08:00:00,2.079084,58.838542,1.837591,0.271635,8.689564,0.308544,1.661179,4.653776,0.07008,0.582727,0.02324,,0.1425,0.28394,0.963578,2018,1,01-26,Friday,8,2018-01-26
2018-01-26 09:00:00,2.150571,61.853702,1.837815,0.351242,9.082585,0.298681,1.791459,4.761432,0.10798,0.707833,0.0225,,0.1405,0.28778,0.96442,2018,1,01-26,Friday,9,2018-01-26
2018-01-26 10:00:00,1.798889,64.320188,1.837744,0.328817,9.152496,0.295951,1.835151,4.749545,0.10804,0.742626,0.02319,,0.1355,0.28752,0.974973,2018,1,01-26,Friday,10,2018-01-26
2018-01-26 11:00:00,1.74603,64.497144,1.837783,0.450204,9.20437,0.313228,1.832665,4.725616,0.10809,0.787973,0.02227,,0.134,0.28687,0.993658,2018,1,01-26,Friday,11,2018-01-26
2018-01-26 12:00:00,1.947536,62.369828,1.837949,0.524645,9.335137,0.325531,1.836503,4.713806,0.10802,0.907414,0.0233,,0.132,0.28698,1.001583,2018,1,01-26,Friday,12,2018-01-26
2018-01-26 13:00:00,2.292532,63.687805,1.837656,0.507007,9.319288,0.331991,1.815247,4.713105,0.10803,0.944174,0.0233,,0.1305,0.28738,0.965561,2018,1,01-26,Friday,13,2018-01-26
2018-01-26 14:00:00,2.694327,64.851664,1.837644,0.508007,9.332731,0.331481,1.782395,4.745557,0.10794,0.950201,0.02327,,0.132,0.28772,0.972167,2018,1,01-26,Friday,14,2018-01-26
2018-01-26 15:00:00,3.178465,64.1895,1.837681,0.384014,9.471603,0.318769,1.782413,4.867924,0.10792,0.947274,0.0233,,0.1335,0.28729,1.003213,2018,1,01-26,Friday,15,2018-01-26
2018-01-26 16:00:00,3.690979,61.672803,1.837781,0.498328,9.539895,0.308246,1.780226,4.943026,0.10802,0.949833,0.02323,,0.132,0.28698,1.008334,2018,1,01-26,Friday,16,2018-01-26
2018-01-26 17:00:00,4.041874,58.335672,1.837647,0.289658,9.445434,0.306909,1.780518,4.940423,0.10801,0.864126,0.02314,,0.1325,0.28689,1.002918,2018,1,01-26,Friday,17,2018-01-26
2018-01-26 18:00:00,4.27579,53.978451,1.837734,0.126977,9.398778,0.305496,1.783542,4.979001,0.10809,0.793161,0.02313,,0.13,0.28087,0.995488,2018,1,01-26,Friday,18,2018-01-26
2018-01-26 19:00:00,4.035333,53.724016,1.837549,0.005368,9.373547,0.303754,1.782035,4.986742,0.10803,0.793411,0.02331,,0.1255,0.27787,0.972895,2018,1,01-26,Friday,19,2018-01-26
2018-01-26 20:00:00,3.600697,57.903486,1.837462,0.0,9.358805,0.304757,1.783677,4.983254,0.10797,0.79908,0.02327,,0.1275,0.27782,0.951477,2018,1,01-26,Friday,20,2018-01-26
2018-01-26 21:00:00,3.354591,58.060261,1.837571,0.0,9.374432,0.300555,1.809937,4.98527,0.10798,0.799111,0.0233,,0.1305,0.27849,0.939289,2018,1,01-26,Friday,21,2018-01-26
2018-01-26 22:00:00,3.262306,58.410942,1.837439,0.0,9.425664,0.298103,1.828681,5.00379,0.10797,0.802718,0.02398,,0.1155,0.27843,0.966492,2018,1,01-26,Friday,22,2018-01-26
2018-01-26 23:00:00,3.378265,56.544257,1.837557,0.0,9.481704,0.298481,1.826131,5.038815,0.10803,0.831116,0.02327,,0.1155,0.27873,0.961631,2018,1,01-26,Friday,23,2018-01-26
2018-01-27 00:00:00,3.497717,52.696207,1.837574,0.0,9.263373,0.301159,1.708919,4.666569,0.107978,0.995139,0.157978,,0.1165,0.2785,0.930631,2018,1,01-27,Saturday,0,2018-01-27
2018-01-27 01:00:00,3.691341,49.286974,1.836914,0.0,9.29424,0.304785,1.65126,4.606773,0.107989,1.107615,0.184725,,0.119,0.27878,0.933313,2018,1,01-27,Saturday,1,2018-01-27
2018-01-27 02:00:00,3.565884,47.463148,1.835172,0.0,8.853791,0.30788,1.393915,4.549294,0.108044,0.922826,0.177422,,0.1215,0.2786,0.99431,2018,1,01-27,Saturday,2,2018-01-27
