datetime,Wind,Hydro,Nuclear,Solar,Thermal,Thermal:Biomassa,Thermal:Carvão,Thermal:Carvão mineral,Thermal:Gás,Thermal:Gás natural,Thermal:Gás Natural,Thermal:Óleo Combustível,Thermal:Óleo Diesel,Thermal:Petróleo,Thermal:Resíduos Industriais,year,month,month_date,weekday,hour,date
2022-01-19 21:00:00,8.825108,63.296853,1.986242,0.040994,10.801571,0.53173,1.088956,7.507397,,0.0,0.505649,,,0.035486,0.570354,2022,1,01-19,Wednesday,21,2022-01-19
2022-01-19 22:00:00,9.238813,60.98121,1.985818,0.040994,10.847625,0.532086,1.085341,7.513166,,0.0,0.507498,,,0.035214,0.60932,2022,1,01-19,Wednesday,22,2022-01-19
2022-01-19 23:00:00,9.489677,57.442214,1.985963,0.040994,10.882651,0.540807,1.08578,7.516654,,0.0,0.508557,,,0.03546,0.630893,2022,1,01-19,Wednesday,23,2022-01-19
2022-01-20 00:00:00,9.115096,53.544892,1.986236,0.040994,10.898685,0.548036,1.083389,7.526514,,0.0,0.509394,,,0.035206,0.636642,2022,1,01-20,Thursday,0,2022-01-20
2022-01-20 01:00:00,8.908098,50.648984,1.986023,0.040994,10.885232,0.531812,1.084127,7.529183,,0.0,0.509433,,,0.035506,0.630671,2022,1,01-20,Thursday,1,2022-01-20
2022-01-20 02:00:00,8.734094,48.38243,1.986131,0.026722,10.908361,0.532873,1.08411,7.539531,,0.0,0.509585,,,0.035477,0.636785,2022,1,01-20,Thursday,2,2022-01-20
2022-01-20 03:00:00,8.382632,47.345217,1.986874,0.001013,10.894147,0.531535,1.083955,7.543734,,0.0,0.510152,,,0.035522,0.61575,2022,1,01-20,Thursday,3,2022-01-20
2022-01-20 04:00:00,8.251386,46.966115,1.989719,0.001,10.866408,0.526181,1.084615,7.539568,,0.0,0.509752,,,0.033225,0.595067,2022,1,01-20,Thursday,4,2022-01-20
2022-01-20 05:00:00,7.689854,47.134026,1.990423,0.015183,10.842208,0.524824,1.084178,7.539607,,0.0,0.509952,,,0.019772,0.584375,2022,1,01-20,Thursday,5,2022-01-20
2022-01-20 06:00:00,6.525599,48.308611,1.991393,0.29438,10.872115,0.526027,1.087892,7.549179,,0.0,0.510831,,,0.013309,0.606377,2022,1,01-20,Thursday,6,2022-01-20
2022-01-20 07:00:00,5.927741,52.222151,1.991403,0.828677,10.866774,0.528484,1.088427,7.530276,,0.00844,0.509342,,,0.002405,0.6244,2022,1,01-20,Thursday,7,2022-01-20
2022-01-20 08:00:00,5.732848,55.862011,1.991352,1.816402,10.771103,0.545558,1.08963,7.540152,,0.008653,0.505905,,,0.000623,0.510082,2022,1,01-20,Thursday,8,2022-01-20
2022-01-20 09:00:00,5.511062,57.517258,1.991058,2.136743,10.794109,0.555683,1.087643,7.583981,,0.008847,0.503411,,,0.023824,0.46622,2022,1,01-20,Thursday,9,2022-01-20
2022-01-20 10:00:00,5.105434,58.712096,1.991313,2.95191,10.779087,0.534706,1.085891,7.624232,,0.008691,0.500802,,,0.025789,0.442338,2022,1,01-20,Thursday,10,2022-01-20
2022-01-20 11:00:00,4.554376,58.978664,1.991185,3.602515,10.620776,0.531642,1.084392,7.485294,,0.008598,0.497647,,,0.025782,0.434921,2022,1,01-20,Thursday,11,2022-01-20
2022-01-20 12:00:00,4.320379,58.375676,1.991259,3.68872,10.583985,0.546031,1.08482,7.449626,,0.000162,0.494159,,,0.025722,0.434465,2022,1,01-20,Thursday,12,2022-01-20
2022-01-20 13:00:00,4.274001,62.23745,1.991215,3.545336,10.650633,0.522899,1.087589,7.516259,,0.0,0.492855,,,0.027699,0.458832,2022,1,01-20,Thursday,13,2022-01-20
2022-01-20 14:00:00,4.31629,65.126722,1.99148,3.380006,10.721607,0.49053,1.087855,7.621137,,0.0,0.490949,,,0.032187,0.455948,2022,1,01-20,Thursday,14,2022-01-20
2022-01-20 15:00:00,4.966105,65.721834,1.991416,3.026955,10.721249,0.474249,1.082985,7.625697,,0.0,0.489989,,,0.033981,0.471848,2022,1,01-20,Thursday,15,2022-01-20
2022-01-20 16:00:00,6.145928,64.803785,1.991635,2.313408,10.825494,0.502972,1.081005,7.710153,,0.0,0.489869,,,0.033195,0.4683,2022,1,01-20,Thursday,16,2022-01-20
2022-01-20 17:00:00,7.051869,61.49858,1.990723,0.889836,10.867436,0.527055,1.081312,7.734698,,0.0,0.495217,,,0.03365,0.454004,2022,1,01-20,Thursday,17,2022-01-20
2022-01-20 18:00:00,7.711342,59.381711,1.988404,0.068917,10.909279,0.55282,1.082239,7.740361,,0.0,0.499388,,,0.032374,0.456097,2022,1,01-20,Thursday,18,2022-01-20
2022-01-20 19:00:00,8.073868,62.770888,1.987798,0.00206,10.915339,0.545213,1.083818,7.739267,,0.0,0.502909,,,0.032383,0.46425,2022,1,01-20,Thursday,19,2022-01-20
2022-01-20 20:00:00,8.726169,63.288825,1.986842,0.001024,10.905324,0.530401,1.083529,7.738376,,0.0,0.505689,,,0.033396,0.460933,2022,1,01-20,Thursday,20,2022-01-20
2022-01-20 21:00:00,8.641857,64.25332,1.985168,0.001,10.83404,0.541958,1.086048,7.643751,,0.0,0.507245,,,0.034534,0.461504,2022,1,01-20,Thursday,21,2022-01-20
2022-01-20 22:00:00,8.715645,63.025449,1.984132,0.001,10.789082,0.558561,1.085189,7.558124,,0.0,0.508359,,,0.034335,0.481514,2022,1,01-20,Thursday,22,2022-01-20
2022-01-20 23:00:00,9.333967,59.116678,1.984795,0.001013,10.780153,0.544516,1.084872,7.56523,,0.0,0.508845,,,0.034448,0.480242,2022,1,01-20,Thursday,23,2022-01-20
2022-01-21 00:00:00,9.631091,55.320645,1.984826,0.001062,10.765522,0.541661,1.082678,7.56283,,0.0,0.509003,,,0.034427,0.473422,2022,1,01-21,Friday,0,2022-01-21
2022-01-21 01:00:00,9.164443,52.468305,1.985247,0.001031,10.776531,0.551475,1.085427,7.550885,,0.0,0.509949,,,0.034154,0.480141,2022,1,01-21,Friday,1,2022-01-21
2022-01-21 02:00:00,8.335698,50.735873,1.984947,0.001024,10.800223,0.553837,1.086001,7.584804,,0.0,0.510534,,,0.034486,0.460561,2022,1,01-21,Friday,2,2022-01-21
2022-01-21 03:00:00,8.322502,49.364159,1.984931,0.001026,10.812202,0.556461,1.080695,7.587144,,0.0,0.51066,,,0.033897,0.468345,2022,1,01-21,Friday,3,2022-01-21
2022-01-21 04:00:00,8.207379,48.903196,1.984741,0.001015,10.64114,0.512186,0.983249,7.580791,,0.0,0.509734,,,0.034349,0.443831,2022,1,01-21,Friday,4,2022-01-21
2022-01-21 05:00:00,7.323512,49.399168,1.986671,0.01439,10.550972,0.506806,0.900632,7.572423,,0.0,0.509636,,,0.034071,0.447904,2022,1,01-21,Friday,5,2022-01-21
2022-01-21 06:00:00,6.130093,50.308232,1.989405,0.241289,10.672837,0.517627,1.028156,7.555103,,0.0,0.510318,,,0.034241,0.448892,2022,1,01-21,Friday,6,2022-01-21
2022-01-21 07:00:00,5.760078,53.947717,1.989465,0.859716,10.66129,0.521351,1.075711,7.544783,,0.0,0.51041,,,0.031367,0.402668,2022,1,01-21,Friday,7,2022-01-21
2022-01-21 08:00:00,5.648135,57.419859,1.98948,2.319211,10.636548,0.516585,1.079256,7.519992,,0.0,0.50774,,,0.026742,0.417233,2022,1,01-21,Friday,8,2022-01-21
2022-01-21 09:00:00,5.010323,58.993833,1.989357,3.472728,10.538095,0.499253,1.07968,7.447734,,0.0,0.504866,,,0.030472,0.41359,2022,1,01-21,Friday,9,2022-01-21
2022-01-21 10:00:00,4.500177,60.821879,1.990019,3.504851,10.544603,0.509142,1.080363,7.439967,,0.0,0.502137,,,0.03115,0.425344,2022,1,01-21,Friday,10,2022-01-21
2022-01-21 11:00:00,4.35583,61.365558,1.990171,3.539728,10.556796,0.525768,1.078673,7.424359,,0.0,0.498917,,,0.032637,0.443942,2022,1,01-21,Friday,11,2022-01-21
2022-01-21 12:00:00,4.521992,60.357727,1.990264,3.558569,10.562387,0.550832,1.078425,7.44115,,0.0,0.496606,,,0.034759,0.411615,2022,1,01-21,Friday,12,2022-01-21
2022-01-21 13:00:00,5.080731,63.01112,1.990233,3.38271,10.593832,0.560455,1.081201,7.459402,,0.0,0.494958,,,0.033321,0.419995,2022,1,01-21,Friday,13,2022-01-21
2022-01-21 14:00:00,5.651038,65.203928,1.989493,3.009879,10.618977,0.557914,1.086458,7.460256,,0.0,0.49457,,,0.034354,0.442425,2022,1,01-21,Friday,14,2022-01-21
2022-01-21 15:00:00,6.117379,65.05548,1.988911,2.934044,10.618281,0.565939,1.079261,7.460428,,0.0,0.495538,,,0.034113,0.440502,2022,1,01-21,Friday,15,2022-01-21
2022-01-21 16:00:00,6.525281,64.064477,1.989181,2.550654,10.58835,0.547418,1.080961,7.471075,,0.0,0.49718,,,0.033987,0.417729,2022,1,01-21,Friday,16,2022-01-21
2022-01-21 17:00:00,6.69979,61.714854,1.987027,1.114235,10.597829,0.527046,1.082344,7.489225,,0.0,0.497936,,,0.034656,0.425122,2022,1,01-21,Friday,17,2022-01-21
2022-01-21 18:00:00,6.542117,60.634879,1.983684,0.078965,10.741258,0.521303,1.082105,7.599083,,0.0,0.496339,,,0.034293,0.462135,2022,1,01-21,Friday,18,2022-01-21
2022-01-21 19:00:00,6.498993,64.471127,1.982857,0.00177,10.800359,0.519057,1.083544,7.653129,,0.0,0.499153,,,0.033833,0.464143,2022,1,01-21,Friday,19,2022-01-21
2022-01-21 20:00:00,6.553741,65.468282,1.98139,0.001007,10.81557,0.528431,1.08352,7.662117,,0.0,0.505169,,,0.035826,0.447507,2022,1,01-21,Friday,20,2022-01-21
2022-01-21 21:00:00,7.068322,65.569346,1.980616,0.001023,10.807461,0.51743,1.082733,7.710444,,0.0,0.494661,,,0.035458,0.407735,2022,1,01-21,Friday,21,2022-01-21
2022-01-21 22:00:00,8.387405,62.961441,1.980831,0.001016,10.772135,0.526014,1.083425,7.747576,,0.0,0.416426,,,0.035457,0.400237,2022,1,01-21,Friday,22,2022-01-21
2022-01-21 23:00:00,8.588133,59.662796,1.983615,0.001018,10.94334,0.524036,1.082863,7.7748,,0.0,0.451603,,,0.035269,0.512769,2022,1,01-21,Friday,23,2022-01-21
2022-01-22 00:00:00,8.359846,56.429702,1.983469,0.001011,11.089251,0.528829,1.077581,7.819698,,0.0,0.459312,,,0.035253,0.607077,2022,1,01-22,Saturday,0,2022-01-22
2022-01-22 01:00:00,8.283822,53.155005,1.984804,0.001013,11.237115,0.521868,1.077936,7.905497,,0.0,0.503781,,,0.035443,0.62809,2022,1,01-22,Saturday,1,2022-01-22
2022-01-22 02:00:00,8.207718,50.786011,1.985747,0.001004,11.255881,0.508244,1.08185,7.903643,,0.0,0.507416,,,0.03514,0.649588,2022,1,01-22,Saturday,2,2022-01-22
2022-01-22 03:00:00,7.858808,49.399638,1.985727,0.001051,11.139672,0.513987,1.076461,7.772277,,0.0,0.507736,,,0.034525,0.658686,2022,1,01-22,Saturday,3,2022-01-22
2022-01-22 04:00:00,7.499079,48.629545,1.985698,0.00102,11.337622,0.506274,1.080088,7.97745,,0.0,0.507882,,,0.034205,0.654723,2022,1,01-22,Saturday,4,2022-01-22
2022-01-22 05:00:00,7.043706,47.410323,1.986751,0.018643,11.436317,0.522847,1.072866,8.056157,,0.0,0.507901,,,0.034174,0.662872,2022,1,01-22,Saturday,5,2022-01-22
2022-01-22 06:00:00,6.154054,45.759862,1.98734,0.715522,11.434587,0.519008,1.073154,8.054661,,0.0,0.508328,,,0.034145,0.666791,2022,1,01-22,Saturday,6,2022-01-22
2022-01-22 07:00:00,5.519231,46.179001,1.987952,1.910939,11.379388,0.515854,1.069821,8.026376,,0.0,0.506546,,,0.032779,0.653012,2022,1,01-22,Saturday,7,2022-01-22
2022-01-22 08:00:00,5.52532,47.526336,1.98851,2.393125,11.34136,0.522279,1.07077,7.994704,,0.0,0.503428,,,0.023776,0.657403,2022,1,01-22,Saturday,8,2022-01-22
2022-01-22 09:00:00,5.104341,48.668098,1.988146,2.703252,11.348662,0.531995,1.065889,8.005391,,0.0,0.500519,,,0.022659,0.659709,2022,1,01-22,Saturday,9,2022-01-22
2022-01-22 10:00:00,4.647893,49.628637,1.987897,3.018658,11.326396,0.526948,1.072402,7.987255,,0.0,0.498502,,,0.022706,0.662081,2022,1,01-22,Saturday,10,2022-01-22
2022-01-22 11:00:00,4.444769,49.866207,1.987967,3.296962,11.314627,0.545499,1.074767,7.958763,,0.0,0.496025,,,0.022672,0.664401,2022,1,01-22,Saturday,11,2022-01-22
2022-01-22 12:00:00,4.451613,49.62876,1.987859,3.514095,11.27941,0.545114,1.077977,7.915786,,0.0,0.494064,,,0.022775,0.674694,2022,1,01-22,Saturday,12,2022-01-22
2022-01-22 13:00:00,4.634524,50.36067,1.987904,3.398745,11.261429,0.544941,1.077301,7.907141,,0.0,0.492251,,,0.023533,0.671762,2022,1,01-22,Saturday,13,2022-01-22
2022-01-22 14:00:00,5.136228,50.958873,1.987722,3.284962,11.282534,0.550761,1.077776,7.909349,,0.0,0.490999,,,0.030938,0.679711,2022,1,01-22,Saturday,14,2022-01-22
2022-01-22 15:00:00,5.600544,51.202486,1.987858,3.174334,11.310122,0.567407,1.076867,7.916897,,0.0,0.489181,,,0.033118,0.684152,2022,1,01-22,Saturday,15,2022-01-22
2022-01-22 16:00:00,6.141399,51.803869,1.987287,2.717152,11.29608,0.555299,1.077015,7.921748,,0.0,0.489304,,,0.033554,0.67916,2022,1,01-22,Saturday,16,2022-01-22
2022-01-22 17:00:00,6.456015,53.940505,1.987036,1.232317,11.281618,0.55751,1.051971,7.927781,,0.0,0.489739,,,0.032813,0.680304,2022,1,01-22,Saturday,17,2022-01-22
2022-01-22 18:00:00,6.551481,57.850041,1.985176,0.090267,11.316224,0.550385,1.038229,7.974064,,0.0,0.493265,,,0.029647,0.684634,2022,1,01-22,Saturday,18,2022-01-22
2022-01-22 19:00:00,7.40842,61.265842,1.984693,0.001624,11.389615,0.544336,1.038682,8.045952,,0.0,0.496487,,,0.03228,0.684378,2022,1,01-22,Saturday,19,2022-01-22
2022-01-22 20:00:00,8.547595,60.583603,1.983359,0.001002,11.392394,0.539992,1.038404,8.052593,,0.0,0.499118,,,0.035251,0.674036,2022,1,01-22,Saturday,20,2022-01-22
2022-01-22 21:00:00,8.972707,59.049517,1.981273,0.001,11.20266,0.554514,1.035959,7.848154,,0.0,0.501008,,,0.035335,0.66869,2022,1,01-22,Saturday,21,2022-01-22
2022-01-22 22:00:00,9.264868,56.681219,1.98097,0.001026,11.210586,0.54495,1.032108,7.843591,,0.0,0.500436,,,0.035019,0.691482,2022,1,01-22,Saturday,22,2022-01-22
2022-01-22 23:00:00,8.932676,54.966845,1.981043,0.001023,11.208864,0.5273,1.029182,7.854585,,0.0,0.501661,,,0.035287,0.698849,2022,1,01-22,Saturday,23,2022-01-22
2022-01-23 00:00:00,8.43463,53.012399,1.981019,0.001,11.027331,0.534913,1.028158,7.668119,,0.0,0.503406,,,0.035255,0.695958,2022,1,01-23,Sunday,0,2022-01-23
2022-01-23 01:00:00,7.921995,50.874129,1.981539,0.001017,10.95715,0.544676,1.029467,7.595773,,0.0,0.504569,,,0.033736,0.684429,2022,1,01-23,Sunday,1,2022-01-23
2022-01-23 02:00:00,7.879624,48.576941,1.983029,0.001007,10.953039,0.535117,1.031872,7.589227,,0.0,0.504842,,,0.030815,0.691166,2022,1,01-23,Sunday,2,2022-01-23
2022-01-23 03:00:00,8.140319,46.745531,1.983011,0.001019,10.928698,0.527264,1.026069,7.589108,,0.0,0.505731,,,0.026954,0.678572,2022,1,01-23,Sunday,3,2022-01-23
2022-01-23 04:00:00,8.23795,45.327242,1.981649,0.001026,10.954531,0.542392,1.031523,7.584266,,0.0,0.506211,,,0.022132,0.691007,2022,1,01-23,Sunday,4,2022-01-23
2022-01-23 05:00:00,8.019913,43.690346,1.982152,0.020576,10.630571,0.533196,0.946315,7.369543,,0.0,0.505924,,,0.016431,0.679662,2022,1,01-23,Sunday,5,2022-01-23
2022-01-23 06:00:00,7.123832,41.656513,1.983473,0.726625,9.821861,0.503496,0.911491,6.606307,,0.0,0.50507,,,0.028715,0.688282,2022,1,01-23,Sunday,6,2022-01-23
2022-01-23 07:00:00,6.841019,40.681414,1.98601,1.655431,9.773018,0.511544,0.913054,6.56128,,0.0,0.503731,,,0.029218,0.679191,2022,1,01-23,Sunday,7,2022-01-23
2022-01-23 08:00:00,6.984129,40.155146,1.986188,2.125996,9.793177,0.531547,0.920509,6.58065,,0.0,0.493496,,,0.026014,0.671961,2022,1,01-23,Sunday,8,2022-01-23
2022-01-23 09:00:00,6.551705,40.63772,1.986205,2.283374,9.774328,0.531559,0.919086,6.584496,,0.0,0.489126,,,0.023089,0.664472,2022,1,01-23,Sunday,9,2022-01-23
2022-01-23 10:00:00,6.110058,41.487379,1.985747,2.506031,9.772353,0.53559,0.917525,6.58026,,0.0,0.495519,,,0.021145,0.665814,2022,1,01-23,Sunday,10,2022-01-23
2022-01-23 11:00:00,5.773047,42.630045,1.986347,2.567112,9.765286,0.527945,0.926657,6.574034,,0.0,0.497596,,,0.020298,0.666256,2022,1,01-23,Sunday,11,2022-01-23
2022-01-23 12:00:00,5.343696,43.223874,1.986012,3.194702,9.758899,0.5271,0.920537,6.562774,,0.0,0.497973,,,0.020456,0.681059,2022,1,01-23,Sunday,12,2022-01-23
2022-01-23 13:00:00,5.445159,43.393385,1.986222,3.446426,9.739283,0.522651,0.922797,6.557672,,0.0,0.497312,,,0.024047,0.670304,2022,1,01-23,Sunday,13,2022-01-23
2022-01-23 14:00:00,5.795511,44.123119,1.985771,3.298601,9.729576,0.522968,0.92372,6.555432,,0.0,0.495433,,,0.027431,0.661592,2022,1,01-23,Sunday,14,2022-01-23
2022-01-23 15:00:00,6.2873,45.462613,1.985253,2.708689,9.832912,0.531877,0.945834,6.623379,,0.0,0.494078,,,0.030123,0.665121,2022,1,01-23,Sunday,15,2022-01-23
2022-01-23 16:00:00,6.566542,46.712914,1.985028,2.270506,10.445983,0.546083,1.039306,7.126713,,0.0,0.494165,,,0.030015,0.669701,2022,1,01-23,Sunday,16,2022-01-23
2022-01-23 17:00:00,6.543168,49.60343,1.984918,1.11927,10.602798,0.545725,1.038816,7.285691,,0.0,0.49698,,,0.029611,0.664475,2022,1,01-23,Sunday,17,2022-01-23
2022-01-23 18:00:00,6.504356,53.523761,1.982571,0.073738,10.630767,0.540213,1.03923,7.308134,,0.0,0.4964,,,0.02975,0.67104,2022,1,01-23,Sunday,18,2022-01-23
2022-01-23 19:00:00,7.605142,57.549724,1.981136,0.001671,10.643563,0.535209,1.039886,7.324143,,0.0,0.501129,,,0.031281,0.664415,2022,1,01-23,Sunday,19,2022-01-23
2022-01-23 20:00:00,7.953753,58.590573,1.980462,0.001006,10.669718,0.540575,1.03934,7.330832,,0.0,0.502566,,,0.033758,0.669647,2022,1,01-23,Sunday,20,2022-01-23
2022-01-23 21:00:00,7.861448,58.906788,1.980658,0.00101,10.689576,0.538554,1.039509,7.331005,,0.0,0.503601,,,0.034066,0.683842,2022,1,01-23,Sunday,21,2022-01-23
2022-01-23 22:00:00,7.850977,58.323165,1.980789,0.001037,10.86722,0.534114,1.037467,7.523353,,0.0,0.503852,,,0.033754,0.67168,2022,1,01-23,Sunday,22,2022-01-23
2022-01-23 23:00:00,7.71082,56.143978,1.980592,0.001022,11.072814,0.531596,1.038805,7.722413,,0.0,0.50364,,,0.033971,0.680389,2022,1,01-23,Sunday,23,2022-01-23
2022-01-24 00:00:00,7.239853,53.880635,1.981459,0.001013,11.110183,0.535638,1.03807,7.748952,,0.0,0.503741,,,0.033867,0.688914,2022,1,01-24,Monday,0,2022-01-24
2022-01-24 01:00:00,6.950269,52.02702,1.98161,0.001014,11.113348,0.540982,1.037848,7.75977,,0.0,0.503782,,,0.033854,0.672612,2022,1,01-24,Monday,1,2022-01-24
2022-01-24 02:00:00,6.762745,50.062481,1.982497,0.001009,11.198986,0.547406,1.037367,7.83674,,0.0,0.503817,,,0.032491,0.671165,2022,1,01-24,Monday,2,2022-01-24
2022-01-24 03:00:00,6.901414,48.449979,1.983378,0.001,11.23858,0.547169,1.037626,7.864197,,0.0,0.501122,,,0.018004,0.695462,2022,1,01-24,Monday,3,2022-01-24
2022-01-24 04:00:00,6.927391,47.880502,1.98659,0.001001,11.254764,0.544893,1.040172,7.891924,,0.0,0.500356,,,0.010507,0.689912,2022,1,01-24,Monday,4,2022-01-24
2022-01-24 05:00:00,6.397736,48.264196,1.986278,0.020541,11.252391,0.539678,1.039947,7.895047,,0.0,0.499726,,,0.010434,0.688059,2022,1,01-24,Monday,5,2022-01-24
2022-01-24 06:00:00,5.997802,48.107579,1.986549,0.780451,11.253531,0.545098,1.039353,7.890263,,0.0,0.500048,,,0.018009,0.68226,2022,1,01-24,Monday,6,2022-01-24
2022-01-24 07:00:00,5.794118,51.358026,1.986463,2.397588,11.244006,0.545704,1.040402,7.86719,,0.0,0.500315,,,0.026875,0.68852,2022,1,01-24,Monday,7,2022-01-24
2022-01-24 08:00:00,5.79046,55.9652,1.986855,3.101126,11.07102,0.556307,1.042375,7.686368,,0.0,0.50114,,,0.023507,0.692323,2022,1,01-24,Monday,8,2022-01-24
2022-01-24 09:00:00,5.466573,58.617167,1.986017,3.31897,10.924514,0.554631,1.039478,7.544586,,0.0,0.500654,,,0.027873,0.694791,2022,1,01-24,Monday,9,2022-01-24
2022-01-24 10:00:00,4.751586,60.713603,1.986529,3.425766,10.852886,0.565558,1.041652,7.469698,,0.0,0.497231,,,0.02902,0.691727,2022,1,01-24,Monday,10,2022-01-24
2022-01-24 11:00:00,4.303873,61.491314,1.986645,3.496733,10.815785,0.570894,1.034175,7.440757,,0.0,0.495673,,,0.028994,0.692792,2022,1,01-24,Monday,11,2022-01-24
2022-01-24 12:00:00,4.242753,61.272251,1.98736,3.367097,10.808113,0.560822,1.041085,7.435704,,0.0,0.492938,,,0.029837,0.698727,2022,1,01-24,Monday,12,2022-01-24
2022-01-24 13:00:00,4.525729,64.803344,1.986987,3.059986,10.77416,0.570283,1.042087,7.432589,,0.0,0.491155,,,0.031156,0.66239,2022,1,01-24,Monday,13,2022-01-24
2022-01-24 14:00:00,4.712041,67.765742,1.987449,2.508373,10.789287,0.579562,1.040521,7.439925,,0.0,0.489001,,,0.032431,0.664847,2022,1,01-24,Monday,14,2022-01-24
2022-01-24 15:00:00,4.96962,68.53179,1.987374,2.177811,10.826801,0.587266,1.038999,7.458491,,0.0,0.489165,,,0.032408,0.677972,2022,1,01-24,Monday,15,2022-01-24
2022-01-24 16:00:00,5.476009,68.269057,1.986865,1.652692,10.770079,0.577668,1.038908,7.421438,,0.0,0.492265,,,0.03223,0.66757,2022,1,01-24,Monday,16,2022-01-24
2022-01-24 17:00:00,6.07909,64.336831,1.984496,0.770092,10.791401,0.56754,1.037551,7.438402,,0.0,0.494046,,,0.031958,0.680404,2022,1,01-24,Monday,17,2022-01-24
2022-01-24 18:00:00,6.107802,62.25282,1.984021,0.061452,10.841624,0.562295,1.040117,7.475044,,0.0,0.494227,,,0.032384,0.691557,2022,1,01-24,Monday,18,2022-01-24
2022-01-24 19:00:00,6.482608,65.441717,1.983912,0.00121,10.859271,0.559878,1.038817,7.485279,,0.0,0.496519,,,0.032607,0.698671,2022,1,01-24,Monday,19,2022-01-24
2022-01-24 20:00:00,6.991503,66.299435,1.983916,0.001,10.859734,0.550067,1.038456,7.500724,,0.0,0.49826,,,0.034817,0.68441,2022,1,01-24,Monday,20,2022-01-24
2022-01-24 21:00:00,7.130697,67.492248,1.983947,0.001,10.880381,0.549804,1.032366,7.515696,,0.0,0.49935,,,0.035146,0.689019,2022,1,01-24,Monday,21,2022-01-24
2022-01-24 22:00:00,7.170145,65.853127,1.983823,0.001,10.893103,0.556517,1.031953,7.51844,,0.0,0.500307,,,0.035076,0.68781,2022,1,01-24,Monday,22,2022-01-24
2022-01-24 23:00:00,7.153689,62.512327,1.983941,0.001013,10.886118,0.542349,1.030807,7.521378,,0.0,0.500571,,,0.03512,0.693893,2022,1,01-24,Monday,23,2022-01-24
2022-01-25 00:00:00,6.59199,59.663028,1.984813,0.00102,10.57538,0.347608,1.028556,7.427715,,0.0,0.501407,,,0.035124,0.673469,2022,1,01-25,Tuesday,0,2022-01-25
2022-01-25 01:00:00,5.89593,57.500402,1.984441,0.00102,10.570098,0.359443,1.032723,7.402491,,0.0,0.502394,,,0.035189,0.673358,2022,1,01-25,Tuesday,1,2022-01-25
2022-01-25 02:00:00,5.181169,55.931196,1.984897,0.001028,10.573695,0.356729,1.03735,7.412884,,0.0,0.502649,,,0.035203,0.65888,2022,1,01-25,Tuesday,2,2022-01-25
2022-01-25 03:00:00,4.745914,54.74227,1.985616,0.001028,10.575971,0.359169,1.033896,7.408013,,0.0,0.502865,,,0.035234,0.661794,2022,1,01-25,Tuesday,3,2022-01-25
2022-01-25 04:00:00,4.905232,53.772654,1.986128,0.001022,10.587749,0.364232,1.031907,7.419422,,0.0,0.502801,,,0.035197,0.65719,2022,1,01-25,Tuesday,4,2022-01-25
2022-01-25 05:00:00,4.751104,53.372131,1.987198,0.018314,10.564967,0.364533,1.030145,7.427131,,0.0,0.502355,,,0.035152,0.626151,2022,1,01-25,Tuesday,5,2022-01-25
2022-01-25 06:00:00,4.544791,52.434288,1.989255,0.560123,10.571979,0.368618,1.025306,7.425654,,0.0,0.501978,,,0.035195,0.636728,2022,1,01-25,Tuesday,6,2022-01-25
2022-01-25 07:00:00,3.93967,55.832791,1.990141,1.876557,10.551108,0.366117,1.015831,7.418635,,0.0,0.501381,,,0.027635,0.646509,2022,1,01-25,Tuesday,7,2022-01-25
2022-01-25 08:00:00,4.721911,59.06378,1.990157,2.875517,10.520962,0.35937,1.000528,7.436434,,0.0,0.502718,,,0.025908,0.627004,2022,1,01-25,Tuesday,8,2022-01-25
2022-01-25 09:00:00,4.753722,60.719117,1.991066,3.096351,10.524308,0.365399,0.998851,7.459779,,0.0,0.500593,,,0.029982,0.607203,2022,1,01-25,Tuesday,9,2022-01-25
2022-01-25 10:00:00,4.818291,61.830537,1.991107,3.297389,10.654085,0.369294,0.979472,7.626964,,0.0,0.498261,,,0.032231,0.591363,2022,1,01-25,Tuesday,10,2022-01-25
2022-01-25 11:00:00,4.057531,62.209084,1.991062,3.55115,10.554491,0.373212,0.946823,7.52372,,0.0,0.496176,,,0.031991,0.630069,2022,1,01-25,Tuesday,11,2022-01-25
2022-01-25 12:00:00,3.800952,61.549948,1.990856,3.452291,10.539947,0.364281,0.94824,7.508406,,0.0,0.494543,,,0.032448,0.643029,2022,1,01-25,Tuesday,12,2022-01-25
2022-01-25 13:00:00,4.106052,65.135343,1.990582,2.99091,10.527362,0.370452,0.946576,7.501793,,0.0,0.492467,,,0.032352,0.639222,2022,1,01-25,Tuesday,13,2022-01-25
2022-01-25 14:00:00,3.215988,69.029405,1.989919,2.787577,10.510346,0.369941,0.947673,7.495596,,0.0,0.489838,,,0.032369,0.631929,2022,1,01-25,Tuesday,14,2022-01-25
2022-01-25 15:00:00,3.651785,70.31283,1.989763,1.821088,10.52968,0.363038,0.946099,7.494612,,0.0,0.491611,,,0.03234,0.65948,2022,1,01-25,Tuesday,15,2022-01-25
2022-01-25 16:00:00,4.127347,69.907688,1.988854,1.337926,10.479532,0.364872,0.945787,7.443748,,0.0,0.494007,,,0.033747,0.657371,2022,1,01-25,Tuesday,16,2022-01-25
2022-01-25 17:00:00,4.43028,66.341814,1.987438,0.515565,10.47373,0.362858,0.946449,7.439574,,0.0,0.496067,,,0.034673,0.652609,2022,1,01-25,Tuesday,17,2022-01-25
