datetime,Wind,Hydro,Nuclear,Solar,Thermal,Thermal:Biomassa,Thermal:Carvão,Thermal:Carvão mineral,Thermal:Gás,Thermal:Gás natural,Thermal:Gás Natural,Thermal:Óleo Combustível,Thermal:Óleo Diesel,Thermal:Petróleo,Thermal:Resíduos Industriais,year,month,month_date,weekday,hour,date
2018-07-21 12:00:00,7.380038,36.783675,2.021748,0.962253,11.860825,1.339504,2.075153,6.887361,0.0,0.12644,0.37278,,0.109293,0.204106,0.746188,2018,7,07-21,Saturday,12,2018-07-21
2018-07-21 13:00:00,6.864728,37.03823,2.021826,0.944385,11.905374,1.400823,2.074386,6.872618,0.0,0.12517,0.373065,,0.108712,0.203833,0.746767,2018,7,07-21,Saturday,13,2018-07-21
2018-07-21 14:00:00,6.513892,37.244745,2.02165,0.882362,11.889587,1.420063,2.071381,6.851312,0.0,0.12485,0.373153,,0.108235,0.202372,0.738221,2018,7,07-21,Saturday,14,2018-07-21
2018-07-21 15:00:00,6.510477,37.165534,2.021789,0.805666,11.963603,1.492637,2.07042,6.8472,0.0,0.127977,0.37344,,0.106287,0.202548,0.743094,2018,7,07-21,Saturday,15,2018-07-21
2018-07-21 16:00:00,6.391528,37.967095,2.021627,0.475519,12.07289,1.559831,2.074116,6.875193,0.0,0.13214,0.373813,,0.106961,0.205105,0.745731,2018,7,07-21,Saturday,16,2018-07-21
2018-07-21 17:00:00,6.133333,42.161867,2.022071,0.057059,11.924189,1.570974,2.075761,6.723891,0.0,0.12617,0.373561,,0.106315,0.205262,0.742255,2018,7,07-21,Saturday,17,2018-07-21
2018-07-21 18:00:00,6.14016,49.624908,2.021861,0.0,11.882773,1.603277,2.077726,6.651893,0.0,0.12872,0.373433,,0.102974,0.205387,0.739363,2018,7,07-21,Saturday,18,2018-07-21
2018-07-21 19:00:00,6.729588,47.11258,2.022118,0.0,11.898771,1.619044,2.073022,6.679057,0.0,0.12933,0.372646,,0.102424,0.20563,0.717618,2018,7,07-21,Saturday,19,2018-07-21
2018-07-21 20:00:00,6.912729,43.420542,2.022012,0.0,12.048102,1.720296,2.074303,6.733916,0.0,0.1313,0.372543,,0.102817,0.20573,0.707197,2018,7,07-21,Saturday,20,2018-07-21
2018-07-21 21:00:00,7.056397,40.442943,2.022338,0.0,12.115095,1.748772,2.077162,6.748776,0.0,0.13103,0.371761,,0.10363,0.205337,0.728627,2018,7,07-21,Saturday,21,2018-07-21
2018-07-21 22:00:00,7.176967,36.973496,2.021882,0.0,12.133793,1.756732,2.077707,6.761417,0.0,0.13124,0.372695,,0.103037,0.206046,0.724919,2018,7,07-21,Saturday,22,2018-07-21
2018-07-21 23:00:00,7.098027,33.850566,2.02213,0.0,12.114951,1.729109,2.076972,6.767103,0.0,0.13145,0.373738,,0.10172,0.205443,0.729416,2018,7,07-21,Saturday,23,2018-07-21
2018-07-22 00:00:00,6.975043,30.935844,2.022184,0.0,12.114631,1.741955,2.074416,6.755757,0.0,0.13213,0.379019,,0.101129,0.205535,0.72469,2018,7,07-22,Sunday,0,2018-07-22
2018-07-22 01:00:00,6.916944,28.458263,2.022412,0.0,12.115985,1.745494,2.067988,6.754482,0.0,0.13268,0.378329,,0.099569,0.20556,0.731883,2018,7,07-22,Sunday,1,2018-07-22
2018-07-22 02:00:00,6.908937,26.591103,2.022113,0.0,12.136386,1.764261,2.065536,6.762572,0.0,0.13226,0.378084,,0.101079,0.205526,0.727068,2018,7,07-22,Sunday,2,2018-07-22
2018-07-22 03:00:00,7.04477,25.67895,2.022327,0.0,11.92419,1.729322,2.077867,6.583425,0.0,0.13251,0.37864,,0.10263,0.205572,0.714224,2018,7,07-22,Sunday,3,2018-07-22
2018-07-22 04:00:00,7.245401,24.798491,2.022295,0.0,11.895379,1.69413,2.076329,6.576108,0.0,0.1324,0.37861,,0.106359,0.205646,0.725797,2018,7,07-22,Sunday,4,2018-07-22
2018-07-22 05:00:00,7.235136,24.506648,2.022373,0.000294,11.876204,1.687031,2.079431,6.578929,0.0,0.13233,0.379005,,0.109648,0.205635,0.704195,2018,7,07-22,Sunday,5,2018-07-22
2018-07-22 06:00:00,7.06516,23.549406,2.022366,0.057104,11.783021,1.602957,2.080732,6.570277,0.0,0.13237,0.378513,,0.11051,0.205576,0.702086,2018,7,07-22,Sunday,6,2018-07-22
2018-07-22 07:00:00,7.171027,22.756305,2.02241,0.490878,11.416496,1.565,1.870006,6.423674,0.0,0.13179,0.378364,,0.110428,0.205495,0.731739,2018,7,07-22,Sunday,7,2018-07-22
2018-07-22 08:00:00,7.82377,24.06199,2.021655,0.843269,11.111358,1.557176,1.724599,6.378132,0.0,0.01817,0.379063,,0.111954,0.205579,0.736685,2018,7,07-22,Sunday,8,2018-07-22
2018-07-22 09:00:00,7.968459,25.959029,2.02179,0.91494,11.07349,1.56051,1.723875,6.352641,0.0,0.0,0.37946,,0.114132,0.205376,0.737496,2018,7,07-22,Sunday,9,2018-07-22
2018-07-22 10:00:00,7.873391,27.418378,2.021646,0.958237,11.064614,1.552424,1.71685,6.348842,0.0,0.0,0.378884,,0.117446,0.205581,0.744587,2018,7,07-22,Sunday,10,2018-07-22
2018-07-22 11:00:00,7.757499,28.50486,2.021807,0.946563,11.305406,1.537239,1.738237,6.578414,0.0,0.0,0.378952,,0.118897,0.204864,0.748803,2018,7,07-22,Sunday,11,2018-07-22
2018-07-22 12:00:00,7.239107,28.457708,2.021665,0.976523,11.612455,1.55861,2.009613,6.596215,0.0,0.0,0.378336,,0.12033,0.204933,0.744418,2018,7,07-22,Sunday,12,2018-07-22
2018-07-22 13:00:00,6.912211,28.305977,2.021599,0.987438,11.650375,1.556322,2.071257,6.581293,0.0,0.00202,0.378415,,0.119507,0.205186,0.736375,2018,7,07-22,Sunday,13,2018-07-22
2018-07-22 14:00:00,6.641815,28.180487,2.021645,0.922569,11.704119,1.56237,2.071867,6.566406,0.0,0.06141,0.378471,,0.119073,0.205127,0.739395,2018,7,07-22,Sunday,14,2018-07-22
2018-07-22 15:00:00,6.557792,28.508618,2.021616,0.832329,11.748754,1.572908,2.0708,6.552507,0.0,0.10397,0.37756,,0.122275,0.205043,0.743691,2018,7,07-22,Sunday,15,2018-07-22
2018-07-22 16:00:00,6.412911,30.175654,2.0217,0.502909,11.836128,1.629285,2.073421,6.565392,0.0,0.11318,0.377301,,0.124689,0.204804,0.748056,2018,7,07-22,Sunday,16,2018-07-22
2018-07-22 17:00:00,6.37197,35.453404,2.021547,0.055103,11.625225,1.609858,2.072959,6.364571,0.0,0.12514,0.377007,,0.126135,0.205411,0.744144,2018,7,07-22,Sunday,17,2018-07-22
2018-07-22 18:00:00,7.010652,43.411305,2.021433,0.0,11.915444,1.738764,2.076982,6.521294,0.0,0.12164,0.3767,,0.124603,0.205089,0.750372,2018,7,07-22,Sunday,18,2018-07-22
2018-07-22 19:00:00,7.507818,41.20481,2.021658,0.0,12.104406,1.77395,2.078507,6.681396,0.0,0.10972,0.376265,,0.124451,0.205741,0.754376,2018,7,07-22,Sunday,19,2018-07-22
2018-07-22 20:00:00,8.150537,38.732757,2.021709,0.0,12.10859,1.754731,2.074265,6.710693,0.0,0.1104,0.376516,,0.124589,0.20574,0.751656,2018,7,07-22,Sunday,20,2018-07-22
2018-07-22 21:00:00,7.873431,37.827018,2.021785,0.0,12.071724,1.726214,2.074943,6.731781,0.0,0.11057,0.377514,,0.125941,0.205578,0.719183,2018,7,07-22,Sunday,21,2018-07-22
2018-07-22 22:00:00,7.804868,35.815385,2.02169,0.0,12.046006,1.739772,2.075432,6.748622,0.0,0.11189,0.377307,,0.129804,0.205864,0.657315,2018,7,07-22,Sunday,22,2018-07-22
2018-07-22 23:00:00,7.920502,32.095544,2.021809,0.0,12.105052,1.760884,2.076317,6.759115,0.0,0.11414,0.377379,,0.134222,0.205652,0.677343,2018,7,07-22,Sunday,23,2018-07-22
2018-07-23 00:00:00,7.965618,28.684614,2.022184,0.0,12.205616,1.761114,2.133063,6.765681,0.0,0.13222,0.378326,,0.13909,0.203624,0.692498,2018,7,07-23,Monday,0,2018-07-23
2018-07-23 01:00:00,7.741681,26.663976,2.02216,0.0,12.290061,1.723357,2.237882,6.777262,0.0,0.13284,0.378664,,0.142338,0.203726,0.693992,2018,7,07-23,Monday,1,2018-07-23
2018-07-23 02:00:00,7.6201,25.53827,2.022132,0.0,12.321365,1.681391,2.323416,6.748142,0.0,0.13268,0.378219,,0.139966,0.203713,0.713838,2018,7,07-23,Monday,2,2018-07-23
2018-07-23 03:00:00,7.848861,24.907645,2.021905,0.0,12.424051,1.656843,2.417667,6.765035,0.0,0.13267,0.378782,,0.140096,0.203561,0.729397,2018,7,07-23,Monday,3,2018-07-23
2018-07-23 04:00:00,7.800198,25.288934,2.022315,0.0,12.469084,1.672666,2.430074,6.781605,0.0,0.13342,0.378313,,0.138708,0.203458,0.73084,2018,7,07-23,Monday,4,2018-07-23
2018-07-23 05:00:00,7.745964,26.908905,2.022051,0.000361,12.503614,1.698249,2.4338,6.776307,0.0,0.13379,0.37868,,0.13927,0.202906,0.740612,2018,7,07-23,Monday,5,2018-07-23
2018-07-23 06:00:00,7.862786,29.554953,2.021914,0.05898,12.547123,1.72937,2.436712,6.775946,0.0,0.13348,0.378782,,0.137221,0.203731,0.751881,2018,7,07-23,Monday,6,2018-07-23
2018-07-23 07:00:00,8.253572,32.83598,2.021585,0.489999,12.465718,1.729165,2.436495,6.702269,0.0,0.13259,0.378722,,0.134474,0.203827,0.748176,2018,7,07-23,Monday,7,2018-07-23
2018-07-23 08:00:00,8.586118,37.06252,2.02153,0.832348,12.37595,1.757473,2.428286,6.603472,0.0,0.12538,0.378806,,0.132917,0.203498,0.746118,2018,7,07-23,Monday,8,2018-07-23
2018-07-23 09:00:00,8.523162,39.810363,2.021408,0.931949,12.338223,1.753184,2.433025,6.570703,0.0,0.12486,0.378792,,0.133236,0.202075,0.742348,2018,7,07-23,Monday,9,2018-07-23
2018-07-23 10:00:00,8.333558,41.860595,2.021469,0.955779,12.309085,1.783564,2.429136,6.519649,0.0,0.12415,0.378879,,0.133367,0.201464,0.738876,2018,7,07-23,Monday,10,2018-07-23
2018-07-23 11:00:00,8.07744,42.430786,2.021013,0.986185,12.266814,1.787564,2.430632,6.474522,0.0,0.12285,0.379217,,0.13256,0.200447,0.739022,2018,7,07-23,Monday,11,2018-07-23
2018-07-23 12:00:00,8.045728,41.047211,2.020581,1.001744,12.207925,1.78236,2.43055,6.421693,0.0,0.12269,0.379454,,0.131862,0.201423,0.737893,2018,7,07-23,Monday,12,2018-07-23
2018-07-23 13:00:00,8.10656,43.333742,2.020801,0.968568,12.168196,1.781561,2.433282,6.388005,0.0,0.12074,0.379031,,0.131661,0.199799,0.734117,2018,7,07-23,Monday,13,2018-07-23
2018-07-23 14:00:00,8.001638,44.771596,2.020932,0.895663,12.140255,1.773681,2.410025,6.396001,0.0,0.12253,0.378995,,0.131096,0.199515,0.728412,2018,7,07-23,Monday,14,2018-07-23
2018-07-23 15:00:00,8.032469,45.103161,2.020934,0.814142,12.175229,1.773112,2.429885,6.409986,0.0,0.1249,0.378597,,0.127152,0.199973,0.731624,2018,7,07-23,Monday,15,2018-07-23
2018-07-23 16:00:00,8.05568,44.87741,2.020881,0.527555,12.208353,1.792038,2.430677,6.42505,0.0,0.12746,0.378368,,0.125469,0.200912,0.728379,2018,7,07-23,Monday,16,2018-07-23
2018-07-23 17:00:00,7.604377,44.805455,2.020923,0.061395,12.214283,1.727769,2.428969,6.5133,0.0,0.12826,0.378702,,0.121768,0.201288,0.714227,2018,7,07-23,Monday,17,2018-07-23
2018-07-23 18:00:00,7.225237,49.371844,2.020525,0.0,12.279351,1.712022,2.406446,6.618694,0.0,0.12915,0.378553,,0.120094,0.202234,0.712158,2018,7,07-23,Monday,18,2018-07-23
2018-07-23 19:00:00,7.583782,47.914828,2.020241,0.0,12.367108,1.74373,2.421489,6.639882,0.0,0.12984,0.378583,,0.11876,0.20328,0.731544,2018,7,07-23,Monday,19,2018-07-23
2018-07-23 20:00:00,8.029632,45.748309,2.020247,0.0,12.391265,1.733325,2.427048,6.667687,0.0,0.13143,0.378582,,0.116287,0.20329,0.733616,2018,7,07-23,Monday,20,2018-07-23
2018-07-23 21:00:00,8.258826,45.34004,2.020732,0.0,12.417176,1.748106,2.422799,6.690562,0.0,0.1314,0.378855,,0.115303,0.203137,0.727014,2018,7,07-23,Monday,21,2018-07-23
2018-07-23 22:00:00,8.40392,42.581959,2.020506,0.0,12.2807,1.772636,2.426403,6.528044,0.0,0.13021,0.378416,,0.116984,0.203181,0.724826,2018,7,07-23,Monday,22,2018-07-23
2018-07-23 23:00:00,8.321176,37.846268,2.020615,0.0,11.977826,1.761986,2.427501,6.223624,0.0,0.13011,0.379664,,0.118881,0.203262,0.732798,2018,7,07-23,Monday,23,2018-07-23
2018-07-24 00:00:00,8.119309,33.925775,2.020438,0.0,11.600766,1.765831,2.439823,5.82891,0.0,0.13065,0.380153,,0.118032,0.20338,0.733987,2018,7,07-24,Tuesday,0,2018-07-24
2018-07-24 01:00:00,7.583146,31.358804,2.02058,0.0,11.682135,1.768132,2.439493,5.911578,0.0,0.13061,0.380706,,0.117414,0.203466,0.730736,2018,7,07-24,Tuesday,1,2018-07-24
2018-07-24 02:00:00,7.606142,29.530071,2.020674,0.0,11.720856,1.759246,2.441224,5.954242,0.0,0.13032,0.380751,,0.119898,0.20301,0.732165,2018,7,07-24,Tuesday,2,2018-07-24
2018-07-24 03:00:00,7.92059,28.454159,2.020566,0.0,11.76548,1.775527,2.444619,5.96847,0.0,0.13078,0.380559,,0.12056,0.203051,0.741914,2018,7,07-24,Tuesday,3,2018-07-24
2018-07-24 04:00:00,7.912138,28.695902,2.020677,0.0,11.778125,1.790705,2.434316,5.970923,0.0,0.13132,0.380884,,0.123226,0.202879,0.743872,2018,7,07-24,Tuesday,4,2018-07-24
2018-07-24 05:00:00,7.690254,30.455473,2.020347,0.000106,11.753136,1.771813,2.427885,5.970979,0.0,0.13164,0.381151,,0.12635,0.203413,0.739905,2018,7,07-24,Tuesday,5,2018-07-24
2018-07-24 06:00:00,7.016217,33.69233,2.020282,0.047851,11.754462,1.774877,2.430463,5.971065,0.0,0.12966,0.38106,,0.126946,0.203284,0.737107,2018,7,07-24,Tuesday,6,2018-07-24
2018-07-24 07:00:00,7.270396,36.755493,2.020137,0.430184,11.732345,1.783068,2.425651,5.956458,0.0,0.12773,0.3813,,0.125161,0.202387,0.73059,2018,7,07-24,Tuesday,7,2018-07-24
2018-07-24 08:00:00,8.223333,40.014906,2.019857,0.823887,11.72385,1.796837,2.424442,5.9509,0.0,0.12543,0.380718,,0.122216,0.202572,0.720735,2018,7,07-24,Tuesday,8,2018-07-24
2018-07-24 09:00:00,8.221101,42.513949,2.020246,0.933619,11.607751,1.774149,2.396259,5.883572,0.0,0.12493,0.379725,,0.122795,0.20211,0.724211,2018,7,07-24,Tuesday,9,2018-07-24
2018-07-24 10:00:00,7.8758,44.691082,2.020266,0.974703,11.574115,1.772277,2.408798,5.846545,0.0,0.12369,0.379911,,0.122958,0.20184,0.718096,2018,7,07-24,Tuesday,10,2018-07-24
2018-07-24 11:00:00,7.438322,45.005722,2.020608,0.974078,11.512157,1.727142,2.438874,5.799869,0.0,0.1236,0.37997,,0.123119,0.201823,0.71776,2018,7,07-24,Tuesday,11,2018-07-24
2018-07-24 12:00:00,7.266945,43.389283,2.020547,0.929325,11.517523,1.753248,2.435523,5.77338,0.0,0.12403,0.379898,,0.127658,0.201493,0.722293,2018,7,07-24,Tuesday,12,2018-07-24
2018-07-24 13:00:00,6.962292,45.92884,2.020663,0.888666,11.528297,1.749133,2.432848,5.787188,0.0,0.12446,0.380043,,0.128311,0.20182,0.724494,2018,7,07-24,Tuesday,13,2018-07-24
2018-07-24 14:00:00,6.560056,47.430528,2.020652,0.792383,11.609289,1.760829,2.439111,5.830698,0.0,0.12499,0.380372,,0.129084,0.201626,0.742579,2018,7,07-24,Tuesday,14,2018-07-24
2018-07-24 15:00:00,6.2739,47.764204,2.020486,0.717901,11.600275,1.76212,2.437371,5.840454,0.0,0.11215,0.380536,,0.130318,0.20145,0.735876,2018,7,07-24,Tuesday,15,2018-07-24
2018-07-24 16:00:00,5.943258,48.045672,2.020901,0.415702,11.582902,1.764329,2.445043,5.833342,0.0,0.10691,0.380405,,0.130701,0.202093,0.720079,2018,7,07-24,Tuesday,16,2018-07-24
2018-07-24 17:00:00,5.826939,48.032932,2.020743,0.043396,11.656287,1.767387,2.44198,5.878831,0.0,0.12191,0.380036,,0.131516,0.200946,0.733681,2018,7,07-24,Tuesday,17,2018-07-24
2018-07-24 18:00:00,6.372276,51.613015,2.020598,0.0,11.559673,1.777987,2.422806,5.788612,0.0,0.12403,0.380043,,0.131907,0.202793,0.731495,2018,7,07-24,Tuesday,18,2018-07-24
2018-07-24 19:00:00,6.979397,49.735122,2.020819,0.0,11.540671,1.783895,2.420819,5.763623,0.0,0.12983,0.379962,,0.129211,0.203073,0.730258,2018,7,07-24,Tuesday,19,2018-07-24
2018-07-24 20:00:00,7.556752,47.29145,2.021027,0.0,11.538604,1.766355,2.434281,5.762294,0.0,0.13054,0.38024,,0.130393,0.203369,0.731132,2018,7,07-24,Tuesday,20,2018-07-24
2018-07-24 21:00:00,7.84858,46.192178,2.020881,0.0,11.538409,1.756301,2.41828,5.783658,0.0,0.13039,0.379944,,0.134651,0.203991,0.731194,2018,7,07-24,Tuesday,21,2018-07-24
2018-07-24 22:00:00,7.932781,42.967021,2.020872,0.0,11.528173,1.75114,2.384326,5.807025,0.0,0.13024,0.379799,,0.137547,0.202779,0.735317,2018,7,07-24,Tuesday,22,2018-07-24
2018-07-24 23:00:00,8.325248,37.928377,2.020804,0.0,11.583513,1.75334,2.419379,5.823353,0.0,0.13002,0.380177,,0.141837,0.203448,0.731959,2018,7,07-24,Tuesday,23,2018-07-24
2018-07-25 00:00:00,8.404636,33.366433,2.02075,0.0,11.657236,1.781662,2.431203,5.855396,0.0,0.130331,0.378451,,0.146133,0.203548,0.730512,2018,7,07-25,Wednesday,0,2018-07-25
2018-07-25 01:00:00,8.245371,30.281064,2.020722,0.0,11.616905,1.774563,2.431015,5.816632,0.0,0.130431,0.37917,,0.147553,0.203512,0.734029,2018,7,07-25,Wednesday,1,2018-07-25
2018-07-25 02:00:00,8.127451,28.644359,2.02069,0.0,11.56764,1.770007,2.378861,5.82239,0.0,0.129552,0.37868,,0.149817,0.203726,0.734607,2018,7,07-25,Wednesday,2,2018-07-25
2018-07-25 03:00:00,8.127275,27.895343,2.020894,0.0,11.587362,1.773613,2.382545,5.825301,0.0,0.129356,0.378824,,0.151577,0.203877,0.742269,2018,7,07-25,Wednesday,3,2018-07-25
2018-07-25 04:00:00,8.159609,27.975116,2.020899,0.0,11.601671,1.790229,2.382679,5.828361,0.0,0.125809,0.379138,,0.149429,0.203757,0.742269,2018,7,07-25,Wednesday,4,2018-07-25
2018-07-25 05:00:00,8.283285,29.690299,2.020222,0.000121,11.389167,1.77861,2.205537,5.826965,0.0,0.111573,0.379325,,0.150216,0.203699,0.733242,2018,7,07-25,Wednesday,5,2018-07-25
2018-07-25 06:00:00,8.030374,32.74481,2.019614,0.039678,11.160741,1.756479,2.020391,5.813723,0.0,0.112384,0.379108,,0.147047,0.203132,0.728477,2018,7,07-25,Wednesday,6,2018-07-25
2018-07-25 07:00:00,7.927358,36.219238,2.018889,0.342922,11.176143,1.764024,2.016811,5.812816,0.0,0.116451,0.379479,,0.145386,0.201976,0.7392,2018,7,07-25,Wednesday,7,2018-07-25
2018-07-25 08:00:00,8.243286,40.075235,2.01853,0.629512,11.126384,1.725979,2.019418,5.808876,0.0,0.113692,0.379685,,0.147339,0.201991,0.729404,2018,7,07-25,Wednesday,8,2018-07-25
2018-07-25 09:00:00,8.366903,42.120238,2.018566,0.801842,11.128423,1.714313,2.060821,5.784903,0.0,0.109393,0.379624,,0.146758,0.201268,0.731343,2018,7,07-25,Wednesday,9,2018-07-25
2018-07-25 10:00:00,8.313523,43.889219,2.018845,0.923224,11.152031,1.649517,2.195972,5.748834,0.0,0.106366,0.379589,,0.145625,0.20085,0.725278,2018,7,07-25,Wednesday,10,2018-07-25
2018-07-25 11:00:00,7.872286,43.991348,2.018815,0.892217,11.210804,1.600524,2.316209,5.721263,0.0,0.112411,0.37982,,0.144092,0.200845,0.73564,2018,7,07-25,Wednesday,11,2018-07-25
2018-07-25 12:00:00,7.526066,42.907777,2.01889,0.897895,11.22591,1.58591,2.373728,5.6992,0.0,0.110775,0.379878,,0.143483,0.200246,0.73269,2018,7,07-25,Wednesday,12,2018-07-25
2018-07-25 13:00:00,7.505426,45.055975,2.018776,0.860965,11.301989,1.648412,2.38184,5.705576,0.0,0.1177,0.380006,,0.143121,0.201185,0.724149,2018,7,07-25,Wednesday,13,2018-07-25
2018-07-25 14:00:00,7.438862,46.402713,2.018795,0.826805,11.277264,1.652425,2.384891,5.678892,0.0,0.115953,0.379677,,0.136481,0.20244,0.726505,2018,7,07-25,Wednesday,14,2018-07-25
2018-07-25 15:00:00,7.247421,46.834734,2.018773,0.725064,11.26658,1.656438,2.383717,5.666993,0.0,0.119091,0.379018,,0.132951,0.20137,0.727002,2018,7,07-25,Wednesday,15,2018-07-25
2018-07-25 16:00:00,7.315872,46.793929,2.01874,0.43859,11.233349,1.639196,2.383263,5.67021,0.0,0.115686,0.378728,,0.134623,0.200498,0.711145,2018,7,07-25,Wednesday,16,2018-07-25
2018-07-25 17:00:00,7.496803,46.453076,2.018767,0.057574,11.201636,1.589269,2.384342,5.704997,0.0,0.102754,0.378484,,0.132703,0.200575,0.708512,2018,7,07-25,Wednesday,17,2018-07-25
2018-07-25 18:00:00,7.818763,50.736267,2.018698,0.0,11.285583,1.647356,2.378564,5.739034,0.0,0.106282,0.378394,,0.129601,0.202063,0.704289,2018,7,07-25,Wednesday,18,2018-07-25
2018-07-25 19:00:00,8.081892,48.849413,2.019107,0.0,11.375536,1.709039,2.379871,5.749222,0.0,0.10796,0.378037,,0.125736,0.203527,0.722144,2018,7,07-25,Wednesday,19,2018-07-25
2018-07-25 20:00:00,8.629706,46.439944,2.0189,0.0,11.393683,1.702289,2.386619,5.772931,0.0,0.096606,0.379211,,0.123977,0.20333,0.72872,2018,7,07-25,Wednesday,20,2018-07-25
2018-07-25 21:00:00,8.965936,45.150878,2.019089,0.0,11.375268,1.705723,2.379893,5.755551,0.0,0.095845,0.37926,,0.124751,0.203471,0.730774,2018,7,07-25,Wednesday,21,2018-07-25
2018-07-25 22:00:00,9.126245,42.486657,2.018943,0.0,11.361066,1.676312,2.378859,5.763265,0.0,0.1041,0.379106,,0.1216,0.20356,0.734264,2018,7,07-25,Wednesday,22,2018-07-25
2018-07-25 23:00:00,9.177576,37.680411,2.019048,0.0,11.103533,1.54891,2.380821,5.618088,0.0,0.113615,0.379001,,0.118985,0.203623,0.74049,2018,7,07-25,Wednesday,23,2018-07-25
2018-07-26 00:00:00,8.983761,33.148696,2.018908,0.0,11.26681,1.570402,2.381459,5.776037,0.0,0.11363,0.378875,,0.114044,0.203513,0.72885,2018,7,07-26,Thursday,0,2018-07-26
2018-07-26 01:00:00,8.771325,30.091129,2.018949,0.0,11.467743,1.597892,2.388654,5.949477,0.0,0.11366,0.378821,,0.112432,0.2032,0.723607,2018,7,07-26,Thursday,1,2018-07-26
2018-07-26 02:00:00,8.6116,28.346557,2.018897,0.0,11.261746,1.635913,2.387476,5.69883,0.0,0.11385,0.379141,,0.114331,0.203634,0.728571,2018,7,07-26,Thursday,2,2018-07-26
2018-07-26 03:00:00,8.450432,28.136327,2.019157,0.0,11.013089,1.64206,2.386165,5.446653,0.0,0.11036,0.379129,,0.115995,0.203552,0.729175,2018,7,07-26,Thursday,3,2018-07-26
2018-07-26 04:00:00,8.416721,28.449023,2.018977,0.0,10.921658,1.675343,2.385788,5.318277,0.0,0.10989,0.379081,,0.119403,0.203645,0.730231,2018,7,07-26,Thursday,4,2018-07-26
2018-07-26 05:00:00,8.346588,30.108412,2.018764,7.7e-05,10.959233,1.70135,2.390824,5.317981,0.0,0.1133,0.379509,,0.119773,0.203625,0.732871,2018,7,07-26,Thursday,5,2018-07-26
2018-07-26 06:00:00,8.339556,32.639069,2.018801,0.054783,11.016019,1.729961,2.392702,5.343926,0.0,0.11188,0.379109,,0.120378,0.203556,0.734507,2018,7,07-26,Thursday,6,2018-07-26
2018-07-26 07:00:00,8.398334,36.063263,2.018634,0.485608,11.073514,1.753426,2.389593,5.385045,0.0,0.11184,0.379644,,0.121055,0.203578,0.729333,2018,7,07-26,Thursday,7,2018-07-26
2018-07-26 08:00:00,8.654872,40.005566,2.01833,0.84512,11.032859,1.790732,2.340525,5.363294,0.0,0.11376,0.379233,,0.124794,0.203406,0.717115,2018,7,07-26,Thursday,8,2018-07-26
2018-07-26 09:00:00,8.331683,42.638543,2.018468,0.932161,10.900539,1.772671,2.335694,5.247823,0.0,0.11033,0.379519,,0.125066,0.201936,0.7275,2018,7,07-26,Thursday,9,2018-07-26
2018-07-26 10:00:00,8.059603,44.648135,2.018038,0.978427,10.851791,1.773528,2.339826,5.198139,0.0,0.11066,0.37941,,0.125828,0.201771,0.722629,2018,7,07-26,Thursday,10,2018-07-26
2018-07-26 11:00:00,7.406108,45.398558,2.018398,0.986015,10.813944,1.778058,2.337923,5.160075,0.0,0.11229,0.379878,,0.123716,0.20174,0.720264,2018,7,07-26,Thursday,11,2018-07-26
2018-07-26 12:00:00,6.603801,44.646035,2.018503,0.995498,10.750877,1.726114,2.337048,5.139008,0.0,0.114865,0.379946,,0.121084,0.201518,0.731294,2018,7,07-26,Thursday,12,2018-07-26
2018-07-26 13:00:00,5.800917,47.736174,2.019428,0.944772,10.673396,1.655067,2.338175,5.136134,0.0,0.124891,0.380595,,0.11654,0.202231,0.719763,2018,7,07-26,Thursday,13,2018-07-26
2018-07-26 14:00:00,5.048131,49.671874,2.019991,0.891998,10.67503,1.669499,2.338933,5.122501,0.0,0.127782,0.359012,,0.116981,0.202291,0.738031,2018,7,07-26,Thursday,14,2018-07-26
2018-07-26 15:00:00,4.635658,50.302879,2.019782,0.807498,10.66454,1.668951,2.333659,5.126861,0.0,0.124963,0.355153,,0.122009,0.202861,0.730083,2018,7,07-26,Thursday,15,2018-07-26
2018-07-26 16:00:00,4.481224,50.469524,2.019856,0.515827,10.823935,1.70386,2.328491,5.245972,0.0,0.10776,0.37691,,0.124541,0.202548,0.733853,2018,7,07-26,Thursday,16,2018-07-26
2018-07-26 17:00:00,4.321465,50.036594,2.01952,0.061372,10.889929,1.724384,2.319219,5.299257,0.0,0.10975,0.379539,,0.128763,0.202856,0.726161,2018,7,07-26,Thursday,17,2018-07-26
2018-07-26 18:00:00,4.872015,54.028286,2.019523,0.0,10.96601,1.744157,2.336101,5.330556,0.0,0.11461,0.379344,,0.12888,0.203595,0.728767,2018,7,07-26,Thursday,18,2018-07-26
2018-07-26 19:00:00,5.805102,51.173191,2.01981,0.0,11.16275,1.740542,2.337472,5.52575,0.0,0.11379,0.379014,,0.129518,0.203468,0.733196,2018,7,07-26,Thursday,19,2018-07-26
2018-07-26 20:00:00,6.159136,48.679785,2.019898,0.0,11.208598,1.720653,2.335578,5.5915,0.0,0.11472,0.379499,,0.130701,0.202813,0.733134,2018,7,07-26,Thursday,20,2018-07-26
2018-07-26 21:00:00,6.313688,48.285487,2.019628,0.0,11.235567,1.748819,2.332464,5.585998,0.0,0.11739,0.379336,,0.131972,0.203231,0.736357,2018,7,07-26,Thursday,21,2018-07-26
